"ID","NAMES","ouvrier_AsTheCowRolls_POT_5"
"78498","Poissy",5500.3689192
"78499","Ponthevrard",333.02378058
"78501","Porcheville",2600.8740943
"78502","Le Port-Marly",3178.17029885
"78503","Port-Villez",83.90671851
"78505","Prunay-le-Temple",96.29426348
"78506","Prunay-en-Yvelines",197.97181458
"78513","La Queue-les-Yvelines",280.0293761
"78516","Raizeux",96.85779961
"78517","Rambouillet",2061.453893
"78518","Rennemoulin",754.41515062
"78520","Richebourg",439.75009245
"78522","Rochefort-en-Yvelines",364.46200993
"78524","Rocquencourt",817.00607103
"78528","Rolleboise",991.80062433
"78530","Rosay",391.0339728
"78531","Rosny-sur-Seine",2069.08892336
"78536","Sailly",345.76377124
"78537","Saint-Arnoult-en-Yvelines",576.85948399
"78545","Saint-Cyr-l'Ecole",4637.50118839
"78548","Saint-Forget",325.30997287
"78550","Saint-Germain-de-la-Grange",1308.77332239
"78551","Saint-Germain-en-Laye",4227.80390555
"78557","Saint-Hilarion",121.46106771
"78558","Saint-Illiers-la-Ville",125.59555991
"78559","Saint-Illiers-le-Bois",132.7182603
"78561","Saint-Lambert",365.40721899
"78562","Saint-Leger-en-Yvelines",118.77359685
"78564","Saint-Martin-de-Brethencourt",265.10408202
"78565","Saint-Martin-des-Champs",134.27005526
"78567","Saint-Martin-la-Garenne",481.9304576
"78569","Sainte-Mesme",739.02531366
"78571","Saint-Nom-la-Breteche",333.41876279
"78575","Saint-Remy-les-Chevreuse",791.09430937
"78576","Saint-Remy-l'Honore",299.43206196
"78586","Sartrouville",9999.51393179
"78588","Saulx-Marchais",222.81236383
"78590","Senlisse",207.05161105
"78591","Septeuil",265.67337506
"78597","Soindres",2438.92204255
"78601","Sonchamp",307.54533697
"78605","Tacoignieres",248.1618826
"78606","Le Tartre-Gaudran",27.44397486
"78608","Le Tertre-Saint-Denis",181.44199512
"78609","Tessancourt-sur-Aubette",2687.70597104
"78615","Thiverval-Grignon",389.72728021
"78616","Thoiry",255.33828905
"78618","Tilly",126.48982366
"78620","Toussus-le-Noble",364.39632861
"78621","Trappes",6863.1964291
"78623","Le Tremblay-sur-Mauldre",407.88275102
"78624","Triel-sur-Seine",4360.93372268
"78638","Vaux-sur-Seine",3476.63798454
"78640","Velizy-Villacoublay",2005.2140255
"78642","Verneuil-sur-Seine",3832.40010213
"78643","Vernouillet",2792.89615079
"78644","La Verriere",3292.37274024
"78646","Versailles",4303.04276011
"78647","Vert",2361.21108966
"78650","Le Vesinet",4452.69336419
"78653","Vicq",195.24547816
"78655","Vieille-Eglise-en-Yvelines",436.55858562
"78668","La Villeneuve-en-Chevrie",104.68967865
"78672","Villennes-sur-Seine",2133.85655444
"78674","Villepreux",1793.12765483
"78677","Villette",663.89308181
"78681","Villiers-le-Mahieu",174.95417377
"78683","Villiers-Saint-Frederic",1030.52313157
"78686","Viroflay",3478.51708326
"78688","Voisins-le-Bretonneux",2399.56279004
"91001","Abbeville-la-Riviere",130.54073967
"91016","Angerville",789.72051822
"91017","Angervilliers",518.18248392
"91021","Arpajon",3733.04531221
"91022","Arrancourt",134.92701727
"91027","Athis-Mons",9153.1219438
"91035","Authon-la-Plaine",212.85845685
"91037","Auvernaux",827.48065253
"91038","Auvers-Saint-Georges",580.99390815
"91041","Avrainville",1578.40657614
"91044","Ballainvilliers",3655.08834757
"91045","Ballancourt-sur-Essonne",1569.66045907
"91047","Baulne",1415.65607648
"91064","Bievres",1099.25895023
"91067","Blandy",36.39709734
"91069","Boigneville",157.59913592
"91075","Bois-Herpin",65.90439326
"91079","Boissy-la-Riviere",330.48301179
"91080","Boissy-le-Cutte",700.13345762
"91081","Boissy-le-Sec",196.63261252
"91085","Boissy-sous-Saint-Yon",1180.85671641
"91086","Bondoufle",1481.85592749
"91093","Boullay-les-Troux",428.89377487
"91095","Bouray-sur-Juine",908.55741202
"91097","Boussy-Saint-Antoine",3996.87906135
"91098","Boutervilliers",243.30029705
"91099","Boutigny-sur-Essonne",588.50303463
"91100","Bouville",254.35769007
"91103","Bretigny-sur-Orge",4311.44358368
"91105","Breuillet",1695.43329553
"91106","Breux-Jouy",1382.35982671
"91109","Brieres-les-Scelles",843.42319002
"91111","Briis-sous-Forges",710.62854054
"91112","Brouy",37.1790479
"91114","Brunoy",4920.50736444
"91115","Bruyeres-le-Chatel",1408.35095567
"91121","Buno-Bonnevaux",288.42391127
"91122","Bures-sur-Yvette",2354.43145646
"91129","Cerny",706.02703507
"91130","Chalo-Saint-Mars",85.14041774
"91131","Chalou-Moulineux",178.46236346
"91132","Chamarande",621.71854806
"91135","Champcueil",305.5573161
"91136","Champlan",5192.785814
"91137","Champmotteux",92.98959903
"91145","Chatignonville",185.79037425
"91148","Chauffour-les-Etrechy",608.78623688
"91156","Cheptainville",836.95794216
"91159","Chevannes",924.20044922
"91161","Chilly-Mazarin",7822.20231033
"91174","Corbeil-Essonnes",8796.60297926
"91175","Corbreuse",622.24092266
"91179","Le Coudray-Montceaux",3381.07746161
"91180","Courances",534.6992659
"91182","Courcouronnes",9088.51742434
"91184","Courdimanche-sur-Essonne",598.948668
"91186","Courson-Monteloup",542.81523689
"91191","Crosne",10051.40375216
"91195","Dannemois",443.42971
"91198","D'Huison-Longueville",633.68920121
"91200","Dourdan",1424.86407696
"91201","Draveil",5855.77175352
"91204","Echarcon",939.93377657
"91207","Egly",2633.3282475
"91215","Epinay-sous-Senart",4481.19022384
"91216","Epinay-sur-Orge",6576.98507826
"91222","Estouches",113.51933455
"91223","Etampes",3339.50444223
"91225","Etiolles",4087.56167142
"91226","Etrechy",805.94511999
"91228","Evry",9213.75629568
"91232","La Ferte-Alais",1248.77261973
"91235","Fleury-Merogis",4328.52119216
"91240","Fontaine-la-Riviere",292.27785339
"91243","Fontenay-les-Briis",589.20731248
"91244","Fontenay-le-Vicomte",1428.57926883
"91247","La Foret-le-Roi",351.65181134
"91248","La Foret-Sainte-Croix",106.79865857
"91249","Forges-les-Bains",773.71750332
"91272","Gif-sur-Yvette",917.13058632
"91273","Gironville-sur-Essonne",454.55312986
"91274","Gometz-la-Ville",1083.41633885
"91275","Gometz-le-Chatel",925.45077783
"91284","Les Granges-le-Roi",1024.12114504
"91286","Grigny",8325.60164121
"91292","Guibeville",1649.46548377
"91293","Guigneville-sur-Essonne",883.72131543
"91294","Guillerval",271.41493501
"91312","Igny",2522.83703494
"91315","Itteville",1393.71471569
"91318","Janville-sur-Juine",678.30761783
"91319","Janvry",344.25339043
"91326","Juvisy-sur-Orge",9897.05266577
"91330","Lardy",671.08798468
"91332","Leudeville",645.48282831
"91333","Leuville-sur-Orge",2718.86259214
"91338","Limours",826.88294736
"91339","Linas",956.11587439
"91340","Lisses",3502.82623839
"91345","Longjumeau",4399.24743068
"91347","Longpont-sur-Orge",4413.66967357
"91359","Maisse",561.03205043
"91363","Marcoussis",1381.66187423
"91374","Marolles-en-Beauce",112.88137469
"91376","Marolles-en-Hurepoix",768.56743055
"91377","Massy",7373.95208766
"91378","Mauchamps",512.12500422
"91386","Mennecy",1636.77200824
"91390","Mereville",365.0295109
"91393","Merobert",145.64745985
"91399","Mespuits",81.294669
"91405","Milly-la-Foret",548.23679797
"91408","Moigny-sur-Ecole",409.57895972
"91411","Les Molieres",582.03972832
"91412","Mondeville",262.4855301
"91414","Monnerville",669.28449455
"91421","Montgeron",10600.08921444
"91425","Montlhery",4235.19364138
"91432","Morangis",6889.68971584
"91433","Morigny-Champigny",2114.27866374
"91434","Morsang-sur-Orge",10616.75999119
"91435","Morsang-sur-Seine",766.6054055
"91441","Nainville-les-Roches",199.78971715
"91457","La Norville",3007.34266937
"91458","Nozay",1563.06079255
"91461","Ollainville",2778.1309333
"91463","Oncy-sur-Ecole",436.87761365
"91468","Ormoy",1811.30759963
"91469","Ormoy-la-Riviere",1538.86918988
"91471","Orsay",2481.54598449
"91473","Orveau",241.90549268
"91477","Palaiseau",2601.39794643
"91479","Paray-Vieille-Poste",6917.0737548
"91482","Pecqueuse",584.52071001
"91494","Le Plessis-Pate",3073.25988584
"91495","Plessis-Saint-Benoist",171.96492135
"91507","Prunay-sur-Essonne",332.98043716
"91508","Puiselet-le-Marais",67.70854724
"91511","Pussay",729.77591877
"91514","Quincy-sous-Senart",4242.6793111
"91519","Richarville",110.8103787
"91521","Ris-Orangis",7780.62926584
"91525","Roinville",1093.86536355
"91526","Roinvilliers",57.56214941
"91533","Saclas",307.04596853
"91534","Saclay",837.15047694
"91538","Saint-Aubin",577.37059472
"91540","Saint-Cheron",992.98285756
"91544","Saint-Cyr-la-Riviere",292.76156978
"91546","Saint-Cyr-sous-Dourdan",868.45727424
"91547","Saint-Escobille",187.44941993
"91549","Sainte-Genevieve-des-Bois",7714.3108249
"91552","Saint-Germain-les-Arpajon",3223.8738532
"91553","Saint-Germain-les-Corbeil",7514.81544092
"91556","Saint-Hilaire",135.32551798
"91560","Saint-Jean-de-Beauregard",1025.60723391
"91568","Saint-Maurice-Montcouronne",653.75524733
"91570","Saint-Michel-sur-Orge",6144.39202584
"91573","Saint-Pierre-du-Perray",6354.5289078
"91577","Saintry-sur-Seine",4818.84052535
"91578","Saint-Sulpice-de-Favieres",555.26402655
"91579","Saint-Vrain",1142.033643
"91581","Saint-Yon",1631.14735545
"91587","Saulx-les-Chartreux",3251.04124866
"91589","Savigny-sur-Orge",10542.07977022
"91593","Sermaise",273.834489
"91599","Soisy-sur-Ecole",349.543599
"91600","Soisy-sur-Seine",4205.46429027
"91602","Souzy-la-Briche",419.20612554
"91613","Congerville-Thionville",244.05231049
"91617","Tigery",4542.6160075
"91619","Torfou",486.64088425
"91629","Valpuiseaux",118.07017797
"91630","Le Val-Saint-Germain",557.14483635
"91631","Varennes-Jarcy",2802.62988509
"91634","Vaugrigneuse",626.1714235
"91635","Vauhallan",1313.42278206
"91639","Vayres-sur-Essonne",554.69087549
"91645","Verrieres-le-Buisson",5557.13168309
"91648","Vert-le-Grand",421.21694369
"91649","Vert-le-Petit",778.05441866
"91654","Videlles",518.80129875
"91657","Vigneux-sur-Seine",9939.09085264
"91659","Villabe",2406.61079778
"91661","Villebon-sur-Yvette",1945.59558971
"91662","Villeconin",407.88287341
"91665","La Ville-du-Bois",2699.19287086
"91666","Villejust",2014.81790726
"91667","Villemoisson-sur-Orge",7884.03511738
"91671","Villeneuve-sur-Auvers",426.11257145
"91679","Villiers-le-Bacle",442.19117278
"91685","Villiers-sur-Orge",2947.35433319
"91687","Viry-Chatillon",7564.40497992
"91689","Wissous",4159.7041076
"91691","Yerres",7680.50556306
"91692","Les Ulis",2955.32686024
"92002","Antony",7063.59275904
"92004","Asnieres-sur-Seine",35529.03834374
"92007","Bagneux",17259.03872869
"92009","Bois-Colombes",20073.69349838
"92012","Boulogne-Billancourt",12467.06431523
"92014","Bourg-la-Reine",12978.35682653
"92019","Chatenay-Malabry",8329.55348922
"92020","Chatillon",18536.02133194
"92022","Chaville",4400.02710849
"92023","Clamart",12468.03754202
"92024","Clichy",37616.08794724
"92025","Colombes",28045.37414846
"92026","Courbevoie",26409.95362111
"92032","Fontenay-aux-Roses",14444.87397771
"92033","Garches",3270.0737727
"92035","La Garenne-Colombes",25853.39197398
"92036","Gennevilliers",32997.10976758
"92040","Issy-les-Moulineaux",18533.79543143
"92044","Levallois-Perret",25478.2862833
"92046","Malakoff",21891.32246889
"92047","Marnes-la-Coquette",3846.40890299
"92048","Meudon",8309.41136614
"92049","Montrouge",23876.18541328
"92050","Nanterre",14171.25519907
"92051","Neuilly-sur-Seine",18244.4912299
"92060","Le Plessis-Robinson",8116.49220703
"92062","Puteaux",16221.27867533
"92063","Rueil-Malmaison",6401.11545
"92064","Saint-Cloud",6755.35183852
"92071","Sceaux",9679.97878067
"92072","Sevres",7711.19055269
"92073","Suresnes",12163.81273815
"92075","Vanves",22791.61716248
"92076","Vaucresson",3519.06172837
"92077","Ville-d'Avray",3648.82419174
"92078","Villeneuve-la-Garenne",32247.83001231
"93001","Aubervilliers",46020.10757406
"93005","Aulnay-sous-Bois",24577.88505397
"93006","Bagnolet",37905.26941394
"93007","Le Blanc-Mesnil",23621.41754859
"93008","Bobigny",37515.19298526
"93010","Bondy",28349.32839737
"93013","Le Bourget",29777.46514813
"93014","Clichy-sous-Bois",14166.01344439
"93015","Coubron",8412.60443399
"93027","La Courneuve",43218.20211586
"93029","Drancy",33057.01359965
"93030","Dugny",21447.62996125
"93031","Epinay-sur-Seine",21424.44890281
"93032","Gagny",12744.84836063
"93033","Gournay-sur-Marne",12352.43265174
"93039","L'Ile-Saint-Denis",35327.89457824
"93045","Les Lilas",51182.04225994
"93046","Livry-Gargan",27174.65639809
"93047","Montfermeil",13723.46213648
"93048","Montreuil",32324.88496399
"93049","Neuilly-Plaisance",16354.40250218
"93050","Neuilly-sur-Marne",13721.27733378
"93051","Noisy-le-Grand",14400.26008885
"93053","Noisy-le-Sec",27106.44184172
"93055","Pantin",57081.78836546
"93057","Les Pavillons-sous-Bois",24332.62319709
"93059","Pierrefitte-sur-Seine",21686.57228842
"93061","Le Pre-Saint-Gervais",50946.50638527
"93062","Le Raincy",21867.27730111
"93063","Romainville",42262.24985015
"93064","Rosny-sous-Bois",28059.70504252
"93066","Saint-Denis",37022.60218994
"93070","Saint-Ouen",46306.28959439
"93071","Sevran",18464.23047217
"93072","Stains",30667.00564541
"93073","Tremblay-en-France",6409.04155295
"93074","Vaujours",13870.21537498
"93077","Villemomble",24501.38285506
"93078","Villepinte",10666.56274111
"93079","Villetaneuse",16608.18909513
"94001","Ablon-sur-Seine",10799.42621996
"94002","Alfortville",18358.92062403
"94003","Arcueil",20731.78901289
"94004","Boissy-Saint-Leger",7775.05455498
"94011","Bonneuil-sur-Marne",10024.70840856
"94015","Bry-sur-Marne",15305.41629303
"94016","Cachan",20015.73631194
"94017","Champigny-sur-Marne",14218.60630695
"94018","Charenton-le-Pont",16242.8161075
"94019","Chennevieres-sur-Marne",7572.21680228
"94021","Chevilly-Larue",15844.86166353
"94022","Choisy-le-Roi",21942.33523755
"94028","Creteil",15524.54202091
"94033","Fontenay-sous-Bois",18513.23678351
"94034","Fresnes",8834.60109899
"94037","Gentilly",27078.6104854
"94038","L'Hay-les-Roses",13411.7865553
"94041","Ivry-sur-Seine",22209.04345974
"94042","Joinville-le-Pont",13051.62224393
"94043","Le Kremlin-Bicetre",28113.99564952
"94044","Limeil-Brevannes",8236.17642001
"94046","Maisons-Alfort",24444.03688114
"94047","Mandres-les-Roses",2131.5726642
"94048","Marolles-en-Brie",1025.37553821
"94052","Nogent-sur-Marne",11726.77123192
"94053","Noiseau",4839.61836522
"94054","Orly",7564.37565843
"94055","Ormesson-sur-Marne",5485.32830641
"94056","Perigny",2224.53560124
"94058","Le Perreux-sur-Marne",15571.76228232
"94059","Le Plessis-Trevise",6460.15106142
"94060","La Queue-en-Brie",5428.33173364
"94065","Rungis",4207.26999924
"94067","Saint-Mande",33003.41592554
"94068","Saint-Maur-des-Fosses",11511.47726103
"94069","Saint-Maurice",8169.26781585
"94070","Santeny",499.44112101
"94071","Sucy-en-Brie",6327.25383538
"94073","Thiais",18972.51497172
"94074","Valenton",9353.5286783
"94075","Villecresnes",2648.75447058
"94076","Villejuif",23692.63589793
"94077","Villeneuve-le-Roi",12072.0584203
"94078","Villeneuve-Saint-Georges",15678.63632126
"94079","Villiers-sur-Marne",15684.54875204
"94080","Vincennes",23013.53013658
"94081","Vitry-sur-Seine",23618.92985645
"95002","Ableiges",666.96755212
"95008","Aincourt",235.95140212
"95011","Ambleville",158.72246608
"95012","Amenucourt",108.67945036
"95014","Andilly",3458.20359108
"95018","Argenteuil",22700.76820294
"95019","Arnouville",14546.38701564
"95023","Arronville",74.58261837
"95024","Arthies",282.09777937
"95026","Asnieres-sur-Oise",881.51225405
"95028","Attainville",1285.05339756
"95039","Auvers-sur-Oise",2575.35428752
"95040","Avernes",189.69091388
"95042","Baillet-en-France",786.64920417
"95046","Banthelu",340.92956933
"95051","Beauchamp",5880.53733295
"95052","Beaumont-sur-Oise",3318.41130174
"95054","Le Bellay-en-Vexin",202.45748684
"95055","Bellefontaine",1010.9320882
"95056","Belloy-en-France",541.2905821
"95058","Bernes-sur-Oise",2528.09031958
"95059","Berville",66.55027284
"95060","Bessancourt",3893.50926667
"95061","Bethemont-la-Foret",987.87685945
"95063","Bezons",17146.67917726
"95074","Boisemont",3621.30830088
"95078","Boissy-l'Aillerie",2577.64254765
"95088","Bonneuil-en-France",11163.55505528
"95091","Bouffemont",1532.23342358
"95094","Bouqueval",3608.19789202
"95101","Bray-et-Lu",165.21429001
"95102","Breancon",345.6089959
"95110","Brignancourt",360.03208384
"95116","Bruyeres-sur-Oise",919.3790783
"95119","Buhy",229.82265106
"95120","Butry-sur-Oise",2085.45250488
"95127","Cergy",8168.46840071
"95134","Champagne-sur-Oise",1842.3949285
"95139","La Chapelle-en-Vexin",544.02451393
"95141","Charmont",706.34283479
"95142","Chars",428.39614352
"95144","Chatenay-en-France",211.81102668
"95149","Chaumontel",615.36637793
"95150","Chaussy",104.11727637
"95151","Chauvry",1058.49579507
"95154","Chennevieres-les-Louvres",461.25203614
"95157","Cherence",50.12239202
"95166","Clery-en-Vexin",463.11706164
"95169","Commeny",180.44392588
"95170","Condecourt",1067.60189177
"95176","Cormeilles-en-Parisis",7272.01066629
"95177","Cormeilles-en-Vexin",359.1406084
"95181","Courcelles-sur-Viosne",2226.84015413
"95183","Courdimanche",4929.78177589
"95197","Deuil-la-Barre",9079.0807465
"95199","Domont",2481.68847123
"95203","Eaubonne",6722.13858038
"95205","Ecouen",7993.48460812
"95210","Enghien-les-Bains",14767.50645544
"95211","Ennery",3384.81029263
"95212","Epiais-les-Louvres",173.03673142
"95213","Epiais-Rhus",163.97114442
"95214","Epinay-Champlatreux",353.92304375
"95218","Eragny",6261.71453807
"95219","Ermont",9104.67721931
"95229","Ezanville",4788.35658919
"95241","Fontenay-en-Parisis",2674.09784604
"95250","Fosses",1568.90381734
"95252","Franconville",9552.96426062
"95253","Fremainville",203.33006368
"95254","Fremecourt",349.92535288
"95256","Frepillon",3493.14566644
"95257","La Frette-sur-Seine",4154.81352908
"95258","Frouville",130.92743261
"95259","Gadancourt",103.97917342
"95268","Garges-les-Gonesse",17719.03634969
"95270","Genainville",162.4812157
"95271","Genicourt",2913.72337534
"95277","Gonesse",8336.65978118
"95280","Goussainville",5317.09965135
"95282","Gouzangrez",241.57027413
"95287","Grisy-les-Platres",208.29072279
"95288","Groslay",10878.582011
"95295","Guiry-en-Vexin",139.78706614
"95298","Haravilliers",75.3529892
"95301","Haute-Isle",122.01561258
"95303","Le Heaulme",160.29638658
"95304","Hedouville",67.05956872
"95306","Herblay",4907.79720039
"95308","Herouville",1214.66447377
"95309","Hodent",724.71003264
"95313","L'Isle-Adam",1710.72665768
"95316","Jagny-sous-Bois",209.84584745
"95323","Jouy-le-Moutier",3729.5060432
"95328","Labbeville",293.49907839
"95331","Lassy",677.98259138
"95341","Livilliers",1150.40315803
"95348","Longuesse",223.74403645
"95351","Louvres",1425.81978098
"95352","Luzarches",784.13612737
"95353","Maffliers",916.53144016
"95355","Magny-en-Vexin",787.67647134
"95365","Mareil-en-France",327.13529635
"95369","Margency",6372.02309178
"95370","Marines",618.3774665
"95371","Marly-la-Ville",1370.27953445
"95379","Maudetour-en-Vexin",54.7156689
"95387","Menouville",136.06283738
"95388","Menucourt",2227.46521097
"95392","Meriel",2172.09417454
"95394","Mery-sur-Oise",2885.10099582
"95395","Le Mesnil-Aubry",785.81866177
"95409","Moisselles",2472.50187902
"95422","Montgeroult",1294.60558012
"95424","Montigny-les-Cormeilles",8106.20014012
"95426","Montlignon",4625.85904562
"95427","Montmagny",14462.26885701
"95428","Montmorency",5509.45807618
"95429","Montreuil-sur-Epte",135.14232733
"95430","Montsoult",966.18159261
"95436","Mours",2290.16246055
"95438","Moussy",131.02062198
"95445","Nerville-la-Foret",338.29329677
"95446","Nesles-la-Vallee",582.56918648
"95447","Neuilly-en-Vexin",367.08960274
"95450","Neuville-sur-Oise",3551.03217363
"95452","Nointel",1713.48959278
"95456","Noisy-sur-Oise",817.63491984
"95459","Nucourt",175.0888602
"95462","Omerville",179.22392015
"95476","Osny",4255.93685185
"95480","Parmain",1840.75549489
"95483","Le Perchay",263.72539962
"95487","Persan",3298.48666451
"95488","Pierrelaye",2559.04248217
"95489","Piscop",5778.90820415
"95491","Le Plessis-Bouchard",7099.38510327
"95492","Le Plessis-Gassot",2238.54029974
"95493","Le Plessis-Luzarches",463.59832437
"95500","Pontoise",8407.19036912
"95504","Presles",1204.11290134
"95509","Puiseux-en-France",1269.04246506
"95510","Puiseux-Pontoise",6591.99391211
"95523","La Roche-Guyon",122.53145236
"95527","Roissy-en-France",1199.92695027
"95529","Ronquerolles",51.99936829
"95535","Sagy",714.94196505
"95539","Saint-Brice-sous-Foret",11198.84676116
"95541","Saint-Clair-sur-Epte",229.86266943
"95543","Saint-Cyr-en-Arthies",151.70669284
"95554","Saint-Gervais",652.32262349
"95555","Saint-Gratien",14604.53202004
"95563","Saint-Leu-la-Foret",4072.70960611
"95566","Saint-Martin-du-Tertre",372.7864694
"95572","Saint-Ouen-l'Aumone",8038.06161672
"95574","Saint-Prix",1837.11309678
"95580","Saint-Witz",747.74121479
"95582","Sannois",15891.1122973
"95584","Santeuil",421.59816593
"95585","Sarcelles",17829.67030006
"95592","Seraincourt",1635.15308324
"95594","Seugy",856.48820616
"95598","Soisy-sous-Montmorency",7214.80934178
"95604","Survilliers",1025.13690415
"95607","Taverny",4027.46668514
"95610","Themericourt",233.05654956
"95611","Theuville",24.42876937
"95612","Le Thillay",5294.68730346
"95625","Us",402.17516129
"95627","Vallangoujard",285.07231375
"95628","Valmondois",1194.05609434
"95633","Vaudherland",3545.3852469
"95637","Vaureal",5969.54915915
"95641","Vemars",651.16465137
"95651","Vetheuil",193.21800618
"95652","Viarmes",841.2646511
"95656","Vienne-en-Arthies",160.50267194
"95658","Vigny",421.40797026
"95660","Villaines-sous-Bois",653.49695809
"95675","Villeron",773.87904097
"95676","Villers-en-Arthies",125.80949253
"95678","Villiers-Adam",768.5834124
"95680","Villiers-le-Bel",10881.78596565
"95682","Villiers-le-Sec",505.38172587
"95690","Wy-dit-Joli-Village",91.84599017
