"ID","NAMES","agriculteurs_AsTheCrowFlies_ACC_0.01"
"78349","Longvilliers",8685.16333675297
"78350","Louveciennes",2975.57573860765
"78354","Magnanville",6342.87927792745
"78356","Magny-les-Hameaux",6513.48594676599
"78358","Maisons-Laffitte",4152.32179970393
"78361","Mantes-la-Jolie",7387.18579254791
"78362","Mantes-la-Ville",6729.38417238673
"78364","Marcq",6146.21800845459
"78366","Mareil-le-Guyon",7514.20346278869
"78367","Mareil-Marly",3737.81345229774
"78368","Mareil-sur-Mauldre",5415.44224770797
"78372","Marly-le-Roi",3397.78885127734
"78380","Maule",5131.00073573644
"78381","Maulette",9548.8672919994
"78382","Maurecourt",5993.12938223651
"78383","Maurepas",7509.75500649836
"78384","Medan",5903.46455561476
"78385","Menerville",5651.81492536768
"78389","Mere",7342.26592453357
"78391","Mericourt",8224.74489186915
"78396","Le Mesnil-le-Roi",3939.16348154573
"78397","Le Mesnil-Saint-Denis",7601.00000253147
"78398","Les Mesnuls",7302.09002376284
"78401","Meulan-en-Yvelines",6140.03507256898
"78402","Mezieres-sur-Seine",6053.44113264046
"78403","Mezy-sur-Seine",6349.87439876494
"78404","Millemont",7102.76500412659
"78406","Milon-la-Chapelle",6712.44638117959
"78407","Mittainville",12277.6912381625
"78410","Moisson",9611.06874982844
"78413","Mondreville",7025.75929411304
"78415","Montainville",5612.00971770643
"78416","Montalet-le-Bois",7052.65159691414
"78417","Montchauvet",6005.79207205555
"78418","Montesson",3401.48503069596
"78420","Montfort-l'Amaury",7249.97091816381
"78423","Montigny-le-Bretonneux",6102.0495486227
"78431","Morainvilliers",5572.73406368573
"78437","Mousseaux-sur-Seine",8955.23189625887
"78439","Mulcent",6031.54718353022
"78440","Les Mureaux",6111.7260148613
"78442","Neauphle-le-Chateau",6994.12938417229
"78443","Neauphle-le-Vieux",7232.37610217308
"78444","Neauphlette",6895.86272669169
"78451","Nezel",5214.41292552694
"78455","Noisy-le-Roi",4092.00285765602
"78460","Oinville-sur-Montcient",6723.18438231405
"78464","Orcemont",10001.1952087398
"78465","Orgerus",6481.54879954355
"78466","Orgeval",5225.94058382581
"78470","Orphin",10500.7928216398
"78472","Orsonville",10723.4553009898
"78474","Orvilliers",6486.84138204037
"78475","Osmoy",6212.66775233507
"78478","Paray-Douaville",10200.6339680094
"78481","Le Pecq",3629.86440990765
"78484","Perdreauville",5856.951267583
"78486","Le Perray-en-Yvelines",8035.11638085832
"78490","Plaisir",6494.3987071743
"78497","Poigny-la-Foret",8387.12417011316
"78498","Poissy",5316.79399704424
"78499","Ponthevrard",9203.54897985011
"78501","Porcheville",6696.01632991296
"78502","Le Port-Marly",3273.3756523949
"78503","Port-Villez",10797.6187012308
"78505","Prunay-le-Temple",6184.91482726779
"78506","Prunay-en-Yvelines",10250.8619274837
"78513","La Queue-les-Yvelines",7190.84671931758
"78516","Raizeux",11214.1106469826
"78517","Rambouillet",8775.14154776169
"78518","Rennemoulin",4574.50157566714
"78520","Richebourg",7645.13194716841
"78522","Rochefort-en-Yvelines",9009.11304017066
"78524","Rocquencourt",3556.14194398084
"78528","Rolleboise",7188.73952088948
"78530","Rosay",5980.24626185479
"78531","Rosny-sur-Seine",6429.2749438561
"78536","Sailly",7794.54860890911
"78537","Saint-Arnoult-en-Yvelines",9414.78563330008
"78545","Saint-Cyr-l'Ecole",5011.00586637068
"78548","Saint-Forget",7605.96985573342
"78550","Saint-Germain-de-la-Grange",6555.58818720988
"78551","Saint-Germain-en-Laye",5076.51550936751
"78557","Saint-Hilarion",10525.4041309261
"78558","Saint-Illiers-la-Ville",6635.36912258157
"78559","Saint-Illiers-le-Bois",7721.16905216927
"78561","Saint-Lambert",7340.5390965829
"78562","Saint-Leger-en-Yvelines",7872.84360214749
"78564","Saint-Martin-de-Brethencourt",8644.60717414869
"78565","Saint-Martin-des-Champs",6109.98257335913
"78567","Saint-Martin-la-Garenne",8386.96065970623
"78569","Sainte-Mesme",8921.6294484099
"78571","Saint-Nom-la-Breteche",4094.36578574639
"78575","Saint-Remy-les-Chevreuse",6268.28857299206
"78576","Saint-Remy-l'Honore",7533.67551605256
"78586","Sartrouville",3359.62735460906
"78588","Saulx-Marchais",6613.61728951648
"78590","Senlisse",8184.00243450531
"78591","Septeuil",5970.93263905596
"78597","Soindres",5965.69737348776
"78601","Sonchamp",9752.95726096625
"78605","Tacoignieres",6782.41298322015
"78606","Le Tartre-Gaudran",12471.7760646609
"78608","Le Tertre-Saint-Denis",5459.41775452896
"78609","Tessancourt-sur-Aubette",5967.45441879607
"78615","Thiverval-Grignon",5890.15748489001
"78616","Thoiry",6004.10571458813
"78618","Tilly",7295.89335535821
"78620","Toussus-le-Noble",5944.05001627285
"78621","Trappes",6713.22893380399
"78623","Le Tremblay-sur-Mauldre",7569.75773110905
"78624","Triel-sur-Seine",6173.13732568685
"78638","Vaux-sur-Seine",6009.51433111801
"78640","Velizy-Villacoublay",4118.57563687277
"78642","Verneuil-sur-Seine",6173.15585295984
"78643","Vernouillet",6058.61754207317
"78644","La Verriere",7516.05499344148
"78646","Versailles",3979.11838215752
"78647","Vert",6023.35630698122
"78650","Le Vesinet",3206.26490411958
"78653","Vicq",7100.14719468423
"78655","Vieille-Eglise-en-Yvelines",8742.925142832
"78668","La Villeneuve-en-Chevrie",7979.72266717418
"78672","Villennes-sur-Seine",5577.85280164802
"78674","Villepreux",5036.37529754419
"78677","Villette",6069.84027744433
"78681","Villiers-le-Mahieu",6386.25813579574
"78683","Villiers-Saint-Frederic",7019.18791694741
"78686","Viroflay",3728.85620918897
"78688","Voisins-le-Bretonneux",6266.09067280943
"91001","Abbeville-la-Riviere",6556.18403324138
"91016","Angerville",8676.89888829329
"91017","Angervilliers",7553.26729929256
"91021","Arpajon",6912.15915674915
"91022","Arrancourt",6578.53748004575
"91027","Athis-Mons",6015.06336492125
"91035","Authon-la-Plaine",8920.95205508004
"91037","Auvernaux",6880.81285668701
"91038","Auvers-Saint-Georges",6121.91101289943
"91041","Avrainville",7181.38888897033
"91044","Ballainvilliers",5427.75226616673
"91045","Ballancourt-sur-Essonne",6484.68495233435
"91047","Baulne",6376.99911882558
"91064","Bievres",5083.96505552866
"91067","Blandy",7341.48750332593
"91069","Boigneville",6921.07756489779
"91075","Bois-Herpin",6271.8542648158
"91079","Boissy-la-Riviere",5984.52034444046
"91080","Boissy-le-Cutte",5975.26487171923
"91081","Boissy-le-Sec",6889.91756705071
"91085","Boissy-sous-Saint-Yon",7073.22062027186
"91086","Bondoufle",6329.44838090528
"91093","Boullay-les-Troux",6778.18349865014
"91095","Bouray-sur-Juine",6459.60049906888
"91097","Boussy-Saint-Antoine",5444.67156894169
"91098","Boutervilliers",7611.25150674269
"91099","Boutigny-sur-Essonne",6494.10647547508
"91100","Bouville",6166.16998956593
"91103","Bretigny-sur-Orge",6573.2224806678
"91105","Breuillet",6885.58161864048
"91106","Breux-Jouy",6915.22353379785
"91109","Brieres-les-Scelles",6091.75013899074
"91111","Briis-sous-Forges",5868.95426808521
"91112","Brouy",7194.22414628785
"91114","Brunoy",5355.76313272001
"91115","Bruyeres-le-Chatel",6578.65966433786
"91121","Buno-Bonnevaux",6470.85702687709
"91122","Bures-sur-Yvette",5774.88061076129
"91129","Cerny",6175.84427792042
"91130","Chalo-Saint-Mars",7661.00263035972
"91131","Chalou-Moulineux",7748.10527041246
"91132","Chamarande",6675.34433097877
"91135","Champcueil",6577.1963100784
"91136","Champlan",5131.29274969106
"91137","Champmotteux",6362.34298638398
"91145","Chatignonville",8771.21759240239
"91148","Chauffour-les-Etrechy",6557.68419398221
"91156","Cheptainville",7046.86369431389
"91159","Chevannes",6600.54689790303
"91161","Chilly-Mazarin",5359.96580119168
"91174","Corbeil-Essonnes",6728.69622480606
"91175","Corbreuse",8483.9487296959
"91179","Le Coudray-Montceaux",6861.47291047516
"91180","Courances",7176.88841000825
"91182","Courcouronnes",6361.1327818157
"91184","Courdimanche-sur-Essonne",6376.90517784776
"91186","Courson-Monteloup",6420.42510480006
"91191","Crosne",5657.63077945258
"91195","Dannemois",6826.75135406248
"91198","D'Huison-Longueville",6124.90953803288
"91200","Dourdan",8545.02205424279
"91201","Draveil",6022.42755631997
"91204","Echarcon",6534.03562242713
"91207","Egly",7045.55652035602
"91215","Epinay-sous-Senart",5505.89718819241
"91216","Epinay-sur-Orge",5532.5975735028
"91222","Estouches",7132.45161894668
"91223","Etampes",6241.90144580849
"91225","Etiolles",6340.13806633023
"91226","Etrechy",6390.38905822508
"91228","Evry",6429.3102115329
"91232","La Ferte-Alais",6294.7644138892
"91235","Fleury-Merogis",6101.61285425652
"91240","Fontaine-la-Riviere",6138.23011401959
"91243","Fontenay-les-Briis",6235.41544687884
"91244","Fontenay-le-Vicomte",6569.08066573164
"91247","La Foret-le-Roi",7638.64528448416
"91248","La Foret-Sainte-Croix",6261.10683266755
"91249","Forges-les-Bains",6519.73824320414
"91272","Gif-sur-Yvette",5945.69520225125
"91273","Gironville-sur-Essonne",6068.78451499299
"91274","Gometz-la-Ville",5697.04862958988
"91275","Gometz-le-Chatel",5612.38664249343
"91284","Les Granges-le-Roi",8109.47135873813
"91286","Grigny",6000.47046419513
"91292","Guibeville",7105.13021822789
"91293","Guigneville-sur-Essonne",6266.51478520887
"91294","Guillerval",6521.85137297303
"91312","Igny",5132.15937204274
"91315","Itteville",6500.59725908807
"91318","Janville-sur-Juine",6324.43353201917
"91319","Janvry",5643.36294367427
"91326","Juvisy-sur-Orge",5920.5629423838
"91330","Lardy",6765.0863393415
"91332","Leudeville",6826.23304337231
"91333","Leuville-sur-Orge",6459.89752995882
"91338","Limours",6077.53624847069
"91339","Linas",6254.60495951697
"91340","Lisses",6440.73205484802
"91345","Longjumeau",5355.5515296677
"91347","Longpont-sur-Orge",5887.40351903894
"91359","Maisse",6380.68070758559
"91363","Marcoussis",5839.82336672909
"91374","Marolles-en-Beauce",6216.77032532578
"91376","Marolles-en-Hurepoix",6967.22893603618
"91377","Massy",5032.21585091679
"91378","Mauchamps",6807.24611951476
"91386","Mennecy",6607.62303494669
"91390","Mereville",6220.77149559178
"91393","Merobert",8744.65149886818
"91399","Mespuits",6125.56807056181
"91405","Milly-la-Foret",7210.49349694733
"91408","Moigny-sur-Ecole",6941.94203566894
"91411","Les Molieres",6209.16735055193
"91412","Mondeville",6500.13589753201
"91414","Monnerville",6752.54624375875
"91421","Montgeron",5859.58157870589
"91425","Montlhery",5858.64413593106
"91432","Morangis",5637.02242554377
"91433","Morigny-Champigny",6011.80205915158
"91434","Morsang-sur-Orge",5851.07185087292
"91435","Morsang-sur-Seine",7010.55094420258
"91441","Nainville-les-Roches",6814.25819572136
"91457","La Norville",6998.14421168981
"91458","Nozay",5569.0387597903
"91461","Ollainville",6629.90837969019
"91463","Oncy-sur-Ecole",6971.84058432487
"91468","Ormoy",6633.08105500975
"91469","Ormoy-la-Riviere",5994.12188340013
"91471","Orsay",5661.85300788676
"91473","Orveau",6081.24001151137
"91477","Palaiseau",5241.49565679362
"91479","Paray-Vieille-Poste",5848.89858681944
"91482","Pecqueuse",7417.55696025123
"91494","Le Plessis-Pate",6420.79492106249
"91495","Plessis-Saint-Benoist",8478.62413108212
"91507","Prunay-sur-Essonne",6259.31075707166
"91508","Puiselet-le-Marais",6245.20087003557
"91511","Pussay",8245.31676810059
"91514","Quincy-sous-Senart",5943.52250051369
"91519","Richarville",8323.1065678021
"91521","Ris-Orangis",6175.1712683794
"91525","Roinville",7625.81324405163
"91526","Roinvilliers",6520.74962932541
"91533","Saclas",6078.59225942469
"91534","Saclay",5797.6070432516
"91538","Saint-Aubin",6009.24029246833
"91540","Saint-Cheron",6881.25882977198
"91544","Saint-Cyr-la-Riviere",6073.10655940034
"91546","Saint-Cyr-sous-Dourdan",7990.53475292548
"91547","Saint-Escobille",9421.81249563231
"91549","Sainte-Genevieve-des-Bois",5917.6887208097
"91552","Saint-Germain-les-Arpajon",6753.73847849967
"91553","Saint-Germain-les-Corbeil",6731.86882100986
"91556","Saint-Hilaire",6954.48636665414
"91560","Saint-Jean-de-Beauregard",5590.62036418256
"91568","Saint-Maurice-Montcouronne",6786.58739295017
"91570","Saint-Michel-sur-Orge",6048.5402257889
"91573","Saint-Pierre-du-Perray",7154.80736342318
"91577","Saintry-sur-Seine",6991.26096862083
"91578","Saint-Sulpice-de-Favieres",6860.40867807281
"91579","Saint-Vrain",6709.05978880464
"91581","Saint-Yon",7018.58392399471
"91587","Saulx-les-Chartreux",5311.57425124532
"91589","Savigny-sur-Orge",5734.29086449379
"91593","Sermaise",7080.98595462416
"91599","Soisy-sur-Ecole",6731.65152740866
"91600","Soisy-sur-Seine",6177.58713401624
"91602","Souzy-la-Briche",6721.3510559032
"91613","Congerville-Thionville",8720.82013276392
"91617","Tigery",6551.23772565323
"91619","Torfou",6927.13358234389
"91629","Valpuiseaux",6082.61295989127
"91630","Le Val-Saint-Germain",7248.67361741519
"91631","Varennes-Jarcy",5696.49754169892
"91634","Vaugrigneuse",6524.6488577432
"91635","Vauhallan",5481.63264707428
"91639","Vayres-sur-Essonne",6278.05256820048
"91645","Verrieres-le-Buisson",4693.88725340317
"91648","Vert-le-Grand",6640.27012351229
"91649","Vert-le-Petit",6678.63117413461
"91654","Videlles",6513.45473983919
"91657","Vigneux-sur-Seine",5979.90645246748
"91659","Villabe",6583.80645070241
"91661","Villebon-sur-Yvette",5325.25977479781
"91662","Villeconin",6565.17758651882
"91665","La Ville-du-Bois",5517.46614683155
"91666","Villejust",5465.55969083485
"91667","Villemoisson-sur-Orge",5697.76597207018
"91671","Villeneuve-sur-Auvers",5987.63480007883
"91679","Villiers-le-Bacle",6098.10582190373
"91685","Villiers-sur-Orge",5587.89379132138
"91687","Viry-Chatillon",5900.93569450556
"91689","Wissous",5479.47176612496
"91691","Yerres",5201.89628772128
"91692","Les Ulis",5596.95270680198
"92002","Antony",5021.58612545611
"92004","Asnieres-sur-Seine",932.17362218021
"92007","Bagneux",2899.2762318586
"92009","Bois-Colombes",1277.68699088433
"92012","Boulogne-Billancourt",609.37432664032
"92014","Bourg-la-Reine",3698.99001956942
"92019","Chatenay-Malabry",4007.83729698784
"92020","Chatillon",2694.06320285005
"92022","Chaville",3268.06636629649
"92023","Clamart",2896.17321375997
"92024","Clichy",924.230029163981
"92025","Colombes",2108.45533756852
"92026","Courbevoie",578.238248064792
"92032","Fontenay-aux-Roses",3126.50047249849
"92033","Garches",2527.60537467318
"92035","La Garenne-Colombes",1242.09347689266
"92036","Gennevilliers",2718.08090454615
"92040","Issy-les-Moulineaux",1634.56228104175
"92044","Levallois-Perret",464.449477102245
"92046","Malakoff",1617.35622731069
"92047","Marnes-la-Coquette",3031.18420522033
"92048","Meudon",2850.95598585013
"92049","Montrouge",1733.16738810851
"92050","Nanterre",2744.52945438049
"92051","Neuilly-sur-Seine",0
"92060","Le Plessis-Robinson",3453.65759963062
"92062","Puteaux",851.510447037571
"92063","Rueil-Malmaison",2677.45238919656
"92064","Saint-Cloud",1671.63746611267
"92071","Sceaux",3723.25790393601
"92072","Sevres",2523.09279925518
"92073","Suresnes",1881.87242024763
"92075","Vanves",1213.51773703604
"92076","Vaucresson",2843.63580996941
"92077","Ville-d'Avray",3116.43955574104
"92078","Villeneuve-la-Garenne",2996.99438198921
"93001","Aubervilliers",2743.93005597102
"93005","Aulnay-sous-Bois",5920.85559465154
"93006","Bagnolet",2577.54585762887
"93007","Le Blanc-Mesnil",5220.18759700547
"93008","Bobigny",3521.55280053023
"93010","Bondy",4533.4985997212
"93013","Le Bourget",4318.68209222825
"93014","Clichy-sous-Bois",5720.50889310689
"93015","Coubron",6676.19823695229
"93027","La Courneuve",3501.920792066
"93029","Drancy",4265.27188680117
"93030","Dugny",4777.00150121504
"93031","Epinay-sur-Seine",3468.99005152267
"93032","Gagny",4918.42586800865
"93033","Gournay-sur-Marne",5215.80309698717
"93039","L'Ile-Saint-Denis",3088.77309004738
"93045","Les Lilas",2689.78875154246
"93046","Livry-Gargan",5905.94886169378
"93047","Montfermeil",5858.99993883771
"93048","Montreuil",2874.43015713377
"93049","Neuilly-Plaisance",3692.5083168569
"93050","Neuilly-sur-Marne",4208.10953578434
"93051","Noisy-le-Grand",4859.62991702227
"93053","Noisy-le-Sec",3528.04136685466
"93055","Pantin",2753.00817897798
"93057","Les Pavillons-sous-Bois",5142.43197738041
"93059","Pierrefitte-sur-Seine",4205.74802917562
"93061","Le Pre-Saint-Gervais",2448.76180972969
"93062","Le Raincy",5036.69058123028
"93063","Romainville",3034.28499664916
"93064","Rosny-sous-Bois",3648.06255846941
"93066","Saint-Denis",3059.52392984957
"93070","Saint-Ouen",1900.15266426993
"93071","Sevran",6494.16064059257
"93072","Stains",4292.00076001662
"93073","Tremblay-en-France",7776.88192021543
"93074","Vaujours",7338.56525949931
"93077","Villemomble",4307.20224632972
"93078","Villepinte",7278.53338535182
"93079","Villetaneuse",3873.82042914468
"94001","Ablon-sur-Seine",5939.56469830939
"94002","Alfortville",3789.26043908163
"94003","Arcueil",2686.34584622287
"94004","Boissy-Saint-Leger",5177.07821054163
"94011","Bonneuil-sur-Marne",5020.46948938336
"94015","Bry-sur-Marne",3338.86043585832
"94016","Cachan",3213.40572907628
"94017","Champigny-sur-Marne",3515.8787045945
"94018","Charenton-le-Pont",2685.72780038654
"94019","Chennevieres-sur-Marne",4829.6867116076
"94021","Chevilly-Larue",5005.16600480209
"94022","Choisy-le-Roi",5321.40709107199
"94028","Creteil",4544.06564653341
"94033","Fontenay-sous-Bois",2883.34829486231
"94034","Fresnes",5051.59873924076
"94037","Gentilly",2399.94562933768
"94038","L'Hay-les-Roses",4055.20429437152
"94041","Ivry-sur-Seine",2815.1638389329
"94042","Joinville-le-Pont",3137.40794364589
"94043","Le Kremlin-Bicetre",2652.98844314703
"94044","Limeil-Brevannes",5337.1692408523
"94046","Maisons-Alfort",3443.98022879945
"94047","Mandres-les-Roses",5177.94239788161
"94048","Marolles-en-Brie",5224.81077364303
"94052","Nogent-sur-Marne",2835.50771403096
"94053","Noiseau",5517.26657697159
"94054","Orly",5738.1752269364
"94055","Ormesson-sur-Marne",5117.60552598204
"94056","Perigny",5370.25349213445
"94058","Le Perreux-sur-Marne",3026.1768976004
"94059","Le Plessis-Trevise",5656.00385054357
"94060","La Queue-en-Brie",6049.27870541579
"94065","Rungis",5377.33062208772
"94067","Saint-Mande",2517.57175036468
"94068","Saint-Maur-des-Fosses",3821.50993288623
"94069","Saint-Maurice",2998.22306145526
"94070","Santeny",5425.98943768182
"94071","Sucy-en-Brie",5290.78034817194
"94073","Thiais",5310.39335422105
"94074","Valenton",5494.33537926948
"94075","Villecresnes",4928.0992641398
"94076","Villejuif",3317.85029017484
"94077","Villeneuve-le-Roi",5906.73256451759
"94078","Villeneuve-Saint-Georges",5696.14682327877
"94079","Villiers-sur-Marne",4139.92477757445
"94080","Vincennes",2616.39947151704
"94081","Vitry-sur-Seine",3947.55365149748
"95002","Ableiges",5119.95949616444
"95008","Aincourt",8324.63472477689
"95011","Ambleville",11913.097338911
"95012","Amenucourt",11180.4910808879
"95014","Andilly",5074.4421793502
"95018","Argenteuil",2615.43919208472
"95019","Arnouville",5331.20009273714
"95023","Arronville",8894.79992506272
"95024","Arthies",7872.57539654793
"95026","Asnieres-sur-Oise",7727.09072113667
"95028","Attainville",5717.76436598561
"95039","Auvers-sur-Oise",5570.42268101507
"95040","Avernes",6072.98183229981
"95042","Baillet-en-France",5900.66813835378
"95046","Banthelu",7758.37495100375
"95051","Beauchamp",5238.24537321462
"95052","Beaumont-sur-Oise",6608.53345360504
"95054","Le Bellay-en-Vexin",7851.72429126021
"95055","Bellefontaine",6580.09608170885
"95056","Belloy-en-France",6166.37489831081
"95058","Bernes-sur-Oise",7993.43656909008
"95059","Berville",10212.2877482648
"95060","Bessancourt",5319.29254542113
"95061","Bethemont-la-Foret",5672.80285381281
"95063","Bezons",2828.33634957323
"95074","Boisemont",5838.63338885764
"95078","Boissy-l'Aillerie",5572.7873356957
"95088","Bonneuil-en-France",5240.8526127568
"95091","Bouffemont",5647.35883977307
"95094","Bouqueval",5638.75281631276
"95101","Bray-et-Lu",12254.5227211131
"95102","Breancon",7342.4976063178
"95110","Brignancourt",6778.33183510953
"95116","Bruyeres-sur-Oise",8005.99758399304
"95119","Buhy",13999.9869292485
"95120","Butry-sur-Oise",5486.82093657843
"95127","Cergy",5681.04240149687
"95134","Champagne-sur-Oise",6332.38464309573
"95139","La Chapelle-en-Vexin",12869.8485705334
"95141","Charmont",8649.83241396643
"95142","Chars",7903.66795069435
"95144","Chatenay-en-France",5820.88560525228
"95149","Chaumontel",8023.62722923732
"95150","Chaussy",10306.1899226303
"95151","Chauvry",5750.45633656945
"95154","Chennevieres-les-Louvres",7421.27899592363
"95157","Cherence",10153.1315839586
"95166","Clery-en-Vexin",7395.79036875287
"95169","Commeny",6698.07744538873
"95170","Condecourt",5704.20110713754
"95176","Cormeilles-en-Parisis",3858.90828989526
"95177","Cormeilles-en-Vexin",5875.91383585185
"95181","Courcelles-sur-Viosne",5236.83353912768
"95183","Courdimanche",5609.62947817375
"95197","Deuil-la-Barre",4167.70148128426
"95199","Domont",5417.62717307975
"95203","Eaubonne",4347.9161575822
"95205","Ecouen",5340.25594869292
"95210","Enghien-les-Bains",3867.16381260446
"95211","Ennery",5863.22960399075
"95212","Epiais-les-Louvres",7517.28272634722
"95213","Epiais-Rhus",6649.66576836185
"95214","Epinay-Champlatreux",5974.98309123663
"95218","Eragny",5592.4006442937
"95219","Ermont",4141.54695367863
"95229","Ezanville",5374.06979340232
"95241","Fontenay-en-Parisis",5699.91597785404
"95250","Fosses",7507.89490963927
"95252","Franconville",4238.90122148983
"95253","Fremainville",6045.65986474311
"95254","Fremecourt",5879.38654004761
"95256","Frepillon",5378.22935528714
"95257","La Frette-sur-Seine",4383.75959147116
"95258","Frouville",7941.60039853048
"95259","Gadancourt",6433.5263723078
"95268","Garges-les-Gonesse",5021.86553901078
"95270","Genainville",9139.50622376482
"95271","Genicourt",5980.93910107077
"95277","Gonesse",5952.50458564121
"95280","Goussainville",6040.3671403937
"95282","Gouzangrez",6003.8777434016
"95287","Grisy-les-Platres",6750.12733808831
"95288","Groslay",4806.93029362715
"95295","Guiry-en-Vexin",6801.49562900377
"95298","Haravilliers",8919.04836700716
"95301","Haute-Isle",10143.9561127487
"95303","Le Heaulme",8255.04723751498
"95304","Hedouville",7710.06362256204
"95306","Herblay",5410.95438319304
"95308","Herouville",6296.15025900204
"95309","Hodent",9724.60036745137
"95313","L'Isle-Adam",5619.06388597636
"95316","Jagny-sous-Bois",5887.66300668696
"95323","Jouy-le-Moutier",5933.76636775191
"95328","Labbeville",7078.04563806615
"95331","Lassy",6263.58322654181
"95341","Livilliers",6255.30709396283
"95348","Longuesse",5341.72939322575
"95351","Louvres",6599.32051771545
"95352","Luzarches",7355.93124673683
"95353","Maffliers",6124.74373578153
"95355","Magny-en-Vexin",9177.50203595172
"95365","Mareil-en-France",5662.7693687881
"95369","Margency",4823.67403298069
"95370","Marines",7090.51351410708
"95371","Marly-la-Ville",7016.67395528991
"95379","Maudetour-en-Vexin",8423.95363131754
"95387","Menouville",7890.86092579276
"95388","Menucourt",5778.14876050901
"95392","Meriel",5558.55946560296
"95394","Mery-sur-Oise",5322.62970931053
"95395","Le Mesnil-Aubry",5578.97020599223
"95409","Moisselles",5568.5786846628
"95422","Montgeroult",5352.68308868213
"95424","Montigny-les-Cormeilles",4804.48001459084
"95426","Montlignon",5144.67897167854
"95427","Montmagny",4373.94708737645
"95428","Montmorency",4791.44722363936
"95429","Montreuil-sur-Epte",13169.6410968097
"95430","Montsoult",6032.76334936252
"95436","Mours",5936.3596471124
"95438","Moussy",6851.17849197516
"95445","Nerville-la-Foret",6014.59606972642
"95446","Nesles-la-Vallee",6455.20241849037
"95447","Neuilly-en-Vexin",8723.60092150875
"95450","Neuville-sur-Oise",5805.88213594466
"95452","Nointel",6245.83211399672
"95456","Noisy-sur-Oise",6773.08519135997
"95459","Nucourt",8554.20907460215
"95462","Omerville",10803.5034555267
"95476","Osny",5721.15150647889
"95480","Parmain",5959.88364248622
"95483","Le Perchay",5905.25484555304
"95487","Persan",6705.96227947151
"95488","Pierrelaye",5382.684827433
"95489","Piscop",5197.03875768127
"95491","Le Plessis-Bouchard",4951.28187901904
"95492","Le Plessis-Gassot",5585.61977029984
"95493","Le Plessis-Luzarches",6490.32746401406
"95500","Pontoise",5621.61823842886
"95504","Presles",6060.09987013281
"95509","Puiseux-en-France",6271.35595707811
"95510","Puiseux-Pontoise",5436.64384937747
"95523","La Roche-Guyon",10588.84926583
"95527","Roissy-en-France",7156.8548495404
"95529","Ronquerolles",7838.86234156862
"95535","Sagy",5408.97557245755
"95539","Saint-Brice-sous-Foret",5058.64861646217
"95541","Saint-Clair-sur-Epte",15393.606517096
"95543","Saint-Cyr-en-Arthies",8671.65356182579
"95554","Saint-Gervais",10907.6489790384
"95555","Saint-Gratien",3665.24637155071
"95563","Saint-Leu-la-Foret",5303.36920918144
"95566","Saint-Martin-du-Tertre",6321.39130385119
"95572","Saint-Ouen-l'Aumone",5492.11735153401
"95574","Saint-Prix",5270.0864537977
"95580","Saint-Witz",8095.03396611534
"95582","Sannois",3328.47374681529
"95584","Santeuil",6157.2535524321
"95585","Sarcelles",5089.71764097194
"95592","Seraincourt",6121.48155155619
"95594","Seugy",7172.40725165421
"95598","Soisy-sous-Montmorency",4456.61730607039
"95604","Survilliers",8739.24670847135
"95607","Taverny",5367.48027681179
"95610","Themericourt",5498.86534556178
"95611","Theuville",7962.076651709
"95612","Le Thillay",6223.75840671545
"95625","Us",5356.51982747446
"95627","Vallangoujard",7142.79320571225
"95628","Valmondois",5628.7112208355
"95633","Vaudherland",6585.71794472166
"95637","Vaureal",5746.36991569372
"95641","Vemars",7885.43462761644
"95651","Vetheuil",9076.56100587935
"95652","Viarmes",6986.4324873942
"95656","Vienne-en-Arthies",9018.64857754439
"95658","Vigny",5240.42743322458
"95660","Villaines-sous-Bois",5930.29155891776
"95675","Villeron",7224.68971793464
"95676","Villers-en-Arthies",9238.67185141923
"95678","Villiers-Adam",5708.57475100879
"95680","Villiers-le-Bel",5383.55912073778
"95682","Villiers-le-Sec",5782.31547278989
"95690","Wy-dit-Joli-Village",7165.92342772454
