"ID","NAMES","population_AsTheCrowFlies_ACC_0.005"
"78361","Mantes-la-Jolie",2792.63646944858
"78362","Mantes-la-Ville",3281.57345599335
"78364","Marcq",7849.26168055667
"78366","Mareil-le-Guyon",6112.08062886302
"78367","Mareil-Marly",2998.53378603787
"78368","Mareil-sur-Mauldre",6928.99771044969
"78372","Marly-le-Roi",2784.8568825344
"78380","Maule",7015.83205705242
"78381","Maulette",14264.4075058612
"78382","Maurecourt",2842.91716211198
"78383","Maurepas",3347.48431680934
"78384","Medan",3567.07606650669
"78385","Menerville",7995.56725895751
"78389","Mere",7461.8303175974
"78391","Mericourt",7133.64343834377
"78396","Le Mesnil-le-Roi",2590.01899556427
"78397","Le Mesnil-Saint-Denis",4046.7699679646
"78398","Les Mesnuls",7117.00883700723
"78401","Meulan-en-Yvelines",4003.39139038303
"78402","Mezieres-sur-Seine",5365.40632697116
"78403","Mezy-sur-Seine",4814.55212121448
"78404","Millemont",10415.406089718
"78406","Milon-la-Chapelle",4415.00298216307
"78407","Mittainville",16026.8533488473
"78410","Moisson",8370.31128146114
"78413","Mondreville",11746.1210947214
"78415","Montainville",7506.51999766726
"78416","Montalet-le-Bois",7514.88412703855
"78417","Montchauvet",10052.9406667858
"78418","Montesson",2234.29224405126
"78420","Montfort-l'Amaury",7908.28736136668
"78423","Montigny-le-Bretonneux",2316.57592782335
"78431","Morainvilliers",4946.76091883766
"78437","Mousseaux-sur-Seine",7317.94004883931
"78439","Mulcent",10083.4276805622
"78440","Les Mureaux",3586.20411321529
"78442","Neauphle-le-Chateau",4287.0105054184
"78443","Neauphle-le-Vieux",6014.91839186541
"78444","Neauphlette",11245.3450184952
"78451","Nezel",5720.08882177178
"78455","Noisy-le-Roi",3281.66730477962
"78460","Oinville-sur-Montcient",6096.2327073325
"78464","Orcemont",11888.2584250729
"78465","Orgerus",10609.5704368634
"78466","Orgeval",4800.292112663
"78470","Orphin",13624.9956460343
"78472","Orsonville",17114.7112146908
"78474","Orvilliers",11222.7726751837
"78475","Osmoy",9488.11286571078
"78478","Paray-Douaville",16679.6431699408
"78481","Le Pecq",2643.40166087296
"78484","Perdreauville",6759.50973032635
"78486","Le Perray-en-Yvelines",7744.62038831484
"78490","Plaisir",3078.26158448535
"78497","Poigny-la-Foret",10597.3196530238
"78498","Poissy",2867.70478608639
"78499","Ponthevrard",11945.6905115909
"78501","Porcheville",4428.94949520136
"78502","Le Port-Marly",2415.3564507743
"78503","Port-Villez",13071.6936753483
"78505","Prunay-le-Temple",10458.0773719985
"78506","Prunay-en-Yvelines",15466.3964184088
"78513","La Queue-les-Yvelines",9136.17411038323
"78516","Raizeux",14769.9380025089
"78517","Rambouillet",9432.66742599756
"78518","Rennemoulin",3132.76278018828
"78520","Richebourg",12681.7608154481
"78522","Rochefort-en-Yvelines",9817.87456613534
"78524","Rocquencourt",2563.39752827595
"78528","Rolleboise",7251.03112952097
"78530","Rosay",7850.7947564321
"78531","Rosny-sur-Seine",6633.14061024904
"78536","Sailly",7007.3991832013
"78537","Saint-Arnoult-en-Yvelines",10714.5602652602
"78545","Saint-Cyr-l'Ecole",2754.69224158931
"78548","Saint-Forget",5545.17306181371
"78550","Saint-Germain-de-la-Grange",5149.35135485091
"78551","Saint-Germain-en-Laye",2681.25507564056
"78557","Saint-Hilarion",13577.3603980852
"78558","Saint-Illiers-la-Ville",10038.3773082596
"78559","Saint-Illiers-le-Bois",12018.6940642333
"78561","Saint-Lambert",4222.40335998488
"78562","Saint-Leger-en-Yvelines",9787.0342965316
"78564","Saint-Martin-de-Brethencourt",13146.9643751767
"78565","Saint-Martin-des-Champs",8925.97349517689
"78567","Saint-Martin-la-Garenne",5817.289997872
"78569","Sainte-Mesme",11922.249637876
"78571","Saint-Nom-la-Breteche",4184.21267719985
"78575","Saint-Remy-les-Chevreuse",5131.09421114809
"78576","Saint-Remy-l'Honore",5724.78720746687
"78586","Sartrouville",339.701559960905
"78588","Saulx-Marchais",7506.25538163295
"78590","Senlisse",7116.54281865654
"78591","Septeuil",8959.47992458212
"78597","Soindres",5307.55630685796
"78601","Sonchamp",10879.5097693082
"78605","Tacoignieres",11442.8584056509
"78606","Le Tartre-Gaudran",16519.2951291833
"78608","Le Tertre-Saint-Denis",8084.27050447549
"78609","Tessancourt-sur-Aubette",4955.90120199377
"78615","Thiverval-Grignon",4937.05098971696
"78616","Thoiry",8148.81696726743
"78618","Tilly",12262.2112399938
"78620","Toussus-le-Noble",3890.74169698902
"78621","Trappes",2464.96605565699
"78623","Le Tremblay-sur-Mauldre",5139.35676828789
"78624","Triel-sur-Seine",3207.06797318935
"78638","Vaux-sur-Seine",3601.21166122421
"78640","Velizy-Villacoublay",2567.62000925859
"78642","Verneuil-sur-Seine",3502.81692927205
"78643","Vernouillet",3574.48321435972
"78644","La Verriere",3343.30569167034
"78646","Versailles",0
"78647","Vert",6008.99364573332
"78650","Le Vesinet",1805.37501940601
"78653","Vicq",7270.9831822708
"78655","Vieille-Eglise-en-Yvelines",8020.71029876375
"78668","La Villeneuve-en-Chevrie",10909.7425357423
"78672","Villennes-sur-Seine",3477.75672469535
"78674","Villepreux",3272.52069910298
"78677","Villette",6757.11453532673
"78681","Villiers-le-Mahieu",8735.93696016973
"78683","Villiers-Saint-Frederic",5344.02872800209
"78686","Viroflay",2473.5186867512
"78688","Voisins-le-Bretonneux",2857.70825729844
"91001","Abbeville-la-Riviere",14839.026188757
"91016","Angerville",20189.2766781347
"91017","Angervilliers",8334.99694298176
"91021","Arpajon",3984.96339717342
"91022","Arrancourt",16200.2272128947
"91027","Athis-Mons",2163.31366197525
"91035","Authon-la-Plaine",13887.7430911012
"91037","Auvernaux",5707.46077516378
"91038","Auvers-Saint-Georges",8432.75253818548
"91041","Avrainville",5293.803751024
"91044","Ballainvilliers",2790.89553556152
"91045","Ballancourt-sur-Essonne",6362.81924982075
"91047","Baulne",7646.12656054192
"91064","Bievres",2993.73981156452
"91067","Blandy",16016.8792124171
"91069","Boigneville",15741.9577791736
"91075","Bois-Herpin",13023.8616587412
"91079","Boissy-la-Riviere",12549.379396876
"91080","Boissy-le-Cutte",8619.12641853956
"91081","Boissy-le-Sec",9661.07149927826
"91085","Boissy-sous-Saint-Yon",5985.1774204905
"91086","Bondoufle",3043.41628177361
"91093","Boullay-les-Troux",6378.17836014724
"91095","Bouray-sur-Juine",6980.82805455395
"91097","Boussy-Saint-Antoine",2864.23218329057
"91098","Boutervilliers",11087.5462541762
"91099","Boutigny-sur-Essonne",10238.4873010361
"91100","Bouville",10135.0873217857
"91103","Bretigny-sur-Orge",3177.53165444884
"91105","Breuillet",6317.77340536628
"91106","Breux-Jouy",6984.55182147735
"91109","Brieres-les-Scelles",9296.62554015857
"91111","Briis-sous-Forges",6003.85045424013
"91112","Brouy",15875.3480873963
"91114","Brunoy",1991.17764893676
"91115","Bruyeres-le-Chatel",5349.16783598369
"91121","Buno-Bonnevaux",14105.4938002649
"91122","Bures-sur-Yvette",3111.23590116875
"91129","Cerny",8007.18699456748
"91130","Chalo-Saint-Mars",12399.5439959552
"91131","Chalou-Moulineux",14905.6412031476
"91132","Chamarande",7315.29491239049
"91135","Champcueil",6920.28789254735
"91136","Champlan",2535.91301869773
"91137","Champmotteux",15002.1561549857
"91145","Chatignonville",14195.2783849834
"91148","Chauffour-les-Etrechy",8123.68640329362
"91156","Cheptainville",5596.10954270826
"91159","Chevannes",5688.98181235349
"91161","Chilly-Mazarin",2511.26612681222
"91174","Corbeil-Essonnes",2074.15220276286
"91175","Corbreuse",12712.7767643433
"91179","Le Coudray-Montceaux",4393.448296843
"91180","Courances",9846.77888099577
"91182","Courcouronnes",2104.41355583158
"91184","Courdimanche-sur-Essonne",11038.1776710566
"91186","Courson-Monteloup",6363.68130139138
"91191","Crosne",2168.66970642998
"91195","Dannemois",8838.29321818509
"91198","D'Huison-Longueville",9289.2866223998
"91200","Dourdan",10805.9080833637
"91201","Draveil",2553.84915409736
"91204","Echarcon",4324.95072964714
"91207","Egly",4952.4973327861
"91215","Epinay-sous-Senart",2642.5835857413
"91216","Epinay-sur-Orge",2128.31757626241
"91222","Estouches",17905.0839865404
"91223","Etampes",10860.9686903921
"91225","Etiolles",3210.76304469134
"91226","Etrechy",8321.16766813197
"91228","Evry",702.868646763405
"91232","La Ferte-Alais",8103.77963208193
"91235","Fleury-Merogis",2583.55425637746
"91240","Fontaine-la-Riviere",13788.7128821344
"91243","Fontenay-les-Briis",5693.05903829745
"91244","Fontenay-le-Vicomte",5456.5491773773
"91247","La Foret-le-Roi",10743.5143732837
"91248","La Foret-Sainte-Croix",12338.777159954
"91249","Forges-les-Bains",7422.49809082993
"91272","Gif-sur-Yvette",3993.4496953169
"91273","Gironville-sur-Essonne",13694.3134435349
"91274","Gometz-la-Ville",4996.22752812393
"91275","Gometz-le-Chatel",4070.55920271529
"91284","Les Granges-le-Roi",11218.4321339306
"91286","Grigny",1253.19605234977
"91292","Guibeville",4700.01575389624
"91293","Guigneville-sur-Essonne",8852.26483492999
"91294","Guillerval",14421.7063932258
"91312","Igny",2760.75555750586
"91315","Itteville",6796.49418692583
"91318","Janville-sur-Juine",7657.65007210562
"91319","Janvry",5102.40066380379
"91326","Juvisy-sur-Orge",1559.40232930435
"91330","Lardy",6420.68083583073
"91332","Leudeville",4969.36563735066
"91333","Leuville-sur-Orge",3222.67785659294
"91338","Limours",6543.71070031645
"91339","Linas",3534.38357613156
"91340","Lisses",3133.87853490247
"91345","Longjumeau",2515.08038113156
"91347","Longpont-sur-Orge",2794.17120354042
"91359","Maisse",12311.8644540813
"91363","Marcoussis",4266.88702401663
"91374","Marolles-en-Beauce",13126.4974730943
"91376","Marolles-en-Hurepoix",4937.2745833201
"91377","Massy",1288.77455021525
"91378","Mauchamps",7166.79612833711
"91386","Mennecy",4618.25750963474
"91390","Mereville",18003.7687125464
"91393","Merobert",13930.8472882363
"91399","Mespuits",13922.3246021392
"91405","Milly-la-Foret",11445.160668161
"91408","Moigny-sur-Ecole",10126.6992959773
"91411","Les Molieres",5916.90489779342
"91412","Mondeville",7699.71569119764
"91414","Monnerville",16684.6824449716
"91421","Montgeron",2525.78549762975
"91425","Montlhery",3133.39556159171
"91432","Morangis",2049.66326610964
"91433","Morigny-Champigny",9635.0358105261
"91434","Morsang-sur-Orge",1258.23319321933
"91435","Morsang-sur-Seine",3757.11804838789
"91441","Nainville-les-Roches",6736.02470877088
"91457","La Norville",4024.94324320654
"91458","Nozay",3492.69479731981
"91461","Ollainville",4450.15445147231
"91463","Oncy-sur-Ecole",12649.6922295376
"91468","Ormoy",3617.37634837489
"91469","Ormoy-la-Riviere",11554.099132939
"91471","Orsay",2954.08163346168
"91473","Orveau",9525.06465736102
"91477","Palaiseau",2657.07245594128
"91479","Paray-Vieille-Poste",2666.52361637269
"91482","Pecqueuse",7685.85590314752
"91494","Le Plessis-Pate",3273.8452737193
"91495","Plessis-Saint-Benoist",12707.7053430807
"91507","Prunay-sur-Essonne",14550.7588966152
"91508","Puiselet-le-Marais",11561.746239353
"91511","Pussay",17633.5242521056
"91514","Quincy-sous-Senart",3268.65394890326
"91519","Richarville",12237.6139466887
"91521","Ris-Orangis",1565.87181306828
"91525","Roinville",9975.57007227205
"91526","Roinvilliers",14717.972074447
"91533","Saclas",14457.1784635276
"91534","Saclay",3815.67902917187
"91538","Saint-Aubin",3924.39069778446
"91540","Saint-Cheron",7902.55958555312
"91544","Saint-Cyr-la-Riviere",14767.1259778685
"91546","Saint-Cyr-sous-Dourdan",9259.84602059871
"91547","Saint-Escobille",14988.6685181837
"91549","Sainte-Genevieve-des-Bois",1460.78079718355
"91552","Saint-Germain-les-Arpajon",3411.54511395417
"91553","Saint-Germain-les-Corbeil",3076.40378925842
"91556","Saint-Hilaire",10746.9526669182
"91560","Saint-Jean-de-Beauregard",3901.83120313646
"91568","Saint-Maurice-Montcouronne",7453.96781637053
"91570","Saint-Michel-sur-Orge",2262.51750526528
"91573","Saint-Pierre-du-Perray",3382.64692115248
"91577","Saintry-sur-Seine",3011.91056499528
"91578","Saint-Sulpice-de-Favieres",7156.28626890229
"91579","Saint-Vrain",5905.40363238767
"91581","Saint-Yon",5976.65360793328
"91587","Saulx-les-Chartreux",2979.24799183363
"91589","Savigny-sur-Orge",996.95593534826
"91593","Sermaise",8930.15110818177
"91599","Soisy-sur-Ecole",8002.28379887661
"91600","Soisy-sur-Seine",3041.41538955069
"91602","Souzy-la-Briche",7911.18760113933
"91613","Congerville-Thionville",15738.7199109882
"91617","Tigery",3556.81183034162
"91619","Torfou",6453.12484740356
"91629","Valpuiseaux",12198.8467492611
"91630","Le Val-Saint-Germain",8312.93016690163
"91631","Varennes-Jarcy",3543.85462806211
"91634","Vaugrigneuse",7281.50640432976
"91635","Vauhallan",3163.94406772002
"91639","Vayres-sur-Essonne",10416.7535634345
"91645","Verrieres-le-Buisson",1998.37684868
"91648","Vert-le-Grand",4359.13428492934
"91649","Vert-le-Petit",5489.37818776037
"91654","Videlles",8554.07634379024
"91657","Vigneux-sur-Seine",2098.46138881241
"91659","Villabe",3030.65490912223
"91661","Villebon-sur-Yvette",2912.48512059337
"91662","Villeconin",8765.56280965947
"91665","La Ville-du-Bois",3132.29563515208
"91666","Villejust",3277.46457725309
"91667","Villemoisson-sur-Orge",1692.12199819518
"91671","Villeneuve-sur-Auvers",8723.21812106014
"91679","Villiers-le-Bacle",4288.80908681198
"91685","Villiers-sur-Orge",2639.04020860255
"91687","Viry-Chatillon",974.929355071485
"91689","Wissous",2591.4346691649
"91691","Yerres",2031.40800239616
"91692","Les Ulis",3128.68034085986
"92002","Antony",0
"92004","Asnieres-sur-Seine",0
"92007","Bagneux",253.278791698233
"92009","Bois-Colombes",251.350264594696
"92012","Boulogne-Billancourt",0
"92014","Bourg-la-Reine",627.509399144935
"92019","Chatenay-Malabry",855.074182397289
"92020","Chatillon",301.880853280432
"92022","Chaville",1414.0478164946
"92023","Clamart",142.102663113293
"92024","Clichy",0
"92025","Colombes",0
"92026","Courbevoie",0
"92032","Fontenay-aux-Roses",526.059606438109
"92033","Garches",1160.19418076623
"92035","La Garenne-Colombes",280.039248299255
"92036","Gennevilliers",325.486201622169
"92040","Issy-les-Moulineaux",0
"92044","Levallois-Perret",0
"92046","Malakoff",200.909789564016
"92047","Marnes-la-Coquette",2078.87638778146
"92048","Meudon",406.096027373751
"92049","Montrouge",77.9370645517171
"92050","Nanterre",0
"92051","Neuilly-sur-Seine",0
"92060","Le Plessis-Robinson",685.560635816965
"92062","Puteaux",152.664808271655
"92063","Rueil-Malmaison",0
"92064","Saint-Cloud",605.233678117008
"92071","Sceaux",692.186235868052
"92072","Sevres",729.307709553816
"92073","Suresnes",224.398280709755
"92075","Vanves",219.273310219915
"92076","Vaucresson",1791.32659498417
"92077","Ville-d'Avray",1878.97914612657
"92078","Villeneuve-la-Garenne",545.894581428402
"93001","Aubervilliers",0
"93005","Aulnay-sous-Bois",0
"93006","Bagnolet",155.73650005445
"93007","Le Blanc-Mesnil",179.943187150751
"93008","Bobigny",199.62953331306
"93010","Bondy",163.117678384136
"93013","Le Bourget",845.450103847193
"93014","Clichy-sous-Bois",762.669702672319
"93015","Coubron",2257.91271000019
"93027","La Courneuve",430.290429432208
"93029","Drancy",0
"93030","Dugny",1339.14337039734
"93031","Epinay-sur-Seine",125.862739350335
"93032","Gagny",626.755659997097
"93033","Gournay-sur-Marne",1592.34837950696
"93039","L'Ile-Saint-Denis",781.724091295973
"93045","Les Lilas",250.736824154195
"93046","Livry-Gargan",491.581236823514
"93047","Montfermeil",1021.25311564729
"93048","Montreuil",0
"93049","Neuilly-Plaisance",811.407243940203
"93050","Neuilly-sur-Marne",874.404739680777
"93051","Noisy-le-Grand",0
"93053","Noisy-le-Sec",316.297891206229
"93055","Pantin",50.7825263578212
"93057","Les Pavillons-sous-Bois",842.567041324196
"93059","Pierrefitte-sur-Seine",738.272217230877
"93061","Le Pre-Saint-Gervais",229.362455382281
"93062","Le Raincy",853.590651680819
"93063","Romainville",361.761493423801
"93064","Rosny-sous-Bois",354.388090761671
"93066","Saint-Denis",0
"93070","Saint-Ouen",96.3361246485658
"93071","Sevran",276.817353431858
"93072","Stains",635.675987084597
"93073","Tremblay-en-France",2635.82772082485
"93074","Vaujours",2730.9276131349
"93077","Villemomble",650.966162619675
"93078","Villepinte",980.231250075339
"93079","Villetaneuse",826.537044725954
"94001","Ablon-sur-Seine",2035.12147327809
"94002","Alfortville",213.702549860455
"94003","Arcueil",329.50621910298
"94004","Boissy-Saint-Leger",2621.97381553785
"94011","Bonneuil-sur-Marne",1367.82034225097
"94015","Bry-sur-Marne",787.192763862408
"94016","Cachan",396.805100425182
"94017","Champigny-sur-Marne",0
"94018","Charenton-le-Pont",277.297556253628
"94019","Chennevieres-sur-Marne",1486.30495310675
"94021","Chevilly-Larue",986.705729247571
"94022","Choisy-le-Roi",601.683480980137
"94028","Creteil",0
"94033","Fontenay-sous-Bois",104.230258934748
"94034","Fresnes",875.506304993188
"94037","Gentilly",285.44954442131
"94038","L'Hay-les-Roses",546.969529937858
"94041","Ivry-sur-Seine",11.8987470323495
"94042","Joinville-le-Pont",879.579769228331
"94043","Le Kremlin-Bicetre",266.381588125999
"94044","Limeil-Brevannes",2488.18398382053
"94046","Maisons-Alfort",106.401247332523
"94047","Mandres-les-Roses",3218.49346894673
"94048","Marolles-en-Brie",3145.40609604409
"94052","Nogent-sur-Marne",547.156824936474
"94053","Noiseau",2614.79450975392
"94054","Orly",1603.54864325556
"94055","Ormesson-sur-Marne",2211.32333439087
"94056","Perigny",3534.70777231145
"94058","Le Perreux-sur-Marne",541.646604282601
"94059","Le Plessis-Trevise",2521.26336168761
"94060","La Queue-en-Brie",2762.82725995869
"94065","Rungis",2033.43476169948
"94067","Saint-Mande",255.614212924331
"94068","Saint-Maur-des-Fosses",0
"94069","Saint-Maurice",522.170402396989
"94070","Santeny",3650.14548192653
"94071","Sucy-en-Brie",2555.9620775554
"94073","Thiais",942.385215556857
"94074","Valenton",1740.07079182793
"94075","Villecresnes",2898.19311463233
"94076","Villejuif",51.4112354773463
"94077","Villeneuve-le-Roi",1866.55059618009
"94078","Villeneuve-Saint-Georges",1719.69597910266
"94079","Villiers-sur-Marne",663.562475393833
"94080","Vincennes",87.7748942701735
"94081","Vitry-sur-Seine",0
"95002","Ableiges",6145.28260183292
"95008","Aincourt",8553.78904537596
"95011","Ambleville",13791.3326536975
"95012","Amenucourt",11587.3745321776
"95014","Andilly",2538.28504330925
"95018","Argenteuil",0
"95019","Arnouville",1456.62530041782
"95023","Arronville",10076.6640434493
"95024","Arthies",9841.12584261444
"95026","Asnieres-sur-Oise",7964.99188728638
"95028","Attainville",5028.55730792778
"95039","Auvers-sur-Oise",4524.78149921788
"95040","Avernes",8740.15206368277
"95042","Baillet-en-France",4664.74014145514
"95046","Banthelu",11212.5217831775
"95051","Beauchamp",2638.47020715463
"95052","Beaumont-sur-Oise",6615.4196186166
"95054","Le Bellay-en-Vexin",11627.5565641703
"95055","Bellefontaine",6382.61055874015
"95056","Belloy-en-France",6065.48070248068
"95058","Bernes-sur-Oise",8126.76050684414
"95059","Berville",11526.9881129641
"95060","Bessancourt",2989.19683671466
"95061","Bethemont-la-Foret",4019.0351587083
"95063","Bezons",626.567718804133
"95074","Boisemont",3105.94030808598
"95078","Boissy-l'Aillerie",4437.69082380567
"95088","Bonneuil-en-France",2232.20583890515
"95091","Bouffemont",3531.50310639582
"95094","Bouqueval",3062.9833151148
"95101","Bray-et-Lu",13607.8857052363
"95102","Breancon",9146.93801210343
"95110","Brignancourt",10037.1556723085
"95116","Bruyeres-sur-Oise",8158.41954777193
"95119","Buhy",16542.9580832422
"95120","Butry-sur-Oise",5028.81504372914
"95127","Cergy",99.399742513453
"95134","Champagne-sur-Oise",6812.47544319929
"95139","La Chapelle-en-Vexin",15655.8690170949
"95141","Charmont",12194.9884261972
"95142","Chars",11142.3264039162
"95144","Chatenay-en-France",5215.10537901169
"95149","Chaumontel",8080.17816349481
"95150","Chaussy",11131.3548541331
"95151","Chauvry",4057.89289833872
"95154","Chennevieres-les-Louvres",5552.78811873419
"95157","Cherence",9828.98710155753
"95166","Clery-en-Vexin",11146.6678806752
"95169","Commeny",10333.2757352201
"95170","Condecourt",5198.11249572761
"95176","Cormeilles-en-Parisis",1976.7705615696
"95177","Cormeilles-en-Vexin",6751.99901305033
"95181","Courcelles-sur-Viosne",4908.70833127909
"95183","Courdimanche",3405.25077333057
"95197","Deuil-la-Barre",814.338065274679
"95199","Domont",3104.15750311865
"95203","Eaubonne",1128.48200471629
"95205","Ecouen",2973.64399660019
"95210","Enghien-les-Bains",969.855643407966
"95211","Ennery",3887.27507358759
"95212","Epiais-les-Louvres",5280.56049239914
"95213","Epiais-Rhus",6946.26211141603
"95214","Epinay-Champlatreux",6128.76492728088
"95218","Eragny",2623.92010572915
"95219","Ermont",976.944105326531
"95229","Ezanville",3475.99460979374
"95241","Fontenay-en-Parisis",4500.85704571965
"95250","Fosses",7248.18069377348
"95252","Franconville",1113.91282543234
"95253","Fremainville",7860.58636187685
"95254","Fremecourt",7960.41568665895
"95256","Frepillon",3474.14517465273
"95257","La Frette-sur-Seine",2585.91597654211
"95258","Frouville",8572.52379196998
"95259","Gadancourt",9427.70038155872
"95268","Garges-les-Gonesse",687.874923149011
"95270","Genainville",11091.1235815956
"95271","Genicourt",5079.42868626058
"95277","Gonesse",2755.43317584142
"95280","Goussainville",3296.90311772098
"95282","Gouzangrez",9183.38548835718
"95287","Grisy-les-Platres",7839.94829569162
"95288","Groslay",1247.2915511805
"95295","Guiry-en-Vexin",10345.2759862639
"95298","Haravilliers",10754.9372746155
"95301","Haute-Isle",9422.24393896698
"95303","Le Heaulme",10676.80427929
"95304","Hedouville",8320.92094426061
"95306","Herblay",2780.58449703687
"95308","Herouville",5666.41699001914
"95309","Hodent",12730.5605035623
"95313","L'Isle-Adam",5534.15479814109
"95316","Jagny-sous-Bois",5821.98804034812
"95323","Jouy-le-Moutier",2768.92472818627
"95328","Labbeville",7469.52396114219
"95331","Lassy",6385.48819266823
"95341","Livilliers",5366.09457506599
"95348","Longuesse",6329.93575288447
"95351","Louvres",4922.18500543631
"95352","Luzarches",7571.34821271485
"95353","Maffliers",5498.53463706693
"95355","Magny-en-Vexin",13178.0962178799
"95365","Mareil-en-France",5444.19630210126
"95369","Margency",1944.2624639245
"95370","Marines",9765.60374390877
"95371","Marly-la-Ville",6220.5544469389
"95379","Maudetour-en-Vexin",10612.0490869573
"95387","Menouville",8617.81469954717
"95388","Menucourt",3836.54365688547
"95392","Meriel",4838.65067559149
"95394","Mery-sur-Oise",3570.40533578954
"95395","Le Mesnil-Aubry",4617.5726750325
"95409","Moisselles",3798.02287324769
"95422","Montgeroult",5593.58067427659
"95424","Montigny-les-Cormeilles",2223.65147745989
"95426","Montlignon",2671.43814954874
"95427","Montmagny",984.685256503046
"95428","Montmorency",1449.93828285831
"95429","Montreuil-sur-Epte",15359.9311426414
"95430","Montsoult",5204.3292664854
"95436","Mours",5888.53517893331
"95438","Moussy",10371.087611342
"95445","Nerville-la-Foret",5428.41835406647
"95446","Nesles-la-Vallee",6612.84559553173
"95447","Neuilly-en-Vexin",11389.2991535978
"95450","Neuville-sur-Oise",2524.65774682276
"95452","Nointel",6075.4006747737
"95456","Noisy-sur-Oise",6832.16714711857
"95459","Nucourt",12705.4743753213
"95462","Omerville",13009.9208225841
"95476","Osny",3008.12001066254
"95480","Parmain",6163.05872195072
"95483","Le Perchay",8883.51536671854
"95487","Persan",6960.17159538709
"95488","Pierrelaye",2886.98344903523
"95489","Piscop",2773.94660660544
"95491","Le Plessis-Bouchard",1693.72648489915
"95492","Le Plessis-Gassot",3573.84897178208
"95493","Le Plessis-Luzarches",6475.5210028014
"95500","Pontoise",2516.89446496256
"95504","Presles",5694.41276041892
"95509","Puiseux-en-France",5354.30265076373
"95510","Puiseux-Pontoise",3754.54661757273
"95523","La Roche-Guyon",10293.360539631
"95527","Roissy-en-France",3733.62653853118
"95529","Ronquerolles",8475.40598192479
"95535","Sagy",5038.14162213674
"95539","Saint-Brice-sous-Foret",2060.03443709023
"95541","Saint-Clair-sur-Epte",18014.7547125236
"95543","Saint-Cyr-en-Arthies",7571.6841430164
"95554","Saint-Gervais",14190.6630075288
"95555","Saint-Gratien",957.499383740065
"95563","Saint-Leu-la-Foret",2591.08925360394
"95566","Saint-Martin-du-Tertre",6082.02709258074
"95572","Saint-Ouen-l'Aumone",2833.86369035279
"95574","Saint-Prix",2794.45626870708
"95580","Saint-Witz",7377.82987329604
"95582","Sannois",723.775264307145
"95584","Santeuil",8961.60407191609
"95585","Sarcelles",38.9033436311065
"95592","Seraincourt",6439.99255833211
"95594","Seugy",7569.33559874839
"95598","Soisy-sous-Montmorency",1214.548677864
"95604","Survilliers",8113.14997998634
"95607","Taverny",2628.6530219547
"95610","Themericourt",8183.36364336626
"95611","Theuville",9159.45578965563
"95612","Le Thillay",2888.31967484758
"95625","Us",7721.58923061234
"95627","Vallangoujard",7599.77370139354
"95628","Valmondois",5380.00623824406
"95633","Vaudherland",3150.20286146127
"95637","Vaureal",2063.22981355487
"95641","Vemars",6537.19684046587
"95651","Vetheuil",7623.63709733289
"95652","Viarmes",7368.98126605777
"95656","Vienne-en-Arthies",7961.96062324537
"95658","Vigny",7189.06680307833
"95660","Villaines-sous-Bois",5457.78692205224
"95675","Villeron",5829.28103618227
"95676","Villers-en-Arthies",9237.58687621088
"95678","Villiers-Adam",4700.27356364285
"95680","Villiers-le-Bel",2007.03722395219
"95682","Villiers-le-Sec",5542.29399401804
"95690","Wy-dit-Joli-Village",9733.10247342554
