"ID","NAMES","employe_AsTheCrowFlies_POT_10000"
"78417","Montchauvet",7791.21534341
"78418","Montesson",193801.24435655
"78420","Montfort-l'Amaury",14578.07163189
"78423","Montigny-le-Bretonneux",63084.235505
"78431","Morainvilliers",40959.47258784
"78437","Mousseaux-sur-Seine",14200.19318086
"78439","Mulcent",7517.57390337
"78440","Les Mureaux",38253.00899701
"78442","Neauphle-le-Chateau",34395.31360178
"78443","Neauphle-le-Vieux",23814.22530208
"78444","Neauphlette",5910.75470642
"78451","Nezel",25226.78145853
"78455","Noisy-le-Roi",90254.26124824
"78460","Oinville-sur-Montcient",25055.53502275
"78464","Orcemont",5521.10954928
"78465","Orgerus",5658.40263173
"78466","Orgeval",45800.53128634
"78470","Orphin",3998.06073945
"78472","Orsonville",1559.32221499
"78474","Orvilliers",5052.1342757
"78475","Osmoy",8396.85861082
"78478","Paray-Douaville",1711.29001105
"78481","Le Pecq",146193.12626284
"78484","Perdreauville",15489.92924722
"78486","Le Perray-en-Yvelines",12694.84901797
"78490","Plaisir",45088.48942663
"78497","Poigny-la-Foret",6259.88450977
"78498","Poissy",71855.61849095
"78499","Ponthevrard",5087.89505247
"78501","Porcheville",25149.35127307
"78502","Le Port-Marly",151392.1939109
"78503","Port-Villez",4269.26655531
"78505","Prunay-le-Temple",6309.80889445
"78506","Prunay-en-Yvelines",2419.75700071
"78513","La Queue-les-Yvelines",8973.86449228
"78516","Raizeux",2852.03930774
"78517","Rambouillet",7851.34886377
"78518","Rennemoulin",80560.16533368
"78520","Richebourg",3691.01992943
"78522","Rochefort-en-Yvelines",7226.82267773
"78524","Rocquencourt",130242.46638185
"78528","Rolleboise",13859.08161472
"78530","Rosay",14215.95039981
"78531","Rosny-sur-Seine",15434.66047987
"78536","Sailly",19692.30897064
"78537","Saint-Arnoult-en-Yvelines",6071.21353492
"78545","Saint-Cyr-l'Ecole",86408.67491971
"78548","Saint-Forget",33656.20884533
"78550","Saint-Germain-de-la-Grange",32204.56050735
"78551","Saint-Germain-en-Laye",131770.65122584
"78557","Saint-Hilarion",4004.8805746
"78558","Saint-Illiers-la-Ville",8397.88909714
"78559","Saint-Illiers-le-Bois",5109.58597944
"78561","Saint-Lambert",43320.38579676
"78562","Saint-Leger-en-Yvelines",7525.09279698
"78564","Saint-Martin-de-Brethencourt",4150.96858915
"78565","Saint-Martin-des-Champs",10263.10302472
"78567","Saint-Martin-la-Garenne",17666.57112606
"78569","Sainte-Mesme",5044.21577731
"78571","Saint-Nom-la-Breteche",69023.91520451
"78575","Saint-Remy-les-Chevreuse",39348.768687
"78576","Saint-Remy-l'Honore",25244.03105752
"78586","Sartrouville",232363.0174612
"78588","Saulx-Marchais",17375.32065691
"78590","Senlisse",21123.204878
"78591","Septeuil",10404.06143166
"78597","Soindres",18956.07017815
"78601","Sonchamp",6221.9229293
"78605","Tacoignieres",4608.96378737
"78606","Le Tartre-Gaudran",1242.31186695
"78608","Le Tertre-Saint-Denis",12772.90216146
"78609","Tessancourt-sur-Aubette",36470.04367291
"78615","Thiverval-Grignon",39255.30081372
"78616","Thoiry",13279.13420494
"78618","Tilly",4002.9909583
"78620","Toussus-le-Noble",79007.87168223
"78621","Trappes",53192.20408169
"78623","Le Tremblay-sur-Mauldre",28741.27054289
"78624","Triel-sur-Seine",67711.86265133
"78638","Vaux-sur-Seine",54309.34630049
"78640","Velizy-Villacoublay",204353.11033019
"78642","Verneuil-sur-Seine",51923.02564549
"78643","Vernouillet",54379.92501721
"78644","La Verriere",40568.72130847
"78646","Versailles",124352.21033427
"78647","Vert",18390.8032168
"78650","Le Vesinet",184012.24305628
"78653","Vicq",17365.44668524
"78655","Vieille-Eglise-en-Yvelines",11370.22288546
"78668","La Villeneuve-en-Chevrie",7004.13227591
"78672","Villennes-sur-Seine",57731.06466027
"78674","Villepreux",66557.69893413
"78677","Villette",17160.37252753
"78681","Villiers-le-Mahieu",10254.70369557
"78683","Villiers-Saint-Frederic",28675.28342246
"78686","Viroflay",194625.67179051
"78688","Voisins-le-Bretonneux",60716.66434152
"91001","Abbeville-la-Riviere",4028.14883424
"91016","Angerville",2096.29079252
"91017","Angervilliers",10870.461528
"91021","Arpajon",44784.95591485
"91022","Arrancourt",3589.26251598
"91027","Athis-Mons",200709.27633226
"91035","Authon-la-Plaine",3394.56670269
"91037","Auvernaux",35301.03824751
"91038","Auvers-Saint-Georges",11874.61389123
"91041","Avrainville",30610.49495996
"91044","Ballainvilliers",114652.57490147
"91045","Ballancourt-sur-Essonne",28089.40146299
"91047","Baulne",17166.10866984
"91064","Bievres",167842.23646962
"91067","Blandy",1845.81738806
"91069","Boigneville",1859.6061773
"91075","Bois-Herpin",4638.18482474
"91079","Boissy-la-Riviere",6245.26073866
"91080","Boissy-le-Cutte",11368.10967982
"91081","Boissy-le-Sec",8688.92121658
"91085","Boissy-sous-Saint-Yon",23515.19561753
"91086","Bondoufle",90667.12119845
"91093","Boullay-les-Troux",23136.53548972
"91095","Bouray-sur-Juine",20073.0516221
"91097","Boussy-Saint-Antoine",102664.12132959
"91098","Boutervilliers",6792.34662296
"91099","Boutigny-sur-Essonne",7425.65085967
"91100","Bouville",7948.80965544
"91103","Bretigny-sur-Orge",68408.19779535
"91105","Breuillet",21708.26978785
"91106","Breux-Jouy",17836.72837545
"91109","Brieres-les-Scelles",9224.96570956
"91111","Briis-sous-Forges",25947.88551784
"91112","Brouy",1665.26141447
"91114","Brunoy",128495.42343551
"91115","Bruyeres-le-Chatel",33548.74783189
"91121","Buno-Bonnevaux",2980.24655231
"91122","Bures-sur-Yvette",56922.64682992
"91129","Cerny",13852.64571808
"91130","Chalo-Saint-Mars",6121.42254169
"91131","Chalou-Moulineux",4580.58246389
"91132","Chamarande",16936.47881617
"91135","Champcueil",23554.97829614
"91136","Champlan",154248.50541639
"91137","Champmotteux",2195.07889531
"91145","Chatignonville",3208.58160327
"91148","Chauffour-les-Etrechy",12925.67341027
"91156","Cheptainville",30823.47967028
"91159","Chevannes",35871.38033268
"91161","Chilly-Mazarin",176185.82796623
"91174","Corbeil-Essonnes",76901.20546908
"91175","Corbreuse",4457.34717777
"91179","Le Coudray-Montceaux",49825.43664652
"91180","Courances",8132.74076202
"91182","Courcouronnes",96337.2631221
"91184","Courdimanche-sur-Essonne",6013.53237664
"91186","Courson-Monteloup",22763.12476134
"91191","Crosne",187877.92415168
"91195","Dannemois",11027.25112995
"91198","D'Huison-Longueville",9475.52158252
"91200","Dourdan",6045.23143215
"91201","Draveil",146745.05695664
"91204","Echarcon",62688.94305049
"91207","Egly",33789.07875788
"91215","Epinay-sous-Senart",112670.33308883
"91216","Epinay-sur-Orge",129028.51600311
"91222","Estouches",2676.66984119
"91223","Etampes",7403.57402431
"91225","Etiolles",103445.91197774
"91226","Etrechy",12070.85533474
"91228","Evry",99490.09134646
"91232","La Ferte-Alais",13449.96738398
"91235","Fleury-Merogis",104211.42514868
"91240","Fontaine-la-Riviere",5314.1348767
"91243","Fontenay-les-Briis",30825.2137024
"91244","Fontenay-le-Vicomte",43062.9198759
"91247","La Foret-le-Roi",6957.19713007
"91248","La Foret-Sainte-Croix",5615.31891862
"91249","Forges-les-Bains",15998.67910188
"91272","Gif-sur-Yvette",48552.51083171
"91273","Gironville-sur-Essonne",3085.91442306
"91274","Gometz-la-Ville",31562.92296245
"91275","Gometz-le-Chatel",41747.56573013
"91284","Les Granges-le-Roi",5900.99508173
"91286","Grigny",126361.59387375
"91292","Guibeville",39902.66873189
"91293","Guigneville-sur-Essonne",10504.02256757
"91294","Guillerval",5493.80265555
"91312","Igny",151448.62583694
"91315","Itteville",22959.74623841
"91318","Janville-sur-Juine",15809.53784563
"91319","Janvry",37036.32475423
"91326","Juvisy-sur-Orge",169792.61717888
"91330","Lardy",23130.41826002
"91332","Leudeville",53188.64723099
"91333","Leuville-sur-Orge",65019.12724696
"91338","Limours",19643.47196189
"91339","Linas",65606.22438269
"91340","Lisses",77381.93082734
"91345","Longjumeau",143200.68824572
"91347","Longpont-sur-Orge",88594.49630746
"91359","Maisse",4557.76524467
"91363","Marcoussis",56988.42658818
"91374","Marolles-en-Beauce",5240.36864801
"91376","Marolles-en-Hurepoix",44272.65408143
"91377","Massy",186586.26497653
"91378","Mauchamps",17158.74063667
"91386","Mennecy",50772.94980874
"91390","Mereville",3168.45333482
"91393","Merobert",4094.16043895
"91399","Mespuits",3226.55985748
"91405","Milly-la-Foret",4873.23338689
"91408","Moigny-sur-Ecole",7556.15477408
"91411","Les Molieres",24722.60205782
"91412","Mondeville",17089.43358917
"91414","Monnerville",3850.81898723
"91421","Montgeron",152636.78014243
"91425","Montlhery",82398.73512825
"91432","Morangis",179542.9881571
"91433","Morigny-Champigny",8838.75969462
"91434","Morsang-sur-Orge",121419.27118114
"91435","Morsang-sur-Seine",58123.93200943
"91441","Nainville-les-Roches",25359.75658054
"91457","La Norville",45816.55852512
"91458","Nozay",79691.85165744
"91461","Ollainville",44792.94806684
"91463","Oncy-sur-Ecole",3919.1999923
"91468","Ormoy",59226.59415119
"91469","Ormoy-la-Riviere",6890.44064924
"91471","Orsay",77429.85607426
"91473","Orveau",9067.90966616
"91477","Palaiseau",122703.45453336
"91479","Paray-Vieille-Poste",231558.79197488
"91482","Pecqueuse",14888.27150809
"91494","Le Plessis-Pate",80949.59419801
"91495","Plessis-Saint-Benoist",4835.17954078
"91507","Prunay-sur-Essonne",2568.12896364
"91508","Puiselet-le-Marais",5941.52086208
"91511","Pussay",2910.52357268
"91514","Quincy-sous-Senart",94068.17580562
"91519","Richarville",5052.28391391
"91521","Ris-Orangis",115379.16753635
"91525","Roinville",7786.57471725
"91526","Roinvilliers",3208.39395675
"91533","Saclas",5447.62370916
"91534","Saclay",98635.79617436
"91538","Saint-Aubin",63864.82603438
"91540","Saint-Cheron",13599.58259526
"91544","Saint-Cyr-la-Riviere",5017.27368647
"91546","Saint-Cyr-sous-Dourdan",8368.67490723
"91547","Saint-Escobille",2787.31472337
"91549","Sainte-Genevieve-des-Bois",103453.53183449
"91552","Saint-Germain-les-Arpajon",54708.04158333
"91553","Saint-Germain-les-Corbeil",85721.29453214
"91556","Saint-Hilaire",7434.75779302
"91560","Saint-Jean-de-Beauregard",49193.40963353
"91568","Saint-Maurice-Montcouronne",16357.04180182
"91570","Saint-Michel-sur-Orge",91286.22735014
"91573","Saint-Pierre-du-Perray",69314.78707154
"91577","Saintry-sur-Seine",67070.7022141
"91578","Saint-Sulpice-de-Favieres",17020.86420159
"91579","Saint-Vrain",32259.48686341
"91581","Saint-Yon",23366.799036
"91587","Saulx-les-Chartreux",115512.99026481
"91589","Savigny-sur-Orge",153819.06217076
"91593","Sermaise",9845.20794204
"91599","Soisy-sur-Ecole",15958.96214772
"91600","Soisy-sur-Seine",117998.86971891
"91602","Souzy-la-Briche",13774.53180746
"91613","Congerville-Thionville",3379.56650338
"91617","Tigery",85850.3942665
"91619","Torfou",21415.35688139
"91629","Valpuiseaux",4792.97272252
"91630","Le Val-Saint-Germain",11222.27601747
"91631","Varennes-Jarcy",79932.85329192
"91634","Vaugrigneuse",17082.9103971
"91635","Vauhallan",119165.1977274
"91639","Vayres-sur-Essonne",7135.48552303
"91645","Verrieres-le-Buisson",209548.87077771
"91648","Vert-le-Grand",67566.5676621
"91649","Vert-le-Petit",45026.52366132
"91654","Videlles",11756.01445955
"91657","Vigneux-sur-Seine",180928.47119611
"91659","Villabe",67633.17781639
"91661","Villebon-sur-Yvette",105171.01273931
"91662","Villeconin",10639.75223404
"91665","La Ville-du-Bois",93823.65476355
"91666","Villejust",82112.4285993
"91667","Villemoisson-sur-Orge",121445.20548129
"91671","Villeneuve-sur-Auvers",11044.43800277
"91679","Villiers-le-Bacle",67013.4331557
"91685","Villiers-sur-Orge",107559.73306633
"91687","Viry-Chatillon",139172.57390161
"91689","Wissous",232489.61980882
"91691","Yerres",158847.20117618
"91692","Les Ulis",62477.88537048
"92002","Antony",262657.7213964
"92004","Asnieres-sur-Seine",471933.41322387
"92007","Bagneux",416849.24937156
"92009","Bois-Colombes",438662.53094149
"92012","Boulogne-Billancourt",386395.76499545
"92014","Bourg-la-Reine",366343.72015007
"92019","Chatenay-Malabry",266259.49500119
"92020","Chatillon",402285.05800742
"92022","Chaville",238115.89348396
"92023","Clamart",327994.97219926
"92024","Clichy",518623.52823963
"92025","Colombes",386862.64625387
"92026","Courbevoie",442667.87920877
"92032","Fontenay-aux-Roses",361036.00590782
"92033","Garches",278289.18931088
"92035","La Garenne-Colombes",408910.17531448
"92036","Gennevilliers",430793.40905378
"92040","Issy-les-Moulineaux",413833.74807072
"92044","Levallois-Perret",504990.56341
"92046","Malakoff",453575.57247877
"92047","Marnes-la-Coquette",221642.50507726
"92048","Meudon",295091.05946936
"92049","Montrouge",474433.71697935
"92050","Nanterre",335674.18494156
"92051","Neuilly-sur-Seine",476615.3453411
"92060","Le Plessis-Robinson",295252.57942679
"92062","Puteaux",415847.40490274
"92063","Rueil-Malmaison",272973.16889889
"92064","Saint-Cloud",325548.57595952
"92071","Sceaux",333281.21509627
"92072","Sevres",297654.86899847
"92073","Suresnes",372184.94050262
"92075","Vanves",450443.72164768
"92076","Vaucresson",220530.19990048
"92077","Ville-d'Avray",231988.2457714
"92078","Villeneuve-la-Garenne",451527.29550959
"93001","Aubervilliers",520319.70764097
"93005","Aulnay-sous-Bois",283040.57361909
"93006","Bagnolet",538318.7094317
"93007","Le Blanc-Mesnil",352864.69524558
"93008","Bobigny",470017.88459749
"93010","Bondy",396837.36563222
"93013","Le Bourget",410287.62312746
"93014","Clichy-sous-Bois",260198.86886368
"93015","Coubron",195427.51451397
"93027","La Courneuve",453046.45426963
"93029","Drancy",423191.99599701
"93030","Dugny",368967.98840517
"93031","Epinay-sur-Seine",382011.96513071
"93032","Gagny",286924.35405164
"93033","Gournay-sur-Marne",230534.52815723
"93039","L'Ile-Saint-Denis",440836.3931267
"93045","Les Lilas",535731.79840576
"93046","Livry-Gargan",263726.81309205
"93047","Montfermeil",231388.08503721
"93048","Montreuil",499049.30404863
"93049","Neuilly-Plaisance",368837.77422801
"93050","Neuilly-sur-Marne",302334.01152871
"93051","Noisy-le-Grand",240541.59136202
"93053","Noisy-le-Sec",461931.30036069
"93055","Pantin",527793.33942818
"93057","Les Pavillons-sous-Bois",347010.37053064
"93059","Pierrefitte-sur-Seine",369209.89154609
"93061","Le Pre-Saint-Gervais",549676.82851569
"93062","Le Raincy",327984.44977772
"93063","Romainville",506568.13440385
"93064","Rosny-sous-Bois",420658.98713928
"93066","Saint-Denis",481439.47957011
"93070","Saint-Ouen",528959.41006858
"93071","Sevran",235687.21425447
"93072","Stains",377040.85919647
"93073","Tremblay-en-France",132053.40907303
"93074","Vaujours",169823.57785462
"93077","Villemomble",363831.67517391
"93078","Villepinte",187846.26994032
"93079","Villetaneuse",384414.30112457
"94001","Ablon-sur-Seine",221056.27579696
"94002","Alfortville",419979.7220493
"94003","Arcueil",463131.62039679
"94004","Boissy-Saint-Leger",175415.40690584
"94011","Bonneuil-sur-Marne",272733.76862842
"94015","Bry-sur-Marne",326791.23922168
"94016","Cachan",417020.92149538
"94017","Champigny-sur-Marne",312533.19866885
"94018","Charenton-le-Pont",504581.21786284
"94019","Chennevieres-sur-Marne",236780.27343943
"94021","Chevilly-Larue",349175.12242961
"94022","Choisy-le-Roi",327063.68042394
"94028","Creteil",344921.42011072
"94033","Fontenay-sous-Bois",444648.30248218
"94034","Fresnes",304891.08278608
"94037","Gentilly",491562.17148021
"94038","L'Hay-les-Roses",372116.91710736
"94041","Ivry-sur-Seine",492592.19127404
"94042","Joinville-le-Pont",407830.79851662
"94043","Le Kremlin-Bicetre",485043.26433118
"94044","Limeil-Brevannes",210140.02195905
"94046","Maisons-Alfort",429142.52626177
"94047","Mandres-les-Roses",105347.26405191
"94048","Marolles-en-Brie",135073.82095039
"94052","Nogent-sur-Marne",414420.93283785
"94053","Noiseau",181548.4232676
"94054","Orly",277713.49260111
"94055","Ormesson-sur-Marne",221162.47411399
"94056","Perigny",89230.53022359
"94058","Le Perreux-sur-Marne",372626.54321121
"94059","Le Plessis-Trevise",192521.33719279
"94060","La Queue-en-Brie",150528.13831256
"94065","Rungis",296363.97700464
"94067","Saint-Mande",527748.04940022
"94068","Saint-Maur-des-Fosses",322123.87577726
"94069","Saint-Maurice",460061.68132389
"94070","Santeny",111576.41501944
"94071","Sucy-en-Brie",196836.02773105
"94073","Thiais",331810.94460542
"94074","Valenton",256374.51251777
"94075","Villecresnes",133431.28230561
"94076","Villejuif",435263.20342963
"94077","Villeneuve-le-Roi",244421.25335764
"94078","Villeneuve-Saint-Georges",241101.27468578
"94079","Villiers-sur-Marne",268171.24016392
"94080","Vincennes",507367.86816126
"94081","Vitry-sur-Seine",415967.52347113
"95002","Ableiges",30310.00002453
"95008","Aincourt",12857.15175647
"95011","Ambleville",2525.30183562
"95012","Amenucourt",5170.47532248
"95014","Andilly",196476.01076592
"95018","Argenteuil",314341.7396377
"95019","Arnouville",248989.38173415
"95023","Arronville",7950.80501832
"95024","Arthies",8453.43590332
"95026","Asnieres-sur-Oise",15211.73022127
"95028","Attainville",78784.92521606
"95039","Auvers-sur-Oise",54993.10051966
"95040","Avernes",12719.26839747
"95042","Baillet-en-France",84633.26248407
"95046","Banthelu",4640.18486927
"95051","Beauchamp",136949.8812353
"95052","Beaumont-sur-Oise",17485.428619
"95054","Le Bellay-en-Vexin",4103.24835443
"95055","Bellefontaine",29104.20784332
"95056","Belloy-en-France",40584.3396523
"95058","Bernes-sur-Oise",11869.2028603
"95059","Berville",3762.45404112
"95060","Bessancourt",105218.80357856
"95061","Bethemont-la-Foret",88848.40173662
"95063","Bezons",313349.09787675
"95074","Boisemont",61027.57850695
"95078","Boissy-l'Aillerie",40944.63038253
"95088","Bonneuil-en-France",305686.45937628
"95091","Bouffemont",114910.08832011
"95094","Bouqueval",134806.36795555
"95101","Bray-et-Lu",2670.04193952
"95102","Breancon",11231.67078948
"95110","Brignancourt",8274.27554566
"95116","Bruyeres-sur-Oise",12172.24335229
"95119","Buhy",1471.54947031
"95120","Butry-sur-Oise",52827.91479819
"95127","Cergy",64848.83168686
"95134","Champagne-sur-Oise",17838.59068055
"95139","La Chapelle-en-Vexin",1817.76053115
"95141","Charmont",3635.46032089
"95142","Chars",4861.7707558
"95144","Chatenay-en-France",53247.88162064
"95149","Chaumontel",15910.11737786
"95150","Chaussy",5610.63829258
"95151","Chauvry",92344.7682034
"95154","Chennevieres-les-Louvres",53434.972067
"95157","Cherence",8645.13118913
"95166","Clery-en-Vexin",4703.2030696
"95169","Commeny",6868.66610258
"95170","Condecourt",38472.93792915
"95176","Cormeilles-en-Parisis",223983.3633434
"95177","Cormeilles-en-Vexin",24853.12730076
"95181","Courcelles-sur-Viosne",39679.44964072
"95183","Courdimanche",53189.6088322
"95197","Deuil-la-Barre",328211.40029529
"95199","Domont",141596.67399758
"95203","Eaubonne",239004.04598676
"95205","Ecouen",141553.50650521
"95210","Enghien-les-Bains",323118.17690556
"95211","Ennery",52920.07530083
"95212","Epiais-les-Louvres",65015.11961883
"95213","Epiais-Rhus",24708.56345604
"95214","Epinay-Champlatreux",38997.54489712
"95218","Eragny",91771.0682696
"95219","Ermont",232993.8122262
"95229","Ezanville",117534.59810218
"95241","Fontenay-en-Parisis",76597.10769657
"95250","Fosses",21575.98878558
"95252","Franconville",207086.47703568
"95253","Fremainville",18292.86534929
"95254","Fremecourt",17647.5112431
"95256","Frepillon",89143.19441428
"95257","La Frette-sur-Seine",190917.53572286
"95258","Frouville",13152.00994441
"95259","Gadancourt",9723.21172448
"95268","Garges-les-Gonesse",314011.63732825
"95270","Genainville",5285.14400885
"95271","Genicourt",38518.9809434
"95277","Gonesse",214561.20645148
"95280","Goussainville",113788.12626979
"95282","Gouzangrez",10820.6304215
"95287","Grisy-les-Platres",18798.89286243
"95288","Groslay",279174.6578429
"95295","Guiry-en-Vexin",6716.00051166
"95298","Haravilliers",5600.72854482
"95301","Haute-Isle",9587.31972388
"95303","Le Heaulme",5945.11207958
"95304","Hedouville",13320.82440598
"95306","Herblay",134042.07636577
"95308","Herouville",37268.79973173
"95309","Hodent",3258.22022272
"95313","L'Isle-Adam",34363.49570532
"95316","Jagny-sous-Bois",40979.1587687
"95323","Jouy-le-Moutier",72153.01510309
"95328","Labbeville",21926.54371772
"95331","Lassy",31723.58910988
"95341","Livilliers",38403.88628205
"95348","Longuesse",29308.72962269
"95351","Louvres",68589.1479173
"95352","Luzarches",20658.67492704
"95353","Maffliers",52133.47842377
"95355","Magny-en-Vexin",2817.67805799
"95365","Mareil-en-France",56796.02051589
"95369","Margency",212814.84460775
"95370","Marines",9129.01063959
"95371","Marly-la-Ville",30237.42199442
"95379","Maudetour-en-Vexin",6177.52413085
"95387","Menouville",13660.98514137
"95388","Menucourt",50927.41058634
"95392","Meriel",59182.60909687
"95394","Mery-sur-Oise",79569.92372937
"95395","Le Mesnil-Aubry",84150.67687404
"95409","Moisselles",105736.80840187
"95422","Montgeroult",33645.98248375
"95424","Montigny-les-Cormeilles",173054.26583517
"95426","Montlignon",177225.55381952
"95427","Montmagny",336338.5309624
"95428","Montmorency",252852.63972822
"95429","Montreuil-sur-Epte",1781.2219268
"95430","Montsoult",66398.96892743
"95436","Mours",21545.80536805
"95438","Moussy",6823.79958069
"95445","Nerville-la-Foret",46360.66049906
"95446","Nesles-la-Vallee",25533.80900923
"95447","Neuilly-en-Vexin",4314.5383498
"95450","Neuville-sur-Oise",79968.80853456
"95452","Nointel",21477.03974296
"95456","Noisy-sur-Oise",18588.74932058
"95459","Nucourt",3177.79818059
"95462","Omerville",3097.71794196
"95476","Osny",53177.2583593
"95480","Parmain",26475.90351602
"95483","Le Perchay",12220.66352248
"95487","Persan",15369.96589214
"95488","Pierrelaye",117058.2831287
"95489","Piscop",175046.18694948
"95491","Le Plessis-Bouchard",180729.99418799
"95492","Le Plessis-Gassot",110495.64380013
"95493","Le Plessis-Luzarches",29103.14250076
"95500","Pontoise",68405.52910751
"95504","Presles",30026.08980323
"95509","Puiseux-en-France",45458.3736407
"95510","Puiseux-Pontoise",47267.31775966
"95523","La Roche-Guyon",7746.66757833
"95527","Roissy-en-France",118963.49292318
"95529","Ronquerolles",11579.16758405
"95535","Sagy",41901.07835772
"95539","Saint-Brice-sous-Foret",219500.90760671
"95541","Saint-Clair-sur-Epte",1113.21503995
"95543","Saint-Cyr-en-Arthies",15699.50487689
"95554","Saint-Gervais",2363.56182222
"95555","Saint-Gratien",313524.7348811
"95563","Saint-Leu-la-Foret",149425.52310299
"95566","Saint-Martin-du-Tertre",33681.69385404
"95572","Saint-Ouen-l'Aumone",81401.39084721
"95574","Saint-Prix",155557.26056389
"95580","Saint-Witz",21915.72035558
"95582","Sannois",275272.96704677
"95584","Santeuil",11910.09842501
"95585","Sarcelles",252405.64736083
"95592","Seraincourt",25373.82071041
"95594","Seugy",20507.40224198
"95598","Soisy-sous-Montmorency",258327.13719277
"95604","Survilliers",15338.54331411
"95607","Taverny",128140.81138791
"95610","Themericourt",16551.64643048
"95611","Theuville",11179.87043359
"95612","Le Thillay",156503.11521666
"95625","Us",19890.82871216
"95627","Vallangoujard",21254.59869805
"95628","Valmondois",42266.65883557
"95633","Vaudherland",152134.55949887
"95637","Vaureal",63136.46811494
"95641","Vemars",31483.82790435
"95651","Vetheuil",14597.40869355
"95652","Viarmes",21296.61780998
"95656","Vienne-en-Arthies",14013.9241897
"95658","Vigny",23897.6853432
"95660","Villaines-sous-Bois",58816.46802838
"95675","Villeron",40137.36732283
"95676","Villers-en-Arthies",10148.44829548
"95678","Villiers-Adam",67142.19733591
"95680","Villiers-le-Bel",183060.55805477
"95682","Villiers-le-Sec",56686.04680903
"95690","Wy-dit-Joli-Village",8741.14957836
