"ID","NAMES","employe_AsTheCowRolls_POT_5"
"78486","Le Perray-en-Yvelines",1419.14974107
"78490","Plaisir",5530.68736555
"78497","Poigny-la-Foret",120.61950853
"78498","Poissy",10078.68665099
"78499","Ponthevrard",547.86154713
"78501","Porcheville",3367.17901484
"78502","Le Port-Marly",9188.2950886
"78503","Port-Villez",77.05694979
"78505","Prunay-le-Temple",174.89981772
"78506","Prunay-en-Yvelines",271.2039507
"78513","La Queue-les-Yvelines",644.82746867
"78516","Raizeux",168.6693343
"78517","Rambouillet",3956.14085123
"78518","Rennemoulin",2203.24956647
"78520","Richebourg",677.19641316
"78522","Rochefort-en-Yvelines",640.50464851
"78524","Rocquencourt",2575.41447797
"78528","Rolleboise",1166.74339923
"78530","Rosay",597.02158562
"78531","Rosny-sur-Seine",2412.92156701
"78536","Sailly",470.62217495
"78537","Saint-Arnoult-en-Yvelines",976.35374447
"78545","Saint-Cyr-l'Ecole",12908.28761733
"78548","Saint-Forget",690.53917203
"78550","Saint-Germain-de-la-Grange",3071.53871138
"78551","Saint-Germain-en-Laye",11057.76352667
"78557","Saint-Hilarion",175.09223223
"78558","Saint-Illiers-la-Ville",217.74193264
"78559","Saint-Illiers-le-Bois",242.28836326
"78561","Saint-Lambert",855.78110879
"78562","Saint-Leger-en-Yvelines",199.9861181
"78564","Saint-Martin-de-Brethencourt",378.39792503
"78565","Saint-Martin-des-Champs",202.90776921
"78567","Saint-Martin-la-Garenne",590.28574382
"78569","Sainte-Mesme",1021.47585496
"78571","Saint-Nom-la-Breteche",938.37975267
"78575","Saint-Remy-les-Chevreuse",1856.76890148
"78576","Saint-Remy-l'Honore",533.57672714
"78586","Sartrouville",17971.57931893
"78588","Saulx-Marchais",464.34005738
"78590","Senlisse",477.94427847
"78591","Septeuil",422.32987537
"78597","Soindres",3171.50767082
"78601","Sonchamp",513.87547308
"78605","Tacoignieres",521.69860958
"78606","Le Tartre-Gaudran",38.59387113
"78608","Le Tertre-Saint-Denis",236.60032342
"78609","Tessancourt-sur-Aubette",3397.54898619
"78615","Thiverval-Grignon",962.21852233
"78616","Thoiry",471.07987349
"78618","Tilly",234.97967802
"78620","Toussus-le-Noble",919.56053714
"78621","Trappes",11433.62019612
"78623","Le Tremblay-sur-Mauldre",750.20910713
"78624","Triel-sur-Seine",7613.34148617
"78638","Vaux-sur-Seine",5188.36786968
"78640","Velizy-Villacoublay",6227.0967198
"78642","Verneuil-sur-Seine",5916.56639049
"78643","Vernouillet",4962.15651509
"78644","La Verriere",6141.98103167
"78646","Versailles",15054.19943854
"78647","Vert",2954.90970429
"78650","Le Vesinet",11928.39440373
"78653","Vicq",421.94160806
"78655","Vieille-Eglise-en-Yvelines",875.25119122
"78668","La Villeneuve-en-Chevrie",153.92193483
"78672","Villennes-sur-Seine",3842.51108971
"78674","Villepreux",4426.62198978
"78677","Villette",875.55061607
"78681","Villiers-le-Mahieu",323.32144463
"78683","Villiers-Saint-Frederic",2409.8893188
"78686","Viroflay",11396.83095481
"78688","Voisins-le-Bretonneux",5962.085278
"91001","Abbeville-la-Riviere",191.80771966
"91016","Angerville",886.52486649
"91017","Angervilliers",860.54971805
"91021","Arpajon",5437.75784758
"91022","Arrancourt",198.35569712
"91027","Athis-Mons",14357.04064464
"91035","Authon-la-Plaine",240.1313579
"91037","Auvernaux",1336.61299567
"91038","Auvers-Saint-Georges",862.26720111
"91041","Avrainville",2294.28343455
"91044","Ballainvilliers",5981.28627954
"91045","Ballancourt-sur-Essonne",2617.874573
"91047","Baulne",2330.87848241
"91064","Bievres",2594.16073127
"91067","Blandy",42.46376907
"91069","Boigneville",194.66275019
"91075","Bois-Herpin",97.52217416
"91079","Boissy-la-Riviere",476.28884734
"91080","Boissy-le-Cutte",1093.42090704
"91081","Boissy-le-Sec",268.48955968
"91085","Boissy-sous-Saint-Yon",1705.26536949
"91086","Bondoufle",3032.94296755
"91093","Boullay-les-Troux",846.26205367
"91095","Bouray-sur-Juine",1540.47354843
"91097","Boussy-Saint-Antoine",7665.59422608
"91098","Boutervilliers",348.06023339
"91099","Boutigny-sur-Essonne",890.25953689
"91100","Bouville",404.57392068
"91103","Bretigny-sur-Orge",7427.36851414
"91105","Breuillet",2875.9742144
"91106","Breux-Jouy",2319.82664492
"91109","Brieres-les-Scelles",1191.23744665
"91111","Briis-sous-Forges",1274.6418669
"91112","Brouy",50.84838452
"91114","Brunoy",9392.6371378
"91115","Bruyeres-le-Chatel",2427.87558657
"91121","Buno-Bonnevaux",396.06854359
"91122","Bures-sur-Yvette",5106.44578991
"91129","Cerny",1172.13905506
"91130","Chalo-Saint-Mars",153.24236453
"91131","Chalou-Moulineux",152.09762954
"91132","Chamarande",995.33214931
"91135","Champcueil",569.93658407
"91136","Champlan",9001.16602702
"91137","Champmotteux",128.42399196
"91145","Chatignonville",255.48376312
"91148","Chauffour-les-Etrechy",931.57730324
"91156","Cheptainville",1205.03561239
"91159","Chevannes",1680.06803185
"91161","Chilly-Mazarin",13204.30102099
"91174","Corbeil-Essonnes",11920.60990183
"91175","Corbreuse",920.19789459
"91179","Le Coudray-Montceaux",4766.16867047
"91180","Courances",901.40890034
"91182","Courcouronnes",14226.89694548
"91184","Courdimanche-sur-Essonne",912.16806365
"91186","Courson-Monteloup",972.06297992
"91191","Crosne",16299.21771518
"91195","Dannemois",701.80674871
"91198","D'Huison-Longueville",1087.76304095
"91200","Dourdan",1984.04340258
"91201","Draveil",9876.46653114
"91204","Echarcon",1922.64417423
"91207","Egly",3906.08952474
"91215","Epinay-sous-Senart",8170.89171249
"91216","Epinay-sur-Orge",10774.53458455
"91222","Estouches",167.15184442
"91223","Etampes",4402.92820173
"91225","Etiolles",5505.52472615
"91226","Etrechy",1213.72393539
"91228","Evry",13966.44870674
"91232","La Ferte-Alais",2082.24677722
"91235","Fleury-Merogis",7870.84088718
"91240","Fontaine-la-Riviere",451.37835483
"91243","Fontenay-les-Briis",1080.07010577
"91244","Fontenay-le-Vicomte",2568.72428952
"91247","La Foret-le-Roi",466.42127331
"91248","La Foret-Sainte-Croix",153.94810399
"91249","Forges-les-Bains",1280.14821848
"91272","Gif-sur-Yvette",2453.30633231
"91273","Gironville-sur-Essonne",647.77621595
"91274","Gometz-la-Ville",2149.79698799
"91275","Gometz-le-Chatel",1906.79592409
"91284","Les Granges-le-Roi",1401.41551004
"91286","Grigny",11966.73191598
"91292","Guibeville",2474.13966254
"91293","Guigneville-sur-Essonne",1471.66195038
"91294","Guillerval",411.7124024
"91312","Igny",5369.42239996
"91315","Itteville",2270.83259698
"91318","Janville-sur-Juine",1208.91181431
"91319","Janvry",661.14486202
"91326","Juvisy-sur-Orge",15949.35315289
"91330","Lardy",1164.46518359
"91332","Leudeville",1410.87900786
"91333","Leuville-sur-Orge",4507.19629282
"91338","Limours",1301.5416688
"91339","Linas",1578.22177303
"91340","Lisses",5518.82490362
"91345","Longjumeau",7108.54031559
"91347","Longpont-sur-Orge",7579.92525483
"91359","Maisse",847.69186108
"91363","Marcoussis",2332.90875147
"91374","Marolles-en-Beauce",156.28733399
"91376","Marolles-en-Hurepoix",1420.96505322
"91377","Massy",14270.8883999
"91378","Mauchamps",834.82153956
"91386","Mennecy",3001.75002143
"91390","Mereville",578.67889439
"91393","Merobert",182.03046127
"91399","Mespuits",124.45073583
"91405","Milly-la-Foret",1003.109721
"91408","Moigny-sur-Ecole",686.46320581
"91411","Les Molieres",1006.12971694
"91412","Mondeville",381.26744879
"91414","Monnerville",772.837178
"91421","Montgeron",17578.41457107
"91425","Montlhery",7171.23784967
"91432","Morangis",11011.79961955
"91433","Morigny-Champigny",2872.74222635
"91434","Morsang-sur-Orge",17356.18816453
"91435","Morsang-sur-Seine",1039.70790935
"91441","Nainville-les-Roches",363.3386454
"91457","La Norville",4302.43909048
"91458","Nozay",2620.53125491
"91461","Ollainville",4252.71051648
"91463","Oncy-sur-Ecole",796.52317732
"91468","Ormoy",3085.79067226
"91469","Ormoy-la-Riviere",1994.62095482
"91471","Orsay",5232.17891757
"91473","Orveau",430.29298806
"91477","Palaiseau",5291.55715024
"91479","Paray-Vieille-Poste",11152.71774386
"91482","Pecqueuse",914.56059043
"91494","Le Plessis-Pate",5437.80910844
"91495","Plessis-Saint-Benoist",217.64019768
"91507","Prunay-sur-Essonne",458.2920644
"91508","Puiselet-le-Marais",126.55216408
"91511","Pussay",767.08194399
"91514","Quincy-sous-Senart",7850.0962024
"91519","Richarville",133.563626
"91521","Ris-Orangis",11666.00591143
"91525","Roinville",1532.34876739
"91526","Roinvilliers",84.6489219
"91533","Saclas",487.56715458
"91534","Saclay",1840.07653766
"91538","Saint-Aubin",1394.52576496
"91540","Saint-Cheron",1661.13971276
"91544","Saint-Cyr-la-Riviere",462.731076
"91546","Saint-Cyr-sous-Dourdan",1235.12618636
"91547","Saint-Escobille",203.26327686
"91549","Sainte-Genevieve-des-Bois",13231.68913514
"91552","Saint-Germain-les-Arpajon",4730.35576405
"91553","Saint-Germain-les-Corbeil",10471.13768997
"91556","Saint-Hilaire",229.37121294
"91560","Saint-Jean-de-Beauregard",1942.98759084
"91568","Saint-Maurice-Montcouronne",1122.38931551
"91570","Saint-Michel-sur-Orge",10800.2179136
"91573","Saint-Pierre-du-Perray",8914.41783172
"91577","Saintry-sur-Seine",6270.1214891
"91578","Saint-Sulpice-de-Favieres",926.80268823
"91579","Saint-Vrain",2019.63071879
"91581","Saint-Yon",2522.6995748
"91587","Saulx-les-Chartreux",5128.46750321
"91589","Savigny-sur-Orge",17075.4105692
"91593","Sermaise",446.99395072
"91599","Soisy-sur-Ecole",568.55021299
"91600","Soisy-sur-Seine",6113.77855695
"91602","Souzy-la-Briche",697.82999819
"91613","Congerville-Thionville",236.22775132
"91617","Tigery",6974.29426946
"91619","Torfou",827.9431553
"91629","Valpuiseaux",184.41317959
"91630","Le Val-Saint-Germain",844.10832715
"91631","Varennes-Jarcy",5148.77266748
"91634","Vaugrigneuse",1108.69019768
"91635","Vauhallan",2889.19889932
"91639","Vayres-sur-Essonne",860.69742494
"91645","Verrieres-le-Buisson",12615.58270118
"91648","Vert-le-Grand",1095.81213534
"91649","Vert-le-Petit",1495.53789163
"91654","Videlles",757.95001638
"91657","Vigneux-sur-Seine",15298.03021439
"91659","Villabe",3317.37287457
"91661","Villebon-sur-Yvette",4040.48589128
"91662","Villeconin",651.81623495
"91665","La Ville-du-Bois",4355.91530441
"91666","Villejust",3502.74788033
"91667","Villemoisson-sur-Orge",13053.27702892
"91671","Villeneuve-sur-Auvers",541.1746902
"91679","Villiers-le-Bacle",1072.91641367
"91685","Villiers-sur-Orge",5018.59946726
"91687","Viry-Chatillon",12250.67596639
"91689","Wissous",8004.06170815
"91691","Yerres",13813.37749163
"91692","Les Ulis",5881.88695012
"92002","Antony",16589.12503151
"92004","Asnieres-sur-Seine",76426.20584302
"92007","Bagneux",43197.36017907
"92009","Bois-Colombes",44494.17510494
"92012","Boulogne-Billancourt",39423.00304548
"92014","Bourg-la-Reine",30439.16558043
"92019","Chatenay-Malabry",20147.78297092
"92020","Chatillon",47933.51307555
"92022","Chaville",13316.5895997
"92023","Clamart",32506.12651776
"92024","Clichy",80653.92883133
"92025","Colombes",54536.59535493
"92026","Courbevoie",65798.84682516
"92032","Fontenay-aux-Roses",36019.18034446
"92033","Garches",10172.89331205
"92035","La Garenne-Colombes",60018.4762734
"92036","Gennevilliers",64401.47917256
"92040","Issy-les-Moulineaux",55099.60236275
"92044","Levallois-Perret",62735.32320047
"92046","Malakoff",62600.9732884
"92047","Marnes-la-Coquette",11794.12415555
"92048","Meudon",23805.63371652
"92049","Montrouge",65111.73742818
"92050","Nanterre",33877.62651188
"92051","Neuilly-sur-Seine",51537.34908953
"92060","Le Plessis-Robinson",20078.12659155
"92062","Puteaux",42965.49864875
"92063","Rueil-Malmaison",16826.46372075
"92064","Saint-Cloud",20896.83415185
"92071","Sceaux",23539.8298359
"92072","Sevres",23113.58388296
"92073","Suresnes",33603.53663622
"92075","Vanves",66062.14269947
"92076","Vaucresson",11011.14737362
"92077","Ville-d'Avray",12093.66911341
"92078","Villeneuve-la-Garenne",52201.97418117
"93001","Aubervilliers",72794.5284122
"93005","Aulnay-sous-Bois",32706.56984907
"93006","Bagnolet",76438.92887522
"93007","Le Blanc-Mesnil",31485.70346734
"93008","Bobigny",56890.24014632
"93010","Bondy",43187.29813349
"93013","Le Bourget",40907.63460577
"93014","Clichy-sous-Bois",20256.5451588
"93015","Coubron",11765.67966496
"93027","La Courneuve",60905.54574998
"93029","Drancy",46750.16806798
"93030","Dugny",29366.30456657
"93031","Epinay-sur-Seine",34580.85071911
"93032","Gagny",22642.36165397
"93033","Gournay-sur-Marne",23248.71930134
"93039","L'Ile-Saint-Denis",56123.42417078
"93045","Les Lilas",97872.75652851
"93046","Livry-Gargan",38426.02469364
"93047","Montfermeil",20931.36835746
"93048","Montreuil",61486.77869654
"93049","Neuilly-Plaisance",31686.87079178
"93050","Neuilly-sur-Marne",25931.87754534
"93051","Noisy-le-Grand",27385.87859841
"93053","Noisy-le-Sec",44230.46039426
"93055","Pantin",101211.60127665
"93057","Les Pavillons-sous-Bois",36773.35937063
"93059","Pierrefitte-sur-Seine",30939.90935787
"93061","Le Pre-Saint-Gervais",98285.47117538
"93062","Le Raincy",34846.31441435
"93063","Romainville",74583.45855018
"93064","Rosny-sous-Bois",48557.48581266
"93066","Saint-Denis",52277.5865632
"93070","Saint-Ouen",84037.57040698
"93071","Sevran",24734.94316485
"93072","Stains",41996.77581082
"93073","Tremblay-en-France",9646.66205513
"93074","Vaujours",19819.74744588
"93077","Villemomble",42524.62038706
"93078","Villepinte",14911.4448714
"93079","Villetaneuse",25309.37764584
"94001","Ablon-sur-Seine",15691.70632493
"94002","Alfortville",34307.03229718
"94003","Arcueil",50869.9369294
"94004","Boissy-Saint-Leger",14316.40472408
"94011","Bonneuil-sur-Marne",20780.86089813
"94015","Bry-sur-Marne",29096.94794797
"94016","Cachan",46897.35320912
"94017","Champigny-sur-Marne",26952.92884624
"94018","Charenton-le-Pont",38691.73614396
"94019","Chennevieres-sur-Marne",13565.66721557
"94021","Chevilly-Larue",30830.39313782
"94022","Choisy-le-Roi",38725.35919634
"94028","Creteil",32425.40781711
"94033","Fontenay-sous-Bois",35994.73979503
"94034","Fresnes",19576.39488739
"94037","Gentilly",68066.20354008
"94038","L'Hay-les-Roses",29482.51474272
"94041","Ivry-sur-Seine",48735.87658546
"94042","Joinville-le-Pont",29753.87212834
"94043","Le Kremlin-Bicetre",67656.04199998
"94044","Limeil-Brevannes",14440.5705793
"94046","Maisons-Alfort",49277.65316163
"94047","Mandres-les-Roses",4548.81660296
"94048","Marolles-en-Brie",2155.93852759
"94052","Nogent-sur-Marne",25941.34958422
"94053","Noiseau",8662.93204242
"94054","Orly",12010.39382781
"94055","Ormesson-sur-Marne",9791.80452664
"94056","Perigny",4433.42648982
"94058","Le Perreux-sur-Marne",30455.56074775
"94059","Le Plessis-Trevise",11393.86193729
"94060","La Queue-en-Brie",9349.68360928
"94065","Rungis",8994.00909346
"94067","Saint-Mande",77775.91944425
"94068","Saint-Maur-des-Fosses",23676.79444682
"94069","Saint-Maurice",18778.58677689
"94070","Santeny",1118.86792107
"94071","Sucy-en-Brie",11921.49287806
"94073","Thiais",33702.4456479
"94074","Valenton",15172.83093022
"94075","Villecresnes",5491.15527606
"94076","Villejuif",49658.06149699
"94077","Villeneuve-le-Roi",17895.38008888
"94078","Villeneuve-Saint-Georges",24435.03385389
"94079","Villiers-sur-Marne",28725.2857665
"94080","Vincennes",50462.30713572
"94081","Vitry-sur-Seine",43498.74506439
"95002","Ableiges",1213.95775922
"95008","Aincourt",316.78424116
"95011","Ambleville",211.8199672
"95012","Amenucourt",140.4886799
"95014","Andilly",7307.50213447
"95018","Argenteuil",37409.15547584
"95019","Arnouville",20752.42820341
"95023","Arronville",140.77456215
"95024","Arthies",390.30183517
"95026","Asnieres-sur-Oise",1373.15752196
"95028","Attainville",2531.52554921
"95039","Auvers-sur-Oise",4384.49145574
"95040","Avernes",256.82021004
"95042","Baillet-en-France",1654.86481369
"95046","Banthelu",464.63780307
"95051","Beauchamp",10570.44788571
"95052","Beaumont-sur-Oise",4350.63735245
"95054","Le Bellay-en-Vexin",289.07474238
"95055","Bellefontaine",1480.29725173
"95056","Belloy-en-France",881.72799338
"95058","Bernes-sur-Oise",3060.9551191
"95059","Berville",81.64841084
"95060","Bessancourt",7324.43753852
"95061","Bethemont-la-Foret",1960.88497401
"95063","Bezons",31617.51464124
"95074","Boisemont",7314.82557648
"95078","Boissy-l'Aillerie",4903.07181277
"95088","Bonneuil-en-France",15806.04244697
"95091","Bouffemont",3080.50699993
"95094","Bouqueval",5163.73084401
"95101","Bray-et-Lu",219.76002724
"95102","Breancon",569.69643216
"95110","Brignancourt",504.72511082
"95116","Bruyeres-sur-Oise",1143.69814402
"95119","Buhy",221.15896387
"95120","Butry-sur-Oise",3668.37716973
"95127","Cergy",15318.12297105
"95134","Champagne-sur-Oise",2594.67045126
"95139","La Chapelle-en-Vexin",688.76774265
"95141","Charmont",979.45750552
"95142","Chars",635.07150638
"95144","Chatenay-en-France",343.90518727
"95149","Chaumontel",950.11629419
"95150","Chaussy",172.09975755
"95151","Chauvry",2173.39649587
"95154","Chennevieres-les-Louvres",840.58964641
"95157","Cherence",72.56884535
"95166","Clery-en-Vexin",611.41982985
"95169","Commeny",248.30694161
"95170","Condecourt",1494.91084477
"95176","Cormeilles-en-Parisis",12328.37945624
"95177","Cormeilles-en-Vexin",666.51262964
"95181","Courcelles-sur-Viosne",4269.74773675
"95183","Courdimanche",9909.06005369
"95197","Deuil-la-Barre",16473.69957757
"95199","Domont",4941.51168628
"95203","Eaubonne",13369.03175337
"95205","Ecouen",12426.41676073
"95210","Enghien-les-Bains",26121.98293385
"95211","Ennery",5412.51697384
"95212","Epiais-les-Louvres",256.25030696
"95213","Epiais-Rhus",299.23082897
"95214","Epinay-Champlatreux",513.23471574
"95218","Eragny",10446.92875488
"95219","Ermont",17571.76344718
"95229","Ezanville",8595.82281398
"95241","Fontenay-en-Parisis",3055.24866759
"95250","Fosses",2476.36321808
"95252","Franconville",17433.36037898
"95253","Fremainville",258.38737963
"95254","Fremecourt",588.96489371
"95256","Frepillon",6229.39064861
"95257","La Frette-sur-Seine",7329.32233449
"95258","Frouville",189.32610702
"95259","Gadancourt",144.02866839
"95268","Garges-les-Gonesse",25023.93167507
"95270","Genainville",264.34909586
"95271","Genicourt",4824.58488189
"95277","Gonesse",11668.92557614
"95280","Goussainville",5803.95270955
"95282","Gouzangrez",329.06471006
"95287","Grisy-les-Platres",399.36725255
"95288","Groslay",17875.8474645
"95295","Guiry-en-Vexin",199.46029791
"95298","Haravilliers",104.17048445
"95301","Haute-Isle",158.04473934
"95303","Le Heaulme",217.06482711
"95304","Hedouville",111.91097046
"95306","Herblay",8721.40248277
"95308","Herouville",2078.62933209
"95309","Hodent",1011.58982221
"95313","L'Isle-Adam",3027.48506116
"95316","Jagny-sous-Bois",312.7914929
"95323","Jouy-le-Moutier",7261.86823879
"95328","Labbeville",441.03198803
"95331","Lassy",981.0490118
"95341","Livilliers",1928.86338039
"95348","Longuesse",391.73498057
"95351","Louvres",2424.02096496
"95352","Luzarches",1197.25063902
"95353","Maffliers",1909.79131755
"95355","Magny-en-Vexin",1087.69294447
"95365","Mareil-en-France",472.02829742
"95369","Margency",13189.53309311
"95370","Marines",928.85298147
"95371","Marly-la-Ville",2285.60619651
"95379","Maudetour-en-Vexin",93.72824748
"95387","Menouville",221.19321822
"95388","Menucourt",4577.00226514
"95392","Meriel",3755.86098406
"95394","Mery-sur-Oise",4999.61094552
"95395","Le Mesnil-Aubry",1250.16433696
"95409","Moisselles",4870.81202242
"95422","Montgeroult",2439.85095264
"95424","Montigny-les-Cormeilles",14419.29049435
"95426","Montlignon",9428.3023993
"95427","Montmagny",23939.24341098
"95428","Montmorency",11379.82268559
"95429","Montreuil-sur-Epte",106.68694391
"95430","Montsoult",2014.40816349
"95436","Mours",3319.08296626
"95438","Moussy",176.79570373
"95445","Nerville-la-Foret",698.48575971
"95446","Nesles-la-Vallee",1001.22264158
"95447","Neuilly-en-Vexin",522.65412055
"95450","Neuville-sur-Oise",6551.20614753
"95452","Nointel",2411.02986626
"95456","Noisy-sur-Oise",1194.36754607
"95459","Nucourt",213.45501847
"95462","Omerville",273.47149363
"95476","Osny",7550.71548443
"95480","Parmain",3197.05037857
"95483","Le Perchay",361.9381376
"95487","Persan",4182.27196852
"95488","Pierrelaye",3782.63943687
"95489","Piscop",10132.4220361
"95491","Le Plessis-Bouchard",13375.5727984
"95492","Le Plessis-Gassot",3270.0339699
"95493","Le Plessis-Luzarches",652.25165255
"95500","Pontoise",13433.98979232
"95504","Presles",1833.43188578
"95509","Puiseux-en-France",2189.77884316
"95510","Puiseux-Pontoise",12760.96597625
"95523","La Roche-Guyon",147.8748574
"95527","Roissy-en-France",1999.9490715
"95529","Ronquerolles",102.58770961
"95535","Sagy",1290.98871041
"95539","Saint-Brice-sous-Foret",18519.34766176
"95541","Saint-Clair-sur-Epte",201.04779186
"95543","Saint-Cyr-en-Arthies",211.39384954
"95554","Saint-Gervais",896.17357077
"95555","Saint-Gratien",25211.722276
"95563","Saint-Leu-la-Foret",8119.20657772
"95566","Saint-Martin-du-Tertre",620.19174384
"95572","Saint-Ouen-l'Aumone",12684.68652324
"95574","Saint-Prix",3584.0041088
"95580","Saint-Witz",1382.53266073
"95582","Sannois",27637.87150142
"95584","Santeuil",590.24726894
"95585","Sarcelles",26563.32174982
"95592","Seraincourt",2054.24660461
"95594","Seugy",1350.18038243
"95598","Soisy-sous-Montmorency",14763.82341822
"95604","Survilliers",1719.57877045
"95607","Taverny",7769.57704334
"95610","Themericourt",335.53709821
"95611","Theuville",36.9629756
"95612","Le Thillay",6897.40564812
"95625","Us",611.3913649
"95627","Vallangoujard",454.94761828
"95628","Valmondois",2100.9608098
"95633","Vaudherland",4988.93729148
"95637","Vaureal",11914.56399249
"95641","Vemars",1101.94057016
"95651","Vetheuil",268.54288739
"95652","Viarmes",1353.67211693
"95656","Vienne-en-Arthies",239.05424638
"95658","Vigny",725.21434721
"95660","Villaines-sous-Bois",1198.2340591
"95675","Villeron",1312.28087434
"95676","Villers-en-Arthies",176.01351004
"95678","Villiers-Adam",1413.08752192
"95680","Villiers-le-Bel",15742.278176
"95682","Villiers-le-Sec",854.49562895
"95690","Wy-dit-Joli-Village",145.69128247
