"ID","NAMES","total_AsTheCowRolls_POT_5"
"78442","Neauphle-le-Chateau",8625.42066705
"78443","Neauphle-le-Vieux",5727.31065443
"78444","Neauphlette",1475.93464227
"78451","Nezel",12954.26977823
"78455","Noisy-le-Roi",12757.1716367
"78460","Oinville-sur-Montcient",4639.79233598
"78464","Orcemont",643.54746934
"78465","Orgerus",2172.8747739
"78466","Orgeval",5735.13241239
"78470","Orphin",733.69427512
"78472","Orsonville",1127.93545441
"78474","Orvilliers",1673.33610041
"78475","Osmoy",1221.71745872
"78478","Paray-Douaville",893.33223234
"78481","Le Pecq",45483.94523585
"78484","Perdreauville",3915.51147924
"78486","Le Perray-en-Yvelines",5856.92060672
"78490","Plaisir",18257.43393434
"78497","Poigny-la-Foret",628.1569761
"78498","Poissy",37105.18017772
"78499","Ponthevrard",2285.7684476
"78501","Porcheville",10651.39663349
"78502","Le Port-Marly",42246.50903697
"78503","Port-Villez",310.60048957
"78505","Prunay-le-Temple",744.1150047
"78506","Prunay-en-Yvelines",1058.54697588
"78513","La Queue-les-Yvelines",2770.0542668
"78516","Raizeux",888.16598391
"78517","Rambouillet",14198.30898051
"78518","Rennemoulin",9440.42340274
"78520","Richebourg",2812.22919535
"78522","Rochefort-en-Yvelines",3024.70224733
"78524","Rocquencourt",12469.72515771
"78528","Rolleboise",3927.27061005
"78530","Rosay",2635.030848
"78531","Rosny-sur-Seine",7815.53147673
"78536","Sailly",1993.46921053
"78537","Saint-Arnoult-en-Yvelines",4058.35976953
"78545","Saint-Cyr-l'Ecole",49126.04004278
"78548","Saint-Forget",3636.95736639
"78550","Saint-Germain-de-la-Grange",11388.67637696
"78551","Saint-Germain-en-Laye",49899.65232132
"78557","Saint-Hilarion",799.77648281
"78558","Saint-Illiers-la-Ville",781.2180026
"78559","Saint-Illiers-le-Bois",807.49525794
"78561","Saint-Lambert",4649.23967966
"78562","Saint-Leger-en-Yvelines",1017.54518463
"78564","Saint-Martin-de-Brethencourt",1523.1602826
"78565","Saint-Martin-des-Champs",938.55549826
"78567","Saint-Martin-la-Garenne",2190.34648432
"78569","Sainte-Mesme",3519.36470807
"78571","Saint-Nom-la-Breteche",5615.39113967
"78575","Saint-Remy-les-Chevreuse",10387.97537852
"78576","Saint-Remy-l'Honore",2554.33224743
"78586","Sartrouville",63781.76911569
"78588","Saulx-Marchais",2021.68258943
"78590","Senlisse",2631.15643167
"78591","Septeuil",1944.30341599
"78597","Soindres",10056.99751605
"78601","Sonchamp",2252.59308398
"78605","Tacoignieres",2075.1573597
"78606","Le Tartre-Gaudran",244.73038367
"78608","Le Tertre-Saint-Denis",919.49332198
"78609","Tessancourt-sur-Aubette",10914.24346456
"78615","Thiverval-Grignon",3747.08400355
"78616","Thoiry",2210.64701735
"78618","Tilly",822.74805198
"78620","Toussus-le-Noble",5659.85951465
"78621","Trappes",39218.37690927
"78623","Le Tremblay-sur-Mauldre",4101.3983661
"78624","Triel-sur-Seine",28989.44428698
"78638","Vaux-sur-Seine",18436.83158606
"78640","Velizy-Villacoublay",26112.85450448
"78642","Verneuil-sur-Seine",21899.12918608
"78643","Vernouillet",20142.74146108
"78644","La Verriere",21307.43037754
"78646","Versailles",64787.73062414
"78647","Vert",9907.39040678
"78650","Le Vesinet",56162.45365392
"78653","Vicq",2028.85297312
"78655","Vieille-Eglise-en-Yvelines",3382.84987608
"78668","La Villeneuve-en-Chevrie",580.31941923
"78672","Villennes-sur-Seine",15571.35433902
"78674","Villepreux",15958.93809188
"78677","Villette",3395.45988821
"78681","Villiers-le-Mahieu",1501.62127666
"78683","Villiers-Saint-Frederic",9897.84597119
"78686","Viroflay",51508.90270874
"78688","Voisins-le-Bretonneux",25938.46213682
"91001","Abbeville-la-Riviere",777.16605387
"91016","Angerville",2772.62473124
"91017","Angervilliers",3834.58704938
"91021","Arpajon",19078.40873671
"91022","Arrancourt",792.32022123
"91027","Athis-Mons",46353.66177259
"91035","Authon-la-Plaine",972.38985542
"91037","Auvernaux",4922.93389442
"91038","Auvers-Saint-Georges",3562.8135353
"91041","Avrainville",8702.63456962
"91044","Ballainvilliers",22681.95398293
"91045","Ballancourt-sur-Essonne",8949.15971163
"91047","Baulne",7833.93331202
"91064","Bievres",12272.82984809
"91067","Blandy",121.99463567
"91069","Boigneville",824.11152921
"91075","Bois-Herpin",315.17259846
"91079","Boissy-la-Riviere",1731.40891592
"91080","Boissy-le-Cutte",3966.85546913
"91081","Boissy-le-Sec",926.85235715
"91085","Boissy-sous-Saint-Yon",6348.4008771
"91086","Bondoufle",9634.93846728
"91093","Boullay-les-Troux",4706.26514316
"91095","Bouray-sur-Juine",5864.13078161
"91097","Boussy-Saint-Antoine",25523.95598251
"91098","Boutervilliers",1205.20396284
"91099","Boutigny-sur-Essonne",3385.58320624
"91100","Bouville",1429.20795623
"91103","Bretigny-sur-Orge",24841.83034701
"91105","Breuillet",10676.79549135
"91106","Breux-Jouy",8643.02867117
"91109","Brieres-les-Scelles",3716.4855369
"91111","Briis-sous-Forges",5719.17748618
"91112","Brouy",142.04334338
"91114","Brunoy",32089.53505185
"91115","Bruyeres-le-Chatel",8789.35906704
"91121","Buno-Bonnevaux",1491.41295065
"91122","Bures-sur-Yvette",23786.49566244
"91129","Cerny",4077.16701057
"91130","Chalo-Saint-Mars",728.45134087
"91131","Chalou-Moulineux",639.89161744
"91132","Chamarande",3936.15451867
"91135","Champcueil",2041.67782434
"91136","Champlan",34080.36733016
"91137","Champmotteux",466.10467899
"91145","Chatignonville",946.94547326
"91148","Chauffour-les-Etrechy",3748.68159866
"91156","Cheptainville",4890.33764468
"91159","Chevannes",6036.10926348
"91161","Chilly-Mazarin",46819.12345804
"91174","Corbeil-Essonnes",38787.93972282
"91175","Corbreuse",3155.99904678
"91179","Le Coudray-Montceaux",16623.06577483
"91180","Courances",3568.67043173
"91182","Courcouronnes",41765.85752742
"91184","Courdimanche-sur-Essonne",3263.82216381
"91186","Courson-Monteloup",4242.8582388
"91191","Crosne",49765.34931298
"91195","Dannemois",2842.97981014
"91198","D'Huison-Longueville",3840.5365391
"91200","Dourdan",6988.93758869
"91201","Draveil",31271.60491829
"91204","Echarcon",6789.62249484
"91207","Egly",13714.87114499
"91215","Epinay-sous-Senart",25951.66388017
"91216","Epinay-sur-Orge",39435.57126541
"91222","Estouches",531.95026759
"91223","Etampes",13095.71168603
"91225","Etiolles",18469.33752815
"91226","Etrechy",4792.35994699
"91228","Evry",40565.97730671
"91232","La Ferte-Alais",7188.4010738
"91235","Fleury-Merogis",22578.31658745
"91240","Fontaine-la-Riviere",1686.40431374
"91243","Fontenay-les-Briis",4717.69499727
"91244","Fontenay-le-Vicomte",9301.09930207
"91247","La Foret-le-Roi",1686.7752358
"91248","La Foret-Sainte-Croix",518.84407803
"91249","Forges-les-Bains",5783.75121088
"91272","Gif-sur-Yvette",15058.46876264
"91273","Gironville-sur-Essonne",2263.8614974
"91274","Gometz-la-Ville",10514.03014315
"91275","Gometz-le-Chatel",9295.60479862
"91284","Les Granges-le-Roi",4856.27910258
"91286","Grigny",34252.86497897
"91292","Guibeville",9246.53642312
"91293","Guigneville-sur-Essonne",5126.06304091
"91294","Guillerval",1458.41246214
"91312","Igny",24049.86497712
"91315","Itteville",7995.85821117
"91318","Janville-sur-Juine",4773.64959109
"91319","Janvry",3063.12082635
"91326","Juvisy-sur-Orge",52297.6323634
"91330","Lardy",4743.09270436
"91332","Leudeville",4844.64034159
"91333","Leuville-sur-Orge",15523.92058312
"91338","Limours",6162.47927632
"91339","Linas",5625.09211163
"91340","Lisses",17771.19500741
"91345","Longjumeau",26109.85445638
"91347","Longpont-sur-Orge",26476.50026439
"91359","Maisse",2933.44357004
"91363","Marcoussis",9868.66412764
"91374","Marolles-en-Beauce",608.51019442
"91376","Marolles-en-Hurepoix",5276.46704972
"91377","Massy",55547.38972737
"91378","Mauchamps",3267.96019708
"91386","Mennecy",11445.66697372
"91390","Mereville",1843.02685727
"91393","Merobert",648.11511669
"91399","Mespuits",389.4514977
"91405","Milly-la-Foret",3682.33540812
"91408","Moigny-sur-Ecole",2664.27346559
"91411","Les Molieres",5449.77177638
"91412","Mondeville",1464.89316991
"91414","Monnerville",2566.08925713
"91421","Montgeron",55437.30925233
"91425","Montlhery",26030.61977862
"91432","Morangis",37920.29002804
"91433","Morigny-Champigny",8972.405221
"91434","Morsang-sur-Orge",58986.63877762
"91435","Morsang-sur-Seine",3695.53048164
"91441","Nainville-les-Roches",1298.97728162
"91457","La Norville",15195.41286308
"91458","Nozay",10908.03199894
"91461","Ollainville",14938.27746425
"91463","Oncy-sur-Ecole",2919.58695368
"91468","Ormoy",11477.56407846
"91469","Ormoy-la-Riviere",5996.90648686
"91471","Orsay",23273.93568792
"91473","Orveau",1584.78951388
"91477","Palaiseau",22646.30916808
"91479","Paray-Vieille-Poste",36756.63151766
"91482","Pecqueuse",4386.23927793
"91494","Le Plessis-Pate",17892.20804946
"91495","Plessis-Saint-Benoist",787.3092171
"91507","Prunay-sur-Essonne",1700.31434775
"91508","Puiselet-le-Marais",440.90533861
"91511","Pussay",2531.06477924
"91514","Quincy-sous-Senart",24179.22860922
"91519","Richarville",544.94246688
"91521","Ris-Orangis",34053.96535875
"91525","Roinville",5421.9160953
"91526","Roinvilliers",256.11836146
"91533","Saclas",1738.10142924
"91534","Saclay",10320.35529376
"91538","Saint-Aubin",8530.75649107
"91540","Saint-Cheron",6248.44944044
"91544","Saint-Cyr-la-Riviere",1713.26788042
"91546","Saint-Cyr-sous-Dourdan",4870.08752429
"91547","Saint-Escobille",786.43447407
"91549","Sainte-Genevieve-des-Bois",43451.64953815
"91552","Saint-Germain-les-Arpajon",16353.94514126
"91553","Saint-Germain-les-Corbeil",34046.22423378
"91556","Saint-Hilaire",917.41970991
"91560","Saint-Jean-de-Beauregard",6348.480187
"91568","Saint-Maurice-Montcouronne",4697.87965492
"91570","Saint-Michel-sur-Orge",34415.36881949
"91573","Saint-Pierre-du-Perray",29140.1091028
"91577","Saintry-sur-Seine",20625.9012969
"91578","Saint-Sulpice-de-Favieres",3595.79544517
"91579","Saint-Vrain",7311.98623297
"91581","Saint-Yon",9254.68866767
"91587","Saulx-les-Chartreux",19112.35689031
"91589","Savigny-sur-Orge",59283.05835238
"91593","Sermaise",1751.44372958
"91599","Soisy-sur-Ecole",2216.95912521
"91600","Soisy-sur-Seine",20546.04386042
"91602","Souzy-la-Briche",2750.25681935
"91613","Congerville-Thionville",892.68496408
"91617","Tigery",22489.98289884
"91619","Torfou",3290.6940184
"91629","Valpuiseaux",646.29296107
"91630","Le Val-Saint-Germain",3681.22821031
"91631","Varennes-Jarcy",17125.8081086
"91634","Vaugrigneuse",5048.96335967
"91635","Vauhallan",14042.63314948
"91639","Vayres-sur-Essonne",3175.16466516
"91645","Verrieres-le-Buisson",53520.0704142
"91648","Vert-le-Grand",3459.24506858
"91649","Vert-le-Petit",5087.09039704
"91654","Videlles",2897.21409717
"91657","Vigneux-sur-Seine",44832.18266124
"91659","Villabe",11056.14998106
"91661","Villebon-sur-Yvette",18062.43006279
"91662","Villeconin",2552.31971558
"91665","La Ville-du-Bois",16778.13756667
"91666","Villejust",13690.72451193
"91667","Villemoisson-sur-Orge",46236.49147222
"91671","Villeneuve-sur-Auvers",2243.79426532
"91679","Villiers-le-Bacle",6748.15479965
"91685","Villiers-sur-Orge",18880.97739214
"91687","Viry-Chatillon",38933.99632132
"91689","Wissous",30312.25455464
"91691","Yerres",45582.86049264
"91692","Les Ulis",21015.68414041
"92002","Antony",70382.56235925
"92004","Asnieres-sur-Seine",301296.91716941
"92007","Bagneux",167832.57757862
"92009","Bois-Colombes",174252.96799807
"92012","Boulogne-Billancourt",193340.62078705
"92014","Bourg-la-Reine",114974.49421796
"92019","Chatenay-Malabry",83450.6618026
"92020","Chatillon",192471.05920999
"92022","Chaville",62526.76328375
"92023","Clamart",132709.49227657
"92024","Clichy",331706.41142616
"92025","Colombes",194757.93699812
"92026","Courbevoie",281330.03627926
"92032","Fontenay-aux-Roses",141425.09589639
"92033","Garches",52216.01778179
"92035","La Garenne-Colombes",236941.05607949
"92036","Gennevilliers",229345.10915651
"92040","Issy-les-Moulineaux",257126.33833534
"92044","Levallois-Perret",280288.24739669
"92046","Malakoff",277069.34463536
"92047","Marnes-la-Coquette",59828.02720283
"92048","Meudon",110004.59566497
"92049","Montrouge",273950.01152387
"92050","Nanterre",126795.48555117
"92051","Neuilly-sur-Seine",243844.3087415
"92060","Le Plessis-Robinson",80397.6185404
"92062","Puteaux",182029.26313667
"92063","Rueil-Malmaison",72567.14862721
"92064","Saint-Cloud",104036.4533773
"92071","Sceaux",94256.70887554
"92072","Sevres",113131.82654913
"92073","Suresnes",146231.94498253
"92075","Vanves",298646.32224337
"92076","Vaucresson",54550.13965565
"92077","Ville-d'Avray",58546.86483429
"92078","Villeneuve-la-Garenne",159457.46245868
"93001","Aubervilliers",229342.0305617
"93005","Aulnay-sous-Bois",93115.17563691
"93006","Bagnolet",297321.30046249
"93007","Le Blanc-Mesnil",86190.37003181
"93008","Bobigny",161999.36662903
"93010","Bondy",124770.01640453
"93013","Le Bourget",109793.71737806
"93014","Clichy-sous-Bois",61154.05139275
"93015","Coubron",35782.67124347
"93027","La Courneuve",169519.51606556
"93029","Drancy",127658.82618298
"93030","Dugny",75699.00554003
"93031","Epinay-sur-Seine",98192.6269927
"93032","Gagny",70538.50600178
"93033","Gournay-sur-Marne",73304.66154984
"93039","L'Ile-Saint-Denis",169544.96952887
"93045","Les Lilas",359168.95840663
"93046","Livry-Gargan",114069.73099093
"93047","Montfermeil",64280.04715368
"93048","Montreuil",227965.73037471
"93049","Neuilly-Plaisance",106023.54803332
"93050","Neuilly-sur-Marne",84001.77647398
"93051","Noisy-le-Grand",89661.47477375
"93053","Noisy-le-Sec",130655.23408624
"93055","Pantin",353593.62516887
"93057","Les Pavillons-sous-Bois",108493.34335412
"93059","Pierrefitte-sur-Seine",81098.95231975
"93061","Le Pre-Saint-Gervais",365341.76060083
"93062","Le Raincy",105807.00584947
"93063","Romainville",247296.31466434
"93064","Rosny-sous-Bois",157230.14959508
"93066","Saint-Denis",148357.87265908
"93070","Saint-Ouen",315642.49731113
"93071","Sevran",70913.02430969
"93072","Stains",108228.57735472
"93073","Tremblay-en-France",27271.92922714
"93074","Vaujours",58981.60916226
"93077","Villemomble",132310.42454078
"93078","Villepinte",42078.87711009
"93079","Villetaneuse",68619.50520568
"94001","Ablon-sur-Seine",45327.98947343
"94002","Alfortville",109421.22987733
"94003","Arcueil",190953.97635565
"94004","Boissy-Saint-Leger",43596.89821944
"94011","Bonneuil-sur-Marne",68067.85577004
"94015","Bry-sur-Marne",100195.5433655
"94016","Cachan",168846.88746186
"94017","Champigny-sur-Marne",95472.61048187
"94018","Charenton-le-Pont",155426.0936514
"94019","Chennevieres-sur-Marne",46689.79154655
"94021","Chevilly-Larue",97192.240463
"94022","Choisy-le-Roi",117264.76880557
"94028","Creteil",100283.25894327
"94033","Fontenay-sous-Bois",135326.34970054
"94034","Fresnes",70906.12104665
"94037","Gentilly",264957.23887546
"94038","L'Hay-les-Roses",102325.73641107
"94041","Ivry-sur-Seine",177531.23963398
"94042","Joinville-le-Pont",115249.4817093
"94043","Le Kremlin-Bicetre",258290.09329339
"94044","Limeil-Brevannes",41273.316284
"94046","Maisons-Alfort",162781.75602634
"94047","Mandres-les-Roses",16057.55394237
"94048","Marolles-en-Brie",7907.27188857
"94052","Nogent-sur-Marne",104680.08386926
"94053","Noiseau",29657.1754288
"94054","Orly",35321.28721831
"94055","Ormesson-sur-Marne",34464.79611913
"94056","Perigny",15462.32635308
"94058","Le Perreux-sur-Marne",108581.22131893
"94059","Le Plessis-Trevise",37457.71953879
"94060","La Queue-en-Brie",31728.96256662
"94065","Rungis",29844.75822817
"94067","Saint-Mande",339450.36577365
"94068","Saint-Maur-des-Fosses",84877.03204848
"94069","Saint-Maurice",60281.14254811
"94070","Santeny",4584.96193499
"94071","Sucy-en-Brie",40774.12819689
"94073","Thiais",102511.15619939
"94074","Valenton",42883.67377
"94075","Villecresnes",18336.65530801
"94076","Villejuif",164817.73725879
"94077","Villeneuve-le-Roi",52007.40562268
"94078","Villeneuve-Saint-Georges",72359.14394125
"94079","Villiers-sur-Marne",95193.33398298
"94080","Vincennes",215117.31308067
"94081","Vitry-sur-Seine",135732.00434745
"95002","Ableiges",4409.61598161
"95008","Aincourt",1185.87172622
"95011","Ambleville",770.21111279
"95012","Amenucourt",559.70648081
"95014","Andilly",27373.91584855
"95018","Argenteuil",118578.31441137
"95019","Arnouville",53089.58061223
"95023","Arronville",586.69073633
"95024","Arthies",1480.08038445
"95026","Asnieres-sur-Oise",5195.8125634
"95028","Attainville",8658.70202703
"95039","Auvers-sur-Oise",16758.25899942
"95040","Avernes",1359.757959
"95042","Baillet-en-France",6047.13162507
"95046","Banthelu",1608.4842473
"95051","Beauchamp",35240.74470095
"95052","Beaumont-sur-Oise",13517.06640851
"95054","Le Bellay-en-Vexin",1116.42534368
"95055","Bellefontaine",5187.60943439
"95056","Belloy-en-France",3312.92741581
"95058","Bernes-sur-Oise",9031.77007023
"95059","Berville",404.96181817
"95060","Bessancourt",26144.1285411
"95061","Bethemont-la-Foret",7117.55995272
"95063","Bezons",110378.64530643
"95074","Boisemont",24150.37539849
"95078","Boissy-l'Aillerie",15704.12563928
"95088","Bonneuil-en-France",40548.6251963
"95091","Bouffemont",10617.6350776
"95094","Bouqueval",13595.98318344
"95101","Bray-et-Lu",847.03706546
"95102","Breancon",2250.45194756
"95110","Brignancourt",2020.64371153
"95116","Bruyeres-sur-Oise",3367.68743269
"95119","Buhy",859.55768536
"95120","Butry-sur-Oise",14812.64060822
"95127","Cergy",47643.06798614
"95134","Champagne-sur-Oise",8433.36493417
"95139","La Chapelle-en-Vexin",2378.28282863
"95141","Charmont",3268.01977097
"95142","Chars",2341.47898688
"95144","Chatenay-en-France",1268.59572531
"95149","Chaumontel",3972.99742911
"95150","Chaussy",680.665624
"95151","Chauvry",8668.40426896
"95154","Chennevieres-les-Louvres",2276.98014427
"95157","Cherence",369.89179449
"95166","Clery-en-Vexin",2153.76144961
"95169","Commeny",1088.47100237
"95170","Condecourt",5164.89915594
"95176","Cormeilles-en-Parisis",41570.42920181
"95177","Cormeilles-en-Vexin",2556.0592691
"95181","Courcelles-sur-Viosne",13543.79730939
"95183","Courdimanche",31812.15105534
"95197","Deuil-la-Barre",51746.03130199
"95199","Domont",16588.71962938
"95203","Eaubonne",46152.29480933
"95205","Ecouen",33153.84630935
"95210","Enghien-les-Bains",80286.99607738
"95211","Ennery",17798.04166512
"95212","Epiais-les-Louvres",786.057303
"95213","Epiais-Rhus",1318.60559773
"95214","Epinay-Champlatreux",2198.83970164
"95218","Eragny",34496.07118787
"95219","Ermont",59597.76039016
"95229","Ezanville",25858.40665999
"95241","Fontenay-en-Parisis",8938.42035528
"95250","Fosses",7937.03087831
"95252","Franconville",56707.36829652
"95253","Fremainville",1402.58348905
"95254","Fremecourt",2231.00865017
"95256","Frepillon",22639.17757866
"95257","La Frette-sur-Seine",26221.43922792
"95258","Frouville",872.33289589
"95259","Gadancourt",725.25558221
"95268","Garges-les-Gonesse",62738.50590656
"95270","Genainville",913.79655246
"95271","Genicourt",15995.19075707
"95277","Gonesse",30746.73295397
"95280","Goussainville",16392.64549168
"95282","Gouzangrez",1512.57606696
"95287","Grisy-les-Platres",1663.99517139
"95288","Groslay",51560.86538856
"95295","Guiry-en-Vexin",864.40991033
"95298","Haravilliers",527.12984338
"95301","Haute-Isle",800.59693259
"95303","Le Heaulme",897.43013622
"95304","Hedouville",538.39246288
"95306","Herblay",30655.41194966
"95308","Herouville",7773.91910709
"95309","Hodent",3356.69247013
"95313","L'Isle-Adam",11710.26851771
"95316","Jagny-sous-Bois",1295.35994509
"95323","Jouy-le-Moutier",23861.27685409
"95328","Labbeville",1978.35592993
"95331","Lassy",3800.07642527
"95341","Livilliers",6774.79129759
"95348","Longuesse",1813.59380584
"95351","Louvres",7208.39713011
"95352","Luzarches",5011.59970526
"95353","Maffliers",6865.93938598
"95355","Magny-en-Vexin",3661.4636045
"95365","Mareil-en-France",1744.02049497
"95369","Margency",48601.04265488
"95370","Marines",3561.89637616
"95371","Marly-la-Ville",7378.20506066
"95379","Maudetour-en-Vexin",385.79130176
"95387","Menouville",933.57935071
"95388","Menucourt",15564.05987345
"95392","Meriel",15055.42996469
"95394","Mery-sur-Oise",19049.76120336
"95395","Le Mesnil-Aubry",3757.72399854
"95409","Moisselles",16070.8487786
"95422","Montgeroult",8043.20208451
"95424","Montigny-les-Cormeilles",47261.46638821
"95426","Montlignon",35231.19911871
"95427","Montmagny",69254.63959129
"95428","Montmorency",40643.3438802
"95429","Montreuil-sur-Epte",485.22014157
"95430","Montsoult",7154.95263979
"95436","Mours",10859.60394609
"95438","Moussy",749.21968684
"95445","Nerville-la-Foret",2703.41276729
"95446","Nesles-la-Vallee",4316.0950913
"95447","Neuilly-en-Vexin",1995.0040875
"95450","Neuville-sur-Oise",22458.6526573
"95452","Nointel",7593.34628883
"95456","Noisy-sur-Oise",4119.93997767
"95459","Nucourt",850.24637037
"95462","Omerville",952.70340094
"95476","Osny",24126.46119159
"95480","Parmain",12418.61446283
"95483","Le Perchay",1651.60301771
"95487","Persan",12630.02271949
"95488","Pierrelaye",12476.36525494
"95489","Piscop",30174.72175679
"95491","Le Plessis-Bouchard",44762.76720471
"95492","Le Plessis-Gassot",8843.6917375
"95493","Le Plessis-Luzarches",2574.83558795
"95500","Pontoise",42535.04616076
"95504","Presles",6066.04054812
"95509","Puiseux-en-France",6722.81889074
"95510","Puiseux-Pontoise",39757.37116869
"95523","La Roche-Guyon",681.66986915
"95527","Roissy-en-France",5260.153754
"95529","Ronquerolles",458.69433656
"95535","Sagy",4648.70280224
"95539","Saint-Brice-sous-Foret",53347.13156962
"95541","Saint-Clair-sur-Epte",788.97868431
"95543","Saint-Cyr-en-Arthies",829.54136254
"95554","Saint-Gervais",3013.51770211
"95555","Saint-Gratien",77281.84215487
"95563","Saint-Leu-la-Foret",29573.84311193
"95566","Saint-Martin-du-Tertre",2151.17557213
"95572","Saint-Ouen-l'Aumone",40092.81720387
"95574","Saint-Prix",14580.26409351
"95580","Saint-Witz",4737.3561404
"95582","Sannois",87547.52759326
"95584","Santeuil",2426.32133603
"95585","Sarcelles",70275.11779153
"95592","Seraincourt",7101.92708538
"95594","Seugy",5559.52363034
"95598","Soisy-sous-Montmorency",52263.68200852
"95604","Survilliers",5583.32266218
"95607","Taverny",27612.94835917
"95610","Themericourt",1707.97440287
"95611","Theuville",182.21407141
"95612","Le Thillay",18628.38731727
"95625","Us",2612.09189955
"95627","Vallangoujard",1997.24299447
"95628","Valmondois",8672.75107202
"95633","Vaudherland",13434.31459326
"95637","Vaureal",37931.11980083
"95641","Vemars",4042.58445506
"95651","Vetheuil",1306.61028291
"95652","Viarmes",5335.99056102
"95656","Vienne-en-Arthies",992.14939462
"95658","Vigny",2930.79497143
"95660","Villaines-sous-Bois",4370.56550847
"95675","Villeron",4062.13997159
"95676","Villers-en-Arthies",777.79425118
"95678","Villiers-Adam",5632.34146348
"95680","Villiers-le-Bel",40687.54667259
"95682","Villiers-le-Sec",3206.50994784
"95690","Wy-dit-Joli-Village",651.63972065
