"ID","NAMES","ouvrier_AsTheCowRolls_POT_15"
"78417","Montchauvet",6893.80872426
"78418","Montesson",113166.61797709
"78420","Montfort-l'Amaury",10910.81853333
"78423","Montigny-le-Bretonneux",42869.6245909
"78431","Morainvilliers",31616.44903114
"78437","Mousseaux-sur-Seine",6393.96246333
"78439","Mulcent",7711.18139571
"78440","Les Mureaux",35663.11048151
"78442","Neauphle-le-Chateau",21403.78658489
"78443","Neauphle-le-Vieux",15530.43578433
"78444","Neauphlette",3333.27652321
"78451","Nezel",26448.55458431
"78455","Noisy-le-Roi",51783.78354822
"78460","Oinville-sur-Montcient",21140.42112791
"78464","Orcemont",3623.65147413
"78465","Orgerus",2736.05301027
"78466","Orgeval",38908.24612242
"78470","Orphin",3420.04016385
"78472","Orsonville",3598.07224937
"78474","Orvilliers",6425.12323581
"78475","Osmoy",4392.00285592
"78478","Paray-Douaville",4216.11734068
"78481","Le Pecq",82475.5901111
"78484","Perdreauville",15613.62317259
"78486","Le Perray-en-Yvelines",13608.47483744
"78490","Plaisir",27675.05943614
"78497","Poigny-la-Foret",3635.57075659
"78498","Poissy",63622.28217741
"78499","Ponthevrard",4585.34791323
"78501","Porcheville",24607.25930255
"78502","Le Port-Marly",90340.21586717
"78503","Port-Villez",7691.30671535
"78505","Prunay-le-Temple",4386.55746508
"78506","Prunay-en-Yvelines",2557.38430421
"78513","La Queue-les-Yvelines",8308.88088322
"78516","Raizeux",1182.66786327
"78517","Rambouillet",8652.15378498
"78518","Rennemoulin",39351.72656708
"78520","Richebourg",3872.43538017
"78522","Rochefort-en-Yvelines",9562.83825128
"78524","Rocquencourt",57543.6098678
"78528","Rolleboise",13993.73777679
"78530","Rosay",14296.88410448
"78531","Rosny-sur-Seine",17347.25644616
"78536","Sailly",19259.06949431
"78537","Saint-Arnoult-en-Yvelines",6834.0842576
"78545","Saint-Cyr-l'Ecole",61489.29341864
"78548","Saint-Forget",12909.58766861
"78550","Saint-Germain-de-la-Grange",17389.11093631
"78551","Saint-Germain-en-Laye",84307.733398
"78557","Saint-Hilarion",2595.28861475
"78558","Saint-Illiers-la-Ville",4556.22653792
"78559","Saint-Illiers-le-Bois",2539.51827139
"78561","Saint-Lambert",20657.48242405
"78562","Saint-Leger-en-Yvelines",4143.90934909
"78564","Saint-Martin-de-Brethencourt",3556.27620073
"78565","Saint-Martin-des-Champs",5394.11649995
"78567","Saint-Martin-la-Garenne",13821.10570708
"78569","Sainte-Mesme",5104.1301317
"78571","Saint-Nom-la-Breteche",31828.63599789
"78575","Saint-Remy-les-Chevreuse",19866.24178311
"78576","Saint-Remy-l'Honore",14125.48797761
"78586","Sartrouville",130976.17712266
"78588","Saulx-Marchais",7175.45754499
"78590","Senlisse",10593.66311868
"78591","Septeuil",10636.11670711
"78597","Soindres",18907.9143194
"78601","Sonchamp",5792.75094494
"78605","Tacoignieres",3220.63377807
"78606","Le Tartre-Gaudran",720.03175643
"78608","Le Tertre-Saint-Denis",9910.09478488
"78609","Tessancourt-sur-Aubette",27859.68198475
"78615","Thiverval-Grignon",14906.93541939
"78616","Thoiry",7656.91008017
"78618","Tilly",3659.65283505
"78620","Toussus-le-Noble",42438.85679204
"78621","Trappes",45898.79472017
"78623","Le Tremblay-sur-Mauldre",17755.84319043
"78624","Triel-sur-Seine",43071.64403786
"78638","Vaux-sur-Seine",36487.1852672
"78640","Velizy-Villacoublay",95712.24632424
"78642","Verneuil-sur-Seine",31104.77570734
"78643","Vernouillet",34447.96260035
"78644","La Verriere",24659.41612665
"78646","Versailles",88603.18537231
"78647","Vert",18754.57341832
"78650","Le Vesinet",110677.79734928
"78653","Vicq",9821.74757118
"78655","Vieille-Eglise-en-Yvelines",7171.04003335
"78668","La Villeneuve-en-Chevrie",8988.98939177
"78672","Villennes-sur-Seine",52443.321304
"78674","Villepreux",32202.36825875
"78677","Villette",15816.92886056
"78681","Villiers-le-Mahieu",4922.3806072
"78683","Villiers-Saint-Frederic",20732.61851466
"78686","Viroflay",89215.6481397
"78688","Voisins-le-Bretonneux",38587.91770058
"91001","Abbeville-la-Riviere",4383.72188687
"91016","Angerville",3482.20999771
"91017","Angervilliers",10711.71435191
"91021","Arpajon",42518.51971347
"91022","Arrancourt",4113.94972785
"91027","Athis-Mons",140807.46176893
"91035","Authon-la-Plaine",5789.44766599
"91037","Auvernaux",39318.22571967
"91038","Auvers-Saint-Georges",11326.88440914
"91041","Avrainville",32279.52830834
"91044","Ballainvilliers",82596.74439534
"91045","Ballancourt-sur-Essonne",20657.28902741
"91047","Baulne",13907.70689917
"91064","Bievres",100770.03195255
"91067","Blandy",1121.34518614
"91069","Boigneville",1746.72055726
"91075","Bois-Herpin",4251.7270169
"91079","Boissy-la-Riviere",5629.68435103
"91080","Boissy-le-Cutte",10704.54623811
"91081","Boissy-le-Sec",7703.53346841
"91085","Boissy-sous-Saint-Yon",27121.23099219
"91086","Bondoufle",60825.91870791
"91093","Boullay-les-Troux",12671.99323435
"91095","Bouray-sur-Juine",15624.73924052
"91097","Boussy-Saint-Antoine",58985.72176397
"91098","Boutervilliers",6889.52137641
"91099","Boutigny-sur-Essonne",7740.77488582
"91100","Bouville",7794.31508677
"91103","Bretigny-sur-Orge",53038.61396453
"91105","Breuillet",21244.7829488
"91106","Breux-Jouy",16999.07277747
"91109","Brieres-les-Scelles",9172.18451369
"91111","Briis-sous-Forges",23962.84299756
"91112","Brouy",1285.9281994
"91114","Brunoy",71571.66608273
"91115","Bruyeres-le-Chatel",24796.99996741
"91121","Buno-Bonnevaux",2460.4805454
"91122","Bures-sur-Yvette",42247.23898246
"91129","Cerny",9289.08391664
"91130","Chalo-Saint-Mars",4400.1144077
"91131","Chalou-Moulineux",3761.70137393
"91132","Chamarande",16151.86073811
"91135","Champcueil",11498.14723609
"91136","Champlan",102386.01229576
"91137","Champmotteux",2335.40975344
"91145","Chatignonville",4775.27075273
"91148","Chauffour-les-Etrechy",13431.10986689
"91156","Cheptainville",25117.54598393
"91159","Chevannes",21628.14295606
"91161","Chilly-Mazarin",129001.64943691
"91174","Corbeil-Essonnes",67925.45442332
"91175","Corbreuse",4876.20373154
"91179","Le Coudray-Montceaux",54683.68989103
"91180","Courances",18362.23167398
"91182","Courcouronnes",87701.41712556
"91184","Courdimanche-sur-Essonne",5877.09507459
"91186","Courson-Monteloup",16885.68375502
"91191","Crosne",101855.14359504
"91195","Dannemois",15383.78481202
"91198","D'Huison-Longueville",8459.63053641
"91200","Dourdan",8268.42540197
"91201","Draveil",94793.52581911
"91204","Echarcon",41259.03012122
"91207","Egly",30032.46735916
"91215","Epinay-sous-Senart",65832.48871396
"91216","Epinay-sur-Orge",98290.80984339
"91222","Estouches",2035.92461252
"91223","Etampes",9708.17936376
"91225","Etiolles",60209.38672983
"91226","Etrechy",16572.53904262
"91228","Evry",80782.4992074
"91232","La Ferte-Alais",12108.74000409
"91235","Fleury-Merogis",76344.05856122
"91240","Fontaine-la-Riviere",5284.61029925
"91243","Fontenay-les-Briis",26499.26751927
"91244","Fontenay-le-Vicomte",27166.09715295
"91247","La Foret-le-Roi",7165.17319625
"91248","La Foret-Sainte-Croix",5489.57294144
"91249","Forges-les-Bains",12852.35378046
"91272","Gif-sur-Yvette",29243.16141806
"91273","Gironville-sur-Essonne",3406.74101531
"91274","Gometz-la-Ville",31468.84225086
"91275","Gometz-le-Chatel",31243.63458498
"91284","Les Granges-le-Roi",7432.2349147
"91286","Grigny",87407.53634062
"91292","Guibeville",31834.97972368
"91293","Guigneville-sur-Essonne",9945.45537509
"91294","Guillerval",4612.59403799
"91312","Igny",98808.05212298
"91315","Itteville",14471.71309716
"91318","Janville-sur-Juine",12068.43114191
"91319","Janvry",23225.69987047
"91326","Juvisy-sur-Orge",117893.22747621
"91330","Lardy",15476.26930257
"91332","Leudeville",28569.17886267
"91333","Leuville-sur-Orge",55117.45160835
"91338","Limours",13893.78563082
"91339","Linas",41923.62936325
"91340","Lisses",61404.29510325
"91345","Longjumeau",107089.32562623
"91347","Longpont-sur-Orge",68584.64829918
"91359","Maisse",5080.43684676
"91363","Marcoussis",49881.27819457
"91374","Marolles-en-Beauce",4795.80132281
"91376","Marolles-en-Hurepoix",32000.31281633
"91377","Massy",131303.98630735
"91378","Mauchamps",19782.5632137
"91386","Mennecy",38433.02273885
"91390","Mereville",2938.22358812
"91393","Merobert",4122.86517723
"91399","Mespuits",3569.85007727
"91405","Milly-la-Foret",8871.55037175
"91408","Moigny-sur-Ecole",8027.75040849
"91411","Les Molieres",16406.88268098
"91412","Mondeville",9196.18610328
"91414","Monnerville",4700.2894973
"91421","Montgeron",99579.54293881
"91425","Montlhery",75837.04922945
"91432","Morangis",115078.64605079
"91433","Morigny-Champigny",10216.80787068
"91434","Morsang-sur-Orge",108095.61284935
"91435","Morsang-sur-Seine",31163.56699224
"91441","Nainville-les-Roches",23130.95181693
"91457","La Norville",35970.78122546
"91458","Nozay",52864.65280944
"91461","Ollainville",32444.2983801
"91463","Oncy-sur-Ecole",5133.7796216
"91468","Ormoy",41710.81583748
"91469","Ormoy-la-Riviere",6492.21423995
"91471","Orsay",60319.27344316
"91473","Orveau",7326.28542572
"91477","Palaiseau",71555.57115479
"91479","Paray-Vieille-Poste",141383.67480579
"91482","Pecqueuse",12661.7807797
"91494","Le Plessis-Pate",54353.47712736
"91495","Plessis-Saint-Benoist",5135.14670272
"91507","Prunay-sur-Essonne",2500.85411024
"91508","Puiselet-le-Marais",5001.40122365
"91511","Pussay",3860.06612778
"91514","Quincy-sous-Senart",60786.77092653
"91519","Richarville",4784.68238778
"91521","Ris-Orangis",86900.79774234
"91525","Roinville",7904.35914016
"91526","Roinvilliers",3256.9591814
"91533","Saclas",4755.56452238
"91534","Saclay",73404.60400683
"91538","Saint-Aubin",47489.4692502
"91540","Saint-Cheron",12429.41250987
"91544","Saint-Cyr-la-Riviere",4945.56918426
"91546","Saint-Cyr-sous-Dourdan",9782.68955007
"91547","Saint-Escobille",4775.83932828
"91549","Sainte-Genevieve-des-Bois",85803.1804091
"91552","Saint-Germain-les-Arpajon",36928.84125653
"91553","Saint-Germain-les-Corbeil",70914.02003605
"91556","Saint-Hilaire",5833.65007443
"91560","Saint-Jean-de-Beauregard",36487.79578274
"91568","Saint-Maurice-Montcouronne",14509.43844005
"91570","Saint-Michel-sur-Orge",68414.62736185
"91573","Saint-Pierre-du-Perray",56724.6146726
"91577","Saintry-sur-Seine",47603.28374198
"91578","Saint-Sulpice-de-Favieres",15453.28942499
"91579","Saint-Vrain",22054.03735378
"91581","Saint-Yon",24596.30045855
"91587","Saulx-les-Chartreux",94157.36223082
"91589","Savigny-sur-Orge",123418.4698356
"91593","Sermaise",6894.70961202
"91599","Soisy-sur-Ecole",17167.736797
"91600","Soisy-sur-Seine",71950.21679737
"91602","Souzy-la-Briche",13740.22143485
"91613","Congerville-Thionville",3212.19043708
"91617","Tigery",71945.4931834
"91619","Torfou",16714.40398169
"91629","Valpuiseaux",4819.88667331
"91630","Le Val-Saint-Germain",9732.91348085
"91631","Varennes-Jarcy",44509.07558647
"91634","Vaugrigneuse",15919.30138649
"91635","Vauhallan",82648.98338149
"91639","Vayres-sur-Essonne",7155.54238181
"91645","Verrieres-le-Buisson",111899.03588231
"91648","Vert-le-Grand",36716.82909127
"91649","Vert-le-Petit",26088.66633899
"91654","Videlles",11647.73694883
"91657","Vigneux-sur-Seine",109301.44354268
"91659","Villabe",50798.39528136
"91661","Villebon-sur-Yvette",56550.7774685
"91662","Villeconin",12470.00231873
"91665","La Ville-du-Bois",83773.53112478
"91666","Villejust",63189.94359878
"91667","Villemoisson-sur-Orge",100161.94198174
"91671","Villeneuve-sur-Auvers",10162.07502013
"91679","Villiers-le-Bacle",48815.11353371
"91685","Villiers-sur-Orge",73762.71287393
"91687","Viry-Chatillon",89539.47033949
"91689","Wissous",123892.03234314
"91691","Yerres",85212.92879429
"91692","Les Ulis",45350.82446689
"92002","Antony",125095.10457555
"92004","Asnieres-sur-Seine",278617.53805604
"92007","Bagneux",184455.84134079
"92009","Bois-Colombes",206827.04191143
"92012","Boulogne-Billancourt",212932.41154858
"92014","Bourg-la-Reine",175841.20652817
"92019","Chatenay-Malabry",138017.89088976
"92020","Chatillon",188757.91944857
"92022","Chaville",114655.3322944
"92023","Clamart",158091.9263153
"92024","Clichy",292492.35696067
"92025","Colombes",229265.94980317
"92026","Courbevoie",245924.2513242
"92032","Fontenay-aux-Roses",165480.9853771
"92033","Garches",110191.91882414
"92035","La Garenne-Colombes",221143.88614094
"92036","Gennevilliers",275444.39105688
"92040","Issy-les-Moulineaux",206593.82677078
"92044","Levallois-Perret",268407.50926677
"92046","Malakoff",222273.41478691
"92047","Marnes-la-Coquette",114139.49216164
"92048","Meudon",157081.1565428
"92049","Montrouge",237353.9979507
"92050","Nanterre",175641.96368112
"92051","Neuilly-sur-Seine",252135.29095696
"92060","Le Plessis-Robinson",137784.43082404
"92062","Puteaux",209166.25366811
"92063","Rueil-Malmaison",127546.68366217
"92064","Saint-Cloud",153928.04016486
"92071","Sceaux",139920.80108366
"92072","Sevres",163474.69684115
"92073","Suresnes",195442.45718757
"92075","Vanves",222756.17130767
"92076","Vaucresson",114519.11169177
"92077","Ville-d'Avray",105410.00588593
"92078","Villeneuve-la-Garenne",299834.50248924
"93001","Aubervilliers",321560.06808169
"93005","Aulnay-sous-Bois",224450.2191443
"93006","Bagnolet",308240.21531876
"93007","Le Blanc-Mesnil",257356.8856649
"93008","Bobigny",310672.63193597
"93010","Bondy",287675.93684234
"93013","Le Bourget",296799.37366973
"93014","Clichy-sous-Bois",182113.5496714
"93015","Coubron",135756.80492255
"93027","La Courneuve",315287.13556484
"93029","Drancy",288401.49307909
"93030","Dugny",254328.90325239
"93031","Epinay-sur-Seine",255572.51134355
"93032","Gagny",198052.99256271
"93033","Gournay-sur-Marne",146575.4546568
"93039","L'Ile-Saint-Denis",300921.13920702
"93045","Les Lilas",323088.03225628
"93046","Livry-Gargan",224167.37826959
"93047","Montfermeil",164813.08751321
"93048","Montreuil",289642.02760546
"93049","Neuilly-Plaisance",230935.06653386
"93050","Neuilly-sur-Marne",193450.29646866
"93051","Noisy-le-Grand",182589.02420313
"93053","Noisy-le-Sec",288871.61068462
"93055","Pantin",335720.09744964
"93057","Les Pavillons-sous-Bois",264257.32870459
"93059","Pierrefitte-sur-Seine",233187.41775453
"93061","Le Pre-Saint-Gervais",322703.05064953
"93062","Le Raincy",243798.89170907
"93063","Romainville",306530.89110622
"93064","Rosny-sous-Bois",292686.74545111
"93066","Saint-Denis",299366.86043708
"93070","Saint-Ouen",318102.30721013
"93071","Sevran",179474.29597778
"93072","Stains",262993.63231998
"93073","Tremblay-en-France",117472.68799748
"93074","Vaujours",167004.56259363
"93077","Villemomble",269191.92891726
"93078","Villepinte",147403.75919761
"93079","Villetaneuse",228462.80827919
"94001","Ablon-sur-Seine",133210.2229775
"94002","Alfortville",206060.85614159
"94003","Arcueil",224006.68565447
"94004","Boissy-Saint-Leger",129243.05454933
"94011","Bonneuil-sur-Marne",153628.30604147
"94015","Bry-sur-Marne",200873.53144921
"94016","Cachan",213814.85091776
"94017","Champigny-sur-Marne",204545.36963041
"94018","Charenton-le-Pont",264597.11433753
"94019","Chennevieres-sur-Marne",129492.84589102
"94021","Chevilly-Larue",199291.78632471
"94022","Choisy-le-Roi",195539.23016155
"94028","Creteil",215061.8602432
"94033","Fontenay-sous-Bois",264393.43863634
"94034","Fresnes",178294.6958817
"94037","Gentilly",262961.88313415
"94038","L'Hay-les-Roses",181622.65871923
"94041","Ivry-sur-Seine",260640.67581744
"94042","Joinville-le-Pont",256420.33760716
"94043","Le Kremlin-Bicetre",272034.36663401
"94044","Limeil-Brevannes",129749.64505912
"94046","Maisons-Alfort",254046.1674598
"94047","Mandres-les-Roses",62768.04037575
"94048","Marolles-en-Brie",61541.21311109
"94052","Nogent-sur-Marne",251663.01923854
"94053","Noiseau",102500.09349941
"94054","Orly",147048.82553634
"94055","Ormesson-sur-Marne",110398.25262245
"94056","Perigny",51484.40650099
"94058","Le Perreux-sur-Marne",238839.41521364
"94059","Le Plessis-Trevise",113998.4098144
"94060","La Queue-en-Brie",98499.30647825
"94065","Rungis",167093.34789237
"94067","Saint-Mande",319623.87908203
"94068","Saint-Maur-des-Fosses",190395.22585301
"94069","Saint-Maurice",189341.92463705
"94070","Santeny",48853.82098012
"94071","Sucy-en-Brie",117493.69447247
"94073","Thiais",197920.39176626
"94074","Valenton",139499.29879717
"94075","Villecresnes",81169.75597037
"94076","Villejuif",228242.21559918
"94077","Villeneuve-le-Roi",146156.00990172
"94078","Villeneuve-Saint-Georges",139257.53512234
"94079","Villiers-sur-Marne",197315.73218355
"94080","Vincennes",287640.23122698
"94081","Vitry-sur-Seine",214543.26874601
"95002","Ableiges",30019.54252766
"95008","Aincourt",13697.24262907
"95011","Ambleville",2303.50849749
"95012","Amenucourt",2524.37906644
"95014","Andilly",118350.44991311
"95018","Argenteuil",215196.93828416
"95019","Arnouville",198081.80745274
"95023","Arronville",9601.0288806
"95024","Arthies",12346.00429251
"95026","Asnieres-sur-Oise",16628.19268759
"95028","Attainville",87011.62897865
"95039","Auvers-sur-Oise",64201.25570374
"95040","Avernes",18712.25896898
"95042","Baillet-en-France",78593.1810883
"95046","Banthelu",9778.83192236
"95051","Beauchamp",111017.43236241
"95052","Beaumont-sur-Oise",25715.1233425
"95054","Le Bellay-en-Vexin",8643.33422398
"95055","Bellefontaine",21094.45531561
"95056","Belloy-en-France",48692.29670049
"95058","Bernes-sur-Oise",15104.46641052
"95059","Berville",3134.74193002
"95060","Bessancourt",98808.32601147
"95061","Bethemont-la-Foret",58479.73255461
"95063","Bezons",189366.29946583
"95074","Boisemont",38238.81183711
"95078","Boissy-l'Aillerie",38531.49032223
"95088","Bonneuil-en-France",206416.33622537
"95091","Bouffemont",73695.22460765
"95094","Bouqueval",92744.42671648
"95101","Bray-et-Lu",1822.46638351
"95102","Breancon",12992.48000796
"95110","Brignancourt",8547.07051691
"95116","Bruyeres-sur-Oise",8216.34637191
"95119","Buhy",2250.1537107
"95120","Butry-sur-Oise",49352.67801366
"95127","Cergy",59744.68959494
"95134","Champagne-sur-Oise",23373.30915426
"95139","La Chapelle-en-Vexin",4957.23880882
"95141","Charmont",10347.75760451
"95142","Chars",6355.81412028
"95144","Chatenay-en-France",28374.79966373
"95149","Chaumontel",22706.55339958
"95150","Chaussy",2677.65613174
"95151","Chauvry",74490.64788297
"95154","Chennevieres-les-Louvres",122280.41447533
"95157","Cherence",5024.47518593
"95166","Clery-en-Vexin",12584.32842178
"95169","Commeny",15118.20983714
"95170","Condecourt",29269.77446861
"95176","Cormeilles-en-Parisis",131876.65429492
"95177","Cormeilles-en-Vexin",24951.79164859
"95181","Courcelles-sur-Viosne",40181.74801001
"95183","Courdimanche",41682.89095169
"95197","Deuil-la-Barre",194366.4487376
"95199","Domont",89595.32978094
"95203","Eaubonne",155678.48247991
"95205","Ecouen",125005.53049012
"95210","Enghien-les-Bains",217052.87482943
"95211","Ennery",44292.60873441
"95212","Epiais-les-Louvres",46098.35909616
"95213","Epiais-Rhus",19265.05553074
"95214","Epinay-Champlatreux",44298.229458
"95218","Eragny",83014.04851069
"95219","Ermont",157424.0311179
"95229","Ezanville",121775.81209722
"95241","Fontenay-en-Parisis",65819.46175102
"95250","Fosses",20843.73340636
"95252","Franconville",159812.44309574
"95253","Fremainville",16469.12588997
"95254","Fremecourt",17192.25793004
"95256","Frepillon",98480.79244369
"95257","La Frette-sur-Seine",116828.25354732
"95258","Frouville",9659.40296193
"95259","Gadancourt",11216.87253288
"95268","Garges-les-Gonesse",207433.11248872
"95270","Genainville",3717.71884977
"95271","Genicourt",45130.31404636
"95277","Gonesse",189167.65430607
"95280","Goussainville",68823.21180062
"95282","Gouzangrez",15516.00829219
"95287","Grisy-les-Platres",18881.79094571
"95288","Groslay",173268.81328664
"95295","Guiry-en-Vexin",12861.35912699
"95298","Haravilliers",5474.57533386
"95301","Haute-Isle",7758.60057838
"95303","Le Heaulme",3579.00670415
"95304","Hedouville",9406.43566455
"95306","Herblay",112914.37225347
"95308","Herouville",38297.78068403
"95309","Hodent",7770.38909622
"95313","L'Isle-Adam",31776.86434846
"95316","Jagny-sous-Bois",31022.70976259
"95323","Jouy-le-Moutier",46236.35224034
"95328","Labbeville",16173.16486807
"95331","Lassy",23777.68132575
"95341","Livilliers",37101.24707745
"95348","Longuesse",24134.62647699
"95351","Louvres",72481.6042407
"95352","Luzarches",32096.25762791
"95353","Maffliers",75983.43496825
"95355","Magny-en-Vexin",10039.91671814
"95365","Mareil-en-France",46532.08565856
"95369","Margency",140409.39571899
"95370","Marines",11971.71828485
"95371","Marly-la-Ville",22490.76717513
"95379","Maudetour-en-Vexin",6538.57365469
"95387","Menouville",16987.20588696
"95388","Menucourt",34902.34111139
"95392","Meriel",62924.67365964
"95394","Mery-sur-Oise",77797.99261618
"95395","Le Mesnil-Aubry",75627.41578371
"95409","Moisselles",103506.42534268
"95422","Montgeroult",35547.71957877
"95424","Montigny-les-Cormeilles",156743.8340678
"95426","Montlignon",121592.80132248
"95427","Montmagny",206248.05637593
"95428","Montmorency",153867.07053669
"95429","Montreuil-sur-Epte",1177.52084334
"95430","Montsoult",80346.47438177
"95436","Mours",34718.72865092
"95438","Moussy",10244.28554891
"95445","Nerville-la-Foret",44903.89956937
"95446","Nesles-la-Vallee",25958.69077804
"95447","Neuilly-en-Vexin",5777.97193879
"95450","Neuville-sur-Oise",56075.97866732
"95452","Nointel",19472.33500139
"95456","Noisy-sur-Oise",11808.17392762
"95459","Nucourt",6429.56286627
"95462","Omerville",2875.81307672
"95476","Osny",43932.86949668
"95480","Parmain",29424.83719476
"95483","Le Perchay",15833.24590083
"95487","Persan",26708.63799258
"95488","Pierrelaye",80679.83435292
"95489","Piscop",133786.32612269
"95491","Le Plessis-Bouchard",138824.44620569
"95492","Le Plessis-Gassot",84764.9688586
"95493","Le Plessis-Luzarches",19873.41347102
"95500","Pontoise",74599.6352968
"95504","Presles",32574.95228084
"95509","Puiseux-en-France",44432.62116592
"95510","Puiseux-Pontoise",52862.60051312
"95523","La Roche-Guyon",5394.94789752
"95527","Roissy-en-France",121312.37497196
"95529","Ronquerolles",10412.35134943
"95535","Sagy",32216.29468869
"95539","Saint-Brice-sous-Foret",167149.83994276
"95541","Saint-Clair-sur-Epte",1912.56393969
"95543","Saint-Cyr-en-Arthies",12052.8859506
"95554","Saint-Gervais",5250.68800069
"95555","Saint-Gratien",211979.38330296
"95563","Saint-Leu-la-Foret",120469.52165884
"95566","Saint-Martin-du-Tertre",22611.87079729
"95572","Saint-Ouen-l'Aumone",77591.47768547
"95574","Saint-Prix",86119.23100252
"95580","Saint-Witz",52426.25127005
"95582","Sannois",186938.96973414
"95584","Santeuil",11960.93246494
"95585","Sarcelles",183038.49979324
"95592","Seraincourt",21468.35865099
"95594","Seugy",20823.92771369
"95598","Soisy-sous-Montmorency",167344.86402064
"95604","Survilliers",36360.58543032
"95607","Taverny",97724.18795326
"95610","Themericourt",22008.26377715
"95611","Theuville",6695.69651263
"95612","Le Thillay",132873.91447243
"95625","Us",21145.55892787
"95627","Vallangoujard",24624.24521733
"95628","Valmondois",36238.24930349
"95633","Vaudherland",145476.92972082
"95637","Vaureal",43772.89307251
"95641","Vemars",36533.45172583
"95651","Vetheuil",11363.93842956
"95652","Viarmes",24776.93556907
"95656","Vienne-en-Arthies",9160.59283945
"95658","Vigny",28354.02833503
"95660","Villaines-sous-Bois",68953.3528643
"95675","Villeron",36793.51676786
"95676","Villers-en-Arthies",7466.51246821
"95678","Villiers-Adam",66735.54367091
"95680","Villiers-le-Bel",142663.39526744
"95682","Villiers-le-Sec",65508.30406479
"95690","Wy-dit-Joli-Village",11094.15690806
