"ID","NAMES","employe_AsTheCrowFlies_ACC_0.05"
"78354","Magnanville",23408.2063829312
"78356","Magny-les-Hameaux",11917.6696687913
"78358","Maisons-Laffitte",6744.71192377394
"78361","Mantes-la-Jolie",23536.5477134684
"78362","Mantes-la-Ville",22317.6089977133
"78364","Marcq",17368.9711859055
"78366","Mareil-le-Guyon",17698.6178096087
"78367","Mareil-Marly",8784.00843589914
"78368","Mareil-sur-Mauldre",15257.5983945834
"78372","Marly-le-Roi",8366.70821671778
"78380","Maule",16392.8609697995
"78381","Maulette",27836.9351589706
"78382","Maurecourt",9885.3135713447
"78383","Maurepas",15437.8280347304
"78384","Medan",11544.5495654067
"78385","Menerville",27708.2537522411
"78389","Mere",18723.7309944779
"78391","Mericourt",27796.1454748728
"78396","Le Mesnil-le-Roi",7452.07218739198
"78397","Le Mesnil-Saint-Denis",14790.9174803306
"78398","Les Mesnuls",19297.437084641
"78401","Meulan-en-Yvelines",14722.0127546844
"78402","Mezieres-sur-Seine",18786.8997848517
"78403","Mezy-sur-Seine",16115.129021119
"78404","Millemont",22429.5139311426
"78406","Milon-la-Chapelle",12610.9164845518
"78407","Mittainville",30414.3344854943
"78410","Moisson",26805.6436480978
"78413","Mondreville",29298.5974485743
"78415","Montainville",16069.8303590137
"78416","Montalet-le-Bois",18918.7403455374
"78417","Montchauvet",25878.7897660327
"78418","Montesson",6713.71043919563
"78420","Montfort-l'Amaury",19899.6035648593
"78423","Montigny-le-Bretonneux",11291.2305282855
"78431","Morainvilliers",12899.3088104814
"78437","Mousseaux-sur-Seine",26914.3595320952
"78439","Mulcent",24765.686502944
"78440","Les Mureaux",14341.4872703065
"78442","Neauphle-le-Chateau",15210.1041686657
"78443","Neauphle-le-Vieux",16811.3810680313
"78444","Neauphlette",30216.4445646553
"78451","Nezel",16459.0790143143
"78455","Noisy-le-Roi",9543.28719574185
"78460","Oinville-sur-Montcient",17603.6955388319
"78464","Orcemont",26011.2561632273
"78465","Orgerus",23091.5034183067
"78466","Orgeval",12140.385268837
"78470","Orphin",27928.5253322689
"78472","Orsonville",30943.9641325395
"78474","Orvilliers",25405.2043669755
"78475","Osmoy",21786.1805932569
"78478","Paray-Douaville",30717.8437471246
"78481","Le Pecq",7917.73806510857
"78484","Perdreauville",26995.0860811357
"78486","Le Perray-en-Yvelines",20804.2816166983
"78490","Plaisir",13539.2109132484
"78497","Poigny-la-Foret",24932.4261389659
"78498","Poissy",10394.5138973485
"78499","Ponthevrard",24693.3757679818
"78501","Porcheville",19759.4678383366
"78502","Le Port-Marly",7827.82128267047
"78503","Port-Villez",33414.1585937589
"78505","Prunay-le-Temple",23947.3869765039
"78506","Prunay-en-Yvelines",29314.3688858844
"78513","La Queue-les-Yvelines",20683.214839827
"78516","Raizeux",29169.6213208559
"78517","Rambouillet",23086.976272045
"78518","Rennemoulin",10056.3345232676
"78520","Richebourg",26152.7683608565
"78522","Rochefort-en-Yvelines",20323.0794095321
"78524","Rocquencourt",8204.95286712133
"78528","Rolleboise",28382.1151442104
"78530","Rosay",23096.3290081004
"78531","Rosny-sur-Seine",27680.0292385565
"78536","Sailly",20235.3134166179
"78537","Saint-Arnoult-en-Yvelines",22732.9142562325
"78545","Saint-Cyr-l'Ecole",9695.91856933473
"78548","Saint-Forget",14664.3423152896
"78550","Saint-Germain-de-la-Grange",14972.1921851283
"78551","Saint-Germain-en-Laye",8147.49988759166
"78557","Saint-Hilarion",28106.5583570232
"78558","Saint-Illiers-la-Ville",30498.4393272252
"78559","Saint-Illiers-le-Bois",31952.9250139434
"78561","Saint-Lambert",13506.7687915491
"78562","Saint-Leger-en-Yvelines",23051.9126050424
"78564","Saint-Martin-de-Brethencourt",26131.1566306686
"78565","Saint-Martin-des-Champs",21548.9709214888
"78567","Saint-Martin-la-Garenne",25250.4121948026
"78569","Sainte-Mesme",24294.3775823101
"78571","Saint-Nom-la-Breteche",10569.0257990006
"78575","Saint-Remy-les-Chevreuse",12698.172425531
"78576","Saint-Remy-l'Honore",17885.6569861126
"78586","Sartrouville",5876.75171906923
"78588","Saulx-Marchais",17126.7662603969
"78590","Senlisse",16471.0173830748
"78591","Septeuil",23109.7160860382
"78597","Soindres",23904.5003900033
"78601","Sonchamp",24233.4875158418
"78605","Tacoignieres",24629.8115619021
"78606","Le Tartre-Gaudran",30668.0235292903
"78608","Le Tertre-Saint-Denis",26938.4551151963
"78609","Tessancourt-sur-Aubette",15054.0794046246
"78615","Thiverval-Grignon",13543.2822635547
"78616","Thoiry",18227.2044331898
"78618","Tilly",28489.1041239606
"78620","Toussus-le-Noble",10103.2307086159
"78621","Trappes",12766.7099448056
"78623","Le Tremblay-sur-Mauldre",16816.2275509733
"78624","Triel-sur-Seine",10920.2195751802
"78638","Vaux-sur-Seine",12718.8788194272
"78640","Velizy-Villacoublay",6796.70957212376
"78642","Verneuil-sur-Seine",12702.6648615394
"78643","Vernouillet",12037.0152864183
"78644","La Verriere",14924.9929771524
"78646","Versailles",8355.63995765208
"78647","Vert",23242.2239525519
"78650","Le Vesinet",7053.09825986772
"78653","Vicq",17863.4255269537
"78655","Vieille-Eglise-en-Yvelines",20618.5298627142
"78668","La Villeneuve-en-Chevrie",31786.3775519705
"78672","Villennes-sur-Seine",11266.6646161208
"78674","Villepreux",10871.95741872
"78677","Villette",22707.9220276304
"78681","Villiers-le-Mahieu",19466.0698797844
"78683","Villiers-Saint-Frederic",15815.2231437585
"78686","Viroflay",6953.6174391023
"78688","Voisins-le-Bretonneux",11347.0255789284
"91001","Abbeville-la-Riviere",29836.7290070809
"91016","Angerville",35729.4710057418
"91017","Angervilliers",18039.0797445327
"91021","Arpajon",13001.6486749341
"91022","Arrancourt",31630.4623831778
"91027","Athis-Mons",6453.59394802496
"91035","Authon-la-Plaine",28235.0339771331
"91037","Auvernaux",14499.6682827657
"91038","Auvers-Saint-Georges",20208.763640346
"91041","Avrainville",14867.518631073
"91044","Ballainvilliers",8351.38539305565
"91045","Ballancourt-sur-Essonne",14994.4662227955
"91047","Baulne",16826.9454582831
"91064","Bievres",7598.81751127518
"91067","Blandy",30179.0646418076
"91069","Boigneville",28634.5181081112
"91075","Bois-Herpin",27025.4165100195
"91079","Boissy-la-Riviere",27620.1861306736
"91080","Boissy-le-Cutte",19623.8036997879
"91081","Boissy-le-Sec",22820.0848445157
"91085","Boissy-sous-Saint-Yon",15977.380606528
"91086","Bondoufle",9323.52712526593
"91093","Boullay-les-Troux",14645.0552925269
"91095","Bouray-sur-Juine",16606.4404355476
"91097","Boussy-Saint-Antoine",9015.84833066281
"91098","Boutervilliers",25556.1259610248
"91099","Boutigny-sur-Essonne",20810.6253160766
"91100","Bouville",22331.0150291891
"91103","Bretigny-sur-Orge",10944.1726253817
"91105","Breuillet",16032.1468622162
"91106","Breux-Jouy",17102.4086688368
"91109","Brieres-les-Scelles",22855.5211123308
"91111","Briis-sous-Forges",14461.4173269316
"91112","Brouy",29560.5178324452
"91114","Brunoy",8165.1214245324
"91115","Bruyeres-le-Chatel",14073.0475048227
"91121","Buno-Bonnevaux",26317.0215837331
"91122","Bures-sur-Yvette",11049.7433414891
"91129","Cerny",18161.1839223359
"91130","Chalo-Saint-Mars",27936.6830582781
"91131","Chalou-Moulineux",30794.9748170306
"91132","Chamarande",17856.7462105745
"91135","Champcueil",15793.5585531764
"91136","Champlan",7677.03076298437
"91137","Champmotteux",28018.679192332
"91145","Chatignonville",28095.2861217158
"91148","Chauffour-les-Etrechy",19541.0752253697
"91156","Cheptainville",14870.0437659351
"91159","Chevannes",14022.6579052191
"91161","Chilly-Mazarin",7088.10931034724
"91174","Corbeil-Essonnes",10319.7631137007
"91175","Corbreuse",25818.0193944231
"91179","Le Coudray-Montceaux",12732.3980250991
"91180","Courances",20502.9950737199
"91182","Courcouronnes",8981.16581786446
"91184","Courdimanche-sur-Essonne",22355.1797701228
"91186","Courson-Monteloup",15473.0833724776
"91191","Crosne",6742.92430493364
"91195","Dannemois",19008.8318395718
"91198","D'Huison-Longueville",20082.4466554891
"91200","Dourdan",22677.8300751009
"91201","Draveil",7283.73591758158
"91204","Echarcon",11453.235458964
"91207","Egly",14268.3866599709
"91215","Epinay-sous-Senart",8621.1737292724
"91216","Epinay-sur-Orge",7839.19698938892
"91222","Estouches",33299.8926944183
"91223","Etampes",25650.7175998869
"91225","Etiolles",8731.65705554403
"91226","Etrechy",20241.9682092141
"91228","Evry",8847.45194323569
"91232","La Ferte-Alais",17889.1546844273
"91235","Fleury-Merogis",8475.61119290901
"91240","Fontaine-la-Riviere",29137.5000749716
"91243","Fontenay-les-Briis",14227.124107691
"91244","Fontenay-le-Vicomte",13232.2861315209
"91247","La Foret-le-Roi",24493.3664641986
"91248","La Foret-Sainte-Croix",26360.3033104851
"91249","Forges-les-Bains",16029.3605195358
"91272","Gif-sur-Yvette",11600.5099637222
"91273","Gironville-sur-Essonne",26096.0904349312
"91274","Gometz-la-Ville",13133.1187528968
"91275","Gometz-le-Chatel",12240.5012005501
"91284","Les Granges-le-Roi",24170.4266543672
"91286","Grigny",7663.13994427955
"91292","Guibeville",13614.8145368069
"91293","Guigneville-sur-Essonne",19042.8584644478
"91294","Guillerval",30439.034038381
"91312","Igny",7882.22637754984
"91315","Itteville",15815.2184687689
"91318","Janville-sur-Juine",18081.6880566938
"91319","Janvry",12988.5972858102
"91326","Juvisy-sur-Orge",6866.83728675457
"91330","Lardy",16094.9947033247
"91332","Leudeville",12400.0217324949
"91333","Leuville-sur-Orge",11139.4907929293
"91338","Limours",15027.3712907442
"91339","Linas",11035.5877036023
"91340","Lisses",10297.3430947938
"91345","Longjumeau",7689.767036768
"91347","Longpont-sur-Orge",9533.60210431594
"91359","Maisse",23801.5979538656
"91363","Marcoussis",11463.4512199348
"91374","Marolles-en-Beauce",27858.7547634505
"91376","Marolles-en-Hurepoix",13194.4310723248
"91377","Massy",7085.61062473095
"91378","Mauchamps",17728.181294329
"91386","Mennecy",12495.8947267381
"91390","Mereville",33686.7531695642
"91393","Merobert",29375.4572861959
"91399","Mespuits",27532.5602061782
"91405","Milly-la-Foret",22910.6089734926
"91408","Moigny-sur-Ecole",20584.5838083715
"91411","Les Molieres",14095.8808289358
"91412","Mondeville",16897.1727135262
"91414","Monnerville",32655.9560906068
"91421","Montgeron",7462.35296170672
"91425","Montlhery",9963.361413009
"91432","Morangis",6882.63894318694
"91433","Morigny-Champigny",22951.3257861012
"91434","Morsang-sur-Orge",7867.11626598638
"91435","Morsang-sur-Seine",11914.1205355707
"91441","Nainville-les-Roches",16101.2345684249
"91457","La Norville",12961.1933618959
"91458","Nozay",10097.2785454625
"91461","Ollainville",12911.0543032375
"91463","Oncy-sur-Ecole",24402.3271740676
"91468","Ormoy",11704.2541181904
"91469","Ormoy-la-Riviere",26455.5346653662
"91471","Orsay",10149.8581324283
"91473","Orveau",20869.3372036583
"91477","Palaiseau",8475.38654312506
"91479","Paray-Vieille-Poste",6138.90266257835
"91482","Pecqueuse",16047.2404063985
"91494","Le Plessis-Pate",10061.3159880458
"91495","Plessis-Saint-Benoist",27509.8780914381
"91507","Prunay-sur-Essonne",26996.6087392486
"91508","Puiselet-le-Marais",24861.8123303579
"91511","Pussay",33365.2296839859
"91514","Quincy-sous-Senart",9327.73113815912
"91519","Richarville",26172.2753608008
"91521","Ris-Orangis",8016.82430876966
"91525","Roinville",21956.2658127852
"91526","Roinvilliers",28970.2556514276
"91533","Saclas",30306.7258119097
"91534","Saclay",9265.16207964926
"91538","Saint-Aubin",10697.4899050039
"91540","Saint-Cheron",18251.4244410264
"91544","Saint-Cyr-la-Riviere",30367.354955462
"91546","Saint-Cyr-sous-Dourdan",19927.0866316134
"91547","Saint-Escobille",30071.1847347959
"91549","Sainte-Genevieve-des-Bois",8604.92444580009
"91552","Saint-Germain-les-Arpajon",12088.4592010597
"91553","Saint-Germain-les-Corbeil",9725.67441819321
"91556","Saint-Hilaire",25523.3554151476
"91560","Saint-Jean-de-Beauregard",11750.0358318653
"91568","Saint-Maurice-Montcouronne",16932.1456433858
"91570","Saint-Michel-sur-Orge",9334.10799563378
"91573","Saint-Pierre-du-Perray",10867.8885819676
"91577","Saintry-sur-Seine",11057.3326513997
"91578","Saint-Sulpice-de-Favieres",17648.5991502673
"91579","Saint-Vrain",14595.9133253505
"91581","Saint-Yon",15893.1444002471
"91587","Saulx-les-Chartreux",8467.73956494218
"91589","Savigny-sur-Orge",7224.69283670196
"91593","Sermaise",20262.6991519991
"91599","Soisy-sur-Ecole",17793.2324563795
"91600","Soisy-sur-Seine",8117.61495570213
"91602","Souzy-la-Briche",18733.1043437085
"91613","Congerville-Thionville",31504.9199599077
"91617","Tigery",9733.32280427629
"91619","Torfou",16527.0262943599
"91629","Valpuiseaux",24796.9973582732
"91630","Le Val-Saint-Germain",18505.4662235246
"91631","Varennes-Jarcy",10076.6496942606
"91634","Vaugrigneuse",16257.4404559493
"91635","Vauhallan",8614.01086903179
"91639","Vayres-sur-Essonne",21522.0159162657
"91645","Verrieres-le-Buisson",6628.05691566255
"91648","Vert-le-Grand",11076.7127564007
"91649","Vert-le-Petit",13111.1259042336
"91654","Videlles",18456.0531011146
"91657","Vigneux-sur-Seine",6757.55286073043
"91659","Villabe",10998.9605449495
"91661","Villebon-sur-Yvette",8938.56706774647
"91662","Villeconin",20836.7921495718
"91665","La Ville-du-Bois",9267.74870959258
"91666","Villejust",9986.63132707768
"91667","Villemoisson-sur-Orge",7950.18669191764
"91671","Villeneuve-sur-Auvers",20345.9299809276
"91679","Villiers-le-Bacle",10585.4408006052
"91685","Villiers-sur-Orge",8536.35030369957
"91687","Viry-Chatillon",7408.61542969531
"91689","Wissous",6186.75518281022
"91691","Yerres",7533.703850421
"91692","Les Ulis",10818.446951102
"92002","Antony",5794.7520955308
"92004","Asnieres-sur-Seine",3377.93085152802
"92007","Bagneux",3747.9072960538
"92009","Bois-Colombes",3508.92239889005
"92012","Boulogne-Billancourt",4332.00088136825
"92014","Bourg-la-Reine",4369.15572901122
"92019","Chatenay-Malabry",5679.5769675593
"92020","Chatillon",3854.8127600402
"92022","Chaville",6174.64570279888
"92023","Clamart",4846.42106044335
"92024","Clichy",3075.38550701637
"92025","Colombes",3894.8434428764
"92026","Courbevoie",3555.5994237677
"92032","Fontenay-aux-Roses",4324.07553695279
"92033","Garches",5617.04224050583
"92035","La Garenne-Colombes",3713.05349351039
"92036","Gennevilliers",3796.18714695625
"92040","Issy-les-Moulineaux",3863.52791202823
"92044","Levallois-Perret",3160.31247981139
"92046","Malakoff",3396.2993488396
"92047","Marnes-la-Coquette",6394.56973222217
"92048","Meudon",5369.59872586554
"92049","Montrouge",3271.6628881784
"92050","Nanterre",4557.98323551664
"92051","Neuilly-sur-Seine",3460.47638513674
"92060","Le Plessis-Robinson",5290.09671263994
"92062","Puteaux",3859.61821557542
"92063","Rueil-Malmaison",5602.57459389475
"92064","Saint-Cloud",5133.66075403243
"92071","Sceaux",4800.80162158743
"92072","Sevres",5399.71049749387
"92073","Suresnes",4436.18577650653
"92075","Vanves",3445.18476504741
"92076","Vaucresson",6408.0039949682
"92077","Ville-d'Avray",6242.65060493321
"92078","Villeneuve-la-Garenne",3700.06284107439
"93001","Aubervilliers",3148.24153458174
"93005","Aulnay-sous-Bois",5305.72555402427
"93006","Bagnolet",2903.18067882
"93007","Le Blanc-Mesnil",4748.39799384838
"93008","Bobigny",3560.82587979425
"93010","Bondy",4164.82484934756
"93013","Le Bourget",4173.87445283844
"93014","Clichy-sous-Bois",5442.26701225726
"93015","Coubron",6393.34711237862
"93027","La Courneuve",3782.17890287018
"93029","Drancy",3980.78522806187
"93030","Dugny",4653.75824499912
"93031","Epinay-sur-Seine",4321.11287329136
"93032","Gagny",5242.0115505049
"93033","Gournay-sur-Marne",5777.0152880993
"93039","L'Ile-Saint-Denis",3786.52983207382
"93045","Les Lilas",2937.07113614394
"93046","Livry-Gargan",5343.84059302676
"93047","Montfermeil",5840.48451103419
"93048","Montreuil",3371.60019771829
"93049","Neuilly-Plaisance",4560.07702636617
"93050","Neuilly-sur-Marne",5105.03246428805
"93051","Noisy-le-Grand",5688.60812716836
"93053","Noisy-le-Sec",3641.42900035012
"93055","Pantin",3059.7555497064
"93057","Les Pavillons-sous-Bois",4560.0206753019
"93059","Pierrefitte-sur-Seine",4545.65351038431
"93061","Le Pre-Saint-Gervais",2754.98548726067
"93062","Le Raincy",4827.17995845635
"93063","Romainville",3278.47450091083
"93064","Rosny-sous-Bois",4074.17512593323
"93066","Saint-Denis",3495.61322963425
"93070","Saint-Ouen",3090.78869262412
"93071","Sevran",5703.94567334497
"93072","Stains",4493.79647679622
"93073","Tremblay-en-France",8071.29913097448
"93074","Vaujours",6964.0355770652
"93077","Villemomble",4543.20561115301
"93078","Villepinte",6639.87928093754
"93079","Villetaneuse",4356.36880084834
"94001","Ablon-sur-Seine",6180.94207295997
"94002","Alfortville",3900.02213190134
"94003","Arcueil",3384.23972414773
"94004","Boissy-Saint-Leger",7162.2938202415
"94011","Bonneuil-sur-Marne",5496.67661449257
"94015","Bry-sur-Marne",5007.40357185836
"94016","Cachan",3804.09155535501
"94017","Champigny-sur-Marne",5162.17411269294
"94018","Charenton-le-Pont",3356.93750248238
"94019","Chennevieres-sur-Marne",5911.50770995219
"94021","Chevilly-Larue",4800.67861011257
"94022","Choisy-le-Roi",4930.52943129538
"94028","Creteil",4737.41811046772
"94033","Fontenay-sous-Bois",3918.11610799364
"94034","Fresnes",5327.99252760907
"94037","Gentilly",3166.93815159753
"94038","L'Hay-les-Roses",4384.39756144925
"94041","Ivry-sur-Seine",3342.5180538759
"94042","Joinville-le-Pont",4268.35526442929
"94043","Le Kremlin-Bicetre",3252.88112989895
"94044","Limeil-Brevannes",6369.78546183515
"94046","Maisons-Alfort",3944.37277468536
"94047","Mandres-les-Roses",8954.54608060276
"94048","Marolles-en-Brie",8093.54552780368
"94052","Nogent-sur-Marne",4225.41378012437
"94053","Noiseau",6978.85274329107
"94054","Orly",5566.51845895181
"94055","Ormesson-sur-Marne",6189.56952958028
"94056","Perigny",9617.88683092874
"94058","Le Perreux-sur-Marne",4570.18158432359
"94059","Le Plessis-Trevise",6519.2037724889
"94060","La Queue-en-Brie",7673.89249089525
"94065","Rungis",5443.06741363688
"94067","Saint-Mande",3167.66723288095
"94068","Saint-Maur-des-Fosses",5084.05235418732
"94069","Saint-Maurice",3740.24555532069
"94070","Santeny",8756.56421043296
"94071","Sucy-en-Brie",6682.78577476928
"94073","Thiais",5016.85235721813
"94074","Valenton",5646.64404346022
"94075","Villecresnes",8129.88827919451
"94076","Villejuif",3703.87627578088
"94077","Villeneuve-le-Roi",5907.25516832271
"94078","Villeneuve-Saint-Georges",5859.18077501134
"94079","Villiers-sur-Marne",5465.92893253867
"94080","Vincennes",3303.36133789106
"94081","Vitry-sur-Seine",3909.54732397078
"95002","Ableiges",15890.6230894452
"95008","Aincourt",22184.4130998916
"95011","Ambleville",28864.8063733006
"95012","Amenucourt",28966.0716196646
"95014","Andilly",6687.01260238502
"95018","Argenteuil",4713.89249337521
"95019","Arnouville",5900.67919697374
"95023","Arronville",18862.8917459731
"95024","Arthies",22204.4490598726
"95026","Asnieres-sur-Oise",15688.2574958872
"95028","Attainville",10103.967754009
"95039","Auvers-sur-Oise",11740.8746735343
"95040","Avernes",19231.6330878582
"95042","Baillet-en-France",9861.45644325988
"95046","Banthelu",23068.4592657934
"95051","Beauchamp",7908.27058380176
"95052","Beaumont-sur-Oise",15373.4661812523
"95054","Le Bellay-en-Vexin",22429.6012195148
"95055","Bellefontaine",13249.127329333
"95056","Belloy-en-France",12278.8130370843
"95058","Bernes-sur-Oise",17226.074771296
"95059","Berville",20828.7484849823
"95060","Bessancourt",8897.19454699658
"95061","Bethemont-la-Foret",9648.69864865743
"95063","Bezons",4624.90347857911
"95074","Boisemont",11946.5752901579
"95078","Boissy-l'Aillerie",14204.5163367143
"95088","Bonneuil-en-France",5289.97909481267
"95091","Bouffemont",8683.35359453742
"95094","Bouqueval",8143.92404472755
"95101","Bray-et-Lu",29710.4590078457
"95102","Breancon",18692.3108339091
"95110","Brignancourt",20036.1711439088
"95116","Bruyeres-sur-Oise",16922.4628827371
"95119","Buhy",30672.4349491275
"95120","Butry-sur-Oise",11671.1893097755
"95127","Cergy",11371.6221845428
"95134","Champagne-sur-Oise",15613.678771102
"95139","La Chapelle-en-Vexin",29284.2528858287
"95141","Charmont",24606.4889573428
"95142","Chars",21400.1203096359
"95144","Chatenay-en-France",11269.0101438827
"95149","Chaumontel",15392.8912507877
"95150","Chaussy",26796.1735372052
"95151","Chauvry",9496.84437147329
"95154","Chennevieres-les-Louvres",11350.2744249763
"95157","Cherence",26863.7642591798
"95166","Clery-en-Vexin",22339.1752135165
"95169","Commeny",20724.5487118086
"95170","Condecourt",14861.2602450276
"95176","Cormeilles-en-Parisis",5925.07477671885
"95177","Cormeilles-en-Vexin",16390.3436648853
"95181","Courcelles-sur-Viosne",14645.4753528191
"95183","Courdimanche",12931.5203846727
"95197","Deuil-la-Barre",5007.87202146538
"95199","Domont",7979.25661329721
"95203","Eaubonne",5868.29678388731
"95205","Ecouen",7990.28110751872
"95210","Enghien-les-Bains",5015.26766780274
"95211","Ennery",12322.8173332617
"95212","Epiais-les-Louvres",10701.3339834444
"95213","Epiais-Rhus",15928.8123376536
"95214","Epinay-Champlatreux",12440.8437385156
"95218","Eragny",9305.73590815728
"95219","Ermont",5886.2141427699
"95229","Ezanville",8601.29976145021
"95241","Fontenay-en-Parisis",10179.6589199943
"95250","Fosses",14223.5145879326
"95252","Franconville",6260.93564275357
"95253","Fremainville",18171.3891504376
"95254","Fremecourt",17734.7878805483
"95256","Frepillon",9609.36254428002
"95257","La Frette-sur-Seine",6576.28287733168
"95258","Frouville",17325.1749469204
"95259","Gadancourt",20170.0630327607
"95268","Garges-les-Gonesse",5197.44590681963
"95270","Genainville",24950.3675242444
"95271","Genicourt",14272.1635859237
"95277","Gonesse",6416.17679449591
"95280","Goussainville",8707.30705245529
"95282","Gouzangrez",19400.5403175172
"95287","Grisy-les-Platres",17118.6034159062
"95288","Groslay",5438.65631652249
"95295","Guiry-en-Vexin",21119.6181970855
"95298","Haravilliers",20260.1431131472
"95301","Haute-Isle",27434.1585508792
"95303","Le Heaulme",20419.8411578976
"95304","Hedouville",17074.6395336558
"95306","Herblay",7864.25217113777
"95308","Herouville",13712.9675286708
"95309","Hodent",25843.7125179763
"95313","L'Isle-Adam",13066.6109666487
"95316","Jagny-sous-Bois",12218.2628466574
"95323","Jouy-le-Moutier",10700.0461696658
"95328","Labbeville",15678.148464267
"95331","Lassy",13017.6263405636
"95341","Livilliers",13936.1501722747
"95348","Longuesse",16084.2326147962
"95351","Louvres",10508.8538889195
"95352","Luzarches",14450.1715131175
"95353","Maffliers",11366.6018548062
"95355","Magny-en-Vexin",25114.5208709376
"95365","Mareil-en-France",11054.3568532061
"95369","Margency",6336.7474218268
"95370","Marines",19528.5278463657
"95371","Marly-la-Ville",13154.5769105414
"95379","Maudetour-en-Vexin",23616.4606272731
"95387","Menouville",17529.321655248
"95388","Menucourt",13188.2541780706
"95392","Meriel",11111.3463435845
"95394","Mery-sur-Oise",10103.0768789855
"95395","Le Mesnil-Aubry",9880.82535649803
"95409","Moisselles",8991.33582521838
"95422","Montgeroult",15337.6705311457
"95424","Montigny-les-Cormeilles",6991.15414208059
"95426","Montlignon",7118.83143355828
"95427","Montmagny",4906.47347812015
"95428","Montmorency",5755.66361091813
"95429","Montreuil-sur-Epte",30233.3466874573
"95430","Montsoult",10599.7264864021
"95436","Mours",14681.611562038
"95438","Moussy",20629.0605963691
"95445","Nerville-la-Foret",11837.1755086312
"95446","Nesles-la-Vallee",14789.87205383
"95447","Neuilly-en-Vexin",21297.1462773755
"95450","Neuville-sur-Oise",10117.1469624962
"95452","Nointel",14552.3706019851
"95456","Noisy-sur-Oise",15094.7019675524
"95459","Nucourt",23623.0255896039
"95462","Omerville",27474.5612629354
"95476","Osny",12620.9693358294
"95480","Parmain",14295.8037234839
"95483","Le Perchay",18977.2870975989
"95487","Persan",16003.8275716591
"95488","Pierrelaye",8361.40378506526
"95489","Piscop",7244.96621206282
"95491","Le Plessis-Bouchard",6901.87089227573
"95492","Le Plessis-Gassot",8802.65949126829
"95493","Le Plessis-Luzarches",13258.343802304
"95500","Pontoise",10902.6298943579
"95504","Presles",13299.815636886
"95509","Puiseux-en-France",11832.8884090815
"95510","Puiseux-Pontoise",13531.2050315793
"95523","La Roche-Guyon",28799.5589665821
"95527","Roissy-en-France",8510.11236426411
"95529","Ronquerolles",17575.6842870009
"95535","Sagy",14419.3602027016
"95539","Saint-Brice-sous-Foret",6269.52511523201
"95541","Saint-Clair-sur-Epte",31811.7843851798
"95543","Saint-Cyr-en-Arthies",22995.8425313291
"95554","Saint-Gervais",27238.5334032363
"95555","Saint-Gratien",5023.82441393224
"95563","Saint-Leu-la-Foret",7750.61872919046
"95566","Saint-Martin-du-Tertre",12876.9845643837
"95572","Saint-Ouen-l'Aumone",10024.9939101119
"95574","Saint-Prix",7645.29884910752
"95580","Saint-Witz",14303.4753624841
"95582","Sannois",5292.08030416713
"95584","Santeuil",18942.5521475598
"95585","Sarcelles",5807.38537668875
"95592","Seraincourt",16904.1183148839
"95594","Seugy",14565.9781248877
"95598","Soisy-sous-Montmorency",5667.00236371652
"95604","Survilliers",15482.5750427497
"95607","Taverny",8217.86143452605
"95610","Themericourt",18176.7386011382
"95611","Theuville",18314.581378776
"95612","Le Thillay",7654.95644387659
"95625","Us",17546.0681234712
"95627","Vallangoujard",16103.7170363405
"95628","Valmondois",12724.8669153916
"95633","Vaudherland",7714.80827710779
"95637","Vaureal",11655.2056570879
"95641","Vemars",13168.871821604
"95651","Vetheuil",24695.3997878122
"95652","Viarmes",14429.1225735069
"95656","Vienne-en-Arthies",24107.1112463235
"95658","Vigny",16916.920991361
"95660","Villaines-sous-Bois",10953.5870630227
"95675","Villeron",12393.9006677535
"95676","Villers-en-Arthies",24549.6420786568
"95678","Villiers-Adam",10613.957975627
"95680","Villiers-le-Bel",7088.59592044607
"95682","Villiers-le-Sec",11064.6255039576
"95690","Wy-dit-Joli-Village",21138.0744593727
