"ID","NAMES","ouvrier_AsTheCrowFlies_ACC_0.05"
"78350","Louveciennes",8788.76500914017
"78354","Magnanville",22188.6011427945
"78356","Magny-les-Hameaux",13103.1192658303
"78358","Maisons-Laffitte",6881.90658698765
"78361","Mantes-la-Jolie",22189.6664856523
"78362","Mantes-la-Ville",20944.7817550731
"78364","Marcq",17335.3294780303
"78366","Mareil-le-Guyon",18338.6948874741
"78367","Mareil-Marly",9727.77103017735
"78368","Mareil-sur-Mauldre",15299.715146815
"78372","Marly-le-Roi",9420.24170937568
"78380","Maule",16051.0184442989
"78381","Maulette",27776.161763156
"78382","Maurecourt",9766.28283926931
"78383","Maurepas",16537.6747467392
"78384","Medan",11576.6180106606
"78385","Menerville",26532.6279870823
"78389","Mere",19279.6367257893
"78391","Mericourt",26365.5584170038
"78396","Le Mesnil-le-Roi",7801.18735398413
"78397","Le Mesnil-Saint-Denis",15903.5248955414
"78398","Les Mesnuls",20150.3477312813
"78401","Meulan-en-Yvelines",13990.8430653319
"78402","Mezieres-sur-Seine",17791.312745603
"78403","Mezy-sur-Seine",15212.2975860429
"78404","Millemont",22454.679778833
"78406","Milon-la-Chapelle",13603.2453858035
"78407","Mittainville",30764.4278187452
"78410","Moisson",25370.2615986068
"78413","Mondreville",28464.9872154914
"78415","Montainville",16067.8335312056
"78416","Montalet-le-Bois",17638.676435588
"78417","Montchauvet",25144.3386334075
"78418","Montesson",7268.4059105211
"78420","Montfort-l'Amaury",20447.1358055986
"78423","Montigny-le-Bretonneux",12812.5670524852
"78431","Morainvilliers",12932.2170013162
"78437","Mousseaux-sur-Seine",25477.7297502027
"78439","Mulcent",24013.6853486538
"78440","Les Mureaux",13759.1337190794
"78442","Neauphle-le-Chateau",15990.8130669742
"78443","Neauphle-le-Vieux",17499.0864435297
"78444","Neauphlette",29229.0836293008
"78451","Nezel",15802.237165076
"78455","Noisy-le-Roi",10653.0595763957
"78460","Oinville-sur-Montcient",16322.2261165109
"78464","Orcemont",26514.0318583395
"78465","Orgerus",22815.6188650231
"78466","Orgeval",12456.9082391607
"78470","Orphin",28332.1899277102
"78472","Orsonville",31068.8501749327
"78474","Orvilliers",24920.7465370286
"78475","Osmoy",21295.4986018752
"78478","Paray-Douaville",30741.5639094548
"78481","Le Pecq",8609.18780444443
"78484","Perdreauville",25770.4182605156
"78486","Le Perray-en-Yvelines",21631.8158124271
"78490","Plaisir",14745.9000569263
"78497","Poigny-la-Foret",25465.6479194036
"78498","Poissy",10733.590237931
"78499","Ponthevrard",24947.0534896624
"78501","Porcheville",18448.0550038018
"78502","Le Port-Marly",8638.98737163742
"78503","Port-Villez",32312.9338230276
"78505","Prunay-le-Temple",23425.0772711588
"78506","Prunay-en-Yvelines",29627.9255237782
"78513","La Queue-les-Yvelines",20905.6879739961
"78516","Raizeux",29685.9405164427
"78517","Rambouillet",23742.7633902517
"78518","Rennemoulin",11168.628117965
"78520","Richebourg",25855.9118339307
"78522","Rochefort-en-Yvelines",20580.1452765684
"78524","Rocquencourt",9518.84863139228
"78528","Rolleboise",27111.2269819433
"78530","Rosay",22202.9716089101
"78531","Rosny-sur-Seine",26339.7434639336
"78536","Sailly",18705.7052157372
"78537","Saint-Arnoult-en-Yvelines",22973.8399085963
"78545","Saint-Cyr-l'Ecole",10981.1862625987
"78548","Saint-Forget",15669.2854527261
"78550","Saint-Germain-de-la-Grange",15587.244917203
"78551","Saint-Germain-en-Laye",8413.98150884583
"78557","Saint-Hilarion",28589.9882610961
"78558","Saint-Illiers-la-Ville",29398.8571300672
"78559","Saint-Illiers-le-Bois",30933.3748501911
"78561","Saint-Lambert",14850.3725712346
"78562","Saint-Leger-en-Yvelines",23579.0976953988
"78564","Saint-Martin-de-Brethencourt",26206.3668962235
"78565","Saint-Martin-des-Champs",20952.8999211394
"78567","Saint-Martin-la-Garenne",23716.4755659606
"78569","Sainte-Mesme",24401.7670247725
"78571","Saint-Nom-la-Breteche",11464.8315817141
"78575","Saint-Remy-les-Chevreuse",13448.1072560711
"78576","Saint-Remy-l'Honore",18790.1581029979
"78586","Sartrouville",6044.53077473792
"78588","Saulx-Marchais",17363.094826703
"78590","Senlisse",17498.2287842985
"78591","Septeuil",22417.7392448631
"78597","Soindres",22766.6485459677
"78601","Sonchamp",24723.3977231545
"78605","Tacoignieres",24277.7103097599
"78606","Le Tartre-Gaudran",30922.6228821113
"78608","Le Tertre-Saint-Denis",25840.7816206086
"78609","Tessancourt-sur-Aubette",14254.5520801444
"78615","Thiverval-Grignon",14364.934624603
"78616","Thoiry",18001.6702049279
"78618","Tilly",27845.7285886925
"78620","Toussus-le-Noble",11079.0363285434
"78621","Trappes",14052.6649641963
"78623","Le Tremblay-sur-Mauldre",17759.249454711
"78624","Triel-sur-Seine",10844.9229185927
"78638","Vaux-sur-Seine",12344.6478971056
"78640","Velizy-Villacoublay",7985.66656489367
"78642","Verneuil-sur-Seine",12424.2073216067
"78643","Vernouillet",11928.1901354371
"78644","La Verriere",16014.105537291
"78646","Versailles",9787.94319375117
"78647","Vert",22162.1249316911
"78650","Le Vesinet",7826.00683964365
"78653","Vicq",18215.3936981872
"78655","Vieille-Eglise-en-Yvelines",21387.8006111345
"78668","La Villeneuve-en-Chevrie",30632.1730651585
"78672","Villennes-sur-Seine",11467.4761234964
"78674","Villepreux",12189.3215095802
"78677","Villette",21632.5006454851
"78681","Villiers-le-Mahieu",19282.0994872252
"78683","Villiers-Saint-Frederic",16510.5784241018
"78686","Viroflay",8228.82696014404
"78688","Voisins-le-Bretonneux",12769.4134741954
"91001","Abbeville-la-Riviere",28929.426150675
"91016","Angerville",35296.3920784426
"91017","Angervilliers",18130.5896532208
"91021","Arpajon",12578.6244131908
"91022","Arrancourt",30859.7389823209
"91027","Athis-Mons",6183.74172131024
"91035","Authon-la-Plaine",28058.9218602773
"91037","Auvernaux",13509.2688623742
"91038","Auvers-Saint-Georges",19383.7353661663
"91041","Avrainville",14222.5882405699
"91044","Ballainvilliers",8141.85679562959
"91045","Ballancourt-sur-Essonne",14118.9274892672
"91047","Baulne",15951.0885332077
"91064","Bievres",8414.38124934509
"91067","Blandy",29147.8422461445
"91069","Boigneville",27538.62809305
"91075","Bois-Herpin",26071.4384480662
"91079","Boissy-la-Riviere",26782.5898708016
"91080","Boissy-le-Cutte",18721.5339089428
"91081","Boissy-le-Sec",22381.6364270392
"91085","Boissy-sous-Saint-Yon",15464.5874781574
"91086","Bondoufle",8522.4507992229
"91093","Boullay-les-Troux",15321.2805992959
"91095","Bouray-sur-Juine",15820.4472609448
"91097","Boussy-Saint-Antoine",8808.05952304847
"91098","Boutervilliers",25175.5360852417
"91099","Boutigny-sur-Essonne",19871.0192170173
"91100","Bouville",21360.373259358
"91103","Bretigny-sur-Orge",10348.67425083
"91105","Breuillet",15739.8621697565
"91106","Breux-Jouy",16681.8200639474
"91109","Brieres-les-Scelles",22222.4324644172
"91111","Briis-sous-Forges",14607.1863013444
"91112","Brouy",28495.0784697126
"91114","Brunoy",7979.88037751651
"91115","Bruyeres-le-Chatel",13843.4823455645
"91121","Buno-Bonnevaux",25201.0227941403
"91122","Bures-sur-Yvette",11592.9022088875
"91129","Cerny",17344.2659694816
"91130","Chalo-Saint-Mars",27507.6419644463
"91131","Chalou-Moulineux",30370.589576764
"91132","Chamarande",17184.0445682201
"91135","Champcueil",14898.4914964546
"91136","Champlan",7802.59652756444
"91137","Champmotteux",26963.9764490257
"91145","Chatignonville",28004.6864459558
"91148","Chauffour-les-Etrechy",18904.4894823844
"91156","Cheptainville",14135.017822475
"91159","Chevannes",13163.103094904
"91161","Chilly-Mazarin",7068.95186428609
"91174","Corbeil-Essonnes",9607.11021165264
"91175","Corbreuse",25731.6668747165
"91179","Le Coudray-Montceaux",11824.6930437043
"91180","Courances",19441.0066314171
"91182","Courcouronnes",8225.7749607743
"91184","Courdimanche-sur-Essonne",21317.1236068368
"91186","Courson-Monteloup",15398.5432404284
"91191","Crosne",6545.47290296293
"91195","Dannemois",18021.5286814918
"91198","D'Huison-Longueville",19118.9215901822
"91200","Dourdan",22651.1405108067
"91201","Draveil",6746.29049815984
"91204","Echarcon",10668.341945601
"91207","Egly",13803.4381369838
"91215","Epinay-sous-Senart",8394.10034409636
"91216","Epinay-sur-Orge",7537.97533030052
"91222","Estouches",32616.2245417978
"91223","Etampes",25031.5067134347
"91225","Etiolles",8202.73036296346
"91226","Etrechy",19553.1686104892
"91228","Evry",8159.8704523128
"91232","La Ferte-Alais",16998.485281177
"91235","Fleury-Merogis",7788.74294419325
"91240","Fontaine-la-Riviere",28355.4275364482
"91243","Fontenay-les-Briis",14137.5536875212
"91244","Fontenay-le-Vicomte",12458.3432009668
"91247","La Foret-le-Roi",24097.8238297526
"91248","La Foret-Sainte-Croix",25495.8884025458
"91249","Forges-les-Bains",16246.1422332753
"91272","Gif-sur-Yvette",12366.7624904543
"91273","Gironville-sur-Essonne",25086.9571757941
"91274","Gometz-la-Ville",13616.4155858366
"91275","Gometz-le-Chatel",12676.4903813564
"91284","Les Granges-le-Roi",23954.7357055253
"91286","Grigny",6996.47671120019
"91292","Guibeville",13017.6418067037
"91293","Guigneville-sur-Essonne",18135.6474621458
"91294","Guillerval",29894.6417923301
"91312","Igny",8488.86930163125
"91315","Itteville",15045.337343636
"91318","Janville-sur-Juine",17344.708121777
"91319","Janvry",13149.4752858484
"91326","Juvisy-sur-Orge",6454.79735831205
"91330","Lardy",15399.8600851661
"91332","Leudeville",11609.7685424757
"91333","Leuville-sur-Orge",10689.225782462
"91338","Limours",15363.036901178
"91339","Linas",10697.7237314049
"91340","Lisses",9526.46595926326
"91345","Longjumeau",7576.83618446938
"91347","Longpont-sur-Orge",9079.09259424304
"91359","Maisse",22802.2461939598
"91363","Marcoussis",11435.1020723707
"91374","Marolles-en-Beauce",26990.9825190759
"91376","Marolles-en-Hurepoix",12548.4514677065
"91377","Massy",7517.8594081883
"91378","Mauchamps",17110.6069749884
"91386","Mennecy",11649.2351929675
"91390","Mereville",33103.1728706701
"91393","Merobert",29007.3370090037
"91399","Mespuits",26477.2481286542
"91405","Milly-la-Foret",21782.2151817564
"91408","Moigny-sur-Ecole",19585.7094368441
"91411","Les Molieres",14757.6537965535
"91412","Mondeville",15977.8367843712
"91414","Monnerville",32121.8113501486
"91421","Montgeron",7097.21183297195
"91425","Montlhery",9568.67064996968
"91432","Morangis",6697.64251474193
"91433","Morigny-Champigny",22152.4665437262
"91434","Morsang-sur-Orge",7321.27980384051
"91435","Morsang-sur-Seine",11055.5320243383
"91441","Nainville-les-Roches",15126.5127905505
"91457","La Norville",12430.0735304619
"91458","Nozay",10020.6115404583
"91461","Ollainville",12631.320168253
"91463","Oncy-sur-Ecole",23231.1079278124
"91468","Ormoy",10919.1819113507
"91469","Ormoy-la-Riviere",25711.5012006367
"91471","Orsay",10566.7165782468
"91473","Orveau",20023.2275728122
"91477","Palaiseau",8924.45809251529
"91479","Paray-Vieille-Poste",6070.14156394788
"91482","Pecqueuse",16571.1840881205
"91494","Le Plessis-Pate",9298.55047095892
"91495","Plessis-Saint-Benoist",27142.8275339903
"91507","Prunay-sur-Essonne",25870.7573606246
"91508","Puiselet-le-Marais",23869.0494887316
"91511","Pussay",32971.9211873828
"91514","Quincy-sous-Senart",8986.39906416999
"91519","Richarville",25921.7468187405
"91521","Ris-Orangis",7351.23253877738
"91525","Roinville",21680.9431470597
"91526","Roinvilliers",28060.1519825173
"91533","Saclas",29628.7116871547
"91534","Saclay",10230.439119941
"91538","Saint-Aubin",11461.3946200609
"91540","Saint-Cheron",17964.2348312838
"91544","Saint-Cyr-la-Riviere",29639.5635358743
"91546","Saint-Cyr-sous-Dourdan",19926.5810092792
"91547","Saint-Escobille",29803.7644830867
"91549","Sainte-Genevieve-des-Bois",8050.12796944618
"91552","Saint-Germain-les-Arpajon",11544.1456355808
"91553","Saint-Germain-les-Corbeil",9045.24321769986
"91556","Saint-Hilaire",25042.2461111053
"91560","Saint-Jean-de-Beauregard",12045.2482149642
"91568","Saint-Maurice-Montcouronne",16782.5125264636
"91570","Saint-Michel-sur-Orge",8762.81240128791
"91573","Saint-Pierre-du-Perray",10188.7371211106
"91577","Saintry-sur-Seine",10332.6320537669
"91578","Saint-Sulpice-de-Favieres",17094.3466640575
"91579","Saint-Vrain",13801.49219211
"91581","Saint-Yon",15481.3557125322
"91587","Saulx-les-Chartreux",8469.9758247048
"91589","Savigny-sur-Orge",6796.28250226863
"91593","Sermaise",20002.1231728549
"91599","Soisy-sur-Ecole",16766.6656981147
"91600","Soisy-sur-Seine",7624.00653173072
"91602","Souzy-la-Briche",18259.2352727819
"91613","Congerville-Thionville",31127.762647149
"91617","Tigery",9181.54156661431
"91619","Torfou",15872.1137887572
"91629","Valpuiseaux",23763.6409949531
"91630","Le Val-Saint-Germain",18422.1506403303
"91631","Varennes-Jarcy",9828.6357731475
"91634","Vaugrigneuse",16303.0092540986
"91635","Vauhallan",9396.59735300883
"91639","Vayres-sur-Essonne",20579.0706875117
"91645","Verrieres-le-Buisson",7480.82610561824
"91648","Vert-le-Grand",10306.3753945593
"91649","Vert-le-Petit",12347.5791874529
"91654","Videlles",17553.9272219949
"91657","Vigneux-sur-Seine",6421.42603882528
"91659","Villabe",10280.6621675592
"91661","Villebon-sur-Yvette",9196.98891640705
"91662","Villeconin",20365.5853726133
"91665","La Ville-du-Bois",9053.34477113322
"91666","Villejust",10088.190979383
"91667","Villemoisson-sur-Orge",7529.49159850452
"91671","Villeneuve-sur-Auvers",19491.5343311648
"91679","Villiers-le-Bacle",11505.5860829412
"91685","Villiers-sur-Orge",8185.67865182527
"91687","Viry-Chatillon",6787.19345402146
"91689","Wissous",6297.34791000338
"91691","Yerres",7368.9824417679
"91692","Les Ulis",11132.9561654693
"92002","Antony",6243.1133836275
"92004","Asnieres-sur-Seine",3610.48475944433
"92007","Bagneux",4584.58580968051
"92009","Bois-Colombes",3845.68560670336
"92012","Boulogne-Billancourt",5536.48598061315
"92014","Bourg-la-Reine",5075.12753060166
"92019","Chatenay-Malabry",6493.80170935872
"92020","Chatillon",4924.57505426478
"92022","Chaville",7596.91592848848
"92023","Clamart",5853.62067725496
"92024","Clichy",3355.05646865959
"92025","Colombes",4142.45317654851
"92026","Courbevoie",4172.62967196178
"92032","Fontenay-aux-Roses",5260.90851680784
"92033","Garches",6789.51665793919
"92035","La Garenne-Colombes",4231.50532062994
"92036","Gennevilliers",3783.30780330726
"92040","Issy-les-Moulineaux",5156.59181998245
"92044","Levallois-Perret",3683.82441387717
"92046","Malakoff",4472.80483603797
"92047","Marnes-la-Coquette",7790.41717320665
"92048","Meudon",6513.39738878282
"92049","Montrouge",4145.87950198747
"92050","Nanterre",5252.95435691967
"92051","Neuilly-sur-Seine",4202.14614510193
"92060","Le Plessis-Robinson",6158.19747776302
"92062","Puteaux",4798.01470716949
"92063","Rueil-Malmaison",6567.86885728104
"92064","Saint-Cloud",6164.34537534319
"92071","Sceaux",5490.37457095526
"92072","Sevres",6585.41515948237
"92073","Suresnes",5432.31221330007
"92075","Vanves",4639.28942595874
"92076","Vaucresson",7758.92338167579
"92077","Ville-d'Avray",7676.5257650782
"92078","Villeneuve-la-Garenne",3516.83393551834
"93001","Aubervilliers",2951.5451426479
"93005","Aulnay-sous-Bois",4480.11878913572
"93006","Bagnolet",3004.06004886394
"93007","Le Blanc-Mesnil",3924.21698168134
"93008","Bobigny",3276.27065785844
"93010","Bondy",3792.19884137652
"93013","Le Bourget",3609.21177367815
"93014","Clichy-sous-Bois",5013.32774688158
"93015","Coubron",5811.16963829601
"93027","La Courneuve",3369.54508851691
"93029","Drancy",3477.72595738168
"93030","Dugny",3972.03044191642
"93031","Epinay-sur-Seine",4069.33513526986
"93032","Gagny",5050.59160349442
"93033","Gournay-sur-Marne",5663.78806863995
"93039","L'Ile-Saint-Denis",3573.82682496663
"93045","Les Lilas",2963.97491556395
"93046","Livry-Gargan",4694.10156318938
"93047","Montfermeil",5479.32933912782
"93048","Montreuil",3441.29443815621
"93049","Neuilly-Plaisance",4502.78464418795
"93050","Neuilly-sur-Marne",5047.59510886322
"93051","Noisy-le-Grand",5690.42145717007
"93053","Noisy-le-Sec",3448.26750621588
"93055","Pantin",2982.4112624798
"93057","Les Pavillons-sous-Bois",4058.91211249067
"93059","Pierrefitte-sur-Seine",3998.81841941339
"93061","Le Pre-Saint-Gervais",2842.83730500207
"93062","Le Raincy",4364.9682268946
"93063","Romainville",3192.82902018817
"93064","Rosny-sous-Bois",3973.60070124198
"93066","Saint-Denis",3193.36997894159
"93070","Saint-Ouen",3108.67453319033
"93071","Sevran",4964.15079006966
"93072","Stains",3876.23894988371
"93073","Tremblay-en-France",7196.52992474217
"93074","Vaujours",6189.36726480502
"93077","Villemomble",4267.22026130706
"93078","Villepinte",5729.53277483295
"93079","Villetaneuse",3918.98482716883
"94001","Ablon-sur-Seine",5976.40419816281
"94002","Alfortville",4193.52360663357
"94003","Arcueil",4078.12249327674
"94004","Boissy-Saint-Leger",7178.57764300092
"94011","Bonneuil-sur-Marne",5600.77820924344
"94015","Bry-sur-Marne",5083.75091186967
"94016","Cachan",4438.23176768699
"94017","Champigny-sur-Marne",5306.51210831502
"94018","Charenton-le-Pont",3750.88380978832
"94019","Chennevieres-sur-Marne",6009.71831036559
"94021","Chevilly-Larue",5080.53280655755
"94022","Choisy-le-Roi",4887.57767593854
"94028","Creteil",4934.82174137705
"94033","Fontenay-sous-Bois",4065.14942999204
"94034","Fresnes",5650.71012217635
"94037","Gentilly",3842.23594094786
"94038","L'Hay-les-Roses",4912.56556171175
"94041","Ivry-sur-Seine",3748.33245375409
"94042","Joinville-le-Pont",4585.54748713671
"94043","Le Kremlin-Bicetre",3814.34694923953
"94044","Limeil-Brevannes",6356.52792311969
"94046","Maisons-Alfort",4292.72036768963
"94047","Mandres-les-Roses",8832.00298112865
"94048","Marolles-en-Brie",8081.6932622066
"94052","Nogent-sur-Marne",4459.91668113954
"94053","Noiseau",7042.75708441168
"94054","Orly",5490.50789275799
"94055","Ormesson-sur-Marne",6286.57077614258
"94056","Perigny",9434.46553474943
"94058","Le Perreux-sur-Marne",4716.05769681825
"94059","Le Plessis-Trevise",6538.85803905824
"94060","La Queue-en-Brie",7681.21844397618
"94065","Rungis",5571.84740973202
"94067","Saint-Mande",3511.39411388502
"94068","Saint-Maur-des-Fosses",5262.6512726663
"94069","Saint-Maurice",4110.42684383756
"94070","Santeny",8715.28020208254
"94071","Sucy-en-Brie",6754.43301444163
"94073","Thiais",5030.39371751887
"94074","Valenton",5626.88023755154
"94075","Villecresnes",8071.42802525246
"94076","Villejuif",4136.59788033618
"94077","Villeneuve-le-Roi",5754.9125477193
"94078","Villeneuve-Saint-Georges",5762.646797342
"94079","Villiers-sur-Marne",5532.80978753159
"94080","Vincennes",3562.44341151684
"94081","Vitry-sur-Seine",4154.32457720132
"95002","Ableiges",15403.4116667012
"95008","Aincourt",20659.540150164
"95011","Ambleville",27678.3114530195
"95012","Amenucourt",27669.8642080281
"95014","Andilly",6474.96091215492
"95018","Argenteuil",4640.08252517841
"95019","Arnouville",5280.5684648792
"95023","Arronville",18508.1221137401
"95024","Arthies",20801.1930037184
"95026","Asnieres-sur-Oise",15160.4724377964
"95028","Attainville",9606.9855724514
"95039","Auvers-sur-Oise",11513.3636576128
"95040","Avernes",18173.1152839983
"95042","Baillet-en-France",9509.79510245519
"95046","Banthelu",21905.062192127
"95051","Beauchamp",7797.07919530897
"95052","Beaumont-sur-Oise",14976.5445551504
"95054","Le Bellay-en-Vexin",21501.6641405107
"95055","Bellefontaine",12578.3088727629
"95056","Belloy-en-France",11622.4754254867
"95058","Bernes-sur-Oise",16676.3423086078
"95059","Berville",20469.4188414052
"95060","Bessancourt",8753.21280274689
"95061","Bethemont-la-Foret",9423.39539963659
"95063","Bezons",4843.91749800251
"95074","Boisemont",11590.8543525284
"95078","Boissy-l'Aillerie",13847.0446757715
"95088","Bonneuil-en-France",4591.71594288828
"95091","Bouffemont",8460.03723540812
"95094","Bouqueval",7511.6400092086
"95101","Bray-et-Lu",28390.2437191975
"95102","Breancon",18291.120607031
"95110","Brignancourt",19344.0773755284
"95116","Bruyeres-sur-Oise",16357.7474039882
"95119","Buhy",29612.5346959305
"95120","Butry-sur-Oise",11424.1592303793
"95127","Cergy",11133.0334580079
"95134","Champagne-sur-Oise",15287.9833752512
"95139","La Chapelle-en-Vexin",28184.8933920963
"95141","Charmont",23376.1642329539
"95142","Chars",20759.2998503226
"95144","Chatenay-en-France",10531.620042161
"95149","Chaumontel",14697.9496010432
"95150","Chaussy",25422.548945603
"95151","Chauvry",9258.57208550034
"95154","Chennevieres-les-Louvres",10465.6212360844
"95157","Cherence",25432.721949696
"95166","Clery-en-Vexin",21248.2274814993
"95169","Commeny",19907.6849183051
"95170","Condecourt",14130.3554936762
"95176","Cormeilles-en-Parisis",5865.79270915879
"95177","Cormeilles-en-Vexin",15995.4306805511
"95181","Courcelles-sur-Viosne",14157.7751814525
"95183","Courdimanche",12584.3622266561
"95197","Deuil-la-Barre",4609.23885039
"95199","Domont",7736.73447302309
"95203","Eaubonne",5749.88323299728
"95205","Ecouen",7513.73149189487
"95210","Enghien-les-Bains",4743.08415791049
"95211","Ennery",12071.2287471759
"95212","Epiais-les-Louvres",9839.08701215624
"95213","Epiais-Rhus",15626.8852361032
"95214","Epinay-Champlatreux",11663.4548453631
"95218","Eragny",9177.05974217432
"95219","Ermont",5778.99660487595
"95229","Ezanville",8157.73100365002
"95241","Fontenay-en-Parisis",9325.77292972997
"95250","Fosses",13391.3168053208
"95252","Franconville",6155.62084101975
"95253","Fremainville",17099.6980812764
"95254","Fremecourt",17266.7812599119
"95256","Frepillon",9424.9877510324
"95257","La Frette-sur-Seine",6538.03643328792
"95258","Frouville",16934.2137046158
"95259","Gadancourt",19026.4069735918
"95268","Garges-les-Gonesse",4480.80998239945
"95270","Genainville",23516.3120514569
"95271","Genicourt",13955.4886585386
"95277","Gonesse",5658.14065355168
"95280","Goussainville",7934.80406702288
"95282","Gouzangrez",18572.367641121
"95287","Grisy-les-Platres",16719.1127192248
"95288","Groslay",5091.15137193306
"95295","Guiry-en-Vexin",20130.691334084
"95298","Haravilliers",19869.7416614625
"95301","Haute-Isle",25917.6041193055
"95303","Le Heaulme",20006.5894996721
"95304","Hedouville",16683.6581252933
"95306","Herblay",7776.41396564403
"95308","Herouville",13455.4381818627
"95309","Hodent",24660.5479301358
"95313","L'Isle-Adam",12788.2056716188
"95316","Jagny-sous-Bois",11384.7548217767
"95323","Jouy-le-Moutier",10517.3954277964
"95328","Labbeville",15399.5113528187
"95331","Lassy",12371.021971901
"95341","Livilliers",13665.0289217135
"95348","Longuesse",15370.4661863285
"95351","Louvres",9648.01178164889
"95352","Luzarches",13678.2614491509
"95353","Maffliers",10979.8849238242
"95355","Magny-en-Vexin",24000.9829825442
"95365","Mareil-en-France",10442.7897905194
"95369","Margency",6183.89757553729
"95370","Marines",18993.2797899268
"95371","Marly-la-Ville",12391.3914492071
"95379","Maudetour-en-Vexin",22337.536252772
"95387","Menouville",17145.2739818196
"95388","Menucourt",12778.8983481896
"95392","Meriel",10891.2943488662
"95394","Mery-sur-Oise",9950.31502940176
"95395","Le Mesnil-Aubry",9158.40441255488
"95409","Moisselles",8613.13041060987
"95422","Montgeroult",14967.4870205435
"95424","Montigny-les-Cormeilles",6876.55593311434
"95426","Montlignon",6920.573281618
"95427","Montmagny",4400.10148935785
"95428","Montmorency",5530.28411701694
"95429","Montreuil-sur-Epte",29011.6589326211
"95430","Montsoult",10309.1476091501
"95436","Mours",14233.1183550303
"95438","Moussy",19913.6387028809
"95445","Nerville-la-Foret",11472.8536873485
"95446","Nesles-la-Vallee",14437.1445375606
"95447","Neuilly-en-Vexin",20799.2767921249
"95450","Neuville-sur-Oise",9979.68710382969
"95452","Nointel",14063.6370074044
"95456","Noisy-sur-Oise",14521.0774367643
"95459","Nucourt",22765.1126709391
"95462","Omerville",26119.4966869662
"95476","Osny",12362.4653881959
"95480","Parmain",13955.047234567
"95483","Le Perchay",18272.0801297852
"95487","Persan",15608.3336306467
"95488","Pierrelaye",8242.1315377492
"95489","Piscop",6792.76449217903
"95491","Le Plessis-Bouchard",6771.61945552035
"95492","Le Plessis-Gassot",8131.48937883991
"95493","Le Plessis-Luzarches",12610.6502762608
"95500","Pontoise",10738.1632041988
"95504","Presles",12940.9526994984
"95509","Puiseux-en-France",10966.7756633763
"95510","Puiseux-Pontoise",13179.3039306756
"95523","La Roche-Guyon",27505.224687395
"95527","Roissy-en-France",7685.34614066272
"95529","Ronquerolles",17147.9853488913
"95535","Sagy",13854.884629119
"95539","Saint-Brice-sous-Foret",5857.61789131948
"95541","Saint-Clair-sur-Epte",30792.139479623
"95543","Saint-Cyr-en-Arthies",21434.3742913768
"95554","Saint-Gervais",26062.8303442718
"95555","Saint-Gratien",4838.1684671387
"95563","Saint-Leu-la-Foret",7649.89239412171
"95566","Saint-Martin-du-Tertre",12457.1569448767
"95572","Saint-Ouen-l'Aumone",9855.91339581973
"95574","Saint-Prix",7531.06157888541
"95580","Saint-Witz",13389.869611429
"95582","Sannois",5187.21836492074
"95584","Santeuil",18367.2512735183
"95585","Sarcelles",5300.57298453126
"95592","Seraincourt",15842.6696030235
"95594","Seugy",13863.515839043
"95598","Soisy-sous-Montmorency",5513.58677096713
"95604","Survilliers",14636.9945703779
"95607","Taverny",8104.46782458992
"95610","Themericourt",17368.1661504829
"95611","Theuville",17981.4473458178
"95612","Le Thillay",6719.94824822422
"95625","Us",16891.4151712996
"95627","Vallangoujard",15801.2229589443
"95628","Valmondois",12508.1969555748
"95633","Vaudherland",6775.04324992583
"95637","Vaureal",11351.0860463699
"95641","Vemars",12315.8714687505
"95651","Vetheuil",23137.994760571
"95652","Viarmes",13779.1443555855
"95656","Vienne-en-Arthies",22641.9485374031
"95658","Vigny",16156.5764523917
"95660","Villaines-sous-Bois",10504.7339929909
"95675","Villeron",11362.4641874586
"95676","Villers-en-Arthies",23049.0988261719
"95678","Villiers-Adam",10412.7503047858
"95680","Villiers-le-Bel",6270.28561066515
"95682","Villiers-le-Sec",10526.1030889601
"95690","Wy-dit-Joli-Village",19956.5519405787
