"ID","NAMES","artisans_AsTheCowRolls_POT_15"
"78444","Neauphlette",676.88510715
"78451","Nezel",6348.76858806
"78455","Noisy-le-Roi",26359.49007981
"78460","Oinville-sur-Montcient",4518.78691036
"78464","Orcemont",1134.118217
"78465","Orgerus",1351.63293353
"78466","Orgeval",14090.89088004
"78470","Orphin",1086.91172178
"78472","Orsonville",912.29963764
"78474","Orvilliers",1728.90766698
"78475","Osmoy",1537.67850007
"78478","Paray-Douaville",1002.06157287
"78481","Le Pecq",34078.23906251
"78484","Perdreauville",2681.2807477
"78486","Le Perray-en-Yvelines",4109.76802661
"78490","Plaisir",10832.46720081
"78497","Poigny-la-Foret",1289.4210112
"78498","Poissy",23233.49359449
"78499","Ponthevrard",1475.45765741
"78501","Porcheville",5121.29950179
"78502","Le Port-Marly",39357.1211418
"78503","Port-Villez",1215.70738518
"78505","Prunay-le-Temple",1329.84744208
"78506","Prunay-en-Yvelines",761.9216783
"78513","La Queue-les-Yvelines",3273.42043423
"78516","Raizeux",510.21542849
"78517","Rambouillet",2678.72329564
"78518","Rennemoulin",20041.86948239
"78520","Richebourg",1537.26916684
"78522","Rochefort-en-Yvelines",3197.48172716
"78524","Rocquencourt",29261.1377542
"78528","Rolleboise",2266.21617523
"78530","Rosay",2816.41844174
"78531","Rosny-sur-Seine",2952.93252759
"78536","Sailly",3652.06452849
"78537","Saint-Arnoult-en-Yvelines",2248.21954092
"78545","Saint-Cyr-l'Ecole",27661.20105035
"78548","Saint-Forget",4377.45647668
"78550","Saint-Germain-de-la-Grange",6150.0702347
"78551","Saint-Germain-en-Laye",33976.86009299
"78557","Saint-Hilarion",855.79539779
"78558","Saint-Illiers-la-Ville",832.26065819
"78559","Saint-Illiers-le-Bois",539.82868538
"78561","Saint-Lambert",7501.32810107
"78562","Saint-Leger-en-Yvelines",1744.24874569
"78564","Saint-Martin-de-Brethencourt",977.28350837
"78565","Saint-Martin-des-Champs",1653.05892554
"78567","Saint-Martin-la-Garenne",2327.91995146
"78569","Sainte-Mesme",1495.77523206
"78571","Saint-Nom-la-Breteche",14884.34444284
"78575","Saint-Remy-les-Chevreuse",7441.01159919
"78576","Saint-Remy-l'Honore",4364.29395928
"78586","Sartrouville",47335.682099
"78588","Saulx-Marchais",2734.24834352
"78590","Senlisse",3744.29655649
"78591","Septeuil",2317.83735048
"78597","Soindres",3467.67618061
"78601","Sonchamp",1845.66938262
"78605","Tacoignieres",1324.18151477
"78606","Le Tartre-Gaudran",488.34292532
"78608","Le Tertre-Saint-Denis",1677.06676142
"78609","Tessancourt-sur-Aubette",6374.03972749
"78615","Thiverval-Grignon",5283.25078547
"78616","Thoiry",2748.69989999
"78618","Tilly",874.98363334
"78620","Toussus-le-Noble",16381.52234758
"78621","Trappes",20120.23364416
"78623","Le Tremblay-sur-Mauldre",6238.13843964
"78624","Triel-sur-Seine",12554.26722519
"78638","Vaux-sur-Seine",8982.77180493
"78640","Velizy-Villacoublay",43842.74816776
"78642","Verneuil-sur-Seine",8138.29119621
"78643","Vernouillet",9736.95083135
"78644","La Verriere",8951.43455278
"78646","Versailles",41512.39954758
"78647","Vert",3567.37433346
"78650","Le Vesinet",46794.41870987
"78653","Vicq",3726.19973132
"78655","Vieille-Eglise-en-Yvelines",2411.77205717
"78668","La Villeneuve-en-Chevrie",1476.88273474
"78672","Villennes-sur-Seine",19126.37237133
"78674","Villepreux",14225.11305525
"78677","Villette",2985.13004755
"78681","Villiers-le-Mahieu",1955.47731074
"78683","Villiers-Saint-Frederic",7756.47825718
"78686","Viroflay",43946.21151871
"78688","Voisins-le-Bretonneux",15598.8388805
"91001","Abbeville-la-Riviere",887.55353698
"91016","Angerville",651.28388358
"91017","Angervilliers",3628.90206539
"91021","Arpajon",10478.06630207
"91022","Arrancourt",825.84267768
"91027","Athis-Mons",41871.42646288
"91035","Authon-la-Plaine",1247.98518172
"91037","Auvernaux",8430.31782237
"91038","Auvers-Saint-Georges",2780.1299929
"91041","Avrainville",7563.14802874
"91044","Ballainvilliers",23381.24316236
"91045","Ballancourt-sur-Essonne",4649.69508788
"91047","Baulne",3459.52406712
"91064","Bievres",41718.20383082
"91067","Blandy",260.68982039
"91069","Boigneville",646.87526081
"91075","Bois-Herpin",918.47825589
"91079","Boissy-la-Riviere",1182.81973346
"91080","Boissy-le-Cutte",2742.81779468
"91081","Boissy-le-Sec",1763.68667916
"91085","Boissy-sous-Saint-Yon",6659.03909043
"91086","Bondoufle",13462.64688048
"91093","Boullay-les-Troux",4583.13189229
"91095","Bouray-sur-Juine",3917.04959811
"91097","Boussy-Saint-Antoine",13626.85287236
"91098","Boutervilliers",1478.35828333
"91099","Boutigny-sur-Essonne",2342.78089181
"91100","Bouville",1976.02455377
"91103","Bretigny-sur-Orge",12209.73989714
"91105","Breuillet",5515.47560092
"91106","Breux-Jouy",4478.01406298
"91109","Brieres-les-Scelles",2162.44420088
"91111","Briis-sous-Forges",7190.05520891
"91112","Brouy",308.23871102
"91114","Brunoy",16896.5974887
"91115","Bruyeres-le-Chatel",6387.12760185
"91121","Buno-Bonnevaux",921.17429154
"91122","Bures-sur-Yvette",14277.33434555
"91129","Cerny",2412.80306248
"91130","Chalo-Saint-Mars",810.44497214
"91131","Chalou-Moulineux",731.89734921
"91132","Chamarande",3937.56403977
"91135","Champcueil",2865.22057208
"91136","Champlan",31982.00441064
"91137","Champmotteux",681.1325853
"91145","Chatignonville",1089.25028499
"91148","Chauffour-les-Etrechy",3338.80938598
"91156","Cheptainville",5904.72060148
"91159","Chevannes",4807.1751458
"91161","Chilly-Mazarin",40180.22034333
"91174","Corbeil-Essonnes",14337.07298115
"91175","Corbreuse",1358.38652597
"91179","Le Coudray-Montceaux",11710.05233946
"91180","Courances",4545.77002979
"91182","Courcouronnes",20548.38739921
"91184","Courdimanche-sur-Essonne",1856.3578487
"91186","Courson-Monteloup",4887.56679341
"91191","Crosne",27367.85182007
"91195","Dannemois",3983.64285389
"91198","D'Huison-Longueville",2319.18761771
"91200","Dourdan",2482.47046875
"91201","Draveil",21830.03280011
"91204","Echarcon",8719.18253226
"91207","Egly",7436.40184553
"91215","Epinay-sous-Senart",14796.94795342
"91216","Epinay-sur-Orge",27422.35815585
"91222","Estouches",437.83193364
"91223","Etampes",2265.28124008
"91225","Etiolles",12218.50168236
"91226","Etrechy",4058.25924977
"91228","Evry",17891.38819867
"91232","La Ferte-Alais",3181.78784079
"91235","Fleury-Merogis",17969.69422114
"91240","Fontaine-la-Riviere",1094.03335201
"91243","Fontenay-les-Briis",7624.13959868
"91244","Fontenay-le-Vicomte",5881.1655457
"91247","La Foret-le-Roi",1678.69106031
"91248","La Foret-Sainte-Croix",1244.15614567
"91249","Forges-les-Bains",4190.61992091
"91272","Gif-sur-Yvette",10874.42865424
"91273","Gironville-sur-Essonne",1182.68371766
"91274","Gometz-la-Ville",10032.28576185
"91275","Gometz-le-Chatel",9947.0454605
"91284","Les Granges-le-Roi",1936.41629476
"91286","Grigny",20985.47132049
"91292","Guibeville",7416.52099129
"91293","Guigneville-sur-Essonne",2749.64707942
"91294","Guillerval",879.37582904
"91312","Igny",36276.78519168
"91315","Itteville",3606.16084992
"91318","Janville-sur-Juine",2991.98068971
"91319","Janvry",7107.27575429
"91326","Juvisy-sur-Orge",32193.64889216
"91330","Lardy",3756.81807444
"91332","Leudeville",6325.62839086
"91333","Leuville-sur-Orge",13639.1163108
"91338","Limours",4723.48641075
"91339","Linas",10320.79329191
"91340","Lisses",13422.9071461
"91345","Longjumeau",32874.94646773
"91347","Longpont-sur-Orge",17317.82962261
"91359","Maisse",1646.81450029
"91363","Marcoussis",13655.89509947
"91374","Marolles-en-Beauce",1038.53923416
"91376","Marolles-en-Hurepoix",7151.97545565
"91377","Massy",44140.34902749
"91378","Mauchamps",4866.84420333
"91386","Mennecy",8158.58998427
"91390","Mereville",595.25926357
"91393","Merobert",767.39173309
"91399","Mespuits",836.29727131
"91405","Milly-la-Foret",2739.90784898
"91408","Moigny-sur-Ecole",2458.63514262
"91411","Les Molieres",5590.18461486
"91412","Mondeville",2646.98424332
"91414","Monnerville",903.2215115
"91421","Montgeron",25031.78553017
"91425","Montlhery",20443.39680772
"91432","Morangis",33461.9592173
"91433","Morigny-Champigny",2443.04357046
"91434","Morsang-sur-Orge",29717.6711978
"91435","Morsang-sur-Seine",5891.14068685
"91441","Nainville-les-Roches",5188.73807436
"91457","La Norville",8782.96004885
"91458","Nozay",15274.71496796
"91461","Ollainville",8089.15612588
"91463","Oncy-sur-Ecole",1867.02558676
"91468","Ormoy",8806.39439473
"91469","Ormoy-la-Riviere",1380.17889046
"91471","Orsay",21180.85653096
"91473","Orveau",1934.45503081
"91477","Palaiseau",23984.3840103
"91479","Paray-Vieille-Poste",43909.96969836
"91482","Pecqueuse",4390.13205639
"91494","Le Plessis-Pate",12072.11360168
"91495","Plessis-Saint-Benoist",1018.97199838
"91507","Prunay-sur-Essonne",914.24219135
"91508","Puiselet-le-Marais",1273.9767179
"91511","Pussay",741.40330548
"91514","Quincy-sous-Senart",13026.63870373
"91519","Richarville",1032.57320892
"91521","Ris-Orangis",19635.52544311
"91525","Roinville",2298.15121558
"91526","Roinvilliers",723.5320292
"91533","Saclas",917.80164039
"91534","Saclay",27907.84178212
"91538","Saint-Aubin",18554.51380104
"91540","Saint-Cheron",3577.46336653
"91544","Saint-Cyr-la-Riviere",1011.3265483
"91546","Saint-Cyr-sous-Dourdan",3169.54882264
"91547","Saint-Escobille",996.7712012
"91549","Sainte-Genevieve-des-Bois",21895.39801227
"91552","Saint-Germain-les-Arpajon",8703.18007695
"91553","Saint-Germain-les-Corbeil",14950.2745914
"91556","Saint-Hilaire",1175.06015042
"91560","Saint-Jean-de-Beauregard",11252.90034583
"91568","Saint-Maurice-Montcouronne",4238.90005978
"91570","Saint-Michel-sur-Orge",16052.02024474
"91573","Saint-Pierre-du-Perray",11569.21710653
"91577","Saintry-sur-Seine",9281.7895723
"91578","Saint-Sulpice-de-Favieres",3921.41061801
"91579","Saint-Vrain",5108.94603795
"91581","Saint-Yon",6097.63929163
"91587","Saulx-les-Chartreux",29055.225805
"91589","Savigny-sur-Orge",35170.49702945
"91593","Sermaise",1937.7854255
"91599","Soisy-sur-Ecole",4280.98429101
"91600","Soisy-sur-Seine",15021.46717935
"91602","Souzy-la-Briche",3504.43438184
"91613","Congerville-Thionville",639.11348486
"91617","Tigery",15091.44039882
"91619","Torfou",4121.85320721
"91629","Valpuiseaux",1253.9386834
"91630","Le Val-Saint-Germain",3145.39995308
"91631","Varennes-Jarcy",10361.38894269
"91634","Vaugrigneuse",4954.55128343
"91635","Vauhallan",30752.70520732
"91639","Vayres-sur-Essonne",2128.41861606
"91645","Verrieres-le-Buisson",41480.57115816
"91648","Vert-le-Grand",7891.46824903
"91649","Vert-le-Petit",5757.45505097
"91654","Videlles",3205.18716609
"91657","Vigneux-sur-Seine",27596.96521321
"91659","Villabe",10819.7188158
"91661","Villebon-sur-Yvette",18113.24879261
"91662","Villeconin",3136.8416057
"91665","La Ville-du-Bois",25365.84005098
"91666","Villejust",19101.07110348
"91667","Villemoisson-sur-Orge",27763.6279624
"91671","Villeneuve-sur-Auvers",2584.21958312
"91679","Villiers-le-Bacle",18972.21035226
"91685","Villiers-sur-Orge",19869.34645667
"91687","Viry-Chatillon",21885.90162367
"91689","Wissous",39729.06199618
"91691","Yerres",22219.92703496
"91692","Les Ulis",14583.33302301
"92002","Antony",46107.10218615
"92004","Asnieres-sur-Seine",104120.14957858
"92007","Bagneux",79586.42194238
"92009","Bois-Colombes",80768.11839058
"92012","Boulogne-Billancourt",95129.62958849
"92014","Bourg-la-Reine",69847.31860609
"92019","Chatenay-Malabry",54086.26303048
"92020","Chatillon",82960.55252089
"92022","Chaville",56162.95035848
"92023","Clamart",73086.45168882
"92024","Clichy",109916.67966965
"92025","Colombes",84983.39477823
"92026","Courbevoie",99278.80178611
"92032","Fontenay-aux-Roses",72102.41587842
"92033","Garches",54835.07643749
"92035","La Garenne-Colombes",89857.3306347
"92036","Gennevilliers",99586.59491347
"92040","Issy-les-Moulineaux",93428.23466779
"92044","Levallois-Perret",105152.97926369
"92046","Malakoff",96741.23663142
"92047","Marnes-la-Coquette",56217.90453455
"92048","Meudon",75568.41002916
"92049","Montrouge",99571.6412956
"92050","Nanterre",75555.12662589
"92051","Neuilly-sur-Seine",103322.83470696
"92060","Le Plessis-Robinson",60424.73912821
"92062","Puteaux",89259.07961892
"92063","Rueil-Malmaison",59394.85156265
"92064","Saint-Cloud",72525.35200192
"92071","Sceaux",57425.59430446
"92072","Sevres",77095.74244673
"92073","Suresnes",87122.83169098
"92075","Vanves",97645.93655565
"92076","Vaucresson",56054.8677112
"92077","Ville-d'Avray",52963.49353662
"92078","Villeneuve-la-Garenne",100887.16888985
"93001","Aubervilliers",107486.57886516
"93005","Aulnay-sous-Bois",60240.53434472
"93006","Bagnolet",104292.97274946
"93007","Le Blanc-Mesnil",72026.41175891
"93008","Bobigny",96166.15316684
"93010","Bondy",84894.0551747
"93013","Le Bourget",89511.05893486
"93014","Clichy-sous-Bois",48142.96982921
"93015","Coubron",33322.48441919
"93027","La Courneuve",100792.41736151
"93029","Drancy",85955.93019622
"93030","Dugny",73204.67288012
"93031","Epinay-sur-Seine",82136.48100185
"93032","Gagny",55473.4806235
"93033","Gournay-sur-Marne",41115.397479
"93039","L'Ile-Saint-Denis",101443.4879246
"93045","Les Lilas",108858.30370953
"93046","Livry-Gargan",60887.91561649
"93047","Montfermeil",42981.74486955
"93048","Montreuil",96073.84757979
"93049","Neuilly-Plaisance",67256.79271228
"93050","Neuilly-sur-Marne",55014.66633994
"93051","Noisy-le-Grand",54902.49423566
"93053","Noisy-le-Sec",89837.66112523
"93055","Pantin",113394.8359358
"93057","Les Pavillons-sous-Bois",76109.39485621
"93059","Pierrefitte-sur-Seine",71236.082234
"93061","Le Pre-Saint-Gervais",110270.00957673
"93062","Le Raincy",68622.71096664
"93063","Romainville",99689.7944938
"93064","Rosny-sous-Bois",87785.13154551
"93066","Saint-Denis",98443.0477442
"93070","Saint-Ouen",113178.28579345
"93071","Sevran",44918.23710698
"93072","Stains",79984.55044145
"93073","Tremblay-en-France",26098.44455154
"93074","Vaujours",41688.68110764
"93077","Villemomble",78602.72280473
"93078","Villepinte",34281.9894651
"93079","Villetaneuse",71916.78625908
"94001","Ablon-sur-Seine",37735.4536017
"94002","Alfortville",72233.16006561
"94003","Arcueil",90955.90190164
"94004","Boissy-Saint-Leger",39015.53701527
"94011","Bonneuil-sur-Marne",50108.76456666
"94015","Bry-sur-Marne",62473.13719752
"94016","Cachan",85589.2352973
"94017","Champigny-sur-Marne",64915.23568761
"94018","Charenton-le-Pont",95679.19199815
"94019","Chennevieres-sur-Marne",39865.00512473
"94021","Chevilly-Larue",71401.02508952
"94022","Choisy-le-Roi",65402.75535405
"94028","Creteil",72544.37199574
"94033","Fontenay-sous-Bois",83209.57662233
"94034","Fresnes",63481.29381763
"94037","Gentilly",103205.13840688
"94038","L'Hay-les-Roses",69659.35835322
"94041","Ivry-sur-Seine",97084.51033525
"94042","Joinville-le-Pont",88428.53071428
"94043","Le Kremlin-Bicetre",103784.04600777
"94044","Limeil-Brevannes",39362.66194288
"94046","Maisons-Alfort",90005.61364236
"94047","Mandres-les-Roses",16043.30273094
"94048","Marolles-en-Brie",17132.54497917
"94052","Nogent-sur-Marne",83295.02186164
"94053","Noiseau",29418.66749965
"94054","Orly",47368.85713238
"94055","Ormesson-sur-Marne",33051.16593394
"94056","Perigny",12621.87910284
"94058","Le Perreux-sur-Marne",72718.85289206
"94059","Le Plessis-Trevise",34773.22745847
"94060","La Queue-en-Brie",28964.36698758
"94065","Rungis",59204.07564903
"94067","Saint-Mande",111588.93459725
"94068","Saint-Maur-des-Fosses",64636.54063394
"94069","Saint-Maurice",64469.56658428
"94070","Santeny",13094.86991099
"94071","Sucy-en-Brie",35173.27899829
"94073","Thiais",67949.32677387
"94074","Valenton",42157.78477019
"94075","Villecresnes",22758.28727742
"94076","Villejuif",87128.34143204
"94077","Villeneuve-le-Roi",43754.90997933
"94078","Villeneuve-Saint-Georges",39402.75537187
"94079","Villiers-sur-Marne",61727.7601877
"94080","Vincennes",99891.14665661
"94081","Vitry-sur-Seine",77908.54697695
"95002","Ableiges",6665.5038479
"95008","Aincourt",2398.29830987
"95011","Ambleville",577.63240023
"95012","Amenucourt",600.07475877
"95014","Andilly",33329.77867684
"95018","Argenteuil",73851.25138485
"95019","Arnouville",50866.55110422
"95023","Arronville",2394.63062528
"95024","Arthies",2221.39632683
"95026","Asnieres-sur-Oise",4031.29012019
"95028","Attainville",20662.18069834
"95039","Auvers-sur-Oise",17020.34549235
"95040","Avernes",3826.09778884
"95042","Baillet-en-France",18458.38972633
"95046","Banthelu",1895.46755229
"95051","Beauchamp",32759.2836782
"95052","Beaumont-sur-Oise",6524.79351181
"95054","Le Bellay-en-Vexin",1829.13219426
"95055","Bellefontaine",4275.74831487
"95056","Belloy-en-France",10914.90658845
"95058","Bernes-sur-Oise",3913.5502574
"95059","Berville",881.45330427
"95060","Bessancourt",28484.05235036
"95061","Bethemont-la-Foret",15190.9255075
"95063","Bezons",71168.50812299
"95074","Boisemont",8863.30919652
"95078","Boissy-l'Aillerie",9141.98685189
"95088","Bonneuil-en-France",53560.67859912
"95091","Bouffemont",18068.7476813
"95094","Bouqueval",20293.03471713
"95101","Bray-et-Lu",490.52966621
"95102","Breancon",2989.57424311
"95110","Brignancourt",1871.39852416
"95116","Bruyeres-sur-Oise",2083.20720514
"95119","Buhy",499.35938491
"95120","Butry-sur-Oise",12678.62942005
"95127","Cergy",14960.17199459
"95134","Champagne-sur-Oise",6008.95710754
"95139","La Chapelle-en-Vexin",1037.66094915
"95141","Charmont",2000.56100888
"95142","Chars",1465.67110608
"95144","Chatenay-en-France",5560.2368928
"95149","Chaumontel",4655.46015514
"95150","Chaussy",625.74360279
"95151","Chauvry",19750.36704596
"95154","Chennevieres-les-Louvres",28864.25049833
"95157","Cherence",944.55064315
"95166","Clery-en-Vexin",2584.02124147
"95169","Commeny",3142.01326969
"95170","Condecourt",6485.97340868
"95176","Cormeilles-en-Parisis",42836.92688524
"95177","Cormeilles-en-Vexin",5743.1122426
"95181","Courcelles-sur-Viosne",9433.25761855
"95183","Courdimanche",9735.94854439
"95197","Deuil-la-Barre",57943.36151305
"95199","Domont",22017.04270621
"95203","Eaubonne",48016.69587312
"95205","Ecouen",30560.83814914
"95210","Enghien-les-Bains",68627.7703612
"95211","Ennery",11007.38435997
"95212","Epiais-les-Louvres",9149.4369593
"95213","Epiais-Rhus",4542.86320159
"95214","Epinay-Champlatreux",9286.01842283
"95218","Eragny",22715.91046862
"95219","Ermont",49130.17376713
"95229","Ezanville",30478.52366552
"95241","Fontenay-en-Parisis",13546.39399831
"95250","Fosses",4099.54123797
"95252","Franconville",50272.39293982
"95253","Fremainville",3448.86182374
"95254","Fremecourt",3865.88142527
"95256","Frepillon",27239.98836462
"95257","La Frette-sur-Seine",37335.44597623
"95258","Frouville",2545.51233367
"95259","Gadancourt",2218.38681726
"95268","Garges-les-Gonesse",56303.17740543
"95270","Genainville",821.98241195
"95271","Genicourt",11212.89942976
"95277","Gonesse",46311.93941694
"95280","Goussainville",13693.11770037
"95282","Gouzangrez",3273.6645861
"95287","Grisy-les-Platres",4384.6705203
"95288","Groslay",47864.16508067
"95295","Guiry-en-Vexin",2531.05909491
"95298","Haravilliers",1323.62419459
"95301","Haute-Isle",1356.38452562
"95303","Le Heaulme",924.30012657
"95304","Hedouville",2423.30709154
"95306","Herblay",32711.18225193
"95308","Herouville",9532.43234146
"95309","Hodent",1599.94184521
"95313","L'Isle-Adam",8111.41048132
"95316","Jagny-sous-Bois",6177.70779985
"95323","Jouy-le-Moutier",11371.24482986
"95328","Labbeville",4075.2427179
"95331","Lassy",4817.52173992
"95341","Livilliers",9107.67510129
"95348","Longuesse",5197.56794084
"95351","Louvres",15088.17429653
"95352","Luzarches",6623.53448125
"95353","Maffliers",17865.65769606
"95355","Magny-en-Vexin",2012.21329924
"95365","Mareil-en-France",9603.53252366
"95369","Margency",40604.24355388
"95370","Marines",2690.11955215
"95371","Marly-la-Ville",4254.32121552
"95379","Maudetour-en-Vexin",1213.64488718
"95387","Menouville",4181.63444715
"95388","Menucourt",7893.45645407
"95392","Meriel",16176.97023298
"95394","Mery-sur-Oise",21056.19892018
"95395","Le Mesnil-Aubry",16818.80571186
"95409","Moisselles",25183.18172898
"95422","Montgeroult",8157.12973577
"95424","Montigny-les-Cormeilles",48745.39955963
"95426","Montlignon",35394.44846544
"95427","Montmagny",61566.20059655
"95428","Montmorency",44286.16145988
"95429","Montreuil-sur-Epte",289.84482083
"95430","Montsoult",18920.45230402
"95436","Mours",8628.92554369
"95438","Moussy",2168.01302549
"95445","Nerville-la-Foret",10826.41847846
"95446","Nesles-la-Vallee",6387.35854387
"95447","Neuilly-en-Vexin",1359.5306666
"95450","Neuville-sur-Oise",14485.24565551
"95452","Nointel",4982.99185563
"95456","Noisy-sur-Oise",3030.89706693
"95459","Nucourt",1360.46133395
"95462","Omerville",683.22205111
"95476","Osny",10721.31047283
"95480","Parmain",7499.28688476
"95483","Le Perchay",3366.59267895
"95487","Persan",6728.94049844
"95488","Pierrelaye",22159.05408721
"95489","Piscop",34621.48155753
"95491","Le Plessis-Bouchard",43203.48185963
"95492","Le Plessis-Gassot",18433.96593254
"95493","Le Plessis-Luzarches",4014.8114763
"95500","Pontoise",19729.19772832
"95504","Presles",7921.01360512
"95509","Puiseux-en-France",8707.81007108
"95510","Puiseux-Pontoise",12897.0143071
"95523","La Roche-Guyon",1020.74962034
"95527","Roissy-en-France",27908.54617532
"95529","Ronquerolles",2761.89661021
"95535","Sagy",7134.59230388
"95539","Saint-Brice-sous-Foret",45197.17590533
"95541","Saint-Clair-sur-Epte",429.28387785
"95543","Saint-Cyr-en-Arthies",2039.34660649
"95554","Saint-Gervais",1093.61230225
"95555","Saint-Gratien",68606.92084412
"95563","Saint-Leu-la-Foret",36308.9454258
"95566","Saint-Martin-du-Tertre",5301.79312045
"95572","Saint-Ouen-l'Aumone",20671.85288208
"95574","Saint-Prix",24655.16769652
"95580","Saint-Witz",10962.55794059
"95582","Sannois",59568.68289948
"95584","Santeuil",2586.77982405
"95585","Sarcelles",49201.67643888
"95592","Seraincourt",4781.6549842
"95594","Seugy",4567.30608104
"95598","Soisy-sous-Montmorency",49711.25858605
"95604","Survilliers",7354.39664557
"95607","Taverny",28315.18775186
"95610","Themericourt",4666.46441342
"95611","Theuville",1769.72049542
"95612","Le Thillay",30247.51994431
"95625","Us",4596.95987951
"95627","Vallangoujard",6080.60968222
"95628","Valmondois",9209.10570743
"95633","Vaudherland",34245.03897473
"95637","Vaureal",10252.11437037
"95641","Vemars",7345.98480319
"95651","Vetheuil",1953.65727801
"95652","Viarmes",5763.06407512
"95656","Vienne-en-Arthies",1587.24067875
"95658","Vigny",6180.47956885
"95660","Villaines-sous-Bois",15939.57086892
"95675","Villeron",7069.50207909
"95676","Villers-en-Arthies",1358.25446982
"95678","Villiers-Adam",17267.82060058
"95680","Villiers-le-Bel",34227.24336941
"95682","Villiers-le-Sec",14439.0384025
"95690","Wy-dit-Joli-Village",2102.04401548
