"ID","NAMES","cadres_AsTheCowRolls_POT_15"
"78431","Morainvilliers",70815.75555697
"78437","Mousseaux-sur-Seine",3183.91251188
"78439","Mulcent",6330.77257027
"78440","Les Mureaux",57114.24824188
"78442","Neauphle-le-Chateau",63676.61469941
"78443","Neauphle-le-Vieux",40062.18936079
"78444","Neauphlette",2279.22513141
"78451","Nezel",31860.03768677
"78455","Noisy-le-Roi",219206.74660188
"78460","Oinville-sur-Montcient",21341.77799004
"78464","Orcemont",6411.62194946
"78465","Orgerus",5391.26302226
"78466","Orgeval",98448.70703888
"78470","Orphin",6138.30516559
"78472","Orsonville",4329.75962456
"78474","Orvilliers",6030.98613583
"78475","Osmoy",5798.70876003
"78478","Paray-Douaville",4400.31812953
"78481","Le Pecq",253377.8767064
"78484","Perdreauville",9669.26810965
"78486","Le Perray-en-Yvelines",30823.76579894
"78490","Plaisir",89577.28361324
"78497","Poigny-la-Foret",7300.78717564
"78498","Poissy",162465.82152359
"78499","Ponthevrard",7359.11448631
"78501","Porcheville",23015.09865505
"78502","Le Port-Marly",307423.11399257
"78503","Port-Villez",3966.79522722
"78505","Prunay-le-Temple",4666.30401902
"78506","Prunay-en-Yvelines",3991.25784103
"78513","La Queue-les-Yvelines",20975.79538456
"78516","Raizeux",2545.97836251
"78517","Rambouillet",17218.70753692
"78518","Rennemoulin",167374.08823954
"78520","Richebourg",5944.61665154
"78522","Rochefort-en-Yvelines",18667.8404809
"78524","Rocquencourt",244640.89429085
"78528","Rolleboise",7727.51265603
"78530","Rosay",9998.04639331
"78531","Rosny-sur-Seine",10507.3187963
"78536","Sailly",14571.31027496
"78537","Saint-Arnoult-en-Yvelines",12101.14115356
"78545","Saint-Cyr-l'Ecole",237854.18535914
"78548","Saint-Forget",39829.08547747
"78550","Saint-Germain-de-la-Grange",45415.32954987
"78551","Saint-Germain-en-Laye",250414.95995898
"78557","Saint-Hilarion",5120.56193349
"78558","Saint-Illiers-la-Ville",2708.08005835
"78559","Saint-Illiers-le-Bois",1770.12056343
"78561","Saint-Lambert",70197.8554308
"78562","Saint-Leger-en-Yvelines",9224.66509023
"78564","Saint-Martin-de-Brethencourt",4369.81772093
"78565","Saint-Martin-des-Champs",6392.50213295
"78567","Saint-Martin-la-Garenne",7827.88638353
"78569","Sainte-Mesme",6797.82051821
"78571","Saint-Nom-la-Breteche",119038.47534837
"78575","Saint-Remy-les-Chevreuse",67263.53951343
"78576","Saint-Remy-l'Honore",32136.57530709
"78586","Sartrouville",310805.17371726
"78588","Saulx-Marchais",16168.13768445
"78590","Senlisse",30096.36092995
"78591","Septeuil",8291.13054044
"78597","Soindres",12892.98789609
"78601","Sonchamp",9967.07241314
"78605","Tacoignieres",4884.33441125
"78606","Le Tartre-Gaudran",1596.81987
"78608","Le Tertre-Saint-Denis",5856.51371643
"78609","Tessancourt-sur-Aubette",34266.53284597
"78615","Thiverval-Grignon",38099.94188376
"78616","Thoiry",13537.83446927
"78618","Tilly",2941.13336947
"78620","Toussus-le-Noble",146868.04753488
"78621","Trappes",172513.13401665
"78623","Le Tremblay-sur-Mauldre",47794.63695746
"78624","Triel-sur-Seine",80423.5737947
"78638","Vaux-sur-Seine",53455.95726725
"78640","Velizy-Villacoublay",376288.32087726
"78642","Verneuil-sur-Seine",48728.22836155
"78643","Vernouillet",61762.35005868
"78644","La Verriere",77157.09060542
"78646","Versailles",349848.32906672
"78647","Vert",13174.98797026
"78650","Le Vesinet",344771.06870473
"78653","Vicq",24531.57872364
"78655","Vieille-Eglise-en-Yvelines",15663.11964857
"78668","La Villeneuve-en-Chevrie",4840.008068
"78672","Villennes-sur-Seine",135335.25293394
"78674","Villepreux",118918.00238115
"78677","Villette",10678.52164643
"78681","Villiers-le-Mahieu",8895.48538308
"78683","Villiers-Saint-Frederic",60123.44390588
"78686","Viroflay",379422.76749002
"78688","Voisins-le-Bretonneux",139689.55575627
"91001","Abbeville-la-Riviere",2835.10606692
"91016","Angerville",1830.88532144
"91017","Angervilliers",20995.9344119
"91021","Arpajon",57842.29439291
"91022","Arrancourt",2600.65814279
"91027","Athis-Mons",279985.8907335
"91035","Authon-la-Plaine",4764.34570846
"91037","Auvernaux",36511.8239842
"91038","Auvers-Saint-Georges",11177.62779909
"91041","Avrainville",36916.45247104
"91044","Ballainvilliers",160006.00180138
"91045","Ballancourt-sur-Essonne",19538.32929235
"91047","Baulne",13707.62751688
"91064","Bievres",350450.99604909
"91067","Blandy",703.28858962
"91069","Boigneville",1658.3610151
"91075","Bois-Herpin",2959.92488317
"91079","Boissy-la-Riviere",3900.39827267
"91080","Boissy-le-Cutte",10494.37170076
"91081","Boissy-le-Sec",6861.83861468
"91085","Boissy-sous-Saint-Yon",33568.72830692
"91086","Bondoufle",70427.67638524
"91093","Boullay-les-Troux",36896.63329763
"91095","Bouray-sur-Juine",16846.73284585
"91097","Boussy-Saint-Antoine",58613.06516327
"91098","Boutervilliers",5496.8041416
"91099","Boutigny-sur-Essonne",7633.43617539
"91100","Bouville",6655.38640702
"91103","Bretigny-sur-Orge",65758.95124116
"91105","Breuillet",26807.04604566
"91106","Breux-Jouy",20757.57148276
"91109","Brieres-les-Scelles",8288.62407289
"91111","Briis-sous-Forges",46720.44530085
"91112","Brouy",833.86603221
"91114","Brunoy",75587.76813755
"91115","Bruyeres-le-Chatel",32887.72179043
"91121","Buno-Bonnevaux",2488.44048647
"91122","Bures-sur-Yvette",113308.16312051
"91129","Cerny",9346.33489541
"91130","Chalo-Saint-Mars",2839.54941207
"91131","Chalou-Moulineux",2192.1834134
"91132","Chamarande",17396.10979416
"91135","Champcueil",11068.36986534
"91136","Champlan",235734.90301894
"91137","Champmotteux",1843.81868316
"91145","Chatignonville",4358.07980599
"91148","Chauffour-les-Etrechy",13912.11534404
"91156","Cheptainville",27758.5889431
"91159","Chevannes",19703.13797
"91161","Chilly-Mazarin",291142.07366151
"91174","Corbeil-Essonnes",67662.90587417
"91175","Corbreuse",5819.39895279
"91179","Le Coudray-Montceaux",54581.21167042
"91180","Courances",16540.6512229
"91182","Courcouronnes",113796.20868936
"91184","Courdimanche-sur-Essonne",5795.94974094
"91186","Courson-Monteloup",26896.5542656
"91191","Crosne",146302.761738
"91195","Dannemois",14109.22821331
"91198","D'Huison-Longueville",8501.93535619
"91200","Dourdan",12057.63930963
"91201","Draveil",107648.23244445
"91204","Echarcon",41160.67731897
"91207","Egly",38377.21895868
"91215","Epinay-sous-Senart",65180.37127254
"91216","Epinay-sur-Orge",185066.02780668
"91222","Estouches",1103.33688904
"91223","Etampes",8180.45666472
"91225","Etiolles",55030.09745095
"91226","Etrechy",17413.87257529
"91228","Evry",92607.29342476
"91232","La Ferte-Alais",12253.0239409
"91235","Fleury-Merogis",101772.13788297
"91240","Fontaine-la-Riviere",3507.41141371
"91243","Fontenay-les-Briis",46688.85349319
"91244","Fontenay-le-Vicomte",25321.04176921
"91247","La Foret-le-Roi",6586.9813726
"91248","La Foret-Sainte-Croix",4050.2973488
"91249","Forges-les-Bains",25867.44050515
"91272","Gif-sur-Yvette",95166.37912059
"91273","Gironville-sur-Essonne",3352.41298509
"91274","Gometz-la-Ville",74959.1947442
"91275","Gometz-le-Chatel",75112.03823756
"91284","Les Granges-le-Roi",8216.03192835
"91286","Grigny",122023.22510351
"91292","Guibeville",35801.78880651
"91293","Guigneville-sur-Essonne",10318.53684193
"91294","Guillerval",2652.8263258
"91312","Igny",290544.8352451
"91315","Itteville",14991.1942398
"91318","Janville-sur-Juine",12495.54194155
"91319","Janvry",47349.62454452
"91326","Juvisy-sur-Orge",206662.07622309
"91330","Lardy",16539.69249837
"91332","Leudeville",28934.38785692
"91333","Leuville-sur-Orge",80875.77341895
"91338","Limours",32515.76116492
"91339","Linas",60737.21715673
"91340","Lisses",66793.83634508
"91345","Longjumeau",237613.7059937
"91347","Longpont-sur-Orge",106673.65063233
"91359","Maisse",4938.93513788
"91363","Marcoussis",89866.76015357
"91374","Marolles-en-Beauce",3320.03433748
"91376","Marolles-en-Hurepoix",32959.9450404
"91377","Massy",336996.35684352
"91378","Mauchamps",22574.98445798
"91386","Mennecy",35927.34325699
"91390","Mereville",1560.38861984
"91393","Merobert",2606.39134941
"91399","Mespuits",2539.94867365
"91405","Milly-la-Foret",8980.98586865
"91408","Moigny-sur-Ecole",7849.45495499
"91411","Les Molieres",42973.12566169
"91412","Mondeville",9445.37147625
"91414","Monnerville",2701.75713076
"91421","Montgeron",129339.17050833
"91425","Montlhery",134399.44160224
"91432","Morangis",228290.48636434
"91433","Morigny-Champigny",9134.22110979
"91434","Morsang-sur-Orge",196716.4721072
"91435","Morsang-sur-Seine",25792.12862756
"91441","Nainville-les-Roches",20529.85575041
"91457","La Norville",46817.37671317
"91458","Nozay",107593.80720959
"91461","Ollainville",42611.61837177
"91463","Oncy-sur-Ecole",5602.74639637
"91468","Ormoy",39610.05262258
"91469","Ormoy-la-Riviere",4733.18756489
"91471","Orsay",169236.76811341
"91473","Orveau",6889.85166868
"91477","Palaiseau",187976.94182474
"91479","Paray-Vieille-Poste",307394.2151496
"91482","Pecqueuse",30341.20138731
"91494","Le Plessis-Pate",61869.39551025
"91495","Plessis-Saint-Benoist",3738.5245853
"91507","Prunay-sur-Essonne",2481.40852905
"91508","Puiselet-le-Marais",4109.02041686
"91511","Pussay",2199.4331262
"91514","Quincy-sous-Senart",55907.50053072
"91519","Richarville",3984.03267902
"91521","Ris-Orangis",103298.44954641
"91525","Roinville",9967.41158027
"91526","Roinvilliers",2205.35026321
"91533","Saclas",2831.21985965
"91534","Saclay",231681.41179256
"91538","Saint-Aubin",159902.19601246
"91540","Saint-Cheron",16428.25481177
"91544","Saint-Cyr-la-Riviere",3186.97022907
"91546","Saint-Cyr-sous-Dourdan",17162.84612321
"91547","Saint-Escobille",3622.17146097
"91549","Sainte-Genevieve-des-Bois",135702.45952503
"91552","Saint-Germain-les-Arpajon",45153.34923848
"91553","Saint-Germain-les-Corbeil",68641.01851862
"91556","Saint-Hilaire",4160.36109331
"91560","Saint-Jean-de-Beauregard",83459.15652112
"91568","Saint-Maurice-Montcouronne",21400.65305941
"91570","Saint-Michel-sur-Orge",89213.26307691
"91573","Saint-Pierre-du-Perray",51536.30274198
"91577","Saintry-sur-Seine",41747.07132492
"91578","Saint-Sulpice-de-Favieres",17575.81651258
"91579","Saint-Vrain",22402.90194093
"91581","Saint-Yon",29781.27157783
"91587","Saulx-les-Chartreux",211991.40413907
"91589","Savigny-sur-Orge",237193.61704178
"91593","Sermaise",8083.82857005
"91599","Soisy-sur-Ecole",15602.73079919
"91600","Soisy-sur-Seine",69552.61090553
"91602","Souzy-la-Briche",15254.45532655
"91613","Congerville-Thionville",1972.12743255
"91617","Tigery",67563.6227622
"91619","Torfou",18611.32924793
"91629","Valpuiseaux",4005.12080532
"91630","Le Val-Saint-Germain",15735.9368584
"91631","Varennes-Jarcy",44327.57704302
"91634","Vaugrigneuse",29688.18570542
"91635","Vauhallan",251627.30013473
"91639","Vayres-sur-Essonne",7079.39071765
"91645","Verrieres-le-Buisson",332423.91480208
"91648","Vert-le-Grand",36830.25949309
"91649","Vert-le-Petit",25833.75466866
"91654","Videlles",11230.8287306
"91657","Vigneux-sur-Seine",145952.20955238
"91659","Villabe",52105.84736503
"91661","Villebon-sur-Yvette",140696.08473437
"91662","Villeconin",13125.46592208
"91665","La Ville-du-Bois",182748.47598114
"91666","Villejust",140106.40946914
"91667","Villemoisson-sur-Orge",185971.17960377
"91671","Villeneuve-sur-Auvers",9989.09660713
"91679","Villiers-le-Bacle",166746.79389152
"91685","Villiers-sur-Orge",130332.50118039
"91687","Viry-Chatillon",127461.23313315
"91689","Wissous",294555.26692631
"91691","Yerres",109056.94564627
"91692","Les Ulis",111411.22300651
"92002","Antony",365371.05214176
"92004","Asnieres-sur-Seine",717369.05182715
"92007","Bagneux",641261.42573597
"92009","Bois-Colombes",562518.57493016
"92012","Boulogne-Billancourt",756802.41537045
"92014","Bourg-la-Reine",552493.37223301
"92019","Chatenay-Malabry",437609.60656763
"92020","Chatillon",673775.82096888
"92022","Chaville",477049.66090105
"92023","Clamart",609758.79710904
"92024","Clichy",765889.64179413
"92025","Colombes",572104.68716252
"92026","Courbevoie",721004.85714399
"92032","Fontenay-aux-Roses",590465.55034974
"92033","Garches",453038.33549898
"92035","La Garenne-Colombes",647949.74203789
"92036","Gennevilliers",666356.78460027
"92040","Issy-les-Moulineaux",748795.09624888
"92044","Levallois-Perret",753048.53320142
"92046","Malakoff",765688.37163995
"92047","Marnes-la-Coquette",471689.88909876
"92048","Meudon",626480.53860894
"92049","Montrouge",774682.82748466
"92050","Nanterre",558817.13285137
"92051","Neuilly-sur-Seine",762906.77785614
"92060","Le Plessis-Robinson",510169.47379232
"92062","Puteaux",666061.84260398
"92063","Rueil-Malmaison",460365.56005277
"92064","Saint-Cloud",588922.27447493
"92071","Sceaux",467692.57584524
"92072","Sevres",633093.10635267
"92073","Suresnes",675034.63176862
"92075","Vanves",772801.61449618
"92076","Vaucresson",461355.9076955
"92077","Ville-d'Avray",449885.56974698
"92078","Villeneuve-la-Garenne",642123.62746832
"93001","Aubervilliers",688185.41523157
"93005","Aulnay-sous-Bois",317712.15041203
"93006","Bagnolet",689800.95239228
"93007","Le Blanc-Mesnil",392446.30986644
"93008","Bobigny",581286.46539853
"93010","Bondy",491135.07474362
"93013","Le Bourget",524674.29935338
"93014","Clichy-sous-Bois",241649.39556915
"93015","Coubron",146359.57107393
"93027","La Courneuve",618439.44829487
"93029","Drancy",499591.51748759
"93030","Dugny",407828.11989066
"93031","Epinay-sur-Seine",501776.64584911
"93032","Gagny",297597.50679223
"93033","Gournay-sur-Marne",207617.36687985
"93039","L'Ile-Saint-Denis",649230.10620088
"93045","Les Lilas",710362.53189658
"93046","Livry-Gargan",321076.21071446
"93047","Montfermeil",208507.64687579
"93048","Montreuil",624638.27670746
"93049","Neuilly-Plaisance",378542.43270692
"93050","Neuilly-sur-Marne",294632.50471252
"93051","Noisy-le-Grand",306851.01459154
"93053","Noisy-le-Sec",543873.84367122
"93055","Pantin",737436.40268918
"93057","Les Pavillons-sous-Bois",429418.37239785
"93059","Pierrefitte-sur-Seine",417478.66924036
"93061","Le Pre-Saint-Gervais",725828.56096682
"93062","Le Raincy",375392.43230429
"93063","Romainville",631033.05368536
"93064","Rosny-sous-Bois",518105.20196251
"93066","Saint-Denis",621120.28951201
"93070","Saint-Ouen",761191.7819701
"93071","Sevran",214235.52405167
"93072","Stains",469289.05822661
"93073","Tremblay-en-France",103450.60613696
"93074","Vaujours",193811.5510249
"93077","Villemomble",449766.48756255
"93078","Villepinte",146416.75080951
"93079","Villetaneuse",430512.9604414
"94001","Ablon-sur-Seine",232413.23454329
"94002","Alfortville",499304.57902045
"94003","Arcueil",703296.99819807
"94004","Boissy-Saint-Leger",221750.81268354
"94011","Bonneuil-sur-Marne",310011.45227373
"94015","Bry-sur-Marne",370154.46805588
"94016","Cachan",661829.95904705
"94017","Champigny-sur-Marne",391827.84357773
"94018","Charenton-le-Pont",666723.83526812
"94019","Chennevieres-sur-Marne",220223.245057
"94021","Chevilly-Larue",526845.41691337
"94022","Choisy-le-Roi",450377.5561065
"94028","Creteil",479146.19724627
"94033","Fontenay-sous-Bois",512604.05877707
"94034","Fresnes",478386.7532098
"94037","Gentilly",774523.40745768
"94038","L'Hay-les-Roses",540056.1270764
"94041","Ivry-sur-Seine",696819.43921301
"94042","Joinville-le-Pont",586819.29201588
"94043","Le Kremlin-Bicetre",765129.06819931
"94044","Limeil-Brevannes",229423.40728159
"94046","Maisons-Alfort",617241.24257071
"94047","Mandres-les-Roses",72287.75450209
"94048","Marolles-en-Brie",79335.05604157
"94052","Nogent-sur-Marne",532586.27539939
"94053","Noiseau",143384.25077074
"94054","Orly",327333.29800478
"94055","Ormesson-sur-Marne",172235.98476249
"94056","Perigny",54844.97987044
"94058","Le Perreux-sur-Marne",430062.982274
"94059","Le Plessis-Trevise",186151.4447863
"94060","La Queue-en-Brie",144020.49115884
"94065","Rungis",443149.18802818
"94067","Saint-Mande",754781.0606241
"94068","Saint-Maur-des-Fosses",416308.32002057
"94069","Saint-Maurice",428281.98461885
"94070","Santeny",55736.13602709
"94071","Sucy-en-Brie",188463.12908872
"94073","Thiais",481912.76329624
"94074","Valenton",251789.97985958
"94075","Villecresnes",113718.86316965
"94076","Villejuif",654060.28117111
"94077","Villeneuve-le-Roi",281792.33976896
"94078","Villeneuve-Saint-Georges",231162.47575321
"94079","Villiers-sur-Marne",362278.97264764
"94080","Vincennes",670279.44856566
"94081","Vitry-sur-Seine",564260.07136642
"95002","Ableiges",33845.54183421
"95008","Aincourt",8597.3590026
"95011","Ambleville",2118.76519904
"95012","Amenucourt",1592.91457425
"95014","Andilly",170420.18267308
"95018","Argenteuil",469226.11849861
"95019","Arnouville",247621.04981452
"95023","Arronville",10530.21542272
"95024","Arthies",8565.6888078
"95026","Asnieres-sur-Oise",13270.72082525
"95028","Attainville",84340.30410044
"95039","Auvers-sur-Oise",83523.36858607
"95040","Avernes",18785.37108752
"95042","Baillet-en-France",73673.50647065
"95046","Banthelu",9007.87987159
"95051","Beauchamp",182986.48940267
"95052","Beaumont-sur-Oise",24831.37618329
"95054","Le Bellay-en-Vexin",9315.39609982
"95055","Bellefontaine",12753.41933192
"95056","Belloy-en-France",38061.56328631
"95058","Bernes-sur-Oise",14344.06751205
"95059","Berville",3362.80205044
"95060","Bessancourt",152316.43684557
"95061","Bethemont-la-Foret",68395.589831
"95063","Bezons",480511.38826386
"95074","Boisemont",49382.77615676
"95078","Boissy-l'Aillerie",47063.49054196
"95088","Bonneuil-en-France",265813.04523185
"95091","Bouffemont",74562.76098244
"95094","Bouqueval",75406.47324809
"95101","Bray-et-Lu",1464.63524714
"95102","Breancon",14644.49260512
"95110","Brignancourt",9470.88006508
"95116","Bruyeres-sur-Oise",7183.73637483
"95119","Buhy",2047.13806535
"95120","Butry-sur-Oise",57757.62227148
"95127","Cergy",77819.50425418
"95134","Champagne-sur-Oise",22999.28511892
"95139","La Chapelle-en-Vexin",4789.89914092
"95141","Charmont",9195.77002331
"95142","Chars",7013.22674789
"95144","Chatenay-en-France",16080.15113769
"95149","Chaumontel",13871.32368901
"95150","Chaussy",2030.4953349
"95151","Chauvry",90627.89598223
"95154","Chennevieres-les-Louvres",128424.98177274
"95157","Cherence",2830.32704874
"95166","Clery-en-Vexin",13071.4141415
"95169","Commeny",15951.48973009
"95170","Condecourt",33764.13353832
"95176","Cormeilles-en-Parisis",261133.9225624
"95177","Cormeilles-en-Vexin",28554.46783911
"95181","Courcelles-sur-Viosne",48469.81801181
"95183","Courdimanche",52621.61845513
"95197","Deuil-la-Barre",328550.7692
"95199","Domont",92935.37438904
"95203","Eaubonne",272723.9237586
"95205","Ecouen",136457.37133491
"95210","Enghien-les-Bains",408174.55827186
"95211","Ennery",55166.37550768
"95212","Epiais-les-Louvres",29599.48517686
"95213","Epiais-Rhus",22426.06800359
"95214","Epinay-Champlatreux",29906.45071066
"95218","Eragny",125187.22654321
"95219","Ermont",282621.3459013
"95229","Ezanville",138989.5586177
"95241","Fontenay-en-Parisis",43609.57831547
"95250","Fosses",13036.74204626
"95252","Franconville",296189.94849212
"95253","Fremainville",16695.20070235
"95254","Fremecourt",19211.64788326
"95256","Frepillon",141407.80472145
"95257","La Frette-sur-Seine",226655.38911738
"95258","Frouville",10985.15841616
"95259","Gadancourt",10630.15176148
"95268","Garges-les-Gonesse",293315.31080171
"95270","Genainville",3356.07770388
"95271","Genicourt",57159.94075805
"95277","Gonesse",213704.39013217
"95280","Goussainville",44731.00844941
"95282","Gouzangrez",16753.90956119
"95287","Grisy-les-Platres",21714.71701837
"95288","Groslay",249677.48909876
"95295","Guiry-en-Vexin",12395.35297442
"95298","Haravilliers",6129.49476199
"95301","Haute-Isle",4146.00854351
"95303","Le Heaulme",4133.62948389
"95304","Hedouville",10381.65231201
"95306","Herblay",186096.35617586
"95308","Herouville",46354.22907399
"95309","Hodent",7579.16037322
"95313","L'Isle-Adam",32783.71470766
"95316","Jagny-sous-Bois",18020.60659414
"95323","Jouy-le-Moutier",64109.30088972
"95328","Labbeville",18299.24460433
"95331","Lassy",14273.24138667
"95341","Livilliers",45148.0718416
"95348","Longuesse",26473.57585305
"95351","Louvres",53634.30265209
"95352","Luzarches",20259.3774909
"95353","Maffliers",70130.3300505
"95355","Magny-en-Vexin",9650.90162684
"95365","Mareil-en-France",30007.54991336
"95369","Margency",214890.41318206
"95370","Marines",13276.31715515
"95371","Marly-la-Ville",12687.89587035
"95379","Maudetour-en-Vexin",4585.43822893
"95387","Menouville",19614.00454056
"95388","Menucourt",42943.81332041
"95392","Meriel",74359.68343919
"95394","Mery-sur-Oise",105530.96207916
"95395","Le Mesnil-Aubry",62996.88018155
"95409","Moisselles",108197.633193
"95422","Montgeroult",41591.18330271
"95424","Montigny-les-Cormeilles",286554.68379091
"95426","Montlignon",186127.80998621
"95427","Montmagny",349058.08174279
"95428","Montmorency",238321.04199161
"95429","Montreuil-sur-Epte",902.11214885
"95430","Montsoult",75341.79101452
"95436","Mours",33655.28561721
"95438","Moussy",11028.36560263
"95445","Nerville-la-Foret",42408.53488881
"95446","Nesles-la-Vallee",29443.2435169
"95447","Neuilly-en-Vexin",6475.72946997
"95450","Neuville-sur-Oise",81426.80313972
"95452","Nointel",18393.70775317
"95456","Noisy-sur-Oise",10350.60696064
"95459","Nucourt",6823.03082117
"95462","Omerville",2784.79207504
"95476","Osny",55003.97744894
"95480","Parmain",31520.91335804
"95483","Le Perchay",17333.33339108
"95487","Persan",25712.05071393
"95488","Pierrelaye",119373.10001021
"95489","Piscop",165091.94982802
"95491","Le Plessis-Bouchard",248238.82472791
"95492","Le Plessis-Gassot",67648.60494139
"95493","Le Plessis-Luzarches",11808.76672351
"95500","Pontoise",103784.12820185
"95504","Presles",29987.1781312
"95509","Puiseux-en-France",27880.46177731
"95510","Puiseux-Pontoise",66859.57892264
"95523","La Roche-Guyon",2936.73929496
"95527","Roissy-en-France",119893.05578109
"95529","Ronquerolles",10009.94434649
"95535","Sagy",36653.21311133
"95539","Saint-Brice-sous-Foret",229650.19521617
"95541","Saint-Clair-sur-Epte",1693.94599715
"95543","Saint-Cyr-en-Arthies",6924.15254105
"95554","Saint-Gervais",5076.01521293
"95555","Saint-Gratien",415089.91820923
"95563","Saint-Leu-la-Foret",198160.45412308
"95566","Saint-Martin-du-Tertre",17927.77662867
"95572","Saint-Ouen-l'Aumone",109348.74804405
"95574","Saint-Prix",123668.66101838
"95580","Saint-Witz",40930.25078207
"95582","Sannois",355135.2507404
"95584","Santeuil",13256.97504914
"95585","Sarcelles",250607.68662364
"95592","Seraincourt",23856.10175071
"95594","Seugy",14281.03977783
"95598","Soisy-sous-Montmorency",274829.42862256
"95604","Survilliers",25846.4183857
"95607","Taverny",150433.92322274
"95610","Themericourt",23490.41683488
"95611","Theuville",7946.53197005
"95612","Le Thillay",126061.96782018
"95625","Us",23404.54444212
"95627","Vallangoujard",29013.65666751
"95628","Valmondois",41261.42237602
"95633","Vaudherland",150497.17813897
"95637","Vaureal",55632.54390325
"95641","Vemars",25572.91182533
"95651","Vetheuil",6345.11298824
"95652","Viarmes",19376.45381821
"95656","Vienne-en-Arthies",5225.63957561
"95658","Vigny",31204.12159593
"95660","Villaines-sous-Bois",60788.32502077
"95675","Villeron",21882.62532072
"95676","Villers-en-Arthies",4443.64726406
"95678","Villiers-Adam",80695.48559519
"95680","Villiers-le-Bel",149189.12477215
"95682","Villiers-le-Sec",50739.27541506
"95690","Wy-dit-Joli-Village",9788.92902392
