"ID","NAMES","total_AsTheCowRolls_ACC_0.05"
"77077","Chambry",22.1510086740419
"77078","Chamigny",29.9875501984616
"77079","Champagne-sur-Seine",30.9596676548714
"77080","Champcenest",38.0066332767107
"77081","Champdeuil",20.6698770136374
"77082","Champeaux",25.2902063641498
"77083","Champs-sur-Marne",10.2120966074403
"77084","Changis-sur-Marne",24.8978265236879
"77085","Chanteloup-en-Brie",15.0760092358395
"77086","La Chapelle-Gauthier",26.8813699868805
"77087","La Chapelle-Iger",28.6309117638497
"77088","La Chapelle-la-Reine",26.311888111465
"77089","La Chapelle-Rablais",33.5521481136258
"77090","La Chapelle-Saint-Sulpice",39.3086326234197
"77091","Les Chapelles-Bourbon",21.5411620146397
"77093","La Chapelle-Moutils",43.4860768703983
"77094","Charmentray",19.1239640420633
"77095","Charny",19.353004040153
"77096","Chartrettes",25.0656565993851
"77097","Chartronges",38.6603131351652
"77098","Chateaubleau",36.3144029528545
"77099","Chateau-Landon",38.489362514909
"77100","Le Chatelet-en-Brie",25.3094537106607
"77101","Chatenay-sur-Seine",40.6105712145342
"77102","Chatenoy",34.4992784926025
"77103","Chatillon-la-Borde",25.3486637272047
"77104","Chatres",20.5653868309773
"77106","Chauffry",35.2785513968358
"77107","Chaumes-en-Brie",22.9535942612044
"77108","Chelles",10.508281086741
"77109","Chenoise",35.0319982523709
"77110","Chenou",40.3323799678956
"77111","Chessy",15.8396028602845
"77112","Chevrainvilliers",34.4685702003534
"77113","Chevru",34.1255200381069
"77114","Chevry-Cossigny",16.2250827805716
"77115","Chevry-en-Sereine",41.2972591507163
"77116","Choisy-en-Brie",35.5396041715752
"77117","Citry",34.7507962521318
"77118","Claye-Souilly",13.5539914566816
"77119","Clos-Fontaine",32.4299087311975
"77120","Cocherel",29.8254436870971
"77121","Collegien",11.2349190430041
"77122","Combs-la-Ville",15.4537795485003
"77123","Compans",15.4102567314178
"77124","Conches-sur-Gondoire",14.577048474415
"77125","Conde-Sainte-Libiaire",20.0234881448716
"77126","Congis-sur-Therouanne",28.6712107143718
"77127","Coubert",17.5852754590613
"77128","Couilly-Pont-aux-Dames",16.9954157365098
"77129","Coulombs-en-Valois",33.5029184977983
"77130","Coulommes",20.9799979815016
"77131","Coulommiers",27.6035878892575
"77132","Coupvray",17.3004818381569
"77133","Courcelles-en-Bassee",38.6132690154192
"77134","Courchamp",40.4823472279595
"77135","Courpalay",27.3949004293923
"77136","Courquetaine",21.3728402214623
"77137","Courtacon",35.3430865757199
"77138","Courtomer",27.8368874341943
"77139","Courtry",11.8974178587523
"77140","Coutencon",37.0355616239709
"77141","Coutevroult",18.3772264090726
"77142","Crecy-la-Chapelle",20.5600274652578
"77143","Cregy-les-Meaux",20.5984912063171
"77144","Crevecoeur-en-Brie",22.4754382878544
"77145","Crisenoy",20.6564482932688
"77146","Croissy-Beaubourg",11.1230090369067
"77147","La Croix-en-Brie",35.4616668850071
"77148","Crouy-sur-Ourcq",35.5268674574777
"77149","Cucharmoy",37.6426919498884
"77150","Cuisy",22.6897850601532
"77151","Dagny",31.8234442986515
"77152","Dammarie-les-Lys",20.7758218417943
"77153","Dammartin-en-Goele",18.3952596666036
"77154","Dammartin-sur-Tigeaux",22.3809998861929
"77155","Dampmart",16.0376639506431
"77156","Darvault",29.8562892157025
"77157","Dhuisy",29.622094643236
"77158","Diant",43.0791665325007
"77159","Donnemarie-Dontilly",40.7113791086507
"77161","Dormelles",38.838538754928
"77162","Doue",33.5439632708528
"77163","Douy-la-Ramee",28.351590642405
"77164","Echouboulains",34.5093106856409
"77165","Les Ecrennes",28.4552645118253
"77166","Ecuelles",33.4916878769717
"77167","Egligny",42.5961550732108
"77168","Egreville",35.7814519101281
"77169","Emerainville",10.9058955789791
"77170","Episy",31.2371540085143
"77171","Esbly",18.4533032117539
"77172","Esmans",37.015653969262
"77173","Etrepilly",26.4829523447915
"77174","Everly",46.8051570516019
"77175","Evry-Gregy-sur-Yerre",16.24352740973
"77176","Faremoutiers",26.0866472856091
"77177","Favieres",18.472924674825
"77178","Fay-les-Nemours",33.9736450651028
"77179","Fericy",30.0446662992262
"77180","Ferolles-Attilly",15.0509057558665
"77181","Ferrieres-en-Brie",11.8395216496249
"77182","La Ferte-Gaucher",38.3676697314607
"77183","La Ferte-sous-Jouarre",26.9013068332461
"77184","Flagy",39.8822919870595
"77185","Fleury-en-Biere",20.2996805914377
"77186","Fontainebleau",25.6771916358716
"77187","Fontaine-Fourches",49.043251628013
"77188","Fontaine-le-Port",26.9790119047752
"77190","Fontains",35.1478081503428
"77191","Fontenailles",29.7282670019078
"77192","Fontenay-Tresigny",22.1635009202591
"77193","Forfry",26.2448933943784
"77194","Forges",31.6672294164085
"77195","Fouju",23.0979032097359
"77196","Fresnes-sur-Marne",16.0138271663959
"77197","Fretoy",33.1864127077095
"77198","Fromont",32.4702939005439
"77199","Fublaines",23.7053520731909
"77200","Garentreville",36.3643522616108
"77201","Gastins",31.2093489540083
"77202","La Genevraye",33.2653652861299
"77203","Germigny-l'Eveque",26.322162820144
"77204","Germigny-sous-Coulombs",33.3388130622862
"77205","Gesvres-le-Chapitre",25.5513908665175
"77206","Giremoutiers",26.3608950985418
"77207","Gironville",39.8977525360048
"77208","Gouaix",47.581090186934
"77209","Gouvernes",12.9067854460505
"77210","La Grande-Paroisse",35.4475868092375
"77211","Grandpuits-Bailly-Carrois",30.4538786670801
"77212","Gravon",40.4178546637397
"77214","Gressy",15.223686547479
"77215","Gretz-Armainvilliers",16.3468893444286
"77216","Grez-sur-Loing",31.1302772734749
"77217","Grisy-Suisnes",16.9287386185458
"77218","Grisy-sur-Seine",46.4029566812156
"77219","Guerard",23.1341400846884
"77220","Guercheville",32.4308528202434
"77221","Guermantes",13.4600174223019
"77222","Guignes",21.6477290546849
"77223","Gurcy-le-Chatel",39.7464701338392
"77224","Hautefeuille",26.2131688090778
"77225","La Haute-Maison",24.5524759170633
"77226","Hericy",28.5065849512019
"77227","Herme",45.4844884318346
"77228","Hondevilliers",35.8379151679497
"77229","La Houssaye-en-Brie",21.7446418314545
"77230","Ichy",39.5080860199966
"77231","Isles-les-Meldeuses",27.6455176623879
"77232","Isles-les-Villenoy",20.2801579807769
"77233","Iverny",20.6511184840712
"77234","Jablines",18.6021900511135
"77235","Jaignes",28.2120324628297
"77236","Jaulnes",44.4999277832873
"77237","Jossigny",14.2630010311193
"77238","Jouarre",28.8056223032266
"77239","Jouy-le-Chatel",30.3447243680065
"77240","Jouy-sur-Morin",37.8405289325578
"77241","Juilly",19.6004434360329
"77242","Jutigny",44.0116990635511
"77243","Lagny-sur-Marne",13.339255631762
"77244","Larchant",30.2107726100111
"77245","Laval-en-Brie",33.9033127185011
"77246","Lechelle",46.8931159037614
"77247","Lescherolles",41.2785319583128
"77248","Lesches",18.3406948065534
"77249","Lesigny",13.0869821940655
"77250","Leudon-en-Brie",37.3301515382153
"77251","Lieusaint",15.138235698465
"77252","Limoges-Fourches",17.170097528361
"77253","Lissy",18.6366728064148
"77254","Liverdy-en-Brie",20.9915290218351
"77255","Livry-sur-Seine",22.0996938463813
"77256","Lizines",41.4281693716949
"77257","Lizy-sur-Ourcq",29.7509311224403
"77258","Lognes",10.6005823147809
"77259","Longperrier",18.6069309436237
"77260","Longueville",43.4680818031412
"77261","Lorrez-le-Bocage-Preaux",38.8372743525461
"77262","Louan-Villegruis-Fontaine",48.6160205997852
"77263","Luisetaines",44.9321040923946
"77264","Lumigny-Nesles-Ormeaux",24.0488105907396
"77265","Luzancy",30.6748139402563
"77266","Machault",30.5659556604892
"77267","La Madeleine-sur-Loing",35.1291911787336
"77268","Magny-le-Hongre",17.095328161698
"77269","Maincy",20.5017910082329
"77270","Maisoncelles-en-Brie",24.655104946273
"77271","Maisoncelles-en-Gatinais",38.6151533194819
"77272","Maison-Rouge",37.9634641749346
"77273","Marchemoret",21.1557694388476
"77274","Marcilly",25.2246496391249
"77275","Les Marets",39.4061071417804
"77276","Mareuil-les-Meaux",20.4704711101521
"77277","Marles-en-Brie",22.6523379382642
"77278","Marolles-en-Brie",33.1649487539971
"77279","Marolles-sur-Seine",35.5768094531675
"77280","Mary-sur-Marne",29.7931369612009
"77281","Mauperthuis",28.3045456939035
"77282","Mauregard",16.162645251302
"77283","May-en-Multien",30.8570807152737
"77284","Meaux",20.1877107802757
"77285","Le Mee-sur-Seine",19.682082926997
"77286","Meigneux",40.234437416801
"77287","Meilleray",46.3442181933761
"77288","Melun",19.0349328614679
"77289","Melz-sur-Seine",47.4293108620713
"77290","Mery-sur-Marne",31.4798963096239
"77291","Le Mesnil-Amelot",15.6215834899505
"77292","Messy",15.5408520003158
"77293","Misy-sur-Yonne",38.6032132506235
"77294","Mitry-Mory",13.3149015374463
"77295","Moisenay",22.2993160212091
"77296","Moissy-Cramayel",16.1767564776425
"77297","Mondreville",42.5026192036335
"77298","Mons-en-Montois",43.1475519841797
"77299","Montarlot",34.522423178837
"77300","Montceaux-les-Meaux",21.6173848355422
"77301","Montceaux-les-Provins",40.6188053112898
"77302","Montcourt-Fromonville",31.440255871234
"77303","Montdauphin",46.3351777517512
"77304","Montenils",49.2135493737304
"77305","Montereau-Fault-Yonne",34.6818095352749
"77306","Montereau-sur-le-Jard",18.0382827280471
"77307","Montevrain",15.3089889331824
"77308","Montge-en-Goele",21.2723990090586
"77309","Monthyon",22.6066928495719
"77310","Montigny-le-Guesdier",45.7376238098922
"77311","Montigny-Lencoup",36.1251859073439
"77312","Montigny-sur-Loing",31.2395509776756
"77313","Montmachoux",40.6920748529715
"77314","Montolivet",46.7814724482472
"77315","Montry",18.108289256375
"77316","Moret-sur-Loing",32.1260292670142
"77317","Mormant",26.6102023719221
"77318","Mortcerf",22.0599485787222
"77319","Mortery",38.5383936937781
"77320","Mouroux",26.501542913514
"77321","Mousseaux-les-Bray",43.7831410834831
"77322","Moussy-le-Neuf",18.3139561970336
"77323","Moussy-le-Vieux",20.0447881194856
"77325","Mouy-sur-Seine",43.8478972373787
"77326","Nandy",16.919949536658
"77327","Nangis",31.6365143149872
"77328","Nanteau-sur-Essonne",32.2030764599248
"77329","Nanteau-sur-Lunain",35.5030610263652
"77330","Nanteuil-les-Meaux",20.7138424197129
"77331","Nanteuil-sur-Marne",33.0846750936323
"77332","Nantouillet",19.1183948757337
"77333","Nemours",29.4256183341084
"77335","Chauconin-Neufmontiers",20.3574513231633
"77336","Neufmoutiers-en-Brie",20.4881625049859
"77337","Noisiel",10.4624087000678
"77338","Noisy-Rudignon",37.6051627564657
"77339","Noisy-sur-Ecole",26.5616538188384
"77340","Nonville",32.6646638836324
"77341","Noyen-sur-Seine",46.5116938855495
"77342","Obsonville",38.2684817338949
"77343","Ocquerre",31.7052079703158
"77344","Oissery",25.2837425586528
"77345","Orly-sur-Morin",35.6731037338659
"77347","Les Ormes-sur-Voulzie",45.4438573697845
"77348","Ormesson",32.253689704885
"77349","Othis",21.1580947496755
"77350","Ozoir-la-Ferriere",15.1490114218901
"77352","Ozouer-le-Voulgis",21.6228332349858
"77353","Paley",36.8905174326644
"77354","Pamfou",30.3231414360201
"77355","Paroy",43.9249792596738
"77356","Passy-sur-Seine",48.714074981903
"77357","Pecy",30.8586474899003
"77358","Penchard",21.1443939312637
"77359","Perthes",18.8409995236839
"77360","Pezarches",25.5170308036367
"77361","Pierre-Levee",22.6869466770989
"77363","Le Pin",12.3612592364494
"77364","Le Plessis-aux-Bois",21.8312851934321
"77365","Le Plessis-Feu-Aussoux",27.8210953764917
"77366","Le Plessis-l'Eveque",21.0606599091517
"77367","Le Plessis-Placy",29.9024264894177
"77368","Poigny",42.1302457915798
"77369","Poincy",23.1720839036909
"77370","Poligny",34.6999705746425
"77371","Pommeuse",25.7245613497961
"77372","Pomponne",13.4209619433884
"77373","Pontault-Combault",11.7481203092929
"77374","Pontcarre",13.0756227415425
"77376","Precy-sur-Marne",18.386354591856
"77377","Presles-en-Brie",18.8616254652604
"77378","Pringy",20.0176018523181
"77379","Provins",40.9288459683707
"77380","Puisieux",27.9144668134967
"77381","Quiers",30.5468276695552
"77382","Quincy-Voisins",18.8557684330316
"77383","Rampillon",35.6388673303648
"77384","Reau",16.3438155938527
"77385","Rebais",35.922447184665
"77386","Recloses",27.6343244572732
"77387","Remauville",36.2354001496222
"77388","Reuil-en-Brie",27.7668338209278
"77389","La Rochette",21.6604244208309
"77390","Roissy-en-Brie",13.6717280722364
"77391","Rouilly",43.0805471115127
"77392","Rouvres",19.0597419554967
"77393","Rozay-en-Brie",24.6462300832588
"77394","Rubelles",19.9229120919868
"77395","Rumont",33.0038784472574
"77396","Rupereux",42.6350754042557
"77397","Saacy-sur-Marne",32.1927517456311
"77398","Sablonnieres",37.5365413624622
"77399","Saint-Ange-le-Viel",40.3861296352995
"77400","Saint-Augustin",28.8455941977587
"77401","Sainte-Aulde",29.9033235119563
"77402","Saint-Barthelemy",42.4224502733858
"77403","Saint-Brice",42.8181555430588
"77404","Sainte-Colombe",42.2811362497149
"77405","Saint-Cyr-sur-Morin",32.3596193768988
"77406","Saint-Denis-les-Rebais",34.8621331420784
"77407","Saint-Fargeau-Ponthierry",17.1825813768173
"77408","Saint-Fiacre",22.4705427387054
"77409","Saint-Germain-Laval",34.7302578464878
"77410","Saint-Germain-Laxis",20.1521626620875
"77411","Saint-Germain-sous-Doue",34.2692625223809
"77412","Saint-Germain-sur-Ecole",21.235712925739
"77413","Saint-Germain-sur-Morin",17.8717640107209
"77414","Saint-Hilliers",39.2518032215899
"77415","Saint-Jean-les-Deux-Jumeaux",23.3518297966041
"77416","Saint-Just-en-Brie",36.5588810922873
"77417","Saint-Leger",39.0923012124397
"77418","Saint-Loup-de-Naud",42.8557685659602
"77419","Saint-Mammes",31.4556297210069
"77420","Saint-Mard",17.2037250968427
"77421","Saint-Mars-Vieux-Maisons",40.5080230559323
"77423","Saint-Martin-des-Champs",40.6061089412538
"77424","Saint-Martin-du-Boschet",44.1784771999639
"77425","Saint-Martin-en-Biere",22.0156106308957
"77426","Saint-Mery",26.5376428203083
"77427","Saint-Mesmes",17.5457903183956
"77428","Saint-Ouen-en-Brie",28.7878143395513
"77429","Saint-Ouen-sur-Morin",32.6402895349131
"77430","Saint-Pathus",23.6563364121767
"77431","Saint-Pierre-les-Nemours",30.3995164849341
"77432","Saint-Remy-la-Vanne",35.3764347175495
"77433","Saints",29.4697518690004
"77434","Saint-Sauveur-les-Bray",46.4118363064563
"77435","Saint-Sauveur-sur-Ecole",21.2334672610002
"77436","Saint-Simeon",34.6820549449045
"77437","Saint-Soupplets",22.3173438521136
"77438","Saint-Thibault-des-Vignes",12.3484917991489
"77439","Salins",35.5921816029916
"77440","Sammeron",23.4170278789236
"77441","Samois-sur-Seine",28.8086221290222
"77442","Samoreau",27.3622576480816
"77443","Sancy",22.7394150376961
"77444","Sancy-les-Provins",39.226651665427
"77445","Savigny-le-Temple",16.6508549744684
"77446","Savins",43.8074702987215
"77447","Seine-Port",18.9835861822203
"77448","Sept-Sorts",25.8050798095986
"77449","Serris",15.8805692410203
"77450","Servon",12.9655849584107
"77451","Signy-Signets",26.2273586519152
"77452","Sigy",43.4069211292275
"77453","Sivry-Courtry",22.9433269860699
"77454","Sognolles-en-Montois",42.748170913206
"77455","Soignolles-en-Brie",18.7509864684064
"77456","Soisy-Bouy",45.9354111411389
"77457","Solers",19.4684295280305
"77458","Souppes-sur-Loing",33.9708316707697
"77459","Sourdun",42.621833127934
"77460","Tancrou",29.2863027176813
"77461","Thenisy",43.448335864803
"77462","Thieux",16.809748883848
"77463","Thomery",30.2886205936251
"77464","Thorigny-sur-Marne",15.2420735838186
"77465","Thoury-Ferottes",40.8714324652131
"77466","Tigeaux",20.9943810632712
"77467","La Tombe",37.2346949213444
"77468","Torcy",11.0636077919377
"77469","Touquin",26.1489753962574
"77470","Tournan-en-Brie",17.6712101548851
"77471","Tousson",27.7538295909684
"77472","La Tretoire",38.0829646290879
"77473","Treuzy-Levelay",34.8928070624222
"77474","Trilbardou",18.0889663338969
"77475","Trilport",22.790307556682
"77476","Trocy-en-Multien",28.2124696280139
"77477","Ury",25.16843079878
"77478","Ussy-sur-Marne",23.8793169358992
"77479","Vaires-sur-Marne",12.2618387705944
"77480","Valence-en-Brie",31.4850047392208
"77481","Vanville",36.3358480954149
"77482","Varennes-sur-Seine",34.7506913588467
"77483","Varreddes",23.8080135323794
"77484","Vaucourtois",22.3466743748271
"77485","Le Vaudoue",27.7944646894082
"77486","Vaudoy-en-Brie",27.728738674634
"77487","Vaux-le-Penil",21.5526639280669
"77489","Vaux-sur-Lunain",41.3499102743995
"77490","Vendrest",33.3223512250655
"77491","Veneux-les-Sablons",30.8708918683516
"77492","Verdelot",40.6544121189761
"77493","Verneuil-l'Etang",24.2133750915662
"77494","Vernou-la-Celle-sur-Seine",33.9927455209294
"77495","Vert-Saint-Denis",17.0991853164155
"77496","Vieux-Champagne",38.7756798323397
"77498","Vignely",18.967327986401
"77500","Villebeon",40.6471627451593
"77501","Villecerf",35.2472645568194
"77504","Villemarechal",38.2176912172872
"77505","Villemareuil",22.2426836929971
"77506","Villemer",33.5769510614098
"77507","Villenauxe-la-Petite",45.8735292863429
"77508","Villeneuve-le-Comte",16.2438620644958
"77509","Villeneuve-les-Bordes",36.8457189087074
"77510","Villeneuve-Saint-Denis",16.002589564235
"77511","Villeneuve-sous-Dammartin",18.0120785824186
"77512","Villeneuve-sur-Bellot",40.6213522450222
"77513","Villenoy",19.0706070668797
"77514","Villeparisis",11.5573725615448
"77515","Villeroy",20.1295053901682
"77516","Ville-Saint-Jacques",36.3739553366851
"77517","Villevaude",13.2994292646871
"77518","Villiers-en-Biere",21.1214679402242
"77519","Villiers-Saint-Georges",43.0451323639087
"77520","Villiers-sous-Grez",29.0006689494557
"77521","Villiers-sur-Morin",17.8099848154879
"77522","Villiers-sur-Seine",47.1783063091312
"77523","Villuis",47.5659510189985
"77524","Vimpelles",44.8882050229724
"77525","Vinantes",21.957345388335
"77526","Vincy-Manoeuvre",32.0375655887575
"77527","Voinsles",27.0757227758748
"77528","Voisenon",18.3893349681447
"77529","Voulangis",20.1851319232155
"77530","Voulton",44.3441039822957
"77531","Voulx",41.5908320702813
"77532","Vulaines-les-Provins",39.6730213289455
"77533","Vulaines-sur-Seine",27.9582683841164
"77534","Yebles",21.6175467896649
"78003","Ablis",25.7688659673532
"78005","Acheres",13.6044222165284
"78006","Adainville",29.9347777445823
"78007","Aigremont",12.5338915284896
"78009","Allainville",26.6468879494349
"78010","Les Alluets-le-Roi",17.1572565565619
"78013","Andelu",22.5213304150037
"78015","Andresy",14.52181191704
"78020","Arnouville-les-Mantes",25.6283329813876
"78029","Aubergenville",16.5926762205113
"78030","Auffargis",20.530267681438
"78031","Auffreville-Brasseuil",21.7323380514074
"78033","Aulnay-sur-Mauldre",20.1456221553751
"78034","Auteuil",21.029922461724
"78036","Autouillet",22.4808386130084
"78043","Bailly",11.1164309410399
"78048","Bazainville",22.7462000405986
"78049","Bazemont",20.9700089304537
"78050","Bazoches-sur-Guyonne",17.8955325782353
"78053","Behoust",23.7709264213783
"78057","Bennecourt",26.6230451167449
"78062","Beynes",19.6676502264381
"78068","Blaru",30.1247688824077
"78070","Boinville-en-Mantois",23.8233544921976
"78071","Boinville-le-Gaillard",28.05906623319
"78072","Boinvilliers",26.0653094473347
"78073","Bois-d'Arcy",11.4090855694752
"78076","Boissets",31.6904736959563
"78077","La Boissiere-Ecole",33.8996862467209
"78082","Boissy-Mauvoisin",27.486097375891
"78084","Boissy-sans-Avoir",20.6723170263693
"78087","Bonnelles",20.5666957853408
"78089","Bonnieres-sur-Seine",27.0130504716457
"78090","Bouafle",15.9097224177422
"78092","Bougival",9.65373627956651
"78096","Bourdonne",26.0142143221278
"78104","Breuil-Bois-Robert",22.6431219825521
"78107","Breval",30.3730771823847
"78108","Les Breviaires",24.1008703154747
"78113","Brueil-en-Vexin",21.416042323796
"78117","Buc",12.1977756157424
"78118","Buchelay",21.3882577747649
"78120","Bullion",21.6532433912648
"78123","Carrieres-sous-Poissy",12.7675910354808
"78124","Carrieres-sur-Seine",8.73650400725496
"78125","La Celle-les-Bordes",23.5828777651136
"78126","La Celle-Saint-Cloud",9.39812063979251
"78128","Cernay-la-Ville",21.1290011409303
"78133","Chambourcy",12.3795190206786
"78138","Chanteloup-les-Vignes",14.7326636272875
"78140","Chapet",15.9078863499282
"78143","Chateaufort",13.780397139253
"78146","Chatou",8.75780600386057
"78147","Chaufour-les-Bonnieres",26.8711415100676
"78152","Chavenay",15.2125759260676
"78158","Le Chesnay",10.1763083809523
"78160","Chevreuse",18.2684860817304
"78162","Choisel",20.0830079726936
"78163","Civry-la-Foret",29.2160945816632
"78164","Clairefontaine-en-Yvelines",22.1104382646303
"78165","Les Clayes-sous-Bois",14.8548588121043
"78168","Coignieres",16.7504250233392
"78171","Conde-sur-Vesgre",27.3140811466005
"78172","Conflans-Sainte-Honorine",12.3060153355926
"78185","Courgent",26.5221396169045
"78188","Cravent",30.0152003153642
"78189","Crespieres",16.6645186666406
"78190","Croissy-sur-Seine",10.2922887892951
"78192","Dammartin-en-Serve",29.1064669711331
"78193","Dampierre-en-Yvelines",19.4245190052757
"78194","Dannemarie",26.6656389940739
"78196","Davron",16.230459204621
"78202","Drocourt",25.0576873263471
"78206","Ecquevilly",15.8786801988655
"78208","Elancourt",15.650886484569
"78209","Emance",31.2853674240008
"78217","Epone",17.5709946635637
"78220","Les Essarts-le-Roi",18.485438565659
"78224","L'Etang-la-Ville",12.0935936126876
"78227","Evecquemont",17.0221774881221
"78230","La Falaise",18.6482360335836
"78231","Favrieux",23.6779204367111
"78233","Feucherolles",14.9564941109521
"78234","Flacourt",26.5257560717634
"78236","Flexanville",25.8621929663539
"78237","Flins-Neuve-Eglise",30.3936993204768
"78238","Flins-sur-Seine",15.9658304129596
"78239","Follainville-Dennemont",25.4561829438476
"78242","Fontenay-le-Fleury",12.2539600860229
"78245","Fontenay-Mauvoisin",23.6881246524089
"78246","Fontenay-Saint-Pere",24.8920832793996
"78251","Fourqueux",12.409014511661
"78255","Freneuse",27.4008977135338
"78261","Gaillon-sur-Montcient",17.9176455872655
"78262","Galluis",18.8318996459554
"78263","Gambais",24.3281855441643
"78264","Gambaiseuil",25.5428822263538
"78265","Garancieres",21.9380341659221
"78267","Gargenville",18.52247377368
"78269","Gazeran",26.6675591444344
"78276","Gommecourt",31.2399659240604
"78278","Goupillieres",25.4288775079537
"78281","Goussonville",23.4617776488515
"78283","Grandchamp",31.88128340791
"78285","Gressey",28.4912788095407
"78289","Grosrouvre",23.0813242179091
"78290","Guernes",28.1676671486157
"78291","Guerville",24.2691251113769
"78296","Guitrancourt",22.1532589474381
"78297","Guyancourt",12.7669075656975
"78299","Hardricourt",16.7810847872634
"78300","Hargeville",25.8977427799731
"78302","La Hauteville",32.5932151086919
"78305","Herbeville",20.0456074866342
"78307","Hermeray",32.4542400382018
"78310","Houdan",25.0273272590987
"78311","Houilles",8.39158296556984
"78314","Issou",19.0467550814551
"78317","Jambville",21.9619870348363
"78320","Jeufosse",25.7571354169953
"78321","Jouars-Pontchartrain",15.7143909726869
"78322","Jouy-en-Josas",10.8262690253275
"78324","Jouy-Mauvoisin",22.4867122959302
"78325","Jumeauville",23.7477203989504
"78327","Juziers",19.8510653995694
"78329","Lainville-en-Vexin",22.8738014887398
"78334","Levis-Saint-Nom",20.2287451370263
"78335","Limay",21.5799993957995
"78337","Limetz-Villez",30.0387052345473
"78343","Les Loges-en-Josas",11.9936490492928
"78344","Lommoye",31.2177333997052
"78346","Longnes",26.9064073724877
"78349","Longvilliers",19.8898842109168
"78350","Louveciennes",10.0739696420165
