"ID","NAMES","artisans_AsTheCrowFlies_ACC_0.005"
"78361","Mantes-la-Jolie",4631.54542584714
"78362","Mantes-la-Ville",4487.50127422753
"78364","Marcq",7381.47647445513
"78366","Mareil-le-Guyon",6066.15398676232
"78367","Mareil-Marly",2887.91993767216
"78368","Mareil-sur-Mauldre",6444.39452869987
"78372","Marly-le-Roi",2715.79179364433
"78380","Maule",6582.11508120414
"78381","Maulette",12525.8304019091
"78382","Maurecourt",3117.09220583148
"78383","Maurepas",4173.84681464199
"78384","Medan",3631.44973722026
"78385","Menerville",8510.06543288813
"78389","Mere",7017.65514449345
"78391","Mericourt",7825.98980426693
"78396","Le Mesnil-le-Roi",2580.70341065715
"78397","Le Mesnil-Saint-Denis",4933.62302028686
"78398","Les Mesnuls",7022.25979299786
"78401","Meulan-en-Yvelines",4452.60918942902
"78402","Mezieres-sur-Seine",5540.05277607361
"78403","Mezy-sur-Seine",5136.44895067393
"78404","Millemont",8902.68243218042
"78406","Milon-la-Chapelle",5144.53854159301
"78407","Mittainville",15010.9601001016
"78410","Moisson",8759.21832478848
"78413","Mondreville",11518.8066095593
"78415","Montainville",6858.23188995301
"78416","Montalet-le-Bois",7519.45256141838
"78417","Montchauvet",9616.64496425752
"78418","Montesson",2082.01996278976
"78420","Montfort-l'Amaury",7590.36461968682
"78423","Montigny-le-Bretonneux",3265.03433103952
"78431","Morainvilliers",4736.92522171126
"78437","Mousseaux-sur-Seine",7910.02377023929
"78439","Mulcent",9352.29977498647
"78440","Les Mureaux",4209.49907628233
"78442","Neauphle-le-Chateau",4714.87786310244
"78443","Neauphle-le-Vieux",5957.05607958214
"78444","Neauphlette",11364.6058353839
"78451","Nezel",5718.78946946909
"78455","Noisy-le-Roi",3290.53689060758
"78460","Oinville-sur-Montcient",6158.6103652915
"78464","Orcemont",11664.6169154974
"78465","Orgerus",9239.15109545805
"78466","Orgeval",4567.53026361713
"78470","Orphin",13337.6145474714
"78472","Orsonville",16783.2301770484
"78474","Orvilliers",10194.2159795778
"78475","Osmoy",8560.99962505939
"78478","Paray-Douaville",16403.3088768872
"78481","Le Pecq",2562.51242579761
"78484","Perdreauville",7473.81096028904
"78486","Le Perray-en-Yvelines",7934.73528970761
"78490","Plaisir",3716.3612489992
"78497","Poigny-la-Foret",10204.2229323068
"78498","Poissy",3257.07517298942
"78499","Ponthevrard",11377.6562554191
"78501","Porcheville",4962.94404564748
"78502","Le Port-Marly",2183.69900277038
"78503","Port-Villez",13384.4199769649
"78505","Prunay-le-Temple",9397.85783517529
"78506","Prunay-en-Yvelines",15177.0851226038
"78513","La Queue-les-Yvelines",8199.22402247105
"78516","Raizeux",13953.7181642945
"78517","Rambouillet",9506.24578245838
"78518","Rennemoulin",3339.55694862943
"78520","Richebourg",10927.3191241751
"78522","Rochefort-en-Yvelines",9018.03289314007
"78524","Rocquencourt",2615.92398713416
"78528","Rolleboise",7997.11231426633
"78530","Rosay",7818.17435063305
"78531","Rosny-sur-Seine",7407.2297370941
"78536","Sailly",7230.41793018171
"78537","Saint-Arnoult-en-Yvelines",10220.3028930021
"78545","Saint-Cyr-l'Ecole",3090.11809812142
"78548","Saint-Forget",5893.41924803503
"78550","Saint-Germain-de-la-Grange",5310.56407371594
"78551","Saint-Germain-en-Laye",2756.39399935648
"78557","Saint-Hilarion",13116.3107082257
"78558","Saint-Illiers-la-Ville",10473.2867947798
"78559","Saint-Illiers-le-Bois",12310.0664498608
"78561","Saint-Lambert",5025.96438594812
"78562","Saint-Leger-en-Yvelines",9089.7795219941
"78564","Saint-Martin-de-Brethencourt",12729.7624708382
"78565","Saint-Martin-des-Champs",8303.46981586806
"78567","Saint-Martin-la-Garenne",6603.42152375443
"78569","Sainte-Mesme",11259.8574340137
"78571","Saint-Nom-la-Breteche",4078.83294400387
"78575","Saint-Remy-les-Chevreuse",5369.75253252835
"78576","Saint-Remy-l'Honore",6006.8653201169
"78586","Sartrouville",539.120116299913
"78588","Saulx-Marchais",6955.9918957641
"78590","Senlisse",7274.98737510791
"78591","Septeuil",8505.49576525246
"78597","Soindres",6150.86176293121
"78601","Sonchamp",10624.1239118365
"78605","Tacoignieres",10069.2150990332
"78606","Le Tartre-Gaudran",15141.4671127925
"78608","Le Tertre-Saint-Denis",8482.93130445049
"78609","Tessancourt-sur-Aubette",5079.30038769656
"78615","Thiverval-Grignon",5144.71464709461
"78616","Thoiry",7645.55228144682
"78618","Tilly",11586.2399290389
"78620","Toussus-le-Noble",4376.33557151968
"78621","Trappes",3366.61194443685
"78623","Le Tremblay-sur-Mauldre",5349.6071927726
"78624","Triel-sur-Seine",3394.42509094856
"78638","Vaux-sur-Seine",3817.13960163899
"78640","Velizy-Villacoublay",2675.04981472066
"78642","Verneuil-sur-Seine",3704.73073241047
"78643","Vernouillet",3678.15118208297
"78644","La Verriere",4275.05624777215
"78646","Versailles",0
"78647","Vert",6517.0040557448
"78650","Le Vesinet",1556.87786878915
"78653","Vicq",6835.46402364715
"78655","Vieille-Eglise-en-Yvelines",8230.90811258548
"78668","La Villeneuve-en-Chevrie",11337.7156095591
"78672","Villennes-sur-Seine",3560.42261114771
"78674","Villepreux",3651.57114620556
"78677","Villette",7007.35311741064
"78681","Villiers-le-Mahieu",7986.77320586032
"78683","Villiers-Saint-Frederic",5451.70848373898
"78686","Viroflay",2595.19815062132
"78688","Voisins-le-Bretonneux",3788.44160199281
"91001","Abbeville-la-Riviere",14657.6721463675
"91016","Angerville",20159.5658580229
"91017","Angervilliers",7798.84385518895
"91021","Arpajon",4036.17451134367
"91022","Arrancourt",16086.6712430161
"91027","Athis-Mons",2503.04203458542
"91035","Authon-la-Plaine",13786.9652786221
"91037","Auvernaux",5502.08140246969
"91038","Auvers-Saint-Georges",8362.22727571438
"91041","Avrainville",5301.86699393137
"91044","Ballainvilliers",2856.29404890125
"91045","Ballancourt-sur-Essonne",6397.6655579084
"91047","Baulne",7367.2242209039
"91064","Bievres",3098.19111384773
"91067","Blandy",15354.5583610471
"91069","Boigneville",14313.8003039098
"91075","Bois-Herpin",12770.4662176662
"91079","Boissy-la-Riviere",12697.8657434776
"91080","Boissy-le-Cutte",8363.20004076212
"91081","Boissy-le-Sec",9789.7879236578
"91085","Boissy-sous-Saint-Yon",5835.00104459672
"91086","Bondoufle",3427.68212461275
"91093","Boullay-les-Troux",6400.41444378964
"91095","Bouray-sur-Juine",6934.68388800183
"91097","Boussy-Saint-Antoine",3124.34077393749
"91098","Boutervilliers",11348.7202075053
"91099","Boutigny-sur-Essonne",8979.83515881838
"91100","Bouville",9828.99797541795
"91103","Bretigny-sur-Orge",3465.91108802099
"91105","Breuillet",5959.88359856002
"91106","Breux-Jouy",6525.56163370318
"91109","Brieres-les-Scelles",9611.30133166798
"91111","Briis-sous-Forges",5837.18154393586
"91112","Brouy",15049.9076931262
"91114","Brunoy",2620.90910923369
"91115","Bruyeres-le-Chatel",5175.78884182041
"91121","Buno-Bonnevaux",12522.104587881
"91122","Bures-sur-Yvette",3941.09457628562
"91129","Cerny",7826.75996611345
"91130","Chalo-Saint-Mars",12739.3373657065
"91131","Chalou-Moulineux",15136.5607675993
"91132","Chamarande",7095.14734209793
"91135","Champcueil",6521.51650991433
"91136","Champlan",2813.1504485094
"91137","Champmotteux",13859.9693033771
"91145","Chatignonville",13944.5952006926
"91148","Chauffour-les-Etrechy",7941.44170933541
"91156","Cheptainville",5685.64246611805
"91159","Chevannes",5670.67707208388
"91161","Chilly-Mazarin",2573.00652931653
"91174","Corbeil-Essonnes",2924.16858563094
"91175","Corbreuse",12366.5270549381
"91179","Le Coudray-Montceaux",4429.66105873803
"91180","Courances",8397.26884472859
"91182","Courcouronnes",2917.91967182798
"91184","Courdimanche-sur-Essonne",10056.8679707999
"91186","Courson-Monteloup",6006.94611119536
"91191","Crosne",2506.95983611467
"91195","Dannemois",7886.86480993715
"91198","D'Huison-Longueville",8705.96706122524
"91200","Dourdan",10228.4260435139
"91201","Draveil",2726.81734872158
"91204","Echarcon",4820.44361009775
"91207","Egly",4832.86719012665
"91215","Epinay-sous-Senart",2995.16181532295
"91216","Epinay-sur-Orge",2447.79505728077
"91222","Estouches",17745.6943572554
"91223","Etampes",11192.192896203
"91225","Etiolles",3515.57657012261
"91226","Etrechy",8246.37783717919
"91228","Evry",2821.45129005129
"91232","La Ferte-Alais",7772.41840166216
"91235","Fleury-Merogis",2839.62720430199
"91240","Fontaine-la-Riviere",13863.2698089854
"91243","Fontenay-les-Briis",5506.73391601009
"91244","Fontenay-le-Vicomte",5605.08753085598
"91247","La Foret-le-Roi",10849.0618350418
"91248","La Foret-Sainte-Croix",12209.4032447447
"91249","Forges-les-Bains",6917.5370056504
"91272","Gif-sur-Yvette",4731.76974093885
"91273","Gironville-sur-Essonne",12582.8906160507
"91274","Gometz-la-Ville",5247.35616347458
"91275","Gometz-le-Chatel",4649.79144559219
"91284","Les Granges-le-Roi",10967.6292885685
"91286","Grigny",1908.21373335969
"91292","Guibeville",4923.99643285126
"91293","Guigneville-sur-Essonne",8206.45489528864
"91294","Guillerval",14733.1494886687
"91312","Igny",2973.17174084093
"91315","Itteville",6811.86803673087
"91318","Janville-sur-Juine",7532.23825212733
"91319","Janvry",5193.34512655796
"91326","Juvisy-sur-Orge",1831.56605958648
"91330","Lardy",6400.49462330779
"91332","Leudeville",5206.98769693788
"91333","Leuville-sur-Orge",3223.25181264681
"91338","Limours",6370.53641361267
"91339","Linas",3388.54006154011
"91340","Lisses",3604.8808458846
"91345","Longjumeau",2602.56488267805
"91347","Longpont-sur-Orge",2782.85116548903
"91359","Maisse",10871.1601853601
"91363","Marcoussis",4208.6921735852
"91374","Marolles-en-Beauce",13085.4916067939
"91376","Marolles-en-Hurepoix",5173.80791924401
"91377","Massy",2700.22101366457
"91378","Mauchamps",6887.5435098582
"91386","Mennecy",4861.69256668317
"91390","Mereville",18007.4291988721
"91393","Merobert",14098.2878653287
"91399","Mespuits",13296.8896172485
"91405","Milly-la-Foret",9911.26044340998
"91408","Moigny-sur-Ecole",8651.5153768372
"91411","Les Molieres",5975.96658860616
"91412","Mondeville",7211.6181526571
"91414","Monnerville",16832.8178574286
"91421","Montgeron",2682.90870237369
"91425","Montlhery",3011.71978359341
"91432","Morangis",1980.73628932199
"91433","Morigny-Champigny",9848.99457781781
"91434","Morsang-sur-Orge",1493.67062191519
"91435","Morsang-sur-Seine",3949.36951490489
"91441","Nainville-les-Roches",6197.83951834781
"91457","La Norville",4221.97163682413
"91458","Nozay",3454.55376080042
"91461","Ollainville",4275.14168889244
"91463","Oncy-sur-Ecole",10710.4387583999
"91468","Ormoy",3864.9384416537
"91469","Ormoy-la-Riviere",11837.0627430585
"91471","Orsay",3570.11820866285
"91473","Orveau",9081.15532491015
"91477","Palaiseau",3102.22209899861
"91479","Paray-Vieille-Poste",2667.89983405815
"91482","Pecqueuse",7401.97887926003
"91494","Le Plessis-Pate",3593.04195752703
"91495","Plessis-Saint-Benoist",12833.1733957792
"91507","Prunay-sur-Essonne",13113.824963229
"91508","Puiselet-le-Marais",11261.729060385
"91511","Pussay",17707.9763316025
"91514","Quincy-sous-Senart",3631.53715689117
"91519","Richarville",12209.5577055823
"91521","Ris-Orangis",2563.58564296071
"91525","Roinville",9599.60052341039
"91526","Roinvilliers",14253.6401036809
"91533","Saclas",14687.3328131757
"91534","Saclay",4139.38283029428
"91538","Saint-Aubin",4503.98008235792
"91540","Saint-Cheron",7523.71954152604
"91544","Saint-Cyr-la-Riviere",14885.0891269545
"91546","Saint-Cyr-sous-Dourdan",8509.16284784935
"91547","Saint-Escobille",15002.6037624594
"91549","Sainte-Genevieve-des-Bois",2049.02126806198
"91552","Saint-Germain-les-Arpajon",3541.30568557956
"91553","Saint-Germain-les-Corbeil",3471.8731856729
"91556","Saint-Hilaire",11117.807886613
"91560","Saint-Jean-de-Beauregard",4405.77039980862
"91568","Saint-Maurice-Montcouronne",6798.52382582326
"91570","Saint-Michel-sur-Orge",2610.30065466605
"91573","Saint-Pierre-du-Perray",3744.15977772513
"91577","Saintry-sur-Seine",3367.45848264928
"91578","Saint-Sulpice-de-Favieres",6795.15668335167
"91579","Saint-Vrain",6094.7975601596
"91581","Saint-Yon",5747.0374994176
"91587","Saulx-les-Chartreux",3063.84963233704
"91589","Savigny-sur-Orge",1202.87080373414
"91593","Sermaise",8548.3584402799
"91599","Soisy-sur-Ecole",7285.0623709265
"91600","Soisy-sur-Seine",3290.18564618712
"91602","Souzy-la-Briche",7628.39028092462
"91613","Congerville-Thionville",15865.6400477275
"91617","Tigery",3952.25080717403
"91619","Torfou",6332.54171809498
"91629","Valpuiseaux",11460.2797888533
"91630","Le Val-Saint-Germain",7814.49301991492
"91631","Varennes-Jarcy",3747.08151893525
"91634","Vaugrigneuse",6716.51794265613
"91635","Vauhallan",3460.60832867386
"91639","Vayres-sur-Essonne",9579.14449845712
"91645","Verrieres-le-Buisson",2562.7039415159
"91648","Vert-le-Grand",4961.80256052062
"91649","Vert-le-Petit",5693.88559020296
"91654","Videlles",7837.20609355147
"91657","Vigneux-sur-Seine",2558.86599675841
"91659","Villabe",3437.72476312751
"91661","Villebon-sur-Yvette",3228.82390751946
"91662","Villeconin",8661.63505580271
"91665","La Ville-du-Bois",3070.07990266427
"91666","Villejust",3510.28372521004
"91667","Villemoisson-sur-Orge",1878.79245801319
"91671","Villeneuve-sur-Auvers",8575.34348228021
"91679","Villiers-le-Bacle",4801.68790077324
"91685","Villiers-sur-Orge",2692.0932313888
"91687","Viry-Chatillon",1460.26755396094
"91689","Wissous",2661.89297299961
"91691","Yerres",2503.66129944821
"91692","Les Ulis",3788.22369589713
"92002","Antony",1178.23903556836
"92004","Asnieres-sur-Seine",0
"92007","Bagneux",374.001335861131
"92009","Bois-Colombes",215.372660595853
"92012","Boulogne-Billancourt",0
"92014","Bourg-la-Reine",910.858103323149
"92019","Chatenay-Malabry",1403.72550440634
"92020","Chatillon",377.674598942606
"92022","Chaville",1633.96573622177
"92023","Clamart",182.637769311825
"92024","Clichy",4.56841820700189
"92025","Colombes",0
"92026","Courbevoie",0
"92032","Fontenay-aux-Roses",741.641336165542
"92033","Garches",993.808694117849
"92035","La Garenne-Colombes",254.704875243626
"92036","Gennevilliers",530.969878887591
"92040","Issy-les-Moulineaux",51.9650503593098
"92044","Levallois-Perret",0
"92046","Malakoff",265.109612683987
"92047","Marnes-la-Coquette",1890.74971715428
"92048","Meudon",520.317644062715
"92049","Montrouge",134.49444706336
"92050","Nanterre",0
"92051","Neuilly-sur-Seine",0
"92060","Le Plessis-Robinson",1001.88641833742
"92062","Puteaux",132.242095808777
"92063","Rueil-Malmaison",0
"92064","Saint-Cloud",405.942197067752
"92071","Sceaux",978.248013916961
"92072","Sevres",634.771639264235
"92073","Suresnes",172.103350757837
"92075","Vanves",242.412292616335
"92076","Vaucresson",1562.57527421481
"92077","Ville-d'Avray",1812.65124835042
"92078","Villeneuve-la-Garenne",705.355146878334
"93001","Aubervilliers",0
"93005","Aulnay-sous-Bois",0
"93006","Bagnolet",130.187169225612
"93007","Le Blanc-Mesnil",187.750220269527
"93008","Bobigny",304.951559132864
"93010","Bondy",238.915357670189
"93013","Le Bourget",902.796087930467
"93014","Clichy-sous-Bois",681.76012011823
"93015","Coubron",2043.50417335217
"93027","La Courneuve",489.320102781282
"93029","Drancy",0
"93030","Dugny",1578.91964120652
"93031","Epinay-sur-Seine",363.592243350315
"93032","Gagny",580.055658978669
"93033","Gournay-sur-Marne",1645.60013246346
"93039","L'Ile-Saint-Denis",925.703562851597
"93045","Les Lilas",242.656429732745
"93046","Livry-Gargan",265.043175485787
"93047","Montfermeil",838.635201806629
"93048","Montreuil",0
"93049","Neuilly-Plaisance",790.132632755758
"93050","Neuilly-sur-Marne",1060.45279489489
"93051","Noisy-le-Grand",0
"93053","Noisy-le-Sec",432.564408075853
"93055","Pantin",69.5770514881321
"93057","Les Pavillons-sous-Bois",632.255731204078
"93059","Pierrefitte-sur-Seine",931.323783314974
"93061","Le Pre-Saint-Gervais",220.520892183339
"93062","Le Raincy",659.256052370558
"93063","Romainville",313.006167861667
"93064","Rosny-sous-Bois",495.125984146712
"93066","Saint-Denis",0
"93070","Saint-Ouen",42.5481132733345
"93071","Sevran",524.651949885322
"93072","Stains",940.439435388472
"93073","Tremblay-en-France",2816.28186649916
"93074","Vaujours",2723.13117316147
"93077","Villemomble",489.974461825459
"93078","Villepinte",1458.53012346566
"93079","Villetaneuse",938.421276165317
"94001","Ablon-sur-Seine",2268.93815417188
"94002","Alfortville",173.303898270709
"94003","Arcueil",412.223616525273
"94004","Boissy-Saint-Leger",2564.18638539229
"94011","Bonneuil-sur-Marne",1400.58546793123
"94015","Bry-sur-Marne",642.328918178499
"94016","Cachan",629.595722013641
"94017","Champigny-sur-Marne",0
"94018","Charenton-le-Pont",253.990475721684
"94019","Chennevieres-sur-Marne",1105.58739757192
"94021","Chevilly-Larue",1286.5903603494
"94022","Choisy-le-Roi",840.329391489384
"94028","Creteil",0
"94033","Fontenay-sous-Bois",131.849777118181
"94034","Fresnes",1434.89524994569
"94037","Gentilly",347.123594387116
"94038","L'Hay-les-Roses",850.427716400402
"94041","Ivry-sur-Seine",40.3029267728843
"94042","Joinville-le-Pont",764.581993475175
"94043","Le Kremlin-Bicetre",355.244967996629
"94044","Limeil-Brevannes",2529.94017996835
"94046","Maisons-Alfort",91.3418230362945
"94047","Mandres-les-Roses",3203.16845459716
"94048","Marolles-en-Brie",2945.61008689089
"94052","Nogent-sur-Marne",457.377679011602
"94053","Noiseau",2324.08603621832
"94054","Orly",1932.34113687411
"94055","Ormesson-sur-Marne",1521.21585326197
"94056","Perigny",3550.05805528422
"94058","Le Perreux-sur-Marne",360.630310172694
"94059","Le Plessis-Trevise",2035.85045453152
"94060","La Queue-en-Brie",2645.91352872808
"94065","Rungis",2433.21985622554
"94067","Saint-Mande",172.365629799127
"94068","Saint-Maur-des-Fosses",0
"94069","Saint-Maurice",490.954390624577
"94070","Santeny",3333.46884362771
"94071","Sucy-en-Brie",2209.75659298797
"94073","Thiais",1188.52557437334
"94074","Valenton",1968.49185597648
"94075","Villecresnes",2852.34383991673
"94076","Villejuif",220.676938624958
"94077","Villeneuve-le-Roi",2113.90328692665
"94078","Villeneuve-Saint-Georges",2142.04125807274
"94079","Villiers-sur-Marne",705.871554081051
"94080","Vincennes",23.7002294179827
"94081","Vitry-sur-Seine",0
"95002","Ableiges",6523.88777152421
"95008","Aincourt",8656.69671255797
"95011","Ambleville",13749.9460620547
"95012","Amenucourt",11721.8379794938
"95014","Andilly",2250.39062726108
"95018","Argenteuil",0
"95019","Arnouville",1696.64242215963
"95023","Arronville",9691.57096963391
"95024","Arthies",9776.74156031065
"95026","Asnieres-sur-Oise",7808.93757977121
"95028","Attainville",5019.46678239754
"95039","Auvers-sur-Oise",4460.24853166574
"95040","Avernes",8731.71073493204
"95042","Baillet-en-France",4478.99056702698
"95046","Banthelu",11119.7876542251
"95051","Beauchamp",2638.76471194335
"95052","Beaumont-sur-Oise",6225.58651323598
"95054","Le Bellay-en-Vexin",11611.7193797673
"95055","Bellefontaine",6748.87510850118
"95056","Belloy-en-France",5955.89990157374
"95058","Bernes-sur-Oise",7777.53078658781
"95059","Berville",11320.3787317933
"95060","Bessancourt",2990.49160744146
"95061","Bethemont-la-Foret",3919.60350934958
"95063","Bezons",686.64033733962
"95074","Boisemont",3497.71460289668
"95078","Boissy-l'Aillerie",5194.46044696767
"95088","Bonneuil-en-France",2528.40334654408
"95091","Bouffemont",3449.72369706922
"95094","Bouqueval",3261.11177986736
"95101","Bray-et-Lu",13615.8445739109
"95102","Breancon",9231.60915554419
"95110","Brignancourt",10118.2021190786
"95116","Bruyeres-sur-Oise",7863.46869654732
"95119","Buhy",16462.7314858941
"95120","Butry-sur-Oise",4542.28565134689
"95127","Cergy",2844.64937898412
"95134","Champagne-sur-Oise",6053.12739696405
"95139","La Chapelle-en-Vexin",15563.9453410428
"95141","Charmont",12032.716003695
"95142","Chars",11204.8625058676
"95144","Chatenay-en-France",5516.46519791275
"95149","Chaumontel",8089.76495389523
"95150","Chaussy",11182.2690584945
"95151","Chauvry",3956.82042778178
"95154","Chennevieres-les-Louvres",5846.91146884002
"95157","Cherence",10063.0526447697
"95166","Clery-en-Vexin",11089.8758885966
"95169","Commeny",10340.6262854362
"95170","Condecourt",5299.11610821177
"95176","Cormeilles-en-Parisis",1963.78664342437
"95177","Cormeilles-en-Vexin",7177.44960114569
"95181","Courcelles-sur-Viosne",5460.65971225397
"95183","Courdimanche",4027.303140722
"95197","Deuil-la-Barre",788.793264107686
"95199","Domont",3045.90333392678
"95203","Eaubonne",1121.75102167219
"95205","Ecouen",3105.04986937673
"95210","Enghien-les-Bains",886.122667751054
"95211","Ennery",4275.80186424494
"95212","Epiais-les-Louvres",5511.60827872525
"95213","Epiais-Rhus",7091.23717544767
"95214","Epinay-Champlatreux",6147.54709705765
"95218","Eragny",2855.10083557944
"95219","Ermont",1252.38559629476
"95229","Ezanville",3528.72817897325
"95241","Fontenay-en-Parisis",4973.11521649915
"95250","Fosses",7650.48105555173
"95252","Franconville",1434.28915891957
"95253","Fremainville",7832.23703774806
"95254","Fremecourt",8161.66774829316
"95256","Frepillon",3412.54471550542
"95257","La Frette-sur-Seine",2557.93125484018
"95258","Frouville",8175.4291334721
"95259","Gadancourt",9384.44621175824
"95268","Garges-les-Gonesse",1219.38169820728
"95270","Genainville",11047.0459838633
"95271","Genicourt",5488.58006130082
"95277","Gonesse",2859.23597331489
"95280","Goussainville",3697.97472140937
"95282","Gouzangrez",9271.32435474001
"95287","Grisy-les-Platres",7935.91373955127
"95288","Groslay",1139.84104010353
"95295","Guiry-en-Vexin",10299.7364054029
"95298","Haravilliers",10689.8164010289
"95301","Haute-Isle",9729.68447075403
"95303","Le Heaulme",10701.222041282
"95304","Hedouville",7838.72033054872
"95306","Herblay",2769.26813183398
"95308","Herouville",5632.27277117553
"95309","Hodent",12626.9625670926
"95313","L'Isle-Adam",5052.70753006776
"95316","Jagny-sous-Bois",6033.64321666299
"95323","Jouy-le-Moutier",3153.82346328694
"95328","Labbeville",7019.7065104517
"95331","Lassy",6539.96840173234
"95341","Livilliers",5570.03802709974
"95348","Longuesse",6472.04096313026
"95351","Louvres",5250.88930142487
"95352","Luzarches",7617.09630811422
"95353","Maffliers",5354.05008549595
"95355","Magny-en-Vexin",13063.9985806368
"95365","Mareil-en-France",5563.58292491837
"95369","Margency",1770.8789820801
"95370","Marines",9929.46372253734
"95371","Marly-la-Ville",6817.72032538921
"95379","Maudetour-en-Vexin",10558.650716029
"95387","Menouville",8378.52869759817
"95388","Menucourt",4196.77066881009
"95392","Meriel",4400.04896218673
"95394","Mery-sur-Oise",3552.46405024246
"95395","Le Mesnil-Aubry",4838.82750219798
"95409","Moisselles",3756.82871148241
"95422","Montgeroult",6055.76614411071
"95424","Montigny-les-Cormeilles",2156.25244640152
"95426","Montlignon",2591.41209186891
"95427","Montmagny",1024.38836704684
"95428","Montmorency",1101.10774099854
"95429","Montreuil-sur-Epte",15310.3481356443
"95430","Montsoult",5108.11336429285
"95436","Mours",5372.22310899995
"95438","Moussy",10411.8635848531
"95445","Nerville-la-Foret",5185.57421751793
"95446","Nesles-la-Vallee",6055.20634019666
"95447","Neuilly-en-Vexin",11423.9289424712
"95450","Neuville-sur-Oise",2912.33288836845
"95452","Nointel",5707.8394574899
"95456","Noisy-sur-Oise",6447.70334023473
"95459","Nucourt",12638.3272435586
"95462","Omerville",12949.1324531556
"95476","Osny",3680.212513401
"95480","Parmain",5511.29718090916
"95483","Le Perchay",9011.32101531979
"95487","Persan",6411.37032904578
"95488","Pierrelaye",2898.84180050778
"95489","Piscop",2703.85525964846
"95491","Le Plessis-Bouchard",1888.47198320693
"95492","Le Plessis-Gassot",3779.37431739924
"95493","Le Plessis-Luzarches",6736.40759353322
"95500","Pontoise",2994.82281501666
"95504","Presles",5350.78744615058
"95509","Puiseux-en-France",5772.93051016482
"95510","Puiseux-Pontoise",4484.93230373467
"95523","La Roche-Guyon",10552.8266505588
"95527","Roissy-en-France",4016.68255272827
"95529","Ronquerolles",7926.99275439022
"95535","Sagy",5340.16076637969
"95539","Saint-Brice-sous-Foret",1743.64730732512
"95541","Saint-Clair-sur-Epte",17948.1760830929
"95543","Saint-Cyr-en-Arthies",7898.11804547027
"95554","Saint-Gervais",14054.9741519473
"95555","Saint-Gratien",1009.70784615375
"95563","Saint-Leu-la-Foret",2589.84457232103
"95566","Saint-Martin-du-Tertre",5829.0006471016
"95572","Saint-Ouen-l'Aumone",3099.20278066304
"95574","Saint-Prix",2739.65174068053
"95580","Saint-Witz",7813.88856940674
"95582","Sannois",821.037561936832
"95584","Santeuil",9135.02003232606
"95585","Sarcelles",291.407230688746
"95592","Seraincourt",6444.86898716644
"95594","Seugy",7461.9454905479
"95598","Soisy-sous-Montmorency",1047.53424726751
"95604","Survilliers",8577.85858197143
"95607","Taverny",2652.9115315472
"95610","Themericourt",8236.25558829696
"95611","Theuville",9045.87279629875
"95612","Le Thillay",3105.31486626503
"95625","Us",7901.11408620848
"95627","Vallangoujard",7453.86664786113
"95628","Valmondois",5038.65470693401
"95633","Vaudherland",3360.15428352428
"95637","Vaureal",3046.42436332814
"95641","Vemars",7051.00109813961
"95651","Vetheuil",8042.34602690364
"95652","Viarmes",7104.85275424871
"95656","Vienne-en-Arthies",8282.16347552159
"95658","Vigny",7382.11871310027
"95660","Villaines-sous-Bois",5417.80285320292
"95675","Villeron",6289.19593610171
"95676","Villers-en-Arthies",9400.79239042882
"95678","Villiers-Adam",4392.08235846379
"95680","Villiers-le-Bel",2515.03705393449
"95682","Villiers-le-Sec",5565.84215373274
"95690","Wy-dit-Joli-Village",9643.33664362672
