"ID","NAMES","intermediaires_AsTheCowRolls_POT_20"
"78417","Montchauvet",19841.37315214
"78418","Montesson",473451.39627275
"78420","Montfort-l'Amaury",81298.59122235
"78423","Montigny-le-Bretonneux",286605.32531999
"78431","Morainvilliers",191278.01441962
"78437","Mousseaux-sur-Seine",14739.51006361
"78439","Mulcent",22736.17553502
"78440","Les Mureaux",165916.47312296
"78442","Neauphle-le-Chateau",150279.8301463
"78443","Neauphle-le-Vieux",107367.08783634
"78444","Neauphlette",11220.69139983
"78451","Nezel",104955.27849752
"78455","Noisy-le-Roi",341811.23722775
"78460","Oinville-sur-Montcient",75400.35505106
"78464","Orcemont",18813.56406374
"78465","Orgerus",21038.71286489
"78466","Orgeval",234047.32258511
"78470","Orphin",17236.82942199
"78472","Orsonville",15665.22800913
"78474","Orvilliers",22450.06538295
"78475","Osmoy",21155.51709436
"78478","Paray-Douaville",17995.51013563
"78481","Le Pecq",397298.62329203
"78484","Perdreauville",36257.22796267
"78486","Le Perray-en-Yvelines",80120.62395604
"78490","Plaisir",190862.2330297
"78497","Poigny-la-Foret",20088.10940964
"78498","Poissy",311995.4512578
"78499","Ponthevrard",26683.00597613
"78501","Porcheville",83027.43899235
"78502","Le Port-Marly",440969.43251352
"78503","Port-Villez",18470.75140472
"78505","Prunay-le-Temple",18400.92372344
"78506","Prunay-en-Yvelines",14816.19969605
"78513","La Queue-les-Yvelines",67416.66304294
"78516","Raizeux",6763.38070127
"78517","Rambouillet",45707.29036533
"78518","Rennemoulin",285703.65193241
"78520","Richebourg",24660.06291484
"78522","Rochefort-en-Yvelines",66898.48414457
"78524","Rocquencourt",367958.02414196
"78528","Rolleboise",29150.52761546
"78530","Rosay",34832.4432305
"78531","Rosny-sur-Seine",38609.52392731
"78536","Sailly",51543.30042628
"78537","Saint-Arnoult-en-Yvelines",46787.47115822
"78545","Saint-Cyr-l'Ecole",372041.41117055
"78548","Saint-Forget",88746.14995796
"78550","Saint-Germain-de-la-Grange",118920.09462213
"78551","Saint-Germain-en-Laye",396099.80368061
"78557","Saint-Hilarion",13719.40604721
"78558","Saint-Illiers-la-Ville",12284.09479333
"78559","Saint-Illiers-le-Bois",9046.00823611
"78561","Saint-Lambert",150604.42751841
"78562","Saint-Leger-en-Yvelines",27882.4520611
"78564","Saint-Martin-de-Brethencourt",17462.95050891
"78565","Saint-Martin-des-Champs",23544.11042915
"78567","Saint-Martin-la-Garenne",29442.84868485
"78569","Sainte-Mesme",28314.59141178
"78571","Saint-Nom-la-Breteche",230924.90504239
"78575","Saint-Remy-les-Chevreuse",154996.90099412
"78576","Saint-Remy-l'Honore",81141.39114778
"78586","Sartrouville",474236.769882
"78588","Saulx-Marchais",53780.62003141
"78590","Senlisse",68808.35721993
"78591","Septeuil",28816.11347809
"78597","Soindres",47066.03071075
"78601","Sonchamp",32024.02507745
"78605","Tacoignieres",18504.97293758
"78606","Le Tartre-Gaudran",4736.22375448
"78608","Le Tertre-Saint-Denis",23459.54897892
"78609","Tessancourt-sur-Aubette",112948.31491911
"78615","Thiverval-Grignon",104388.71964827
"78616","Thoiry",47100.83612573
"78618","Tilly",12840.34103242
"78620","Toussus-le-Noble",279071.04354856
"78621","Trappes",298803.45058807
"78623","Le Tremblay-sur-Mauldre",119465.31039637
"78624","Triel-sur-Seine",190840.71077799
"78638","Vaux-sur-Seine",138249.84533716
"78640","Velizy-Villacoublay",500171.84231126
"78642","Verneuil-sur-Seine",132037.38624268
"78643","Vernouillet",161296.14227016
"78644","La Verriere",168823.21507746
"78646","Versailles",477034.45433962
"78647","Vert",46912.84222292
"78650","Le Vesinet",481319.68909022
"78653","Vicq",74449.40566169
"78655","Vieille-Eglise-en-Yvelines",39612.14231278
"78668","La Villeneuve-en-Chevrie",20781.5269712
"78672","Villennes-sur-Seine",285182.51503037
"78674","Villepreux",226550.66566851
"78677","Villette",38135.25814309
"78681","Villiers-le-Mahieu",31878.29455186
"78683","Villiers-Saint-Frederic",145195.79212044
"78686","Viroflay",491283.9098634
"78688","Voisins-le-Bretonneux",261197.1117366
"91001","Abbeville-la-Riviere",12129.75838819
"91016","Angerville",8440.8885397
"91017","Angervilliers",64191.3519732
"91021","Arpajon",185577.17504657
"91022","Arrancourt",11112.4875939
"91027","Athis-Mons",503286.96195313
"91035","Authon-la-Plaine",18072.91774824
"91037","Auvernaux",144468.92051003
"91038","Auvers-Saint-Georges",45408.67443557
"91041","Avrainville",130284.01863785
"91044","Ballainvilliers",356153.85113044
"91045","Ballancourt-sur-Essonne",82937.21646657
"91047","Baulne",57180.7588675
"91064","Bievres",498999.31588099
"91067","Blandy",4492.78148587
"91069","Boigneville",8214.83867098
"91075","Bois-Herpin",12635.92875697
"91079","Boissy-la-Riviere",16430.39587995
"91080","Boissy-le-Cutte",40133.38089626
"91081","Boissy-le-Sec",26147.0597621
"91085","Boissy-sous-Saint-Yon",123683.52507106
"91086","Bondoufle",224583.48189194
"91093","Boullay-les-Troux",100758.09021957
"91095","Bouray-sur-Juine",65879.00786713
"91097","Boussy-Saint-Antoine",213171.06953277
"91098","Boutervilliers",20488.926259
"91099","Boutigny-sur-Essonne",34363.47030396
"91100","Bouville",25208.2556303
"91103","Bretigny-sur-Orge",202523.44254046
"91105","Breuillet",100904.13077121
"91106","Breux-Jouy",79618.10639531
"91109","Brieres-les-Scelles",32616.90788655
"91111","Briis-sous-Forges",148673.96050377
"91112","Brouy",5223.58140193
"91114","Brunoy",255969.06580078
"91115","Bruyeres-le-Chatel",119905.69520547
"91121","Buno-Bonnevaux",12679.61601649
"91122","Bures-sur-Yvette",265609.65806715
"91129","Cerny",37520.14795252
"91130","Chalo-Saint-Mars",12077.18721141
"91131","Chalou-Moulineux",9346.9011486
"91132","Chamarande",70983.86860202
"91135","Champcueil",55375.24866463
"91136","Champlan",440263.0943318
"91137","Champmotteux",8892.98901671
"91145","Chatignonville",17110.98354503
"91148","Chauffour-les-Etrechy",55171.68452332
"91156","Cheptainville",104316.10949897
"91159","Chevannes",86161.62985171
"91161","Chilly-Mazarin",497383.0303034
"91174","Corbeil-Essonnes",224007.08043818
"91175","Corbreuse",24061.27100347
"91179","Le Coudray-Montceaux",193060.34847544
"91180","Courances",78780.51397009
"91182","Courcouronnes",309231.3616538
"91184","Courdimanche-sur-Essonne",25235.20708895
"91186","Courson-Monteloup",92547.72615016
"91191","Crosne",377510.05728378
"91195","Dannemois",68304.26267642
"91198","D'Huison-Longueville",34016.1234267
"91200","Dourdan",47231.27376451
"91201","Draveil",314555.92640717
"91204","Echarcon",159393.55455312
"91207","Egly",136338.09838555
"91215","Epinay-sous-Senart",230688.42316584
"91216","Epinay-sur-Orge",393195.42054931
"91222","Estouches",5207.82732284
"91223","Etampes",33669.0093292
"91225","Etiolles",193383.04843667
"91226","Etrechy",69544.08373564
"91228","Evry",275924.61765425
"91232","La Ferte-Alais",49621.79515181
"91235","Fleury-Merogis",283606.39913181
"91240","Fontaine-la-Riviere",14726.50592154
"91243","Fontenay-les-Briis",147671.85252228
"91244","Fontenay-le-Vicomte",105971.28519105
"91247","La Foret-le-Roi",24013.19400923
"91248","La Foret-Sainte-Croix",16557.86672153
"91249","Forges-les-Bains",89034.32019536
"91272","Gif-sur-Yvette",217055.77737916
"91273","Gironville-sur-Essonne",16077.25401362
"91274","Gometz-la-Ville",204285.4029868
"91275","Gometz-le-Chatel",205695.80740172
"91284","Les Granges-le-Roi",31110.99449889
"91286","Grigny",321447.50762507
"91292","Guibeville",126602.99507175
"91293","Guigneville-sur-Essonne",42420.02839996
"91294","Guillerval",10830.91796746
"91312","Igny",473278.87682822
"91315","Itteville",59727.77085487
"91318","Janville-sur-Juine",50361.76997738
"91319","Janvry",146125.5130236
"91326","Juvisy-sur-Orge",430019.52818753
"91330","Lardy",67322.89179891
"91332","Leudeville",107641.46977955
"91333","Leuville-sur-Orge",236724.62826557
"91338","Limours",101382.47761722
"91339","Linas",197684.45191678
"91340","Lisses",220934.02611932
"91345","Longjumeau",443590.90114411
"91347","Longpont-sur-Orge",283011.28218313
"91359","Maisse",23597.70725968
"91363","Marcoussis",249844.00746581
"91374","Marolles-en-Beauce",13816.37663167
"91376","Marolles-en-Hurepoix",118427.81085897
"91377","Massy",531205.52883156
"91378","Mauchamps",88597.47223005
"91386","Mennecy",140257.86389749
"91390","Mereville",6784.39278038
"91393","Merobert",11082.80578609
"91399","Mespuits",10989.10431787
"91405","Milly-la-Foret",46285.99427238
"91408","Moigny-sur-Ecole",41724.37103127
"91411","Les Molieres",122738.06956134
"91412","Mondeville",43881.99050776
"91414","Monnerville",11327.82466625
"91421","Montgeron",355747.67148241
"91425","Montlhery",324006.75309991
"91432","Morangis",442707.13874458
"91433","Morigny-Champigny",38119.06471285
"91434","Morsang-sur-Orge",409514.58250583
"91435","Morsang-sur-Seine",105701.51504434
"91441","Nainville-les-Roches",94345.3885283
"91457","La Norville",159111.9858604
"91458","Nozay",275843.30913277
"91461","Ollainville",147916.48032265
"91463","Oncy-sur-Ecole",30904.37659693
"91468","Ormoy",152488.78624722
"91469","Ormoy-la-Riviere",19910.02117868
"91471","Orsay",338478.94398108
"91473","Orveau",26660.17780313
"91477","Palaiseau",374540.18610956
"91479","Paray-Vieille-Poste",520302.03144936
"91482","Pecqueuse",94583.80638109
"91494","Le Plessis-Pate",199401.27203713
"91495","Plessis-Saint-Benoist",15208.5503492
"91507","Prunay-sur-Essonne",12216.2529182
"91508","Puiselet-le-Marais",16251.51423257
"91511","Pussay",9654.04245684
"91514","Quincy-sous-Senart",202177.9612796
"91519","Richarville",15284.55096064
"91521","Ris-Orangis",294916.32770901
"91525","Roinville",36508.72466367
"91526","Roinvilliers",9767.38500499
"91533","Saclas",11464.32545817
"91534","Saclay",399915.59644163
"91538","Saint-Aubin",307328.95358721
"91540","Saint-Cheron",61139.86111341
"91544","Saint-Cyr-la-Riviere",13324.4049989
"91546","Saint-Cyr-sous-Dourdan",60975.07551453
"91547","Saint-Escobille",14669.92150466
"91549","Sainte-Genevieve-des-Bois",333370.66988015
"91552","Saint-Germain-les-Arpajon",154034.87210695
"91553","Saint-Germain-les-Corbeil",229754.03107187
"91556","Saint-Hilaire",16634.80720618
"91560","Saint-Jean-de-Beauregard",227073.56642998
"91568","Saint-Maurice-Montcouronne",75404.54771713
"91570","Saint-Michel-sur-Orge",255411.12515058
"91573","Saint-Pierre-du-Perray",185786.01493945
"91577","Saintry-sur-Seine",154279.54138886
"91578","Saint-Sulpice-de-Favieres",69828.05846747
"91579","Saint-Vrain",85105.76011355
"91581","Saint-Yon",110963.6108787
"91587","Saulx-les-Chartreux",412297.9639192
"91589","Savigny-sur-Orge",456037.17664883
"91593","Sermaise",30772.25158396
"91599","Soisy-sur-Ecole",74099.59770244
"91600","Soisy-sur-Seine",232436.71034336
"91602","Souzy-la-Briche",60082.80852214
"91613","Congerville-Thionville",8778.74711093
"91617","Tigery",228437.72488428
"91619","Torfou",75768.67773195
"91629","Valpuiseaux",16028.44825061
"91630","Le Val-Saint-Germain",53983.07739982
"91631","Varennes-Jarcy",176875.45460305
"91634","Vaugrigneuse",99911.87588577
"91635","Vauhallan",427297.97169769
"91639","Vayres-sur-Essonne",28495.91756206
"91645","Verrieres-le-Buisson",507830.0518538
"91648","Vert-le-Grand",137175.47672404
"91649","Vert-le-Petit",100795.70556625
"91654","Videlles",54358.70107628
"91657","Vigneux-sur-Seine",380426.58231048
"91659","Villabe",189281.49991274
"91661","Villebon-sur-Yvette",313886.96243397
"91662","Villeconin",50648.59971615
"91665","La Ville-du-Bois",379143.78209292
"91666","Villejust",319664.20345127
"91667","Villemoisson-sur-Orge",395339.62126359
"91671","Villeneuve-sur-Auvers",40557.25573689
"91679","Villiers-le-Bacle",309847.57126204
"91685","Villiers-sur-Orge",318826.74631255
"91687","Viry-Chatillon",330414.94422936
"91689","Wissous",495701.51668905
"91691","Yerres",321172.604358
"91692","Les Ulis",269690.57411873
"92002","Antony",537197.92047444
"92004","Asnieres-sur-Seine",761715.70083902
"92007","Bagneux",696642.55699035
"92009","Bois-Colombes",644041.13201321
"92012","Boulogne-Billancourt",758753.50894171
"92014","Bourg-la-Reine",658412.85962326
"92019","Chatenay-Malabry",584148.43697627
"92020","Chatillon",710737.34235221
"92022","Chaville",561542.46232826
"92023","Clamart",655239.87388157
"92024","Clichy",789172.98802044
"92025","Colombes",672053.15587376
"92026","Courbevoie",740782.21148338
"92032","Fontenay-aux-Roses",660244.13719877
"92033","Garches",533651.96672524
"92035","La Garenne-Colombes",690347.43391408
"92036","Gennevilliers",740242.51408516
"92040","Issy-les-Moulineaux",746925.89356082
"92044","Levallois-Perret",766941.50411322
"92046","Malakoff",770533.205526
"92047","Marnes-la-Coquette",554255.97808008
"92048","Meudon",654960.7249556
"92049","Montrouge",786891.89506291
"92050","Nanterre",629890.54795852
"92051","Neuilly-sur-Seine",761898.37807085
"92060","Le Plessis-Robinson",602480.59303294
"92062","Puteaux",695651.99690008
"92063","Rueil-Malmaison",547747.64802227
"92064","Saint-Cloud",638104.39754896
"92071","Sceaux",587351.36920882
"92072","Sevres",669043.29800229
"92073","Suresnes",694917.08048355
"92075","Vanves",775012.59533699
"92076","Vaucresson",547431.35342951
"92077","Ville-d'Avray",532113.72832791
"92078","Villeneuve-la-Garenne",752149.66245952
"93001","Aubervilliers",788690.86074542
"93005","Aulnay-sous-Bois",569385.4153039
"93006","Bagnolet",788407.08821927
"93007","Le Blanc-Mesnil",629927.29653618
"93008","Bobigny",746991.81074983
"93010","Bondy",700778.49729225
"93013","Le Bourget",710288.24590015
"93014","Clichy-sous-Bois",492352.05127651
"93015","Coubron",386756.34457137
"93027","La Courneuve",759734.97259106
"93029","Drancy",695868.75019407
"93030","Dugny",625440.00086169
"93031","Epinay-sur-Seine",663510.62411
"93032","Gagny",543209.92399226
"93033","Gournay-sur-Marne",460457.04449938
"93039","L'Ile-Saint-Denis",754243.19183053
"93045","Les Lilas",804925.89108488
"93046","Livry-Gargan",572585.52901344
"93047","Montfermeil",456423.41659831
"93048","Montreuil",751822.51850901
"93049","Neuilly-Plaisance",622024.45874465
"93050","Neuilly-sur-Marne",549712.05503732
"93051","Noisy-le-Grand",557725.73115827
"93053","Noisy-le-Sec",719691.63214234
"93055","Pantin",816605.87900722
"93057","Les Pavillons-sous-Bois",656334.24857035
"93059","Pierrefitte-sur-Seine",609481.03513522
"93061","Le Pre-Saint-Gervais",805005.59182933
"93062","Le Raincy",616977.7566613
"93063","Romainville",762509.28721605
"93064","Rosny-sous-Bois",723400.81995278
"93066","Saint-Denis",743384.71022057
"93070","Saint-Ouen",806102.90897164
"93071","Sevran",476643.51902239
"93072","Stains",659432.32035454
"93073","Tremblay-en-France",347903.51300635
"93074","Vaujours",452910.47743325
"93077","Villemomble",675746.85549159
"93078","Villepinte",407123.25125991
"93079","Villetaneuse",608683.0826903
"94001","Ablon-sur-Seine",471418.15393256
"94002","Alfortville",670672.18609682
"94003","Arcueil",754330.79820588
"94004","Boissy-Saint-Leger",470594.50992984
"94011","Bonneuil-sur-Marne",541814.50123191
"94015","Bry-sur-Marne",599276.34211557
"94016","Cachan",730969.44663973
"94017","Champigny-sur-Marne",621033.681677
"94018","Charenton-le-Pont",766358.44910281
"94019","Chennevieres-sur-Marne",462942.64359682
"94021","Chevilly-Larue",673421.51654265
"94022","Choisy-le-Roi",649621.99523621
"94028","Creteil",677085.97902291
"94033","Fontenay-sous-Bois",697572.85834349
"94034","Fresnes",645874.17419053
"94037","Gentilly",809587.79557102
"94038","L'Hay-les-Roses",659376.47250222
"94041","Ivry-sur-Seine",775083.46550328
"94042","Joinville-le-Pont",731625.74537219
"94043","Le Kremlin-Bicetre",810617.29770133
"94044","Limeil-Brevannes",475855.27417081
"94046","Maisons-Alfort",750440.90588785
"94047","Mandres-les-Roses",253380.36465679
"94048","Marolles-en-Brie",268280.15131713
"94052","Nogent-sur-Marne",698077.02177242
"94053","Noiseau",375487.9875663
"94054","Orly",544119.30328202
"94055","Ormesson-sur-Marne",410940.24278651
"94056","Perigny",208858.66691087
"94058","Le Perreux-sur-Marne",659011.50373078
"94059","Le Plessis-Trevise",421525.89724351
"94060","La Queue-en-Brie",375811.80206187
"94065","Rungis",617468.37637732
"94067","Saint-Mande",828561.11390994
"94068","Saint-Maur-des-Fosses",615757.18983105
"94069","Saint-Maurice",630556.79851168
"94070","Santeny",216578.89175081
"94071","Sucy-en-Brie",430691.30010097
"94073","Thiais",662612.83457746
"94074","Valenton",499789.10586261
"94075","Villecresnes",329947.62709116
"94076","Villejuif",739736.66813998
"94077","Villeneuve-le-Roi",516397.57079433
"94078","Villeneuve-Saint-Georges",482345.3983609
"94079","Villiers-sur-Marne",601433.97467173
"94080","Vincennes",772628.73875075
"94081","Vitry-sur-Seine",697198.29776107
"95002","Ableiges",122639.07279618
"95008","Aincourt",34896.61878129
"95011","Ambleville",14888.77477768
"95012","Amenucourt",10681.03441766
"95014","Andilly",376866.99540731
"95018","Argenteuil",620742.55077051
"95019","Arnouville",506687.16004202
"95023","Arronville",52595.13505306
"95024","Arthies",38428.01346012
"95026","Asnieres-sur-Oise",80627.14884245
"95028","Attainville",285012.63106637
"95039","Auvers-sur-Oise",251598.45439651
"95040","Avernes",75211.46814837
"95042","Baillet-en-France",261249.12341345
"95046","Banthelu",44055.64755006
"95051","Beauchamp",383934.47615054
"95052","Beaumont-sur-Oise",118091.22484672
"95054","Le Bellay-en-Vexin",44011.89203468
"95055","Bellefontaine",98862.94368376
"95056","Belloy-en-France",185201.36864858
"95058","Bernes-sur-Oise",78578.55222382
"95059","Berville",24397.55290003
"95060","Bessancourt",352200.84341732
"95061","Bethemont-la-Foret",226980.69097506
"95063","Bezons",609966.26739184
"95074","Boisemont",143556.99175631
"95078","Boissy-l'Aillerie",161189.08551162
"95088","Bonneuil-en-France",523470.38682995
"95091","Bouffemont",256962.63790545
"95094","Bouqueval",291433.12348056
"95101","Bray-et-Lu",10728.87162951
"95102","Breancon",65567.61099645
"95110","Brignancourt",42161.96231282
"95116","Bruyeres-sur-Oise",45103.40101691
"95119","Buhy",15258.6814856
"95120","Butry-sur-Oise",202444.26973537
"95127","Cergy",231864.40130703
"95134","Champagne-sur-Oise",110001.36027381
"95139","La Chapelle-en-Vexin",28166.45321178
"95141","Charmont",44345.84048321
"95142","Chars",35837.84091467
"95144","Chatenay-en-France",115910.28216676
"95149","Chaumontel",100228.92866028
"95150","Chaussy",14486.63743934
"95151","Chauvry",270758.00308573
"95154","Chennevieres-les-Louvres",380855.00573617
"95157","Cherence",15149.58964544
"95166","Clery-en-Vexin",58155.83656852
"95169","Commeny",67585.67810549
"95170","Condecourt",116040.33612679
"95176","Cormeilles-en-Parisis",442179.78336691
"95177","Cormeilles-en-Vexin",112963.07554258
"95181","Courcelles-sur-Viosne",166522.40168904
"95183","Courdimanche",159595.70417662
"95197","Deuil-la-Barre",537077.44497884
"95199","Domont",292623.51526763
"95203","Eaubonne",473589.37730907
"95205","Ecouen",370259.69384081
"95210","Enghien-les-Bains",591427.69716736
"95211","Ennery",183982.30787871
"95212","Epiais-les-Louvres",191331.66635512
"95213","Epiais-Rhus",91324.68421656
"95214","Epinay-Champlatreux",169544.78998579
"95218","Eragny",307209.89763584
"95219","Ermont",483635.55308182
"95229","Ezanville",369107.52350679
"95241","Fontenay-en-Parisis",223466.60043362
"95250","Fosses",116480.70275994
"95252","Franconville",495575.65163516
"95253","Fremainville",66359.46601028
"95254","Fremecourt",81293.89232044
"95256","Frepillon",342382.1658994
"95257","La Frette-sur-Seine",407578.1691712
"95258","Frouville",51239.37493681
"95259","Gadancourt",49660.9680381
"95268","Garges-les-Gonesse",534754.36856367
"95270","Genainville",21357.71265141
"95271","Genicourt",189345.35641758
"95277","Gonesse",484376.86662187
"95280","Goussainville",233643.81014193
"95282","Gouzangrez",69484.33302157
"95287","Grisy-les-Platres",90068.58164177
"95288","Groslay",481326.98946039
"95295","Guiry-en-Vexin",55799.90779783
"95298","Haravilliers",35020.9110377
"95301","Haute-Isle",18658.4035064
"95303","Le Heaulme",24602.61788828
"95304","Hedouville",49301.86527692
"95306","Herblay",386268.37437712
"95308","Herouville",159938.68834988
"95309","Hodent",38884.97450103
"95313","L'Isle-Adam",140219.43896214
"95316","Jagny-sous-Bois",125643.24049111
"95323","Jouy-le-Moutier",180471.92699594
"95328","Labbeville",75919.69376539
"95331","Lassy",101189.07927772
"95341","Livilliers",159013.4895898
"95348","Longuesse",96708.42696645
"95351","Louvres",254754.68550468
"95352","Luzarches",129769.32229353
"95353","Maffliers",256152.0776826
"95355","Magny-en-Vexin",46351.74587854
"95365","Mareil-en-France",173455.85592358
"95369","Margency",425373.92215496
"95370","Marines",59377.13409196
"95371","Marly-la-Ville",111791.98637798
"95379","Maudetour-en-Vexin",25694.38645375
"95387","Menouville",81305.47601679
"95388","Menucourt",132187.82325423
"95392","Meriel",238931.22752098
"95394","Mery-sur-Oise",289884.6096543
"95395","Le Mesnil-Aubry",253428.46919812
"95409","Moisselles",324489.02301517
"95422","Montgeroult",148359.85596473
"95424","Montigny-les-Cormeilles",487511.22369425
"95426","Montlignon",390852.55049104
"95427","Montmagny",556911.03539998
"95428","Montmorency",453890.62791726
"95429","Montreuil-sur-Epte",7429.13889911
"95430","Montsoult",266912.72337853
"95436","Mours",147558.428034
"95438","Moussy",50043.4899745
"95445","Nerville-la-Foret",178412.78022758
"95446","Nesles-la-Vallee",111769.57938843
"95447","Neuilly-en-Vexin",34260.22594397
"95450","Neuville-sur-Oise",220300.30515537
"95452","Nointel",96741.9890913
"95456","Noisy-sur-Oise",61810.20518841
"95459","Nucourt",34836.67659369
"95462","Omerville",18445.55091185
"95476","Osny",184397.7255399
"95480","Parmain",132486.35431216
"95483","Le Perchay",70850.44134418
"95487","Persan",121954.95643107
"95488","Pierrelaye",303451.79738482
"95489","Piscop",397353.93244424
"95491","Le Plessis-Bouchard",451029.64966063
"95492","Le Plessis-Gassot",273202.6671743
"95493","Le Plessis-Luzarches",88114.71771268
"95500","Pontoise",279388.44604383
"95504","Presles",141311.02223958
"95509","Puiseux-en-France",181614.72295422
"95510","Puiseux-Pontoise",207411.67076584
"95523","La Roche-Guyon",14702.90693817
"95527","Roissy-en-France",370658.46065472
"95529","Ronquerolles",61858.22134554
"95535","Sagy",125617.46794522
"95539","Saint-Brice-sous-Foret",466516.25526621
"95541","Saint-Clair-sur-Epte",13179.42336215
"95543","Saint-Cyr-en-Arthies",28113.41494917
"95554","Saint-Gervais",29259.26807011
"95555","Saint-Gratien",591518.91992267
"95563","Saint-Leu-la-Foret",403767.1321504
"95566","Saint-Martin-du-Tertre",109421.27377178
"95572","Saint-Ouen-l'Aumone",288896.42663905
"95574","Saint-Prix",313338.53005473
"95580","Saint-Witz",219267.14404166
"95582","Sannois",544802.22028544
"95584","Santeuil",56242.37457461
"95585","Sarcelles",491233.96837863
"95592","Seraincourt",84034.94803824
"95594","Seugy",92409.94371491
"95598","Soisy-sous-Montmorency",484903.38071589
"95604","Survilliers",173426.87147527
"95607","Taverny",348419.0724921
"95610","Themericourt",91618.80057707
"95611","Theuville",40875.29925778
"95612","Le Thillay",379640.86593513
"95625","Us",91517.96993231
"95627","Vallangoujard",110602.92788299
"95628","Valmondois",159787.2946497
"95633","Vaudherland",412629.29407384
"95637","Vaureal",166494.24261147
"95641","Vemars",173410.31904515
"95651","Vetheuil",25244.68088142
"95652","Viarmes",112620.10380881
"95656","Vienne-en-Arthies",23259.59527758
"95658","Vigny",114772.69878671
"95660","Villaines-sous-Bois",239680.08710717
"95675","Villeron",158817.92354829
"95676","Villers-en-Arthies",21277.53276331
"95678","Villiers-Adam",250693.02355616
"95680","Villiers-le-Bel",401854.80116464
"95682","Villiers-le-Sec",224781.82821114
"95690","Wy-dit-Joli-Village",46472.81919726
