"ID","NAMES","agriculteurs_AsTheCrowFlies_POT_7500"
"78517","Rambouillet",56.2750486
"78518","Rennemoulin",209.22828257
"78520","Richebourg",74.98288234
"78522","Rochefort-en-Yvelines",42.30777556
"78524","Rocquencourt",308.5964988
"78528","Rolleboise",83.54225125
"78530","Rosay",120.29208277
"78531","Rosny-sur-Seine",100.30395433
"78536","Sailly",69.0871988
"78537","Saint-Arnoult-en-Yvelines",41.10515397
"78545","Saint-Cyr-l'Ecole",194.90093243
"78548","Saint-Forget",74.80484589
"78550","Saint-Germain-de-la-Grange",104.36954784
"78551","Saint-Germain-en-Laye",210.77511552
"78557","Saint-Hilarion",44.86566968
"78558","Saint-Illiers-la-Ville",93.61592135
"78559","Saint-Illiers-le-Bois",74.23556697
"78561","Saint-Lambert",80.58282757
"78562","Saint-Leger-en-Yvelines",70.46458425
"78564","Saint-Martin-de-Brethencourt",60.99306378
"78565","Saint-Martin-des-Champs",110.29724798
"78567","Saint-Martin-la-Garenne",57.25850424
"78569","Sainte-Mesme",51.32077206
"78571","Saint-Nom-la-Breteche",198.00677076
"78575","Saint-Remy-les-Chevreuse",103.04414657
"78576","Saint-Remy-l'Honore",77.02177146
"78586","Sartrouville",409.08901716
"78588","Saulx-Marchais",100.68996408
"78590","Senlisse",61.01925776
"78591","Septeuil",113.74671362
"78597","Soindres",111.78643218
"78601","Sonchamp",44.85143588
"78605","Tacoignieres",89.96147158
"78606","Le Tartre-Gaudran",26.2410282
"78608","Le Tertre-Saint-Denis",116.76552243
"78609","Tessancourt-sur-Aubette",118.6555712
"78615","Thiverval-Grignon",125.78226888
"78616","Thoiry",115.25718256
"78618","Tilly",81.17590238
"78620","Toussus-le-Noble",133.67039609
"78621","Trappes",96.05220253
"78623","Le Tremblay-sur-Mauldre",75.60263196
"78624","Triel-sur-Seine",117.4539282
"78638","Vaux-sur-Seine",119.79007979
"78640","Velizy-Villacoublay",366.27878105
"78642","Verneuil-sur-Seine",116.88321627
"78643","Vernouillet",119.5317514
"78644","La Verriere",77.28287739
"78646","Versailles",253.63126391
"78647","Vert",116.91602064
"78650","Le Vesinet",413.2639727
"78653","Vicq",86.44018572
"78655","Vieille-Eglise-en-Yvelines",54.87698698
"78668","La Villeneuve-en-Chevrie",71.03728326
"78672","Villennes-sur-Seine",141.10271676
"78674","Villepreux",171.7757097
"78677","Villette",119.71414217
"78681","Villiers-le-Mahieu",105.24955096
"78683","Villiers-Saint-Frederic",89.23692435
"78686","Viroflay",407.21423496
"78688","Voisins-le-Bretonneux",110.49451045
"91001","Abbeville-la-Riviere",97.34105273
"91016","Angerville",67.16083716
"91017","Angervilliers",76.49434359
"91021","Arpajon",91.14519382
"91022","Arrancourt",94.58418525
"91027","Athis-Mons",122.75738729
"91035","Authon-la-Plaine",52.1584582
"91037","Auvernaux",90.70025611
"91038","Auvers-Saint-Georges",110.44633211
"91041","Avrainville",84.16998544
"91044","Ballainvilliers",135.07876529
"91045","Ballancourt-sur-Essonne",99.77011863
"91047","Baulne",103.49511661
"91064","Bievres",229.23873418
"91067","Blandy",80.22753415
"91069","Boigneville",88.14182715
"91075","Bois-Herpin",110.81178557
"91079","Boissy-la-Riviere",111.70127323
"91080","Boissy-le-Cutte",107.52852445
"91081","Boissy-le-Sec",88.40168638
"91085","Boissy-sous-Saint-Yon",87.21724537
"91086","Bondoufle",105.10043485
"91093","Boullay-les-Troux",91.70802264
"91095","Bouray-sur-Juine",100.61217224
"91097","Boussy-Saint-Antoine",128.00036174
"91098","Boutervilliers",75.01887409
"91099","Boutigny-sur-Essonne",99.35728467
"91100","Bouville",110.03921855
"91103","Bretigny-sur-Orge",99.83689452
"91105","Breuillet",92.72812587
"91106","Breux-Jouy",91.49133726
"91109","Brieres-les-Scelles",108.18845014
"91111","Briis-sous-Forges",111.84881902
"91112","Brouy",81.95570272
"91114","Brunoy",128.02161167
"91115","Bruyeres-le-Chatel",100.15978462
"91121","Buno-Bonnevaux",99.09704358
"91122","Bures-sur-Yvette",129.96869396
"91129","Cerny",108.30368014
"91130","Chalo-Saint-Mars",73.34162668
"91131","Chalou-Moulineux",72.1287508
"91132","Chamarande",96.19770816
"91135","Champcueil",96.2260331
"91136","Champlan",150.76870079
"91137","Champmotteux",93.27904025
"91145","Chatignonville",59.52400608
"91148","Chauffour-les-Etrechy",100.13316348
"91156","Cheptainville",86.52279554
"91159","Chevannes",95.53444736
"91161","Chilly-Mazarin",146.26549809
"91174","Corbeil-Essonnes",93.31508262
"91175","Corbreuse",59.34171084
"91179","Le Coudray-Montceaux",89.80156488
"91180","Courances",84.16188495
"91182","Courcouronnes",105.63296141
"91184","Courdimanche-sur-Essonne",106.18022328
"91186","Courson-Monteloup",100.2723799
"91191","Crosne",132.74918492
"91195","Dannemois",90.39829812
"91198","D'Huison-Longueville",109.2662875
"91200","Dourdan",54.77049013
"91201","Draveil",116.122172
"91204","Echarcon",97.96177155
"91207","Egly",88.27651307
"91215","Epinay-sous-Senart",126.06052188
"91216","Epinay-sur-Orge",131.1282868
"91222","Estouches",83.27641481
"91223","Etampes",101.01016559
"91225","Etiolles",107.57998468
"91226","Etrechy",107.07151858
"91228","Evry",104.28448566
"91232","La Ferte-Alais",106.54280773
"91235","Fleury-Merogis",109.8658036
"91240","Fontaine-la-Riviere",109.70087779
"91243","Fontenay-les-Briis",106.70293462
"91244","Fontenay-le-Vicomte",96.72002025
"91247","La Foret-le-Roi",74.50656997
"91248","La Foret-Sainte-Croix",114.45712033
"91249","Forges-les-Bains",94.8461916
"91272","Gif-sur-Yvette",119.61400271
"91273","Gironville-sur-Essonne",102.69656476
"91274","Gometz-la-Ville",114.85715779
"91275","Gometz-le-Chatel",125.71610974
"91284","Les Granges-le-Roi",64.43022269
"91286","Grigny",113.91303583
"91292","Guibeville",85.8075299
"91293","Guigneville-sur-Essonne",106.04874845
"91294","Guillerval",102.2066021
"91312","Igny",176.91446152
"91315","Itteville",103.75880828
"91318","Janville-sur-Juine",101.41944841
"91319","Janvry",123.1474966
"91326","Juvisy-sur-Orge",121.25433318
"91330","Lardy",91.85492574
"91332","Leudeville",92.86449406
"91333","Leuville-sur-Orge",103.29374414
"91338","Limours",102.07981191
"91339","Linas",109.2913029
"91340","Lisses",100.44990037
"91345","Longjumeau",140.5918251
"91347","Longpont-sur-Orge",119.1756831
"91359","Maisse",104.91341038
"91363","Marcoussis",124.01030432
"91374","Marolles-en-Beauce",109.080288
"91376","Marolles-en-Hurepoix",88.92425433
"91377","Massy",173.25002061
"91378","Mauchamps",93.772351
"91386","Mennecy",95.90618237
"91390","Mereville",92.02324362
"91393","Merobert",47.5727683
"91399","Mespuits",103.97629415
"91405","Milly-la-Foret",84.31166576
"91408","Moigny-sur-Ecole",88.09134498
"91411","Les Molieres",101.774307
"91412","Mondeville",97.92751719
"91414","Monnerville",88.01589387
"91421","Montgeron",122.1309702
"91425","Montlhery",120.10851925
"91432","Morangis",135.45833041
"91433","Morigny-Champigny",115.70429017
"91434","Morsang-sur-Orge",118.17830154
"91435","Morsang-sur-Seine",86.68980906
"91441","Nainville-les-Roches",93.68834391
"91457","La Norville",88.48913616
"91458","Nozay",130.35860582
"91461","Ollainville",99.40508486
"91463","Oncy-sur-Ecole",89.91479945
"91468","Ormoy",94.6527364
"91469","Ormoy-la-Riviere",108.69436715
"91471","Orsay",137.07518691
"91473","Orveau",107.95655223
"91477","Palaiseau",148.90313021
"91479","Paray-Vieille-Poste",140.97687996
"91482","Pecqueuse",79.342578
"91494","Le Plessis-Pate",103.00862427
"91495","Plessis-Saint-Benoist",54.42606282
"91507","Prunay-sur-Essonne",98.28678302
"91508","Puiselet-le-Marais",116.6525145
"91511","Pussay",66.89391349
"91514","Quincy-sous-Senart",119.28865918
"91519","Richarville",59.51003991
"91521","Ris-Orangis",110.64673751
"91525","Roinville",74.99873321
"91526","Roinvilliers",95.66268117
"91533","Saclas",112.5400056
"91534","Saclay",148.69876712
"91538","Saint-Aubin",125.06879179
"91540","Saint-Cheron",89.80901386
"91544","Saint-Cyr-la-Riviere",110.31956633
"91546","Saint-Cyr-sous-Dourdan",66.41902017
"91547","Saint-Escobille",41.29016156
"91549","Sainte-Genevieve-des-Bois",116.12855782
"91552","Saint-Germain-les-Arpajon",94.93546373
"91553","Saint-Germain-les-Corbeil",94.28533269
"91556","Saint-Hilaire",88.47473838
"91560","Saint-Jean-de-Beauregard",131.06475069
"91568","Saint-Maurice-Montcouronne",91.76876053
"91570","Saint-Michel-sur-Orge",113.80729963
"91573","Saint-Pierre-du-Perray",84.30371897
"91577","Saintry-sur-Seine",87.35922595
"91578","Saint-Sulpice-de-Favieres",92.50938985
"91579","Saint-Vrain",95.72162234
"91581","Saint-Yon",89.42922272
"91587","Saulx-les-Chartreux",140.631282
"91589","Savigny-sur-Orge",126.25860129
"91593","Sermaise",83.9124757
"91599","Soisy-sur-Ecole",95.07018275
"91600","Soisy-sur-Seine",112.53522051
"91602","Souzy-la-Briche",93.80660775
"91613","Congerville-Thionville",52.36539536
"91617","Tigery",102.61004363
"91619","Torfou",89.33917562
"91629","Valpuiseaux",113.86673864
"91630","Le Val-Saint-Germain",82.23730937
"91631","Varennes-Jarcy",124.33465275
"91634","Vaugrigneuse",95.61160252
"91635","Vauhallan",157.54589651
"91639","Vayres-sur-Essonne",108.45889448
"91645","Verrieres-le-Buisson",238.80198449
"91648","Vert-le-Grand",97.7105445
"91649","Vert-le-Petit",96.01695186
"91654","Videlles",96.00351007
"91657","Vigneux-sur-Seine",120.6653454
"91659","Villabe",95.91528835
"91661","Villebon-sur-Yvette",141.37543019
"91662","Villeconin",94.94818682
"91665","La Ville-du-Bois",130.752901
"91666","Villejust",136.51904854
"91667","Villemoisson-sur-Orge",123.94062325
"91671","Villeneuve-sur-Auvers",108.61544513
"91679","Villiers-le-Bacle",123.00915088
"91685","Villiers-sur-Orge",128.11326831
"91687","Viry-Chatillon",117.78637184
"91689","Wissous",164.62330371
"91691","Yerres",134.3872533
"91692","Les Ulis",135.08416467
"92002","Antony",250.89083654
"92004","Asnieres-sur-Seine",1045.97409347
"92007","Bagneux",745.5229353
"92009","Bois-Colombes",1008.46728328
"92012","Boulogne-Billancourt",1039.30331558
"92014","Bourg-la-Reine",498.75875788
"92019","Chatenay-Malabry",364.16890794
"92020","Chatillon",813.48141744
"92022","Chaville",530.28000238
"92023","Clamart",654.22187101
"92024","Clichy",1182.02308789
"92025","Colombes",859.62945989
"92026","Courbevoie",1139.61523025
"92032","Fontenay-aux-Roses",625.03401128
"92033","Garches",748.74722107
"92035","La Garenne-Colombes",1018.91118686
"92036","Gennevilliers",800.41580209
"92040","Issy-les-Moulineaux",1024.39113818
"92044","Levallois-Perret",1252.7357284
"92046","Malakoff",1008.206787
"92047","Marnes-la-Coquette",547.1697676
"92048","Meudon",644.56235159
"92049","Montrouge",977.1968973
"92050","Nanterre",885.32346406
"92051","Neuilly-sur-Seine",1267.22913979
"92060","Le Plessis-Robinson",479.87676437
"92062","Puteaux",1147.20599267
"92063","Rueil-Malmaison",738.96716379
"92064","Saint-Cloud",891.78991529
"92071","Sceaux",470.56245357
"92072","Sevres",741.42103022
"92073","Suresnes",1056.28863598
"92075","Vanves",1057.84695839
"92076","Vaucresson",559.18878327
"92077","Ville-d'Avray",558.30885674
"92078","Villeneuve-la-Garenne",743.32683622
"93001","Aubervilliers",754.77531813
"93005","Aulnay-sous-Bois",139.13480168
"93006","Bagnolet",728.97251801
"93007","Le Blanc-Mesnil",214.93993749
"93008","Bobigny",461.04517182
"93010","Bondy",289.4665062
"93013","Le Bourget",329.41064821
"93014","Clichy-sous-Bois",138.78662545
"93015","Coubron",96.53932549
"93027","La Courneuve",479.13703017
"93029","Drancy",339.6279715
"93030","Dugny",264.91750676
"93031","Epinay-sur-Seine",528.77796904
"93032","Gagny",182.36970471
"93033","Gournay-sur-Marne",152.36306357
"93039","L'Ile-Saint-Denis",696.75133001
"93045","Les Lilas",716.76010405
"93046","Livry-Gargan",132.15852133
"93047","Montfermeil",127.01406459
"93048","Montreuil",565.92031036
"93049","Neuilly-Plaisance",285.85030379
"93050","Neuilly-sur-Marne",213.25141825
"93051","Noisy-le-Grand",173.7021554
"93053","Noisy-le-Sec",435.59909188
"93055","Pantin",705.8027198
"93057","Les Pavillons-sous-Bois",214.95424554
"93059","Pierrefitte-sur-Seine",366.1379423
"93061","Le Pre-Saint-Gervais",808.24559927
"93062","Le Raincy",205.95792129
"93063","Romainville",582.63577348
"93064","Rosny-sous-Bois",357.7494223
"93066","Saint-Denis",706.94500099
"93070","Saint-Ouen",1057.5480221
"93071","Sevran",106.8709747
"93072","Stains",335.79681985
"93073","Tremblay-en-France",66.83196326
"93074","Vaujours",80.92980121
"93077","Villemomble",259.88478167
"93078","Villepinte",83.0235621
"93079","Villetaneuse",446.24861157
"94001","Ablon-sur-Seine",129.94358875
"94002","Alfortville",413.23906014
"94003","Arcueil",815.32478129
"94004","Boissy-Saint-Leger",152.36905276
"94011","Bonneuil-sur-Marne",203.50473152
"94015","Bry-sur-Marne",251.54308499
"94016","Cachan",626.04027936
"94017","Champigny-sur-Marne",243.93249509
"94018","Charenton-le-Pont",677.01110973
"94019","Chennevieres-sur-Marne",185.80327844
"94021","Chevilly-Larue",322.650757
"94022","Choisy-le-Roi",227.02080103
"94028","Creteil",269.33206946
"94033","Fontenay-sous-Bois",424.79738799
"94034","Fresnes",279.6570542
"94037","Gentilly",881.49658475
"94038","L'Hay-les-Roses",433.21423382
"94041","Ivry-sur-Seine",691.07317517
"94042","Joinville-le-Pont",369.67095592
"94043","Le Kremlin-Bicetre",786.28915285
"94044","Limeil-Brevannes",157.17921788
"94046","Maisons-Alfort",425.28034033
"94047","Mandres-les-Roses",132.34906902
"94048","Marolles-en-Brie",137.54640988
"94052","Nogent-sur-Marne",372.76274431
"94053","Noiseau",153.29523805
"94054","Orly",162.97580723
"94055","Ormesson-sur-Marne",177.42256704
"94056","Perigny",129.51255267
"94058","Le Perreux-sur-Marne",304.1659331
"94059","Le Plessis-Trevise",147.36642544
"94060","La Queue-en-Brie",127.42498546
"94065","Rungis",213.62515139
"94067","Saint-Mande",719.50181218
"94068","Saint-Maur-des-Fosses",254.01404606
"94069","Saint-Maurice",498.25861697
"94070","Santeny",127.77722769
"94071","Sucy-en-Brie",164.14099273
"94073","Thiais",240.36105915
"94074","Valenton",171.97393907
"94075","Villecresnes",137.50297002
"94076","Villejuif",573.35174166
"94077","Villeneuve-le-Roi",138.72206489
"94078","Villeneuve-Saint-Georges",152.62763898
"94079","Villiers-sur-Marne",201.51655427
"94080","Vincennes",614.85353223
"94081","Vitry-sur-Seine",428.27134419
"95002","Ableiges",136.25169325
"95008","Aincourt",57.42054335
"95011","Ambleville",31.71279177
"95012","Amenucourt",24.92368973
"95014","Andilly",194.64557382
"95018","Argenteuil",525.35152973
"95019","Arnouville",163.59247486
"95023","Arronville",47.77541433
"95024","Arthies",69.84038458
"95026","Asnieres-sur-Oise",72.88936012
"95028","Attainville",123.65225503
"95039","Auvers-sur-Oise",126.1137968
"95040","Avernes",108.24292317
"95042","Baillet-en-France",129.8422577
"95046","Banthelu",73.32424922
"95051","Beauchamp",174.8775966
"95052","Beaumont-sur-Oise",91.68990088
"95054","Le Bellay-en-Vexin",70.43013385
"95055","Bellefontaine",93.27145411
"95056","Belloy-en-France",109.24101674
"95058","Bernes-sur-Oise",69.567828
"95059","Berville",35.33635935
"95060","Bessancourt",149.81083587
"95061","Bethemont-la-Foret",139.91778052
"95063","Bezons",672.75143384
"95074","Boisemont",122.11374199
"95078","Boissy-l'Aillerie",131.52990612
"95088","Bonneuil-en-France",185.0962647
"95091","Bouffemont",142.02725956
"95094","Bouqueval",133.26049506
"95101","Bray-et-Lu",23.72815049
"95102","Breancon",80.26654024
"95110","Brignancourt",92.372542
"95116","Bruyeres-sur-Oise",68.74966474
"95119","Buhy",24.73313397
"95120","Butry-sur-Oise",124.72906847
"95127","Cergy",127.60413194
"95134","Champagne-sur-Oise",95.31313463
"95139","La Chapelle-en-Vexin",32.5524172
"95141","Charmont",62.23105045
"95142","Chars",69.07833899
"95144","Chatenay-en-France",111.22923213
"95149","Chaumontel",67.20275179
"95150","Chaussy",35.82265411
"95151","Chauvry",139.2112974
"95154","Chennevieres-les-Louvres",79.13919461
"95157","Cherence",32.14677889
"95166","Clery-en-Vexin",79.55714548
"95169","Commeny",94.20512244
"95170","Condecourt",125.50437251
"95176","Cormeilles-en-Parisis",316.80227914
"95177","Cormeilles-en-Vexin",113.18827547
"95181","Courcelles-sur-Viosne",139.67698668
"95183","Courdimanche",132.47510335
"95197","Deuil-la-Barre",358.45186911
"95199","Domont",149.71175933
"95203","Eaubonne",262.66636377
"95205","Ecouen",146.59610965
"95210","Enghien-les-Bains",389.25857958
"95211","Ennery",126.36748206
"95212","Epiais-les-Louvres",77.33026283
"95213","Epiais-Rhus",96.02052146
"95214","Epinay-Champlatreux",108.62341835
"95218","Eragny",131.29706345
"95219","Ermont",272.69748824
"95229","Ezanville",138.68297753
"95241","Fontenay-en-Parisis",122.65085655
"95250","Fosses",77.6375839
"95252","Franconville",255.5833052
"95253","Fremainville",109.7204316
"95254","Fremecourt",108.86774375
"95256","Frepillon",140.42425145
"95257","La Frette-sur-Seine",256.83610697
"95258","Frouville",66.77715165
"95259","Gadancourt",100.08123852
"95268","Garges-les-Gonesse",218.99941058
"95270","Genainville",53.27208895
"95271","Genicourt",119.53784865
"95277","Gonesse",126.21682583
"95280","Goussainville",112.24989218
"95282","Gouzangrez",110.18443852
"95287","Grisy-les-Platres",91.30424541
"95288","Groslay",242.73627584
"95295","Guiry-en-Vexin",91.56666545
"95298","Haravilliers",53.32522528
"95301","Haute-Isle",32.79818972
"95303","Le Heaulme",63.73416523
"95304","Hedouville",73.12418746
"95306","Herblay",170.95130727
"95308","Herouville",111.18905521
"95309","Hodent",53.22918736
"95313","L'Isle-Adam",119.9990673
"95316","Jagny-sous-Bois",109.23019014
"95323","Jouy-le-Moutier",119.28492086
"95328","Labbeville",87.80468234
"95331","Lassy",99.92942174
"95341","Livilliers",113.31573207
"95348","Longuesse",129.44898946
"95351","Louvres",94.37757524
"95352","Luzarches",79.97760866
"95353","Maffliers",121.18641907
"95355","Magny-en-Vexin",55.90759025
"95365","Mareil-en-France",121.99747655
"95369","Margency",219.41101495
"95370","Marines",84.83659391
"95371","Marly-la-Ville",85.66697491
"95379","Maudetour-en-Vexin",61.64816995
"95387","Menouville",67.72350461
"95388","Menucourt",126.27902735
"95392","Meriel",128.22598166
"95394","Mery-sur-Oise",136.04141048
"95395","Le Mesnil-Aubry",131.83070458
"95409","Moisselles",132.55099952
"95422","Montgeroult",132.13021651
"95424","Montigny-les-Cormeilles",217.17615051
"95426","Montlignon",184.86207204
"95427","Montmagny",336.32830076
"95428","Montmorency",241.08144737
"95429","Montreuil-sur-Epte",25.92393017
"95430","Montsoult",125.46138244
"95436","Mours",104.40175288
"95438","Moussy",91.17930759
"95445","Nerville-la-Foret",126.48817292
"95446","Nesles-la-Vallee",100.67007006
"95447","Neuilly-en-Vexin",55.37057242
"95450","Neuville-sur-Oise",122.30373128
"95452","Nointel",102.35504171
"95456","Noisy-sur-Oise",91.69080555
"95459","Nucourt",58.65687152
"95462","Omerville",41.28704606
"95476","Osny",130.56846336
"95480","Parmain",107.86792614
"95483","Le Perchay",112.65886432
"95487","Persan",86.91930977
"95488","Pierrelaye",156.74783813
"95489","Piscop",163.82387043
"95491","Le Plessis-Bouchard",212.48766935
"95492","Le Plessis-Gassot",136.59222732
"95493","Le Plessis-Luzarches",95.10110847
"95500","Pontoise",130.3212436
"95504","Presles",116.02751902
"95509","Puiseux-en-France",99.20978483
"95510","Puiseux-Pontoise",138.32677917
"95523","La Roche-Guyon",30.81324915
"95527","Roissy-en-France",84.91486472
"95529","Ronquerolles",71.8749046
"95535","Sagy",135.7179766
"95539","Saint-Brice-sous-Foret",188.00494723
"95541","Saint-Clair-sur-Epte",18.35933161
"95543","Saint-Cyr-en-Arthies",47.92536771
"95554","Saint-Gervais",44.56084475
"95555","Saint-Gratien",405.35500025
"95563","Saint-Leu-la-Foret",177.62255536
"95566","Saint-Martin-du-Tertre",110.29283868
"95572","Saint-Ouen-l'Aumone",135.45003271
"95574","Saint-Prix",175.24420417
"95580","Saint-Witz",67.72551751
"95582","Sannois",366.97072612
"95584","Santeuil",104.45794419
"95585","Sarcelles",190.46509233
"95592","Seraincourt",110.18299091
"95594","Seugy",83.54988103
"95598","Soisy-sous-Montmorency",269.71945355
"95604","Survilliers",58.17218954
"95607","Taverny",165.19224351
"95610","Themericourt",121.69565193
"95611","Theuville",67.37944298
"95612","Le Thillay",110.44328628
"95625","Us",125.32772468
"95627","Vallangoujard",85.82440753
"95628","Valmondois",118.90561084
"95633","Vaudherland",99.65500277
"95637","Vaureal",125.5011977
"95641","Vemars",70.4117414
"95651","Vetheuil",41.89214133
"95652","Viarmes",88.00352899
"95656","Vienne-en-Arthies",42.42674218
"95658","Vigny",130.6051967
"95660","Villaines-sous-Bois",117.46187922
"95675","Villeron",82.01058042
"95676","Villers-en-Arthies",42.10861944
"95678","Villiers-Adam",132.56223541
"95680","Villiers-le-Bel",150.64146559
"95682","Villiers-le-Sec",119.50990597
"95690","Wy-dit-Joli-Village",83.82276476
