"ID","NAMES","ouvrier_AsTheCrowFlies_ACC_0.005"
"78358","Maisons-Laffitte",2562.70356792993
"78361","Mantes-la-Jolie",0
"78362","Mantes-la-Ville",1688.16989477183
"78364","Marcq",8188.70545356759
"78366","Mareil-le-Guyon",6545.80511711574
"78367","Mareil-Marly",4296.21245853588
"78368","Mareil-sur-Mauldre",7338.57947723651
"78372","Marly-le-Roi",3977.72378698523
"78380","Maule",6725.11557756338
"78381","Maulette",14686.511222461
"78382","Maurecourt",2805.12484275387
"78383","Maurepas",3345.07849728589
"78384","Medan",3607.62510750187
"78385","Menerville",6801.20681978825
"78389","Mere",7998.1894688552
"78391","Mericourt",5856.64737923448
"78396","Le Mesnil-le-Roi",2975.60106588395
"78397","Le Mesnil-Saint-Denis",3922.71285547005
"78398","Les Mesnuls",7617.23939246597
"78401","Meulan-en-Yvelines",2606.70721682662
"78402","Mezieres-sur-Seine",4421.97592620257
"78403","Mezy-sur-Seine",3864.46502762881
"78404","Millemont",10974.5664239286
"78406","Milon-la-Chapelle",5162.09887553766
"78407","Mittainville",16911.347006355
"78410","Moisson",7107.42632543559
"78413","Mondreville",10737.8885172605
"78415","Montainville",7717.95849673092
"78416","Montalet-le-Bois",6592.18281273082
"78417","Montchauvet",9247.18789466931
"78418","Montesson",2718.61816910151
"78420","Montfort-l'Amaury",8414.39128019846
"78423","Montigny-le-Bretonneux",2655.98598920634
"78431","Morainvilliers",5037.93129094386
"78437","Mousseaux-sur-Seine",6113.14328048191
"78439","Mulcent",9492.39018727772
"78440","Les Mureaux",385.96485701457
"78442","Neauphle-le-Chateau",4606.8731771129
"78443","Neauphle-le-Vieux",6505.45003453693
"78444","Neauphlette",10054.4242151944
"78451","Nezel",5079.54870900547
"78455","Noisy-le-Roi",4498.55741247259
"78460","Oinville-sur-Montcient",5368.55485160038
"78464","Orcemont",12593.3331038388
"78465","Orgerus",10784.2502875982
"78466","Orgeval",5157.37401093521
"78470","Orphin",14160.9976813926
"78472","Orsonville",16473.9042104597
"78474","Orvilliers",10914.5195661613
"78475","Osmoy",9427.31825524274
"78478","Paray-Douaville",15706.1192000711
"78481","Le Pecq",3403.83828327945
"78484","Perdreauville",5718.12371120041
"78486","Le Perray-en-Yvelines",8258.73436448903
"78490","Plaisir",3131.61933137672
"78497","Poigny-la-Foret",11499.986443898
"78498","Poissy",2852.10372813166
"78499","Ponthevrard",11826.9982072299
"78501","Porcheville",3483.03700460926
"78502","Le Port-Marly",3356.93638236343
"78503","Port-Villez",11173.3880548565
"78505","Prunay-le-Temple",10275.2785748569
"78506","Prunay-en-Yvelines",15471.6579721537
"78513","La Queue-les-Yvelines",10029.6853954372
"78516","Raizeux",15572.4997741807
"78517","Rambouillet",10339.442505234
"78518","Rennemoulin",3972.59727262128
"78520","Richebourg",12695.4660475997
"78522","Rochefort-en-Yvelines",10097.3031401338
"78524","Rocquencourt",3514.0008591293
"78528","Rolleboise",5923.01402938386
"78530","Rosay",7046.03764536425
"78531","Rosny-sur-Seine",5510.56071730901
"78536","Sailly",6095.25677174348
"78537","Saint-Arnoult-en-Yvelines",10796.1008829209
"78545","Saint-Cyr-l'Ecole",3280.66626504227
"78548","Saint-Forget",5809.10288338286
"78550","Saint-Germain-de-la-Grange",5499.92457930021
"78551","Saint-Germain-en-Laye",3153.58540920292
"78557","Saint-Hilarion",14495.4834199933
"78558","Saint-Illiers-la-Ville",8562.87812733312
"78559","Saint-Illiers-le-Bois",10512.7219075024
"78561","Saint-Lambert",4324.69264038953
"78562","Saint-Leger-en-Yvelines",10472.5084516993
"78564","Saint-Martin-de-Brethencourt",12701.5790156309
"78565","Saint-Martin-des-Champs",8675.86199303342
"78567","Saint-Martin-la-Garenne",4613.44206505107
"78569","Sainte-Mesme",11544.7012615255
"78571","Saint-Nom-la-Breteche",5258.88380718718
"78575","Saint-Remy-les-Chevreuse",6075.44734901664
"78576","Saint-Remy-l'Honore",5954.24040016533
"78586","Sartrouville",0
"78588","Saulx-Marchais",7978.53193139259
"78590","Senlisse",7609.51693630134
"78591","Septeuil",8465.02899252969
"78597","Soindres",4218.81914284306
"78601","Sonchamp",11265.2529004034
"78605","Tacoignieres",11522.7925936186
"78606","Le Tartre-Gaudran",17387.5783680734
"78608","Le Tertre-Saint-Denis",6970.66033573356
"78609","Tessancourt-sur-Aubette",4218.66177726789
"78615","Thiverval-Grignon",5278.92631470769
"78616","Thoiry",8324.48263654837
"78618","Tilly",11394.5963356725
"78620","Toussus-le-Noble",5131.55287059366
"78621","Trappes",114.300506749493
"78623","Le Tremblay-sur-Mauldre",5412.2778034462
"78624","Triel-sur-Seine",3181.88890341914
"78638","Vaux-sur-Seine",3504.51143792387
"78640","Velizy-Villacoublay",3044.68965882987
"78642","Verneuil-sur-Seine",3351.35709369991
"78643","Vernouillet",3562.66839998142
"78644","La Verriere",3209.80839301858
"78646","Versailles",3181.93857850047
"78647","Vert",5067.48792423134
"78650","Le Vesinet",2867.60342658121
"78653","Vicq",7905.88693928363
"78655","Vieille-Eglise-en-Yvelines",8621.37965503515
"78668","La Villeneuve-en-Chevrie",9141.70348731065
"78672","Villennes-sur-Seine",3593.46111178429
"78674","Villepreux",3771.52824962244
"78677","Villette",5907.70204886073
"78681","Villiers-le-Mahieu",9162.4371397597
"78683","Villiers-Saint-Frederic",5716.16800620568
"78686","Viroflay",3138.17943506874
"78688","Voisins-le-Bretonneux",3388.87183619551
"91001","Abbeville-la-Riviere",12376.4154972963
"91016","Angerville",17011.6409596994
"91017","Angervilliers",8516.67380706247
"91021","Arpajon",3362.20107892934
"91022","Arrancourt",13235.635836579
"91027","Athis-Mons",956.923244008007
"91035","Authon-la-Plaine",12414.4296096562
"91037","Auvernaux",5463.77723087507
"91038","Auvers-Saint-Georges",7903.36700212617
"91041","Avrainville",4832.28745497924
"91044","Ballainvilliers",2731.49681756489
"91045","Ballancourt-sur-Essonne",6015.05033304432
"91047","Baulne",7307.80508697655
"91064","Bievres",3483.53388380565
"91067","Blandy",14449.3395845704
"91069","Boigneville",15087.8497509234
"91075","Bois-Herpin",11385.9968297616
"91079","Boissy-la-Riviere",9715.47913684711
"91080","Boissy-le-Cutte",8181.61610186327
"91081","Boissy-le-Sec",8594.66926781793
"91085","Boissy-sous-Saint-Yon",5586.55622078685
"91086","Bondoufle",2889.49215036558
"91093","Boullay-les-Troux",7594.38173523854
"91095","Bouray-sur-Juine",6572.12459080644
"91097","Boussy-Saint-Antoine",2808.28541632523
"91098","Boutervilliers",9439.568560105
"91099","Boutigny-sur-Essonne",9902.70016886547
"91100","Bouville",9288.28534396951
"91103","Bretigny-sur-Orge",2902.74756687267
"91105","Breuillet",6010.17595832097
"91106","Breux-Jouy",6641.51871999019
"91109","Brieres-les-Scelles",7746.80183535556
"91111","Briis-sous-Forges",6260.86923378466
"91112","Brouy",14623.1509997338
"91114","Brunoy",2057.24692075457
"91115","Bruyeres-le-Chatel",5117.57817336037
"91121","Buno-Bonnevaux",13548.1362693777
"91122","Bures-sur-Yvette",4348.36097163544
"91129","Cerny",7684.70739805372
"91130","Chalo-Saint-Mars",9754.99547260708
"91131","Chalou-Moulineux",11626.8514827406
"91132","Chamarande",6918.11149641604
"91135","Champcueil",6561.41737435233
"91136","Champlan",2389.00592611496
"91137","Champmotteux",13831.0832523311
"91145","Chatignonville",13010.1703871355
"91148","Chauffour-les-Etrechy",7735.22662867397
"91156","Cheptainville",5292.38480887967
"91159","Chevannes",5443.63276097337
"91161","Chilly-Mazarin",1923.0068622509
"91174","Corbeil-Essonnes",0
"91175","Corbreuse",11719.055484535
"91179","Le Coudray-Montceaux",3922.30968456527
"91180","Courances",9493.68496581795
"91182","Courcouronnes",1321.69354090334
"91184","Courdimanche-sur-Essonne",10545.2990723712
"91186","Courson-Monteloup",6320.25060732474
"91191","Crosne",1693.12369232447
"91195","Dannemois",8532.31856320601
"91198","D'Huison-Longueville",8734.77135053631
"91200","Dourdan",10463.8958467704
"91201","Draveil",2137.55470950635
"91204","Echarcon",3950.24714004434
"91207","Egly",4294.33595133395
"91215","Epinay-sous-Senart",2572.77169864513
"91216","Epinay-sur-Orge",1978.71221751037
"91222","Estouches",14891.6174221502
"91223","Etampes",8079.46083808383
"91225","Etiolles",3091.58504156005
"91226","Etrechy",7775.01088667006
"91228","Evry",0
"91232","La Ferte-Alais",7761.40690571057
"91235","Fleury-Merogis",2195.72917591347
"91240","Fontaine-la-Riviere",10916.8677725018
"91243","Fontenay-les-Briis",5630.47451832389
"91244","Fontenay-le-Vicomte",5280.08162033988
"91247","La Foret-le-Roi",9493.61071758511
"91248","La Foret-Sainte-Croix",10524.382190577
"91249","Forges-les-Bains",7828.10202736475
"91272","Gif-sur-Yvette",5387.0985972004
"91273","Gironville-sur-Essonne",12956.5033410663
"91274","Gometz-la-Ville",6048.11910207799
"91275","Gometz-le-Chatel",5070.69954543639
"91284","Les Granges-le-Roi",10348.1058932332
"91286","Grigny",192.024081661775
"91292","Guibeville",4221.61218254782
"91293","Guigneville-sur-Essonne",8385.66193136163
"91294","Guillerval",10566.7941449426
"91312","Igny",3195.75408701555
"91315","Itteville",6371.41737932622
"91318","Janville-sur-Juine",7314.92760090803
"91319","Janvry",5350.47772076464
"91326","Juvisy-sur-Orge",1177.95634601944
"91330","Lardy",6101.00646599038
"91332","Leudeville",4679.38500723712
"91333","Leuville-sur-Orge",2945.59884446527
"91338","Limours",7573.21339743314
"91339","Linas",3336.59064474342
"91340","Lisses",2772.12061923596
"91345","Longjumeau",1936.00822421666
"91347","Longpont-sur-Orge",2686.72276740503
"91359","Maisse",11638.5515320566
"91363","Marcoussis",4256.75038560431
"91374","Marolles-en-Beauce",10921.0711590905
"91376","Marolles-en-Hurepoix",4532.00235959222
"91377","Massy",1992.92154057602
"91378","Mauchamps",6778.10328523609
"91386","Mennecy",4101.64738624651
"91390","Mereville",14559.5622030862
"91393","Merobert",11670.2090901377
"91399","Mespuits",12633.1126309517
"91405","Milly-la-Foret",11127.9119585689
"91408","Moigny-sur-Ecole",9822.82895608052
"91411","Les Molieres",7213.9404254622
"91412","Mondeville",7465.52524118717
"91414","Monnerville",13132.6695585502
"91421","Montgeron",2431.06063068166
"91425","Montlhery",3032.47017913558
"91432","Morangis",1627.37671024739
"91433","Morigny-Champigny",8091.47058459617
"91434","Morsang-sur-Orge",906.715445282683
"91435","Morsang-sur-Seine",3349.15572806422
"91441","Nainville-les-Roches",6359.55879204539
"91457","La Norville",3489.88564970684
"91458","Nozay",3469.50350382068
"91461","Ollainville",4016.14828880674
"91463","Oncy-sur-Ecole",12326.8046855719
"91468","Ormoy",3159.8882328953
"91469","Ormoy-la-Riviere",8719.20765408339
"91471","Orsay",3566.72632093053
"91473","Orveau",8887.20271378415
"91477","Palaiseau",3028.55255144344
"91479","Paray-Vieille-Poste",2561.24067038311
"91482","Pecqueuse",8358.48251741604
"91494","Le Plessis-Pate",3119.41895935833
"91495","Plessis-Saint-Benoist",10950.0555605399
"91507","Prunay-sur-Essonne",13738.6897003392
"91508","Puiselet-le-Marais",10327.0054466371
"91511","Pussay",14394.853368717
"91514","Quincy-sous-Senart",3151.90370385277
"91519","Richarville",10844.0624210395
"91521","Ris-Orangis",648.574581732853
"91525","Roinville",9274.07588180125
"91526","Roinvilliers",12888.3929334075
"91533","Saclas",10726.1378310892
"91534","Saclay",4971.99115212933
"91538","Saint-Aubin",5219.75625752922
"91540","Saint-Cheron",7715.72736282462
"91544","Saint-Cyr-la-Riviere",11378.6243349398
"91546","Saint-Cyr-sous-Dourdan",9167.02835814964
"91547","Saint-Escobille",12942.7308813289
"91549","Sainte-Genevieve-des-Bois",790.077908993946
"91552","Saint-Germain-les-Arpajon",2941.76457175132
"91553","Saint-Germain-les-Corbeil",2782.28344495289
"91556","Saint-Hilaire",8551.05533580044
"91560","Saint-Jean-de-Beauregard",4411.36385603585
"91568","Saint-Maurice-Montcouronne",7324.50541195884
"91570","Saint-Michel-sur-Orge",1750.78415070756
"91573","Saint-Pierre-du-Perray",3059.96330100404
"91577","Saintry-sur-Seine",2298.62223378043
"91578","Saint-Sulpice-de-Favieres",6769.00876036815
"91579","Saint-Vrain",5655.37836531816
"91581","Saint-Yon",5577.2772929926
"91587","Saulx-les-Chartreux",2945.40347560507
"91589","Savigny-sur-Orge",667.540779739849
"91593","Sermaise",8533.55192319512
"91599","Soisy-sur-Ecole",7773.61399749899
"91600","Soisy-sur-Seine",2938.81862868935
"91602","Souzy-la-Briche",7643.43014292524
"91613","Congerville-Thionville",12899.0193009491
"91617","Tigery",3376.38445887291
"91619","Torfou",6107.81459040634
"91629","Valpuiseaux",11189.6127941189
"91630","Le Val-Saint-Germain",8232.81296809725
"91631","Varennes-Jarcy",3413.48068666563
"91634","Vaugrigneuse",7492.90928908616
"91635","Vauhallan",3783.24600413575
"91639","Vayres-sur-Essonne",9985.43830104433
"91645","Verrieres-le-Buisson",2677.25356960301
"91648","Vert-le-Grand",4107.52747432234
"91649","Vert-le-Petit",5345.593524669
"91654","Videlles",8210.51082146283
"91657","Vigneux-sur-Seine",1053.09650434681
"91659","Villabe",2325.01399051655
"91661","Villebon-sur-Yvette",3116.66071422554
"91662","Villeconin",8167.83973697121
"91665","La Ville-du-Bois",3078.74707464702
"91666","Villejust",3374.8104116225
"91667","Villemoisson-sur-Orge",1515.22818313249
"91671","Villeneuve-sur-Auvers",8186.8167633975
"91679","Villiers-le-Bacle",5389.96382238147
"91685","Villiers-sur-Orge",2594.25681012138
"91687","Viry-Chatillon",509.325031553895
"91689","Wissous",2636.937976486
"91691","Yerres",2390.72275666787
"91692","Les Ulis",3546.79675057129
"92002","Antony",1587.56497526095
"92004","Asnieres-sur-Seine",0
"92007","Bagneux",282.744114583804
"92009","Bois-Colombes",427.334341226898
"92012","Boulogne-Billancourt",451.105433568011
"92014","Bourg-la-Reine",1022.23775025129
"92019","Chatenay-Malabry",1822.86830698992
"92020","Chatillon",657.31624951364
"92022","Chaville",2716.17630008076
"92023","Clamart",688.016925288409
"92024","Clichy",0
"92025","Colombes",0
"92026","Courbevoie",304.848565552691
"92032","Fontenay-aux-Roses",912.361689196268
"92033","Garches",2669.56492869301
"92035","La Garenne-Colombes",535.252099298126
"92036","Gennevilliers",0
"92040","Issy-les-Moulineaux",571.234100794174
"92044","Levallois-Perret",332.675443808927
"92046","Malakoff",430.73015872301
"92047","Marnes-la-Coquette",2982.97257563257
"92048","Meudon",1499.03877913044
"92049","Montrouge",386.345740956362
"92050","Nanterre",0
"92051","Neuilly-sur-Seine",748.911693055982
"92060","Le Plessis-Robinson",1284.55520422274
"92062","Puteaux",675.887473752379
"92063","Rueil-Malmaison",1819.70228967014
"92064","Saint-Cloud",2282.23245415048
"92071","Sceaux",1294.80362648891
"92072","Sevres",2108.50235027858
"92073","Suresnes",1042.39496004548
"92075","Vanves",586.818257667272
"92076","Vaucresson",2891.88730205119
"92077","Ville-d'Avray",2919.49619687561
"92078","Villeneuve-la-Garenne",234.172685916213
"93001","Aubervilliers",0
"93005","Aulnay-sous-Bois",0
"93006","Bagnolet",85.8883114836607
"93007","Le Blanc-Mesnil",0
"93008","Bobigny",0
"93010","Bondy",0
"93013","Le Bourget",398.051037214778
"93014","Clichy-sous-Bois",75.2368205458112
"93015","Coubron",1537.09908452469
"93027","La Courneuve",0
"93029","Drancy",0
"93030","Dugny",684.558712595489
"93031","Epinay-sur-Seine",0
"93032","Gagny",383.423871170502
"93033","Gournay-sur-Marne",1403.5554023197
"93039","L'Ile-Saint-Denis",483.662508944761
"93045","Les Lilas",269.992974195301
"93046","Livry-Gargan",143.634181158056
"93047","Montfermeil",485.822251419608
"93048","Montreuil",0
"93049","Neuilly-Plaisance",763.776821442074
"93050","Neuilly-sur-Marne",481.517225163453
"93051","Noisy-le-Grand",0
"93053","Noisy-le-Sec",0
"93055","Pantin",0
"93057","Les Pavillons-sous-Bois",510.939970431139
"93059","Pierrefitte-sur-Seine",169.633205319723
"93061","Le Pre-Saint-Gervais",218.47511041273
"93062","Le Raincy",701.990529726514
"93063","Romainville",200.799915050696
"93064","Rosny-sous-Bois",208.488634712875
"93066","Saint-Denis",0
"93070","Saint-Ouen",0
"93071","Sevran",0
"93072","Stains",33.4048126359764
"93073","Tremblay-en-France",898.474621067651
"93074","Vaujours",2543.97094787691
"93077","Villemomble",492.09165811203
"93078","Villepinte",30.28606536976
"93079","Villetaneuse",451.434186944487
"94001","Ablon-sur-Seine",1282.25607807702
"94002","Alfortville",41.6637160560244
"94003","Arcueil",452.085467377679
"94004","Boissy-Saint-Leger",2559.78507157693
"94011","Bonneuil-sur-Marne",1252.00211637382
"94015","Bry-sur-Marne",829.94768135776
"94016","Cachan",574.222857126069
"94017","Champigny-sur-Marne",0
"94018","Charenton-le-Pont",566.435065608659
"94019","Chennevieres-sur-Marne",1239.40003457464
"94021","Chevilly-Larue",968.485686449226
"94022","Choisy-le-Roi",57.1426578813252
"94028","Creteil",0
"94033","Fontenay-sous-Bois",215.134390210604
"94034","Fresnes",1355.82493563656
"94037","Gentilly",407.332843810379
"94038","L'Hay-les-Roses",752.991992204009
"94041","Ivry-sur-Seine",0
"94042","Joinville-le-Pont",1355.32609821214
"94043","Le Kremlin-Bicetre",396.679258616616
"94044","Limeil-Brevannes",1555.24594099032
"94046","Maisons-Alfort",287.559217019651
"94047","Mandres-les-Roses",3256.79951388379
"94048","Marolles-en-Brie",3136.79370211034
"94052","Nogent-sur-Marne",955.763792908108
"94053","Noiseau",2605.42761792821
"94054","Orly",876.024834965211
"94055","Ormesson-sur-Marne",2217.60622619113
"94056","Perigny",3521.97447517628
"94058","Le Perreux-sur-Marne",831.678960463936
"94059","Le Plessis-Trevise",2220.64712039956
"94060","La Queue-en-Brie",2595.14552352706
"94065","Rungis",2058.63929766115
"94067","Saint-Mande",511.100977647641
"94068","Saint-Maur-des-Fosses",479.60292909725
"94069","Saint-Maurice",855.982870946779
"94070","Santeny",3676.09236258621
"94071","Sucy-en-Brie",2544.69473746575
"94073","Thiais",677.218819441591
"94074","Valenton",945.064897612961
"94075","Villecresnes",2926.02986758366
"94076","Villejuif",0
"94077","Villeneuve-le-Roi",894.819552395464
"94078","Villeneuve-Saint-Georges",0
"94079","Villiers-sur-Marne",532.238047945597
"94080","Vincennes",377.932925367344
"94081","Vitry-sur-Seine",0
"95002","Ableiges",5989.65661871856
"95008","Aincourt",7776.59121353638
"95011","Ambleville",12575.1302647781
"95012","Amenucourt",10270.889787894
"95014","Andilly",2642.39064741912
"95018","Argenteuil",0
"95019","Arnouville",757.216082299538
"95023","Arronville",9698.81709308192
"95024","Arthies",8912.78153582787
"95026","Asnieres-sur-Oise",7111.75655545589
"95028","Attainville",4797.74141967483
"95039","Auvers-sur-Oise",4175.53127686789
"95040","Avernes",8307.03378661256
"95042","Baillet-en-France",4865.51311907428
"95046","Banthelu",10546.3161974019
"95051","Beauchamp",2505.09985355292
"95052","Beaumont-sur-Oise",4711.7454431583
"95054","Le Bellay-en-Vexin",11078.9307214017
"95055","Bellefontaine",5561.19786497066
"95056","Belloy-en-France",5746.71154138586
"95058","Bernes-sur-Oise",5929.27722336691
"95059","Berville",11181.474329802
"95060","Bessancourt",2907.5685298777
"95061","Bethemont-la-Foret",4155.01319156373
"95063","Bezons",294.130667983846
"95074","Boisemont",3025.4317964252
"95078","Boissy-l'Aillerie",4195.56378211924
"95088","Bonneuil-en-France",1345.50240515793
"95091","Bouffemont",3660.61121623467
"95094","Bouqueval",2516.34947123677
"95101","Bray-et-Lu",12239.9297535815
"95102","Breancon",8854.56100233189
"95110","Brignancourt",9631.23820429874
"95116","Bruyeres-sur-Oise",6332.57968065096
"95119","Buhy",15322.0627537475
"95120","Butry-sur-Oise",4964.48004267524
"95127","Cergy",0
"95134","Champagne-sur-Oise",5640.7420439612
"95139","La Chapelle-en-Vexin",14487.7970088716
"95141","Charmont",11189.6125455703
"95142","Chars",10774.3095156375
"95144","Chatenay-en-France",4236.81747478678
"95149","Chaumontel",7560.66854451786
"95150","Chaussy",10038.0697379514
"95151","Chauvry",4244.23262962593
"95154","Chennevieres-les-Louvres",5037.56762162194
"95157","Cherence",8604.46501523048
"95166","Clery-en-Vexin",10608.4950940091
"95169","Commeny",10022.4180360731
"95170","Condecourt",4897.47625371457
"95176","Cormeilles-en-Parisis",1697.24349107108
"95177","Cormeilles-en-Vexin",6500.42634457746
"95181","Courcelles-sur-Viosne",4715.90244017059
"95183","Courdimanche",3294.6823814064
"95197","Deuil-la-Barre",723.658393368007
"95199","Domont",3078.00228981431
"95203","Eaubonne",1336.87484987249
"95205","Ecouen",2639.72484037677
"95210","Enghien-les-Bains",954.100525816326
"95211","Ennery",3575.20891637202
"95212","Epiais-les-Louvres",4577.49249626002
"95213","Epiais-Rhus",6676.52812555645
"95214","Epinay-Champlatreux",5691.70715427374
"95218","Eragny",2454.46966783092
"95219","Ermont",955.733526536347
"95229","Ezanville",3198.62533614116
"95241","Fontenay-en-Parisis",3519.92219112279
"95250","Fosses",6085.98881251082
"95252","Franconville",808.477298426642
"95253","Fremainville",7457.69399210614
"95254","Fremecourt",7770.47903277888
"95256","Frepillon",3385.51250189706
"95257","La Frette-sur-Seine",2589.85880823107
"95258","Frouville",8263.4929574078
"95259","Gadancourt",8834.66636027707
"95268","Garges-les-Gonesse",0
"95270","Genainville",10198.1041602127
"95271","Genicourt",4799.45280499632
"95277","Gonesse",2068.97844778227
"95280","Goussainville",0
"95282","Gouzangrez",8805.58004405609
"95287","Grisy-les-Platres",7649.2302166599
"95288","Groslay",977.419003990005
"95295","Guiry-en-Vexin",9910.51598364653
"95298","Haravilliers",10506.477779484
"95301","Haute-Isle",8193.02499384688
"95303","Le Heaulme",10422.4165115578
"95304","Hedouville",7857.18758984037
"95306","Herblay",2716.82152236733
"95308","Herouville",5492.04587261481
"95309","Hodent",11593.8851047977
"95313","L'Isle-Adam",5331.85242021154
"95316","Jagny-sous-Bois",5244.37864613334
"95323","Jouy-le-Moutier",2678.08106762564
"95328","Labbeville",7191.76468117561
"95331","Lassy",5749.23005440358
"95341","Livilliers",5168.55709853595
"95348","Longuesse",6076.65207261128
"95351","Louvres",3597.42149478139
"95352","Luzarches",6712.76037775612
"95353","Maffliers",5428.29761307714
"95355","Magny-en-Vexin",12558.6560491327
"95365","Mareil-en-France",5038.73767855655
"95369","Margency",2358.92864184991
"95370","Marines",9397.64890283714
"95371","Marly-la-Ville",5283.67439458195
"95379","Maudetour-en-Vexin",9795.17739428489
"95387","Menouville",8393.32604583241
"95388","Menucourt",3714.77908408153
"95392","Meriel",4868.52599971521
"95394","Mery-sur-Oise",3331.6348848402
"95395","Le Mesnil-Aubry",3930.90795933083
"95409","Moisselles",3651.07117119966
"95422","Montgeroult",5434.59956081998
"95424","Montigny-les-Cormeilles",1668.90385649479
"95426","Montlignon",2766.19870044532
"95427","Montmagny",656.753638562391
"95428","Montmorency",1856.47790641456
"95429","Montreuil-sur-Epte",13915.029044577
"95430","Montsoult",5221.24076493129
"95436","Mours",4616.67414151789
"95438","Moussy",10083.8987241617
"95445","Nerville-la-Foret",5365.92309399865
"95446","Nesles-la-Vallee",6355.36737615536
"95447","Neuilly-en-Vexin",11046.0817777416
"95450","Neuville-sur-Oise",2295.02089631199
"95452","Nointel",4701.28102834484
"95456","Noisy-sur-Oise",5387.75794159435
"95459","Nucourt",12052.7297540763
"95462","Omerville",11764.6973532904
"95476","Osny",2784.79080119311
"95480","Parmain",5848.63540635695
"95483","Le Perchay",8582.54507513138
"95487","Persan",4811.74147678817
"95488","Pierrelaye",2733.69609156634
"95489","Piscop",2711.12075235105
"95491","Le Plessis-Bouchard",1665.57570428823
"95492","Le Plessis-Gassot",3045.07138931873
"95493","Le Plessis-Luzarches",5721.36053468029
"95500","Pontoise",1397.71598805143
"95504","Presles",5105.59394273214
"95509","Puiseux-en-France",4332.32320239152
"95510","Puiseux-Pontoise",3590.39888480719
"95523","La Roche-Guyon",8859.67299783677
"95527","Roissy-en-France",3178.32071043436
"95529","Ronquerolles",7495.52553062876
"95535","Sagy",4912.5263909933
"95539","Saint-Brice-sous-Foret",1655.19064091926
"95541","Saint-Clair-sur-Epte",16717.3335913549
"95543","Saint-Cyr-en-Arthies",6466.96552547096
"95554","Saint-Gervais",13166.4762030603
"95555","Saint-Gratien",865.617411558451
"95563","Saint-Leu-la-Foret",2675.79863027985
"95566","Saint-Martin-du-Tertre",5696.13809587099
"95572","Saint-Ouen-l'Aumone",1958.89871101793
"95574","Saint-Prix",2899.02418163964
"95580","Saint-Witz",6217.27681723545
"95582","Sannois",507.224973710547
"95584","Santeuil",8674.75583336831
"95585","Sarcelles",0
"95592","Seraincourt",5808.68762083675
"95594","Seugy",6791.51316543041
"95598","Soisy-sous-Montmorency",1531.4161047629
"95604","Survilliers",7306.37077435327
"95607","Taverny",2665.20019680314
"95610","Themericourt",7928.47723061934
"95611","Theuville",8884.79003217357
"95612","Le Thillay",1880.62329969893
"95625","Us",7570.86675991148
"95627","Vallangoujard",7410.52362419703
"95628","Valmondois",5314.83215735269
"95633","Vaudherland",2644.29248438981
"95637","Vaureal",1738.20377129232
"95641","Vemars",5772.33825885617
"95651","Vetheuil",6463.07772777637
"95652","Viarmes",6534.97061889648
"95656","Vienne-en-Arthies",6830.90572230612
"95658","Vigny",6898.52401870901
"95660","Villaines-sous-Bois",5304.12830775322
"95675","Villeron",5121.11438965846
"95676","Villers-en-Arthies",8233.89893834531
"95678","Villiers-Adam",4862.02967659817
"95680","Villiers-le-Bel",498.868808700807
"95682","Villiers-le-Sec",5273.59126518049
"95690","Wy-dit-Joli-Village",8932.29179666907
