"ID","NAMES","cadres_AsTheCrowFlies_ACC_0.05"
"78356","Magny-les-Hameaux",10186.5972141241
"78358","Maisons-Laffitte",6653.52631692557
"78361","Mantes-la-Jolie",24667.8068345418
"78362","Mantes-la-Ville",23215.394437494
"78364","Marcq",16984.2193132285
"78366","Mareil-le-Guyon",16382.9965181289
"78367","Mareil-Marly",7503.03276624476
"78368","Mareil-sur-Mauldre",14911.2407369182
"78372","Marly-le-Roi",6778.88270915265
"78380","Maule",16439.167868617
"78381","Maulette",27363.8355949171
"78382","Maurecourt",10441.5253682882
"78383","Maurepas",13716.8235912074
"78384","Medan",11355.6583866166
"78385","Menerville",28327.0399356034
"78389","Mere",17765.7374163089
"78391","Mericourt",28807.5525179425
"78396","Le Mesnil-le-Roi",6588.15100433937
"78397","Le Mesnil-Saint-Denis",12954.4810899756
"78398","Les Mesnuls",17941.7177356035
"78401","Meulan-en-Yvelines",15563.6569309341
"78402","Mezieres-sur-Seine",19601.4241586591
"78403","Mezy-sur-Seine",17215.0944952372
"78404","Millemont",21839.6344441995
"78406","Milon-la-Chapelle",10765.7578280773
"78407","Mittainville",29281.5583854103
"78410","Moisson",28064.0364984944
"78413","Mondreville",29653.0938508352
"78415","Montainville",15737.8320707743
"78416","Montalet-le-Bois",20423.6918745926
"78417","Montchauvet",26188.0594269502
"78418","Montesson",5866.46345874105
"78420","Montfort-l'Amaury",18620.4264126798
"78423","Montigny-le-Bretonneux",9497.98997561853
"78431","Morainvilliers",12653.4396622491
"78437","Mousseaux-sur-Seine",28088.179014227
"78439","Mulcent",25033.1302000551
"78440","Les Mureaux",15075.8556714947
"78442","Neauphle-le-Chateau",13780.6534684877
"78443","Neauphle-le-Vieux",15730.7808931283
"78444","Neauphlette",30637.7960268745
"78451","Nezel",16931.3824569413
"78455","Noisy-le-Roi",7885.00492674091
"78460","Oinville-sur-Montcient",18815.6688562985
"78464","Orcemont",24926.0135586415
"78465","Orgerus",22941.4661577666
"78466","Orgeval",11436.4514852806
"78470","Orphin",26780.7534439896
"78472","Orsonville",30358.0173861294
"78474","Orvilliers",25440.1636022897
"78475","Osmoy",21837.324919162
"78478","Paray-Douaville",30307.3864512505
"78481","Le Pecq",6543.11118195155
"78484","Perdreauville",27795.941706001
"78486","Le Perray-en-Yvelines",19318.1854942638
"78490","Plaisir",12073.1493190469
"78497","Poigny-la-Foret",23513.5409256941
"78498","Poissy",9574.4450486309
"78499","Ponthevrard",23857.3432371043
"78501","Porcheville",20688.3052418197
"78502","Le Port-Marly",6267.02102483341
"78503","Port-Villez",34252.9266052865
"78505","Prunay-le-Temple",24005.6238933866
"78506","Prunay-en-Yvelines",28405.475247781
"78513","La Queue-les-Yvelines",20051.369310817
"78516","Raizeux",27983.8331444181
"78517","Rambouillet",21670.4077119369
"78518","Rennemoulin",8228.78090672147
"78520","Richebourg",25942.2165206241
"78522","Rochefort-en-Yvelines",19451.5814542682
"78524","Rocquencourt",6307.95397058951
"78528","Rolleboise",29354.0557301076
"78530","Rosay",23565.0942148834
"78531","Rosny-sur-Seine",28495.4423714256
"78536","Sailly",21622.0565513758
"78537","Saint-Arnoult-en-Yvelines",21849.8579370383
"78545","Saint-Cyr-l'Ecole",7784.76362263117
"78548","Saint-Forget",12952.952330202
"78550","Saint-Germain-de-la-Grange",13698.0851277864
"78551","Saint-Germain-en-Laye",7691.58924637742
"78557","Saint-Hilarion",26863.8439373674
"78558","Saint-Illiers-la-Ville",31123.6759426746
"78559","Saint-Illiers-le-Bois",32546.9574036001
"78561","Saint-Lambert",11775.8560152473
"78562","Saint-Leger-en-Yvelines",21842.821563738
"78564","Saint-Martin-de-Brethencourt",25618.8293952978
"78565","Saint-Martin-des-Champs",21735.9334153533
"78567","Saint-Martin-la-Garenne",26390.5923461624
"78569","Sainte-Mesme",23692.8496566977
"78571","Saint-Nom-la-Breteche",9156.93751845517
"78575","Saint-Remy-les-Chevreuse",11072.9872272522
"78576","Saint-Remy-l'Honore",16266.5086634581
"78586","Sartrouville",5727.19017569389
"78588","Saulx-Marchais",16454.0956000056
"78590","Senlisse",15056.3593208955
"78591","Septeuil",23396.3244573948
"78597","Soindres",24757.504783064
"78601","Sonchamp",23149.3662541372
"78605","Tacoignieres",24445.570096215
"78606","Le Tartre-Gaudran",29752.685727168
"78608","Le Tertre-Saint-Denis",27616.6752155637
"78609","Tessancourt-sur-Aubette",16027.4312883705
"78615","Thiverval-Grignon",12453.0176586246
"78616","Thoiry",18110.1138146133
"78618","Tilly",28660.130157705
"78620","Toussus-le-Noble",8290.31783597981
"78621","Trappes",10827.0885355242
"78623","Le Tremblay-sur-Mauldre",15425.2290383447
"78624","Triel-sur-Seine",11119.8272939225
"78638","Vaux-sur-Seine",13403.8741158016
"78640","Velizy-Villacoublay",5433.52218595896
"78642","Verneuil-sur-Seine",13090.7892189833
"78643","Vernouillet",12105.0210002853
"78644","La Verriere",13051.7652524566
"78646","Versailles",6477.59228800783
"78647","Vert",23934.9728325009
"78650","Le Vesinet",5746.2995381518
"78653","Vicq",17031.3662765973
"78655","Vieille-Eglise-en-Yvelines",19119.9643409447
"78668","La Villeneuve-en-Chevrie",32614.2641555763
"78672","Villennes-sur-Seine",10773.0951161804
"78674","Villepreux",9274.04246448461
"78677","Villette",23264.2393180207
"78681","Villiers-le-Mahieu",19216.4425578395
"78683","Villiers-Saint-Frederic",14742.5980333508
"78686","Viroflay",5322.45288086488
"78688","Voisins-le-Bretonneux",9595.05106018384
"91001","Abbeville-la-Riviere",31307.9212625789
"91016","Angerville",36283.7924277557
"91017","Angervilliers",17572.9770871277
"91021","Arpajon",14105.107859579
"91022","Arrancourt",32970.2031575976
"91027","Athis-Mons",7795.08154366774
"91035","Authon-la-Plaine",28174.0484636862
"91037","Auvernaux",18159.3808698211
"91038","Auvers-Saint-Georges",21798.7217151305
"91041","Avrainville",16194.5310175617
"91044","Ballainvilliers",9069.02094718631
"91045","Ballancourt-sur-Essonne",17946.5035975869
"91047","Baulne",19799.2427496099
"91064","Bievres",6194.72582835201
"91067","Blandy",32154.8815414028
"91069","Boigneville",31321.2851653012
"91075","Bois-Herpin",28864.2808181704
"91079","Boissy-la-Riviere",28906.5999877368
"91080","Boissy-le-Cutte",21748.8670275093
"91081","Boissy-le-Sec",23290.0987719609
"91085","Boissy-sous-Saint-Yon",17166.0562077626
"91086","Bondoufle",12216.7640841764
"91093","Boullay-les-Troux",13237.1871658319
"91095","Bouray-sur-Juine",18770.6242179471
"91097","Boussy-Saint-Antoine",10893.8355928892
"91098","Boutervilliers",25935.6369545127
"91099","Boutigny-sur-Essonne",23727.8351481138
"91100","Bouville",24412.1281527726
"91103","Bretigny-sur-Orge",12891.5692124384
"91105","Breuillet",16425.0206546803
"91106","Breux-Jouy",17668.194239122
"91109","Brieres-les-Scelles",23785.027168807
"91111","Briis-sous-Forges",13857.843081322
"91112","Brouy",31724.9370186827
"91114","Brunoy",10101.8391472614
"91115","Bruyeres-le-Chatel",14384.4426496638
"91121","Buno-Bonnevaux",29312.1828349465
"91122","Bures-sur-Yvette",10070.5938347371
"91129","Cerny",20523.3951173869
"91130","Chalo-Saint-Mars",28449.3368343184
"91131","Chalou-Moulineux",31296.9402501441
"91132","Chamarande",19226.1988947687
"91135","Champcueil",19189.5749095492
"91136","Champlan",7535.03204496816
"91137","Champmotteux",30399.2346563497
"91145","Chatignonville",27883.9259503166
"91148","Chauffour-les-Etrechy",20508.6762792075
"91156","Cheptainville",16652.4673773433
"91159","Chevannes",17523.276634804
"91161","Chilly-Mazarin",7470.5986565775
"91174","Corbeil-Essonnes",13571.8469582071
"91175","Corbreuse",25585.0600311835
"91179","Le Coudray-Montceaux",16355.6941655881
"91180","Courances",23968.7750294601
"91182","Courcouronnes",11996.6595200734
"91184","Courdimanche-sur-Essonne",25105.0960182378
"91186","Courson-Monteloup",15359.6244584338
"91191","Crosne",8216.57744158608
"91195","Dannemois",22510.1675887772
"91198","D'Huison-Longueville",22600.7630039858
"91200","Dourdan",22331.6332797069
"91201","Draveil",9429.45291239217
"91204","Echarcon",14604.8328035061
"91207","Egly",15272.2168962909
"91215","Epinay-sous-Senart",10612.7982886966
"91216","Epinay-sur-Orge",8925.29816669193
"91222","Estouches",34553.8570235497
"91223","Etampes",26726.7986652587
"91225","Etiolles",11521.7022911999
"91226","Etrechy",21329.012692738
"91228","Evry",11873.8926020562
"91232","La Ferte-Alais",20658.368915626
"91235","Fleury-Merogis",11001.2039141751
"91240","Fontaine-la-Riviere",30517.2910807056
"91243","Fontenay-les-Briis",14136.1276337812
"91244","Fontenay-le-Vicomte",16305.4274213931
"91247","La Foret-le-Roi",24836.0806357584
"91248","La Foret-Sainte-Croix",28156.2217899915
"91249","Forges-les-Bains",15358.4088740267
"91272","Gif-sur-Yvette",10331.3029374411
"91273","Gironville-sur-Essonne",28664.3912207175
"91274","Gometz-la-Ville",12007.3926224003
"91275","Gometz-le-Chatel",11121.6034387043
"91284","Les Granges-le-Roi",24132.4403973196
"91286","Grigny",10094.8408614254
"91292","Guibeville",15363.1039343079
"91293","Guigneville-sur-Essonne",21860.7100329701
"91294","Guillerval",31208.1724343869
"91312","Igny",6772.5735361352
"91315","Itteville",18411.8681958456
"91318","Janville-sur-Juine",20007.0671871231
"91319","Janvry",12491.3389046265
"91326","Juvisy-sur-Orge",8298.05004459709
"91330","Lardy",18008.337618216
"91332","Leudeville",14846.7313530378
"91333","Leuville-sur-Orge",12532.3513856294
"91338","Limours",13904.12324578
"91339","Linas",11952.1292035245
"91340","Lisses",13413.2752163768
"91345","Longjumeau",8112.66261259383
"91347","Longpont-sur-Orge",10718.0576565082
"91359","Maisse",26549.6279153889
"91363","Marcoussis",11353.7196196929
"91374","Marolles-en-Beauce",29456.8133520012
"91376","Marolles-en-Hurepoix",15307.4258661626
"91377","Massy",6475.40493740754
"91378","Mauchamps",18774.5891947707
"91386","Mennecy",15800.21281542
"91390","Mereville",34622.2756955645
"91393","Merobert",29672.9286477444
"91399","Mespuits",29610.8244794218
"91405","Milly-la-Foret",26235.0542857188
"91408","Moigny-sur-Ecole",23774.6492991321
"91411","Les Molieres",12882.3913551054
"91412","Mondeville",20139.4629012144
"91414","Monnerville",33247.8885915193
"91421","Montgeron",9269.12690008881
"91425","Montlhery",10755.9842632988
"91432","Morangis",7699.36914830032
"91433","Morigny-Champigny",24513.8681940265
"91434","Morsang-sur-Orge",9933.81377077823
"91435","Morsang-sur-Seine",15562.2516328477
"91441","Nainville-les-Roches",19856.4807493468
"91457","La Norville",14509.5405056369
"91458","Nozay",10197.9962096488
"91461","Ollainville",13463.035479957
"91463","Oncy-sur-Ecole",27751.9217404234
"91468","Ormoy",15213.4676282367
"91469","Ormoy-la-Riviere",27812.0678052804
"91471","Orsay",9013.93132905278
"91473","Orveau",23130.6317282152
"91477","Palaiseau",7753.73474919416
"91479","Paray-Vieille-Poste",6877.23315628262
"91482","Pecqueuse",15021.2866584262
"91494","Le Plessis-Pate",12568.4404379616
"91495","Plessis-Saint-Benoist",27681.1067330923
"91507","Prunay-sur-Essonne",29705.142742419
"91508","Puiselet-le-Marais",26823.3111894459
"91511","Pussay",33802.9666465773
"91514","Quincy-sous-Senart",11585.5583661045
"91519","Richarville",26231.5334786835
"91521","Ris-Orangis",10691.0292241235
"91525","Roinville",22043.8930445821
"91526","Roinvilliers",30813.8797118414
"91533","Saclas",31295.4919331071
"91534","Saclay",7880.86657637341
"91538","Saint-Aubin",9266.6667277401
"91540","Saint-Cheron",18521.1146692807
"91544","Saint-Cyr-la-Riviere",31525.9443722759
"91546","Saint-Cyr-sous-Dourdan",19468.6882138967
"91547","Saint-Escobille",30130.5213921281
"91549","Sainte-Genevieve-des-Bois",10547.5182030288
"91552","Saint-Germain-les-Arpajon",13394.8245941432
"91553","Saint-Germain-les-Corbeil",12874.156457474
"91556","Saint-Hilaire",26167.3231638404
"91560","Saint-Jean-de-Beauregard",10992.5306037066
"91568","Saint-Maurice-Montcouronne",16866.1394265809
"91570","Saint-Michel-sur-Orge",11052.610044511
"91573","Saint-Pierre-du-Perray",14306.2879981218
"91577","Saintry-sur-Seine",14619.2124024943
"91578","Saint-Sulpice-de-Favieres",18439.6718490135
"91579","Saint-Vrain",17004.3838197311
"91581","Saint-Yon",16688.2685435228
"91587","Saulx-les-Chartreux",8524.88850786819
"91589","Savigny-sur-Orge",8454.14411266474
"91593","Sermaise",20427.0454631257
"91599","Soisy-sur-Ecole",21275.0229253811
"91600","Soisy-sur-Seine",10721.4675850802
"91602","Souzy-la-Briche",19503.945412878
"91613","Congerville-Thionville",31860.3599484161
"91617","Tigery",12619.8172265813
"91619","Torfou",18028.0117813232
"91629","Valpuiseaux",27080.4815542181
"91630","Le Val-Saint-Germain",18307.198495575
"91631","Varennes-Jarcy",12011.2574409099
"91634","Vaugrigneuse",15845.7757087942
"91635","Vauhallan",7578.91328607823
"91639","Vayres-sur-Essonne",24121.2873736732
"91645","Verrieres-le-Buisson",5654.30826966121
"91648","Vert-le-Grand",13884.7578067939
"91649","Vert-le-Petit",15892.6709764623
"91654","Videlles",21589.8637183437
"91657","Vigneux-sur-Seine",8374.10870194592
"91659","Villabe",14376.4321400191
"91661","Villebon-sur-Yvette",8412.50146251331
"91662","Villeconin",21510.1829260909
"91665","La Ville-du-Bois",9905.82001376766
"91666","Villejust",9543.9249610485
"91667","Villemoisson-sur-Orge",9570.81512104651
"91671","Villeneuve-sur-Auvers",22285.5842429198
"91679","Villiers-le-Bacle",8950.20459857378
"91685","Villiers-sur-Orge",9793.96574108112
"91687","Viry-Chatillon",9309.74050448134
"91689","Wissous",6344.59821734688
"91691","Yerres",8894.95886278528
"91692","Les Ulis",10141.2871270397
"92002","Antony",5361.58811057812
"92004","Asnieres-sur-Seine",2910.22661577548
"92007","Bagneux",3099.669256617
"92009","Bois-Colombes",2919.80239956986
"92012","Boulogne-Billancourt",2848.43262660778
"92014","Bourg-la-Reine",3810.45497223321
"92019","Chatenay-Malabry",4854.07489624381
"92020","Chatillon",3029.14354178565
"92022","Chaville",4712.32559547958
"92023","Clamart",3564.87866832254
"92024","Clichy",2335.03302490148
"92025","Colombes",3567.20820085191
"92026","Courbevoie",2627.8266123007
"92032","Fontenay-aux-Roses",3445.53946002637
"92033","Garches",3987.17977196512
"92035","La Garenne-Colombes",2977.97463680412
"92036","Gennevilliers",3893.31986537421
"92040","Issy-les-Moulineaux",2643.0089841978
"92044","Levallois-Perret",1936.22664777459
"92046","Malakoff",2384.74638058261
"92047","Marnes-la-Coquette",4798.77087664048
"92048","Meudon",3869.98987243789
"92049","Montrouge",2513.43101916709
"92050","Nanterre",3697.07573907801
"92051","Neuilly-sur-Seine",2301.50162092058
"92060","Le Plessis-Robinson",4164.29737332928
"92062","Puteaux",2819.25506047117
"92063","Rueil-Malmaison",4195.19181235865
"92064","Saint-Cloud",3417.11742896346
"92071","Sceaux",3958.13558198864
"92072","Sevres",3676.74304350761
"92073","Suresnes",3187.50046646336
"92075","Vanves",2197.92556764467
"92076","Vaucresson",4852.71692366344
"92077","Ville-d'Avray",4658.08699662392
"92078","Villeneuve-la-Garenne",4149.15647160479
"93001","Aubervilliers",3405.7487173205
"93005","Aulnay-sous-Bois",7854.46021119934
"93006","Bagnolet",2669.82869550978
"93007","Le Blanc-Mesnil",6623.47686500586
"93008","Bobigny",4529.32771468459
"93010","Bondy",5506.37033569912
"93013","Le Bourget",5754.74362917964
"93014","Clichy-sous-Bois",7612.63490339844
"93015","Coubron",8796.21988158394
"93027","La Courneuve",5137.47158054344
"93029","Drancy",5509.37856607879
"93030","Dugny",6392.0958215499
"93031","Epinay-sur-Seine",5297.27506531297
"93032","Gagny",6542.63874325234
"93033","Gournay-sur-Marne",7298.43153581082
"93039","L'Ile-Saint-Denis",4403.93290312046
"93045","Les Lilas",2910.22413846859
"93046","Livry-Gargan",7742.24313263284
"93047","Montfermeil",7863.53761275513
"93048","Montreuil",3186.79013422373
"93049","Neuilly-Plaisance",5185.01779876751
"93050","Neuilly-sur-Marne",5927.82339985335
"93051","Noisy-le-Grand",6676.95782781427
"93053","Noisy-le-Sec",4327.70709367864
"93055","Pantin",3228.65277905066
"93057","Les Pavillons-sous-Bois",6160.02726219606
"93059","Pierrefitte-sur-Seine",5986.69459122345
"93061","Le Pre-Saint-Gervais",2647.05598635306
"93062","Le Raincy",6208.35809334581
"93063","Romainville",3464.0152846787
"93064","Rosny-sous-Bois",4673.18548630332
"93066","Saint-Denis",4073.71305936674
"93070","Saint-Ouen",2820.31325238505
"93071","Sevran",8375.96919935107
"93072","Stains",6071.39019366761
"93073","Tremblay-en-France",11057.5511437984
"93074","Vaujours",9736.63253170535
"93077","Villemomble",5575.74419281644
"93078","Villepinte",9676.99438846965
"93079","Villetaneuse",5625.11093786565
"94001","Ablon-sur-Seine",7640.31258337056
"94002","Alfortville",4013.04569010159
"94003","Arcueil",2860.97230880843
"94004","Boissy-Saint-Leger",8204.16703726531
"94011","Bonneuil-sur-Marne",6158.89670297144
"94015","Bry-sur-Marne",5306.46120030264
"94016","Cachan",3383.96027382887
"94017","Champigny-sur-Marne",5349.62087578551
"94018","Charenton-le-Pont",2821.87418565217
"94019","Chennevieres-sur-Marne",6589.46615997041
"94021","Chevilly-Larue",5027.03370473319
"94022","Choisy-le-Roi",5643.06683759659
"94028","Creteil",5234.66355814776
"94033","Fontenay-sous-Bois",3714.13764286932
"94034","Fresnes",5185.20011063499
"94037","Gentilly",2603.68256592041
"94038","L'Hay-les-Roses",4156.68084836212
"94041","Ivry-sur-Seine",3021.41333763798
"94042","Joinville-le-Pont",3986.88878703063
"94043","Le Kremlin-Bicetre",2847.67733924862
"94044","Limeil-Brevannes",7664.61636090598
"94046","Maisons-Alfort",3777.00295665758
"94047","Mandres-les-Roses",10593.5966271037
"94048","Marolles-en-Brie",9325.81210509229
"94052","Nogent-sur-Marne",3972.73052769656
"94053","Noiseau",7920.48183218434
"94054","Orly",6345.63630399453
"94055","Ormesson-sur-Marne",7010.27346793967
"94056","Perigny",11280.7325688287
"94058","Le Perreux-sur-Marne",4703.00710308035
"94059","Le Plessis-Trevise",7646.98294414565
"94060","La Queue-en-Brie",8655.90938160695
"94065","Rungis",5640.18151124141
"94067","Saint-Mande",2442.22122036182
"94068","Saint-Maur-des-Fosses",5284.25151182965
"94069","Saint-Maurice",3255.22853717959
"94070","Santeny",10179.8836798882
"94071","Sucy-en-Brie",7689.03724305111
"94073","Thiais",5504.80248313225
"94074","Valenton",6718.24424117703
"94075","Villecresnes",9596.39558802824
"94076","Villejuif",3548.44669702998
"94077","Villeneuve-le-Roi",7115.71128564026
"94078","Villeneuve-Saint-Georges",7189.28329468279
"94079","Villiers-sur-Marne",6042.89952513569
"94080","Vincennes",2712.22566466931
"94081","Vitry-sur-Seine",4128.40623290836
"95002","Ableiges",17271.365729121
"95008","Aincourt",23624.0550872868
"95011","Ambleville",30247.9455753834
"95012","Amenucourt",30274.2300758706
"95014","Andilly",8217.98542705046
"95018","Argenteuil",5193.94973784504
"95019","Arnouville",8324.26611425136
"95023","Arronville",20320.432195589
"95024","Arthies",23674.7366872091
"95026","Asnieres-sur-Oise",17831.0443009826
"95028","Attainville",12111.454160595
"95039","Auvers-sur-Oise",13098.6197585626
"95040","Avernes",20722.6438919651
"95042","Baillet-en-France",11447.649096186
"95046","Banthelu",24601.9769125458
"95051","Beauchamp",8754.67574429624
"95052","Beaumont-sur-Oise",17188.6537095639
"95054","Le Bellay-en-Vexin",23755.7788553719
"95055","Bellefontaine",15811.0485277709
"95056","Belloy-en-France",14377.3850116062
"95058","Bernes-sur-Oise",18907.7896610676
"95059","Berville",22221.4083747358
"95060","Bessancourt",10125.1383089898
"95061","Bethemont-la-Foret",10954.2336551923
"95063","Bezons",4455.65247329178
"95074","Boisemont",12848.7703512283
"95078","Boissy-l'Aillerie",15494.2377295762
"95088","Bonneuil-en-France",7661.30254919356
"95091","Bouffemont",10390.1462506993
"95094","Bouqueval",10733.2858563449
"95101","Bray-et-Lu",30928.4190456107
"95102","Breancon",20115.8678553619
"95110","Brignancourt",21292.5474401281
"95116","Bruyeres-sur-Oise",18732.7104734111
"95119","Buhy",31940.4955164448
"95120","Butry-sur-Oise",13085.081151589
"95127","Cergy",12590.9295513267
"95134","Champagne-sur-Oise",17275.4868769357
"95139","La Chapelle-en-Vexin",30596.5197929855
"95141","Charmont",26026.8146237187
"95142","Chars",22807.6939038173
"95144","Chatenay-en-France",13915.5830098658
"95149","Chaumontel",17753.6194090525
"95150","Chaussy",28172.533233482
"95151","Chauvry",10910.8462603434
"95154","Chennevieres-les-Louvres",14405.9421435793
"95157","Cherence",28180.1677427465
"95166","Clery-en-Vexin",23737.8166792637
"95169","Commeny",22233.0453690442
"95170","Condecourt",15905.3306863151
"95176","Cormeilles-en-Parisis",6389.01318383349
"95177","Cormeilles-en-Vexin",17774.213651991
"95181","Courcelles-sur-Viosne",15825.552743299
"95183","Courdimanche",13973.5956389431
"95197","Deuil-la-Barre",6119.75161628084
"95199","Domont",9925.69462704948
"95203","Eaubonne",7160.45601931903
"95205","Ecouen",10331.2293852857
"95210","Enghien-les-Bains",5912.34306026701
"95211","Ennery",13541.754247609
"95212","Epiais-les-Louvres",13720.8193373933
"95213","Epiais-Rhus",17404.8795761193
"95214","Epinay-Champlatreux",14755.9739172064
"95218","Eragny",10307.5869209143
"95219","Ermont",6962.3958370495
"95229","Ezanville",10726.3906412965
"95241","Fontenay-en-Parisis",12797.6857931281
"95250","Fosses",16866.9466050189
"95252","Franconville",7219.53125722805
"95253","Fremainville",19699.8025575732
"95254","Fremecourt",18986.6239857688
"95256","Frepillon",10761.6820533181
"95257","La Frette-sur-Seine",7073.73741698734
"95258","Frouville",18678.3798037709
"95259","Gadancourt",21625.4534010424
"95268","Garges-les-Gonesse",7418.12573603566
"95270","Genainville",26327.6534516632
"95271","Genicourt",15588.2459005783
"95277","Gonesse",9129.91531280942
"95280","Goussainville",11510.646461639
"95282","Gouzangrez",20799.3933503181
"95287","Grisy-les-Platres",18396.6474051189
"95288","Groslay",7473.36219989441
"95295","Guiry-en-Vexin",22700.4405253695
"95298","Haravilliers",21508.1898750145
"95301","Haute-Isle",28612.9039139406
"95303","Le Heaulme",21695.8475339972
"95304","Hedouville",18510.9086872666
"95306","Herblay",8509.00304947729
"95308","Herouville",15211.8379328135
"95309","Hodent",27361.579619522
"95313","L'Isle-Adam",14691.7108874716
"95316","Jagny-sous-Bois",14763.4840234678
"95323","Jouy-le-Moutier",11498.6901635494
"95328","Labbeville",17179.0207222565
"95331","Lassy",15478.1503948407
"95341","Livilliers",15354.5959449797
"95348","Longuesse",17522.2848208371
"95351","Louvres",13375.6664209946
"95352","Luzarches",16823.7183397001
"95353","Maffliers",13216.1981146898
"95355","Magny-en-Vexin",26465.3590962769
"95365","Mareil-en-France",13474.5299362681
"95369","Margency",7819.76774056905
"95370","Marines",20808.7125683008
"95371","Marly-la-Ville",15870.2113730698
"95379","Maudetour-en-Vexin",25202.4281778028
"95387","Menouville",18812.6786729675
"95388","Menucourt",14168.6921519243
"95392","Meriel",12637.3781320877
"95394","Mery-sur-Oise",11212.6551842036
"95395","Le Mesnil-Aubry",12159.7663676284
"95409","Moisselles",10894.7216383608
"95422","Montgeroult",16572.1153437893
"95424","Montigny-les-Cormeilles",7768.94633724335
"95426","Montlignon",8476.92548063017
"95427","Montmagny",6251.51433435912
"95428","Montmorency",7552.35373980356
"95429","Montreuil-sur-Epte",31446.6072842506
"95430","Montsoult",12516.8819533553
"95436","Mours",16270.9827697201
"95438","Moussy",22066.8659734252
"95445","Nerville-la-Foret",13464.1227454181
"95446","Nesles-la-Vallee",16178.4299281168
"95447","Neuilly-en-Vexin",22682.7842562374
"95450","Neuville-sur-Oise",10913.1812501463
"95452","Nointel",16257.51120132
"95456","Noisy-sur-Oise",16919.9458767424
"95459","Nucourt",25125.4184745523
"95462","Omerville",28761.8687521817
"95476","Osny",13762.1237056888
"95480","Parmain",15799.3353896939
"95483","Le Perchay",20409.5158760715
"95487","Persan",17776.5861659405
"95488","Pierrelaye",9323.48332870449
"95489","Piscop",9071.9094521956
"95491","Le Plessis-Bouchard",7926.77913532191
"95492","Le Plessis-Gassot",11275.211686004
"95493","Le Plessis-Luzarches",15762.9064325788
"95500","Pontoise",12174.0538210527
"95504","Presles",15155.6352811492
"95509","Puiseux-en-France",14636.2672096256
"95510","Puiseux-Pontoise",14855.6280725234
"95523","La Roche-Guyon",30086.4808385898
"95527","Roissy-en-France",11546.1518436613
"95529","Ronquerolles",19025.0926065587
"95535","Sagy",15584.0107557569
"95539","Saint-Brice-sous-Foret",8264.25247335529
"95541","Saint-Clair-sur-Epte",33030.9301510688
"95543","Saint-Cyr-en-Arthies",24420.8324623261
"95554","Saint-Gervais",28556.9651171447
"95555","Saint-Gratien",5788.38031978069
"95563","Saint-Leu-la-Foret",8803.81419360477
"95566","Saint-Martin-du-Tertre",14934.0341337515
"95572","Saint-Ouen-l'Aumone",11060.1158393309
"95574","Saint-Prix",8843.39645221058
"95580","Saint-Witz",17166.7545236329
"95582","Sannois",5991.7048349303
"95584","Santeuil",20340.897659337
"95585","Sarcelles",8048.04785739857
"95592","Seraincourt",18220.781470519
"95594","Seugy",16711.9734200492
"95598","Soisy-sous-Montmorency",7056.94998947546
"95604","Survilliers",18156.9464924712
"95607","Taverny",9312.80589872083
"95610","Themericourt",19661.9084423942
"95611","Theuville",19740.7559246306
"95612","Le Thillay",10480.0830866451
"95625","Us",18785.0778302247
"95627","Vallangoujard",17615.107484351
"95628","Valmondois",14099.2848085959
"95633","Vaudherland",10614.6537053679
"95637","Vaureal",12731.7532153482
"95641","Vemars",16067.1124132063
"95651","Vetheuil",25985.772200339
"95652","Viarmes",16507.6270754407
"95656","Vienne-en-Arthies",25525.6129908001
"95658","Vigny",18249.3851228481
"95660","Villaines-sous-Bois",13075.1697148845
"95675","Villeron",15280.9149664906
"95676","Villers-en-Arthies",25944.410547833
"95678","Villiers-Adam",12103.7037014541
"95680","Villiers-le-Bel",9510.26028700896
"95682","Villiers-le-Sec",13328.1152114328
"95690","Wy-dit-Joli-Village",22751.7534546742
