"ID","NAMES","employe_AsTheCowRolls_POT_10"
"78431","Morainvilliers",13282.30326484
"78437","Mousseaux-sur-Seine",2072.36614749
"78439","Mulcent",2536.40856835
"78440","Les Mureaux",21730.17176009
"78442","Neauphle-le-Chateau",14764.91584642
"78443","Neauphle-le-Vieux",8975.92844848
"78444","Neauphlette",1070.76214695
"78451","Nezel",16552.70803772
"78455","Noisy-le-Roi",32383.74384208
"78460","Oinville-sur-Montcient",10489.75996428
"78464","Orcemont",2148.06719125
"78465","Orgerus",1779.34676352
"78466","Orgeval",16167.92218077
"78470","Orphin",2185.85867931
"78472","Orsonville",1357.05886767
"78474","Orvilliers",2314.25604239
"78475","Osmoy",1667.44313555
"78478","Paray-Douaville",1393.24881743
"78481","Le Pecq",51536.99508925
"78484","Perdreauville",9807.20633527
"78486","Le Perray-en-Yvelines",10278.11740686
"78490","Plaisir",22128.57187389
"78497","Poigny-la-Foret",2511.10655389
"78498","Poissy",35763.11223805
"78499","Ponthevrard",2682.48716535
"78501","Porcheville",17620.90682828
"78502","Le Port-Marly",61638.9693651
"78503","Port-Villez",2200.83568165
"78505","Prunay-le-Temple",1430.98173718
"78506","Prunay-en-Yvelines",1027.57363836
"78513","La Queue-les-Yvelines",3358.9548594
"78516","Raizeux",551.80574349
"78517","Rambouillet",6575.62296032
"78518","Rennemoulin",24415.13496537
"78520","Richebourg",2064.16245187
"78522","Rochefort-en-Yvelines",4273.18335692
"78524","Rocquencourt",35960.04022739
"78528","Rolleboise",8614.50140048
"78530","Rosay",8037.12458204
"78531","Rosny-sur-Seine",12408.87121335
"78536","Sailly",9637.90870946
"78537","Saint-Arnoult-en-Yvelines",3553.12952023
"78545","Saint-Cyr-l'Ecole",50993.1521227
"78548","Saint-Forget",6229.50280944
"78550","Saint-Germain-de-la-Grange",11415.30687949
"78551","Saint-Germain-en-Laye",53719.14809019
"78557","Saint-Hilarion",2008.14219296
"78558","Saint-Illiers-la-Ville",1350.04248591
"78559","Saint-Illiers-le-Bois",850.17905848
"78561","Saint-Lambert",14619.40709558
"78562","Saint-Leger-en-Yvelines",2053.78796277
"78564","Saint-Martin-de-Brethencourt",2036.90308782
"78565","Saint-Martin-des-Champs",1543.92809954
"78567","Saint-Martin-la-Garenne",8751.59183459
"78569","Sainte-Mesme",3054.16393551
"78571","Saint-Nom-la-Breteche",16645.78291663
"78575","Saint-Remy-les-Chevreuse",9606.47388171
"78576","Saint-Remy-l'Honore",9289.63028112
"78586","Sartrouville",91227.44820806
"78588","Saulx-Marchais",3454.59092591
"78590","Senlisse",4762.41726327
"78591","Septeuil",4349.77838021
"78597","Soindres",13301.60448398
"78601","Sonchamp",3953.03762154
"78605","Tacoignieres",1867.64379062
"78606","Le Tartre-Gaudran",401.0357861
"78608","Le Tertre-Saint-Denis",4106.23906358
"78609","Tessancourt-sur-Aubette",16081.27186778
"78615","Thiverval-Grignon",8837.64244432
"78616","Thoiry",3219.10177575
"78618","Tilly",1028.05597149
"78620","Toussus-le-Noble",23404.0518131
"78621","Trappes",39584.59180568
"78623","Le Tremblay-sur-Mauldre",11056.75954152
"78624","Triel-sur-Seine",31438.01586825
"78638","Vaux-sur-Seine",27698.58385625
"78640","Velizy-Villacoublay",66441.09235489
"78642","Verneuil-sur-Seine",21042.54767285
"78643","Vernouillet",23485.61011208
"78644","La Verriere",21219.71609817
"78646","Versailles",65057.02948116
"78647","Vert",13236.73079174
"78650","Le Vesinet",77914.98121767
"78653","Vicq",4766.16139206
"78655","Vieille-Eglise-en-Yvelines",5196.84648334
"78668","La Villeneuve-en-Chevrie",3000.34451917
"78672","Villennes-sur-Seine",24149.67368411
"78674","Villepreux",24517.46297938
"78677","Villette",9864.60602822
"78681","Villiers-le-Mahieu",2174.01107117
"78683","Villiers-Saint-Frederic",14041.41710419
"78686","Viroflay",63688.11804672
"78688","Voisins-le-Bretonneux",31198.41342179
"91001","Abbeville-la-Riviere",2596.5254385
"91016","Angerville",1785.85550286
"91017","Angervilliers",5948.2260975
"91021","Arpajon",23429.6827102
"91022","Arrancourt",2298.43557403
"91027","Athis-Mons",100207.52786662
"91035","Authon-la-Plaine",2713.23209113
"91037","Auvernaux",16193.04368077
"91038","Auvers-Saint-Georges",6145.1677453
"91041","Avrainville",16238.92342592
"91044","Ballainvilliers",46140.86847128
"91045","Ballancourt-sur-Essonne",9500.15935491
"91047","Baulne",7223.74733336
"91064","Bievres",64379.25985522
"91067","Blandy",172.75068543
"91069","Boigneville",895.35419122
"91075","Bois-Herpin",2009.26598091
"91079","Boissy-la-Riviere",3995.66482037
"91080","Boissy-le-Cutte",6536.49733001
"91081","Boissy-le-Sec",4157.87631869
"91085","Boissy-sous-Saint-Yon",12776.12189599
"91086","Bondoufle",38038.21948089
"91093","Boullay-les-Troux",5390.3603223
"91095","Bouray-sur-Juine",7906.21776113
"91097","Boussy-Saint-Antoine",33425.10468302
"91098","Boutervilliers",4258.41927245
"91099","Boutigny-sur-Essonne",4052.07093648
"91100","Bouville",5301.22123519
"91103","Bretigny-sur-Orge",33857.19836236
"91105","Breuillet",10045.16741482
"91106","Breux-Jouy",8171.59045402
"91109","Brieres-les-Scelles",5765.40025342
"91111","Briis-sous-Forges",8917.10839792
"91112","Brouy",218.41579323
"91114","Brunoy",43415.58900596
"91115","Bruyeres-le-Chatel",11533.73778289
"91121","Buno-Bonnevaux",1337.74074903
"91122","Bures-sur-Yvette",18284.12674454
"91129","Cerny",4940.35323754
"91130","Chalo-Saint-Mars",2195.87578428
"91131","Chalou-Moulineux",1645.25201816
"91132","Chamarande",7524.25659226
"91135","Champcueil",4102.75503692
"91136","Champlan",57472.31083777
"91137","Champmotteux",823.89087294
"91145","Chatignonville",2106.38182932
"91148","Chauffour-les-Etrechy",6743.17266198
"91156","Cheptainville",11350.38227498
"91159","Chevannes",9291.0342079
"91161","Chilly-Mazarin",85352.51437751
"91174","Corbeil-Essonnes",45316.63971004
"91175","Corbreuse",2817.87721612
"91179","Le Coudray-Montceaux",29560.40615343
"91180","Courances",4773.4038574
"91182","Courcouronnes",62924.67337711
"91184","Courdimanche-sur-Essonne",3197.37217965
"91186","Courson-Monteloup",7302.50826637
"91191","Crosne",64853.52075369
"91195","Dannemois",4509.88813184
"91198","D'Huison-Longueville",4771.62837607
"91200","Dourdan",4451.08240695
"91201","Draveil",66066.6209604
"91204","Echarcon",18820.13553791
"91207","Egly",15606.18046112
"91215","Epinay-sous-Senart",38926.16448189
"91216","Epinay-sur-Orge",60200.86353474
"91222","Estouches",886.43849397
"91223","Etampes",6581.76043562
"91225","Etiolles",36809.53963396
"91226","Etrechy",8351.12840812
"91228","Evry",55485.17165426
"91232","La Ferte-Alais",6700.33437925
"91235","Fleury-Merogis",52140.66214152
"91240","Fontaine-la-Riviere",3695.24940966
"91243","Fontenay-les-Briis",11811.00559698
"91244","Fontenay-le-Vicomte",12317.84198824
"91247","La Foret-le-Roi",4627.39020059
"91248","La Foret-Sainte-Croix",3304.2045314
"91249","Forges-les-Bains",4687.75353467
"91272","Gif-sur-Yvette",12502.71836722
"91273","Gironville-sur-Essonne",1812.93199699
"91274","Gometz-la-Ville",13978.37951509
"91275","Gometz-le-Chatel",13426.84020002
"91284","Les Granges-le-Roi",4193.56862737
"91286","Grigny",57361.69178902
"91292","Guibeville",15755.13789492
"91293","Guigneville-sur-Essonne",5628.62211036
"91294","Guillerval",3027.04280848
"91312","Igny",54841.43329532
"91315","Itteville",7392.61011097
"91318","Janville-sur-Juine",6010.50567779
"91319","Janvry",9330.11124683
"91326","Juvisy-sur-Orge",78134.27226193
"91330","Lardy",6594.22215513
"91332","Leudeville",12826.56892171
"91333","Leuville-sur-Orge",30648.92300235
"91338","Limours",6174.97576331
"91339","Linas",18371.84105611
"91340","Lisses",37310.15076705
"91345","Longjumeau",62829.31235684
"91347","Longpont-sur-Orge",41713.1163468
"91359","Maisse",2622.1197295
"91363","Marcoussis",24050.6000624
"91374","Marolles-en-Beauce",2750.1524808
"91376","Marolles-en-Hurepoix",15592.34824355
"91377","Massy",86429.60747708
"91378","Mauchamps",9039.3492038
"91386","Mennecy",19428.927556
"91390","Mereville",1657.20710072
"91393","Merobert",1498.90094064
"91399","Mespuits",1290.90641562
"91405","Milly-la-Foret",3101.15646661
"91408","Moigny-sur-Ecole",2923.99089848
"91411","Les Molieres",7295.02298107
"91412","Mondeville",3991.98125345
"91414","Monnerville",3089.00070569
"91421","Montgeron",64280.82841013
"91425","Montlhery",44214.7999173
"91432","Morangis",70311.50988214
"91433","Morigny-Champigny",6432.46488764
"91434","Morsang-sur-Orge",72843.41444257
"91435","Morsang-sur-Seine",14809.29787977
"91441","Nainville-les-Roches",6919.88374528
"91457","La Norville",19099.67025906
"91458","Nozay",25126.45769058
"91461","Ollainville",16609.84204888
"91463","Oncy-sur-Ecole",2203.85029918
"91468","Ormoy",21360.0313593
"91469","Ormoy-la-Riviere",4996.46525751
"91471","Orsay",27994.75512537
"91473","Orveau",3949.05563253
"91477","Palaiseau",33694.93107196
"91479","Paray-Vieille-Poste",95712.46536826
"91482","Pecqueuse",5404.92192723
"91494","Le Plessis-Pate",34943.73918395
"91495","Plessis-Saint-Benoist",2210.80345567
"91507","Prunay-sur-Essonne",1347.47130534
"91508","Puiselet-le-Marais",2102.8517701
"91511","Pussay",1856.74295259
"91514","Quincy-sous-Senart",36194.80436351
"91519","Richarville",1973.02024819
"91521","Ris-Orangis",60846.29697137
"91525","Roinville",4579.55893902
"91526","Roinvilliers",1081.76590125
"91533","Saclas",3289.0384769
"91534","Saclay",35602.00955633
"91538","Saint-Aubin",19100.35662001
"91540","Saint-Cheron",6308.84287704
"91544","Saint-Cyr-la-Riviere",3281.74354237
"91546","Saint-Cyr-sous-Dourdan",5143.35046602
"91547","Saint-Escobille",1920.09283977
"91549","Sainte-Genevieve-des-Bois",57631.43004841
"91552","Saint-Germain-les-Arpajon",20222.41095902
"91553","Saint-Germain-les-Corbeil",45787.07635848
"91556","Saint-Hilaire",3429.36942212
"91560","Saint-Jean-de-Beauregard",14609.02576479
"91568","Saint-Maurice-Montcouronne",6767.62714779
"91570","Saint-Michel-sur-Orge",48225.18202944
"91573","Saint-Pierre-du-Perray",34674.30787289
"91577","Saintry-sur-Seine",27714.22778582
"91578","Saint-Sulpice-de-Favieres",7117.58345882
"91579","Saint-Vrain",9937.05829738
"91581","Saint-Yon",11732.17900803
"91587","Saulx-les-Chartreux",51013.66095486
"91589","Savigny-sur-Orge",83891.97626815
"91593","Sermaise",3390.28462491
"91599","Soisy-sur-Ecole",5243.41475297
"91600","Soisy-sur-Seine",46869.79743941
"91602","Souzy-la-Briche",6438.27152213
"91613","Congerville-Thionville",1256.80644368
"91617","Tigery",45764.08079538
"91619","Torfou",7258.75448472
"91629","Valpuiseaux",2125.4866199
"91630","Le Val-Saint-Germain",5474.39986489
"91631","Varennes-Jarcy",22155.56360145
"91634","Vaugrigneuse",6506.70259541
"91635","Vauhallan",42174.58296344
"91639","Vayres-sur-Essonne",4159.06678787
"91645","Verrieres-le-Buisson",76662.75754406
"91648","Vert-le-Grand",16605.42928458
"91649","Vert-le-Petit",10854.77527412
"91654","Videlles",4562.00125829
"91657","Vigneux-sur-Seine",73669.5158699
"91659","Villabe",26958.11656219
"91661","Villebon-sur-Yvette",27199.95695991
"91662","Villeconin",6483.8910488
"91665","La Ville-du-Bois",42622.96432563
"91666","Villejust",32192.36680718
"91667","Villemoisson-sur-Orge",63182.6370922
"91671","Villeneuve-sur-Auvers",5284.46406319
"91679","Villiers-le-Bacle",23088.15809301
"91685","Villiers-sur-Orge",40787.34738792
"91687","Viry-Chatillon",57018.16685844
"91689","Wissous",79657.73915405
"91691","Yerres",53407.28749934
"91692","Les Ulis",19515.67045527
"92002","Antony",90884.03366432
"92004","Asnieres-sur-Seine",290212.17502676
"92007","Bagneux",187392.54395421
"92009","Bois-Colombes",185694.47034591
"92012","Boulogne-Billancourt",216390.99587558
"92014","Bourg-la-Reine",165105.45646036
"92019","Chatenay-Malabry",111131.84265339
"92020","Chatillon",195826.02607693
"92022","Chaville",88658.80739278
"92023","Clamart",155575.66904713
"92024","Clichy",320808.38902798
"92025","Colombes",212821.57796724
"92026","Courbevoie",256203.42971663
"92032","Fontenay-aux-Roses",161197.08100969
"92033","Garches",84896.85281583
"92035","La Garenne-Colombes",221361.51671634
"92036","Gennevilliers",275515.39409774
"92040","Issy-les-Moulineaux",219464.9729609
"92044","Levallois-Perret",284688.19635078
"92046","Malakoff",241775.4829316
"92047","Marnes-la-Coquette",88869.79098366
"92048","Meudon",146191.2663274
"92049","Montrouge",259343.16521393
"92050","Nanterre",154788.46083003
"92051","Neuilly-sur-Seine",268207.10869602
"92060","Le Plessis-Robinson",122774.1139441
"92062","Puteaux",202802.32257859
"92063","Rueil-Malmaison",102262.71299687
"92064","Saint-Cloud",136524.97052011
"92071","Sceaux",122426.78787533
"92072","Sevres",148389.9194873
"92073","Suresnes",188632.59358585
"92075","Vanves",242568.10780605
"92076","Vaucresson",85318.00201532
"92077","Ville-d'Avray",83127.78729424
"92078","Villeneuve-la-Garenne",297145.65795588
"93001","Aubervilliers",327528.49930856
"93005","Aulnay-sous-Bois",151176.4919523
"93006","Bagnolet",313908.59444909
"93007","Le Blanc-Mesnil",185996.71332465
"93008","Bobigny",286864.75015733
"93010","Bondy",241639.98956121
"93013","Le Bourget",254882.16494732
"93014","Clichy-sous-Bois",114466.89455034
"93015","Coubron",75574.38538965
"93027","La Courneuve",301570.38905376
"93029","Drancy",241572.21201331
"93030","Dugny",191927.3140471
"93031","Epinay-sur-Seine",220484.29476198
"93032","Gagny",136172.564577
"93033","Gournay-sur-Marne",92951.7849238
"93039","L'Ile-Saint-Denis",301307.82244506
"93045","Les Lilas",341319.84793572
"93046","Livry-Gargan",158071.92565208
"93047","Montfermeil",103726.61879764
"93048","Montreuil",277644.69000602
"93049","Neuilly-Plaisance",172202.34598478
"93050","Neuilly-sur-Marne",131301.77422199
"93051","Noisy-le-Grand",126117.30418041
"93053","Noisy-le-Sec",255254.67284701
"93055","Pantin",362423.64944331
"93057","Les Pavillons-sous-Bois",207866.45762802
"93059","Pierrefitte-sur-Seine",175621.10638231
"93061","Le Pre-Saint-Gervais",344959.75166248
"93062","Le Raincy",186482.47282762
"93063","Romainville",302861.40360487
"93064","Rosny-sous-Bois",256114.91916541
"93066","Saint-Denis",283574.52175796
"93070","Saint-Ouen",349573.95966862
"93071","Sevran",104429.62311523
"93072","Stains",213626.52046447
"93073","Tremblay-en-France",45607.27170593
"93074","Vaujours",97829.72509565
"93077","Villemomble",223110.53292362
"93078","Villepinte",71952.86486571
"93079","Villetaneuse",175828.82428156
"94001","Ablon-sur-Seine",95307.99148743
"94002","Alfortville",166923.32506998
"94003","Arcueil",231411.85042839
"94004","Boissy-Saint-Leger",86977.1445236
"94011","Bonneuil-sur-Marne",108313.57491616
"94015","Bry-sur-Marne",142886.64833591
"94016","Cachan",217585.80248897
"94017","Champigny-sur-Marne",141051.2367665
"94018","Charenton-le-Pont",256889.28975863
"94019","Chennevieres-sur-Marne",76034.92284852
"94021","Chevilly-Larue",177425.94067987
"94022","Choisy-le-Roi",167478.18629597
"94028","Creteil",167963.25319338
"94033","Fontenay-sous-Bois",222803.29509445
"94034","Fresnes",147682.76706762
"94037","Gentilly",284768.45416992
"94038","L'Hay-les-Roses",168548.9931066
"94041","Ivry-sur-Seine",263000.12293643
"94042","Joinville-le-Pont",229846.4133541
"94043","Le Kremlin-Bicetre",292241.69543035
"94044","Limeil-Brevannes",85988.17294252
"94046","Maisons-Alfort",235537.29957571
"94047","Mandres-les-Roses",31521.2808055
"94048","Marolles-en-Brie",27190.88181891
"94052","Nogent-sur-Marne",212172.77391816
"94053","Noiseau",62530.82251115
"94054","Orly",107050.03390974
"94055","Ormesson-sur-Marne",64205.39601379
"94056","Perigny",25682.65038496
"94058","Le Perreux-sur-Marne",181212.10331576
"94059","Le Plessis-Trevise",68234.10765713
"94060","La Queue-en-Brie",58052.6301219
"94065","Rungis",125285.54813771
"94067","Saint-Mande",348461.53241518
"94068","Saint-Maur-des-Fosses",139025.8595718
"94069","Saint-Maurice",133533.01605439
"94070","Santeny",17276.70438193
"94071","Sucy-en-Brie",75828.65355151
"94073","Thiais",170186.63002756
"94074","Valenton",94480.79513072
"94075","Villecresnes",44606.20490868
"94076","Villejuif",227950.05199756
"94077","Villeneuve-le-Roi",108828.97428314
"94078","Villeneuve-Saint-Georges",100940.36132636
"94079","Villiers-sur-Marne",140006.35414053
"94080","Vincennes",284008.26596222
"94081","Vitry-sur-Seine",197022.67936032
"95002","Ableiges",17439.92768171
"95008","Aincourt",5273.64010554
"95011","Ambleville",1144.24090569
"95012","Amenucourt",706.35637929
"95014","Andilly",62974.07563567
"95018","Argenteuil",182243.19453877
"95019","Arnouville",117308.98077287
"95023","Arronville",1614.29594896
"95024","Arthies",3570.45925442
"95026","Asnieres-sur-Oise",6465.49384146
"95028","Attainville",33834.81218288
"95039","Auvers-sur-Oise",31364.92696983
"95040","Avernes",6641.01790184
"95042","Baillet-en-France",29525.48778397
"95046","Banthelu",2337.73592034
"95051","Beauchamp",61174.7304808
"95052","Beaumont-sur-Oise",10764.54949911
"95054","Le Bellay-en-Vexin",2398.079252
"95055","Bellefontaine",6396.93025172
"95056","Belloy-en-France",13778.9335936
"95058","Bernes-sur-Oise",7392.36380802
"95059","Berville",342.75790437
"95060","Bessancourt",50183.60115786
"95061","Bethemont-la-Foret",22414.4889781
"95063","Bezons",158243.89597488
"95074","Boisemont",29267.84410603
"95078","Boissy-l'Aillerie",25269.40287573
"95088","Bonneuil-en-France",123065.14177081
"95091","Bouffemont",27576.8041634
"95094","Bouqueval",37821.17845586
"95101","Bray-et-Lu",866.53851702
"95102","Breancon",4231.65365354
"95110","Brignancourt",2423.75686943
"95116","Bruyeres-sur-Oise",4565.56916507
"95119","Buhy",965.73259735
"95120","Butry-sur-Oise",20780.85864026
"95127","Cergy",39231.14335917
"95134","Champagne-sur-Oise",9612.96042472
"95139","La Chapelle-en-Vexin",1592.13013299
"95141","Charmont",2639.80013823
"95142","Chars",1775.05040993
"95144","Chatenay-en-France",8972.30287261
"95149","Chaumontel",5214.56623225
"95150","Chaussy",936.37475222
"95151","Chauvry",30127.21887699
"95154","Chennevieres-les-Louvres",32819.54658661
"95157","Cherence",840.76572783
"95166","Clery-en-Vexin",4179.70319523
"95169","Commeny",5574.98679294
"95170","Condecourt",17197.8391527
"95176","Cormeilles-en-Parisis",92832.04864859
"95177","Cormeilles-en-Vexin",12410.01369933
"95181","Courcelles-sur-Viosne",25155.61356904
"95183","Courdimanche",30757.37571298
"95197","Deuil-la-Barre",132435.28023745
"95199","Domont",39700.91780386
"95203","Eaubonne",97704.54136822
"95205","Ecouen",60146.04816533
"95210","Enghien-les-Bains",171067.48576707
"95211","Ennery",27754.89046592
"95212","Epiais-les-Louvres",8361.84956468
"95213","Epiais-Rhus",8452.62148079
"95214","Epinay-Champlatreux",12590.70478519
"95218","Eragny",51482.80789406
"95219","Ermont",100563.29151034
"95229","Ezanville",58469.82018669
"95241","Fontenay-en-Parisis",24799.89414684
"95250","Fosses",5909.72356684
"95252","Franconville",101584.60187896
"95253","Fremainville",5692.29107633
"95254","Fremecourt",6540.47561909
"95256","Frepillon",52057.06615417
"95257","La Frette-sur-Seine",77457.04654748
"95258","Frouville",2328.52516328
"95259","Gadancourt",2231.7306841
"95268","Garges-les-Gonesse",133422.34253696
"95270","Genainville",1328.16281688
"95271","Genicourt",27576.58631758
"95277","Gonesse",102306.36829889
"95280","Goussainville",19623.41409977
"95282","Gouzangrez",6194.37028915
"95287","Grisy-les-Platres",8173.89225771
"95288","Groslay",106153.44269368
"95295","Guiry-en-Vexin",3339.53944679
"95298","Haravilliers",850.47782691
"95301","Haute-Isle",1907.58261195
"95303","Le Heaulme",1094.73568166
"95304","Hedouville",2125.93874617
"95306","Herblay",63886.45654484
"95308","Herouville",22953.53552177
"95309","Hodent",2269.56558897
"95313","L'Isle-Adam",12144.75827795
"95316","Jagny-sous-Bois",9227.26133191
"95323","Jouy-le-Moutier",34554.90390915
"95328","Labbeville",5789.63645788
"95331","Lassy",6884.50332644
"95341","Livilliers",21945.21520461
"95348","Longuesse",12216.66306822
"95351","Louvres",18286.34566832
"95352","Luzarches",8895.32167095
"95353","Maffliers",28775.74169094
"95355","Magny-en-Vexin",2835.53662549
"95365","Mareil-en-France",14958.71649641
"95369","Margency",85718.04960217
"95370","Marines",3660.10158615
"95371","Marly-la-Ville",6860.78833388
"95379","Maudetour-en-Vexin",1430.48517276
"95387","Menouville",5817.21416107
"95388","Menucourt",25055.04214663
"95392","Meriel",26395.99339742
"95394","Mery-sur-Oise",38329.66951475
"95395","Le Mesnil-Aubry",27753.72690319
"95409","Moisselles",45532.98269357
"95422","Montgeroult",21489.28950832
"95424","Montigny-les-Cormeilles",99857.88177105
"95426","Montlignon",66984.04012399
"95427","Montmagny",146787.12973378
"95428","Montmorency",92562.49771183
"95429","Montreuil-sur-Epte",528.99008709
"95430","Montsoult",30750.73632425
"95436","Mours",12791.78660456
"95438","Moussy",3072.71544975
"95445","Nerville-la-Foret",13562.52125524
"95446","Nesles-la-Vallee",13244.016054
"95447","Neuilly-en-Vexin",1518.44996328
"95450","Neuville-sur-Oise",39827.24796689
"95452","Nointel",7817.76106157
"95456","Noisy-sur-Oise",5995.62830298
"95459","Nucourt",1830.45501183
"95462","Omerville",1274.84052264
"95476","Osny",28056.14880862
"95480","Parmain",12399.2668577
"95483","Le Perchay",6490.55569482
"95487","Persan",10553.9645835
"95488","Pierrelaye",42409.57613939
"95489","Piscop",69066.07433476
"95491","Le Plessis-Bouchard",79693.75252053
"95492","Le Plessis-Gassot",33844.05087563
"95493","Le Plessis-Luzarches",5537.45232559
"95500","Pontoise",46496.56784053
"95504","Presles",10190.92630898
"95509","Puiseux-en-France",9544.64059097
"95510","Puiseux-Pontoise",35050.39085043
"95523","La Roche-Guyon",1183.75816755
"95527","Roissy-en-France",38423.10009779
"95529","Ronquerolles",3517.21041886
"95535","Sagy",20125.71072192
"95539","Saint-Brice-sous-Foret",99390.01113167
"95541","Saint-Clair-sur-Epte",856.26343819
"95543","Saint-Cyr-en-Arthies",4979.55573334
"95554","Saint-Gervais",1668.87230743
"95555","Saint-Gratien",165073.85176323
"95563","Saint-Leu-la-Foret",62001.87717754
"95566","Saint-Martin-du-Tertre",4944.91370589
"95572","Saint-Ouen-l'Aumone",47235.46602716
"95574","Saint-Prix",38638.20522493
"95580","Saint-Witz",8651.75026926
"95582","Sannois",136619.64036311
"95584","Santeuil",4195.56700815
"95585","Sarcelles",111269.59071277
"95592","Seraincourt",10748.34533238
"95594","Seugy",5705.10085485
"95598","Soisy-sous-Montmorency",110210.6895039
"95604","Survilliers",6363.5821041
"95607","Taverny",48105.57711573
"95610","Themericourt",10227.55664772
"95611","Theuville",1076.03473671
"95612","Le Thillay",51139.84353555
"95625","Us",9668.96654555
"95627","Vallangoujard",11794.97028281
"95628","Valmondois",14864.46462874
"95633","Vaudherland",56799.6979202
"95637","Vaureal",33014.29443591
"95641","Vemars",6228.82751311
"95651","Vetheuil",4879.99879028
"95652","Viarmes",7062.51066725
"95656","Vienne-en-Arthies",2572.98504838
"95658","Vigny",15940.45361182
"95660","Villaines-sous-Bois",23047.04154773
"95675","Villeron",8217.67303348
"95676","Villers-en-Arthies",1697.32194724
"95678","Villiers-Adam",27832.79472329
"95680","Villiers-le-Bel",68507.15945474
"95682","Villiers-le-Sec",22887.7178825
"95690","Wy-dit-Joli-Village",2173.3568171
