"ID","NAMES","total_AsTheCrowFlies_ACC_0.01"
"78358","Maisons-Laffitte",3139.56930497561
"78361","Mantes-la-Jolie",8347.15827746064
"78362","Mantes-la-Ville",7908.37301677396
"78364","Marcq",9997.15650396158
"78366","Mareil-le-Guyon",8317.79410775905
"78367","Mareil-Marly",4412.16460900877
"78368","Mareil-sur-Mauldre",8651.76695506273
"78372","Marly-le-Roi",3912.91594072366
"78380","Maule",9034.87753632342
"78381","Maulette",17539.1300355126
"78382","Maurecourt",3847.47513693781
"78383","Maurepas",5460.87550904659
"78384","Medan",5236.7115495637
"78385","Menerville",12609.3383608994
"78389","Mere",9715.16256712081
"78391","Mericourt",12255.578216613
"78396","Le Mesnil-le-Roi",3371.32324818685
"78397","Le Mesnil-Saint-Denis",5782.62880852878
"78398","Les Mesnuls",9380.45963182785
"78401","Meulan-en-Yvelines",6558.84675793825
"78402","Mezieres-sur-Seine",7985.57358935092
"78403","Mezy-sur-Seine",7549.81157483949
"78404","Millemont",13087.4901497911
"78406","Milon-la-Chapelle",5869.70134761014
"78407","Mittainville",20083.0734914003
"78410","Moisson",12654.751338036
"78413","Mondreville",16049.5880905005
"78415","Montainville",9169.67321602472
"78416","Montalet-le-Bois",9533.37539547955
"78417","Montchauvet",13613.1357149332
"78418","Montesson",3043.24907510611
"78420","Montfort-l'Amaury",10234.525308863
"78423","Montigny-le-Bretonneux",3601.64242879247
"78431","Morainvilliers",6549.10933156512
"78437","Mousseaux-sur-Seine",11995.6236587302
"78439","Mulcent",13327.0409535095
"78440","Les Mureaux",6315.48620330665
"78442","Neauphle-le-Chateau",6306.91980322264
"78443","Neauphle-le-Vieux",8202.92961750843
"78444","Neauphlette",15995.1070729151
"78451","Nezel",8157.30396594588
"78455","Noisy-le-Roi",4687.30320325491
"78460","Oinville-sur-Montcient",8382.52710725379
"78464","Orcemont",16143.2567050584
"78465","Orgerus",13403.4895677891
"78466","Orgeval",6450.14473552442
"78470","Orphin",18014.9714121813
"78472","Orsonville",21077.387917094
"78474","Orvilliers",14557.4186649399
"78475","Osmoy",12195.4925715325
"78478","Paray-Douaville",20792.8160502652
"78481","Le Pecq",3584.66594562587
"78484","Perdreauville",11444.4301869299
"78486","Le Perray-en-Yvelines",10759.6218543601
"78490","Plaisir",4932.38621955421
"78497","Poigny-la-Foret",14415.3652752638
"78498","Poissy",5148.33668838621
"78499","Ponthevrard",15619.2206630949
"78501","Porcheville",7420.49897570706
"78502","Le Port-Marly",3421.79408276412
"78503","Port-Villez",18819.9046961619
"78505","Prunay-le-Temple",13477.9029967643
"78506","Prunay-en-Yvelines",19618.8162964316
"78513","La Queue-les-Yvelines",11662.5591661993
"78516","Raizeux",18795.6758265617
"78517","Rambouillet",13125.4383984296
"78518","Rennemoulin",4494.38691948295
"78520","Richebourg",15740.233618823
"78522","Rochefort-en-Yvelines",12540.0826987355
"78524","Rocquencourt",3440.30309126516
"78528","Rolleboise",12597.0286947233
"78530","Rosay",11025.4433383894
"78531","Rosny-sur-Seine",11677.0340017488
"78536","Sailly",9476.25818327537
"78537","Saint-Arnoult-en-Yvelines",14036.5673207406
"78545","Saint-Cyr-l'Ecole",3640.41661821292
"78548","Saint-Forget",7082.36218539632
"78550","Saint-Germain-de-la-Grange",7081.71866012824
"78551","Saint-Germain-en-Laye",3793.05292623067
"78557","Saint-Hilarion",17854.3880906545
"78558","Saint-Illiers-la-Ville",15393.1564295999
"78559","Saint-Illiers-le-Bois",17391.9824554988
"78561","Saint-Lambert",5729.91473562983
"78562","Saint-Leger-en-Yvelines",12778.6263467759
"78564","Saint-Martin-de-Brethencourt",16895.0359492036
"78565","Saint-Martin-des-Champs",11656.1788436943
"78567","Saint-Martin-la-Garenne",10251.2135941103
"78569","Sainte-Mesme",15434.3273433297
"78571","Saint-Nom-la-Breteche",5566.95117737243
"78575","Saint-Remy-les-Chevreuse",6725.88671691729
"78576","Saint-Remy-l'Honore",7956.93106163267
"78586","Sartrouville",2577.15454574064
"78588","Saulx-Marchais",9505.2049474365
"78590","Senlisse",8769.04902115123
"78591","Septeuil",12047.8631840155
"78597","Soindres",9508.73781858168
"78601","Sonchamp",15004.5294179768
"78605","Tacoignieres",14506.1502101293
"78606","Le Tartre-Gaudran",20307.9079087883
"78608","Le Tertre-Saint-Denis",12382.9666170616
"78609","Tessancourt-sur-Aubette",6913.23112362843
"78615","Thiverval-Grignon",6545.23309232323
"78616","Thoiry",10384.7236739548
"78618","Tilly",16183.857409396
"78620","Toussus-le-Noble",5239.11200246739
"78621","Trappes",3808.11051663056
"78623","Le Tremblay-sur-Mauldre",7178.89393642656
"78624","Triel-sur-Seine",4697.24211404245
"78638","Vaux-sur-Seine",5138.91000727186
"78640","Velizy-Villacoublay",3163.2049253926
"78642","Verneuil-sur-Seine",5341.16704468039
"78643","Vernouillet",5310.25211769674
"78644","La Verriere",5289.20840189448
"78646","Versailles",2978.8707928766
"78647","Vert",9726.49274701551
"78650","Le Vesinet",3009.13877133399
"78653","Vicq",9519.27679953639
"78655","Vieille-Eglise-en-Yvelines",11066.4180765165
"78668","La Villeneuve-en-Chevrie",16676.3668891497
"78672","Villennes-sur-Seine",5396.12501934122
"78674","Villepreux",4857.74489328788
"78677","Villette",10110.0239989551
"78681","Villiers-le-Mahieu",11078.0460889293
"78683","Villiers-Saint-Frederic",7427.71365773689
"78686","Viroflay",3085.57317911331
"78688","Voisins-le-Bretonneux",4300.27567644272
"91001","Abbeville-la-Riviere",19695.1959234034
"91016","Angerville",25359.3255453007
"91017","Angervilliers",10818.5718167355
"91021","Arpajon",6075.94921582776
"91022","Arrancourt",21313.3211968893
"91027","Athis-Mons",3140.70209846218
"91035","Authon-la-Plaine",18291.225413418
"91037","Auvernaux",7659.00077665192
"91038","Auvers-Saint-Georges",11406.0814749447
"91041","Avrainville",7586.54084699402
"91044","Ballainvilliers",3672.6881720802
"91045","Ballancourt-sur-Essonne",8360.1546860451
"91047","Baulne",9940.2098847192
"91064","Bievres",3794.88972193953
"91067","Blandy",20256.8852618488
"91069","Boigneville",19068.9149545388
"91075","Bois-Herpin",17356.0033661301
"91079","Boissy-la-Riviere",17526.4849309425
"91080","Boissy-le-Cutte",11368.9072230038
"91081","Boissy-le-Sec",13356.4721365585
"91085","Boissy-sous-Saint-Yon",8381.80801045269
"91086","Bondoufle",4099.51125909614
"91093","Boullay-les-Troux",8288.71517189022
"91095","Bouray-sur-Juine",9223.33546201036
"91097","Boussy-Saint-Antoine",4510.37310949884
"91098","Boutervilliers",15605.5236524196
"91099","Boutigny-sur-Essonne",12951.7897253125
"91100","Bouville",13391.5202113165
"91103","Bretigny-sur-Orge",4900.4794264037
"91105","Breuillet",8650.94400368798
"91106","Breux-Jouy",9438.87600608375
"91109","Brieres-les-Scelles",13249.8996220408
"91111","Briis-sous-Forges",7925.84424182643
"91112","Brouy",19839.6297174706
"91114","Brunoy",3731.08443596954
"91115","Bruyeres-le-Chatel",7269.38764346973
"91121","Buno-Bonnevaux",17259.6457204187
"91122","Bures-sur-Yvette",5507.85660197968
"91129","Cerny",10535.94674995
"91130","Chalo-Saint-Mars",17678.247162168
"91131","Chalou-Moulineux",20416.7863943322
"91132","Chamarande",9837.76917544743
"91135","Champcueil",8866.85013077892
"91136","Champlan",3347.72408955378
"91137","Champmotteux",18490.1709084914
"91145","Chatignonville",18306.3877523553
"91148","Chauffour-les-Etrechy",10892.6667444135
"91156","Cheptainville",7719.39253537377
"91159","Chevannes",7674.37572649058
"91161","Chilly-Mazarin",3217.27664289938
"91174","Corbeil-Essonnes",4187.88342895613
"91175","Corbreuse",16441.4903955161
"91179","Le Coudray-Montceaux",6116.93881778985
"91180","Courances",12256.2002667257
"91182","Courcouronnes",3534.59970373014
"91184","Courdimanche-sur-Essonne",13997.7516159297
"91186","Courson-Monteloup",8442.248334544
"91191","Crosne",3182.22873522772
"91195","Dannemois",11204.0597459773
"91198","D'Huison-Longueville",12083.1870006796
"91200","Dourdan",14087.3630340584
"91201","Draveil",3332.30970997207
"91204","Echarcon",5727.14338017334
"91207","Egly",7143.1423121569
"91215","Epinay-sous-Senart",4204.8918880647
"91216","Epinay-sur-Orge",3193.54294995919
"91222","Estouches",22977.2725714311
"91223","Etampes",15593.5696825456
"91225","Etiolles",4283.65216591448
"91226","Etrechy",11321.9712844242
"91228","Evry",3439.18852991909
"91232","La Ferte-Alais",10594.8944726264
"91235","Fleury-Merogis",3473.50680239026
"91240","Fontaine-la-Riviere",18900.8895313454
"91243","Fontenay-les-Briis",7565.35750032687
"91244","Fontenay-le-Vicomte",7120.92762189637
"91247","La Foret-le-Roi",14941.3148397183
"91248","La Foret-Sainte-Croix",16601.6732566894
"91249","Forges-les-Bains",9453.8069194164
"91272","Gif-sur-Yvette",6068.29930171986
"91273","Gironville-sur-Essonne",17067.4270363677
"91274","Gometz-la-Ville",7335.89053630342
"91275","Gometz-le-Chatel",6263.90376777345
"91284","Les Granges-le-Roi",15062.5047965263
"91286","Grigny",2953.79133961627
"91292","Guibeville",6677.90774333593
"91293","Guigneville-sur-Essonne",11463.2386677612
"91294","Guillerval",20095.0555202365
"91312","Igny",3692.90767787538
"91315","Itteville",8865.10258002345
"91318","Janville-sur-Juine",10144.4831923336
"91319","Janvry",6769.95669796449
"91326","Juvisy-sur-Orge",2913.24108882922
"91330","Lardy",8632.45045222737
"91332","Leudeville",6189.98405718504
"91333","Leuville-sur-Orge",4892.59353253932
"91338","Limours",8631.88199395504
"91339","Linas",5084.1511128871
"91340","Lisses",4464.5699828522
"91345","Longjumeau",3329.51228166208
"91347","Longpont-sur-Orge",3960.63426712826
"91359","Maisse",15301.1885745326
"91363","Marcoussis",5682.70018139057
"91374","Marolles-en-Beauce",17857.715949782
"91376","Marolles-en-Hurepoix",6563.97441011993
"91377","Massy",3038.01939150464
"91378","Mauchamps",9727.53852994693
"91386","Mennecy",6280.34715455106
"91390","Mereville",23287.8031718777
"91393","Merobert",19077.0916362875
"91399","Mespuits",17907.8673413505
"91405","Milly-la-Foret",14243.7893740163
"91408","Moigny-sur-Ecole",12709.4362214197
"91411","Les Molieres",8032.56742877068
"91412","Mondeville",9977.26633161986
"91414","Monnerville",22248.1053721624
"91421","Montgeron",3476.55688382259
"91425","Montlhery",4406.80850269141
"91432","Morangis",3091.47995996057
"91433","Morigny-Champigny",13474.1616054428
"91434","Morsang-sur-Orge",2859.73829106874
"91435","Morsang-sur-Seine",5392.09448723636
"91441","Nainville-les-Roches",8683.72763337101
"91457","La Norville",6063.40312831204
"91458","Nozay",4941.77514891597
"91461","Ollainville",6183.3119397305
"91463","Oncy-sur-Ecole",15475.0379823172
"91468","Ormoy",5455.84462877641
"91469","Ormoy-la-Riviere",16370.0977801446
"91471","Orsay",4879.06978245995
"91473","Orveau",12557.8994907979
"91477","Palaiseau",3829.29381392124
"91479","Paray-Vieille-Poste",3227.54151949979
"91482","Pecqueuse",9606.64304469797
"91494","Le Plessis-Pate",4572.73630796141
"91495","Plessis-Saint-Benoist",17483.1222624116
"91507","Prunay-sur-Essonne",17813.2195272955
"91508","Puiselet-le-Marais",15454.308762978
"91511","Pussay",22980.717212053
"91514","Quincy-sous-Senart",4853.75117697881
"91519","Richarville",16430.0572039758
"91521","Ris-Orangis",3186.09241202049
"91525","Roinville",13182.9511799013
"91526","Roinvilliers",19043.5616617799
"91533","Saclas",20013.9828301572
"91534","Saclay",5176.54752351215
"91538","Saint-Aubin",5613.69994790275
"91540","Saint-Cheron",10436.0654494937
"91544","Saint-Cyr-la-Riviere",20107.243744085
"91546","Saint-Cyr-sous-Dourdan",12184.9110839125
"91547","Saint-Escobille",19897.7645074032
"91549","Sainte-Genevieve-des-Bois",3225.23690589824
"91552","Saint-Germain-les-Arpajon",5421.53686584404
"91553","Saint-Germain-les-Corbeil",4414.17946127433
"91556","Saint-Hilaire",15467.1138208355
"91560","Saint-Jean-de-Beauregard",5840.84958945523
"91568","Saint-Maurice-Montcouronne",9666.51685401989
"91570","Saint-Michel-sur-Orge",3617.78929893068
"91573","Saint-Pierre-du-Perray",4944.45078184652
"91577","Saintry-sur-Seine",4866.12372624939
"91578","Saint-Sulpice-de-Favieres",9720.38320817035
"91579","Saint-Vrain",7869.30100810189
"91581","Saint-Yon",8389.37948077141
"91587","Saulx-les-Chartreux",3903.28123782687
"91589","Savigny-sur-Orge",2847.36283306054
"91593","Sermaise",11866.3773167726
"91599","Soisy-sur-Ecole",10187.4931997064
"91600","Soisy-sur-Seine",3948.8629411183
"91602","Souzy-la-Briche",10521.2341843807
"91613","Congerville-Thionville",21108.2995084861
"91617","Tigery",4963.70243071829
"91619","Torfou",8811.90878162555
"91629","Valpuiseaux",15668.2112070387
"91630","Le Val-Saint-Germain",10934.2108322746
"91631","Varennes-Jarcy",5207.30188813396
"91634","Vaugrigneuse",9357.01702440853
"91635","Vauhallan",4455.16714393344
"91639","Vayres-sur-Essonne",13296.7878309305
"91645","Verrieres-le-Buisson",2993.94544502158
"91648","Vert-le-Grand",5612.11215360185
"91649","Vert-le-Petit",6972.51544343967
"91654","Videlles",11008.3859538934
"91657","Vigneux-sur-Seine",3218.15883373302
"91659","Villabe",4834.57834459344
"91661","Villebon-sur-Yvette",4074.90168985618
"91662","Villeconin",11926.7107877442
"91665","La Ville-du-Bois",4261.29823814084
"91666","Villejust",4710.97920274047
"91667","Villemoisson-sur-Orge",3005.03200937589
"91671","Villeneuve-sur-Auvers",11702.5956283817
"91679","Villiers-le-Bacle",5602.89650093331
"91685","Villiers-sur-Orge",3551.49707618281
"91687","Viry-Chatillon",2764.97358914563
"91689","Wissous",3130.43394616214
"91691","Yerres",3385.36482667447
"91692","Les Ulis",5248.76965050692
"92002","Antony",2564.13897878001
"92004","Asnieres-sur-Seine",309.429639151667
"92007","Bagneux",927.611789714364
"92009","Bois-Colombes",704.708716278596
"92012","Boulogne-Billancourt",0
"92014","Bourg-la-Reine",1623.02197705311
"92019","Chatenay-Malabry",2560.83992327672
"92020","Chatillon",912.306500887811
"92022","Chaville",2722.78935930063
"92023","Clamart",1388.47556467428
"92024","Clichy",341.035433099029
"92025","Colombes",549.229957301045
"92026","Courbevoie",213.192278669238
"92032","Fontenay-aux-Roses",1368.36488448777
"92033","Garches",2580.62126715923
"92035","La Garenne-Colombes",771.080413775235
"92036","Gennevilliers",1517.18676036129
"92040","Issy-les-Moulineaux",452.041379324406
"92044","Levallois-Perret",296.060084218296
"92046","Malakoff",565.727288915847
"92047","Marnes-la-Coquette",2889.31180104325
"92048","Meudon",2081.56156094029
"92049","Montrouge",453.407398594202
"92050","Nanterre",910.759003575313
"92051","Neuilly-sur-Seine",482.31988086262
"92060","Le Plessis-Robinson",1979.23558567353
"92062","Puteaux",724.36389710442
"92063","Rueil-Malmaison",2092.5823702105
"92064","Saint-Cloud",1784.69787632672
"92071","Sceaux",1778.44999810761
"92072","Sevres",1915.14315936181
"92073","Suresnes",1246.52629905671
"92075","Vanves",570.326851779584
"92076","Vaucresson",2840.88747608933
"92077","Ville-d'Avray",2831.41597512923
"92078","Villeneuve-la-Garenne",1634.65556152641
"93001","Aubervilliers",582.2827367159
"93005","Aulnay-sous-Bois",2293.68233294028
"93006","Bagnolet",505.122034008267
"93007","Le Blanc-Mesnil",1921.91755143123
"93008","Bobigny",1354.35357233831
"93010","Bondy",1918.97313914573
"93013","Le Bourget",2196.03854167489
"93014","Clichy-sous-Bois",2536.87416409827
"93015","Coubron",3140.5401244443
"93027","La Courneuve",1934.15489213674
"93029","Drancy",1466.75593459139
"93030","Dugny",2674.38395388936
"93031","Epinay-sur-Seine",1993.79747690601
"93032","Gagny",2545.87213628999
"93033","Gournay-sur-Marne",2740.72746411664
"93039","L'Ile-Saint-Denis",1805.91290407584
"93045","Les Lilas",640.161123385466
"93046","Livry-Gargan",2504.5216015686
"93047","Montfermeil",2713.29049916758
"93048","Montreuil",179.222443810033
"93049","Neuilly-Plaisance",2051.02561220808
"93050","Neuilly-sur-Marne",2577.59388813901
"93051","Noisy-le-Grand",2493.51642520465
"93053","Noisy-le-Sec",1409.96977050066
"93055","Pantin",618.902893460589
"93057","Les Pavillons-sous-Bois",2352.99775556316
"93059","Pierrefitte-sur-Seine",2477.87581356372
"93061","Le Pre-Saint-Gervais",534.404470289358
"93062","Le Raincy",2106.10086518926
"93063","Romainville",1027.30849922377
"93064","Rosny-sous-Bois",1543.77758311165
"93066","Saint-Denis",451.026477980876
"93070","Saint-Ouen",539.238547885367
"93071","Sevran",2390.32975315227
"93072","Stains",2530.6722532643
"93073","Tremblay-en-France",4070.09751753722
"93074","Vaujours",3456.14217913999
"93077","Villemomble",1972.4995132296
"93078","Villepinte",2930.82108894839
"93079","Villetaneuse",2072.45815666085
"94001","Ablon-sur-Seine",3057.31935188031
"94002","Alfortville",1051.82826969829
"94003","Arcueil",799.916504708223
"94004","Boissy-Saint-Leger",3527.7457742324
"94011","Bonneuil-sur-Marne",2710.11371181093
"94015","Bry-sur-Marne",1865.27395328067
"94016","Cachan",1168.80276784601
"94017","Champigny-sur-Marne",1303.84294194199
"94018","Charenton-le-Pont",761.760827592168
"94019","Chennevieres-sur-Marne",2791.11628310511
"94021","Chevilly-Larue",2488.11659209449
"94022","Choisy-le-Roi",2525.98636705584
"94028","Creteil",1119.14985182657
"94033","Fontenay-sous-Bois",1007.8600791371
"94034","Fresnes",2511.1165216249
"94037","Gentilly",658.999034257425
"94038","L'Hay-les-Roses",1748.67064258685
"94041","Ivry-sur-Seine",641.138685473408
"94042","Joinville-le-Pont",2089.50550176482
"94043","Le Kremlin-Bicetre",715.018249009209
"94044","Limeil-Brevannes",3145.78620429694
"94046","Maisons-Alfort",1082.4154477162
"94047","Mandres-les-Roses",4637.17417330144
"94048","Marolles-en-Brie",4420.86705740295
"94052","Nogent-sur-Marne",1673.0944002393
"94053","Noiseau",3406.86790559696
"94054","Orly",2843.35482806315
"94055","Ormesson-sur-Marne",3015.00733078935
"94056","Perigny",5078.81513095335
"94058","Le Perreux-sur-Marne",1751.542576888
"94059","Le Plessis-Trevise",3101.52582436563
"94060","La Queue-en-Brie",3753.55951825747
"94065","Rungis",2833.12078764423
"94067","Saint-Mande",603.602163582093
"94068","Saint-Maur-des-Fosses",1677.86367517766
"94069","Saint-Maurice",1117.65285023316
"94070","Santeny",5086.12086212321
"94071","Sucy-en-Brie",3295.82288794608
"94073","Thiais",2570.51028225019
"94074","Valenton",2839.39410100252
"94075","Villecresnes",4057.5115504568
"94076","Villejuif",995.260839603621
"94077","Villeneuve-le-Roi",2987.19084699454
"94078","Villeneuve-Saint-Georges",2951.55119701063
"94079","Villiers-sur-Marne",1902.1870447627
"94080","Vincennes",498.94639623441
"94081","Vitry-sur-Seine",810.521428745022
"95002","Ableiges",7894.9082401515
"95008","Aincourt",11193.2624649705
"95011","Ambleville",17512.660215088
"95012","Amenucourt",15888.0881513644
"95014","Andilly",3274.67229970788
"95018","Argenteuil",1042.67468058745
"95019","Arnouville",2978.07104636399
"95023","Arronville",12002.2297458204
"95024","Arthies",12209.6096255009
"95026","Asnieres-sur-Oise",10402.1017549245
"95028","Attainville",6053.43165566764
"95039","Auvers-sur-Oise",5969.78551062831
"95040","Avernes",10730.6106477509
"95042","Baillet-en-France",5776.44591146136
"95046","Banthelu",13652.1950207712
"95051","Beauchamp",3617.85103629817
"95052","Beaumont-sur-Oise",9881.92539529541
"95054","Le Bellay-en-Vexin",13896.8820617775
"95055","Bellefontaine",8548.50025765929
"95056","Belloy-en-France",7803.3548961929
"95058","Bernes-sur-Oise",11309.1170557279
"95059","Berville",13632.7652007502
"95060","Bessancourt",4392.88732988274
"95061","Bethemont-la-Foret",5376.62022959
"95063","Bezons",1826.91689740525
"95074","Boisemont",4440.21587351814
"95078","Boissy-l'Aillerie",6199.8977086043
"95088","Bonneuil-en-France",2980.66560428144
"95091","Bouffemont",5080.37637102178
"95094","Bouqueval",4524.83477129247
"95101","Bray-et-Lu",17657.452628537
"95102","Breancon",11152.9157099333
"95110","Brignancourt",11993.6801713125
"95116","Bruyeres-sur-Oise",11171.6336178287
"95119","Buhy",20062.7714867308
"95120","Butry-sur-Oise",6363.98121508649
"95127","Cergy",3366.38630394273
"95134","Champagne-sur-Oise",9726.31047011019
"95139","La Chapelle-en-Vexin",18861.4458750097
"95141","Charmont",14820.6270336142
"95142","Chars",13379.0046193727
"95144","Chatenay-en-France",7094.48005421149
"95149","Chaumontel",10350.0344826162
"95150","Chaussy",14782.8309295488
"95151","Chauvry",5396.87808498926
"95154","Chennevieres-les-Louvres",7216.40972176614
"95157","Cherence",13739.876592699
"95166","Clery-en-Vexin",13449.085997975
"95169","Commeny",12458.5590625054
"95170","Condecourt",6781.83493042801
"95176","Cormeilles-en-Parisis",2911.42879951897
"95177","Cormeilles-en-Vexin",8623.18455686939
"95181","Courcelles-sur-Viosne",6486.1951520371
"95183","Courdimanche",4993.00656810563
"95197","Deuil-la-Barre",2264.05260643918
"95199","Domont",4324.67697202713
"95203","Eaubonne",2690.30690595266
"95205","Ecouen",4268.31439465968
"95210","Enghien-les-Bains",2321.36700384656
"95211","Ennery",5502.29448422685
"95212","Epiais-les-Louvres",6602.44608138961
"95213","Epiais-Rhus",8702.0378004876
"95214","Epinay-Champlatreux",7879.50037585708
"95218","Eragny",3590.19614491888
"95219","Ermont",2610.46323349571
"95229","Ezanville",5075.57263125297
"95241","Fontenay-en-Parisis",6039.47370024295
"95250","Fosses",9534.19004847146
"95252","Franconville",2786.22244382693
"95253","Fremainville",9735.95802037116
"95254","Fremecourt",9932.89665605534
"95256","Frepillon",5104.79123189388
"95257","La Frette-sur-Seine",3196.40925197514
"95258","Frouville",10652.2024560149
"95259","Gadancourt",11413.7194399233
"95268","Garges-les-Gonesse",2705.14704406306
"95270","Genainville",14070.5809243949
"95271","Genicourt",6687.47589877862
"95277","Gonesse",3590.77958284155
"95280","Goussainville",5262.84788250249
"95282","Gouzangrez",11173.5075758651
"95287","Grisy-les-Platres",9689.28382196895
"95288","Groslay",2648.63032448291
"95295","Guiry-en-Vexin",12496.3080208005
"95298","Haravilliers",12860.9227641578
"95301","Haute-Isle",13645.6536567063
"95303","Le Heaulme",12818.1650945565
"95304","Hedouville",10640.8187647927
"95306","Herblay",3740.92846831272
"95308","Herouville",7335.07629371604
"95309","Hodent",15573.165899495
"95313","L'Isle-Adam",7710.41946779929
"95316","Jagny-sous-Bois",7747.39729241809
"95323","Jouy-le-Moutier",3839.17962174234
"95328","Labbeville",9102.50155674718
"95331","Lassy",8322.16591038474
"95341","Livilliers",6951.25637651482
"95348","Longuesse",8082.85977500089
"95351","Louvres",6438.86917609895
"95352","Luzarches",9620.90507448373
"95353","Maffliers",7015.1051009668
"95355","Magny-en-Vexin",15746.6873972051
"95365","Mareil-en-France",6908.99357180295
"95369","Margency",3002.24795005317
"95370","Marines",11733.7202355551
"95371","Marly-la-Ville",8490.69724357048
"95379","Maudetour-en-Vexin",13285.2329841643
"95387","Menouville",10561.2145527476
"95388","Menucourt",5409.36993216406
"95392","Meriel",6148.21922892174
"95394","Mery-sur-Oise",5111.90143854776
"95395","Le Mesnil-Aubry",5872.20062156395
"95409","Moisselles",5344.93387244079
"95422","Montgeroult",7337.59744777877
"95424","Montigny-les-Cormeilles",3180.84533196071
"95426","Montlignon",3472.40465709409
"95427","Montmagny",2491.35237482932
"95428","Montmorency",2822.18364470984
"95429","Montreuil-sur-Epte",18966.3049606001
"95430","Montsoult",6346.96516812046
"95436","Mours",8890.89995600431
"95438","Moussy",12526.1770489927
"95445","Nerville-la-Foret",7073.99171833419
"95446","Nesles-la-Vallee",8548.33420699143
"95447","Neuilly-en-Vexin",13574.1241910225
"95450","Neuville-sur-Oise",3490.7846470102
"95452","Nointel",8946.17848132416
"95456","Noisy-sur-Oise",9660.37728793243
"95459","Nucourt",15051.1601344484
"95462","Omerville",16315.391298567
"95476","Osny",4607.25618163
"95480","Parmain",8369.57888612907
"95483","Le Perchay",10888.3997673407
"95487","Persan",10270.5828462187
"95488","Pierrelaye",3910.69604512616
"95489","Piscop",3648.7547675081
"95491","Le Plessis-Bouchard",2954.73939217905
"95492","Le Plessis-Gassot",5133.32433753452
"95493","Le Plessis-Luzarches",8543.33478534642
"95500","Pontoise",3828.77641442382
"95504","Presles",8023.65003019552
"95509","Puiseux-en-France",7618.69770224674
"95510","Puiseux-Pontoise",5324.00702558339
"95523","La Roche-Guyon",14893.6493105019
"95527","Roissy-en-France",5151.94306423939
"95529","Ronquerolles",11204.1304450739
"95535","Sagy",6386.58057947643
"95539","Saint-Brice-sous-Foret",3110.46703677073
"95541","Saint-Clair-sur-Epte",21370.4587345529
"95543","Saint-Cyr-en-Arthies",10663.3954602143
"95554","Saint-Gervais",17178.1370720272
"95555","Saint-Gratien",2514.88836231023
"95563","Saint-Leu-la-Foret",3551.77932461532
"95566","Saint-Martin-du-Tertre",8008.28720596368
"95572","Saint-Ouen-l'Aumone",4097.05023261962
"95574","Saint-Prix",3694.48099096038
"95580","Saint-Witz",9510.75815619309
"95582","Sannois",2112.27630092371
"95584","Santeuil",10999.0811006405
"95585","Sarcelles",2719.09171529521
"95592","Seraincourt",8489.61326825859
"95594","Seugy",9535.79408154216
"95598","Soisy-sous-Montmorency",2671.11111690532
"95604","Survilliers",10519.8019851251
"95607","Taverny",3824.88947458036
"95610","Themericourt",10077.1578464308
"95611","Theuville",11102.5913565162
"95612","Le Thillay",4401.14992824015
"95625","Us",9469.61137664406
"95627","Vallangoujard",9236.37618375556
"95628","Valmondois",7069.24432796635
"95633","Vaudherland",4504.86712749933
"95637","Vaureal",3763.88409086335
"95641","Vemars",8412.94764581834
"95651","Vetheuil",11282.1692395011
"95652","Viarmes",9342.28226094493
"95656","Vienne-en-Arthies",11334.2967795607
"95658","Vigny",8829.23640507154
"95660","Villaines-sous-Bois",6873.74765511334
"95675","Villeron",7884.18734372235
"95676","Villers-en-Arthies",12518.1795226361
"95678","Villiers-Adam",5957.65935256513
"95680","Villiers-le-Bel",3485.16936264701
"95682","Villiers-le-Sec",6983.55289949252
"95690","Wy-dit-Joli-Village",11843.2672741115
