"ID","NAMES","artisans_AsTheCrowFlies_POT_7500"
"78474","Orvilliers",719.66267686
"78475","Osmoy",928.70446616
"78478","Paray-Douaville",129.0868651
"78481","Le Pecq",13423.23570581
"78484","Perdreauville",1359.97248805
"78486","Le Perray-en-Yvelines",1184.00594278
"78490","Plaisir",3841.97308933
"78497","Poigny-la-Foret",741.23745106
"78498","Poissy",5970.7488106
"78499","Ponthevrard",644.27776069
"78501","Porcheville",2459.68469034
"78502","Le Port-Marly",14343.44200167
"78503","Port-Villez",382.87828949
"78505","Prunay-le-Temple",801.85254742
"78506","Prunay-en-Yvelines",223.02235465
"78513","La Queue-les-Yvelines",1066.18282909
"78516","Raizeux",309.68837191
"78517","Rambouillet",897.1537349
"78518","Rennemoulin",7180.08948507
"78520","Richebourg",706.32124467
"78522","Rochefort-en-Yvelines",880.95234409
"78524","Rocquencourt",12334.71318587
"78528","Rolleboise",1212.9060802
"78530","Rosay",1210.55501489
"78531","Rosny-sur-Seine",1381.64021738
"78536","Sailly",1461.78752188
"78537","Saint-Arnoult-en-Yvelines",739.53995923
"78545","Saint-Cyr-l'Ecole",7710.40913121
"78548","Saint-Forget",2360.46325129
"78550","Saint-Germain-de-la-Grange",2686.21008369
"78551","Saint-Germain-en-Laye",10772.16316683
"78557","Saint-Hilarion",419.27239422
"78558","Saint-Illiers-la-Ville",629.83536247
"78559","Saint-Illiers-le-Bois",391.06144233
"78561","Saint-Lambert",3247.7188098
"78562","Saint-Leger-en-Yvelines",791.30002773
"78564","Saint-Martin-de-Brethencourt",515.78119367
"78565","Saint-Martin-des-Champs",991.67457784
"78567","Saint-Martin-la-Garenne",1642.60739994
"78569","Sainte-Mesme",671.50233064
"78571","Saint-Nom-la-Breteche",5730.75568046
"78575","Saint-Remy-les-Chevreuse",2796.28281318
"78576","Saint-Remy-l'Honore",2080.31335201
"78586","Sartrouville",22229.47296267
"78588","Saulx-Marchais",1558.87959115
"78590","Senlisse",1441.94767153
"78591","Septeuil",935.42585535
"78597","Soindres",1817.89060782
"78601","Sonchamp",686.96225176
"78605","Tacoignieres",806.11957314
"78606","Le Tartre-Gaudran",254.2061213
"78608","Le Tertre-Saint-Denis",1019.84474975
"78609","Tessancourt-sur-Aubette",2813.47538216
"78615","Thiverval-Grignon",3153.6698599
"78616","Thoiry",1265.97242307
"78618","Tilly",417.60582666
"78620","Toussus-le-Noble",5663.43454243
"78621","Trappes",4567.04882682
"78623","Le Tremblay-sur-Mauldre",2502.62970595
"78624","Triel-sur-Seine",5703.93419014
"78638","Vaux-sur-Seine",4475.51528268
"78640","Velizy-Villacoublay",19259.21556216
"78642","Verneuil-sur-Seine",4429.67788718
"78643","Vernouillet",4701.96042043
"78644","La Verriere",3339.99683191
"78646","Versailles",11055.13698499
"78647","Vert",1716.12044397
"78650","Le Vesinet",18115.84156736
"78653","Vicq",1603.27620979
"78655","Vieille-Eglise-en-Yvelines",1091.04158277
"78668","La Villeneuve-en-Chevrie",579.32311864
"78672","Villennes-sur-Seine",4850.78777426
"78674","Villepreux",5747.152981
"78677","Villette",1536.07983695
"78681","Villiers-le-Mahieu",1115.79965516
"78683","Villiers-Saint-Frederic",2477.44598643
"78686","Viroflay",19369.40206307
"78688","Voisins-le-Bretonneux",4845.65929564
"91001","Abbeville-la-Riviere",289.34143301
"91016","Angerville",266.73131871
"91017","Angervilliers",1212.13070201
"91021","Arpajon",3754.05025481
"91022","Arrancourt",285.75049965
"91027","Athis-Mons",14178.15746452
"91035","Authon-la-Plaine",235.76989678
"91037","Auvernaux",2600.98831306
"91038","Auvers-Saint-Georges",1020.65945938
"91041","Avrainville",2594.41187114
"91044","Ballainvilliers",9110.10548913
"91045","Ballancourt-sur-Essonne",1841.91793343
"91047","Baulne",1391.01469655
"91064","Bievres",13233.20002268
"91067","Blandy",106.85169902
"91069","Boigneville",224.03639247
"91075","Bois-Herpin",328.34096167
"91079","Boissy-la-Riviere",569.89038311
"91080","Boissy-le-Cutte",1023.8277685
"91081","Boissy-le-Sec",700.96163913
"91085","Boissy-sous-Saint-Yon",2138.72166674
"91086","Bondoufle",6960.53760454
"91093","Boullay-les-Troux",1836.61603272
"91095","Bouray-sur-Juine",1551.73430274
"91097","Boussy-Saint-Antoine",6813.06268669
"91098","Boutervilliers",486.6187262
"91099","Boutigny-sur-Essonne",920.14651576
"91100","Bouville",701.21382161
"91103","Bretigny-sur-Orge",5358.28325909
"91105","Breuillet",2051.22511912
"91106","Breux-Jouy",1715.57649793
"91109","Brieres-les-Scelles",819.11119198
"91111","Briis-sous-Forges",2378.58723933
"91112","Brouy",118.79126894
"91114","Brunoy",8669.46993105
"91115","Bruyeres-le-Chatel",2996.83138524
"91121","Buno-Bonnevaux",477.88155794
"91122","Bures-sur-Yvette",4046.02417854
"91129","Cerny",1200.00292412
"91130","Chalo-Saint-Mars",464.89643718
"91131","Chalou-Moulineux",376.94805192
"91132","Chamarande",1494.54751057
"91135","Champcueil",1819.01648016
"91136","Champlan",10952.85206429
"91137","Champmotteux",195.18139023
"91145","Chatignonville",265.32332627
"91148","Chauffour-les-Etrechy",1160.49472763
"91156","Cheptainville",2389.69758316
"91159","Chevannes",2448.27788779
"91161","Chilly-Mazarin",12532.60919596
"91174","Corbeil-Essonnes",5156.55617685
"91175","Corbreuse",458.61581695
"91179","Le Coudray-Montceaux",3525.76466104
"91180","Courances",1006.4709368
"91182","Courcouronnes",7141.37620268
"91184","Courdimanche-sur-Essonne",734.15573719
"91186","Courson-Monteloup",2115.57245248
"91191","Crosne",13489.05035015
"91195","Dannemois",1168.52476843
"91198","D'Huison-Longueville",956.83298265
"91200","Dourdan",744.72967669
"91201","Draveil",10615.14121007
"91204","Echarcon",4131.08136443
"91207","Egly",2971.63546735
"91215","Epinay-sous-Senart",7496.01609274
"91216","Epinay-sur-Orge",10061.70744412
"91222","Estouches",237.21601722
"91223","Etampes",697.08409478
"91225","Etiolles",7121.46696765
"91226","Etrechy",1059.91893379
"91228","Evry",7120.7839826
"91232","La Ferte-Alais",1223.51428961
"91235","Fleury-Merogis",8328.5327891
"91240","Fontaine-la-Riviere",453.0354937
"91243","Fontenay-les-Briis",2773.00354461
"91244","Fontenay-le-Vicomte",2672.5175408
"91247","La Foret-le-Roi",516.13441979
"91248","La Foret-Sainte-Croix",434.40271815
"91249","Forges-les-Bains",1563.0793755
"91272","Gif-sur-Yvette",3448.17103905
"91273","Gironville-sur-Essonne",350.96388462
"91274","Gometz-la-Ville",2620.29122517
"91275","Gometz-le-Chatel",3304.68876448
"91284","Les Granges-le-Roi",534.91447232
"91286","Grigny",9736.79796079
"91292","Guibeville",3118.10345049
"91293","Guigneville-sur-Essonne",1086.20150775
"91294","Guillerval",515.03195327
"91312","Igny",10795.82781391
"91315","Itteville",1598.66770849
"91318","Janville-sur-Juine",1334.4595718
"91319","Janvry",3214.63859706
"91326","Juvisy-sur-Orge",12218.54684434
"91330","Lardy",1845.89017238
"91332","Leudeville",3617.57606088
"91333","Leuville-sur-Orge",5352.41695555
"91338","Limours",1842.88248289
"91339","Linas",5492.42982856
"91340","Lisses",5338.84291179
"91345","Longjumeau",10651.56744695
"91347","Longpont-sur-Orge",7392.83534627
"91359","Maisse",601.2436099
"91363","Marcoussis",4741.28076785
"91374","Marolles-en-Beauce",414.41980649
"91376","Marolles-en-Hurepoix",3175.03453309
"91377","Massy",13296.28313806
"91378","Mauchamps",1571.46889976
"91386","Mennecy",3339.05299857
"91390","Mereville",342.89693138
"91393","Merobert",249.99916137
"91399","Mespuits",224.31054205
"91405","Milly-la-Foret",787.50048096
"91408","Moigny-sur-Ecole",969.55768868
"91411","Les Molieres",2065.2719914
"91412","Mondeville",1454.90204735
"91414","Monnerville",391.8392601
"91421","Montgeron",10555.9620216
"91425","Montlhery",6890.81285566
"91432","Morangis",12807.81776652
"91433","Morigny-Champigny",778.73537662
"91434","Morsang-sur-Orge",9644.03044665
"91435","Morsang-sur-Seine",4048.84671814
"91441","Nainville-les-Roches",1984.7108592
"91457","La Norville",3664.66509185
"91458","Nozay",6474.57162082
"91461","Ollainville",3852.33167308
"91463","Oncy-sur-Ecole",684.29660559
"91468","Ormoy",3982.58260543
"91469","Ormoy-la-Riviere",649.89035047
"91471","Orsay",5334.86975603
"91473","Orveau",856.63365668
"91477","Palaiseau",8452.35013851
"91479","Paray-Vieille-Poste",16600.6793379
"91482","Pecqueuse",1383.52116808
"91494","Le Plessis-Pate",6283.83657988
"91495","Plessis-Saint-Benoist",304.89560022
"91507","Prunay-sur-Essonne",320.06670704
"91508","Puiselet-le-Marais",463.07681274
"91511","Pussay",298.34723074
"91514","Quincy-sous-Senart",6196.97831318
"91519","Richarville",367.93941552
"91521","Ris-Orangis",8787.73779719
"91525","Roinville",733.81772279
"91526","Roinvilliers",198.76223383
"91533","Saclas",503.72851788
"91534","Saclay",6779.37808578
"91538","Saint-Aubin",4319.34211478
"91540","Saint-Cheron",1339.10582262
"91544","Saint-Cyr-la-Riviere",437.76673594
"91546","Saint-Cyr-sous-Dourdan",1017.23800773
"91547","Saint-Escobille",165.35983961
"91549","Sainte-Genevieve-des-Bois",8485.90414266
"91552","Saint-Germain-les-Arpajon",4441.98581759
"91553","Saint-Germain-les-Corbeil",5760.18500059
"91556","Saint-Hilaire",612.2680056
"91560","Saint-Jean-de-Beauregard",3934.27833522
"91568","Saint-Maurice-Montcouronne",1601.8446222
"91570","Saint-Michel-sur-Orge",7539.04099778
"91573","Saint-Pierre-du-Perray",4620.71400276
"91577","Saintry-sur-Seine",4528.69183796
"91578","Saint-Sulpice-de-Favieres",1600.88246309
"91579","Saint-Vrain",2135.10932286
"91581","Saint-Yon",2177.25448669
"91587","Saulx-les-Chartreux",8786.19096467
"91589","Savigny-sur-Orge",11377.04332873
"91593","Sermaise",956.31033737
"91599","Soisy-sur-Ecole",1431.59969106
"91600","Soisy-sur-Seine",8328.83775478
"91602","Souzy-la-Briche",1289.92083662
"91613","Congerville-Thionville",253.44523784
"91617","Tigery",5695.78721664
"91619","Torfou",1863.73999037
"91629","Valpuiseaux",415.63075543
"91630","Le Val-Saint-Germain",1209.62837885
"91631","Varennes-Jarcy",5256.83910415
"91634","Vaugrigneuse",1649.2867257
"91635","Vauhallan",8198.94363804
"91639","Vayres-sur-Essonne",795.74042057
"91645","Verrieres-le-Buisson",16485.80168928
"91648","Vert-le-Grand",4680.98618541
"91649","Vert-le-Petit",2761.08387376
"91654","Videlles",1196.81141303
"91657","Vigneux-sur-Seine",12728.70684733
"91659","Villabe",4528.75302766
"91661","Villebon-sur-Yvette",7588.93337488
"91662","Villeconin",927.95888762
"91665","La Ville-du-Bois",7673.49099562
"91666","Villejust",6276.4154361
"91667","Villemoisson-sur-Orge",9676.44631636
"91671","Villeneuve-sur-Auvers",961.31219813
"91679","Villiers-le-Bacle",4603.3524514
"91685","Villiers-sur-Orge",8785.05661592
"91687","Viry-Chatillon",10555.18573378
"91689","Wissous",16862.66113637
"91691","Yerres",11241.56791016
"91692","Les Ulis",4657.17977575
"92002","Antony",21083.89805065
"92004","Asnieres-sur-Seine",60025.96169549
"92007","Bagneux",48575.15014177
"92009","Bois-Colombes",55229.62736822
"92012","Boulogne-Billancourt",51226.2696776
"92014","Bourg-la-Reine",37092.96681587
"92019","Chatenay-Malabry",24232.01807307
"92020","Chatillon",48345.50920936
"92022","Chaville",25658.2192229
"92023","Clamart",36792.75218571
"92024","Clichy",69236.16188343
"92025","Colombes",46181.02149601
"92026","Courbevoie",58851.33385307
"92032","Fontenay-aux-Roses",39484.91830509
"92033","Garches",33781.79813576
"92035","La Garenne-Colombes",52175.93786408
"92036","Gennevilliers",49562.06119722
"92040","Issy-les-Moulineaux",54227.15160074
"92044","Levallois-Perret",69242.57666481
"92046","Malakoff",58975.23419104
"92047","Marnes-la-Coquette",24501.70107187
"92048","Meudon",33368.84801299
"92049","Montrouge",61157.36867926
"92050","Nanterre",41715.41760298
"92051","Neuilly-sur-Seine",66191.4321235
"92060","Le Plessis-Robinson",29635.23485564
"92062","Puteaux",56211.99049934
"92063","Rueil-Malmaison",32830.10152568
"92064","Saint-Cloud",41483.24460383
"92071","Sceaux",32984.70947258
"92072","Sevres",35622.05035323
"92073","Suresnes",49621.59694157
"92075","Vanves",59591.94920486
"92076","Vaucresson",24578.79363179
"92077","Ville-d'Avray",25674.15621628
"92078","Villeneuve-la-Garenne",50568.15921974
"93001","Aubervilliers",60402.07083783
"93005","Aulnay-sous-Bois",21475.36151535
"93006","Bagnolet",63744.10850135
"93007","Le Blanc-Mesnil",29111.35376118
"93008","Bobigny",48529.86752354
"93010","Bondy",36952.74718332
"93013","Le Bourget",37359.42339619
"93014","Clichy-sous-Bois",21386.95356686
"93015","Coubron",15545.12505056
"93027","La Courneuve",45422.41643097
"93029","Drancy",39800.97918812
"93030","Dugny",30889.48325451
"93031","Epinay-sur-Seine",37891.90115978
"93032","Gagny",24748.21265088
"93033","Gournay-sur-Marne",19651.69938073
"93039","L'Ile-Saint-Denis",48227.6730926
"93045","Les Lilas",62847.79920723
"93046","Livry-Gargan",21237.88438434
"93047","Montfermeil",18995.28529372
"93048","Montreuil",55358.51241163
"93049","Neuilly-Plaisance",34688.12738556
"93050","Neuilly-sur-Marne",26896.90344881
"93051","Noisy-le-Grand",21023.02662762
"93053","Noisy-le-Sec",47641.05350046
"93055","Pantin",61056.20858488
"93057","Les Pavillons-sous-Bois",30247.00877065
"93059","Pierrefitte-sur-Seine",32478.03895232
"93061","Le Pre-Saint-Gervais",66486.73538045
"93062","Le Raincy",28637.65447413
"93063","Romainville",56275.94876259
"93064","Rosny-sous-Bois",41591.29293147
"93066","Saint-Denis",53605.91286697
"93070","Saint-Ouen",67759.61611699
"93071","Sevran",18020.69369068
"93072","Stains",32736.65655816
"93073","Tremblay-en-France",8788.33646547
"93074","Vaujours",13176.39087262
"93077","Villemomble",33393.77062796
"93078","Villepinte",13490.84435339
"93079","Villetaneuse",35996.83490521
"94001","Ablon-sur-Seine",15922.28179284
"94002","Alfortville",42105.35637066
"94003","Arcueil",56100.98410816
"94004","Boissy-Saint-Leger",13916.22893463
"94011","Bonneuil-sur-Marne",23348.42155896
"94015","Bry-sur-Marne",30008.65033625
"94016","Cachan",45897.3378866
"94017","Champigny-sur-Marne",28430.83471575
"94018","Charenton-le-Pont",58815.40983882
"94019","Chennevieres-sur-Marne",20602.69530974
"94021","Chevilly-Larue",31259.88328324
"94022","Choisy-le-Roi",27534.5880046
"94028","Creteil",31155.4317934
"94033","Fontenay-sous-Bois",45924.53214252
"94034","Fresnes",25700.98529588
"94037","Gentilly",61494.57159838
"94038","L'Hay-les-Roses",36227.91522587
"94041","Ivry-sur-Seine",57456.72525206
"94042","Joinville-le-Pont",40566.95932619
"94043","Le Kremlin-Bicetre",58484.61865962
"94044","Limeil-Brevannes",16498.77756262
"94046","Maisons-Alfort",43806.10205151
"94047","Mandres-les-Roses",7244.75728738
"94048","Marolles-en-Brie",10412.54258363
"94052","Nogent-sur-Marne",41446.09675091
"94053","Noiseau",15247.39475421
"94054","Orly",21161.55584378
"94055","Ormesson-sur-Marne",18992.38048665
"94056","Perigny",6027.90693846
"94058","Le Perreux-sur-Marne",35566.72855612
"94059","Le Plessis-Trevise",16588.04406997
"94060","La Queue-en-Brie",12517.12371626
"94065","Rungis",23574.33139623
"94067","Saint-Mande",62668.91349272
"94068","Saint-Maur-des-Fosses",29274.31048318
"94069","Saint-Maurice",49245.43393971
"94070","Santeny",8457.53398233
"94071","Sucy-en-Brie",16387.43795981
"94073","Thiais",27859.52447999
"94074","Valenton",20513.26302211
"94075","Villecresnes",9614.9568491
"94076","Villejuif",47031.72768014
"94077","Villeneuve-le-Roi",17938.73055342
"94078","Villeneuve-Saint-Georges",18432.4830577
"94079","Villiers-sur-Marne",23795.86102221
"94080","Vincennes",57647.1135472
"94081","Vitry-sur-Seine",41538.49340364
"95002","Ableiges",1889.91687477
"95008","Aincourt",827.28680355
"95011","Ambleville",293.33404516
"95012","Amenucourt",419.18321818
"95014","Andilly",14744.29089584
"95018","Argenteuil",31837.34113247
"95019","Arnouville",16927.05451109
"95023","Arronville",531.26764511
"95024","Arthies",539.07118163
"95026","Asnieres-sur-Oise",1202.48577493
"95028","Attainville",4883.36175655
"95039","Auvers-sur-Oise",4227.3077459
"95040","Avernes",746.8740183
"95042","Baillet-en-France",5753.7659993
"95046","Banthelu",394.12225172
"95051","Beauchamp",10716.52639313
"95052","Beaumont-sur-Oise",1750.40239577
"95054","Le Bellay-en-Vexin",376.59280532
"95055","Bellefontaine",1638.10545252
"95056","Belloy-en-France",2373.40464477
"95058","Bernes-sur-Oise",1258.57904987
"95059","Berville",281.48908549
"95060","Bessancourt",8073.39119171
"95061","Bethemont-la-Foret",6544.98889281
"95063","Bezons",34841.316296
"95074","Boisemont",5027.48613312
"95078","Boissy-l'Aillerie",2901.03903986
"95088","Bonneuil-en-France",22766.97677481
"95091","Bouffemont",8142.10406664
"95094","Bouqueval",7904.38342913
"95101","Bray-et-Lu",279.49790959
"95102","Breancon",651.84526099
"95110","Brignancourt",530.4595987
"95116","Bruyeres-sur-Oise",1225.36696937
"95119","Buhy",194.95445268
"95120","Butry-sur-Oise",4021.29477604
"95127","Cergy",5237.96373639
"95134","Champagne-sur-Oise",1784.97517918
"95139","La Chapelle-en-Vexin",242.03575646
"95141","Charmont",355.05849218
"95142","Chars",402.90165308
"95144","Chatenay-en-France",2772.28387247
"95149","Chaumontel",1058.56599743
"95150","Chaussy",440.5660474
"95151","Chauvry",6679.94641247
"95154","Chennevieres-les-Louvres",2602.21689397
"95157","Cherence",629.7969921
"95166","Clery-en-Vexin",401.63436567
"95169","Commeny",484.73982314
"95170","Condecourt",2849.70488356
"95176","Cormeilles-en-Parisis",19815.23144175
"95177","Cormeilles-en-Vexin",1486.8359515
"95181","Courcelles-sur-Viosne",2760.65839197
"95183","Courdimanche",4181.94871364
"95197","Deuil-la-Barre",28499.20689458
"95199","Domont",9913.59039982
"95203","Eaubonne",19520.56408913
"95205","Ecouen",8982.93736505
"95210","Enghien-les-Bains",29030.43106562
"95211","Ennery",4080.00976414
"95212","Epiais-les-Louvres",3296.40321669
"95213","Epiais-Rhus",1537.48709577
"95214","Epinay-Champlatreux",2203.29409948
"95218","Eragny",7309.76708549
"95219","Ermont",19451.69700353
"95229","Ezanville",7595.08603278
"95241","Fontenay-en-Parisis",4126.8199319
"95250","Fosses",1259.95904731
"95252","Franconville",17259.00764186
"95253","Fremainville",1144.46787667
"95254","Fremecourt",984.93571804
"95256","Frepillon",6780.0045896
"95257","La Frette-sur-Seine",16070.32931152
"95258","Frouville",1002.33800121
"95259","Gadancourt",600.60383862
"95268","Garges-les-Gonesse",23794.25655464
"95270","Genainville",421.52225417
"95271","Genicourt",2696.86139831
"95277","Gonesse",14001.88365967
"95280","Goussainville",6247.19884344
"95282","Gouzangrez",628.07957063
"95287","Grisy-les-Platres",1083.61237675
"95288","Groslay",21267.61938295
"95295","Guiry-en-Vexin",478.98756328
"95298","Haravilliers",396.94496583
"95301","Haute-Isle",725.26675219
"95303","Le Heaulme",430.12446646
"95304","Hedouville",1189.59209971
"95306","Herblay",10552.80052807
"95308","Herouville",2724.10696589
"95309","Hodent",347.48629568
"95313","L'Isle-Adam",2793.47521779
"95316","Jagny-sous-Bois",2253.36751763
"95323","Jouy-le-Moutier",5974.44614195
"95328","Labbeville",1561.72983469
"95331","Lassy",1802.50144068
"95341","Livilliers",2740.40629554
"95348","Longuesse",1904.05746149
"95351","Louvres",3377.00052204
"95352","Luzarches",1275.49149509
"95353","Maffliers",3438.64809893
"95355","Magny-en-Vexin",300.79116357
"95365","Mareil-en-France",3189.88104515
"95369","Margency",16548.0000578
"95370","Marines",561.44767213
"95371","Marly-la-Ville",1576.41970583
"95379","Maudetour-en-Vexin",448.4042546
"95387","Menouville",871.60663025
"95388","Menucourt",4042.49075282
"95392","Meriel",4469.02027222
"95394","Mery-sur-Oise",6145.43102101
"95395","Le Mesnil-Aubry",5021.26031244
"95409","Moisselles",6984.33950288
"95422","Montgeroult",2202.21738287
"95424","Montigny-les-Cormeilles",14033.17884686
"95426","Montlignon",13340.88162315
"95427","Montmagny",28542.45108496
"95428","Montmorency",19558.7740394
"95429","Montreuil-sur-Epte",229.17464885
"95430","Montsoult",4430.92069017
"95436","Mours",2074.28115153
"95438","Moussy",482.07114812
"95445","Nerville-la-Foret",3404.06403507
"95446","Nesles-la-Vallee",2019.50561006
"95447","Neuilly-en-Vexin",364.97356274
"95450","Neuville-sur-Oise",6508.20221506
"95452","Nointel",2003.99466162
"95456","Noisy-sur-Oise",1680.80152417
"95459","Nucourt",319.20008117
"95462","Omerville",340.16947176
"95476","Osny",4105.80821872
"95480","Parmain",2224.12476566
"95483","Le Perchay",685.02694501
"95487","Persan",1655.10618469
"95488","Pierrelaye",9150.54886576
"95489","Piscop",12158.30108999
"95491","Le Plessis-Bouchard",14410.37679189
"95492","Le Plessis-Gassot",6489.07371111
"95493","Le Plessis-Luzarches",1661.18176927
"95500","Pontoise",5470.6976866
"95504","Presles",2465.53744422
"95509","Puiseux-en-France",2276.96576255
"95510","Puiseux-Pontoise",3524.44038318
"95523","La Roche-Guyon",604.88570648
"95527","Roissy-en-France",6901.8987987
"95529","Ronquerolles",1192.96718586
"95535","Sagy",3035.85838827
"95539","Saint-Brice-sous-Foret",15538.99367083
"95541","Saint-Clair-sur-Epte",139.74604991
"95543","Saint-Cyr-en-Arthies",1180.2317238
"95554","Saint-Gervais",293.65726031
"95555","Saint-Gratien",28794.41223816
"95563","Saint-Leu-la-Foret",11471.67491495
"95566","Saint-Martin-du-Tertre",2296.30902183
"95572","Saint-Ouen-l'Aumone",6454.91482509
"95574","Saint-Prix",11763.80860544
"95580","Saint-Witz",1159.771863
"95582","Sannois",24932.79875804
"95584","Santeuil",676.81766071
"95585","Sarcelles",17694.64889297
"95592","Seraincourt",1817.60266619
"95594","Seugy",1362.41559057
"95598","Soisy-sous-Montmorency",20906.05943929
"95604","Survilliers",916.04671785
"95607","Taverny",9843.4659703
"95610","Themericourt",922.35913096
"95611","Theuville",658.20226424
"95612","Le Thillay",9368.01661765
"95625","Us",1101.15198939
"95627","Vallangoujard",1370.27212896
"95628","Valmondois",3231.26524025
"95633","Vaudherland",9189.40757247
"95637","Vaureal",5152.97914317
"95641","Vemars",1535.16586965
"95651","Vetheuil",1153.7680157
"95652","Viarmes",1477.95752669
"95656","Vienne-en-Arthies",1048.62198215
"95658","Vigny",1400.72088595
"95660","Villaines-sous-Bois",3493.45260065
"95675","Villeron",1929.53115464
"95676","Villers-en-Arthies",686.05669223
"95678","Villiers-Adam",4978.75864396
"95680","Villiers-le-Bel",11620.35845115
"95682","Villiers-le-Sec",3257.38058929
"95690","Wy-dit-Joli-Village",555.55441957
