"ID","NAMES","ouvrier_AsTheCowRolls_ACC_0.01"
"77038","Boissettes",9.4613113383079
"77039","Boissise-la-Bertrand",9.45978978234339
"77040","Boissise-le-Roi",10.1225560845962
"77041","Boissy-aux-Cailles",21.0533162106715
"77042","Boissy-le-Chatel",19.2043394044479
"77043","Boitron",23.6477153915369
"77044","Bombon",17.1729730485097
"77045","Bougligny",23.9027746453249
"77046","Boulancourt",25.4097721619366
"77047","Bouleurs",11.638053858983
"77048","Bourron-Marlotte",16.9122076262716
"77049","Boutigny",12.286924248358
"77050","Bransles",24.5123588102398
"77051","Bray-sur-Seine",25.0605682128629
"77052","Breau",15.7047624199328
"77053","Brie-Comte-Robert",8.6451472081843
"77054","La Brosse-Montceaux",20.5322532698261
"77055","Brou-sur-Chantereine",5.85835205052434
"77056","Burcy",23.8687438166956
"77057","Bussieres",20.558478020677
"77058","Bussy-Saint-Georges",6.46290073844127
"77059","Bussy-Saint-Martin",6.15943525282913
"77060","Buthiers",22.3573915967327
"77061","Cannes-Ecluse",18.7925954070927
"77062","Carnetin",9.24141332737706
"77063","La Celle-sur-Morin",16.1267965838867
"77065","Cely",11.5483690814797
"77066","Cerneux",25.2219694046617
"77067","Cesson",6.95861874463731
"77068","Cessoy-en-Montois",24.1892633705782
"77069","Chailly-en-Biere",10.4285421870846
"77070","Chailly-en-Brie",17.1751244472008
"77071","Chaintreaux",22.3384414664044
"77072","Chalautre-la-Grande",34.698687073266
"77073","Chalautre-la-Petite",26.7805233618722
"77075","Chalifert",9.61536766564679
"77076","Chalmaison",26.6444104861431
"77077","Chambry",10.5638431299783
"77078","Chamigny",18.7583986006207
"77079","Champagne-sur-Seine",15.4627570189456
"77080","Champcenest",25.0208700328798
"77081","Champdeuil",11.6138870319036
"77082","Champeaux",14.1979083376199
"77083","Champs-sur-Marne",3.89448859019383
"77084","Changis-sur-Marne",13.6447229833962
"77085","Chanteloup-en-Brie",7.92486757200428
"77086","La Chapelle-Gauthier",15.5621450479926
"77087","La Chapelle-Iger",19.2511686501628
"77088","La Chapelle-la-Reine",16.1409585940472
"77089","La Chapelle-Rablais",20.1000524923128
"77090","La Chapelle-Saint-Sulpice",22.9635497478464
"77091","Les Chapelles-Bourbon",14.1180974323258
"77093","La Chapelle-Moutils",29.4388463313872
"77094","Charmentray",10.9190899010496
"77095","Charny",11.2455356182959
"77096","Chartrettes",11.8114462880892
"77097","Chartronges",23.9458472041947
"77098","Chateaubleau",22.5528656325326
"77099","Chateau-Landon",25.8739866076345
"77100","Le Chatelet-en-Brie",12.6881485337374
"77101","Chatenay-sur-Seine",22.2705100408718
"77102","Chatenoy",21.3897697826984
"77103","Chatillon-la-Borde",14.4428560783288
"77104","Chatres",12.640933469699
"77106","Chauffry",21.7389019973952
"77107","Chaumes-en-Brie",14.8248419506808
"77108","Chelles",5.05172253981453
"77109","Chenoise",21.7776040094585
"77110","Chenou",26.9189868315232
"77111","Chessy",8.55806488265554
"77112","Chevrainvilliers",21.3430322548106
"77113","Chevru",21.1732246654912
"77114","Chevry-Cossigny",10.0347129425401
"77115","Chevry-en-Sereine",24.5558314992516
"77116","Choisy-en-Brie",21.1691366678531
"77117","Citry",23.5476291143596
"77118","Claye-Souilly",6.97907737810345
"77119","Clos-Fontaine",20.7242157922915
"77120","Cocherel",19.036300456459
"77121","Collegien",5.61141861679827
"77122","Combs-la-Ville",7.17154436704641
"77123","Compans",9.30021573123059
"77124","Conches-sur-Gondoire",7.2467366409885
"77125","Conde-Sainte-Libiaire",10.9781596337004
"77126","Congis-sur-Therouanne",15.779070092492
"77127","Coubert",10.7161226308329
"77128","Couilly-Pont-aux-Dames",9.78170481102711
"77129","Coulombs-en-Valois",23.1209958057315
"77130","Coulommes",12.1684137520923
"77131","Coulommiers",16.070705751771
"77132","Coupvray",10.0984332182041
"77133","Courcelles-en-Bassee",21.7177449231769
"77134","Courchamp",25.772694381534
"77135","Courpalay",17.5161289335618
"77136","Courquetaine",13.7716036478241
"77137","Courtacon",22.2260594107274
"77138","Courtomer",18.0892503331421
"77139","Courtry",5.84060939220902
"77140","Coutencon",21.0453247207298
"77141","Coutevroult",10.4655838940701
"77142","Crecy-la-Chapelle",12.3715414115889
"77143","Cregy-les-Meaux",9.00755003361567
"77144","Crevecoeur-en-Brie",15.3597963774465
"77145","Crisenoy",11.1279620875961
"77146","Croissy-Beaubourg",5.95801007183919
"77147","La Croix-en-Brie",21.9506414450044
"77148","Crouy-sur-Ourcq",23.2412127084489
"77149","Cucharmoy",23.732768902077
"77150","Cuisy",13.776431699261
"77151","Dagny",20.048610725721
"77152","Dammarie-les-Lys",7.19843641936171
"77153","Dammartin-en-Goele",11.4125835350751
"77154","Dammartin-sur-Tigeaux",15.019667409849
"77155","Dampmart",9.16034338366849
"77156","Darvault",16.8498443713656
"77157","Dhuisy",19.7320598522432
"77158","Diant",24.658162960815
"77159","Donnemarie-Dontilly",21.9482914450173
"77161","Dormelles",20.0822259849271
"77162","Doue",20.3290469603166
"77163","Douy-la-Ramee",17.6830065594374
"77164","Echouboulains",19.4414486853627
"77165","Les Ecrennes",15.6013840220103
"77166","Ecuelles",15.6614932597457
"77167","Egligny",23.9605941307095
"77168","Egreville",22.6586212643026
"77169","Emerainville",5.64078185627367
"77170","Episy",15.4633649111966
"77171","Esbly",10.1112632317825
"77172","Esmans",18.6979285563245
"77173","Etrepilly",14.0247055031809
"77174","Everly",26.3339520474778
"77175","Evry-Gregy-sur-Yerre",10.1004347151867
"77176","Faremoutiers",16.0117347321899
"77177","Favieres",11.4213357983666
"77178","Fay-les-Nemours",21.0296377246398
"77179","Fericy",15.7657027181176
"77180","Ferolles-Attilly",8.51203010700034
"77181","Ferrieres-en-Brie",6.46539890063358
"77182","La Ferte-Gaucher",23.4886692401745
"77183","La Ferte-sous-Jouarre",15.8867226733305
"77184","Flagy",21.0309141465079
"77185","Fleury-en-Biere",11.8477094799475
"77186","Fontainebleau",12.5645248921143
"77187","Fontaine-Fourches",30.3367331713503
"77188","Fontaine-le-Port",13.7699718269245
"77190","Fontains",21.0262973625293
"77191","Fontenailles",17.2393386193268
"77192","Fontenay-Tresigny",14.9239954535134
"77193","Forfry",16.0567687260986
"77194","Forges",17.1634437283198
"77195","Fouju",13.1191312069967
"77196","Fresnes-sur-Marne",10.1670346896153
"77197","Fretoy",21.5224022401122
"77198","Fromont",21.9734040226204
"77199","Fublaines",12.0779666295539
"77200","Garentreville",24.6990337151089
"77201","Gastins",20.3465632986511
"77202","La Genevraye",16.740764432852
"77203","Germigny-l'Eveque",13.415900100731
"77204","Germigny-sous-Coulombs",23.5612815125547
"77205","Gesvres-le-Chapitre",15.1737579811843
"77206","Giremoutiers",15.7654783476046
"77207","Gironville",26.6418654768541
"77208","Gouaix",28.85648811782
"77209","Gouvernes",6.18866584340455
"77210","La Grande-Paroisse",18.3576730130934
"77211","Grandpuits-Bailly-Carrois",18.4218422907094
"77212","Gravon",23.0356892636673
"77214","Gressy",8.58741906710417
"77215","Gretz-Armainvilliers",9.73805387355135
"77216","Grez-sur-Loing",16.2188328260119
"77217","Grisy-Suisnes",10.4359133094525
"77218","Grisy-sur-Seine",27.01434806983
"77219","Guerard",15.1154389103823
"77220","Guercheville",21.4748882482393
"77221","Guermantes",6.56997159509264
"77222","Guignes",12.5579323710225
"77223","Gurcy-le-Chatel",21.8265531353381
"77224","Hautefeuille",17.2940278372735
"77225","La Haute-Maison",15.2778123532252
"77226","Hericy",14.4115007705325
"77227","Herme",27.0100647911805
"77228","Hondevilliers",23.0802120445045
"77229","La Houssaye-en-Brie",14.4647656566738
"77230","Ichy",26.3285199899051
"77231","Isles-les-Meldeuses",14.8228108246827
"77232","Isles-les-Villenoy",10.4995807471993
"77233","Iverny",11.5222592497334
"77234","Jablines",11.4155593475396
"77235","Jaignes",17.0180851390043
"77236","Jaulnes",25.2548403113306
"77237","Jossigny",7.81659926506562
"77238","Jouarre",16.4998163450393
"77239","Jouy-le-Chatel",18.872031980764
"77240","Jouy-sur-Morin",23.4817211798541
"77241","Juilly",11.8532804945862
"77242","Jutigny",24.792236707848
"77243","Lagny-sur-Marne",6.20410386650188
"77244","Larchant",18.8767354943135
"77245","Laval-en-Brie",18.5851191136629
"77246","Lechelle",30.5565808879733
"77247","Lescherolles",26.7517826172482
"77248","Lesches",10.8679982361909
"77249","Lesigny",7.11547963573113
"77250","Leudon-en-Brie",23.8880174693717
"77251","Lieusaint",6.67648310567252
"77252","Limoges-Fourches",10.12647764915
"77253","Lissy",10.2819040369624
"77254","Liverdy-en-Brie",13.4810347894376
"77255","Livry-sur-Seine",8.84910468137485
"77256","Lizines",24.0744852727957
"77257","Lizy-sur-Ourcq",15.8479881377558
"77258","Lognes",5.39597712331298
"77259","Longperrier",11.6176386526548
"77260","Longueville",25.0726639072004
"77261","Lorrez-le-Bocage-Preaux",22.5686927914313
"77262","Louan-Villegruis-Fontaine",34.6312794055971
"77263","Luisetaines",24.9669173047608
"77264","Lumigny-Nesles-Ormeaux",15.7444076532983
"77265","Luzancy",19.9374813141012
"77266","Machault",15.8701160608207
"77267","La Madeleine-sur-Loing",21.9901964325025
"77268","Magny-le-Hongre",10.4487100612691
"77269","Maincy",7.90768798317526
"77270","Maisoncelles-en-Brie",15.0960974680634
"77271","Maisoncelles-en-Gatinais",25.781762966665
"77272","Maison-Rouge",21.8501931794044
"77273","Marchemoret",12.7270076930814
"77274","Marcilly",13.4442312666073
"77275","Les Marets",25.9941248182716
"77276","Mareuil-les-Meaux",10.1401081008004
"77277","Marles-en-Brie",15.1368410470435
"77278","Marolles-en-Brie",20.4378863283872
"77279","Marolles-sur-Seine",19.3112956225065
"77280","Mary-sur-Marne",16.2325151967981
"77281","Mauperthuis",17.2134030807507
"77282","Mauregard",10.5131245618436
"77283","May-en-Multien",18.2887332883915
"77284","Meaux",7.03435166494701
"77285","Le Mee-sur-Seine",5.73616081119184
"77286","Meigneux",23.0154609669879
"77287","Meilleray",32.1275006317364
"77288","Melun",4.30392674426634
"77289","Melz-sur-Seine",30.1655253548518
"77290","Mery-sur-Marne",20.6108973467862
"77291","Le Mesnil-Amelot",10.31488495492
"77292","Messy",9.1723879865503
"77293","Misy-sur-Yonne",21.8557795327278
"77294","Mitry-Mory",6.69035909106877
"77295","Moisenay",11.0275350429901
"77296","Moissy-Cramayel",7.99792156734555
"77297","Mondreville",29.9524904818639
"77298","Mons-en-Montois",24.2371832620765
"77299","Montarlot",16.577708503928
"77300","Montceaux-les-Meaux",11.6898997655333
"77301","Montceaux-les-Provins",27.5596224085638
"77302","Montcourt-Fromonville",16.9644999693087
"77303","Montdauphin",32.0017165566497
"77304","Montenils",34.845095833039
"77305","Montereau-Fault-Yonne",16.6014910859803
"77306","Montereau-sur-le-Jard",9.53986986889621
"77307","Montevrain",7.87690789096179
"77308","Montge-en-Goele",13.3487747369562
"77309","Monthyon",11.6460648567241
"77310","Montigny-le-Guesdier",27.0640607872774
"77311","Montigny-Lencoup",19.4922937803786
"77312","Montigny-sur-Loing",16.5897776250025
"77313","Montmachoux",22.4145922737709
"77314","Montolivet",32.1170404719173
"77315","Montry",10.2307144363132
"77316","Moret-sur-Loing",15.6865617929692
"77317","Mormant",16.1875059496
"77318","Mortcerf",14.9856659802033
"77319","Mortery",24.8176209852954
"77320","Mouroux",16.0576969659259
"77321","Mousseaux-les-Bray",24.4749160717645
"77322","Moussy-le-Neuf",12.0396734699379
"77323","Moussy-le-Vieux",13.0952359636764
"77325","Mouy-sur-Seine",24.0806606595821
"77326","Nandy",6.93920374053672
"77327","Nangis",18.7055064443112
"77328","Nanteau-sur-Essonne",22.0074812016675
"77329","Nanteau-sur-Lunain",20.5357261234084
"77330","Nanteuil-les-Meaux",10.2749021810962
"77331","Nanteuil-sur-Marne",22.0799320528428
"77332","Nantouillet",11.6154960826415
"77333","Nemours",16.4247601973454
"77335","Chauconin-Neufmontiers",10.1852833258981
"77336","Neufmoutiers-en-Brie",13.7628908330359
"77337","Noisiel",4.50466815638799
"77338","Noisy-Rudignon",18.9473867415695
"77339","Noisy-sur-Ecole",17.5631986216695
"77340","Nonville",18.3075142533342
"77341","Noyen-sur-Seine",27.0571983095535
"77342","Obsonville",25.5593453515301
"77343","Ocquerre",19.1475283787095
"77344","Oissery",15.8982022346809
"77345","Orly-sur-Morin",23.212406742823
"77347","Les Ormes-sur-Voulzie",24.7669752284356
"77348","Ormesson",19.9372697341042
"77349","Othis",14.8463469478391
"77350","Ozoir-la-Ferriere",7.55621096554397
"77352","Ozouer-le-Voulgis",13.5940734896685
"77353","Paley",22.2006909409332
"77354","Pamfou",15.5196497088838
"77355","Paroy",23.7941889290989
"77356","Passy-sur-Seine",29.8184296883915
"77357","Pecy",20.0754331272199
"77358","Penchard",10.1865187970816
"77359","Perthes",10.4518158727367
"77360","Pezarches",16.1287678587394
"77361","Pierre-Levee",13.5150940018233
"77363","Le Pin",6.22013451939667
"77364","Le Plessis-aux-Bois",12.7666010039341
"77365","Le Plessis-Feu-Aussoux",18.3099023559751
"77366","Le Plessis-l'Eveque",11.9930545468007
"77367","Le Plessis-Placy",16.7934518912762
"77368","Poigny",25.6201282107053
"77369","Poincy",10.3147656986694
"77370","Poligny",21.4648151699424
"77371","Pommeuse",15.7779779319393
"77372","Pomponne",6.31278908473341
"77373","Pontault-Combault",5.83474090911228
"77374","Pontcarre",6.95806128061197
"77376","Precy-sur-Marne",11.2468435763189
"77377","Presles-en-Brie",11.5947678570193
"77378","Pringy",10.7885883193716
"77379","Provins",24.6587331900528
"77380","Puisieux",16.6508667123521
"77381","Quiers",19.6165614185177
"77382","Quincy-Voisins",10.0704048554886
"77383","Rampillon",21.3902135332386
"77384","Reau",7.97241266477348
"77385","Rebais",20.2719085694464
"77386","Recloses",16.8123427108982
"77387","Remauville",22.4148975606276
"77388","Reuil-en-Brie",16.766713065319
"77389","La Rochette",8.10146515925428
"77390","Roissy-en-Brie",6.79916754349445
"77391","Rouilly",26.8861739795055
"77392","Rouvres",11.9282452494449
"77393","Rozay-en-Brie",15.6216404499236
"77394","Rubelles",7.49385503540867
"77395","Rumont",22.4803901114647
"77396","Rupereux",28.3131655722061
"77397","Saacy-sur-Marne",21.155556255422
"77398","Sablonnieres",23.8225809937556
"77399","Saint-Ange-le-Viel",22.6176996646436
"77400","Saint-Augustin",17.9455100275252
"77401","Sainte-Aulde",19.7752660792752
"77402","Saint-Barthelemy",27.9119764305474
"77403","Saint-Brice",26.4602834914655
"77404","Sainte-Colombe",24.9730256489646
"77405","Saint-Cyr-sur-Morin",20.3653604843586
"77406","Saint-Denis-les-Rebais",20.3416805230238
"77407","Saint-Fargeau-Ponthierry",9.72710044010495
"77408","Saint-Fiacre",12.8514078953429
"77409","Saint-Germain-Laval",17.7343747933871
"77410","Saint-Germain-Laxis",9.70718970227429
"77411","Saint-Germain-sous-Doue",20.9451628214452
"77412","Saint-Germain-sur-Ecole",12.6144282983781
"77413","Saint-Germain-sur-Morin",10.3101073437616
"77414","Saint-Hilliers",25.4623340903828
"77415","Saint-Jean-les-Deux-Jumeaux",12.081562927857
"77416","Saint-Just-en-Brie",23.9411734017021
"77417","Saint-Leger",23.9623500520686
"77418","Saint-Loup-de-Naud",25.1030936493198
"77419","Saint-Mammes",15.1932962303816
"77420","Saint-Mard",10.8459998956157
"77421","Saint-Mars-Vieux-Maisons",25.3376691187806
"77423","Saint-Martin-des-Champs",25.9425418123141
"77424","Saint-Martin-du-Boschet",29.7281872369038
"77425","Saint-Martin-en-Biere",13.3939194316936
"77426","Saint-Mery",15.5307955214178
"77427","Saint-Mesmes",10.9413023580335
"77428","Saint-Ouen-en-Brie",16.8531111492937
"77429","Saint-Ouen-sur-Morin",20.6253098904018
"77430","Saint-Pathus",15.3188343574537
"77431","Saint-Pierre-les-Nemours",17.1474361380768
"77432","Saint-Remy-la-Vanne",21.0976668447014
"77433","Saints",18.2583546158522
"77434","Saint-Sauveur-les-Bray",25.7632819494552
"77435","Saint-Sauveur-sur-Ecole",11.4383853474186
"77436","Saint-Simeon",20.3703064271599
"77437","Saint-Soupplets",12.3837058780818
"77438","Saint-Thibault-des-Vignes",5.8529377793529
"77439","Salins",18.8787082578525
"77440","Sammeron",13.0300829251376
"77441","Samois-sur-Seine",14.9891779500368
"77442","Samoreau",13.1559325424198
"77443","Sancy",13.6721408961176
"77444","Sancy-les-Provins",26.4573151391946
"77445","Savigny-le-Temple",6.78925276118648
"77446","Savins",24.4661573053298
"77447","Seine-Port",9.03880295888765
"77448","Sept-Sorts",15.1973318690994
"77449","Serris",10.013980452337
"77450","Servon",7.17318145052153
"77451","Signy-Signets",15.7736353229622
"77452","Sigy",23.5799126696922
"77453","Sivry-Courtry",10.7306302297046
"77454","Sognolles-en-Montois",24.5554563884121
"77455","Soignolles-en-Brie",11.0791550915073
"77456","Soisy-Bouy",28.3347642841845
"77457","Solers",11.5452978531316
"77458","Souppes-sur-Loing",21.2323847598378
"77459","Sourdun",25.8559553550726
"77460","Tancrou",17.5742356978405
"77461","Thenisy",23.6605902467989
"77462","Thieux",10.5570406287643
"77463","Thomery",15.6355262128198
"77464","Thorigny-sur-Marne",7.67348784008627
"77465","Thoury-Ferottes",21.7372590148786
"77466","Tigeaux",13.4175273358494
"77467","La Tombe",20.3202277213096
"77468","Torcy",5.24042603791723
"77469","Touquin",16.6054867213863
"77470","Tournan-en-Brie",10.7672824038496
"77471","Tousson",18.8949612621757
"77472","La Tretoire",23.097903333346
"77473","Treuzy-Levelay",19.642496145978
"77474","Trilbardou",10.1932131987427
"77475","Trilport",9.81635939423039
"77476","Trocy-en-Multien",15.2079926877498
"77477","Ury",15.0555816719087
"77478","Ussy-sur-Marne",13.88921918377
"77479","Vaires-sur-Marne",5.96673668892679
"77480","Valence-en-Brie",15.9215103136218
"77481","Vanville",21.4832487084796
"77482","Varennes-sur-Seine",16.1365725075088
"77483","Varreddes",10.3635765587527
"77484","Vaucourtois",13.4162667498428
"77485","Le Vaudoue",18.1577799373874
"77486","Vaudoy-en-Brie",17.5056532372123
"77487","Vaux-le-Penil",7.94510508504808
"77489","Vaux-sur-Lunain",25.5662744469052
"77490","Vendrest",21.7580474182
"77491","Veneux-les-Sablons",15.8312042683239
"77492","Verdelot",26.9333562382031
"77493","Verneuil-l'Etang",15.1550007663252
"77494","Vernou-la-Celle-sur-Seine",16.8463295799657
"77495","Vert-Saint-Denis",6.42559134754313
"77496","Vieux-Champagne",24.1401294267967
"77498","Vignely",10.7044896279309
"77500","Villebeon",25.609005952863
"77501","Villecerf",16.0778912943505
"77504","Villemarechal",21.326558479025
"77505","Villemareuil",12.6900377441109
"77506","Villemer",16.9328373992129
"77507","Villenauxe-la-Petite",26.7754406643418
"77508","Villeneuve-le-Comte",10.5093673509657
"77509","Villeneuve-les-Bordes",20.5013820303287
"77510","Villeneuve-Saint-Denis",10.2159711367575
"77511","Villeneuve-sous-Dammartin",11.5440007823785
"77512","Villeneuve-sur-Bellot",27.0870244431239
"77513","Villenoy",9.42614037319092
"77514","Villeparisis",5.71878748051938
"77515","Villeroy",11.0673880660211
"77516","Ville-Saint-Jacques",16.7384870975048
"77517","Villevaude",7.08918956413095
"77518","Villiers-en-Biere",10.3938364703207
"77519","Villiers-Saint-Georges",29.0033068892891
"77520","Villiers-sous-Grez",17.0559703339928
"77521","Villiers-sur-Morin",10.9230639426422
"77522","Villiers-sur-Seine",28.0253142764653
"77523","Villuis",28.7162135185143
"77524","Vimpelles",24.6639210736273
"77525","Vinantes",14.0353539944836
"77526","Vincy-Manoeuvre",20.459972495201
"77527","Voinsles",17.8177098010766
"77528","Voisenon",7.93599956628245
"77529","Voulangis",12.3397750900708
"77530","Voulton",28.9734303643985
"77531","Voulx",22.942769493461
"77532","Vulaines-les-Provins",23.3785706001835
"77533","Vulaines-sur-Seine",13.6228586571979
"77534","Yebles",12.8850039835153
"78003","Ablis",17.8399337098302
"78005","Acheres",7.12686060284049
"78006","Adainville",23.0005177509534
"78007","Aigremont",8.48404813265864
"78009","Allainville",18.3248079100099
"78010","Les Alluets-le-Roi",11.6114421162557
"78013","Andelu",15.0195524834835
"78015","Andresy",6.84147011584765
"78020","Arnouville-les-Mantes",13.4985157587546
"78029","Aubergenville",7.66047971764683
"78030","Auffargis",12.9783036814513
"78031","Auffreville-Brasseuil",8.0031799823597
"78033","Aulnay-sur-Mauldre",10.6480343833572
"78034","Auteuil",15.4242892217813
"78036","Autouillet",16.2262196752308
"78043","Bailly",7.8952032132002
"78048","Bazainville",16.7019705355921
"78049","Bazemont",11.7829803527364
"78050","Bazoches-sur-Guyonne",12.0811531730841
"78053","Behoust",17.4147509814975
"78057","Bennecourt",13.4606586224212
"78062","Beynes",12.5503270141202
"78068","Blaru",17.7817179127539
"78070","Boinville-en-Mantois",12.0297207086175
"78071","Boinville-le-Gaillard",19.7433469230206
"78072","Boinvilliers",13.2159961855207
"78073","Bois-d'Arcy",6.89929706697522
"78076","Boissets",21.1890173343432
"78077","La Boissiere-Ecole",26.0351400718709
"78082","Boissy-Mauvoisin",14.777599897295
"78084","Boissy-sans-Avoir",15.2535530427805
"78087","Bonnelles",14.1966121557063
"78089","Bonnieres-sur-Seine",14.0980020329726
"78090","Bouafle",7.78759684793062
"78092","Bougival",6.15693789275065
"78096","Bourdonne",20.110238111418
"78104","Breuil-Bois-Robert",9.26757326547016
"78107","Breval",17.6284136183041
"78108","Les Breviaires",16.2460549570701
"78113","Brueil-en-Vexin",10.4392149275043
"78117","Buc",8.69418617026934
"78118","Buchelay",7.6884967199157
"78120","Bullion",15.2962311020305
"78123","Carrieres-sous-Poissy",6.3408926280552
"78124","Carrieres-sur-Seine",5.07013818294183
"78125","La Celle-les-Bordes",16.288046384859
"78126","La Celle-Saint-Cloud",6.2999235208998
"78128","Cernay-la-Ville",14.8834044312944
"78133","Chambourcy",8.52705222889494
"78138","Chanteloup-les-Vignes",6.68415149499845
"78140","Chapet",9.16817614750409
"78143","Chateaufort",9.81018697272745
"78146","Chatou",5.49864535770177
"78147","Chaufour-les-Bonnieres",14.2248387460545
"78152","Chavenay",10.478401905593
"78158","Le Chesnay",6.64645097241547
"78160","Chevreuse",12.882352225045
"78162","Choisel",14.1757100150118
"78163","Civry-la-Foret",18.7318815599615
"78164","Clairefontaine-en-Yvelines",15.4145617949189
"78165","Les Clayes-sous-Bois",9.24309518808583
"78168","Coignieres",10.0277271133299
"78171","Conde-sur-Vesgre",20.9684937589631
"78172","Conflans-Sainte-Honorine",5.99506668194175
"78185","Courgent",14.0145036844165
"78188","Cravent",17.4659947310589
"78189","Crespieres",11.5647363283524
"78190","Croissy-sur-Seine",6.38160746721286
"78192","Dammartin-en-Serve",16.5505595456943
"78193","Dampierre-en-Yvelines",12.917746004747
"78194","Dannemarie",20.627449291416
"78196","Davron",11.3987077542846
"78202","Drocourt",10.7214993886446
"78206","Ecquevilly",8.92885515407558
"78208","Elancourt",8.25455433265515
"78209","Emance",23.7567436151411
"78217","Epone",7.55638447818257
"78220","Les Essarts-le-Roi",11.165690009873
"78224","L'Etang-la-Ville",8.78390443013954
"78227","Evecquemont",7.62443219090115
"78230","La Falaise",8.83602260481784
"78231","Favrieux",10.2102239339734
"78233","Feucherolles",10.2985843690231
"78234","Flacourt",13.7746000441246
"78236","Flexanville",17.7632412317176
"78237","Flins-Neuve-Eglise",18.1020161655104
"78238","Flins-sur-Seine",7.15153069871879
"78239","Follainville-Dennemont",10.6198716048916
"78242","Fontenay-le-Fleury",7.45717199298816
"78245","Fontenay-Mauvoisin",10.1999026883701
"78246","Fontenay-Saint-Pere",9.94996120106682
"78251","Fourqueux",8.45664974940313
"78255","Freneuse",14.2600869572366
"78261","Gaillon-sur-Montcient",9.01997065424649
"78262","Galluis",13.2043621958511
"78263","Gambais",18.0348156469696
"78264","Gambaiseuil",19.3405451325524
"78265","Garancieres",16.2813993295762
"78267","Gargenville",7.72829157789922
"78269","Gazeran",19.3568804706819
"78276","Gommecourt",19.2019224473833
"78278","Goupillieres",16.4053932666723
"78281","Goussonville",13.2182465807208
"78283","Grandchamp",25.5213031979648
"78285","Gressey",20.5758977280599
"78289","Grosrouvre",17.3053487913386
"78290","Guernes",15.0014230378321
"78291","Guerville",11.0026905575859
"78296","Guitrancourt",9.14994345632168
"78297","Guyancourt",8.00190044056658
"78299","Hardricourt",7.36499575070119
"78300","Hargeville",15.343034386477
"78302","La Hauteville",25.9361553490232
"78305","Herbeville",13.336431616595
"78307","Hermeray",25.2327624165831
"78310","Houdan",18.3918695598035
"78311","Houilles",3.72501604246306
"78314","Issou",7.1721075534964
"78317","Jambville",12.5932935573518
"78320","Jeufosse",12.2857682853616
"78321","Jouars-Pontchartrain",10.1282039326376
"78322","Jouy-en-Josas",7.25204622505952
"78324","Jouy-Mauvoisin",9.2064730699594
"78325","Jumeauville",14.1426631454038
"78327","Juziers",8.15928536346654
"78329","Lainville-en-Vexin",12.7742856259649
"78334","Levis-Saint-Nom",13.2075360703959
"78335","Limay",5.04071324166622
"78337","Limetz-Villez",17.1996038602943
"78343","Les Loges-en-Josas",8.87260327533899
"78344","Lommoye",19.0587031135387
"78346","Longnes",14.3472073939673
"78349","Longvilliers",13.1772778518896
"78350","Louveciennes",6.59734380934615
