"ID","NAMES","employe_AsTheCrowFlies_POT_2500"
"78497","Poigny-la-Foret",92.33738009
"78498","Poissy",6963.52311669
"78499","Ponthevrard",293.80493515
"78501","Porcheville",2409.36562507
"78502","Le Port-Marly",5971.61460865
"78503","Port-Villez",236.03136436
"78505","Prunay-le-Temple",290.29919917
"78506","Prunay-en-Yvelines",172.0238645
"78513","La Queue-les-Yvelines",551.99973663
"78516","Raizeux",150.79188762
"78517","Rambouillet",3583.19058762
"78518","Rennemoulin",3709.78926303
"78520","Richebourg",322.15117678
"78522","Rochefort-en-Yvelines",156.31370903
"78524","Rocquencourt",5575.47835952
"78528","Rolleboise",1048.33361875
"78530","Rosay",271.37535767
"78531","Rosny-sur-Seine",879.54896135
"78536","Sailly",243.351934
"78537","Saint-Arnoult-en-Yvelines",774.43199921
"78545","Saint-Cyr-l'Ecole",5719.09779451
"78548","Saint-Forget",344.78647586
"78550","Saint-Germain-de-la-Grange",1128.36129272
"78551","Saint-Germain-en-Laye",5495.63175362
"78557","Saint-Hilarion",135.39694873
"78558","Saint-Illiers-la-Ville",278.34092183
"78559","Saint-Illiers-le-Bois",277.08350685
"78561","Saint-Lambert",547.73738344
"78562","Saint-Leger-en-Yvelines",134.72297587
"78564","Saint-Martin-de-Brethencourt",140.16143628
"78565","Saint-Martin-des-Champs",203.33256041
"78567","Saint-Martin-la-Garenne",429.95750013
"78569","Sainte-Mesme",281.88157754
"78571","Saint-Nom-la-Breteche",755.38680386
"78575","Saint-Remy-les-Chevreuse",980.31333033
"78576","Saint-Remy-l'Honore",586.04303096
"78586","Sartrouville",15110.32517649
"78588","Saulx-Marchais",833.96366532
"78590","Senlisse",199.72655259
"78591","Septeuil",304.55251117
"78597","Soindres",1259.84084551
"78601","Sonchamp",163.10584962
"78605","Tacoignieres",483.6053704
"78606","Le Tartre-Gaudran",19.09967006
"78608","Le Tertre-Saint-Denis",176.52659237
"78609","Tessancourt-sur-Aubette",1606.26770907
"78615","Thiverval-Grignon",820.15935729
"78616","Thoiry",297.40177923
"78618","Tilly",151.36922191
"78620","Toussus-le-Noble",665.88642999
"78621","Trappes",9401.12315562
"78623","Le Tremblay-sur-Mauldre",759.35300851
"78624","Triel-sur-Seine",3992.31232117
"78638","Vaux-sur-Seine",2286.77856959
"78640","Velizy-Villacoublay",6435.79332954
"78642","Verneuil-sur-Seine",3508.24965636
"78643","Vernouillet",2712.95435331
"78644","La Verriere",4930.94878082
"78646","Versailles",11226.16085846
"78647","Vert",615.9429463
"78650","Le Vesinet",7228.81546388
"78653","Vicq",320.75958068
"78655","Vieille-Eglise-en-Yvelines",455.26323315
"78668","La Villeneuve-en-Chevrie",438.40778696
"78672","Villennes-sur-Seine",4049.92745097
"78674","Villepreux",4178.54725953
"78677","Villette",278.96871354
"78681","Villiers-le-Mahieu",256.34615689
"78683","Villiers-Saint-Frederic",903.5366659
"78686","Viroflay",5915.21512465
"78688","Voisins-le-Bretonneux",5688.56154682
"91001","Abbeville-la-Riviere",62.70044238
"91016","Angerville",673.47340938
"91017","Angervilliers",345.27824248
"91021","Arpajon",4195.82830002
"91022","Arrancourt",68.625038
"91027","Athis-Mons",10144.67209076
"91035","Authon-la-Plaine",91.06905679
"91037","Auvernaux",854.08017643
"91038","Auvers-Saint-Georges",282.17975831
"91041","Avrainville",1195.14659775
"91044","Ballainvilliers",5179.95441035
"91045","Ballancourt-sur-Essonne",1571.46491381
"91047","Baulne",1230.04839391
"91064","Bievres",2311.69772993
"91067","Blandy",45.89796712
"91069","Boigneville",70.6423286
"91075","Bois-Herpin",66.56654029
"91079","Boissy-la-Riviere",173.79916968
"91080","Boissy-le-Cutte",496.92633014
"91081","Boissy-le-Sec",138.57465957
"91085","Boissy-sous-Saint-Yon",922.48153046
"91086","Bondoufle",4112.72658397
"91093","Boullay-les-Troux",359.99167897
"91095","Bouray-sur-Juine",977.41944951
"91097","Boussy-Saint-Antoine",6866.32351405
"91098","Boutervilliers",139.96969351
"91099","Boutigny-sur-Essonne",439.33504151
"91100","Bouville",121.61230627
"91103","Bretigny-sur-Orge",5412.88736985
"91105","Breuillet",1525.75126403
"91106","Breux-Jouy",1415.52935699
"91109","Brieres-les-Scelles",247.30259178
"91111","Briis-sous-Forges",576.1696669
"91112","Brouy",61.60135701
"91114","Brunoy",9687.617361
"91115","Bruyeres-le-Chatel",1308.88644176
"91121","Buno-Bonnevaux",65.95283999
"91122","Bures-sur-Yvette",4724.1392203
"91129","Cerny",752.97816401
"91130","Chalo-Saint-Mars",111.21066552
"91131","Chalou-Moulineux",91.52925762
"91132","Chamarande",403.15838168
"91135","Champcueil",502.49361871
"91136","Champlan",8116.46195035
"91137","Champmotteux",97.13173805
"91145","Chatignonville",95.34222607
"91148","Chauffour-les-Etrechy",613.84282952
"91156","Cheptainville",1103.43728484
"91159","Chevannes",1059.83818
"91161","Chilly-Mazarin",8434.55030447
"91174","Corbeil-Essonnes",9412.13603178
"91175","Corbreuse",254.81520898
"91179","Le Coudray-Montceaux",1328.8007649
"91180","Courances",155.70972826
"91182","Courcouronnes",11264.11292676
"91184","Courdimanche-sur-Essonne",439.21359772
"91186","Courson-Monteloup",667.98955569
"91191","Crosne",10492.63512598
"91195","Dannemois",291.76529559
"91198","D'Huison-Longueville",398.64275258
"91200","Dourdan",1534.56852258
"91201","Draveil",8196.77541403
"91204","Echarcon",1198.93922648
"91207","Egly",2459.38077935
"91215","Epinay-sous-Senart",7993.86668894
"91216","Epinay-sur-Orge",8979.20577044
"91222","Estouches",55.51700592
"91223","Etampes",3999.74662015
"91225","Etiolles",1981.51490214
"91226","Etrechy",750.9615387
"91228","Evry",12893.7660853
"91232","La Ferte-Alais",972.00648295
"91235","Fleury-Merogis",8355.94099606
"91240","Fontaine-la-Riviere",149.62687679
"91243","Fontenay-les-Briis",734.26637422
"91244","Fontenay-le-Vicomte",1289.10916112
"91247","La Foret-le-Roi",155.91451861
"91248","La Foret-Sainte-Croix",61.83238577
"91249","Forges-les-Bains",838.01758741
"91272","Gif-sur-Yvette",2189.79415351
"91273","Gironville-sur-Essonne",176.50291198
"91274","Gometz-la-Ville",807.13771878
"91275","Gometz-le-Chatel",2290.54030971
"91284","Les Granges-le-Roi",194.65367509
"91286","Grigny",14712.15605998
"91292","Guibeville",1793.74585579
"91293","Guigneville-sur-Essonne",716.2831858
"91294","Guillerval",194.77609708
"91312","Igny",4301.2141826
"91315","Itteville",1426.34857698
"91318","Janville-sur-Juine",545.71636328
"91319","Janvry",484.99703438
"91326","Juvisy-sur-Orge",13052.67638435
"91330","Lardy",1066.5487959
"91332","Leudeville",1103.84468824
"91333","Leuville-sur-Orge",4993.75291493
"91338","Limours",916.1298196
"91339","Linas",3086.47067371
"91340","Lisses",4539.51041914
"91345","Longjumeau",8139.41210944
"91347","Longpont-sur-Orge",6411.34918155
"91359","Maisse",491.31678705
"91363","Marcoussis",1385.73655383
"91374","Marolles-en-Beauce",85.40840518
"91376","Marolles-en-Hurepoix",1353.77259075
"91377","Massy",9564.88896501
"91378","Mauchamps",451.18195573
"91386","Mennecy",2194.01644218
"91390","Mereville",506.76341338
"91393","Merobert",138.82013668
"91399","Mespuits",68.38073102
"91405","Milly-la-Foret",709.57143773
"91408","Moigny-sur-Ecole",290.1283031
"91411","Les Molieres",579.32125915
"91412","Mondeville",428.26854489
"91414","Monnerville",168.07701638
"91421","Montgeron",8068.90989163
"91425","Montlhery",4082.44269216
"91432","Morangis",9887.19434591
"91433","Morigny-Champigny",507.22606787
"91434","Morsang-sur-Orge",14490.64581931
"91435","Morsang-sur-Seine",2074.21867545
"91441","Nainville-les-Roches",280.80755079
"91457","La Norville",3702.13167527
"91458","Nozay",2457.03719766
"91461","Ollainville",2480.116243
"91463","Oncy-sur-Ecole",491.88786087
"91468","Ormoy",3496.4215409
"91469","Ormoy-la-Riviere",1340.46037977
"91471","Orsay",5146.69177329
"91473","Orveau",304.83560017
"91477","Palaiseau",5768.68787561
"91479","Paray-Vieille-Poste",6340.30989242
"91482","Pecqueuse",293.583997
"91494","Le Plessis-Pate",3392.75075327
"91495","Plessis-Saint-Benoist",88.93887722
"91507","Prunay-sur-Essonne",139.44630431
"91508","Puiselet-le-Marais",74.56119446
"91511","Pussay",278.33594379
"91514","Quincy-sous-Senart",4828.68065762
"91519","Richarville",114.12548452
"91521","Ris-Orangis",12884.82155599
"91525","Roinville",214.66245199
"91526","Roinvilliers",48.61956936
"91533","Saclas",339.72045252
"91534","Saclay",641.41581298
"91538","Saint-Aubin",1646.80013158
"91540","Saint-Cheron",877.13031961
"91544","Saint-Cyr-la-Riviere",275.153732
"91546","Saint-Cyr-sous-Dourdan",192.55179443
"91547","Saint-Escobille",94.44985638
"91549","Sainte-Genevieve-des-Bois",11480.64710544
"91552","Saint-Germain-les-Arpajon",5262.02495623
"91553","Saint-Germain-les-Corbeil",4615.22635105
"91556","Saint-Hilaire",159.4669573
"91560","Saint-Jean-de-Beauregard",3849.05429718
"91568","Saint-Maurice-Montcouronne",604.10736833
"91570","Saint-Michel-sur-Orge",9660.07686712
"91573","Saint-Pierre-du-Perray",3679.5417249
"91577","Saintry-sur-Seine",6180.09290027
"91578","Saint-Sulpice-de-Favieres",483.5097803
"91579","Saint-Vrain",889.37180988
"91581","Saint-Yon",1544.75576265
"91587","Saulx-les-Chartreux",3868.03780966
"91589","Savigny-sur-Orge",13220.92696504
"91593","Sermaise",352.76240673
"91599","Soisy-sur-Ecole",339.7675663
"91600","Soisy-sur-Seine",2484.43586151
"91602","Souzy-la-Briche",309.39617527
"91613","Congerville-Thionville",88.49868629
"91617","Tigery",2007.86389465
"91619","Torfou",770.6943813
"91629","Valpuiseaux",82.22220233
"91630","Le Val-Saint-Germain",285.10014929
"91631","Varennes-Jarcy",3651.70801746
"91634","Vaugrigneuse",567.45785965
"91635","Vauhallan",2654.72196437
"91639","Vayres-sur-Essonne",258.85548835
"91645","Verrieres-le-Buisson",7945.26690928
"91648","Vert-le-Grand",1029.6139027
"91649","Vert-le-Petit",791.68423696
"91654","Videlles",213.20328165
"91657","Vigneux-sur-Seine",10203.75397543
"91659","Villabe",6028.91153669
"91661","Villebon-sur-Yvette",4557.34011834
"91662","Villeconin",178.23911244
"91665","La Ville-du-Bois",3416.63010656
"91666","Villejust",3795.63682055
"91667","Villemoisson-sur-Orge",11758.54116042
"91671","Villeneuve-sur-Auvers",265.21940255
"91679","Villiers-le-Bacle",639.69325564
"91685","Villiers-sur-Orge",6708.85717492
"91687","Viry-Chatillon",15793.30355864
"91689","Wissous",6480.21060426
"91691","Yerres",9272.40143695
"91692","Les Ulis",5873.70916893
"92002","Antony",13143.97160784
"92004","Asnieres-sur-Seine",43361.88739212
"92007","Bagneux",33818.35137381
"92009","Bois-Colombes",42902.35678468
"92012","Boulogne-Billancourt",25371.07431009
"92014","Bourg-la-Reine",23353.63113771
"92019","Chatenay-Malabry",13198.36338477
"92020","Chatillon",32955.44180366
"92022","Chaville",9284.53120438
"92023","Clamart",21086.50267021
"92024","Clichy",53681.53621692
"92025","Colombes",33136.6423645
"92026","Courbevoie",40149.74774703
"92032","Fontenay-aux-Roses",25430.04142749
"92033","Garches",10125.82820216
"92035","La Garenne-Colombes",38912.63829584
"92036","Gennevilliers",27112.97137237
"92040","Issy-les-Moulineaux",34401.99029185
"92044","Levallois-Perret",51453.98592256
"92046","Malakoff",46354.2873254
"92047","Marnes-la-Coquette",6486.87662138
"92048","Meudon",15539.74798412
"92049","Montrouge",48562.7669222
"92050","Nanterre",25508.24530075
"92051","Neuilly-sur-Seine",38537.31010293
"92060","Le Plessis-Robinson",17780.35973341
"92062","Puteaux",32340.38587723
"92063","Rueil-Malmaison",13795.52944078
"92064","Saint-Cloud",15285.17290207
"92071","Sceaux",19873.75936121
"92072","Sevres",14959.8583245
"92073","Suresnes",21340.86932165
"92075","Vanves",45484.01993589
"92076","Vaucresson",7713.24724801
"92077","Ville-d'Avray",6780.30724606
"92078","Villeneuve-la-Garenne",30817.04467086
"93001","Aubervilliers",46756.65266673
"93005","Aulnay-sous-Bois",21803.71888254
"93006","Bagnolet",60649.93772027
"93007","Le Blanc-Mesnil",25610.48666976
"93008","Bobigny",33857.51066052
"93010","Bondy",24615.39014915
"93013","Le Bourget",25364.59707394
"93014","Clichy-sous-Bois",18894.81661896
"93015","Coubron",9764.43311749
"93027","La Courneuve",27628.73978857
"93029","Drancy",29994.07212973
"93030","Dugny",17698.74204744
"93031","Epinay-sur-Seine",24537.65941159
"93032","Gagny",18320.34888352
"93033","Gournay-sur-Marne",14489.93299348
"93039","L'Ile-Saint-Denis",30031.00724134
"93045","Les Lilas",57931.13832409
"93046","Livry-Gargan",20078.62189819
"93047","Montfermeil",16140.45168715
"93048","Montreuil",41090.70464936
"93049","Neuilly-Plaisance",21035.06206478
"93050","Neuilly-sur-Marne",16726.44790689
"93051","Noisy-le-Grand",18610.63835341
"93053","Noisy-le-Sec",32035.75530868
"93055","Pantin",50481.55051824
"93057","Les Pavillons-sous-Bois",20810.96518403
"93059","Pierrefitte-sur-Seine",23009.39862098
"93061","Le Pre-Saint-Gervais",67720.6654408
"93062","Le Raincy",22352.80750715
"93063","Romainville",41048.96443323
"93064","Rosny-sous-Bois",26532.06282742
"93066","Saint-Denis",35473.10279515
"93070","Saint-Ouen",49696.49145345
"93071","Sevran",21469.36073249
"93072","Stains",22797.37070169
"93073","Tremblay-en-France",8867.50022183
"93074","Vaujours",5994.98756583
"93077","Villemomble",23034.96041364
"93078","Villepinte",15840.39559555
"93079","Villetaneuse",26208.81613511
"94001","Ablon-sur-Seine",11961.63700644
"94002","Alfortville",34474.27378812
"94003","Arcueil",44061.60886083
"94004","Boissy-Saint-Leger",7815.33473988
"94011","Bonneuil-sur-Marne",14661.84177868
"94015","Bry-sur-Marne",22112.30309755
"94016","Cachan",32386.55265242
"94017","Champigny-sur-Marne",23397.1118618
"94018","Charenton-le-Pont",38173.38107954
"94019","Chennevieres-sur-Marne",12657.77955079
"94021","Chevilly-Larue",18489.65869677
"94022","Choisy-le-Roi",19273.92086949
"94028","Creteil",25944.65799541
"94033","Fontenay-sous-Bois",28503.27691855
"94034","Fresnes",15301.42483708
"94037","Gentilly",51753.24311616
"94038","L'Hay-les-Roses",23167.41900634
"94041","Ivry-sur-Seine",41557.59189576
"94042","Joinville-le-Pont",17493.56580618
"94043","Le Kremlin-Bicetre",48130.86847278
"94044","Limeil-Brevannes",10341.75244368
"94046","Maisons-Alfort",28758.30025362
"94047","Mandres-les-Roses",3912.19763475
"94048","Marolles-en-Brie",3948.37925328
"94052","Nogent-sur-Marne",20335.15100323
"94053","Noiseau",6721.28493255
"94054","Orly",13108.98352921
"94055","Ormesson-sur-Marne",8821.29438907
"94056","Perigny",2701.39897304
"94058","Le Perreux-sur-Marne",20524.7511677
"94059","Le Plessis-Trevise",8775.40115499
"94060","La Queue-en-Brie",6560.91694616
"94065","Rungis",11070.76159267
"94067","Saint-Mande",46506.28541754
"94068","Saint-Maur-des-Fosses",19560.94553688
"94069","Saint-Maurice",29297.24918573
"94070","Santeny",1648.17939366
"94071","Sucy-en-Brie",7678.76400758
"94073","Thiais",17839.6019424
"94074","Valenton",14534.37401335
"94075","Villecresnes",5436.18290471
"94076","Villejuif",34607.76748225
"94077","Villeneuve-le-Roi",12189.96818899
"94078","Villeneuve-Saint-Georges",12838.95690366
"94079","Villiers-sur-Marne",23097.28936309
"94080","Vincennes",44123.83701719
"94081","Vitry-sur-Seine",32428.27259104
"95002","Ableiges",303.04040766
"95008","Aincourt",271.25404405
"95011","Ambleville",173.9551712
"95012","Amenucourt",75.34814263
"95014","Andilly",7099.16581483
"95018","Argenteuil",23965.49813013
"95019","Arnouville",15654.93415738
"95023","Arronville",111.22517505
"95024","Arthies",132.75355142
"95026","Asnieres-sur-Oise",883.30981493
"95028","Attainville",1472.54664199
"95039","Auvers-sur-Oise",1449.96319364
"95040","Avernes",131.43067126
"95042","Baillet-en-France",1830.7467962
"95046","Banthelu",154.34363091
"95051","Beauchamp",7543.83342973
"95052","Beaumont-sur-Oise",3188.91451131
"95054","Le Bellay-en-Vexin",148.63945237
"95055","Bellefontaine",1401.91690395
"95056","Belloy-en-France",618.02551125
"95058","Bernes-sur-Oise",2048.40094596
"95059","Berville",63.00013103
"95060","Bessancourt",5402.53635771
"95061","Bethemont-la-Foret",965.309738
"95063","Bezons",23188.24684962
"95074","Boisemont",5344.95470262
"95078","Boissy-l'Aillerie",1219.69592696
"95088","Bonneuil-en-France",11585.52224128
"95091","Bouffemont",2922.57979384
"95094","Bouqueval",5316.68649422
"95101","Bray-et-Lu",159.26416283
"95102","Breancon",279.37095332
"95110","Brignancourt",423.08566471
"95116","Bruyeres-sur-Oise",1411.4728177
"95119","Buhy",158.13229874
"95120","Butry-sur-Oise",1459.760768
"95127","Cergy",13719.93338848
"95134","Champagne-sur-Oise",1606.16346832
"95139","La Chapelle-en-Vexin",140.36479191
"95141","Charmont",374.09447789
"95142","Chars",338.50462202
"95144","Chatenay-en-France",898.7925582
"95149","Chaumontel",899.33865338
"95150","Chaussy",114.52713397
"95151","Chauvry",1034.8579659
"95154","Chennevieres-les-Louvres",784.24948809
"95157","Cherence",109.96802197
"95166","Clery-en-Vexin",164.60153674
"95169","Commeny",149.06385675
"95170","Condecourt",641.53574813
"95176","Cormeilles-en-Parisis",10008.55305993
"95177","Cormeilles-en-Vexin",316.09982559
"95181","Courcelles-sur-Viosne",478.11768724
"95183","Courdimanche",4483.64588838
"95197","Deuil-la-Barre",21297.54595018
"95199","Domont",4082.04355206
"95203","Eaubonne",14134.03825976
"95205","Ecouen",5830.4485852
"95210","Enghien-les-Bains",20358.91444026
"95211","Ennery",2068.53690859
"95212","Epiais-les-Louvres",503.49059809
"95213","Epiais-Rhus",182.35094032
"95214","Epinay-Champlatreux",324.94838984
"95218","Eragny",7638.20484147
"95219","Ermont",16117.13935147
"95229","Ezanville",3557.35337809
"95241","Fontenay-en-Parisis",1538.53651951
"95250","Fosses",2246.48307822
"95252","Franconville",14009.15678895
"95253","Fremainville",174.53619976
"95254","Fremecourt",440.89137863
"95256","Frepillon",3561.83247299
"95257","La Frette-sur-Seine",6806.48520216
"95258","Frouville",134.31443569
"95259","Gadancourt",131.70599711
"95268","Garges-les-Gonesse",19017.49291402
"95270","Genainville",124.20405346
"95271","Genicourt",890.2843994
"95277","Gonesse",6518.13514155
"95280","Goussainville",6045.59673105
"95282","Gouzangrez",172.68039456
"95287","Grisy-les-Platres",193.15622803
"95288","Groslay",17437.31619497
"95295","Guiry-en-Vexin",126.35628404
"95298","Haravilliers",74.5106732
"95301","Haute-Isle",147.88359556
"95303","Le Heaulme",310.36196566
"95304","Hedouville",165.17417074
"95306","Herblay",5917.40194637
"95308","Herouville",327.39480757
"95309","Hodent",175.37220803
"95313","L'Isle-Adam",1863.56193432
"95316","Jagny-sous-Bois",327.08994399
"95323","Jouy-le-Moutier",7206.70699822
"95328","Labbeville",237.53745441
"95331","Lassy",470.86502024
"95341","Livilliers",304.12224136
"95348","Longuesse",195.85798283
"95351","Louvres",2869.67103569
"95352","Luzarches",918.85382252
"95353","Maffliers",1074.41732431
"95355","Magny-en-Vexin",902.27812162
"95365","Mareil-en-France",299.91069856
"95369","Margency",9803.61795178
"95370","Marines",572.53886221
"95371","Marly-la-Ville",2323.440532
"95379","Maudetour-en-Vexin",120.51024243
"95387","Menouville",158.91852561
"95388","Menucourt",2256.60877861
"95392","Meriel",1283.75145876
"95394","Mery-sur-Oise",2797.14999446
"95395","Le Mesnil-Aubry",1298.17721763
"95409","Moisselles",3507.46230325
"95422","Montgeroult",400.87590564
"95424","Montigny-les-Cormeilles",9763.21195274
"95426","Montlignon",5645.25123736
"95427","Montmagny",21097.43363482
"95428","Montmorency",11759.3652659
"95429","Montreuil-sur-Epte",113.16164557
"95430","Montsoult",1212.04100194
"95436","Mours",2711.49180835
"95438","Moussy",216.6382953
"95445","Nerville-la-Foret",798.70847766
"95446","Nesles-la-Vallee",718.63965283
"95447","Neuilly-en-Vexin",206.5948372
"95450","Neuville-sur-Oise",9107.13522227
"95452","Nointel",2733.0184085
"95456","Noisy-sur-Oise",1635.10471489
"95459","Nucourt",269.90006011
"95462","Omerville",122.04729876
"95476","Osny",6261.44523544
"95480","Parmain",1534.16853335
"95483","Le Perchay",234.721601
"95487","Persan",3142.1910134
"95488","Pierrelaye",5310.05120149
"95489","Piscop",5797.53352317
"95491","Le Plessis-Bouchard",12328.02041739
"95492","Le Plessis-Gassot",2495.14466807
"95493","Le Plessis-Luzarches",766.28227102
"95500","Pontoise",9344.18825866
"95504","Presles",1256.66675592
"95509","Puiseux-en-France",1803.28014031
"95510","Puiseux-Pontoise",2347.99277517
"95523","La Roche-Guyon",127.07215474
"95527","Roissy-en-France",1522.34726833
"95529","Ronquerolles",350.32790573
"95535","Sagy",1000.72016787
"95539","Saint-Brice-sous-Foret",10661.01502375
"95541","Saint-Clair-sur-Epte",137.97680389
"95543","Saint-Cyr-en-Arthies",263.22697509
"95554","Saint-Gervais",234.45337342
"95555","Saint-Gratien",18307.56264162
"95563","Saint-Leu-la-Foret",7057.99224454
"95566","Saint-Martin-du-Tertre",765.97166343
"95572","Saint-Ouen-l'Aumone",7029.73892153
"95574","Saint-Prix",4660.69588739
"95580","Saint-Witz",1086.01588084
"95582","Sannois",21592.89812767
"95584","Santeuil",424.06165244
"95585","Sarcelles",19383.97853659
"95592","Seraincourt",359.31195258
"95594","Seugy",1124.45371945
"95598","Soisy-sous-Montmorency",13936.14517256
"95604","Survilliers",1203.97584075
"95607","Taverny",7314.00830988
"95610","Themericourt",172.16398006
"95611","Theuville",77.14458798
"95612","Le Thillay",7055.82816828
"95625","Us",321.80374408
"95627","Vallangoujard",178.51210269
"95628","Valmondois",1070.46717755
"95633","Vaudherland",4657.01985287
"95637","Vaureal",11517.70145778
"95641","Vemars",687.55668724
"95651","Vetheuil",204.06291285
"95652","Viarmes",1087.38136464
"95656","Vienne-en-Arthies",217.69168696
"95658","Vigny",210.40866022
"95660","Villaines-sous-Bois",715.59362501
"95675","Villeron",1273.42827639
"95676","Villers-en-Arthies",151.3577084
"95678","Villiers-Adam",730.42204904
"95680","Villiers-le-Bel",11495.09370904
"95682","Villiers-le-Sec",489.59137613
"95690","Wy-dit-Joli-Village",98.76400332
