"ID","NAMES","employe_AsTheCrowFlies_ACC_0.005"
"78361","Mantes-la-Jolie",2654.77441579649
"78362","Mantes-la-Ville",3093.12428915808
"78364","Marcq",8113.49363474469
"78366","Mareil-le-Guyon",6261.80181958679
"78367","Mareil-Marly",3526.31064803301
"78368","Mareil-sur-Mauldre",7393.38441783447
"78372","Marly-le-Roi",3199.98544373124
"78380","Maule",7329.4380142261
"78381","Maulette",14910.6835654255
"78382","Maurecourt",2795.76363521368
"78383","Maurepas",3242.39312458863
"78384","Medan",3731.25508641167
"78385","Menerville",7909.07313577814
"78389","Mere",7697.28947608513
"78391","Mericourt",7020.31689237845
"78396","Le Mesnil-le-Roi",2781.23805580038
"78397","Le Mesnil-Saint-Denis",4042.30401443619
"78398","Les Mesnuls",7405.35727429933
"78401","Meulan-en-Yvelines",3848.57399277643
"78402","Mezieres-sur-Seine",5255.90504054582
"78403","Mezy-sur-Seine",4647.05744695413
"78404","Millemont",10855.1200506865
"78406","Milon-la-Chapelle",4864.71237631497
"78407","Mittainville",16740.756881182
"78410","Moisson",8301.54878532262
"78413","Mondreville",11777.3845877382
"78415","Montainville",7719.54662872045
"78416","Montalet-le-Bois",7481.3852838758
"78417","Montchauvet",10161.4778343177
"78418","Montesson",2609.329446287
"78420","Montfort-l'Amaury",8161.80257491572
"78423","Montigny-le-Bretonneux",2382.23754958519
"78431","Morainvilliers",5210.12906774958
"78437","Mousseaux-sur-Seine",7232.87168743169
"78439","Mulcent",10257.7419615602
"78440","Les Mureaux",3390.8396505909
"78442","Neauphle-le-Chateau",4238.63982302769
"78443","Neauphle-le-Vieux",6139.53922709519
"78444","Neauphlette",11182.6390634094
"78451","Nezel",5750.21667773589
"78455","Noisy-le-Roi",3665.47074681014
"78460","Oinville-sur-Montcient",6028.7030382048
"78464","Orcemont",12676.6749232482
"78465","Orgerus",11006.0134149025
"78466","Orgeval",5181.95227728332
"78470","Orphin",14413.84358398
"78472","Orsonville",17554.3693849777
"78474","Orvilliers",11533.3580381765
"78475","Osmoy",9899.22437191219
"78478","Paray-Douaville",16977.9443102797
"78481","Le Pecq",2953.50861532247
"78484","Perdreauville",6678.85917469973
"78486","Le Perray-en-Yvelines",8062.76184007184
"78490","Plaisir",2893.7554221303
"78497","Poigny-la-Foret",11220.0645387406
"78498","Poissy",2949.0176602707
"78499","Ponthevrard",12581.3933788065
"78501","Porcheville",4247.04513014304
"78502","Le Port-Marly",2807.06665200803
"78503","Port-Villez",12905.8845825432
"78505","Prunay-le-Temple",10737.8754021771
"78506","Prunay-en-Yvelines",16026.6798513513
"78513","La Queue-les-Yvelines",9637.91005725828
"78516","Raizeux",15448.1387916842
"78517","Rambouillet",10164.4894972583
"78518","Rennemoulin",3310.73066698904
"78520","Richebourg",13032.7330505548
"78522","Rochefort-en-Yvelines",10344.8561486137
"78524","Rocquencourt",2817.86855623693
"78528","Rolleboise",7115.79323968169
"78530","Rosay",7904.90149238607
"78531","Rosny-sur-Seine",6526.23860423464
"78536","Sailly",6938.06560286139
"78537","Saint-Arnoult-en-Yvelines",11273.4714348234
"78545","Saint-Cyr-l'Ecole",2800.97732752066
"78548","Saint-Forget",5753.25654960987
"78550","Saint-Germain-de-la-Grange",5143.39235010989
"78551","Saint-Germain-en-Laye",2880.7293833412
"78557","Saint-Hilarion",14377.8288931438
"78558","Saint-Illiers-la-Ville",9880.4144781273
"78559","Saint-Illiers-le-Bois",11876.4205649715
"78561","Saint-Lambert",4334.97681363146
"78562","Saint-Leger-en-Yvelines",10245.9448630265
"78564","Saint-Martin-de-Brethencourt",13554.4723877971
"78565","Saint-Martin-des-Champs",9190.89993382241
"78567","Saint-Martin-la-Garenne",5748.64933504597
"78569","Sainte-Mesme",12521.7765883097
"78571","Saint-Nom-la-Breteche",4850.45933896294
"78575","Saint-Remy-les-Chevreuse",5707.07547705279
"78576","Saint-Remy-l'Honore",5821.0906200467
"78586","Sartrouville",16.5432927386444
"78588","Saulx-Marchais",7728.01881580655
"78590","Senlisse",7556.3261090562
"78591","Septeuil",9131.93824345319
"78597","Soindres",5221.61427185579
"78601","Sonchamp",11537.9880630644
"78605","Tacoignieres",11932.16324064
"78606","Le Tartre-Gaudran",17255.5461388071
"78608","Le Tertre-Saint-Denis",8033.81251265598
"78609","Tessancourt-sur-Aubette",4893.57060297347
"78615","Thiverval-Grignon",4932.27309332381
"78616","Thoiry",8437.21636085578
"78618","Tilly",12410.604048711
"78620","Toussus-le-Noble",4359.06239058283
"78621","Trappes",1782.34083247507
"78623","Le Tremblay-sur-Mauldre",5195.42314451442
"78624","Triel-sur-Seine",3247.23950896526
"78638","Vaux-sur-Seine",3571.50835591399
"78640","Velizy-Villacoublay",2657.70517975568
"78642","Verneuil-sur-Seine",3587.53857848956
"78643","Vernouillet",3737.42912339623
"78644","La Verriere",3262.56738831227
"78646","Versailles",0
"78647","Vert",5956.67793068871
"78650","Le Vesinet",2586.54280385029
"78653","Vicq",7576.36673305889
"78655","Vieille-Eglise-en-Yvelines",8424.85519503441
"78668","La Villeneuve-en-Chevrie",10729.4079414103
"78672","Villennes-sur-Seine",3680.80319712163
"78674","Villepreux",3308.90043903398
"78677","Villette",6751.0088710344
"78681","Villiers-le-Mahieu",9159.51711570109
"78683","Villiers-Saint-Frederic",5380.00873839375
"78686","Viroflay",2696.62776935383
"78688","Voisins-le-Bretonneux",2984.67039115539
"91001","Abbeville-la-Riviere",14457.9797620386
"91016","Angerville",19869.8380637864
"91017","Angervilliers",8845.62168851633
"91021","Arpajon",3867.02889559606
"91022","Arrancourt",15798.1651547304
"91027","Athis-Mons",1559.2214321945
"91035","Authon-la-Plaine",13965.2481264793
"91037","Auvernaux",5691.83051114055
"91038","Auvers-Saint-Georges",8491.5908150296
"91041","Avrainville",5281.18202794108
"91044","Ballainvilliers",2815.79462412433
"91045","Ballancourt-sur-Essonne",6251.30543322415
"91047","Baulne",7605.39676567831
"91064","Bievres",3159.5961270775
"91067","Blandy",15848.0789091721
"91069","Boigneville",15768.1131845072
"91075","Bois-Herpin",12846.4792759535
"91079","Boissy-la-Riviere",12147.6903858969
"91080","Boissy-le-Cutte",8651.15859143664
"91081","Boissy-le-Sec",9696.8640021603
"91085","Boissy-sous-Saint-Yon",6041.86020712299
"91086","Bondoufle",2918.39053979385
"91093","Boullay-les-Troux",7345.57318333471
"91095","Bouray-sur-Juine",6975.48051227571
"91097","Boussy-Saint-Antoine",2743.24969379146
"91098","Boutervilliers",10998.5759113136
"91099","Boutigny-sur-Essonne",10275.9250775821
"91100","Bouville",10104.9344373889
"91103","Bretigny-sur-Orge",3043.35284930738
"91105","Breuillet",6457.18481379575
"91106","Breux-Jouy",7207.22389702024
"91109","Brieres-les-Scelles",9224.80314705738
"91111","Briis-sous-Forges",6337.51564993628
"91112","Brouy",15774.2473256575
"91114","Brunoy",1928.80020341226
"91115","Bruyeres-le-Chatel",5381.96786197664
"91121","Buno-Bonnevaux",14219.4595957712
"91122","Bures-sur-Yvette",3904.66491695014
"91129","Cerny",8006.39903827613
"91130","Chalo-Saint-Mars",12070.2209451807
"91131","Chalou-Moulineux",14461.8453645333
"91132","Chamarande",7490.34720522974
"91135","Champcueil",6908.41130187443
"91136","Champlan",2508.15226768521
"91137","Champmotteux",14945.3899838829
"91145","Chatignonville",14405.0916904799
"91148","Chauffour-les-Etrechy",8249.46784488121
"91156","Cheptainville",5582.8506811717
"91159","Chevannes",5645.79945129607
"91161","Chilly-Mazarin",2388.01758774357
"91174","Corbeil-Essonnes",1372.63118677595
"91175","Corbreuse",12950.8286243298
"91179","Le Coudray-Montceaux",4320.67781105084
"91180","Courances",10014.4456831431
"91182","Courcouronnes",1648.39662699786
"91184","Courdimanche-sur-Essonne",11077.8076213186
"91186","Courson-Monteloup",6597.6789154968
"91191","Crosne",1874.08393702205
"91195","Dannemois",8913.48600272412
"91198","D'Huison-Longueville",9295.80602395948
"91200","Dourdan",11230.8373317792
"91201","Draveil",2495.38124460919
"91204","Echarcon",4141.87092168958
"91207","Egly",4893.1412718853
"91215","Epinay-sous-Senart",2533.75407056356
"91216","Epinay-sur-Orge",2246.60682677675
"91222","Estouches",17563.724700892
"91223","Etampes",10635.3986715935
"91225","Etiolles",3164.90035244464
"91226","Etrechy",8405.64585689198
"91228","Evry",0
"91232","La Ferte-Alais",8059.05124799949
"91235","Fleury-Merogis",2438.31800804044
"91240","Fontaine-la-Riviere",13385.4111890557
"91243","Fontenay-les-Briis",5804.97837565162
"91244","Fontenay-le-Vicomte",5381.19340344687
"91247","La Foret-le-Roi",10763.027930718
"91248","La Foret-Sainte-Croix",12098.5058773548
"91249","Forges-les-Bains",7888.28017924438
"91272","Gif-sur-Yvette",5090.31710475466
"91273","Gironville-sur-Essonne",13711.3721317833
"91274","Gometz-la-Ville",5769.91173817555
"91275","Gometz-le-Chatel",4774.57567506208
"91284","Les Granges-le-Roi",11428.6004864587
"91286","Grigny",914.912492104858
"91292","Guibeville",4621.4219590528
"91293","Guigneville-sur-Essonne",8830.7680889121
"91294","Guillerval",13881.8220248683
"91312","Igny",2984.63260596363
"91315","Itteville",6685.32857848865
"91318","Janville-sur-Juine",7734.28235589326
"91319","Janvry",5328.81963346614
"91326","Juvisy-sur-Orge",1386.41003425079
"91330","Lardy",6445.13293736076
"91332","Leudeville",4784.91252871141
"91333","Leuville-sur-Orge",3131.01370593652
"91338","Limours",7461.01301479288
"91339","Linas",3483.66665148886
"91340","Lisses",2988.26747159249
"91345","Longjumeau",2504.97094428866
"91347","Longpont-sur-Orge",2743.99114687927
"91359","Maisse",12398.0088644389
"91363","Marcoussis",4338.60544902359
"91374","Marolles-en-Beauce",12854.5353138926
"91376","Marolles-en-Hurepoix",4826.82145097617
"91377","Massy",1474.1801925389
"91378","Mauchamps",7355.47349052254
"91386","Mennecy",4521.00874160082
"91390","Mereville",17630.5205637434
"91393","Merobert",13732.9394943045
"91399","Mespuits",13797.6371971302
"91405","Milly-la-Foret",11610.4758963554
"91408","Moigny-sur-Ecole",10196.4424180022
"91411","Les Molieres",6856.26667592714
"91412","Mondeville",7683.66945163834
"91414","Monnerville",16235.1467130842
"91421","Montgeron",2511.36308371791
"91425","Montlhery",3123.00943560627
"91432","Morangis",1980.01931545129
"91433","Morigny-Champigny",9514.08194835979
"91434","Morsang-sur-Orge",1143.85535262788
"91435","Morsang-sur-Seine",3640.59695221963
"91441","Nainville-les-Roches",6754.5538062113
"91457","La Norville",3909.21056823575
"91458","Nozay",3545.49437039526
"91461","Ollainville",4397.07900959935
"91463","Oncy-sur-Ecole",12771.425689251
"91468","Ormoy",3525.75580264446
"91469","Ormoy-la-Riviere",11229.783802862
"91471","Orsay",3328.47250731358
"91473","Orveau",9532.58386765365
"91477","Palaiseau",2878.82569402538
"91479","Paray-Vieille-Poste",2614.28203270976
"91482","Pecqueuse",8251.98443658247
"91494","Le Plessis-Pate",3152.2045495267
"91495","Plessis-Saint-Benoist",12641.8830101617
"91507","Prunay-sur-Essonne",14595.7809419189
"91508","Puiselet-le-Marais",11440.413750368
"91511","Pussay",17275.661601078
"91514","Quincy-sous-Senart",3102.70446696821
"91519","Richarville",12305.9184080197
"91521","Ris-Orangis",1120.1765854257
"91525","Roinville",10178.0828437621
"91526","Roinvilliers",14473.0024425443
"91533","Saclas",13914.0723672937
"91534","Saclay",4383.47037895247
"91538","Saint-Aubin",4915.22065254003
"91540","Saint-Cheron",8109.29537976309
"91544","Saint-Cyr-la-Riviere",14243.9978661052
"91546","Saint-Cyr-sous-Dourdan",9881.69610339605
"91547","Saint-Escobille",14899.5897008199
"91549","Sainte-Genevieve-des-Bois",1156.43601632313
"91552","Saint-Germain-les-Arpajon",3286.40172913914
"91553","Saint-Germain-les-Corbeil",2978.68041151628
"91556","Saint-Hilaire",10572.2232098685
"91560","Saint-Jean-de-Beauregard",4226.42203867708
"91568","Saint-Maurice-Montcouronne",7679.92089764334
"91570","Saint-Michel-sur-Orge",1916.38076389936
"91573","Saint-Pierre-du-Perray",3222.90909170883
"91577","Saintry-sur-Seine",2883.59642519579
"91578","Saint-Sulpice-de-Favieres",7368.72461348524
"91579","Saint-Vrain",5828.93267980323
"91581","Saint-Yon",6043.67654121526
"91587","Saulx-les-Chartreux",3013.92433087765
"91589","Savigny-sur-Orge",965.520006918161
"91593","Sermaise",9191.399367972
"91599","Soisy-sur-Ecole",8045.96139732973
"91600","Soisy-sur-Seine",3009.66036360204
"91602","Souzy-la-Briche",8072.86758478454
"91613","Congerville-Thionville",15452.4058290467
"91617","Tigery",3413.13438516315
"91619","Torfou",6533.50057467577
"91629","Valpuiseaux",12148.0585209738
"91630","Le Val-Saint-Germain",8678.55743653916
"91631","Varennes-Jarcy",3395.34188739833
"91634","Vaugrigneuse",7665.80939181063
"91635","Vauhallan",3492.48381997615
"91639","Vayres-sur-Essonne",10431.4924616101
"91645","Verrieres-le-Buisson",2519.05806890919
"91648","Vert-le-Grand",4138.00681065489
"91649","Vert-le-Petit",5402.17024702364
"91654","Videlles",8558.58061908252
"91657","Vigneux-sur-Seine",1567.76757529957
"91659","Villabe",2903.61484202864
"91661","Villebon-sur-Yvette",3054.65405731711
"91662","Villeconin",8879.60767114197
"91665","La Ville-du-Bois",3159.28494346691
"91666","Villejust",3354.34592089829
"91667","Villemoisson-sur-Orge",1692.10926187788
"91671","Villeneuve-sur-Auvers",8761.04171473239
"91679","Villiers-le-Bacle",5067.35050754338
"91685","Villiers-sur-Orge",2654.00069506495
"91687","Viry-Chatillon",658.487126856855
"91689","Wissous",2609.52080401389
"91691","Yerres",1983.88909731497
"91692","Les Ulis",3349.0335366416
"92002","Antony",714.583855373185
"92004","Asnieres-sur-Seine",0
"92007","Bagneux",136.668307267757
"92009","Bois-Colombes",296.619526499192
"92012","Boulogne-Billancourt",0
"92014","Bourg-la-Reine",747.979962179478
"92019","Chatenay-Malabry",1108.28625979689
"92020","Chatillon",342.837120524889
"92022","Chaville",2126.21253707173
"92023","Clamart",242.605933573089
"92024","Clichy",0
"92025","Colombes",0
"92026","Courbevoie",0
"92032","Fontenay-aux-Roses",576.049575311877
"92033","Garches",1923.85685559879
"92035","La Garenne-Colombes",335.190207144452
"92036","Gennevilliers",125.728500416992
"92040","Issy-les-Moulineaux",37.4004307650593
"92044","Levallois-Perret",80.0466177477058
"92046","Malakoff",192.01033697516
"92047","Marnes-la-Coquette",2617.20831409069
"92048","Meudon",742.607788940942
"92049","Montrouge",120.642856584512
"92050","Nanterre",0
"92051","Neuilly-sur-Seine",249.938758363496
"92060","Le Plessis-Robinson",793.65762843972
"92062","Puteaux",275.337371170888
"92063","Rueil-Malmaison",0
"92064","Saint-Cloud",1138.84490074114
"92071","Sceaux",894.414517468794
"92072","Sevres",1161.99724342269
"92073","Suresnes",382.145728706814
"92075","Vanves",290.062970308996
"92076","Vaucresson",2534.29675428772
"92077","Ville-d'Avray",2591.6883284911
"92078","Villeneuve-la-Garenne",344.551232943422
"93001","Aubervilliers",0
"93005","Aulnay-sous-Bois",0
"93006","Bagnolet",122.373962064091
"93007","Le Blanc-Mesnil",0
"93008","Bobigny",0
"93010","Bondy",0
"93013","Le Bourget",633.471755804333
"93014","Clichy-sous-Bois",640.57106909746
"93015","Coubron",2066.38047946194
"93027","La Courneuve",146.731584410004
"93029","Drancy",0
"93030","Dugny",954.495788508884
"93031","Epinay-sur-Seine",0
"93032","Gagny",430.261697212107
"93033","Gournay-sur-Marne",1354.05596032139
"93039","L'Ile-Saint-Denis",607.353578799565
"93045","Les Lilas",233.729956435276
"93046","Livry-Gargan",326.353630339915
"93047","Montfermeil",897.093564580641
"93048","Montreuil",0
"93049","Neuilly-Plaisance",729.02929596102
"93050","Neuilly-sur-Marne",466.223906527538
"93051","Noisy-le-Grand",0
"93053","Noisy-le-Sec",97.9204021222632
"93055","Pantin",0
"93057","Les Pavillons-sous-Bois",685.780852994055
"93059","Pierrefitte-sur-Seine",455.979296981451
"93061","Le Pre-Saint-Gervais",198.700039846091
"93062","Le Raincy",787.406368257687
"93063","Romainville",273.840773931815
"93064","Rosny-sous-Bois",134.639399646871
"93066","Saint-Denis",0
"93070","Saint-Ouen",0
"93071","Sevran",0
"93072","Stains",341.360441961654
"93073","Tremblay-en-France",1953.17171263193
"93074","Vaujours",2652.67656561087
"93077","Villemomble",532.615085305725
"93078","Villepinte",554.373226774331
"93079","Villetaneuse",594.992045760616
"94001","Ablon-sur-Seine",1656.76029444053
"94002","Alfortville",93.1337265069267
"94003","Arcueil",305.619957423389
"94004","Boissy-Saint-Leger",2536.45323183621
"94011","Bonneuil-sur-Marne",1125.143629712
"94015","Bry-sur-Marne",786.696399598774
"94016","Cachan",396.060921534963
"94017","Champigny-sur-Marne",0
"94018","Charenton-le-Pont",324.53895652099
"94019","Chennevieres-sur-Marne",1386.48142616716
"94021","Chevilly-Larue",804.118337055367
"94022","Choisy-le-Roi",273.045974466989
"94028","Creteil",0
"94033","Fontenay-sous-Bois",51.5981203125707
"94034","Fresnes",902.074167830017
"94037","Gentilly",272.987815562133
"94038","L'Hay-les-Roses",536.549613670502
"94041","Ivry-sur-Seine",0
"94042","Joinville-le-Pont",956.722477475431
"94043","Le Kremlin-Bicetre",206.861630679417
"94044","Limeil-Brevannes",1708.44027580344
"94046","Maisons-Alfort",50.5048033034813
"94047","Mandres-les-Roses",3162.90757413052
"94048","Marolles-en-Brie",3095.00445781936
"94052","Nogent-sur-Marne",710.569579922111
"94053","Noiseau",2624.67039013602
"94054","Orly",1188.58962330846
"94055","Ormesson-sur-Marne",2292.86861134232
"94056","Perigny",3458.48848632924
"94058","Le Perreux-sur-Marne",665.839668277393
"94059","Le Plessis-Trevise",2252.50910076565
"94060","La Queue-en-Brie",2680.59092926362
"94065","Rungis",1790.00583921482
"94067","Saint-Mande",336.277252452427
"94068","Saint-Maur-des-Fosses",5.50695796491302
"94069","Saint-Maurice",558.57486152516
"94070","Santeny",3625.73221871289
"94071","Sucy-en-Brie",2540.17455569125
"94073","Thiais",692.330717577272
"94074","Valenton",1205.29804949712
"94075","Villecresnes",2842.02284027506
"94076","Villejuif",0
"94077","Villeneuve-le-Roi",1430.01797072272
"94078","Villeneuve-Saint-Georges",700.231100386682
"94079","Villiers-sur-Marne",541.107217678097
"94080","Vincennes",208.702216763766
"94081","Vitry-sur-Seine",0
"95002","Ableiges",5998.26028441906
"95008","Aincourt",8550.23402795566
"95011","Ambleville",13802.5660110911
"95012","Amenucourt",11539.5405367548
"95014","Andilly",2582.84398352746
"95018","Argenteuil",0
"95019","Arnouville",1131.02075468459
"95023","Arronville",10052.3211355633
"95024","Arthies",9886.24531936046
"95026","Asnieres-sur-Oise",7803.82928603498
"95028","Attainville",4817.30878155857
"95039","Auvers-sur-Oise",4467.2938827847
"95040","Avernes",8739.82166647474
"95042","Baillet-en-France",4667.59627989661
"95046","Banthelu",11250.6844517066
"95051","Beauchamp",2572.7769641431
"95052","Beaumont-sur-Oise",6183.88746474253
"95054","Le Bellay-en-Vexin",11610.2682275571
"95055","Bellefontaine",6088.08250623526
"95056","Belloy-en-France",5947.12845167341
"95058","Bernes-sur-Oise",7747.7227263432
"95059","Berville",11455.393446383
"95060","Bessancourt",2953.46833125412
"95061","Bethemont-la-Foret",4075.29280940061
"95063","Bezons",431.523388052496
"95074","Boisemont",2950.38087957513
"95078","Boissy-l'Aillerie",4184.8437259858
"95088","Bonneuil-en-France",1758.65223602595
"95091","Bouffemont",3537.17116968722
"95094","Bouqueval",2848.54620658242
"95101","Bray-et-Lu",13594.7600416426
"95102","Breancon",9030.26846524528
"95110","Brignancourt",9962.24388617228
"95116","Bruyeres-sur-Oise",7822.42132583984
"95119","Buhy",16556.092001653
"95120","Butry-sur-Oise",5080.9638264693
"95127","Cergy",0
"95134","Champagne-sur-Oise",6662.74252235693
"95139","La Chapelle-en-Vexin",15678.6424153857
"95141","Charmont",12261.4878506764
"95142","Chars",11080.9601084724
"95144","Chatenay-en-France",4987.4821861987
"95149","Chaumontel",7932.71477261669
"95150","Chaussy",11131.9679618961
"95151","Chauvry",4115.70029001352
"95154","Chennevieres-les-Louvres",5285.38377517003
"95157","Cherence",9787.27192972531
"95166","Clery-en-Vexin",11162.7080971393
"95169","Commeny",10321.36594805
"95170","Condecourt",5149.14784447447
"95176","Cormeilles-en-Parisis",1853.84816179364
"95177","Cormeilles-en-Vexin",6576.38245355867
"95181","Courcelles-sur-Viosne",4613.56902355602
"95183","Courdimanche",3180.33778074194
"95197","Deuil-la-Barre",699.345057005344
"95199","Domont",3045.56314536306
"95203","Eaubonne",1112.03959223311
"95205","Ecouen",2774.11918329318
"95210","Enghien-les-Bains",913.729962382587
"95211","Ennery",3729.77274717592
"95212","Epiais-les-Louvres",5049.66016429067
"95213","Epiais-Rhus",6819.00316338757
"95214","Epinay-Champlatreux",5983.63277397354
"95218","Eragny",2558.66950557885
"95219","Ermont",865.50733055263
"95229","Ezanville",3270.55429732158
"95241","Fontenay-en-Parisis",4125.52152725029
"95250","Fosses",6802.17151648242
"95252","Franconville",792.470161886564
"95253","Fremainville",7860.57285902118
"95254","Fremecourt",7855.5367229023
"95256","Frepillon",3460.84414014563
"95257","La Frette-sur-Seine",2595.30263054718
"95258","Frouville",8556.5559642912
"95259","Gadancourt",9439.98754704889
"95268","Garges-les-Gonesse",285.695024696678
"95270","Genainville",11127.2865988158
"95271","Genicourt",4886.14495927204
"95277","Gonesse",2615.14249689274
"95280","Goussainville",2944.18669191379
"95282","Gouzangrez",9135.36468380036
"95287","Grisy-les-Platres",7753.41784023021
"95288","Groslay",1076.17454237116
"95295","Guiry-en-Vexin",10358.4092292025
"95298","Haravilliers",10686.7003497587
"95301","Haute-Isle",9359.56123839956
"95303","Le Heaulme",10599.8054660358
"95304","Hedouville",8289.5648316284
"95306","Herblay",2752.76853494762
"95308","Herouville",5629.96941358595
"95309","Hodent",12771.3831762648
"95313","L'Isle-Adam",5570.45184990289
"95316","Jagny-sous-Bois",5624.85440467277
"95323","Jouy-le-Moutier",2624.14285407846
"95328","Labbeville",7489.05296372764
"95331","Lassy",6183.97722882667
"95341","Livilliers",5274.39621528872
"95348","Longuesse",6265.44850919322
"95351","Louvres",4334.68562920978
"95352","Luzarches",7397.50278151442
"95353","Maffliers",5459.11742240078
"95355","Magny-en-Vexin",13209.2729378174
"95365","Mareil-en-France",5290.85987904676
"95369","Margency",2077.51268683526
"95370","Marines",9629.05925231227
"95371","Marly-la-Ville",5800.52374599347
"95379","Maudetour-en-Vexin",10648.5300020828
"95387","Menouville",8584.84986889123
"95388","Menucourt",3708.83570971671
"95392","Meriel",4981.76583163055
"95394","Mery-sur-Oise",3519.64978686393
"95395","Le Mesnil-Aubry",4262.35315838867
"95409","Moisselles",3633.111410451
"95422","Montgeroult",5429.72507473257
"95424","Montigny-les-Cormeilles",1889.71184404418
"95426","Montlignon",2719.05892066129
"95427","Montmagny",783.780387466509
"95428","Montmorency",1538.01473546707
"95429","Montreuil-sur-Epte",15368.0765858356
"95430","Montsoult",5191.98478751851
"95436","Mours",5632.43276902364
"95438","Moussy",10340.6580525628
"95445","Nerville-la-Foret",5434.29121153938
"95446","Nesles-la-Vallee",6660.94240523712
"95447","Neuilly-en-Vexin",11300.8588232337
"95450","Neuville-sur-Oise",2245.41973036572
"95452","Nointel",5756.99799432346
"95456","Noisy-sur-Oise",6485.57467074941
"95459","Nucourt",12711.8670569852
"95462","Omerville",13036.5700865499
"95476","Osny",2829.59179519001
"95480","Parmain",6211.66894194895
"95483","Le Perchay",8816.39822727304
"95487","Persan",6511.48597255577
"95488","Pierrelaye",2836.32353009062
"95489","Piscop",2706.20483694736
"95491","Le Plessis-Bouchard",1585.93022256574
"95492","Le Plessis-Gassot",3327.16128372449
"95493","Le Plessis-Luzarches",6225.619454562
"95500","Pontoise",1869.38426997648
"95504","Presles",5569.24417086928
"95509","Puiseux-en-France",5060.34310343321
"95510","Puiseux-Pontoise",3531.71032611959
"95523","La Roche-Guyon",10215.9351174674
"95527","Roissy-en-France",3447.35238533192
"95529","Ronquerolles",8330.24247623736
"95535","Sagy",4811.22419807284
"95539","Saint-Brice-sous-Foret",1771.85529398952
"95541","Saint-Clair-sur-Epte",18020.1408033139
"95543","Saint-Cyr-en-Arthies",7532.67393774197
"95554","Saint-Gervais",14233.8270208008
"95555","Saint-Gratien",830.349525465203
"95563","Saint-Leu-la-Foret",2621.62744161272
"95566","Saint-Martin-du-Tertre",5965.27750606291
"95572","Saint-Ouen-l'Aumone",2668.32802804879
"95574","Saint-Prix",2850.94923933659
"95580","Saint-Witz",6826.1407121373
"95582","Sannois",581.323888967596
"95584","Santeuil",8860.04634822708
"95585","Sarcelles",0
"95592","Seraincourt",6413.75900536391
"95594","Seugy",7435.1012535208
"95598","Soisy-sous-Montmorency",1256.60580487394
"95604","Survilliers",7807.08029951223
"95607","Taverny",2619.81532310736
"95610","Themericourt",8156.57455430237
"95611","Theuville",9082.07422788144
"95612","Le Thillay",2643.53223823032
"95625","Us",7635.33140053552
"95627","Vallangoujard",7573.76434679865
"95628","Valmondois",5437.98874096103
"95633","Vaudherland",2913.36072655331
"95637","Vaureal",1554.12894670447
"95641","Vemars",6147.10348795473
"95651","Vetheuil",7573.98528179526
"95652","Viarmes",7156.24278795777
"95656","Vienne-en-Arthies",7926.58212130663
"95658","Vigny",7091.65669416703
"95660","Villaines-sous-Bois",5357.70443959991
"95675","Villeron",5477.56019549107
"95676","Villers-en-Arthies",9230.47683192649
"95678","Villiers-Adam",4824.4055272703
"95680","Villiers-le-Bel",1278.83313560499
"95682","Villiers-le-Sec",5415.67823754629
"95690","Wy-dit-Joli-Village",9772.89337682884
