"ID","NAMES","intermediaires_AsTheCrowFlies_POT_2500"
"78497","Poigny-la-Foret",109.46249117
"78498","Poissy",6793.15772505
"78499","Ponthevrard",350.93071398
"78501","Porcheville",2102.13727213
"78502","Le Port-Marly",7485.6577666
"78503","Port-Villez",243.35248864
"78505","Prunay-le-Temple",343.24362432
"78506","Prunay-en-Yvelines",208.31039825
"78513","La Queue-les-Yvelines",767.16361413
"78516","Raizeux",246.59840024
"78517","Rambouillet",3523.53108281
"78518","Rennemoulin",4034.2388985
"78520","Richebourg",502.10340562
"78522","Rochefort-en-Yvelines",254.46754696
"78524","Rocquencourt",6519.68084787
"78528","Rolleboise",943.06186327
"78530","Rosay",431.96133126
"78531","Rosny-sur-Seine",981.10925074
"78536","Sailly",359.04693174
"78537","Saint-Arnoult-en-Yvelines",929.85500456
"78545","Saint-Cyr-l'Ecole",5854.92830342
"78548","Saint-Forget",497.23678452
"78550","Saint-Germain-de-la-Grange",1445.24303683
"78551","Saint-Germain-en-Laye",6209.6838836
"78557","Saint-Hilarion",185.84330282
"78558","Saint-Illiers-la-Ville",305.01157967
"78559","Saint-Illiers-le-Bois",279.52031315
"78561","Saint-Lambert",807.55347436
"78562","Saint-Leger-en-Yvelines",204.38266015
"78564","Saint-Martin-de-Brethencourt",161.54958144
"78565","Saint-Martin-des-Champs",266.98720272
"78567","Saint-Martin-la-Garenne",513.71604539
"78569","Sainte-Mesme",293.77223466
"78571","Saint-Nom-la-Breteche",1191.85446734
"78575","Saint-Remy-les-Chevreuse",1459.406407
"78576","Saint-Remy-l'Honore",651.28922903
"78586","Sartrouville",14516.53747792
"78588","Saulx-Marchais",1039.61079472
"78590","Senlisse",300.57552706
"78591","Septeuil",434.40971465
"78597","Soindres",1295.9295224
"78601","Sonchamp",242.87010546
"78605","Tacoignieres",590.44761595
"78606","Le Tartre-Gaudran",35.25098168
"78608","Le Tertre-Saint-Denis",207.47308442
"78609","Tessancourt-sur-Aubette",1746.35048606
"78615","Thiverval-Grignon",932.88005059
"78616","Thoiry",467.21498971
"78618","Tilly",156.52068694
"78620","Toussus-le-Noble",1128.69806203
"78621","Trappes",7948.27513367
"78623","Le Tremblay-sur-Mauldre",1077.45267696
"78624","Triel-sur-Seine",4277.64066906
"78638","Vaux-sur-Seine",2892.08511649
"78640","Velizy-Villacoublay",7190.70867547
"78642","Verneuil-sur-Seine",4069.30670695
"78643","Vernouillet",3290.75333938
"78644","La Verriere",4970.99298027
"78646","Versailles",11248.5747193
"78647","Vert",749.33477213
"78650","Le Vesinet",9322.04365344
"78653","Vicq",425.36880423
"78655","Vieille-Eglise-en-Yvelines",612.6132891
"78668","La Villeneuve-en-Chevrie",377.57859745
"78672","Villennes-sur-Seine",4137.1994279
"78674","Villepreux",4242.85048789
"78677","Villette",452.6038717
"78681","Villiers-le-Mahieu",417.64240705
"78683","Villiers-Saint-Frederic",1233.84989987
"78686","Viroflay",7515.13705752
"78688","Voisins-le-Bretonneux",7450.51104081
"91001","Abbeville-la-Riviere",66.95719043
"91016","Angerville",474.05684073
"91017","Angervilliers",483.22677851
"91021","Arpajon",4269.74687808
"91022","Arrancourt",74.2759696
"91027","Athis-Mons",8650.12001756
"91035","Authon-la-Plaine",86.43279338
"91037","Auvernaux",980.9288379
"91038","Auvers-Saint-Georges",425.5654706
"91041","Avrainville",1451.8470863
"91044","Ballainvilliers",6229.27395194
"91045","Ballancourt-sur-Essonne",1511.6998674
"91047","Baulne",1251.53653922
"91064","Bievres",2856.03936354
"91067","Blandy",21.35279624
"91069","Boigneville",114.02585662
"91075","Bois-Herpin",55.35689409
"91079","Boissy-la-Riviere",233.03505084
"91080","Boissy-le-Cutte",585.98118317
"91081","Boissy-le-Sec",117.31611698
"91085","Boissy-sous-Saint-Yon",1079.71483844
"91086","Bondoufle",3451.70489092
"91093","Boullay-les-Troux",567.31566139
"91095","Bouray-sur-Juine",1265.59895412
"91097","Boussy-Saint-Antoine",6541.90999709
"91098","Boutervilliers",142.71141424
"91099","Boutigny-sur-Essonne",491.73085127
"91100","Bouville",117.72044996
"91103","Bretigny-sur-Orge",5452.9877286
"91105","Breuillet",1699.46211308
"91106","Breux-Jouy",1600.24427954
"91109","Brieres-les-Scelles",214.31614793
"91111","Briis-sous-Forges",806.16081115
"91112","Brouy",41.97423987
"91114","Brunoy",9936.80710789
"91115","Bruyeres-le-Chatel",1514.28970785
"91121","Buno-Bonnevaux",98.44401591
"91122","Bures-sur-Yvette",5346.47040664
"91129","Cerny",802.72731933
"91130","Chalo-Saint-Mars",198.15564589
"91131","Chalou-Moulineux",122.4071946
"91132","Chamarande",473.08801416
"91135","Champcueil",574.3979818
"91136","Champlan",8352.66751646
"91137","Champmotteux",101.42136649
"91145","Chatignonville",104.05147005
"91148","Chauffour-les-Etrechy",855.69256835
"91156","Cheptainville",1575.49055629
"91159","Chevannes",1264.45224862
"91161","Chilly-Mazarin",8934.66722589
"91174","Corbeil-Essonnes",8021.39997765
"91175","Corbreuse",312.37972715
"91179","Le Coudray-Montceaux",1609.94218721
"91180","Courances",165.85963608
"91182","Courcouronnes",8840.80698959
"91184","Courdimanche-sur-Essonne",419.09113122
"91186","Courson-Monteloup",959.30197589
"91191","Crosne",9369.20267228
"91195","Dannemois",330.98356411
"91198","D'Huison-Longueville",470.11055333
"91200","Dourdan",1251.18014166
"91201","Draveil",7260.11870396
"91204","Echarcon",1344.45806131
"91207","Egly",2565.97239049
"91215","Epinay-sous-Senart",7621.59152151
"91216","Epinay-sur-Orge",10472.88153301
"91222","Estouches",51.79723912
"91223","Etampes",2807.00863057
"91225","Etiolles",2547.29528364
"91226","Etrechy",1067.79496494
"91228","Evry",9870.58223959
"91232","La Ferte-Alais",1010.39601022
"91235","Fleury-Merogis",6418.24525897
"91240","Fontaine-la-Riviere",194.33942392
"91243","Fontenay-les-Briis",1056.71455314
"91244","Fontenay-le-Vicomte",1480.71407799
"91247","La Foret-le-Roi",157.48450048
"91248","La Foret-Sainte-Croix",59.47107803
"91249","Forges-les-Bains",1019.15110691
"91272","Gif-sur-Yvette",3321.80398072
"91273","Gironville-sur-Essonne",217.50295179
"91274","Gometz-la-Ville",1226.91055852
"91275","Gometz-le-Chatel",2669.55651876
"91284","Les Granges-le-Roi",329.62729964
"91286","Grigny",11020.44460061
"91292","Guibeville",2168.55009308
"91293","Guigneville-sur-Essonne",749.24662045
"91294","Guillerval",175.72851376
"91312","Igny",5575.51272538
"91315","Itteville",1693.92814432
"91318","Janville-sur-Juine",735.16697266
"91319","Janvry",607.44212571
"91326","Juvisy-sur-Orge",12489.73084761
"91330","Lardy",1537.52833375
"91332","Leudeville",1215.76916874
"91333","Leuville-sur-Orge",5010.74658818
"91338","Limours",1332.90901874
"91339","Linas",3188.22250748
"91340","Lisses",4198.86896542
"91345","Longjumeau",8926.63865516
"91347","Longpont-sur-Orge",6879.65750305
"91359","Maisse",377.76035402
"91363","Marcoussis",1853.56475902
"91374","Marolles-en-Beauce",105.80096101
"91376","Marolles-en-Hurepoix",1651.55357664
"91377","Massy",10285.603466
"91378","Mauchamps",517.07884406
"91386","Mennecy",2662.49625924
"91390","Mereville",485.6302726
"91393","Merobert",102.87679937
"91399","Mespuits",37.86832881
"91405","Milly-la-Foret",762.82386851
"91408","Moigny-sur-Ecole",300.25874411
"91411","Les Molieres",935.17154334
"91412","Mondeville",487.46184435
"91414","Monnerville",189.93672414
"91421","Montgeron",7924.95466861
"91425","Montlhery",4722.7691866
"91432","Morangis",10579.29751307
"91433","Morigny-Champigny",661.65576962
"91434","Morsang-sur-Orge",13537.8221435
"91435","Morsang-sur-Seine",2217.87950715
"91441","Nainville-les-Roches",356.77065453
"91457","La Norville",3922.64355514
"91458","Nozay",3060.21943354
"91461","Ollainville",2490.2593817
"91463","Oncy-sur-Ecole",507.73606458
"91468","Ormoy",3713.33870398
"91469","Ormoy-la-Riviere",1032.10752256
"91471","Orsay",5437.17579587
"91473","Orveau",364.31236583
"91477","Palaiseau",7104.64372735
"91479","Paray-Vieille-Poste",5783.22208178
"91482","Pecqueuse",433.29295473
"91494","Le Plessis-Pate",3431.48205274
"91495","Plessis-Saint-Benoist",90.73208901
"91507","Prunay-sur-Essonne",204.57846687
"91508","Puiselet-le-Marais",61.36001471
"91511","Pussay",317.7988313
"91514","Quincy-sous-Senart",4079.76977145
"91519","Richarville",144.23400129
"91521","Ris-Orangis",9042.17498178
"91525","Roinville",320.65993037
"91526","Roinvilliers",34.49925187
"91533","Saclas",350.89548066
"91534","Saclay",988.21057801
"91538","Saint-Aubin",2559.3291152
"91540","Saint-Cheron",1069.93567193
"91544","Saint-Cyr-la-Riviere",305.27371866
"91546","Saint-Cyr-sous-Dourdan",309.37832775
"91547","Saint-Escobille",116.00412551
"91549","Sainte-Genevieve-des-Bois",11232.24200146
"91552","Saint-Germain-les-Arpajon",5332.03431847
"91553","Saint-Germain-les-Corbeil",4475.2735781
"91556","Saint-Hilaire",164.80192819
"91560","Saint-Jean-de-Beauregard",3283.73534047
"91568","Saint-Maurice-Montcouronne",884.16424346
"91570","Saint-Michel-sur-Orge",9505.88282797
"91573","Saint-Pierre-du-Perray",3761.59560939
"91577","Saintry-sur-Seine",5634.35477126
"91578","Saint-Sulpice-de-Favieres",601.78132499
"91579","Saint-Vrain",1213.72061328
"91581","Saint-Yon",1709.34953444
"91587","Saulx-les-Chartreux",4417.00390377
"91589","Savigny-sur-Orge",13985.46865879
"91593","Sermaise",444.14856783
"91599","Soisy-sur-Ecole",420.38763222
"91600","Soisy-sur-Seine",2931.90300133
"91602","Souzy-la-Briche",379.07213241
"91613","Congerville-Thionville",99.29465088
"91617","Tigery",2127.69256419
"91619","Torfou",985.83267936
"91629","Valpuiseaux",93.53241865
"91630","Le Val-Saint-Germain",533.60691735
"91631","Varennes-Jarcy",3677.04693158
"91634","Vaugrigneuse",719.49967102
"91635","Vauhallan",3543.68617294
"91639","Vayres-sur-Essonne",306.80220199
"91645","Verrieres-le-Buisson",9240.82027071
"91648","Vert-le-Grand",975.56850429
"91649","Vert-le-Petit",903.76480169
"91654","Videlles",276.74434061
"91657","Vigneux-sur-Seine",8486.9717381
"91659","Villabe",5570.61847705
"91661","Villebon-sur-Yvette",5478.33843164
"91662","Villeconin",184.33774714
"91665","La Ville-du-Bois",4213.17018387
"91666","Villejust",3898.43128636
"91667","Villemoisson-sur-Orge",12743.83788568
"91671","Villeneuve-sur-Auvers",392.6587113
"91679","Villiers-le-Bacle",1111.71872124
"91685","Villiers-sur-Orge",7837.85449899
"91687","Viry-Chatillon",13836.74973265
"91689","Wissous",7138.30669772
"91691","Yerres",10277.56584343
"91692","Les Ulis",5341.97582488
"92002","Antony",14907.80692866
"92004","Asnieres-sur-Seine",42440.84839326
"92007","Bagneux",34410.21530484
"92009","Bois-Colombes",43886.07602433
"92012","Boulogne-Billancourt",30261.9393452
"92014","Bourg-la-Reine",23212.28628346
"92019","Chatenay-Malabry",14941.60140269
"92020","Chatillon",35354.20756325
"92022","Chaville",11443.94990645
"92023","Clamart",23379.40147259
"92024","Clichy",54740.80716695
"92025","Colombes",31221.01876214
"92026","Courbevoie",44367.36515776
"92032","Fontenay-aux-Roses",26972.52558627
"92033","Garches",12473.073928
"92035","La Garenne-Colombes",39879.42647096
"92036","Gennevilliers",21159.48521751
"92040","Issy-les-Moulineaux",41130.55811692
"92044","Levallois-Perret",56259.39315517
"92046","Malakoff",52680.15524762
"92047","Marnes-la-Coquette",7979.12852756
"92048","Meudon",17527.32577877
"92049","Montrouge",51910.85966074
"92050","Nanterre",21521.72901861
"92051","Neuilly-sur-Seine",44261.84817818
"92060","Le Plessis-Robinson",19444.08276011
"92062","Puteaux",33830.69936399
"92063","Rueil-Malmaison",16211.58530521
"92064","Saint-Cloud",18403.79341784
"92071","Sceaux",21439.19537762
"92072","Sevres",18127.56080365
"92073","Suresnes",22118.45730995
"92075","Vanves",53565.56043396
"92076","Vaucresson",9187.62613444
"92077","Ville-d'Avray",8778.93701023
"92078","Villeneuve-la-Garenne",19325.93946467
"93001","Aubervilliers",31339.09498615
"93005","Aulnay-sous-Bois",13800.29084117
"93006","Bagnolet",58251.81714789
"93007","Le Blanc-Mesnil",15752.72984349
"93008","Bobigny",20452.8984337
"93010","Bondy",17430.24694011
"93013","Le Bourget",14214.84698171
"93014","Clichy-sous-Bois",14848.72067206
"93015","Coubron",7868.40817141
"93027","La Courneuve",13804.55842138
"93029","Drancy",17237.3952658
"93030","Dugny",9466.48029801
"93031","Epinay-sur-Seine",17160.387416
"93032","Gagny",15296.11366071
"93033","Gournay-sur-Marne",12866.16495034
"93039","L'Ile-Saint-Denis",18455.46988757
"93045","Les Lilas",50454.01360054
"93046","Livry-Gargan",14994.25791089
"93047","Montfermeil",12623.96477501
"93048","Montreuil",37966.50587898
"93049","Neuilly-Plaisance",19730.23498274
"93050","Neuilly-sur-Marne",15038.26175103
"93051","Noisy-le-Grand",16640.69729879
"93053","Noisy-le-Sec",21477.43749775
"93055","Pantin",38276.35819132
"93057","Les Pavillons-sous-Bois",16278.60573786
"93059","Pierrefitte-sur-Seine",13053.27690128
"93061","Le Pre-Saint-Gervais",61663.27571359
"93062","Le Raincy",18420.17128285
"93063","Romainville",31105.08017832
"93064","Rosny-sous-Bois",22244.8653959
"93066","Saint-Denis",19717.4030428
"93070","Saint-Ouen",44146.67292428
"93071","Sevran",15087.01531918
"93072","Stains",11229.09552082
"93073","Tremblay-en-France",6768.433352
"93074","Vaujours",5502.39559132
"93077","Villemomble",19614.02352547
"93078","Villepinte",10907.62691291
"93079","Villetaneuse",16424.40329528
"94001","Ablon-sur-Seine",8766.51957453
"94002","Alfortville",29454.4682886
"94003","Arcueil",42417.81483588
"94004","Boissy-Saint-Leger",7196.48044606
"94011","Bonneuil-sur-Marne",12237.85018461
"94015","Bry-sur-Marne",21034.10397479
"94016","Cachan",29671.87012687
"94017","Champigny-sur-Marne",21453.28344224
"94018","Charenton-le-Pont",41591.27260258
"94019","Chennevieres-sur-Marne",11433.24330702
"94021","Chevilly-Larue",16662.39801097
"94022","Choisy-le-Roi",15410.16167438
"94028","Creteil",21498.3672714
"94033","Fontenay-sous-Bois",28726.94004604
"94034","Fresnes",16099.6637097
"94037","Gentilly",50678.4173525
"94038","L'Hay-les-Roses",21327.59103492
"94041","Ivry-sur-Seine",37596.94412113
"94042","Joinville-le-Pont",19242.4334933
"94043","Le Kremlin-Bicetre",43772.66977989
"94044","Limeil-Brevannes",8020.37289545
"94046","Maisons-Alfort",27913.71672758
"94047","Mandres-les-Roses",4295.71174836
"94048","Marolles-en-Brie",3873.64793737
"94052","Nogent-sur-Marne",21944.35397985
"94053","Noiseau",7039.26435673
"94054","Orly",10637.39471198
"94055","Ormesson-sur-Marne",8858.82936781
"94056","Perigny",3048.70284317
"94058","Le Perreux-sur-Marne",21328.18678853
"94059","Le Plessis-Trevise",8162.14759399
"94060","La Queue-en-Brie",6327.1855432
"94065","Rungis",10269.16220407
"94067","Saint-Mande",54121.80409715
"94068","Saint-Maur-des-Fosses",19188.21527434
"94069","Saint-Maurice",33330.56526847
"94070","Santeny",1929.11938464
"94071","Sucy-en-Brie",7488.17354493
"94073","Thiais",14795.14309429
"94074","Valenton",9621.9544288
"94075","Villecresnes",5755.82929755
"94076","Villejuif",28073.03708862
"94077","Villeneuve-le-Roi",8971.84375079
"94078","Villeneuve-Saint-Georges",8491.30008205
"94079","Villiers-sur-Marne",20070.29312395
"94080","Vincennes",48164.63991218
"94081","Vitry-sur-Seine",25088.39492421
"95002","Ableiges",430.16291296
"95008","Aincourt",328.7625695
"95011","Ambleville",236.49067307
"95012","Amenucourt",100.12531957
"95014","Andilly",8206.70192424
"95018","Argenteuil",18718.51461481
"95019","Arnouville",8483.18173701
"95023","Arronville",153.11069522
"95024","Arthies",197.27274113
"95026","Asnieres-sur-Oise",1153.38549831
"95028","Attainville",1685.16305589
"95039","Auvers-sur-Oise",1985.20423118
"95040","Avernes",227.37382698
"95042","Baillet-en-France",2146.09637393
"95046","Banthelu",174.89218095
"95051","Beauchamp",7414.82258208
"95052","Beaumont-sur-Oise",2571.49054156
"95054","Le Bellay-en-Vexin",202.82890512
"95055","Bellefontaine",1560.23922474
"95056","Belloy-en-France",784.58225735
"95058","Bernes-sur-Oise",1549.63139544
"95059","Berville",87.28505118
"95060","Bessancourt",6140.18842504
"95061","Bethemont-la-Foret",1195.02559551
"95063","Bezons",19672.43549834
"95074","Boisemont",5503.92250403
"95078","Boissy-l'Aillerie",1368.66223803
"95088","Bonneuil-en-France",6399.46242958
"95091","Bouffemont",3433.39134806
"95094","Bouqueval",3148.05204222
"95101","Bray-et-Lu",204.56495597
"95102","Breancon",333.0034027
"95110","Brignancourt",548.23959102
"95116","Bruyeres-sur-Oise",1151.70040476
"95119","Buhy",195.70482335
"95120","Butry-sur-Oise",2138.01308066
"95127","Cergy",12125.58328691
"95134","Champagne-sur-Oise",1553.73099822
"95139","La Chapelle-en-Vexin",188.39505565
"95141","Charmont",350.04532359
"95142","Chars",371.21434103
"95144","Chatenay-en-France",943.67600259
"95149","Chaumontel",1355.24681019
"95150","Chaussy",155.57926481
"95151","Chauvry",1289.53038226
"95154","Chennevieres-les-Louvres",764.75246427
"95157","Cherence",185.65178778
"95166","Clery-en-Vexin",210.65077754
"95169","Commeny",215.94737185
"95170","Condecourt",869.9220409
"95176","Cormeilles-en-Parisis",9903.0167478
"95177","Cormeilles-en-Vexin",338.54540081
"95181","Courcelles-sur-Viosne",619.08313076
"95183","Courdimanche",4542.8411143
"95197","Deuil-la-Barre",17284.22274557
"95199","Domont",4492.48687738
"95203","Eaubonne",14541.62115355
"95205","Ecouen",4259.24221581
"95210","Enghien-les-Bains",17508.18297645
"95211","Ennery",2102.8005941
"95212","Epiais-les-Louvres",442.49630011
"95213","Epiais-Rhus",246.19352141
"95214","Epinay-Champlatreux",454.83558121
"95218","Eragny",7405.93084551
"95219","Ermont",15743.09999214
"95229","Ezanville",3523.75711763
"95241","Fontenay-en-Parisis",1101.88130097
"95250","Fosses",2320.89912739
"95252","Franconville",13457.07870928
"95253","Fremainville",313.24804717
"95254","Fremecourt",532.16429206
"95256","Frepillon",4332.02797031
"95257","La Frette-sur-Seine",7350.54668685
"95258","Frouville",161.8784025
"95259","Gadancourt",225.54932673
"95268","Garges-les-Gonesse",9688.41597635
"95270","Genainville",165.53989426
"95271","Genicourt",996.97768984
"95277","Gonesse",4056.90249168
"95280","Goussainville",3633.05835693
"95282","Gouzangrez",282.9252085
"95287","Grisy-les-Platres",224.77375096
"95288","Groslay",13229.42779459
"95295","Guiry-en-Vexin",188.72506304
"95298","Haravilliers",126.00681526
"95301","Haute-Isle",255.94704538
"95303","Le Heaulme",403.00247164
"95304","Hedouville",217.72901473
"95306","Herblay",6169.1807021
"95308","Herouville",486.97271119
"95309","Hodent",223.14563691
"95313","L'Isle-Adam",2193.64575732
"95316","Jagny-sous-Bois",449.38946736
"95323","Jouy-le-Moutier",7132.34061861
"95328","Labbeville",314.86313153
"95331","Lassy",757.08172138
"95341","Livilliers",437.51118363
"95348","Longuesse",313.28627511
"95351","Louvres",2335.90840244
"95352","Luzarches",1415.76772788
"95353","Maffliers",1257.06302525
"95355","Magny-en-Vexin",764.81857126
"95365","Mareil-en-France",359.55114231
"95369","Margency",10850.8762724
"95370","Marines",715.67941938
"95371","Marly-la-Ville",2479.48222882
"95379","Maudetour-en-Vexin",168.0549237
"95387","Menouville",177.70652256
"95388","Menucourt",2665.72268533
"95392","Meriel",1848.53704551
"95394","Mery-sur-Oise",3382.74955791
"95395","Le Mesnil-Aubry",1266.40395526
"95409","Moisselles",3760.40997197
"95422","Montgeroult",541.58020535
"95424","Montigny-les-Cormeilles",9324.12171341
"95426","Montlignon",6812.63094282
"95427","Montmagny",14912.20320674
"95428","Montmorency",12649.82975199
"95429","Montreuil-sur-Epte",182.96908451
"95430","Montsoult",1456.63755478
"95436","Mours",2314.08908563
"95438","Moussy",295.54771589
"95445","Nerville-la-Foret",954.73521495
"95446","Nesles-la-Vallee",1048.92560195
"95447","Neuilly-en-Vexin",267.25014337
"95450","Neuville-sur-Oise",8704.54002118
"95452","Nointel",2388.64171031
"95456","Noisy-sur-Oise",1459.82021768
"95459","Nucourt",291.30498051
"95462","Omerville",158.01756331
"95476","Osny",5778.43178643
"95480","Parmain",1947.62657527
"95483","Le Perchay",385.34237495
"95487","Persan",2337.13142137
"95488","Pierrelaye",5333.60095494
"95489","Piscop",5763.3513301
"95491","Le Plessis-Bouchard",12650.35178656
"95492","Le Plessis-Gassot",1802.28125393
"95493","Le Plessis-Luzarches",1030.12367437
"95500","Pontoise",8133.41629657
"95504","Presles",1350.47107208
"95509","Puiseux-en-France",1870.84198042
"95510","Puiseux-Pontoise",2316.3503273
"95523","La Roche-Guyon",188.31640285
"95527","Roissy-en-France",1061.21065577
"95529","Ronquerolles",410.88485224
"95535","Sagy",1170.80325913
"95539","Saint-Brice-sous-Foret",8503.78336602
"95541","Saint-Clair-sur-Epte",134.13336932
"95543","Saint-Cyr-en-Arthies",340.34407109
"95554","Saint-Gervais",304.39361012
"95555","Saint-Gratien",16113.77281414
"95563","Saint-Leu-la-Foret",8372.30910956
"95566","Saint-Martin-du-Tertre",894.72431433
"95572","Saint-Ouen-l'Aumone",5999.34436866
"95574","Saint-Prix",5975.13706687
"95580","Saint-Witz",1255.37406876
"95582","Sannois",18669.08120545
"95584","Santeuil",597.17082842
"95585","Sarcelles",10955.86397774
"95592","Seraincourt",578.92762807
"95594","Seugy",1489.5120245
"95598","Soisy-sous-Montmorency",14817.32268881
"95604","Survilliers",1260.96152178
"95607","Taverny",8354.44077423
"95610","Themericourt",289.86842115
"95611","Theuville",91.04332093
"95612","Le Thillay",4212.99577575
"95625","Us",491.18565437
"95627","Vallangoujard",215.62737366
"95628","Valmondois",1590.51978914
"95633","Vaudherland",2857.65151472
"95637","Vaureal",10654.56160401
"95641","Vemars",850.30627247
"95651","Vetheuil",318.9248046
"95652","Viarmes",1396.54971311
"95656","Vienne-en-Arthies",317.07688458
"95658","Vigny",338.89538938
"95660","Villaines-sous-Bois",945.40627392
"95675","Villeron",1354.13904247
"95676","Villers-en-Arthies",229.95739314
"95678","Villiers-Adam",1031.8563574
"95680","Villiers-le-Bel",6676.38752849
"95682","Villiers-le-Sec",615.22197976
"95690","Wy-dit-Joli-Village",167.62067295
