"ID","NAMES","total_AsTheCrowFlies_POT_2500"
"78464","Orcemont",552.11793334
"78465","Orgerus",1738.6725951
"78466","Orgeval",4504.47881268
"78470","Orphin",629.95693569
"78472","Orsonville",203.72442546
"78474","Orvilliers",970.31260683
"78475","Osmoy",906.62669935
"78478","Paray-Douaville",219.96236316
"78481","Le Pecq",23340.83489274
"78484","Perdreauville",1672.82394381
"78486","Le Perray-en-Yvelines",3632.58427286
"78490","Plaisir",21100.80323065
"78497","Poigny-la-Foret",495.6566184
"78498","Poissy",25210.73201574
"78499","Ponthevrard",1196.06535216
"78501","Porcheville",7563.53048489
"78502","Le Port-Marly",28827.09176097
"78503","Port-Villez",796.02172391
"78505","Prunay-le-Temple",1191.67487761
"78506","Prunay-en-Yvelines",719.75376229
"78513","La Queue-les-Yvelines",2417.73296171
"78516","Raizeux",799.91673377
"78517","Rambouillet",12600.25660705
"78518","Rennemoulin",14588.43635326
"78520","Richebourg",1511.11534547
"78522","Rochefort-en-Yvelines",918.71971163
"78524","Rocquencourt",25278.02387435
"78528","Rolleboise",3315.72720928
"78530","Rosay",1342.30415698
"78531","Rosny-sur-Seine",3190.68231363
"78536","Sailly",1081.74660876
"78537","Saint-Arnoult-en-Yvelines",3103.31405281
"78545","Saint-Cyr-l'Ecole",21225.16483328
"78548","Saint-Forget",1878.45879958
"78550","Saint-Germain-de-la-Grange",4796.23149699
"78551","Saint-Germain-en-Laye",23711.3203657
"78557","Saint-Hilarion",627.93442549
"78558","Saint-Illiers-la-Ville",995.98829687
"78559","Saint-Illiers-le-Bois",946.80379749
"78561","Saint-Lambert",2782.19878987
"78562","Saint-Leger-en-Yvelines",740.34161329
"78564","Saint-Martin-de-Brethencourt",572.49746728
"78565","Saint-Martin-des-Champs",912.08565398
"78567","Saint-Martin-la-Garenne",1673.17697558
"78569","Sainte-Mesme",1084.16413536
"78571","Saint-Nom-la-Breteche",5017.11923529
"78575","Saint-Remy-les-Chevreuse",5733.56303007
"78576","Saint-Remy-l'Honore",2221.12412426
"78586","Sartrouville",55171.4470804
"78588","Saulx-Marchais",3227.59549155
"78590","Senlisse",1243.29642557
"78591","Septeuil",1400.75000822
"78597","Soindres",4278.01935212
"78601","Sonchamp",851.5455873
"78605","Tacoignieres",1981.59721483
"78606","Le Tartre-Gaudran",135.06601276
"78608","Le Tertre-Saint-Denis",706.70853936
"78609","Tessancourt-sur-Aubette",5766.18844407
"78615","Thiverval-Grignon",3110.19160689
"78616","Thoiry",1402.09239052
"78618","Tilly",514.02045317
"78620","Toussus-le-Noble",3893.15631565
"78621","Trappes",30463.50402118
"78623","Le Tremblay-sur-Mauldre",3648.1094952
"78624","Triel-sur-Seine",15126.2945962
"78638","Vaux-sur-Seine",9360.07915153
"78640","Velizy-Villacoublay",26320.19116864
"78642","Verneuil-sur-Seine",14096.82399417
"78643","Vernouillet",11796.55335634
"78644","La Verriere",17153.06196352
"78646","Versailles",46790.73074797
"78647","Vert",2389.3428744
"78650","Le Vesinet",36372.59638844
"78653","Vicq",1542.62140256
"78655","Vieille-Eglise-en-Yvelines",1951.31226528
"78668","La Villeneuve-en-Chevrie",1403.19177603
"78672","Villennes-sur-Seine",15898.35470651
"78674","Villepreux",14775.49705892
"78677","Villette",1387.5597443
"78681","Villiers-le-Mahieu",1212.52782469
"78683","Villiers-Saint-Frederic",4249.0538735
"78686","Viroflay",29132.09592089
"78688","Voisins-le-Bretonneux",24970.02152148
"91001","Abbeville-la-Riviere",254.23049351
"91016","Angerville",1968.08320871
"91017","Angervilliers",1524.8748827
"91021","Arpajon",14554.23455463
"91022","Arrancourt",275.77237291
"91027","Athis-Mons",31498.95621456
"91035","Authon-la-Plaine",319.88331354
"91037","Auvernaux",3092.66696783
"91038","Auvers-Saint-Georges",1285.9424403
"91041","Avrainville",4693.62502995
"91044","Ballainvilliers",20019.49336981
"91045","Ballancourt-sur-Essonne",5008.02041386
"91047","Baulne",4089.03915484
"91064","Bievres",10225.41450216
"91067","Blandy",130.0200544
"91069","Boigneville",311.84432714
"91075","Bois-Herpin",226.8469563
"91079","Boissy-la-Riviere",750.59035665
"91080","Boissy-le-Cutte",1886.58636344
"91081","Boissy-le-Sec",507.58005213
"91085","Boissy-sous-Saint-Yon",3613.8414271
"91086","Bondoufle",12020.54845825
"91093","Boullay-les-Troux",2032.30820012
"91095","Bouray-sur-Juine",3732.68094054
"91097","Boussy-Saint-Antoine",22118.03900454
"91098","Boutervilliers",472.18496956
"91099","Boutigny-sur-Essonne",1758.54552363
"91100","Bouville",464.57354288
"91103","Bretigny-sur-Orge",18239.41114079
"91105","Breuillet",5658.96825091
"91106","Breux-Jouy",5270.38234159
"91109","Brieres-les-Scelles",760.35741388
"91111","Briis-sous-Forges",2588.11257284
"91112","Brouy",196.40960826
"91114","Brunoy",32953.48939398
"91115","Bruyeres-le-Chatel",4919.22781855
"91121","Buno-Bonnevaux",327.72375002
"91122","Bures-sur-Yvette",21315.64006678
"91129","Cerny",2639.4952763
"91130","Chalo-Saint-Mars",560.35969997
"91131","Chalou-Moulineux",401.33520296
"91132","Chamarande",1562.31200393
"91135","Champcueil",1777.63112408
"91136","Champlan",29247.91954118
"91137","Champmotteux",363.3045232
"91145","Chatignonville",350.08851554
"91148","Chauffour-les-Etrechy",2488.41312262
"91156","Cheptainville",4560.81526031
"91159","Chevannes",4110.25607053
"91161","Chilly-Mazarin",29911.32691603
"91174","Corbeil-Essonnes",29909.76581603
"91175","Corbreuse",910.77795825
"91179","Le Coudray-Montceaux",5092.20355915
"91180","Courances",665.84068266
"91182","Courcouronnes",32727.72061897
"91184","Courdimanche-sur-Essonne",1502.9578896
"91186","Courson-Monteloup",2953.60024067
"91191","Crosne",32977.68668214
"91195","Dannemois",1138.83052521
"91198","D'Huison-Longueville",1444.55182255
"91200","Dourdan",4957.56637499
"91201","Draveil",25806.10609217
"91204","Echarcon",4181.59602224
"91207","Egly",8638.83291802
"91215","Epinay-sous-Senart",25882.46024973
"91216","Epinay-sur-Orge",33655.92817746
"91222","Estouches",189.46540614
"91223","Etampes",11494.58440983
"91225","Etiolles",8080.58757452
"91226","Etrechy",3044.30173533
"91228","Evry",37270.82689223
"91232","La Ferte-Alais",3306.18294844
"91235","Fleury-Merogis",24059.67605128
"91240","Fontaine-la-Riviere",606.98795518
"91243","Fontenay-les-Briis",3196.26034654
"91244","Fontenay-le-Vicomte",4693.75204616
"91247","La Foret-le-Roi",527.9130586
"91248","La Foret-Sainte-Croix",223.14224104
"91249","Forges-les-Bains",3721.50741448
"91272","Gif-sur-Yvette",13571.57712921
"91273","Gironville-sur-Essonne",715.98297715
"91274","Gometz-la-Ville",4658.33767653
"91275","Gometz-le-Chatel",10481.74341706
"91284","Les Granges-le-Roi",850.7834728
"91286","Grigny",42536.53255374
"91292","Guibeville",6810.52752723
"91293","Guigneville-sur-Essonne",2475.94731356
"91294","Guillerval",687.0850921
"91312","Igny",20240.55146306
"91315","Itteville",5074.65623359
"91318","Janville-sur-Juine",2195.09245369
"91319","Janvry",2036.86268431
"91326","Juvisy-sur-Orge",43230.4622511
"91330","Lardy",4401.56985908
"91332","Leudeville",3786.88706166
"91333","Leuville-sur-Orge",17199.0805384
"91338","Limours",4391.59065139
"91339","Linas",11068.2228765
"91340","Lisses",14399.80177801
"91345","Longjumeau",29404.30459229
"91347","Longpont-sur-Orge",22540.2615019
"91359","Maisse",1472.74894046
"91363","Marcoussis",6004.7517312
"91374","Marolles-en-Beauce",347.19843562
"91376","Marolles-en-Hurepoix",4978.51966415
"91377","Massy",37587.99534226
"91378","Mauchamps",1745.04086786
"91386","Mennecy",8646.79426733
"91390","Mereville",1592.24833454
"91393","Merobert",452.84675132
"91399","Mespuits",198.79154664
"91405","Milly-la-Foret",2498.38841848
"91408","Moigny-sur-Ecole",1211.30069344
"91411","Les Molieres",3171.38407997
"91412","Mondeville",1515.95107851
"91414","Monnerville",658.59499838
"91421","Montgeron",27433.52297992
"91425","Montlhery",15474.09388592
"91432","Morangis",35210.24345323
"91433","Morigny-Champigny",2047.27543652
"91434","Morsang-sur-Orge",46851.06951688
"91435","Morsang-sur-Seine",7399.9616642
"91441","Nainville-les-Roches",1064.88017607
"91457","La Norville",13107.21219585
"91458","Nozay",10045.34179718
"91461","Ollainville",8573.75290413
"91463","Oncy-sur-Ecole",1704.51177162
"91468","Ormoy",12560.53677277
"91469","Ormoy-la-Riviere",4086.11699357
"91471","Orsay",21103.91287149
"91473","Orveau",1165.05809553
"91477","Palaiseau",25460.65220202
"91479","Paray-Vieille-Poste",20324.67839915
"91482","Pecqueuse",1416.0981114
"91494","Le Plessis-Pate",11219.34357428
"91495","Plessis-Saint-Benoist",348.86702925
"91507","Prunay-sur-Essonne",635.00252271
"91508","Puiselet-le-Marais",266.8268836
"91511","Pussay",1061.7992121
"91514","Quincy-sous-Senart",14261.68510872
"91519","Richarville",464.98939172
"91521","Ris-Orangis",36357.97404772
"91525","Roinville",963.19156466
"91526","Roinvilliers",155.43184125
"91533","Saclas",1186.16945542
"91534","Saclay",3831.39902785
"91538","Saint-Aubin",10322.40349646
"91540","Saint-Cheron",3372.32661981
"91544","Saint-Cyr-la-Riviere",1002.95817385
"91546","Saint-Cyr-sous-Dourdan",914.40637129
"91547","Saint-Escobille",381.42550964
"91549","Sainte-Genevieve-des-Bois",37766.38127293
"91552","Saint-Germain-les-Arpajon",18167.4031304
"91553","Saint-Germain-les-Corbeil",15471.80176259
"91556","Saint-Hilaire",564.64576567
"91560","Saint-Jean-de-Beauregard",12249.11413606
"91568","Saint-Maurice-Montcouronne",2701.56711735
"91570","Saint-Michel-sur-Orge",31868.96560571
"91573","Saint-Pierre-du-Perray",12337.91955872
"91577","Saintry-sur-Seine",20334.35752368
"91578","Saint-Sulpice-de-Favieres",1938.75216964
"91579","Saint-Vrain",3510.13526475
"91581","Saint-Yon",5715.91165165
"91587","Saulx-les-Chartreux",14947.70361903
"91589","Savigny-sur-Orge",46538.38008111
"91593","Sermaise",1408.81592804
"91599","Soisy-sur-Ecole",1257.07885552
"91600","Soisy-sur-Seine",9688.91338641
"91602","Souzy-la-Briche",1214.29437319
"91613","Congerville-Thionville",356.18034081
"91617","Tigery",6689.08185671
"91619","Torfou",3102.68575866
"91629","Valpuiseaux",327.32968996
"91630","Le Val-Saint-Germain",1512.13657781
"91631","Varennes-Jarcy",12100.91271667
"91634","Vaugrigneuse",2523.46463452
"91635","Vauhallan",13007.88645176
"91639","Vayres-sur-Essonne",977.46040705
"91645","Verrieres-le-Buisson",33946.48554091
"91648","Vert-le-Grand",3207.80057494
"91649","Vert-le-Petit",2768.49442444
"91654","Videlles",875.45581038
"91657","Vigneux-sur-Seine",31033.59013843
"91659","Villabe",19901.66142201
"91661","Villebon-sur-Yvette",19392.9687778
"91662","Villeconin",693.34030001
"91665","La Ville-du-Bois",13693.38628653
"91666","Villejust",13756.44840349
"91667","Villemoisson-sur-Orge",41611.32918576
"91671","Villeneuve-sur-Auvers",1204.16441295
"91679","Villiers-le-Bacle",4123.52686146
"91685","Villiers-sur-Orge",25068.39437201
"91687","Viry-Chatillon",49675.14973847
"91689","Wissous",24637.49425633
"91691","Yerres",32685.19147576
"91692","Les Ulis",20487.61015283
"92002","Antony",55721.27508739
"92004","Asnieres-sur-Seine",169734.47783251
"92007","Bagneux",128494.90111627
"92009","Bois-Colombes",172890.73562859
"92012","Boulogne-Billancourt",127800.26742764
"92014","Bourg-la-Reine",86650.63666195
"92019","Chatenay-Malabry",55139.89858501
"92020","Chatillon",130851.6379873
"92022","Chaville",44654.93052247
"92023","Clamart",86431.19478887
"92024","Clichy",229019.22192255
"92025","Colombes",121823.92311471
"92026","Courbevoie",181064.34190187
"92032","Fontenay-aux-Roses",99381.59718679
"92033","Garches",52305.97319122
"92035","La Garenne-Colombes",158639.90726233
"92036","Gennevilliers",85890.26323217
"92040","Issy-les-Moulineaux",163773.16449121
"92044","Levallois-Perret",238959.40866761
"92046","Malakoff",206929.88463798
"92047","Marnes-la-Coquette",33316.3685295
"92048","Meudon",67205.10909363
"92049","Montrouge",205007.49732496
"92050","Nanterre",87599.53512707
"92051","Neuilly-sur-Seine",192456.00415627
"92060","Le Plessis-Robinson",71297.69678759
"92062","Puteaux",144733.65843477
"92063","Rueil-Malmaison",63319.50031305
"92064","Saint-Cloud",77979.23037926
"92071","Sceaux",80154.99954143
"92072","Sevres",74259.81126872
"92073","Suresnes",94246.28018654
"92075","Vanves",212983.77076255
"92076","Vaucresson",37505.31061396
"92077","Ville-d'Avray",36189.50782741
"92078","Villeneuve-la-Garenne",84908.01574769
"93001","Aubervilliers",143289.49329422
"93005","Aulnay-sous-Bois",61684.04107414
"93006","Bagnolet",227952.61487513
"93007","Le Blanc-Mesnil",70508.75360253
"93008","Bobigny",92422.83941148
"93010","Bondy",70331.32865808
"93013","Le Bourget",66927.87905235
"93014","Clichy-sous-Bois",57488.73522198
"93015","Coubron",29818.06241978
"93027","La Courneuve",72081.59636648
"93029","Drancy",79915.93572453
"93030","Dugny",45442.42819125
"93031","Epinay-sur-Seine",68747.94863589
"93032","Gagny",56464.7099384
"93033","Gournay-sur-Marne",45428.19611808
"93039","L'Ile-Saint-Denis",81319.06549173
"93045","Les Lilas",199973.40318196
"93046","Livry-Gargan",59376.42670452
"93047","Montfermeil",48742.47656016
"93048","Montreuil",149920.12217544
"93049","Neuilly-Plaisance",70383.28962596
"93050","Neuilly-sur-Marne",53395.29063376
"93051","Noisy-le-Grand",59717.14446672
"93053","Noisy-le-Sec",90902.07580357
"93055","Pantin",160274.66141044
"93057","Les Pavillons-sous-Bois",62690.90698605
"93059","Pierrefitte-sur-Seine",60069.53580043
"93061","Le Pre-Saint-Gervais",243668.46654607
"93062","Le Raincy",69485.77697183
"93063","Romainville",128107.50624638
"93064","Rosny-sous-Bois",83779.79174714
"93066","Saint-Denis",97010.34803891
"93070","Saint-Ouen",186311.4492115
"93071","Sevran",61351.68847618
"93072","Stains",57088.41151399
"93073","Tremblay-en-France",25111.46868654
"93074","Vaujours",18866.33776631
"93077","Villemomble",71852.91541482
"93078","Villepinte",44207.30759839
"93079","Villetaneuse",70752.24818169
"94001","Ablon-sur-Seine",34462.99502723
"94002","Alfortville",109731.59860547
"94003","Arcueil",164616.5476606
"94004","Boissy-Saint-Leger",25184.35819572
"94011","Bonneuil-sur-Marne",45715.54770899
"94015","Bry-sur-Marne",77188.37471043
"94016","Cachan",111883.80088777
"94017","Champigny-sur-Marne",80629.6389979
"94018","Charenton-le-Pont",160021.46855756
"94019","Chennevieres-sur-Marne",42456.31801792
"94021","Chevilly-Larue",59888.34450415
"94022","Choisy-le-Roi",57561.98448536
"94028","Creteil",79119.78579594
"94033","Fontenay-sous-Bois",108395.68834618
"94034","Fresnes",58811.25584417
"94037","Gentilly",201951.02673913
"94038","L'Hay-les-Roses",79049.55356174
"94041","Ivry-sur-Seine",147202.44843361
"94042","Joinville-le-Pont",69579.52104996
"94043","Le Kremlin-Bicetre",173557.79520987
"94044","Limeil-Brevannes",29516.93468978
"94046","Maisons-Alfort",101105.54672776
"94047","Mandres-les-Roses",13734.23992701
"94048","Marolles-en-Brie",13597.63119684
"94052","Nogent-sur-Marne",80839.30545788
"94053","Noiseau",24334.60650716
"94054","Orly",39314.91374663
"94055","Ormesson-sur-Marne",31746.88377066
"94056","Perigny",9679.61429746
"94058","Le Perreux-sur-Marne",77894.22132009
"94059","Le Plessis-Trevise",28840.11432964
"94060","La Queue-en-Brie",21819.29769781
"94065","Rungis",35654.91024873
"94067","Saint-Mande",210452.37951055
"94068","Saint-Maur-des-Fosses",70903.94635422
"94069","Saint-Maurice",123425.74705523
"94070","Santeny",6594.70944887
"94071","Sucy-en-Brie",26445.83592319
"94073","Thiais",53926.14455523
"94074","Valenton",39245.66219437
"94075","Villecresnes",18698.35884333
"94076","Villejuif",108540.61491317
"94077","Villeneuve-le-Roi",35209.70427069
"94078","Villeneuve-Saint-Georges",35169.89127736
"94079","Villiers-sur-Marne",74252.77722544
"94080","Vincennes",188849.43793367
"94081","Vitry-sur-Seine",97643.86822093
"95002","Ableiges",1284.79064719
"95008","Aincourt",982.13869891
"95011","Ambleville",675.39504998
"95012","Amenucourt",331.32919838
"95014","Andilly",27101.83145242
"95018","Argenteuil",73222.88943163
"95019","Arnouville",39946.95007446
"95023","Arronville",459.05398185
"95024","Arthies",554.21740336
"95026","Asnieres-sur-Oise",3552.56223077
"95028","Attainville",5130.65789609
"95039","Auvers-sur-Oise",5821.40224089
"95040","Avernes",714.87231934
"95042","Baillet-en-France",6464.84124764
"95046","Banthelu",572.16807723
"95051","Beauchamp",25179.58844089
"95052","Beaumont-sur-Oise",9638.20004159
"95054","Le Bellay-en-Vexin",636.1044216
"95055","Bellefontaine",4768.54249101
"95056","Belloy-en-France",2300.17282074
"95058","Bernes-sur-Oise",6057.43946312
"95059","Berville",296.64232784
"95060","Bessancourt",19292.30463081
"95061","Bethemont-la-Foret",3659.74145499
"95063","Bezons",76431.25085068
"95074","Boisemont",18011.66476706
"95078","Boissy-l'Aillerie",4456.77488587
"95088","Bonneuil-en-France",29572.81572435
"95091","Bouffemont",10540.24612936
"95094","Bouqueval",14475.25184716
"95101","Bray-et-Lu",608.93950725
"95102","Breancon",1140.56904284
"95110","Brignancourt",1659.67376383
"95116","Bruyeres-sur-Oise",4217.52360928
"95119","Buhy",623.22417091
"95120","Butry-sur-Oise",6043.26352547
"95127","Cergy",42488.21146072
"95134","Champagne-sur-Oise",5368.66956853
"95139","La Chapelle-en-Vexin",530.51449503
"95141","Charmont",1244.07647826
"95142","Chars",1185.40022719
"95144","Chatenay-en-France",3078.92599645
"95149","Chaumontel",3730.05731797
"95150","Chaussy",471.88425926
"95151","Chauvry",3942.72022395
"95154","Chennevieres-les-Louvres",2400.35374176
"95157","Cherence",578.57651761
"95166","Clery-en-Vexin",669.91549232
"95169","Commeny",628.03126309
"95170","Condecourt",2678.3486266
"95176","Cormeilles-en-Parisis",34358.98535833
"95177","Cormeilles-en-Vexin",1188.70080738
"95181","Courcelles-sur-Viosne",1827.20361821
"95183","Courdimanche",14832.73128165
"95197","Deuil-la-Barre",64693.94238409
"95199","Domont",14056.87060173
"95203","Eaubonne",49634.6639815
"95205","Ecouen",16296.049778
"95210","Enghien-les-Bains",63795.20384444
"95211","Ennery",7084.67531482
"95212","Epiais-les-Louvres",1433.85431057
"95213","Epiais-Rhus",849.42871752
"95214","Epinay-Champlatreux",1285.02356356
"95218","Eragny",25945.01757918
"95219","Ermont",53832.61457401
"95229","Ezanville",11260.29642121
"95241","Fontenay-en-Parisis",4685.41704301
"95250","Fosses",7202.71935334
"95252","Franconville",45607.8502824
"95253","Fremainville",990.6125225
"95254","Fremecourt",1687.40331967
"95256","Frepillon",13152.403421
"95257","La Frette-sur-Seine",25397.00350161
"95258","Frouville",600.52077182
"95259","Gadancourt",667.47598222
"95268","Garges-les-Gonesse",47466.48421343
"95270","Genainville",497.17148779
"95271","Genicourt",3323.27044958
"95277","Gonesse",17369.45220747
"95280","Goussainville",17079.16772608
"95282","Gouzangrez",778.99985816
"95287","Grisy-les-Platres",829.222953
"95288","Groslay",51371.88280463
"95295","Guiry-en-Vexin",557.79970731
"95298","Haravilliers",412.03028663
"95301","Haute-Isle",790.08133416
"95303","Le Heaulme",1285.42241789
"95304","Hedouville",719.10236105
"95306","Herblay",20925.42334306
"95308","Herouville",1442.28574311
"95309","Hodent",657.73951163
"95313","L'Isle-Adam",7282.71473041
"95316","Jagny-sous-Bois",1339.73207888
"95323","Jouy-le-Moutier",23756.9869958
"95328","Labbeville",1078.47760318
"95331","Lassy",2074.60064457
"95341","Livilliers",1349.82914937
"95348","Longuesse",993.92603298
"95351","Louvres",8256.63440942
"95352","Luzarches",3878.92667317
"95353","Maffliers",3799.38409156
"95355","Magny-en-Vexin",2916.02978783
"95365","Mareil-en-France",1138.06334476
"95369","Margency",36449.9929886
"95370","Marines",2233.61741415
"95371","Marly-la-Ville",7635.44869881
"95379","Maudetour-en-Vexin",494.30869308
"95387","Menouville",657.41841034
"95388","Menucourt",8485.99811873
"95392","Meriel",5229.4061702
"95394","Mery-sur-Oise",10509.74380278
"95395","Le Mesnil-Aubry",4149.81712342
"95409","Moisselles",11659.66771207
"95422","Montgeroult",1644.56772965
"95424","Montigny-les-Cormeilles",32036.76534483
"95426","Montlignon",22145.08242008
"95427","Montmagny",59832.12624306
"95428","Montmorency",42407.66399889
"95429","Montreuil-sur-Epte",492.46666358
"95430","Montsoult",4363.24826841
"95436","Mours",8605.34085245
"95438","Moussy",869.6953103
"95445","Nerville-la-Foret",3062.06027859
"95446","Nesles-la-Vallee",3126.87659149
"95447","Neuilly-en-Vexin",838.9040652
"95450","Neuville-sur-Oise",29860.69490746
"95452","Nointel",8596.89221526
"95456","Noisy-sur-Oise",5081.23201774
"95459","Nucourt",1016.37946731
"95462","Omerville",450.33916526
"95476","Osny",20228.43011545
"95480","Parmain",6115.08993833
"95483","Le Perchay",1071.39493175
"95487","Persan",9303.30120134
"95488","Pierrelaye",18368.18867211
"95489","Piscop",19203.66859618
"95491","Le Plessis-Bouchard",41600.93647701
"95492","Le Plessis-Gassot",7114.82054385
"95493","Le Plessis-Luzarches",2970.0247933
"95500","Pontoise",29425.50349515
"95504","Presles",4527.41017298
"95509","Puiseux-en-France",5810.68092327
"95510","Puiseux-Pontoise",7695.88859026
"95523","La Roche-Guyon",599.96535204
"95527","Roissy-en-France",3920.24437881
"95529","Ronquerolles",1290.49762399
"95535","Sagy",3622.43415506
"95539","Saint-Brice-sous-Foret",32280.25496268
"95541","Saint-Clair-sur-Epte",539.48660521
"95543","Saint-Cyr-en-Arthies",1047.15414133
"95554","Saint-Gervais",902.73595097
"95555","Saint-Gratien",58472.38174361
"95563","Saint-Leu-la-Foret",26373.21182525
"95566","Saint-Martin-du-Tertre",2689.17862327
"95572","Saint-Ouen-l'Aumone",22198.50177598
"95574","Saint-Prix",18876.94038041
"95580","Saint-Witz",3872.0473034
"95582","Sannois",68114.88741055
"95584","Santeuil",1757.77699256
"95585","Sarcelles",50197.1082919
"95592","Seraincourt",1734.90238214
"95594","Seugy",4499.07451546
"95598","Soisy-sous-Montmorency",50250.22457651
"95604","Survilliers",3918.48111431
"95607","Taverny",26272.09515514
"95610","Themericourt",892.68647313
"95611","Theuville",350.37937988
"95612","Le Thillay",19173.76181833
"95625","Us",1412.93679481
"95627","Vallangoujard",802.0893529
"95628","Valmondois",4550.25524386
"95633","Vaudherland",12463.51813785
"95637","Vaureal",36306.34915772
"95641","Vemars",2583.43724288
"95651","Vetheuil",939.91654342
"95652","Viarmes",4296.7510684
"95656","Vienne-en-Arthies",938.86446599
"95658","Vigny",1069.35256316
"95660","Villaines-sous-Bois",2746.95745124
"95675","Villeron",4163.27396895
"95676","Villers-en-Arthies",655.16704523
"95678","Villiers-Adam",2943.04506409
"95680","Villiers-le-Bel",29898.51226984
"95682","Villiers-le-Sec",1855.33086743
"95690","Wy-dit-Joli-Village",472.99329413
