"ID","NAMES","cadres_AsTheCrowFlies_POT_5000"
"78472","Orsonville",220.89271116
"78474","Orvilliers",1118.8840786
"78475","Osmoy",1363.5227765
"78478","Paray-Douaville",139.88234367
"78481","Le Pecq",41131.92294225
"78484","Perdreauville",1779.49868957
"78486","Le Perray-en-Yvelines",3659.38222448
"78490","Plaisir",14576.34822333
"78497","Poigny-la-Foret",1527.89843244
"78498","Poissy",17042.83601713
"78499","Ponthevrard",1355.29317241
"78501","Porcheville",4457.64296548
"78502","Le Port-Marly",44491.32179504
"78503","Port-Villez",437.44132995
"78505","Prunay-le-Temple",1244.33061882
"78506","Prunay-en-Yvelines",448.04887493
"78513","La Queue-les-Yvelines",1947.4902444
"78516","Raizeux",515.02736794
"78517","Rambouillet",4063.205541
"78518","Rennemoulin",24567.57872898
"78520","Richebourg",1297.1557669
"78522","Rochefort-en-Yvelines",1695.24006303
"78524","Rocquencourt",46978.72979007
"78528","Rolleboise",1518.69633258
"78530","Rosay",1302.47092204
"78531","Rosny-sur-Seine",1858.88632576
"78536","Sailly",1472.90243543
"78537","Saint-Arnoult-en-Yvelines",1576.14138714
"78545","Saint-Cyr-l'Ecole",37480.82528762
"78548","Saint-Forget",6071.39916877
"78550","Saint-Germain-de-la-Grange",7314.32947828
"78551","Saint-Germain-en-Laye",29910.23405397
"78557","Saint-Hilarion",779.43047026
"78558","Saint-Illiers-la-Ville",830.1803601
"78559","Saint-Illiers-le-Bois",516.91218216
"78561","Saint-Lambert",12443.49629764
"78562","Saint-Leger-en-Yvelines",949.06415045
"78564","Saint-Martin-de-Brethencourt",925.32222279
"78565","Saint-Martin-des-Champs",1265.9820842
"78567","Saint-Martin-la-Garenne",2589.55958674
"78569","Sainte-Mesme",1571.13216397
"78571","Saint-Nom-la-Breteche",14140.59552082
"78575","Saint-Remy-les-Chevreuse",10950.33895443
"78576","Saint-Remy-l'Honore",5233.03390008
"78586","Sartrouville",53591.23626708
"78588","Saulx-Marchais",3211.22044615
"78590","Senlisse",2590.08396959
"78591","Septeuil",1109.74814335
"78597","Soindres",3289.07375203
"78601","Sonchamp",1118.81020837
"78605","Tacoignieres",1399.72188287
"78606","Le Tartre-Gaudran",265.84222497
"78608","Le Tertre-Saint-Denis",1060.74798812
"78609","Tessancourt-sur-Aubette",5280.99311252
"78615","Thiverval-Grignon",8025.1016525
"78616","Thoiry",2169.3384426
"78618","Tilly",430.04505808
"78620","Toussus-le-Noble",19569.76676617
"78621","Trappes",22662.92185556
"78623","Le Tremblay-sur-Mauldre",7343.64197228
"78624","Triel-sur-Seine",16291.14828444
"78638","Vaux-sur-Seine",12288.51292126
"78640","Velizy-Villacoublay",59242.79739409
"78642","Verneuil-sur-Seine",11510.10568907
"78643","Vernouillet",13118.10259062
"78644","La Verriere",12734.42051786
"78646","Versailles",45391.24490486
"78647","Vert",2618.54511718
"78650","Le Vesinet",55089.7257119
"78653","Vicq",3316.97782117
"78655","Vieille-Eglise-en-Yvelines",3919.20601344
"78668","La Villeneuve-en-Chevrie",772.2815596
"78672","Villennes-sur-Seine",14403.22911993
"78674","Villepreux",18761.4924883
"78677","Villette",1906.17222936
"78681","Villiers-le-Mahieu",1825.92304169
"78683","Villiers-Saint-Frederic",6820.71901737
"78686","Viroflay",65803.41464859
"78688","Voisins-le-Bretonneux",23287.91915323
"91001","Abbeville-la-Riviere",238.94885286
"91016","Angerville",283.96272938
"91017","Angervilliers",2218.35585623
"91021","Arpajon",7921.55416516
"91022","Arrancourt",277.43398892
"91027","Athis-Mons",23824.0508176
"91035","Authon-la-Plaine",299.4398884
"91037","Auvernaux",3690.16640115
"91038","Auvers-Saint-Georges",1610.71819695
"91041","Avrainville",5119.9357637
"91044","Ballainvilliers",22662.2618293
"91045","Ballancourt-sur-Essonne",3098.54262098
"91047","Baulne",2261.63065461
"91064","Bievres",38448.0983437
"91067","Blandy",71.72396928
"91069","Boigneville",202.91630293
"91075","Bois-Herpin",222.87667485
"91079","Boissy-la-Riviere",1028.43145936
"91080","Boissy-le-Cutte",1562.1162172
"91081","Boissy-le-Sec",728.27175716
"91085","Boissy-sous-Saint-Yon",3931.17102436
"91086","Bondoufle",13253.88612901
"91093","Boullay-les-Troux",5406.1528039
"91095","Bouray-sur-Juine",2855.62936686
"91097","Boussy-Saint-Antoine",13999.936503
"91098","Boutervilliers",533.78455033
"91099","Boutigny-sur-Essonne",1168.14841592
"91100","Bouville",772.12095316
"91103","Bretigny-sur-Orge",11684.20344641
"91105","Breuillet",3831.08062541
"91106","Breux-Jouy",3174.11614972
"91109","Brieres-les-Scelles",1500.88944424
"91111","Briis-sous-Forges",4363.67149736
"91112","Brouy",102.28227977
"91114","Brunoy",17130.43493149
"91115","Bruyeres-le-Chatel",5207.58363011
"91121","Buno-Bonnevaux",407.9573231
"91122","Bures-sur-Yvette",17786.51095735
"91129","Cerny",2184.16287737
"91130","Chalo-Saint-Mars",634.18955566
"91131","Chalou-Moulineux",363.06965116
"91132","Chamarande",2384.41786033
"91135","Champcueil",2214.95456556
"91136","Champlan",33994.30902501
"91137","Champmotteux",216.7447795
"91145","Chatignonville",337.85718101
"91148","Chauffour-les-Etrechy",1671.99223026
"91156","Cheptainville",4430.02534503
"91159","Chevannes",3920.4030069
"91161","Chilly-Mazarin",33427.91766551
"91174","Corbeil-Essonnes",11297.86126964
"91175","Corbreuse",844.1029692
"91179","Le Coudray-Montceaux",6422.56434297
"91180","Courances",1113.74302247
"91182","Courcouronnes",14124.46138037
"91184","Courdimanche-sur-Essonne",887.50842873
"91186","Courson-Monteloup",3763.02058709
"91191","Crosne",21319.68456226
"91195","Dannemois",1114.07346857
"91198","D'Huison-Longueville",1381.87872159
"91200","Dourdan",1610.7944619
"91201","Draveil",20981.45489464
"91204","Echarcon",6756.47688241
"91207","Egly",5966.25451792
"91215","Epinay-sous-Senart",15420.92440183
"91216","Epinay-sur-Orge",24929.84272476
"91222","Estouches",212.66486436
"91223","Etampes",1668.60533701
"91225","Etiolles",13901.00724776
"91226","Etrechy",1462.25668387
"91228","Evry",14351.22558155
"91232","La Ferte-Alais",2019.37882805
"91235","Fleury-Merogis",18607.99255342
"91240","Fontaine-la-Riviere",547.75760838
"91243","Fontenay-les-Briis",4452.99860812
"91244","Fontenay-le-Vicomte",4287.15189026
"91247","La Foret-le-Roi",548.93086223
"91248","La Foret-Sainte-Croix",382.38826573
"91249","Forges-les-Bains",3153.36420914
"91272","Gif-sur-Yvette",15027.67730909
"91273","Gironville-sur-Essonne",380.04062126
"91274","Gometz-la-Ville",10872.47913862
"91275","Gometz-le-Chatel",13898.51178471
"91284","Les Granges-le-Roi",1024.56529175
"91286","Grigny",22266.31871154
"91292","Guibeville",6416.63381801
"91293","Guigneville-sur-Essonne",1616.48688372
"91294","Guillerval",563.89549086
"91312","Igny",35764.03268789
"91315","Itteville",2916.8811369
"91318","Janville-sur-Juine",2238.080202
"91319","Janvry",8013.29642569
"91326","Juvisy-sur-Orge",24465.87349605
"91330","Lardy",3158.7316881
"91332","Leudeville",6008.40999833
"91333","Leuville-sur-Orge",12133.87093516
"91338","Limours",4682.30234339
"91339","Linas",11709.71211333
"91340","Lisses",10793.69411344
"91345","Longjumeau",27650.44274116
"91347","Longpont-sur-Orge",17288.57708163
"91359","Maisse",679.39667184
"91363","Marcoussis",9872.29490233
"91374","Marolles-en-Beauce",392.65181674
"91376","Marolles-en-Hurepoix",6047.6358582
"91377","Massy",44247.85737385
"91378","Mauchamps",2584.34000074
"91386","Mennecy",5886.2372859
"91390","Mereville",383.49458962
"91393","Merobert",303.60315825
"91399","Mespuits",186.53859221
"91405","Milly-la-Foret",1027.42626623
"91408","Moigny-sur-Ecole",1163.24845822
"91411","Les Molieres",7216.91895204
"91412","Mondeville",1806.2523797
"91414","Monnerville",439.1823031
"91421","Montgeron",19550.49917967
"91425","Montlhery",15332.01138999
"91432","Morangis",29302.08788999
"91433","Morigny-Champigny",1352.04269509
"91434","Morsang-sur-Orge",23659.95560277
"91435","Morsang-sur-Seine",8141.28054571
"91441","Nainville-les-Roches",2268.60164057
"91457","La Norville",7850.175732
"91458","Nozay",15054.01314917
"91461","Ollainville",7380.19278316
"91463","Oncy-sur-Ecole",874.20811095
"91468","Ormoy",8082.29856006
"91469","Ormoy-la-Riviere",1492.65593721
"91471","Orsay",21478.90945551
"91473","Orveau",1086.54162893
"91477","Palaiseau",29314.69681596
"91479","Paray-Vieille-Poste",31933.86723785
"91482","Pecqueuse",3058.03952792
"91494","Le Plessis-Pate",12290.59249597
"91495","Plessis-Saint-Benoist",378.05972344
"91507","Prunay-sur-Essonne",324.73452554
"91508","Puiselet-le-Marais",378.78380014
"91511","Pussay",292.98986352
"91514","Quincy-sous-Senart",12483.60356909
"91519","Richarville",495.00377631
"91521","Ris-Orangis",18655.30337597
"91525","Roinville",1171.05300667
"91526","Roinvilliers",130.49322225
"91533","Saclas",600.93889301
"91534","Saclay",19846.81084691
"91538","Saint-Aubin",16821.23148581
"91540","Saint-Cheron",2427.64110029
"91544","Saint-Cyr-la-Riviere",492.66105426
"91546","Saint-Cyr-sous-Dourdan",1744.20855741
"91547","Saint-Escobille",193.97249426
"91549","Sainte-Genevieve-des-Bois",20464.04082034
"91552","Saint-Germain-les-Arpajon",9832.49179127
"91553","Saint-Germain-les-Corbeil",11440.54000903
"91556","Saint-Hilaire",1115.73019246
"91560","Saint-Jean-de-Beauregard",13504.41959698
"91568","Saint-Maurice-Montcouronne",3151.24991817
"91570","Saint-Michel-sur-Orge",17757.4676078
"91573","Saint-Pierre-du-Perray",9261.65061515
"91577","Saintry-sur-Seine",9551.43282288
"91578","Saint-Sulpice-de-Favieres",2777.511292
"91579","Saint-Vrain",3586.51474066
"91581","Saint-Yon",4094.82862112
"91587","Saulx-les-Chartreux",24206.08679069
"91589","Savigny-sur-Orge",25740.80110631
"91593","Sermaise",1460.99392827
"91599","Soisy-sur-Ecole",1271.07050576
"91600","Soisy-sur-Seine",16492.15827797
"91602","Souzy-la-Briche",2166.8799109
"91613","Congerville-Thionville",253.83642546
"91617","Tigery",10607.01811647
"91619","Torfou",3143.10450704
"91629","Valpuiseaux",394.70239037
"91630","Le Val-Saint-Germain",2140.34723451
"91631","Varennes-Jarcy",10280.9770156
"91634","Vaugrigneuse",3212.23160527
"91635","Vauhallan",26193.57402838
"91639","Vayres-sur-Essonne",1005.1063843
"91645","Verrieres-le-Buisson",56349.03587505
"91648","Vert-le-Grand",6998.4925643
"91649","Vert-le-Petit",4006.74430627
"91654","Videlles",1395.13518787
"91657","Vigneux-sur-Seine",21252.26910469
"91659","Villabe",9761.99843074
"91661","Villebon-sur-Yvette",24838.29720076
"91662","Villeconin",1206.41922073
"91665","La Ville-du-Bois",17820.28642043
"91666","Villejust",18939.63810484
"91667","Villemoisson-sur-Orge",24059.37388088
"91671","Villeneuve-sur-Auvers",1438.99306855
"91679","Villiers-le-Bacle",15942.02126958
"91685","Villiers-sur-Orge",21514.15997121
"91687","Viry-Chatillon",24271.451075
"91689","Wissous",42060.69091805
"91691","Yerres",19344.39878928
"91692","Les Ulis",17756.40909755
"92002","Antony",64848.28159921
"92004","Asnieres-sur-Seine",202069.12363625
"92007","Bagneux",200880.4563669
"92009","Bois-Colombes",182606.18016541
"92012","Boulogne-Billancourt",218130.98387772
"92014","Bourg-la-Reine",128210.9153787
"92019","Chatenay-Malabry",83776.0118746
"92020","Chatillon",210852.55605704
"92022","Chaville",88011.64387102
"92023","Clamart",147187.45869812
"92024","Clichy",267932.12321637
"92025","Colombes",139662.3126513
"92026","Courbevoie",220780.35611728
"92032","Fontenay-aux-Roses",157326.32453403
"92033","Garches",118445.60499363
"92035","La Garenne-Colombes",179772.00510645
"92036","Gennevilliers",128842.06547005
"92040","Issy-les-Moulineaux",245171.58938856
"92044","Levallois-Perret",284862.86848564
"92046","Malakoff",270914.71263323
"92047","Marnes-la-Coquette",85728.62699737
"92048","Meudon",125265.90736975
"92049","Montrouge",275547.2893488
"92050","Nanterre",139246.42648168
"92051","Neuilly-sur-Seine",280864.81888653
"92060","Le Plessis-Robinson",108122.37238121
"92062","Puteaux",220854.6842168
"92063","Rueil-Malmaison",105935.3907679
"92064","Saint-Cloud",157204.48017329
"92071","Sceaux",117270.68032463
"92072","Sevres",133594.20417575
"92073","Suresnes",190222.50387776
"92075","Vanves",276561.16149567
"92076","Vaucresson",84040.038377
"92077","Ville-d'Avray",90093.5215821
"92078","Villeneuve-la-Garenne",115631.12862836
"93001","Aubervilliers",172097.46281843
"93005","Aulnay-sous-Bois",20421.76182406
"93006","Bagnolet",245265.09055346
"93007","Le Blanc-Mesnil",25933.42943006
"93008","Bobigny",96133.04099321
"93010","Bondy",54973.83528868
"93013","Le Bourget",40538.99021002
"93014","Clichy-sous-Bois",28640.13610884
"93015","Coubron",19498.60307006
"93027","La Courneuve",70643.33364617
"93029","Drancy",51253.68982478
"93030","Dugny",25694.49674392
"93031","Epinay-sur-Seine",63203.79414536
"93032","Gagny",40452.93714567
"93033","Gournay-sur-Marne",36312.74567561
"93039","L'Ile-Saint-Denis",102052.62903187
"93045","Les Lilas",223672.70008154
"93046","Livry-Gargan",26522.77059521
"93047","Montfermeil",26914.32483736
"93048","Montreuil",181847.92983254
"93049","Neuilly-Plaisance",71773.04957865
"93050","Neuilly-sur-Marne",52171.00727417
"93051","Noisy-le-Grand",42631.60162221
"93053","Noisy-le-Sec",104791.6274654
"93055","Pantin",189750.85774807
"93057","Les Pavillons-sous-Bois",39420.46247566
"93059","Pierrefitte-sur-Seine",35033.43911501
"93061","Le Pre-Saint-Gervais",251135.01454576
"93062","Le Raincy",41040.61620252
"93063","Romainville",167228.21405648
"93064","Rosny-sous-Bois",89611.61633571
"93066","Saint-Denis",120388.95379014
"93070","Saint-Ouen",240614.54408955
"93071","Sevran",20546.35292622
"93072","Stains",31567.07983062
"93073","Tremblay-en-France",8187.05851138
"93074","Vaujours",15310.70277773
"93077","Villemomble",55724.40348241
"93078","Villepinte",14041.7522169
"93079","Villetaneuse",46663.99412968
"94001","Ablon-sur-Seine",22836.46002862
"94002","Alfortville",117511.94042694
"94003","Arcueil",231897.45443188
"94004","Boissy-Saint-Leger",21488.07805572
"94011","Bonneuil-sur-Marne",44779.97197112
"94015","Bry-sur-Marne",68735.84325098
"94016","Cachan",168782.15814287
"94017","Champigny-sur-Marne",67659.94543012
"94018","Charenton-le-Pont",229595.00515659
"94019","Chennevieres-sur-Marne",43045.7290485
"94021","Chevilly-Larue",78307.72921966
"94022","Choisy-le-Roi",48987.02494552
"94028","Creteil",68680.11055322
"94033","Fontenay-sous-Bois",131248.09533843
"94034","Fresnes",70483.9758402
"94037","Gentilly",262901.17459189
"94038","L'Hay-les-Roses",110019.03150468
"94041","Ivry-sur-Seine",220863.54230192
"94042","Joinville-le-Pont",119587.78212785
"94043","Le Kremlin-Bicetre",235728.72591744
"94044","Limeil-Brevannes",26395.61675965
"94046","Maisons-Alfort",130960.13428821
"94047","Mandres-les-Roses",13647.49506394
"94048","Marolles-en-Brie",14971.03725289
"94052","Nogent-sur-Marne",118214.31021106
"94053","Noiseau",25566.44483109
"94054","Orly",32481.578668
"94055","Ormesson-sur-Marne",36845.50329191
"94056","Perigny",11387.00805144
"94058","Le Perreux-sur-Marne",87840.59762343
"94059","Le Plessis-Trevise",31935.03216007
"94060","La Queue-en-Brie",19282.21749911
"94065","Rungis",51506.28190324
"94067","Saint-Mande",254676.23334293
"94068","Saint-Maur-des-Fosses",68920.61095779
"94069","Saint-Maurice",163684.45990522
"94070","Santeny",11458.51736444
"94071","Sucy-en-Brie",27358.25943707
"94073","Thiais",53022.58105322
"94074","Valenton",33390.57313636
"94075","Villecresnes",16588.21299332
"94076","Villejuif",157033.70819648
"94077","Villeneuve-le-Roi",25268.28391692
"94078","Villeneuve-Saint-Georges",27501.85451291
"94079","Villiers-sur-Marne",51843.0260514
"94080","Vincennes",211036.94243584
"94081","Vitry-sur-Seine",113826.1368745
"95002","Ableiges",2802.35757036
"95008","Aincourt",750.07037292
"95011","Ambleville",297.81870236
"95012","Amenucourt",355.11022709
"95014","Andilly",26327.43657725
"95018","Argenteuil",70763.25993972
"95019","Arnouville",12207.0621059
"95023","Arronville",448.53589505
"95024","Arthies",644.11038742
"95026","Asnieres-sur-Oise",1864.09247061
"95028","Attainville",5074.82970725
"95039","Auvers-sur-Oise",6736.81926623
"95040","Avernes",862.69513306
"95042","Baillet-en-France",7060.09072089
"95046","Banthelu",726.25034691
"95051","Beauchamp",20684.61865762
"95052","Beaumont-sur-Oise",2853.85417209
"95054","Le Bellay-en-Vexin",652.47331792
"95055","Bellefontaine",2468.98408828
"95056","Belloy-en-France",2560.54337472
"95058","Bernes-sur-Oise",1723.03815217
"95059","Berville",247.56851484
"95060","Bessancourt",14416.6221742
"95061","Bethemont-la-Foret",10072.76135277
"95063","Bezons",97448.47422442
"95074","Boisemont",15754.92694694
"95078","Boissy-l'Aillerie",7637.04240463
"95088","Bonneuil-en-France",15906.0283388
"95091","Bouffemont",12297.38058775
"95094","Bouqueval",6137.66693426
"95101","Bray-et-Lu",231.45392292
"95102","Breancon",923.10032505
"95110","Brignancourt",937.64869009
"95116","Bruyeres-sur-Oise",1701.41505539
"95119","Buhy",167.78487286
"95120","Butry-sur-Oise",5918.87681374
"95127","Cergy",18622.28603814
"95134","Champagne-sur-Oise",3268.84272396
"95139","La Chapelle-en-Vexin",287.61459814
"95141","Charmont",715.09618162
"95142","Chars",700.95872435
"95144","Chatenay-en-France",2835.80872162
"95149","Chaumontel",1722.77855546
"95150","Chaussy",451.13026452
"95151","Chauvry",9919.64474183
"95154","Chennevieres-les-Louvres",2239.50248101
"95157","Cherence",581.71221439
"95166","Clery-en-Vexin",722.20609775
"95169","Commeny",737.0514724
"95170","Condecourt",5190.42797343
"95176","Cormeilles-en-Parisis",40326.63053089
"95177","Cormeilles-en-Vexin",2015.59083306
"95181","Courcelles-sur-Viosne",6643.46568447
"95183","Courdimanche",12623.16323016
"95197","Deuil-la-Barre",37876.50212946
"95199","Domont",15130.09885267
"95203","Eaubonne",35103.53269733
"95205","Ecouen",9271.33313512
"95210","Enghien-les-Bains",44366.13304288
"95211","Ennery",9080.02055349
"95212","Epiais-les-Louvres",2395.35210756
"95213","Epiais-Rhus",1653.13723512
"95214","Epinay-Champlatreux",2241.46533584
"95218","Eragny",20942.01653089
"95219","Ermont",36401.98077017
"95229","Ezanville",8499.99397229
"95241","Fontenay-en-Parisis",3359.61845522
"95250","Fosses",2366.35800358
"95252","Franconville",33604.36782938
"95253","Fremainville",1249.40417495
"95254","Fremecourt",1333.6549251
"95256","Frepillon",11197.2052334
"95257","La Frette-sur-Seine",33225.38629057
"95258","Frouville",1065.27532916
"95259","Gadancourt",751.7589716
"95268","Garges-les-Gonesse",18134.20394891
"95270","Genainville",543.19307497
"95271","Genicourt",5739.12920494
"95277","Gonesse",9285.18395553
"95280","Goussainville",4167.10540767
"95282","Gouzangrez",869.08337797
"95287","Grisy-les-Platres",1199.04763115
"95288","Groslay",25707.83973151
"95295","Guiry-en-Vexin",704.62850957
"95298","Haravilliers",520.28547035
"95301","Haute-Isle",647.33689066
"95303","Le Heaulme",720.87306159
"95304","Hedouville",1560.55762513
"95306","Herblay",21602.59622772
"95308","Herouville",3709.10233091
"95309","Hodent",630.32554479
"95313","L'Isle-Adam",4463.83945465
"95316","Jagny-sous-Bois",2417.1551261
"95323","Jouy-le-Moutier",19772.63827751
"95328","Labbeville",1656.68643802
"95331","Lassy",2234.25990625
"95341","Livilliers",4626.97888935
"95348","Longuesse",2353.65561921
"95351","Louvres",2926.70110077
"95352","Luzarches",1979.28254182
"95353","Maffliers",3841.15833392
"95355","Magny-en-Vexin",680.30230909
"95365","Mareil-en-France",2630.58985005
"95369","Margency",30287.72224069
"95370","Marines",960.47307647
"95371","Marly-la-Ville",2710.03312682
"95379","Maudetour-en-Vexin",592.25918551
"95387","Menouville",761.31578192
"95388","Menucourt",10682.13531712
"95392","Meriel",6522.66826848
"95394","Mery-sur-Oise",10607.50444394
"95395","Le Mesnil-Aubry",4325.47889845
"95409","Moisselles",8467.68475478
"95422","Montgeroult",4276.44895452
"95424","Montigny-les-Cormeilles",27661.69079956
"95426","Montlignon",25073.8681559
"95427","Montmagny",33214.42247022
"95428","Montmorency",29429.19408295
"95429","Montreuil-sur-Epte",210.01076402
"95430","Montsoult",4982.27214104
"95436","Mours",3812.3666921
"95438","Moussy",784.75464619
"95445","Nerville-la-Foret",4323.97680273
"95446","Nesles-la-Vallee",2979.32925841
"95447","Neuilly-en-Vexin",629.73754396
"95450","Neuville-sur-Oise",21898.51097918
"95452","Nointel",3331.85752902
"95456","Noisy-sur-Oise",2644.46075484
"95459","Nucourt",637.59461062
"95462","Omerville",430.28335777
"95476","Osny",13104.68342126
"95480","Parmain",3775.71731567
"95483","Le Perchay",978.29155423
"95487","Persan",2861.81874091
"95488","Pierrelaye",18281.52154313
"95489","Piscop",17818.55006308
"95491","Le Plessis-Bouchard",28648.39323554
"95492","Le Plessis-Gassot",5439.90958587
"95493","Le Plessis-Luzarches",2325.40292163
"95500","Pontoise",16668.07976315
"95504","Presles",3771.72917716
"95509","Puiseux-en-France",2910.05194166
"95510","Puiseux-Pontoise",10918.55087861
"95523","La Roche-Guyon",545.50913117
"95527","Roissy-en-France",4805.10544214
"95529","Ronquerolles",1589.16365262
"95535","Sagy",6465.22659251
"95539","Saint-Brice-sous-Foret",21091.29715082
"95541","Saint-Clair-sur-Epte",89.90142578
"95543","Saint-Cyr-en-Arthies",1055.57773797
"95554","Saint-Gervais",554.95987149
"95555","Saint-Gratien",49138.29681308
"95563","Saint-Leu-la-Foret",22389.52424476
"95566","Saint-Martin-du-Tertre",2951.68316907
"95572","Saint-Ouen-l'Aumone",15530.36106042
"95574","Saint-Prix",22652.04832444
"95580","Saint-Witz",2191.59782923
"95582","Sannois",46572.63658956
"95584","Santeuil",1088.94847551
"95585","Sarcelles",17443.59644194
"95592","Seraincourt",2387.80731157
"95594","Seugy",2030.31466099
"95598","Soisy-sous-Montmorency",33983.95298148
"95604","Survilliers",1821.96225339
"95607","Taverny",18417.71765419
"95610","Themericourt",1004.885802
"95611","Theuville",683.44397107
"95612","Le Thillay",5878.47800225
"95625","Us",1312.8860964
"95627","Vallangoujard",1224.9420093
"95628","Valmondois",4786.6622733
"95633","Vaudherland",6094.2078916
"95637","Vaureal",17428.57959594
"95641","Vemars",1993.63848929
"95651","Vetheuil",1096.7933463
"95652","Viarmes",2163.82981665
"95656","Vienne-en-Arthies",920.8616447
"95658","Vigny",1484.46548435
"95660","Villaines-sous-Bois",3545.3095521
"95675","Villeron",2566.29317544
"95676","Villers-en-Arthies",631.56214761
"95678","Villiers-Adam",7128.52779022
"95680","Villiers-le-Bel",10264.48302911
"95682","Villiers-le-Sec",2895.91253786
"95690","Wy-dit-Joli-Village",701.93092437
