"ID","NAMES","population_AsTheCowRolls_POT_15"
"78415","Montainville",136367.27875673
"78416","Montalet-le-Bois",153321.13458936
"78417","Montchauvet",67709.61548999
"78418","Montesson",1929644.97408159
"78420","Montfort-l'Amaury",186946.54665655
"78423","Montigny-le-Bretonneux",892175.26480008
"78431","Morainvilliers",478545.83351482
"78437","Mousseaux-sur-Seine",54944.49998103
"78439","Mulcent",77798.16728664
"78440","Les Mureaux",456875.13919006
"78442","Neauphle-le-Chateau",394627.85865637
"78443","Neauphle-le-Vieux",266080.40453047
"78444","Neauphlette",31793.14616753
"78451","Nezel",299769.56911806
"78455","Noisy-le-Roi",1147738.98055218
"78460","Oinville-sur-Montcient",222515.62087676
"78464","Orcemont",51380.7230883
"78465","Orgerus",42297.63655517
"78466","Orgeval",628778.38600293
"78470","Orphin",48974.9346045
"78472","Orsonville",41286.39095048
"78474","Orvilliers",68396.08667445
"78475","Osmoy",54882.59219525
"78478","Paray-Douaville",45278.90009258
"78481","Le Pecq",1474267.69138002
"78484","Perdreauville",140934.83964674
"78486","Le Perray-en-Yvelines",213803.30993682
"78490","Plaisir",532538.31845041
"78497","Poigny-la-Foret",55794.12865254
"78498","Poissy",1030113.74207604
"78499","Ponthevrard",60627.00797891
"78501","Porcheville",251320.08640693
"78502","Le Port-Marly",1716702.13705196
"78503","Port-Villez",66749.70836424
"78505","Prunay-le-Temple",49774.11084858
"78506","Prunay-en-Yvelines",33573.16815421
"78513","La Queue-les-Yvelines",142110.5001403
"78516","Raizeux",19152.47829726
"78517","Rambouillet",128513.19017844
"78518","Rennemoulin",883476.55667488
"78520","Richebourg",51704.53561365
"78522","Rochefort-en-Yvelines",137778.39386357
"78524","Rocquencourt",1271986.81090555
"78528","Rolleboise",122654.80790779
"78530","Rosay",134969.72500477
"78531","Rosny-sur-Seine",155416.79454658
"78536","Sailly",183426.92536533
"78537","Saint-Arnoult-en-Yvelines",94178.89023321
"78545","Saint-Cyr-l'Ecole",1294007.97540828
"78548","Saint-Forget",237976.33066362
"78550","Saint-Germain-de-la-Grange",298975.61074839
"78551","Saint-Germain-en-Laye",1479526.89480499
"78557","Saint-Hilarion",39527.42482405
"78558","Saint-Illiers-la-Ville",41471.66806112
"78559","Saint-Illiers-le-Bois",24391.92295602
"78561","Saint-Lambert",404935.13298588
"78562","Saint-Leger-en-Yvelines",67496.90190095
"78564","Saint-Martin-de-Brethencourt",41131.54108071
"78565","Saint-Martin-des-Champs",63723.35555474
"78567","Saint-Martin-la-Garenne",121651.02486624
"78569","Sainte-Mesme",61344.04691005
"78571","Saint-Nom-la-Breteche",666501.17103411
"78575","Saint-Remy-les-Chevreuse",386261.587795
"78576","Saint-Remy-l'Honore",224075.12221806
"78586","Sartrouville",1984952.23165043
"78588","Saulx-Marchais",115995.63130751
"78590","Senlisse",186981.58637576
"78591","Septeuil",104926.28482331
"78597","Soindres",175342.94401028
"78601","Sonchamp",80080.21592833
"78605","Tacoignieres",43174.39915398
"78606","Le Tartre-Gaudran",11735.7253905
"78608","Le Tertre-Saint-Denis",89050.12190382
"78609","Tessancourt-sur-Aubette",319657.28225943
"78615","Thiverval-Grignon",254110.07948436
"78616","Thoiry",108543.39114176
"78618","Tilly",37101.3184635
"78620","Toussus-le-Noble",833143.77168036
"78621","Trappes",950709.9133474
"78623","Le Tremblay-sur-Mauldre",310675.1724534
"78624","Triel-sur-Seine",598754.01068732
"78638","Vaux-sur-Seine",451457.59349278
"78640","Velizy-Villacoublay",1981812.46591565
"78642","Verneuil-sur-Seine",395558.42121432
"78643","Vernouillet",467929.05996311
"78644","La Verriere",460443.66783726
"78646","Versailles",1858074.99253913
"78647","Vert",175916.53086167
"78650","Le Vesinet",1965902.03107552
"78653","Vicq",167130.71816684
"78655","Vieille-Eglise-en-Yvelines",111890.68504244
"78668","La Villeneuve-en-Chevrie",78858.14930528
"78672","Villennes-sur-Seine",852581.0554971
"78674","Villepreux",671497.16492844
"78677","Villette",147110.27626349
"78681","Villiers-le-Mahieu",71594.51191646
"78683","Villiers-Saint-Frederic",377121.20808604
"78686","Viroflay",1940340.34433427
"78688","Voisins-le-Bretonneux",785830.18519677
"91001","Abbeville-la-Riviere",40916.53947176
"91016","Angerville",29941.72471378
"91017","Angervilliers",153759.9444674
"91021","Arpajon",521503.43544075
"91022","Arrancourt",38115.55879265
"91027","Athis-Mons",1992886.03259277
"91035","Authon-la-Plaine",56890.50672872
"91037","Auvernaux",420713.69267693
"91038","Auvers-Saint-Georges",123450.05283645
"91041","Avrainville",372086.02872936
"91044","Ballainvilliers",1160102.68625464
"91045","Ballancourt-sur-Essonne",224199.14879154
"91047","Baulne",153794.6562926
"91064","Bievres",1935503.61808922
"91067","Blandy",10370.59294297
"91069","Boigneville",19155.62532766
"91075","Bois-Herpin",40713.39841312
"91079","Boissy-la-Riviere",53681.39892768
"91080","Boissy-le-Cutte",117788.66279246
"91081","Boissy-le-Sec",79338.72967267
"91085","Boissy-sous-Saint-Yon",321447.98626208
"91086","Bondoufle",701204.54573616
"91093","Boullay-les-Troux",225000.33498105
"91095","Bouray-sur-Juine",178245.84108688
"91097","Boussy-Saint-Antoine",658143.26379113
"91098","Boutervilliers",67750.19661519
"91099","Boutigny-sur-Essonne",86391.1282611
"91100","Bouville",81053.51576924
"91103","Bretigny-sur-Orge",626816.23657857
"91105","Breuillet",253723.04398492
"91106","Breux-Jouy",200694.35439302
"91109","Brieres-les-Scelles",95717.89677866
"91111","Briis-sous-Forges",342493.77569492
"91112","Brouy",11963.10254487
"91114","Brunoy",813008.45881912
"91115","Bruyeres-le-Chatel",301302.28933106
"91121","Buno-Bonnevaux",27883.60942459
"91122","Bures-sur-Yvette",709459.6932243
"91129","Cerny",103558.02760907
"91130","Chalo-Saint-Mars",40148.1326676
"91131","Chalou-Moulineux",33276.30138325
"91132","Chamarande",181486.10381471
"91135","Champcueil",126352.19342447
"91136","Champlan",1558421.52302516
"91137","Champmotteux",23531.54526941
"91145","Chatignonville",48529.98452669
"91148","Chauffour-les-Etrechy",148333.49532967
"91156","Cheptainville",286902.68176359
"91159","Chevannes",231311.13066142
"91161","Chilly-Mazarin",1932804.32863967
"91174","Corbeil-Essonnes",747284.18934499
"91175","Corbreuse",55651.43234679
"91179","Le Coudray-Montceaux",599507.45878545
"91180","Courances",194742.92803234
"91182","Courcouronnes",1051155.26139682
"91184","Courdimanche-sur-Essonne",65732.85610749
"91186","Courson-Monteloup",220449.74957539
"91191","Crosne",1277652.06153275
"91195","Dannemois",164763.00199404
"91198","D'Huison-Longueville",94883.80074254
"91200","Dourdan",103551.25715707
"91201","Draveil",1090562.70722695
"91204","Echarcon",452916.14809133
"91207","Egly",360231.4943445
"91215","Epinay-sous-Senart",729801.10203981
"91216","Epinay-sur-Orge",1358940.66824317
"91222","Estouches",18063.47003057
"91223","Etampes",98864.47165001
"91225","Etiolles",643967.57995542
"91226","Etrechy",184165.96788713
"91228","Evry",927136.51521479
"91232","La Ferte-Alais",135666.98382001
"91235","Fleury-Merogis",922609.82499094
"91240","Fontaine-la-Riviere",49707.35492227
"91243","Fontenay-les-Briis",361530.79358171
"91244","Fontenay-le-Vicomte",292217.89339581
"91247","La Foret-le-Roi",74188.87052202
"91248","La Foret-Sainte-Croix",53804.31650257
"91249","Forges-les-Bains",186598.62276192
"91272","Gif-sur-Yvette",549656.21478111
"91273","Gironville-sur-Essonne",38045.93176999
"91274","Gometz-la-Ville",496911.48062567
"91275","Gometz-le-Chatel",495541.16993173
"91284","Les Granges-le-Roi",82430.03872023
"91286","Grigny",1073229.65880694
"91292","Guibeville",365323.72076751
"91293","Guigneville-sur-Essonne",113002.77498785
"91294","Guillerval",41082.06084835
"91312","Igny",1726217.6003745
"91315","Itteville",163381.6899623
"91318","Janville-sur-Juine",135309.53285385
"91319","Janvry",339293.97019438
"91326","Juvisy-sur-Orge",1579805.57177303
"91330","Lardy",175307.60378231
"91332","Leudeville",317913.87961092
"91333","Leuville-sur-Orge",693603.64556323
"91338","Limours",217873.18417167
"91339","Linas",525453.7604846
"91340","Lisses",693919.92182276
"91345","Longjumeau",1596920.85322592
"91347","Longpont-sur-Orge",881421.71878227
"91359","Maisse",56364.91065765
"91363","Marcoussis",685892.92145921
"91374","Marolles-en-Beauce",45912.7345867
"91376","Marolles-en-Hurepoix",357533.29925627
"91377","Massy",2104938.54808372
"91378","Mauchamps",227153.24056333
"91386","Mennecy",413773.18013491
"91390","Mereville",25621.98579116
"91393","Merobert",36984.92853302
"91399","Mespuits",34515.39334368
"91405","Milly-la-Foret",99838.0665643
"91408","Moigny-sur-Ecole",88944.91578612
"91411","Les Molieres",273623.79219277
"91412","Mondeville",104189.71696165
"91414","Monnerville",41804.21652304
"91421","Montgeron",1203212.40397747
"91425","Montlhery",1028678.30927222
"91432","Morangis",1628762.42201208
"91433","Morigny-Champigny",106655.45813825
"91434","Morsang-sur-Orge",1473496.54275633
"91435","Morsang-sur-Seine",321303.18283043
"91441","Nainville-les-Roches",244370.57184664
"91457","La Norville",434399.96481635
"91458","Nozay",767958.81985817
"91461","Ollainville",392840.22742959
"91463","Oncy-sur-Ecole",60173.29600771
"91468","Ormoy",451143.89933454
"91469","Ormoy-la-Riviere",62747.27554289
"91471","Orsay",1035108.75656441
"91473","Orveau",79684.33055514
"91477","Palaiseau",1178886.59739424
"91479","Paray-Vieille-Poste",2076887.29007617
"91482","Pecqueuse",201835.19386343
"91494","Le Plessis-Pate",623055.39467174
"91495","Plessis-Saint-Benoist",48476.09930975
"91507","Prunay-sur-Essonne",28047.64219138
"91508","Puiselet-le-Marais",51337.26591089
"91511","Pussay",33843.61152181
"91514","Quincy-sous-Senart",656936.59758148
"91519","Richarville",47215.56817971
"91521","Ris-Orangis",1009949.5885809
"91525","Roinville",93706.27146925
"91526","Roinvilliers",30960.6595644
"91533","Saclas",42934.74134135
"91534","Saclay",1343576.3005779
"91538","Saint-Aubin",906943.64648117
"91540","Saint-Cheron",151036.63934017
"91544","Saint-Cyr-la-Riviere",46053.20364896
"91546","Saint-Cyr-sous-Dourdan",133280.46349755
"91547","Saint-Escobille",45446.42221458
"91549","Sainte-Genevieve-des-Bois",1105584.06307298
"91552","Saint-Germain-les-Arpajon",435160.7360796
"91553","Saint-Germain-les-Corbeil",773230.56020379
"91556","Saint-Hilaire",55222.35561354
"91560","Saint-Jean-de-Beauregard",563673.26546813
"91568","Saint-Maurice-Montcouronne",183784.88371782
"91570","Saint-Michel-sur-Orge",821642.64499041
"91573","Saint-Pierre-du-Perray",606058.98691351
"91577","Saintry-sur-Seine",501188.23109919
"91578","Saint-Sulpice-de-Favieres",177415.88167612
"91579","Saint-Vrain",246553.380409
"91581","Saint-Yon",289473.95826674
"91587","Saulx-les-Chartreux",1416893.30812178
"91589","Savigny-sur-Orge",1721268.19330527
"91593","Sermaise",79796.80561138
"91599","Soisy-sur-Ecole",183238.40435127
"91600","Soisy-sur-Seine",782424.5341974
"91602","Souzy-la-Briche",155855.80360345
"91613","Congerville-Thionville",28498.66891866
"91617","Tigery",777237.30209962
"91619","Torfou",190581.67526259
"91629","Valpuiseaux",49705.80942565
"91630","Le Val-Saint-Germain",128115.02162732
"91631","Varennes-Jarcy",498968.1487988
"91634","Vaugrigneuse",222851.99466752
"91635","Vauhallan",1476365.99370439
"91639","Vayres-sur-Essonne",80033.04145326
"91645","Verrieres-le-Buisson",1963276.88779909
"91648","Vert-le-Grand",405926.58594862
"91649","Vert-le-Petit",288627.25291502
"91654","Videlles",128005.21604766
"91657","Vigneux-sur-Seine",1330180.85011105
"91659","Villabe",562166.80029894
"91661","Villebon-sur-Yvette",907175.78248799
"91662","Villeconin",138275.29268226
"91665","La Ville-du-Bois",1245009.1261336
"91666","Villejust",952778.47590923
"91667","Villemoisson-sur-Orge",1377583.55346923
"91671","Villeneuve-sur-Auvers",111271.70994667
"91679","Villiers-le-Bacle",943992.81632318
"91685","Villiers-sur-Orge",997771.32640047
"91687","Viry-Chatillon",1107605.03991191
"91689","Wissous",1910196.43920799
"91691","Yerres",1030955.90880089
"91692","Les Ulis",726340.51106934
"92002","Antony",2158982.32246142
"92004","Asnieres-sur-Seine",4292394.55329531
"92007","Bagneux",3437434.07103066
"92009","Bois-Colombes",3289387.68065934
"92012","Boulogne-Billancourt",4012590.08094578
"92014","Bourg-la-Reine",3101192.77984624
"92019","Chatenay-Malabry",2488735.21509935
"92020","Chatillon",3570753.48875411
"92022","Chaville",2430294.39138342
"92023","Clamart",3146575.85864489
"92024","Clichy",4539175.67207153
"92025","Colombes",3496746.04934224
"92026","Courbevoie",4079727.36549924
"92032","Fontenay-aux-Roses",3141532.77988149
"92033","Garches",2314097.79307959
"92035","La Garenne-Colombes",3670972.02476554
"92036","Gennevilliers",4109863.62839745
"92040","Issy-les-Moulineaux",3928369.92613503
"92044","Levallois-Perret",4326353.77820737
"92046","Malakoff",4092783.49942003
"92047","Marnes-la-Coquette",2412278.63347512
"92048","Meudon",3188030.04179726
"92049","Montrouge",4224181.31751752
"92050","Nanterre",3088293.21721393
"92051","Neuilly-sur-Seine",4251938.96693068
"92060","Le Plessis-Robinson",2699461.85877562
"92062","Puteaux",3654020.81258549
"92063","Rueil-Malmaison",2449380.2408664
"92064","Saint-Cloud",3067105.81898587
"92071","Sceaux",2575874.79286889
"92072","Sevres",3271198.53069533
"92073","Suresnes",3607986.45079372
"92075","Vanves",4123763.66232831
"92076","Vaucresson",2379070.17373172
"92077","Ville-d'Avray",2274829.87766791
"92078","Villeneuve-la-Garenne",4201369.46558156
"93001","Aubervilliers",4483769.26634755
"93005","Aulnay-sous-Bois",2614025.81441526
"93006","Bagnolet",4400356.54705624
"93007","Le Blanc-Mesnil",3082305.44406447
"93008","Bobigny",4063653.06285171
"93010","Bondy",3622626.323938
"93013","Le Bourget",3782286.86548125
"93014","Clichy-sous-Bois",2084100.69313872
"93015","Coubron",1459870.54509436
"93027","La Courneuve",4221024.04694966
"93029","Drancy",3641079.04553574
"93030","Dugny",3105380.40940362
"93031","Epinay-sur-Seine",3440438.0799502
"93032","Gagny",2393559.18214388
"93033","Gournay-sur-Marne",1776933.20145214
"93039","L'Ile-Saint-Denis",4226304.12636656
"93045","Les Lilas",4570789.6021241
"93046","Livry-Gargan",2628999.62622436
"93047","Montfermeil",1867972.80302666
"93048","Montreuil",4070165.33263969
"93049","Neuilly-Plaisance",2902357.43295285
"93050","Neuilly-sur-Marne",2377768.41438289
"93051","Noisy-le-Grand",2362844.09137797
"93053","Noisy-le-Sec",3795951.41203626
"93055","Pantin",4740488.37061898
"93057","Les Pavillons-sous-Bois",3258590.92026186
"93059","Pierrefitte-sur-Seine",2988791.67108956
"93061","Le Pre-Saint-Gervais",4608923.09485149
"93062","Le Raincy",2951388.28165631
"93063","Romainville",4194446.19451511
"93064","Rosny-sous-Bois",3766236.89298094
"93066","Saint-Denis",4109062.20243359
"93070","Saint-Ouen",4698519.37063793
"93071","Sevran",1969651.51797572
"93072","Stains",3366816.63464957
"93073","Tremblay-en-France",1171973.84034446
"93074","Vaujours",1824552.56956819
"93077","Villemomble",3378465.42852428
"93078","Villepinte",1522914.80667185
"93079","Villetaneuse",3001176.36226617
"94001","Ablon-sur-Seine",1788779.27792585
"94002","Alfortville",3139785.9834863
"94003","Arcueil",3906600.21097103
"94004","Boissy-Saint-Leger",1725749.93614289
"94011","Bonneuil-sur-Marne",2178007.95877731
"94015","Bry-sur-Marne",2683875.96417573
"94016","Cachan",3706578.32279739
"94017","Champigny-sur-Marne",2786374.4485506
"94018","Charenton-le-Pont",4063330.74711749
"94019","Chennevieres-sur-Marne",1704820.45534303
"94021","Chevilly-Larue",3188992.43735433
"94022","Choisy-le-Roi",2945388.55771844
"94028","Creteil",3153816.3243552
"94033","Fontenay-sous-Bois",3552448.10184625
"94034","Fresnes",2909281.56805782
"94037","Gentilly",4410934.68238857
"94038","L'Hay-les-Roses",3102537.66962552
"94041","Ivry-sur-Seine",4135612.193136
"94042","Joinville-le-Pont",3766287.46504102
"94043","Le Kremlin-Bicetre",4438212.99267988
"94044","Limeil-Brevannes",1751548.2050789
"94046","Maisons-Alfort",3857888.84938664
"94047","Mandres-les-Roses",737271.24865518
"94048","Marolles-en-Brie",752060.29950256
"94052","Nogent-sur-Marne",3534579.53540046
"94053","Noiseau",1273226.86419808
"94054","Orly",2196947.21492689
"94055","Ormesson-sur-Marne",1417622.25784317
"94056","Perigny",590526.47312094
"94058","Le Perreux-sur-Marne",3138219.56056577
"94059","Le Plessis-Trevise",1481148.00044373
"94060","La Queue-en-Brie",1236359.47062577
"94065","Rungis",2702399.28074963
"94067","Saint-Mande",4716896.8185539
"94068","Saint-Maur-des-Fosses",2764259.58944535
"94069","Saint-Maurice",2797333.34878445
"94070","Santeny",571978.87754647
"94071","Sucy-en-Brie",1532487.12082371
"94073","Thiais",3055689.62547059
"94074","Valenton",1895895.64764539
"94075","Villecresnes",1016194.89223647
"94076","Villejuif",3784975.2440496
"94077","Villeneuve-le-Roi",2042782.24829034
"94078","Villeneuve-Saint-Georges",1834422.25623432
"94079","Villiers-sur-Marne",2647669.02782189
"94080","Vincennes",4213821.60825334
"94081","Vitry-sur-Seine",3408498.2177992
"95002","Ableiges",338122.53502407
"95008","Aincourt",123667.40204962
"95011","Ambleville",24376.6346393
"95012","Amenucourt",23712.70103776
"95014","Andilly",1431795.75616952
"95018","Argenteuil",3075230.08362761
"95019","Arnouville",2203258.344441
"95023","Arronville",108495.01182129
"95024","Arthies",115047.77289712
"95026","Asnieres-sur-Oise",172497.73102381
"95028","Attainville",921051.68859976
"95039","Auvers-sur-Oise",767859.19461521
"95040","Avernes",199558.430306
"95042","Baillet-en-France",833633.95663823
"95046","Banthelu",101133.54955342
"95051","Beauchamp",1424730.07080618
"95052","Beaumont-sur-Oise",283631.99697119
"95054","Le Bellay-en-Vexin",95371.74739138
"95055","Bellefontaine",200356.91182643
"95056","Belloy-en-France",493262.04690643
"95058","Bernes-sur-Oise",165466.38147475
"95059","Berville",34922.09017662
"95060","Bessancourt",1239739.54956308
"95061","Bethemont-la-Foret",679797.12965357
"95063","Bezons",2943006.83942188
"95074","Boisemont",452661.62672793
"95078","Boissy-l'Aillerie",450225.70633581
"95088","Bonneuil-en-France",2315070.98498763
"95091","Bouffemont",804752.57126389
"95094","Bouqueval",916398.67154783
"95101","Bray-et-Lu",18521.57319104
"95102","Breancon",147018.89721865
"95110","Brignancourt",95493.57370092
"95116","Bruyeres-sur-Oise",86258.30030566
"95119","Buhy",23342.32558365
"95120","Butry-sur-Oise",573130.64931683
"95127","Cergy",710719.38927744
"95134","Champagne-sur-Oise",259696.34730047
"95139","La Chapelle-en-Vexin",52436.50726378
"95141","Charmont",105614.09827529
"95142","Chars",70945.9916945
"95144","Chatenay-en-France",263095.77425061
"95149","Chaumontel",216266.03907236
"95150","Chaussy",26282.14112591
"95151","Chauvry",868198.59904108
"95154","Chennevieres-les-Louvres",1275837.50803161
"95157","Cherence",44659.00347757
"95166","Clery-en-Vexin",136898.67268486
"95169","Commeny",165437.40623302
"95170","Condecourt",329257.11371525
"95176","Cormeilles-en-Parisis",1836806.02284017
"95177","Cormeilles-en-Vexin",284429.68172022
"95181","Courcelles-sur-Viosne",466009.40551785
"95183","Courdimanche",490116.46141276
"95197","Deuil-la-Barre",2450002.57834252
"95199","Domont",974636.40454325
"95203","Eaubonne",2021125.23446436
"95205","Ecouen",1339642.13896593
"95210","Enghien-les-Bains",2881721.97273658
"95211","Ennery",522672.9468224
"95212","Epiais-les-Louvres",426214.45645518
"95213","Epiais-Rhus",222109.63088436
"95214","Epinay-Champlatreux",427761.84717123
"95218","Eragny",1042977.81607794
"95219","Ermont",2070019.79487883
"95229","Ezanville",1331740.69832201
"95241","Fontenay-en-Parisis",626328.33269116
"95250","Fosses",194109.79304566
"95252","Franconville",2125221.46366788
"95253","Fremainville",174980.40057807
"95254","Fremecourt",193745.02847396
"95256","Frepillon",1205860.65173407
"95257","La Frette-sur-Seine",1618921.9350566
"95258","Frouville",111559.21072909
"95259","Gadancourt",116723.41917274
"95268","Garges-les-Gonesse",2411276.70938311
"95270","Genainville",38487.99752951
"95271","Genicourt",534536.76721777
"95277","Gonesse",2032735.99050997
"95280","Goussainville",636705.79711801
"95282","Gouzangrez",171556.60648057
"95287","Grisy-les-Platres",216079.690106
"95288","Groslay",2046167.85340052
"95295","Guiry-en-Vexin",135380.01243099
"95298","Haravilliers",61604.8866851
"95301","Haute-Isle",67671.42722758
"95303","Le Heaulme",40765.62070749
"95304","Hedouville",107052.02123135
"95306","Herblay",1447049.42973822
"95308","Herouville",451002.87390703
"95309","Hodent",82469.50096488
"95313","L'Isle-Adam",357850.90148881
"95316","Jagny-sous-Bois",289575.68803452
"95323","Jouy-le-Moutier",566094.56350694
"95328","Labbeville",186116.09159508
"95331","Lassy",224776.46270855
"95341","Livilliers",434947.7037478
"95348","Longuesse",266860.43031893
"95351","Louvres",692062.63041654
"95352","Luzarches",306402.31045339
"95353","Maffliers",797208.10072456
"95355","Magny-en-Vexin",105770.98196641
"95365","Mareil-en-France",444488.08338075
"95369","Margency",1733339.37566848
"95370","Marines",134164.82164739
"95371","Marly-la-Ville",204561.3928084
"95379","Maudetour-en-Vexin",61180.79790497
"95387","Menouville",196742.12303483
"95388","Menucourt",404768.34902736
"95392","Meriel",729507.87596024
"95394","Mery-sur-Oise",939147.54718129
"95395","Le Mesnil-Aubry",759038.36822044
"95409","Moisselles",1114602.01053538
"95422","Montgeroult",407369.26741643
"95424","Montigny-les-Cormeilles",2074941.37137697
"95426","Montlignon",1508681.3287208
"95427","Montmagny",2595614.4547772
"95428","Montmorency",1889128.61397303
"95429","Montreuil-sur-Epte",11644.68172962
"95430","Montsoult",846589.82436544
"95436","Mours",381803.99885417
"95438","Moussy",112985.84814916
"95445","Nerville-la-Foret",486907.51703916
"95446","Nesles-la-Vallee",298977.39770659
"95447","Neuilly-en-Vexin",64973.36908404
"95450","Neuville-sur-Oise",700226.31589367
"95452","Nointel",213348.83780773
"95456","Noisy-sur-Oise",125819.02352808
"95459","Nucourt",70604.79883403
"95462","Omerville",30830.71275972
"95476","Osny",517794.29166964
"95480","Parmain",334569.40325733
"95483","Le Perchay",176127.87599915
"95487","Persan",293843.48489224
"95488","Pierrelaye",1000363.04997115
"95489","Piscop",1499534.64107666
"95491","Le Plessis-Bouchard",1823509.46579074
"95492","Le Plessis-Gassot",834335.51576546
"95493","Le Plessis-Luzarches",187779.48915606
"95500","Pontoise",908745.00894459
"95504","Presles",351879.62934638
"95509","Puiseux-en-France",408938.37310087
"95510","Puiseux-Pontoise",622690.6002158
"95523","La Roche-Guyon",47743.99692565
"95527","Roissy-en-France",1241676.70929496
"95529","Ronquerolles",114392.29289953
"95535","Sagy",362131.31558963
"95539","Saint-Brice-sous-Foret",1939982.83751791
"95541","Saint-Clair-sur-Epte",19658.29332409
"95543","Saint-Cyr-en-Arthies",106197.36186629
"95554","Saint-Gervais",55539.92505281
"95555","Saint-Gratien",2870669.83380342
"95563","Saint-Leu-la-Foret",1538094.35111933
"95566","Saint-Martin-du-Tertre",234016.70011627
"95572","Saint-Ouen-l'Aumone",948887.20925573
"95574","Saint-Prix",1057292.1443256
"95580","Saint-Witz",503338.22027259
"95582","Sannois",2510018.56398786
"95584","Santeuil",133754.95372102
"95585","Sarcelles",2111210.05728987
"95592","Seraincourt",234696.28035575
"95594","Seugy",205916.14387933
"95598","Soisy-sous-Montmorency",2109346.41484914
"95604","Survilliers",342194.65326021
"95607","Taverny",1227208.39534398
"95610","Themericourt",242026.60963008
"95611","Theuville",78383.07212578
"95612","Le Thillay",1351027.74545072
"95625","Us",236484.80775404
"95627","Vallangoujard",287802.09142155
"95628","Valmondois",419263.56546729
"95633","Vaudherland",1515303.05260479
"95637","Vaureal",516214.36151235
"95641","Vemars",342369.47347238
"95651","Vetheuil",99859.70171796
"95652","Viarmes",254523.19364839
"95656","Vienne-en-Arthies",80674.02126325
"95658","Vigny",315687.41232819
"95660","Villaines-sous-Bois",716356.74020442
"95675","Villeron",335290.90516
"95676","Villers-en-Arthies",66745.67672491
"95678","Villiers-Adam",779302.38923606
"95680","Villiers-le-Bel",1505935.12507564
"95682","Villiers-le-Sec",657362.88389006
"95690","Wy-dit-Joli-Village",112636.09314534
