"ID","NAMES","population_AsTheCrowFlies_POT_10000"
"78415","Montainville",152117.69889504
"78416","Montalet-le-Bois",136969.44608654
"78417","Montchauvet",58317.85615488
"78418","Montesson",1556725.85344913
"78420","Montfort-l'Amaury",112336.4316692
"78423","Montigny-le-Bretonneux",517169.90614543
"78431","Morainvilliers",317649.44940947
"78437","Mousseaux-sur-Seine",99664.58912701
"78439","Mulcent",57672.87901055
"78440","Les Mureaux",275301.5463296
"78442","Neauphle-le-Chateau",257481.38501412
"78443","Neauphle-le-Vieux",178344.29920688
"78444","Neauphlette",42140.80396376
"78451","Nezel",187017.86025867
"78455","Noisy-le-Roi",773955.48417696
"78460","Oinville-sur-Montcient",177226.5043347
"78464","Orcemont",44104.62212396
"78465","Orgerus",47748.45226662
"78466","Orgeval",367551.81115897
"78470","Orphin",31862.81044604
"78472","Orsonville",12016.75414077
"78474","Orvilliers",40580.10675531
"78475","Osmoy",67279.00337342
"78478","Paray-Douaville",12978.18335865
"78481","Le Pecq",1221077.38452296
"78484","Perdreauville",108780.76520188
"78486","Le Perray-en-Yvelines",99833.12500677
"78490","Plaisir",346422.8419566
"78497","Poigny-la-Foret",51731.16045739
"78498","Poissy",578176.387143
"78499","Ponthevrard",40324.31949478
"78501","Porcheville",178407.70953753
"78502","Le Port-Marly",1286206.09752205
"78503","Port-Villez",29551.09765823
"78505","Prunay-le-Temple",50612.5022212
"78506","Prunay-en-Yvelines",19202.07935739
"78513","La Queue-les-Yvelines",73649.50141671
"78516","Raizeux",24004.19934334
"78517","Rambouillet",63936.0367766
"78518","Rennemoulin",684696.89515003
"78520","Richebourg",30879.24206111
"78522","Rochefort-en-Yvelines",61529.55041567
"78524","Rocquencourt",1143942.18776401
"78528","Rolleboise",96996.34317446
"78530","Rosay",103865.86816063
"78531","Rosny-sur-Seine",107959.38286984
"78536","Sailly",138875.21824862
"78537","Saint-Arnoult-en-Yvelines",49303.73026715
"78545","Saint-Cyr-l'Ecole",743466.9227727
"78548","Saint-Forget",267272.89397091
"78550","Saint-Germain-de-la-Grange",244789.79059188
"78551","Saint-Germain-en-Laye",1015060.15062684
"78557","Saint-Hilarion",32651.79852307
"78558","Saint-Illiers-la-Ville",58776.27290546
"78559","Saint-Illiers-le-Bois",35731.72094634
"78561","Saint-Lambert",342692.57732206
"78562","Saint-Leger-en-Yvelines",62336.79520556
"78564","Saint-Martin-de-Brethencourt",32169.18135244
"78565","Saint-Martin-des-Champs",79690.62378317
"78567","Saint-Martin-la-Garenne",123719.06196362
"78569","Sainte-Mesme",39854.26558674
"78571","Saint-Nom-la-Breteche",580106.029281
"78575","Saint-Remy-les-Chevreuse",336876.36384294
"78576","Saint-Remy-l'Honore",187164.29193253
"78586","Sartrouville",1791097.31690289
"78588","Saulx-Marchais",135212.53839085
"78590","Senlisse",170596.53825377
"78591","Septeuil",78636.69200452
"78597","Soindres",134278.2666848
"78601","Sonchamp",49848.40770803
"78605","Tacoignieres",38810.67523215
"78606","Le Tartre-Gaudran",11379.49355363
"78608","Le Tertre-Saint-Denis",90744.19485737
"78609","Tessancourt-sur-Aubette",254346.63328352
"78615","Thiverval-Grignon",306058.72163053
"78616","Thoiry",104959.40651796
"78618","Tilly",30516.81570814
"78620","Toussus-le-Noble",685132.53889302
"78621","Trappes",418175.84070779
"78623","Le Tremblay-sur-Mauldre",211621.85167395
"78624","Triel-sur-Seine",493763.58626489
"78638","Vaux-sur-Seine",380111.5268125
"78640","Velizy-Villacoublay",1778656.09506923
"78642","Verneuil-sur-Seine",372416.07656978
"78643","Vernouillet",403022.16660661
"78644","La Verriere",305469.25626536
"78646","Versailles",1099393.14303149
"78647","Vert",131232.12680861
"78650","Le Vesinet",1535835.40372108
"78653","Vicq",133144.97617585
"78655","Vieille-Eglise-en-Yvelines",91083.45353109
"78668","La Villeneuve-en-Chevrie",48801.73338801
"78672","Villennes-sur-Seine",452650.77696315
"78674","Villepreux",551260.31288856
"78677","Villette",123716.91807835
"78681","Villiers-le-Mahieu",83283.54435406
"78683","Villiers-Saint-Frederic",214786.07234914
"78686","Viroflay",1718434.48496397
"78688","Voisins-le-Bretonneux",503399.41654411
"91001","Abbeville-la-Riviere",26812.85178576
"91016","Angerville",13903.18943517
"91017","Angervilliers",91639.7758687
"91021","Arpajon",317517.66847213
"91022","Arrancourt",23623.70201099
"91027","Athis-Mons",1376821.02149798
"91035","Authon-la-Plaine",24701.88111711
"91037","Auvernaux",235009.51167293
"91038","Auvers-Saint-Georges",86055.66278179
"91041","Avrainville",216656.27745063
"91044","Ballainvilliers",819511.94078385
"91045","Ballancourt-sur-Essonne",191652.00999443
"91047","Baulne",120890.71302888
"91064","Bievres",1424337.2272315
"91067","Blandy",12795.52478388
"91069","Boigneville",13767.03598719
"91075","Bois-Herpin",31908.9563496
"91079","Boissy-la-Riviere",42097.17717454
"91080","Boissy-le-Cutte",82231.82136414
"91081","Boissy-le-Sec",63398.17722322
"91085","Boissy-sous-Saint-Yon",170292.19710312
"91086","Bondoufle",603072.08966582
"91093","Boullay-les-Troux",201542.69991293
"91095","Bouray-sur-Juine",141607.27336716
"91097","Boussy-Saint-Antoine",667797.98077342
"91098","Boutervilliers",47760.31214628
"91099","Boutigny-sur-Essonne",54548.42011884
"91100","Bouville",57066.71433315
"91103","Bretigny-sur-Orge",467710.73322459
"91105","Breuillet",163277.07826072
"91106","Breux-Jouy",134028.02700504
"91109","Brieres-les-Scelles",66329.82681611
"91111","Briis-sous-Forges",212595.47258258
"91112","Brouy",11841.6472009
"91114","Brunoy",837269.65800626
"91115","Bruyeres-le-Chatel",251410.06876549
"91121","Buno-Bonnevaux",22478.52686913
"91122","Bures-sur-Yvette",476921.16089037
"91129","Cerny",99360.62044856
"91130","Chalo-Saint-Mars",41448.3962309
"91131","Chalou-Moulineux",30457.4183378
"91132","Chamarande",123103.01932646
"91135","Champcueil",162212.61805837
"91136","Champlan",1151847.8520027
"91137","Champmotteux",15873.96030667
"91145","Chatignonville",23936.99350815
"91148","Chauffour-les-Etrechy",95556.86263095
"91156","Cheptainville",214934.09282574
"91159","Chevannes",240033.19322506
"91161","Chilly-Mazarin",1274078.71124863
"91174","Corbeil-Essonnes",500402.20886724
"91175","Corbreuse",33800.02919397
"91179","Le Coudray-Montceaux",325354.97995945
"91180","Courances",61428.97991773
"91182","Courcouronnes",634992.51051525
"91184","Courdimanche-sur-Essonne",44054.28184841
"91186","Courson-Monteloup",178527.91678518
"91191","Crosne",1256575.54076834
"91195","Dannemois",80839.66271865
"91198","D'Huison-Longueville",68739.51151298
"91200","Dourdan",48055.60983782
"91201","Draveil",966872.9967867
"91204","Echarcon",414705.76558327
"91207","Egly",243110.92814994
"91215","Epinay-sous-Senart",731621.54850216
"91216","Epinay-sur-Orge",900477.06950246
"91222","Estouches",17598.86202025
"91223","Etampes",51334.61487796
"91225","Etiolles",670101.72742435
"91226","Etrechy",88427.73064503
"91228","Evry",650831.48338601
"91232","La Ferte-Alais",96179.46866154
"91235","Fleury-Merogis",697246.9597515
"91240","Fontaine-la-Riviere",35311.44520259
"91243","Fontenay-les-Briis",238491.84592896
"91244","Fontenay-le-Vicomte",287392.57918161
"91247","La Foret-le-Roi",50162.8866954
"91248","La Foret-Sainte-Croix",38587.04749362
"91249","Forges-les-Bains",137636.9916374
"91272","Gif-sur-Yvette",416174.62022927
"91273","Gironville-sur-Essonne",22718.7263841
"91274","Gometz-la-Ville",272929.13677685
"91275","Gometz-le-Chatel",351257.10549166
"91284","Les Granges-le-Roi",44349.25647825
"91286","Grigny",841099.6142059
"91292","Guibeville",276989.4164591
"91293","Guigneville-sur-Essonne",76026.79258617
"91294","Guillerval",36262.9303532
"91312","Igny",1238209.94450477
"91315","Itteville",159250.39602668
"91318","Janville-sur-Juine",113868.73498267
"91319","Janvry",300243.73848121
"91326","Juvisy-sur-Orge",1154317.01965012
"91330","Lardy",163283.88528415
"91332","Leudeville",359114.42584393
"91333","Leuville-sur-Orge",456390.27012819
"91338","Limours",173088.75657068
"91339","Linas",469926.57834279
"91340","Lisses",508533.06565137
"91345","Longjumeau",1025399.25175444
"91347","Longpont-sur-Orge",622108.15767841
"91359","Maisse",33699.04477907
"91363","Marcoussis",434820.18619731
"91374","Marolles-en-Beauce",35358.53583377
"91376","Marolles-en-Hurepoix",302850.30181202
"91377","Massy",1433791.16650118
"91378","Mauchamps",125830.30311556
"91386","Mennecy",334601.77188914
"91390","Mereville",20881.64180452
"91393","Merobert",28049.17842469
"91399","Mespuits",22641.85036388
"91405","Milly-la-Foret",37702.13969231
"91408","Moigny-sur-Ecole",56399.34594143
"91411","Les Molieres",217041.86885785
"91412","Mondeville",120576.50243671
"91414","Monnerville",25453.43992443
"91421","Montgeron",1000327.57821605
"91425","Montlhery",588196.79217569
"91432","Morangis",1264768.42365157
"91433","Morigny-Champigny",62800.3288262
"91434","Morsang-sur-Orge",823097.79046974
"91435","Morsang-sur-Seine",376870.5775019
"91441","Nainville-les-Roches",173032.03707479
"91457","La Norville",319084.34448268
"91458","Nozay",594545.26065992
"91461","Ollainville",326643.52184499
"91463","Oncy-sur-Ecole",30266.08698083
"91468","Ormoy",387154.0254322
"91469","Ormoy-la-Riviere",47087.06919965
"91471","Orsay",634013.9610481
"91473","Orveau",65637.42798012
"91477","Palaiseau",973752.09409066
"91479","Paray-Vieille-Poste",1648653.37562138
"91482","Pecqueuse",133749.26775835
"91494","Le Plessis-Pate",544570.60429928
"91495","Plessis-Saint-Benoist",33903.78714071
"91507","Prunay-sur-Essonne",19050.55744869
"91508","Puiselet-le-Marais",41789.52684679
"91511","Pussay",19428.70940205
"91514","Quincy-sous-Senart",609356.47754054
"91519","Richarville",36515.72060957
"91521","Ris-Orangis",761407.08092433
"91525","Roinville",59554.71467125
"91526","Roinvilliers",21848.77723296
"91533","Saclas",35917.77478172
"91534","Saclay",843320.79280701
"91538","Saint-Aubin",546939.49468847
"91540","Saint-Cheron",104291.81574809
"91544","Saint-Cyr-la-Riviere",33071.89503785
"91546","Saint-Cyr-sous-Dourdan",68577.90489034
"91547","Saint-Escobille",19766.80952337
"91549","Sainte-Genevieve-des-Bois",705880.9678864
"91552","Saint-Germain-les-Arpajon",382507.95455489
"91553","Saint-Germain-les-Corbeil",555609.48997625
"91556","Saint-Hilaire",51823.52317737
"91560","Saint-Jean-de-Beauregard",398487.86495046
"91568","Saint-Maurice-Montcouronne",128605.14668733
"91570","Saint-Michel-sur-Orge",627229.80915468
"91573","Saint-Pierre-du-Perray",448061.65811012
"91577","Saintry-sur-Seine",434733.79711609
"91578","Saint-Sulpice-de-Favieres",126015.37235307
"91579","Saint-Vrain",220998.15468591
"91581","Saint-Yon",171650.1555182
"91587","Saulx-les-Chartreux",853461.41275514
"91589","Savigny-sur-Orge",1057185.32577572
"91593","Sermaise",75801.10359781
"91599","Soisy-sur-Ecole",113463.52274754
"91600","Soisy-sur-Seine",766411.52793086
"91602","Souzy-la-Briche",103098.50813581
"91613","Congerville-Thionville",22786.91977454
"91617","Tigery",555300.8589254
"91619","Torfou",153707.52758317
"91629","Valpuiseaux",34394.19842887
"91630","Le Val-Saint-Germain",90104.68828125
"91631","Varennes-Jarcy",520731.89215431
"91634","Vaugrigneuse",139842.00320754
"91635","Vauhallan",991332.6985243
"91639","Vayres-sur-Essonne",51965.87379126
"91645","Verrieres-le-Buisson",1701015.69365692
"91648","Vert-le-Grand",450355.70540989
"91649","Vert-le-Petit",302026.895585
"91654","Videlles",85142.43976375
"91657","Vigneux-sur-Seine",1207949.4841576
"91659","Villabe",441916.81385398
"91661","Villebon-sur-Yvette",812522.08385533
"91662","Villeconin",78952.60222627
"91665","La Ville-du-Bois",681013.84344115
"91666","Villejust",632754.10080216
"91667","Villemoisson-sur-Orge",834903.10007337
"91671","Villeneuve-sur-Auvers",79835.36639682
"91679","Villiers-le-Bacle",578036.61599515
"91685","Villiers-sur-Orge",755681.95351963
"91687","Viry-Chatillon",935509.1754708
"91689","Wissous",1707090.21088535
"91691","Yerres",1048845.96170157
"91692","Les Ulis",504390.75283861
"92002","Antony",2043487.45728888
"92004","Asnieres-sur-Seine",3626630.25759433
"92007","Bagneux",3372171.91432784
"92009","Bois-Colombes",3407971.1485688
"92012","Boulogne-Billancourt",3263104.3053962
"92014","Bourg-la-Reine",2917854.54594267
"92019","Chatenay-Malabry",2187959.68301999
"92020","Chatillon",3311343.84706436
"92022","Chaville",2086560.41229481
"92023","Clamart",2764073.40996797
"92024","Clichy",3994732.90945497
"92025","Colombes",3008939.1904649
"92026","Courbevoie",3524816.46359593
"92032","Fontenay-aux-Roses",2961324.48350196
"92033","Garches",2411006.42410821
"92035","La Garenne-Colombes",3247182.96788912
"92036","Gennevilliers",3222209.72672791
"92040","Issy-les-Moulineaux",3454331.39197128
"92044","Levallois-Perret",3960648.02927978
"92046","Malakoff",3705442.27944103
"92047","Marnes-la-Coquette",1949186.6733786
"92048","Meudon",2537307.54206894
"92049","Montrouge",3822709.99123765
"92050","Nanterre",2749909.21388156
"92051","Neuilly-sur-Seine",3815546.57144107
"92060","Le Plessis-Robinson",2457793.51567543
"92062","Puteaux",3393007.05411049
"92063","Rueil-Malmaison",2328922.30586882
"92064","Saint-Cloud",2792868.99060669
"92071","Sceaux",2691191.97314369
"92072","Sevres",2577420.08888119
"92073","Suresnes",3109365.8892948
"92075","Vanves",3700698.76631205
"92076","Vaucresson",1932056.91741335
"92077","Ville-d'Avray",2039557.72180965
"92078","Villeneuve-la-Garenne",3316258.1969807
"93001","Aubervilliers",3800900.77889446
"93005","Aulnay-sous-Bois",1833468.17996572
"93006","Bagnolet",3955786.48629222
"93007","Le Blanc-Mesnil",2355036.50545377
"93008","Bobigny",3320396.90448391
"93010","Bondy",2723978.62306216
"93013","Le Bourget",2819327.14045006
"93014","Clichy-sous-Bois",1705406.75541067
"93015","Coubron",1253902.76859573
"93027","La Courneuve",3196318.70953766
"93029","Drancy",2921989.13176761
"93030","Dugny",2490051.97531274
"93031","Epinay-sur-Seine",2741004.4426366
"93032","Gagny",1919499.4553349
"93033","Gournay-sur-Marne",1534706.26485819
"93039","L'Ile-Saint-Denis",3220542.31624314
"93045","Les Lilas",3918201.77108915
"93046","Livry-Gargan",1719655.59225447
"93047","Montfermeil",1511788.41194371
"93048","Montreuil",3608357.64384885
"93049","Neuilly-Plaisance",2547626.26835468
"93050","Neuilly-sur-Marne",2050533.73810792
"93051","Noisy-le-Grand",1622718.31274934
"93053","Noisy-le-Sec",3260652.2369673
"93055","Pantin",3843641.62766884
"93057","Les Pavillons-sous-Bois",2335569.22435038
"93059","Pierrefitte-sur-Seine",2553321.81508915
"93061","Le Pre-Saint-Gervais",4052838.73534555
"93062","Le Raincy",2205436.45468151
"93063","Romainville",3649403.20876629
"93064","Rosny-sous-Bois",2941356.95231033
"93066","Saint-Denis",3500045.59507798
"93070","Saint-Ouen",3992035.05497428
"93071","Sevran",1510185.91063515
"93072","Stains",2588119.78750582
"93073","Tremblay-en-France",815515.87843099
"93074","Vaujours",1077203.56528441
"93077","Villemomble",2487333.73810818
"93078","Villepinte",1177996.62609042
"93079","Villetaneuse",2703716.18191701
"94001","Ablon-sur-Seine",1514925.95792228
"94002","Alfortville",3114036.06350131
"94003","Arcueil",3686760.42134269
"94004","Boissy-Saint-Leger",1175499.52109147
"94011","Bonneuil-sur-Marne",1895042.62687151
"94015","Bry-sur-Marne",2254167.84424385
"94016","Cachan",3310263.05230196
"94017","Champigny-sur-Marne",2164641.52485682
"94018","Charenton-le-Pont",3798226.812051
"94019","Chennevieres-sur-Marne",1612336.74072479
"94021","Chevilly-Larue",2666884.57132673
"94022","Choisy-le-Roi",2373347.05796247
"94028","Creteil",2472756.72059686
"94033","Fontenay-sous-Bois",3165789.66610547
"94034","Fresnes",2345189.65910674
"94037","Gentilly",3883294.88266702
"94038","L'Hay-les-Roses",2906148.21601684
"94041","Ivry-sur-Seine",3766778.81794449
"94042","Joinville-le-Pont",2919615.1994917
"94043","Le Kremlin-Bicetre",3797129.42911793
"94044","Limeil-Brevannes",1425759.66787372
"94046","Maisons-Alfort",3147520.47330103
"94047","Mandres-les-Roses",689671.57023073
"94048","Marolles-en-Brie",895947.26783805
"94052","Nogent-sur-Marne",2941033.18328537
"94053","Noiseau",1220494.18822621
"94054","Orly",1989006.25961016
"94055","Ormesson-sur-Marne",1502184.18165762
"94056","Perigny",583346.26121212
"94058","Le Perreux-sur-Marne",2600937.19517035
"94059","Le Plessis-Trevise",1293531.77939975
"94060","La Queue-en-Brie",1004220.11728957
"94065","Rungis",2208090.64123174
"94067","Saint-Mande",3924297.89882626
"94068","Saint-Maur-des-Fosses",2257073.58248091
"94069","Saint-Maurice",3381315.59683553
"94070","Santeny",737758.42087412
"94071","Sucy-en-Brie",1329295.23467418
"94073","Thiais",2454928.73140402
"94074","Valenton",1780718.16761677
"94075","Villecresnes",879230.63929894
"94076","Villejuif",3383480.92189527
"94077","Villeneuve-le-Roi",1705066.66449742
"94078","Villeneuve-Saint-Georges",1664719.52927147
"94079","Villiers-sur-Marne",1828601.12611956
"94080","Vincennes",3715100.05861761
"94081","Vitry-sur-Seine",3140709.72882713
"95002","Ableiges",203476.10002729
"95008","Aincourt",91895.39712587
"95011","Ambleville",19289.23443824
"95012","Amenucourt",37402.07590294
"95014","Andilly",1309736.15390136
"95018","Argenteuil",2344015.73412394
"95019","Arnouville",1599455.55271822
"95023","Arronville",56917.09721709
"95024","Arthies",61886.22718696
"95026","Asnieres-sur-Oise",102442.92404829
"95028","Attainville",510088.87665971
"95039","Auvers-sur-Oise",376709.79370374
"95040","Avernes",90183.43962297
"95042","Baillet-en-France",561658.77451795
"95046","Banthelu",35316.48718027
"95051","Beauchamp",949446.04565462
"95052","Beaumont-sur-Oise",122158.09657645
"95054","Le Bellay-en-Vexin",30945.91622388
"95055","Bellefontaine",182481.04333776
"95056","Belloy-en-France",265747.91636189
"95058","Bernes-sur-Oise",82171.03019504
"95059","Berville",27849.24096424
"95060","Bessancourt",722573.40983799
"95061","Bethemont-la-Foret",602218.43609882
"95063","Bezons",2458072.70538363
"95074","Boisemont",424189.96265464
"95078","Boissy-l'Aillerie",274077.38498341
"95088","Bonneuil-en-France",2000259.63028105
"95091","Bouffemont",758250.48929081
"95094","Bouqueval",832959.5583596
"95101","Bray-et-Lu",20119.54742885
"95102","Breancon",77029.16442904
"95110","Brignancourt",58159.65265194
"95116","Bruyeres-sur-Oise",83770.84393647
"95119","Buhy",11318.01228253
"95120","Butry-sur-Oise",364492.65369602
"95127","Cergy",445101.14047169
"95134","Champagne-sur-Oise",125754.52552307
"95139","La Chapelle-en-Vexin",13930.13906466
"95141","Charmont",27969.79397807
"95142","Chars",35549.69259408
"95144","Chatenay-en-France",327682.86219159
"95149","Chaumontel",104329.60887722
"95150","Chaussy",41185.94651627
"95151","Chauvry",620916.39735848
"95154","Chennevieres-les-Louvres",324968.90860973
"95157","Cherence",61823.31106431
"95166","Clery-en-Vexin",35584.14789669
"95169","Commeny",49980.52421896
"95170","Condecourt",265041.01390146
"95176","Cormeilles-en-Parisis",1638563.92037942
"95177","Cormeilles-en-Vexin",165853.31977521
"95181","Courcelles-sur-Viosne",266615.17988876
"95183","Courdimanche",363609.44440127
"95197","Deuil-la-Barre",2278823.56677215
"95199","Domont",922222.36521356
"95203","Eaubonne",1646565.97785651
"95205","Ecouen",892947.93938132
"95210","Enghien-les-Bains",2271769.22281688
"95211","Ennery",359016.63871922
"95212","Epiais-les-Louvres",395357.59811322
"95213","Epiais-Rhus",166485.21801966
"95214","Epinay-Champlatreux",249651.75669263
"95218","Eragny",638902.46643645
"95219","Ermont",1626318.26735173
"95229","Ezanville",749056.76298645
"95241","Fontenay-en-Parisis",470830.89784468
"95250","Fosses",135882.37234375
"95252","Franconville",1461885.96064861
"95253","Fremainville",128341.94024154
"95254","Fremecourt",118683.10678046
"95256","Frepillon",611358.42419502
"95257","La Frette-sur-Seine",1385678.12064828
"95258","Frouville",92661.17655496
"95259","Gadancourt",70104.94434214
"95268","Garges-les-Gonesse",2080887.90867715
"95270","Genainville",39550.48476147
"95271","Genicourt",257846.63304216
"95277","Gonesse",1346196.32335943
"95280","Goussainville",694086.56110254
"95282","Gouzangrez",76034.61980761
"95287","Grisy-les-Platres",126820.07577022
"95288","Groslay",1870867.16168194
"95295","Guiry-en-Vexin",49565.0196374
"95298","Haravilliers",40150.7381889
"95301","Haute-Isle",68060.39791557
"95303","Le Heaulme",42262.15600056
"95304","Hedouville",93997.76112225
"95306","Herblay",944274.15873643
"95308","Herouville",253605.32504814
"95309","Hodent",25050.38470874
"95313","L'Isle-Adam",240060.1110562
"95316","Jagny-sous-Bois",256361.12889969
"95323","Jouy-le-Moutier",506052.79608098
"95328","Labbeville",151346.82111392
"95331","Lassy",201076.40165585
"95341","Livilliers",258810.7957135
"95348","Longuesse",200549.34968127
"95351","Louvres",416388.11674358
"95352","Luzarches",133378.51407716
"95353","Maffliers",351201.00531249
"95355","Magny-en-Vexin",21728.13223587
"95365","Mareil-en-France",356557.94360598
"95369","Margency",1438931.28496226
"95370","Marines",63222.23546965
"95371","Marly-la-Ville",186879.99907356
"95379","Maudetour-en-Vexin",46017.25239806
"95387","Menouville",95248.28182757
"95388","Menucourt",351245.65415728
"95392","Meriel",408186.57253625
"95394","Mery-sur-Oise",546957.29448182
"95395","Le Mesnil-Aubry",530238.97164057
"95409","Moisselles",684160.30426459
"95422","Montgeroult",224681.23666574
"95424","Montigny-les-Cormeilles",1221975.85759833
"95426","Montlignon",1183735.63792544
"95427","Montmagny",2315233.93938125
"95428","Montmorency",1703835.23725504
"95429","Montreuil-sur-Epte",13748.12346788
"95430","Montsoult",444619.73274629
"95436","Mours",151633.63686216
"95438","Moussy",49220.20182391
"95445","Nerville-la-Foret",318953.44401284
"95446","Nesles-la-Vallee",177365.53097887
"95447","Neuilly-en-Vexin",31410.46591635
"95450","Neuville-sur-Oise",558656.40204365
"95452","Nointel",150131.92329853
"95456","Noisy-sur-Oise",128236.93012355
"95459","Nucourt",24325.18467686
"95462","Omerville",23631.32450412
"95476","Osny",359473.59989393
"95480","Parmain",185061.22092319
"95483","Le Perchay",84707.43008195
"95487","Persan",108009.59633088
"95488","Pierrelaye",812933.1686885
"95489","Piscop",1135369.73074056
"95491","Le Plessis-Bouchard",1249442.63564106
"95492","Le Plessis-Gassot",685426.98799649
"95493","Le Plessis-Luzarches",183632.75774798
"95500","Pontoise",467978.28692323
"95504","Presles",208916.28014479
"95509","Puiseux-en-France",278661.80896629
"95510","Puiseux-Pontoise",318916.35007855
"95523","La Roche-Guyon",55040.90988425
"95527","Roissy-en-France",724775.02845547
"95529","Ronquerolles",81426.22006782
"95535","Sagy",284800.56951972
"95539","Saint-Brice-sous-Foret",1437256.85213812
"95541","Saint-Clair-sur-Epte",8534.21120064
"95543","Saint-Cyr-en-Arthies",110992.0558558
"95554","Saint-Gervais",18176.04584423
"95555","Saint-Gratien",2228990.46320574
"95563","Saint-Leu-la-Foret",1014609.63854854
"95566","Saint-Martin-du-Tertre",227893.37939104
"95572","Saint-Ouen-l'Aumone",559959.23466309
"95574","Saint-Prix",1044442.11372456
"95580","Saint-Witz",135910.78539878
"95582","Sannois",1973952.04537232
"95584","Santeuil",81769.3964935
"95585","Sarcelles",1647789.157159
"95592","Seraincourt",177641.9268493
"95594","Seugy",135628.21008697
"95598","Soisy-sous-Montmorency",1767646.66211706
"95604","Survilliers",97153.45220082
"95607","Taverny",876586.43420399
"95610","Themericourt",114651.85572112
"95611","Theuville",77679.47719268
"95612","Le Thillay",961825.38253974
"95625","Us",134398.47781724
"95627","Vallangoujard",145355.14856696
"95628","Valmondois",291738.22381663
"95633","Vaudherland",932781.70756135
"95637","Vaureal",435771.26701729
"95641","Vemars",192708.67879111
"95651","Vetheuil",103001.38931529
"95652","Viarmes",142111.13488341
"95656","Vienne-en-Arthies",99223.04363311
"95658","Vigny",162924.23628487
"95660","Villaines-sous-Bois",383534.86651911
"95675","Villeron",244987.89832971
"95676","Villers-en-Arthies",72878.28371529
"95678","Villiers-Adam",460290.87655942
"95680","Villiers-le-Bel",1155265.06651415
"95682","Villiers-le-Sec",362772.68158465
"95690","Wy-dit-Joli-Village",63835.40298878
