"ID","NAMES","intermediaires_AsTheCrowFlies_POT_10000"
"78417","Montchauvet",8071.72618607
"78418","Montesson",197762.00451936
"78420","Montfort-l'Amaury",16488.84092618
"78423","Montigny-le-Bretonneux",69689.2351682
"78431","Morainvilliers",43045.35193957
"78437","Mousseaux-sur-Seine",12803.66188735
"78439","Mulcent",8092.63836435
"78440","Les Mureaux",38573.16509956
"78442","Neauphle-le-Chateau",36955.57296328
"78443","Neauphle-le-Vieux",25980.86509492
"78444","Neauphlette",5772.0242364
"78451","Nezel",25311.25266679
"78455","Noisy-le-Roi",99800.01002899
"78460","Oinville-sur-Montcient",24475.19539722
"78464","Orcemont",6300.55660215
"78465","Orgerus",6915.55552556
"78466","Orgeval",49193.3072822
"78470","Orphin",4567.7783306
"78472","Orsonville",1797.0499522
"78474","Orvilliers",5816.47125916
"78475","Osmoy",9659.60320248
"78478","Paray-Douaville",1923.81568389
"78481","Le Pecq",154499.48996896
"78484","Perdreauville",14108.83814761
"78486","Le Perray-en-Yvelines",14292.68654782
"78490","Plaisir",48684.54466833
"78497","Poigny-la-Foret",7354.72838347
"78498","Poissy",76450.50996897
"78499","Ponthevrard",5794.42160595
"78501","Porcheville",23623.07816964
"78502","Le Port-Marly",161891.70904749
"78503","Port-Villez",4012.77496826
"78505","Prunay-le-Temple",7244.95773236
"78506","Prunay-en-Yvelines",2822.04656268
"78513","La Queue-les-Yvelines",10831.13413348
"78516","Raizeux",3372.12723646
"78517","Rambouillet",9135.55371486
"78518","Rennemoulin",89348.44859712
"78520","Richebourg",4412.9243838
"78522","Rochefort-en-Yvelines",8836.05591448
"78524","Rocquencourt",144972.40384546
"78528","Rolleboise",12458.20034503
"78530","Rosay",14010.99837269
"78531","Rosny-sur-Seine",13909.19423833
"78536","Sailly",18687.71350012
"78537","Saint-Arnoult-en-Yvelines",7082.68310703
"78545","Saint-Cyr-l'Ecole",96818.93285427
"78548","Saint-Forget",37611.51277209
"78550","Saint-Germain-de-la-Grange",34847.20677119
"78551","Saint-Germain-en-Laye",133491.7676221
"78557","Saint-Hilarion",4621.61860797
"78558","Saint-Illiers-la-Ville",7788.40950896
"78559","Saint-Illiers-le-Bois",4904.27715418
"78561","Saint-Lambert",47809.32708371
"78562","Saint-Leger-en-Yvelines",8948.26404346
"78564","Saint-Martin-de-Brethencourt",4646.86247719
"78565","Saint-Martin-des-Champs",11272.8922016
"78567","Saint-Martin-la-Garenne",15991.55571798
"78569","Sainte-Mesme",5774.05992526
"78571","Saint-Nom-la-Breteche",75972.03592379
"78575","Saint-Remy-les-Chevreuse",45618.59595611
"78576","Saint-Remy-l'Honore",27211.89455877
"78586","Sartrouville",228828.88985075
"78588","Saulx-Marchais",19624.20522097
"78590","Senlisse",24155.5910371
"78591","Septeuil",10910.05710631
"78597","Soindres",17591.46041023
"78601","Sonchamp",7104.77890592
"78605","Tacoignieres",5585.3354089
"78606","Le Tartre-Gaudran",1540.7801672
"78608","Le Tertre-Saint-Denis",11940.57205945
"78609","Tessancourt-sur-Aubette",36391.91661692
"78615","Thiverval-Grignon",42610.08215324
"78616","Thoiry",15091.07882497
"78618","Tilly",4377.17106565
"78620","Toussus-le-Noble",90114.9009389
"78621","Trappes",58002.00254387
"78623","Le Tremblay-sur-Mauldre",30841.65890801
"78624","Triel-sur-Seine",68563.27686932
"78638","Vaux-sur-Seine",54046.37349328
"78640","Velizy-Villacoublay",227187.21950645
"78642","Verneuil-sur-Seine",52251.81476092
"78643","Vernouillet",55630.28838165
"78644","La Verriere",43790.18714127
"78646","Versailles",140506.81918777
"78647","Vert",17312.75529528
"78650","Le Vesinet",193099.741612
"78653","Vicq",19527.5492424
"78655","Vieille-Eglise-en-Yvelines",12978.51198479
"78668","La Villeneuve-en-Chevrie",6480.45512715
"78672","Villennes-sur-Seine",60908.41652896
"78674","Villepreux",73368.23536613
"78677","Villette",16490.55917546
"78681","Villiers-le-Mahieu",12160.27146794
"78683","Villiers-Saint-Frederic",31003.22474788
"78686","Viroflay",217629.58038338
"78688","Voisins-le-Bretonneux",67600.3011003
"91001","Abbeville-la-Riviere",3486.4991951
"91016","Angerville",1883.22371289
"91017","Angervilliers",13254.9513344
"91021","Arpajon",47072.40528465
"91022","Arrancourt",3079.77785883
"91027","Athis-Mons",186976.86076386
"91035","Authon-la-Plaine",3488.19977867
"91037","Auvernaux",33663.10098993
"91038","Auvers-Saint-Georges",12947.24043146
"91041","Avrainville",32937.42090047
"91044","Ballainvilliers",114130.00057084
"91045","Ballancourt-sur-Essonne",28485.41953914
"91047","Baulne",18506.93767799
"91064","Bievres",185512.68722752
"91067","Blandy",1743.32527686
"91069","Boigneville",1931.93449684
"91075","Bois-Herpin",4286.69760503
"91079","Boissy-la-Riviere",5498.04437515
"91080","Boissy-le-Cutte",12698.49320036
"91081","Boissy-le-Sec",8956.08485178
"91085","Boissy-sous-Saint-Yon",26102.0608347
"91086","Bondoufle",84967.73772445
"91093","Boullay-les-Troux",27687.38576416
"91095","Bouray-sur-Juine",21905.66420729
"91097","Boussy-Saint-Antoine",92632.96093085
"91098","Boutervilliers",6477.79815099
"91099","Boutigny-sur-Essonne",8263.19243132
"91100","Bouville",8435.77324284
"91103","Bretigny-sur-Orge",67543.6036322
"91105","Breuillet",24597.26147284
"91106","Breux-Jouy",20363.44310902
"91109","Brieres-les-Scelles",9339.42392517
"91111","Briis-sous-Forges",30197.41226917
"91112","Brouy",1646.66057337
"91114","Brunoy",114938.34382939
"91115","Bruyeres-le-Chatel",37084.43700978
"91121","Buno-Bonnevaux",3148.0822249
"91122","Bures-sur-Yvette",65222.56928829
"91129","Cerny",15513.76250947
"91130","Chalo-Saint-Mars",5457.89997841
"91131","Chalou-Moulineux",3988.67380279
"91132","Chamarande",18950.0884336
"91135","Champcueil",23861.50233172
"91136","Champlan",156884.43779521
"91137","Champmotteux",2228.93040497
"91145","Chatignonville",3441.94774936
"91148","Chauffour-les-Etrechy",14365.31648325
"91156","Cheptainville",32636.36244841
"91159","Chevannes",34731.17355944
"91161","Chilly-Mazarin",173321.63731121
"91174","Corbeil-Essonnes",70180.05903528
"91175","Corbreuse",4852.412826
"91179","Le Coudray-Montceaux",46153.20515107
"91180","Courances",8797.13127362
"91182","Courcouronnes",88903.47658202
"91184","Courdimanche-sur-Essonne",6615.53388457
"91186","Courson-Monteloup",26115.46861675
"91191","Crosne",170852.95090371
"91195","Dannemois",11887.09449554
"91198","D'Huison-Longueville",10651.68721364
"91200","Dourdan",7032.38295006
"91201","Draveil",132739.58607126
"91204","Echarcon",58883.32898215
"91207","Egly",36564.1269714
"91215","Epinay-sous-Senart",100965.38954715
"91216","Epinay-sur-Orge",124809.47600017
"91222","Estouches",2336.7420494
"91223","Etampes",6882.11123082
"91225","Etiolles",92982.73211745
"91226","Etrechy",13164.5438006
"91228","Evry",90766.30186731
"91232","La Ferte-Alais",14915.3035594
"91235","Fleury-Merogis",97854.49327524
"91240","Fontaine-la-Riviere",4564.98507159
"91243","Fontenay-les-Briis",34708.24213487
"91244","Fontenay-le-Vicomte",41519.58940509
"91247","La Foret-le-Roi",6949.97171898
"91248","La Foret-Sainte-Croix",5180.20057037
"91249","Forges-les-Bains",19390.39636921
"91272","Gif-sur-Yvette",56382.74198281
"91273","Gironville-sur-Essonne",3244.77381295
"91274","Gometz-la-Ville",37450.15788598
"91275","Gometz-le-Chatel",48509.25595712
"91284","Les Granges-le-Roi",6322.95167803
"91286","Grigny",116696.93998104
"91292","Guibeville",41439.71287919
"91293","Guigneville-sur-Essonne",11784.39556317
"91294","Guillerval",4696.36240283
"91312","Igny",164452.28323813
"91315","Itteville",24259.93286489
"91318","Janville-sur-Juine",17619.19965064
"91319","Janvry",42405.29973659
"91326","Juvisy-sur-Orge",157802.72952243
"91330","Lardy",25148.57512976
"91332","Leudeville",52280.37348749
"91333","Leuville-sur-Orge",66117.94036249
"91338","Limours",23912.80475957
"91339","Linas",67788.88211268
"91340","Lisses",71499.26079937
"91345","Longjumeau",141011.39326965
"91347","Longpont-sur-Orge",88288.56324753
"91359","Maisse",4941.49037101
"91363","Marcoussis",61980.26093097
"91374","Marolles-en-Beauce",4632.41900465
"91376","Marolles-en-Hurepoix",44842.98405697
"91377","Massy",192470.81740567
"91378","Mauchamps",19318.84219942
"91386","Mennecy",47651.67967085
"91390","Mereville",2766.02343885
"91393","Merobert",3764.12070723
"91399","Mespuits",3107.19670252
"91405","Milly-la-Foret",5330.91345563
"91408","Moigny-sur-Ecole",8359.86803319
"91411","Les Molieres",29711.43163284
"91412","Mondeville",18175.13339909
"91414","Monnerville",3345.03062989
"91421","Montgeron",136650.16085987
"91425","Montlhery",83668.78841695
"91432","Morangis",172314.46383594
"91433","Morigny-Champigny",8902.07659374
"91434","Morsang-sur-Orge",114625.36459731
"91435","Morsang-sur-Seine",53219.49323641
"91441","Nainville-les-Roches",24859.4340943
"91457","La Norville",47336.7042315
"91458","Nozay",83880.37851973
"91461","Ollainville",47994.20741448
"91463","Oncy-sur-Ecole",4218.43884638
"91468","Ormoy",54710.45939559
"91469","Ormoy-la-Riviere",6230.87931298
"91471","Orsay",86627.64322777
"91473","Orveau",10009.02398992
"91477","Palaiseau",131945.37635567
"91479","Paray-Vieille-Poste",222507.443494
"91482","Pecqueuse",18468.21757841
"91494","Le Plessis-Pate",77539.09103808
"91495","Plessis-Saint-Benoist",4613.35648082
"91507","Prunay-sur-Essonne",2693.79897002
"91508","Puiselet-le-Marais",5848.39910894
"91511","Pussay",2591.04655558
"91514","Quincy-sous-Senart",84874.45891287
"91519","Richarville",5076.11008451
"91521","Ris-Orangis",105939.18663302
"91525","Roinville",8658.90634436
"91526","Roinvilliers",2903.00242593
"91533","Saclas",4636.32652079
"91534","Saclay",111603.01626216
"91538","Saint-Aubin",73358.70885626
"91540","Saint-Cheron",15717.82252118
"91544","Saint-Cyr-la-Riviere",4268.15837033
"91546","Saint-Cyr-sous-Dourdan",10088.55352839
"91547","Saint-Escobille",2748.8489206
"91549","Sainte-Genevieve-des-Bois",99316.50506445
"91552","Saint-Germain-les-Arpajon",56075.3985942
"91553","Saint-Germain-les-Corbeil",77687.1636651
"91556","Saint-Hilaire",6973.65801207
"91560","Saint-Jean-de-Beauregard",55760.24643301
"91568","Saint-Maurice-Montcouronne",19049.42170705
"91570","Saint-Michel-sur-Orge",88972.47823775
"91573","Saint-Pierre-du-Perray",63103.52869769
"91577","Saintry-sur-Seine",61184.65604467
"91578","Saint-Sulpice-de-Favieres",19287.78733707
"91579","Saint-Vrain",33156.78501408
"91581","Saint-Yon",26140.59230958
"91587","Saulx-les-Chartreux",118191.97950926
"91589","Savigny-sur-Orge",145209.50893294
"91593","Sermaise",11236.24801285
"91599","Soisy-sur-Ecole",16479.13209414
"91600","Soisy-sur-Seine",105855.905324
"91602","Souzy-la-Briche",15612.91102065
"91613","Congerville-Thionville",3035.99032186
"91617","Tigery",77711.91028285
"91619","Torfou",23703.02913331
"91629","Valpuiseaux",4937.02767027
"91630","Le Val-Saint-Germain",13333.49914991
"91631","Varennes-Jarcy",73349.79671149
"91634","Vaugrigneuse",20181.73589348
"91635","Vauhallan",132048.41018614
"91639","Vayres-sur-Essonne",7909.07256
"91645","Verrieres-le-Buisson",223650.04434312
"91648","Vert-le-Grand",64220.69314355
"91649","Vert-le-Petit",43899.03240893
"91654","Videlles",12921.09467426
"91657","Vigneux-sur-Seine",164444.32058083
"91659","Villabe",62217.05878683
"91661","Villebon-sur-Yvette",111861.96810967
"91662","Villeconin",11568.76137663
"91665","La Ville-du-Bois",95773.81551004
"91666","Villejust",88275.54789474
"91667","Villemoisson-sur-Orge",116243.63088586
"91671","Villeneuve-sur-Auvers",12091.97478681
"91679","Villiers-le-Bacle",76791.65765381
"91685","Villiers-sur-Orge",105872.30944317
"91687","Viry-Chatillon",129180.49220359
"91689","Wissous",229471.82234125
"91691","Yerres",143206.4358773
"91692","Les Ulis",70011.51223942
"92002","Antony",270457.41900328
"92004","Asnieres-sur-Seine",449589.71429791
"92007","Bagneux",436443.82778135
"92009","Bois-Colombes",423391.63902848
"92012","Boulogne-Billancourt",412190.68537913
"92014","Bourg-la-Reine",381149.76565938
"92019","Chatenay-Malabry",284367.12113542
"92020","Chatillon",425745.34252668
"92022","Chaville",263664.93858741
"92023","Clamart",353602.56888906
"92024","Clichy",496340.48501734
"92025","Colombes",374629.85454179
"92026","Courbevoie",439689.02498526
"92032","Fontenay-aux-Roses",382592.99783154
"92033","Garches",301860.45341735
"92035","La Garenne-Colombes",404680.85118649
"92036","Gennevilliers",397671.70191809
"92040","Issy-les-Moulineaux",439557.11157916
"92044","Levallois-Perret",494083.54111496
"92046","Malakoff",475269.5584765
"92047","Marnes-la-Coquette",244594.83846854
"92048","Meudon",322148.59645779
"92049","Montrouge",492303.60181922
"92050","Nanterre",343358.72415763
"92051","Neuilly-sur-Seine",477633.33957528
"92060","Le Plessis-Robinson",317015.59337317
"92062","Puteaux",424491.59494731
"92063","Rueil-Malmaison",290619.92094427
"92064","Saint-Cloud",350674.32915958
"92071","Sceaux",350408.13663936
"92072","Sevres",324968.29496956
"92073","Suresnes",389360.31444149
"92075","Vanves",473192.94025808
"92076","Vaucresson",241871.75597526
"92077","Ville-d'Avray",256519.27812519
"92078","Villeneuve-la-Garenne",406996.16193175
"93001","Aubervilliers",468865.87532111
"93005","Aulnay-sous-Bois",218964.30454341
"93006","Bagnolet",501649.26546763
"93007","Le Blanc-Mesnil",283506.65732881
"93008","Bobigny",411477.15196671
"93010","Bondy",340835.90314126
"93013","Le Bourget",341510.5133709
"93014","Clichy-sous-Bois",215609.31905151
"93015","Coubron",159346.65085211
"93027","La Courneuve",389415.69914553
"93029","Drancy",357643.71432139
"93030","Dugny",297986.8296453
"93031","Epinay-sur-Seine",335854.69495239
"93032","Gagny",248298.46927742
"93033","Gournay-sur-Marne",204449.30306026
"93039","L'Ile-Saint-Denis",394829.36162522
"93045","Les Lilas",492788.50898582
"93046","Livry-Gargan",213754.44305664
"93047","Montfermeil",194648.46799001
"93048","Montreuil",461443.39777115
"93049","Neuilly-Plaisance",330585.97952919
"93050","Neuilly-sur-Marne",268883.54101824
"93051","Noisy-le-Grand",218592.47299935
"93053","Noisy-le-Sec",409995.22807315
"93055","Pantin",478166.74838157
"93057","Les Pavillons-sous-Bois",291580.83878474
"93059","Pierrefitte-sur-Seine",308003.56339503
"93061","Le Pre-Saint-Gervais",508057.16625903
"93062","Le Raincy",279434.67507065
"93063","Romainville",459228.81452507
"93064","Rosny-sous-Bois",376486.75649549
"93066","Saint-Denis",428697.1390932
"93070","Saint-Ouen",493950.1857366
"93071","Sevran",183408.19470878
"93072","Stains",310999.85798707
"93073","Tremblay-en-France",96671.3159072
"93074","Vaujours",135383.75734071
"93077","Villemomble",317571.4840601
"93078","Villepinte",139997.64368286
"93079","Villetaneuse",328331.03647266
"94001","Ablon-sur-Seine",205191.92291414
"94002","Alfortville",412046.91391142
"94003","Arcueil",477974.88121625
"94004","Boissy-Saint-Leger",161165.21874413
"94011","Bonneuil-sur-Marne",256572.01244686
"94015","Bry-sur-Marne",298894.24806121
"94016","Cachan",431574.42875089
"94017","Champigny-sur-Marne",290124.58117052
"94018","Charenton-le-Pont",494091.6965101
"94019","Chennevieres-sur-Marne",219689.91869653
"94021","Chevilly-Larue",353102.34077554
"94022","Choisy-le-Roi",317966.49422718
"94028","Creteil",331259.98927815
"94033","Fontenay-sous-Bois",410562.75064715
"94034","Fresnes",310481.30983692
"94037","Gentilly",502788.04211101
"94038","L'Hay-les-Roses",381974.8537698
"94041","Ivry-sur-Seine",491104.14637871
"94042","Joinville-le-Pont",385824.65300264
"94043","Le Kremlin-Bicetre",493490.0017991
"94044","Limeil-Brevannes",194027.80755421
"94046","Maisons-Alfort",415734.62517123
"94047","Mandres-les-Roses",95771.26639997
"94048","Marolles-en-Brie",123976.04582851
"94052","Nogent-sur-Marne",385763.97479872
"94053","Noiseau",168115.00263369
"94054","Orly",267450.50759749
"94055","Ormesson-sur-Marne",205374.8837947
"94056","Perigny",81703.0504118
"94058","Le Perreux-sur-Marne",342027.07356362
"94059","Le Plessis-Trevise",177750.38765813
"94060","La Queue-en-Brie",139553.07220339
"94065","Rungis",294640.32108632
"94067","Saint-Mande",505571.1085999
"94068","Saint-Maur-des-Fosses",303256.91485163
"94069","Saint-Maurice",443550.62237127
"94070","Santeny",102944.25156746
"94071","Sucy-en-Brie",182219.15059796
"94073","Thiais",327650.41452291
"94074","Valenton",240947.39317935
"94075","Villecresnes",121043.15481051
"94076","Villejuif",443346.82779132
"94077","Villeneuve-le-Roi",230315.96574316
"94078","Villeneuve-Saint-Georges",225317.03963669
"94079","Villiers-sur-Marne",246069.91766176
"94080","Vincennes",478902.11834292
"94081","Vitry-sur-Seine",415005.07672352
"95002","Ableiges",30271.61709297
"95008","Aincourt",12463.8827257
"95011","Ambleville",2859.99909455
"95012","Amenucourt",5091.38884346
"95014","Andilly",163418.87374377
"95018","Argenteuil",294071.56355688
"95019","Arnouville",185726.71507301
"95023","Arronville",8596.9123494
"95024","Arthies",8818.74884507
"95026","Asnieres-sur-Oise",15265.07133892
"95028","Attainville",65409.49004627
"95039","Auvers-sur-Oise",55787.3764867
"95040","Avernes",13367.35208125
"95042","Baillet-en-France",75253.88941279
"95046","Banthelu",5385.0040457
"95051","Beauchamp",129980.0586135
"95052","Beaumont-sur-Oise",18477.30181492
"95054","Le Bellay-en-Vexin",4853.3739054
"95055","Bellefontaine",24114.07350545
"95056","Belloy-en-France",35949.78048539
"95058","Bernes-sur-Oise",12324.24460605
"95059","Berville",4292.60394051
"95060","Bessancourt",101426.21621064
"95061","Bethemont-la-Foret",83761.31661908
"95063","Bezons",308266.26872938
"95074","Boisemont",60607.97090289
"95078","Boissy-l'Aillerie",40769.32067271
"95088","Bonneuil-en-France",235191.98185972
"95091","Bouffemont",98882.38979921
"95094","Bouqueval",95294.87516158
"95101","Bray-et-Lu",2936.50914519
"95102","Breancon",11737.71603956
"95110","Brignancourt",8970.75825599
"95116","Bruyeres-sur-Oise",12600.66634399
"95119","Buhy",1690.08152369
"95120","Butry-sur-Oise",53886.46596755
"95127","Cergy",64648.74266392
"95134","Champagne-sur-Oise",19002.16236302
"95139","La Chapelle-en-Vexin",2083.43953979
"95141","Charmont",4262.38330559
"95142","Chars",5544.86294765
"95144","Chatenay-en-France",39877.59863266
"95149","Chaumontel",15243.32585193
"95150","Chaussy",5693.56675317
"95151","Chauvry",84942.77560798
"95154","Chennevieres-les-Louvres",39964.24294302
"95157","Cherence",8174.07781527
"95166","Clery-en-Vexin",5530.94309201
"95169","Commeny",7736.68616498
"95170","Condecourt",38270.54639668
"95176","Cormeilles-en-Parisis",212117.79759763
"95177","Cormeilles-en-Vexin",24960.59161084
"95181","Courcelles-sur-Viosne",39381.67002958
"95183","Courdimanche",52673.20876276
"95197","Deuil-la-Barre",277581.20530325
"95199","Domont",115373.97880159
"95203","Eaubonne",206787.86943925
"95205","Ecouen",105366.71374429
"95210","Enghien-les-Bains",279174.56367979
"95211","Ennery",53333.1661447
"95212","Epiais-les-Louvres",47761.74317686
"95213","Epiais-Rhus",25038.56236694
"95214","Epinay-Champlatreux",32880.37182994
"95218","Eragny",91107.8092903
"95219","Ermont",206792.30406463
"95229","Ezanville",91280.67532351
"95241","Fontenay-en-Parisis",55471.8284289
"95250","Fosses",18719.75276432
"95252","Franconville",190059.85956918
"95253","Fremainville",18556.04896965
"95254","Fremecourt",17975.06967621
"95256","Frepillon",86958.88033228
"95257","La Frette-sur-Seine",182613.37883093
"95258","Frouville",13894.13197512
"95259","Gadancourt",10478.85400464
"95268","Garges-les-Gonesse",245992.33824968
"95270","Genainville",5675.29160714
"95271","Genicourt",38551.67392908
"95277","Gonesse",153897.1694921
"95280","Goussainville",78809.9854522
"95282","Gouzangrez",11609.48431834
"95287","Grisy-les-Platres",19153.440071
"95288","Groslay",224832.4570191
"95295","Guiry-en-Vexin",7579.61356553
"95298","Haravilliers",6185.95191059
"95301","Haute-Isle",8887.67959376
"95303","Le Heaulme",6528.77295384
"95304","Hedouville",14068.93726666
"95306","Herblay",129962.62229556
"95308","Herouville",37915.281111
"95309","Hodent",3774.80216255
"95313","L'Isle-Adam",35978.79928697
"95316","Jagny-sous-Bois",32633.00267763
"95323","Jouy-le-Moutier",71929.10163942
"95328","Labbeville",22694.6381653
"95331","Lassy",26648.10618572
"95341","Livilliers",38720.04936631
"95348","Longuesse",29362.38576648
"95351","Louvres",49010.18857342
"95352","Luzarches",18779.48218876
"95353","Maffliers",49024.74527854
"95355","Magny-en-Vexin",3370.25793075
"95365","Mareil-en-France",44337.90067439
"95369","Margency",180555.07089366
"95370","Marines",9700.40897602
"95371","Marly-la-Ville",24428.15618135
"95379","Maudetour-en-Vexin",6623.91674534
"95387","Menouville",14349.47618836
"95388","Menucourt",50466.38013605
"95392","Meriel",59750.95092586
"95394","Mery-sur-Oise",79155.23968408
"95395","Le Mesnil-Aubry",64574.58786348
"95409","Moisselles",86396.24698616
"95422","Montgeroult",33513.05202551
"95424","Montigny-les-Cormeilles",162992.51896159
"95426","Montlignon",150170.33432547
"95427","Montmagny",279911.42974461
"95428","Montmorency",208185.62679013
"95429","Montreuil-sur-Epte",2066.19788825
"95430","Montsoult",61030.40354302
"95436","Mours",22979.26011367
"95438","Moussy",7636.53555905
"95445","Nerville-la-Foret",46304.54221201
"95446","Nesles-la-Vallee",26605.55942935
"95447","Neuilly-en-Vexin",4892.30613675
"95450","Neuville-sur-Oise",79703.69772782
"95452","Nointel",22636.47054418
"95456","Noisy-sur-Oise",19213.80011839
"95459","Nucourt",3810.88663831
"95462","Omerville",3492.00612584
"95476","Osny",53166.78645426
"95480","Parmain",27846.08880816
"95483","Le Perchay",12920.66627944
"95487","Persan",16349.59078446
"95488","Pierrelaye",113740.53474173
"95489","Piscop",137906.75733899
"95491","Le Plessis-Bouchard",163821.50403556
"95492","Le Plessis-Gassot",79905.4106601
"95493","Le Plessis-Luzarches",24418.31148649
"95500","Pontoise",68531.40594647
"95504","Presles",31096.20084291
"95509","Puiseux-en-France",34368.42247481
"95510","Puiseux-Pontoise",46908.08704553
"95523","La Roche-Guyon",7224.91638475
"95527","Roissy-en-France",82866.74976716
"95529","Ronquerolles",12140.79953703
"95535","Sagy",41525.60843733
"95539","Saint-Brice-sous-Foret",172540.13034387
"95541","Saint-Clair-sur-Epte",1262.22428258
"95543","Saint-Cyr-en-Arthies",14663.11179394
"95554","Saint-Gervais",2758.00201516
"95555","Saint-Gratien",276218.4979225
"95563","Saint-Leu-la-Foret",134444.19816658
"95566","Saint-Martin-du-Tertre",32556.49588303
"95572","Saint-Ouen-l'Aumone",81181.05293501
"95574","Saint-Prix",135745.22363061
"95580","Saint-Witz",18943.29124367
"95582","Sannois",248800.72509936
"95584","Santeuil",12498.55873995
"95585","Sarcelles",194383.22649461
"95592","Seraincourt",25316.92238014
"95594","Seugy",19543.0388373
"95598","Soisy-sous-Montmorency",218538.99244652
"95604","Survilliers",14281.49468641
"95607","Taverny",119562.78887719
"95610","Themericourt",17139.21068259
"95611","Theuville",11785.96552469
"95612","Le Thillay",108624.62407159
"95625","Us",20248.40101506
"95627","Vallangoujard",21840.92921812
"95628","Valmondois",43494.03383941
"95633","Vaudherland",105521.92547617
"95637","Vaureal",62734.42103768
"95641","Vemars",25638.91164402
"95651","Vetheuil",13434.88578006
"95652","Viarmes",20579.80801916
"95656","Vienne-en-Arthies",13036.72886908
"95658","Vigny",24170.35660124
"95660","Villaines-sous-Bois",50461.84781839
"95675","Villeron",30986.12556501
"95676","Villers-en-Arthies",9756.51234572
"95678","Villiers-Adam",66130.29319657
"95680","Villiers-le-Bel",133733.0630076
"95682","Villiers-le-Sec",46432.09763489
"95690","Wy-dit-Joli-Village",9318.24576432
