"ID","NAMES","ouvrier_AsTheCowRolls_ACC_0.005"
"77247","Lescherolles",20.157425330845
"77248","Lesches",8.65048007438916
"77249","Lesigny",5.79413717502351
"77250","Leudon-en-Brie",18.3063252312629
"77251","Lieusaint",5.35614150217838
"77252","Limoges-Fourches",7.56054711538337
"77253","Lissy",7.76963478460164
"77254","Liverdy-en-Brie",10.9863664990513
"77255","Livry-sur-Seine",5.85122064620181
"77256","Lizines",16.9986353945827
"77257","Lizy-sur-Ourcq",11.5457990746062
"77258","Lognes",2.94942354695483
"77259","Longperrier",10.2751506331413
"77260","Longueville",15.8278216404905
"77261","Lorrez-le-Bocage-Preaux",16.804727272684
"77262","Louan-Villegruis-Fontaine",28.0281871288413
"77263","Luisetaines",17.4823635140605
"77264","Lumigny-Nesles-Ormeaux",12.7297974549065
"77265","Luzancy",15.6560577105906
"77266","Machault",12.4400500076911
"77267","La Madeleine-sur-Loing",15.2245139443964
"77268","Magny-le-Hongre",7.55066802412247
"77269","Maincy",5.30258403929745
"77270","Maisoncelles-en-Brie",11.5444183328879
"77271","Maisoncelles-en-Gatinais",19.2496777168618
"77272","Maison-Rouge",15.2556703218509
"77273","Marchemoret",10.3919245448411
"77274","Marcilly",9.93404299977609
"77275","Les Marets",20.4314849854263
"77276","Mareuil-les-Meaux",7.04794525631916
"77277","Marles-en-Brie",11.7835570339994
"77278","Marolles-en-Brie",13.758382622396
"77279","Marolles-sur-Seine",12.6197568689408
"77280","Mary-sur-Marne",11.8582057459977
"77281","Mauperthuis",12.2248289134796
"77282","Mauregard",9.12019611027067
"77283","May-en-Multien",13.5359485350865
"77284","Meaux",0
"77285","Le Mee-sur-Seine",1.70589090642822
"77286","Meigneux",17.6272814424343
"77287","Meilleray",25.663547182473
"77288","Melun",0
"77289","Melz-sur-Seine",21.5561772465537
"77290","Mery-sur-Marne",16.2769232503244
"77291","Le Mesnil-Amelot",8.55392581224171
"77292","Messy",6.80398353555668
"77293","Misy-sur-Yonne",15.7956609681404
"77294","Mitry-Mory",5.42914080752662
"77295","Moisenay",8.25867917690702
"77296","Moissy-Cramayel",5.89811933538971
"77297","Mondreville",23.2106626917708
"77298","Mons-en-Montois",17.9875437149364
"77299","Montarlot",11.7976261735085
"77300","Montceaux-les-Meaux",8.62450657831408
"77301","Montceaux-les-Provins",22.2825620405784
"77302","Montcourt-Fromonville",11.3944559244253
"77303","Montdauphin",25.9417648950587
"77304","Montenils",28.1830909841206
"77305","Montereau-Fault-Yonne",9.60850725748197
"77306","Montereau-sur-le-Jard",7.21041998168516
"77307","Montevrain",5.80778475994724
"77308","Montge-en-Goele",10.908244185595
"77309","Monthyon",8.33319672342154
"77310","Montigny-le-Guesdier",20.4313596753695
"77311","Montigny-Lencoup",14.4075551410403
"77312","Montigny-sur-Loing",12.3455421546263
"77313","Montmachoux",15.9988199132888
"77314","Montolivet",25.6380583937746
"77315","Montry",7.16038697928393
"77316","Moret-sur-Loing",10.4758769424861
"77317","Mormant",12.584757122873
"77318","Mortcerf",11.7505800250202
"77319","Mortery",18.1457797186828
"77320","Mouroux",10.7684838577102
"77321","Mousseaux-les-Bray",17.4468399961972
"77322","Moussy-le-Neuf",10.5465162980618
"77323","Moussy-le-Vieux",10.903169144171
"77325","Mouy-sur-Seine",16.9719666099081
"77326","Nandy",5.2465302539028
"77327","Nangis",15.0966269552838
"77328","Nanteau-sur-Essonne",19.3251508015828
"77329","Nanteau-sur-Lunain",15.1574385281852
"77330","Nanteuil-les-Meaux",7.05043707896985
"77331","Nanteuil-sur-Marne",17.8201956685311
"77332","Nantouillet",10.2684306804346
"77333","Nemours",10.4142707561367
"77335","Chauconin-Neufmontiers",7.11232708413618
"77336","Neufmoutiers-en-Brie",11.4517245355261
"77337","Noisiel",1.78969734630238
"77338","Noisy-Rudignon",13.1050124149673
"77339","Noisy-sur-Ecole",15.5103391246127
"77340","Nonville",13.1478121575604
"77341","Noyen-sur-Seine",19.3159414639954
"77342","Obsonville",19.6462617109433
"77343","Ocquerre",14.3249564466487
"77344","Oissery",12.7212471620315
"77345","Orly-sur-Morin",18.307519890808
"77347","Les Ormes-sur-Voulzie",16.2007704672355
"77348","Ormesson",13.2919203865468
"77349","Othis",11.63383330701
"77350","Ozoir-la-Ferriere",5.52766551715644
"77352","Ozouer-le-Voulgis",10.9974543997519
"77353","Paley",16.5035530722602
"77354","Pamfou",12.1109452004993
"77355","Paroy",16.0872720967842
"77356","Passy-sur-Seine",22.1393749893635
"77357","Pecy",16.0096561548458
"77358","Penchard",7.02885866117449
"77359","Perthes",7.97262658720511
"77360","Pezarches",12.7815877031744
"77361","Pierre-Levee",11.0166244964504
"77363","Le Pin",5.38437198677116
"77364","Le Plessis-aux-Bois",10.4771982489395
"77365","Le Plessis-Feu-Aussoux",15.2420124401098
"77366","Le Plessis-l'Eveque",10.0195113503937
"77367","Le Plessis-Placy",12.297498083081
"77368","Poigny",16.8265458190285
"77369","Poincy",5.72679887029393
"77370","Poligny",14.4073144956878
"77371","Pommeuse",10.9343111659195
"77372","Pomponne",4.85286593425837
"77373","Pontault-Combault",1.85689611930074
"77374","Pontcarre",5.59579236812161
"77376","Precy-sur-Marne",10.1532606299132
"77377","Presles-en-Brie",10.0616000828071
"77378","Pringy",8.47193996235118
"77379","Provins",15.8977063986227
"77380","Puisieux",12.981953529672
"77381","Quiers",15.2318886916615
"77382","Quincy-Voisins",7.2587112012162
"77383","Rampillon",16.5082618547828
"77384","Reau",6.16672040338295
"77385","Rebais",13.6793891698529
"77386","Recloses",13.6932729162355
"77387","Remauville",16.0134472116346
"77388","Reuil-en-Brie",12.705634324921
"77389","La Rochette",5.26537903366976
"77390","Roissy-en-Brie",5.06263114018792
"77391","Rouilly",18.9259765231196
"77392","Rouvres",10.4768277768249
"77393","Rozay-en-Brie",12.3244990119068
"77394","Rubelles",5.05362501710844
"77395","Rumont",19.54203866152
"77396","Rupereux",21.5330441477953
"77397","Saacy-sur-Marne",16.7715875178706
"77398","Sablonnieres",17.911476414401
"77399","Saint-Ange-le-Viel",17.0895489150679
"77400","Saint-Augustin",13.1658271908203
"77401","Sainte-Aulde",15.8018196803209
"77402","Saint-Barthelemy",21.0174483404283
"77403","Saint-Brice",17.7899728958792
"77404","Sainte-Colombe",15.7317191727644
"77405","Saint-Cyr-sur-Morin",15.7321884371317
"77406","Saint-Denis-les-Rebais",13.683687683879
"77407","Saint-Fargeau-Ponthierry",6.90217086421017
"77408","Saint-Fiacre",10.1036085127674
"77409","Saint-Germain-Laval",11.0143613242474
"77410","Saint-Germain-Laxis",7.11142611309253
"77411","Saint-Germain-sous-Doue",15.2569667404366
"77412","Saint-Germain-sur-Ecole",10.8137807716406
"77413","Saint-Germain-sur-Morin",7.36771850634774
"77414","Saint-Hilliers",19.4173257954975
"77415","Saint-Jean-les-Deux-Jumeaux",8.53401835670492
"77416","Saint-Just-en-Brie",19.3272072156119
"77417","Saint-Leger",17.3649003716965
"77418","Saint-Loup-de-Naud",16.3385759977582
"77419","Saint-Mammes",10.3380011212578
"77420","Saint-Mard",9.69994586923802
"77421","Saint-Mars-Vieux-Maisons",19.0049285590393
"77423","Saint-Martin-des-Champs",19.1482971847328
"77424","Saint-Martin-du-Boschet",23.5014722855287
"77425","Saint-Martin-en-Biere",11.2790165125222
"77426","Saint-Mery",12.3610034829292
"77427","Saint-Mesmes",10.0388267811781
"77428","Saint-Ouen-en-Brie",13.5138444886337
"77429","Saint-Ouen-sur-Morin",15.9660454449483
"77430","Saint-Pathus",12.0869191847954
"77431","Saint-Pierre-les-Nemours",11.0557849223166
"77432","Saint-Remy-la-Vanne",14.0372532262966
"77433","Saints",13.3315895900354
"77434","Saint-Sauveur-les-Bray",18.3673546931775
"77435","Saint-Sauveur-sur-Ecole",9.28994539261127
"77436","Saint-Simeon",13.2252499037413
"77437","Saint-Soupplets",9.20592555978786
"77438","Saint-Thibault-des-Vignes",3.88053961886276
"77439","Salins",12.7578200019503
"77440","Sammeron",10.1484237241669
"77441","Samois-sur-Seine",11.4846633767857
"77442","Samoreau",10.2465585314528
"77443","Sancy",11.0530485486514
"77444","Sancy-les-Provins",21.3932313547823
"77445","Savigny-le-Temple",5.11883024095901
"77446","Savins",16.439098510889
"77447","Seine-Port",6.7798039896705
"77448","Sept-Sorts",11.472304458466
"77449","Serris",7.15489600441084
"77450","Servon",5.86390787844505
"77451","Signy-Signets",12.3062462321281
"77452","Sigy",16.5554455711629
"77453","Sivry-Courtry",7.77014116752406
"77454","Sognolles-en-Montois",17.5851666523094
"77455","Soignolles-en-Brie",9.45524356273683
"77456","Soisy-Bouy",19.1832020814357
"77457","Solers",10.098910253019
"77458","Souppes-sur-Loing",14.361189537238
"77459","Sourdun",16.7955568874013
"77460","Tancrou",13.3833272693442
"77461","Thenisy",16.7123877986377
"77462","Thieux",8.71858263439778
"77463","Thomery",10.795192996839
"77464","Thorigny-sur-Marne",5.56823173330693
"77465","Thoury-Ferottes",15.726891583366
"77466","Tigeaux",11.1457480551761
"77467","La Tombe",13.8885554422683
"77468","Torcy",2.01231468596107
"77469","Touquin",13.260476120979
"77470","Tournan-en-Brie",8.17526148602142
"77471","Tousson",16.1191487680048
"77472","La Tretoire",16.681260967487
"77473","Treuzy-Levelay",14.3844295074732
"77474","Trilbardou",7.6153216590007
"77475","Trilport",5.48755307677379
"77476","Trocy-en-Multien",10.970010734429
"77477","Ury",11.2820225859694
"77478","Ussy-sur-Marne",10.7977238879983
"77479","Vaires-sur-Marne",4.93890893987044
"77480","Valence-en-Brie",11.9820213224122
"77481","Vanville",15.9293016569246
"77482","Varennes-sur-Seine",9.41343890920505
"77483","Varreddes",6.47347629490905
"77484","Vaucourtois",10.8958292647104
"77485","Le Vaudoue",15.5778280540157
"77486","Vaudoy-en-Brie",14.4068767339606
"77487","Vaux-le-Penil",4.54711458956822
"77489","Vaux-sur-Lunain",19.6623803704426
"77490","Vendrest",17.3068550296655
"77491","Veneux-les-Sablons",10.9552459938577
"77492","Verdelot",21.1888125943319
"77493","Verneuil-l'Etang",11.6213729355143
"77494","Vernou-la-Celle-sur-Seine",11.7830972171497
"77495","Vert-Saint-Denis",3.98351871267696
"77496","Vieux-Champagne",18.0391312606336
"77498","Vignely",8.30589656703826
"77500","Villebeon",19.7019760336447
"77501","Villecerf",11.6220140755149
"77504","Villemarechal",16.0963123618242
"77505","Villemareuil",10.0558259044942
"77506","Villemer",12.2767075333537
"77507","Villenauxe-la-Petite",19.9292778372788
"77508","Villeneuve-le-Comte",8.45974090280205
"77509","Villeneuve-les-Bordes",15.5590151012372
"77510","Villeneuve-Saint-Denis",7.76471840753427
"77511","Villeneuve-sous-Dammartin",10.2654538402606
"77512","Villeneuve-sur-Bellot",21.4715242686747
"77513","Villenoy",6.50229717843556
"77514","Villeparisis",5.03426239080199
"77515","Villeroy",8.66630030533791
"77516","Ville-Saint-Jacques",11.5304796805345
"77517","Villevaude",5.9402706143773
"77518","Villiers-en-Biere",7.47414309321533
"77519","Villiers-Saint-Georges",22.3518599688336
"77520","Villiers-sous-Grez",12.7524527205272
"77521","Villiers-sur-Morin",8.7530479360311
"77522","Villiers-sur-Seine",20.3962476084206
"77523","Villuis",21.5173886077624
"77524","Vimpelles",17.950987650766
"77525","Vinantes",11.3656526009756
"77526","Vincy-Manoeuvre",16.1768005611335
"77527","Voinsles",15.1434438271146
"77528","Voisenon",5.94568635540663
"77529","Voulangis",10.4873571713082
"77530","Voulton",21.3960558464751
"77531","Voulx",16.8514993877302
"77532","Vulaines-les-Provins",15.6042404275118
"77533","Vulaines-sur-Seine",10.4638205580144
"77534","Yebles",10.7255561576327
"78003","Ablis",15.0225621582502
"78005","Acheres",5.55668698017011
"78006","Adainville",20.3739616258585
"78007","Aigremont",6.29956312944185
"78009","Allainville",15.0353357467143
"78010","Les Alluets-le-Roi",10.2698239464944
"78013","Andelu",11.8622519622248
"78015","Andresy",5.25730077687029
"78020","Arnouville-les-Mantes",10.7504489875138
"78029","Aubergenville",5.51424628571596
"78030","Auffargis",10.1355322307981
"78031","Auffreville-Brasseuil",5.21959823944866
"78033","Aulnay-sur-Mauldre",7.72465247996025
"78034","Auteuil",12.5626624645733
"78036","Autouillet",13.9617294581115
"78043","Bailly",6.25020807780884
"78048","Bazainville",14.7079531148487
"78049","Bazemont",9.54346007847482
"78050","Bazoches-sur-Guyonne",10.2011811369315
"78053","Behoust",15.3534320587989
"78057","Bennecourt",10.2688928098822
"78062","Beynes",10.4787305880113
"78068","Blaru",14.3760606411943
"78070","Boinville-en-Mantois",9.24883592239035
"78071","Boinville-le-Gaillard",15.6264629179735
"78072","Boinvilliers",10.2261133291839
"78073","Bois-d'Arcy",5.40294148657188
"78076","Boissets",17.3934237192
"78077","La Boissiere-Ecole",22.1522632465075
"78082","Boissy-Mauvoisin",11.3296833749441
"78084","Boissy-sans-Avoir",12.2824430537078
"78087","Bonnelles",11.1448303215276
"78089","Bonnieres-sur-Seine",10.8341272869647
"78090","Bouafle",5.57778438484466
"78092","Bougival",5.29924694649273
"78096","Bourdonne",16.7302237639687
"78104","Breuil-Bois-Robert",6.54280755580821
"78107","Breval",13.9142008261737
"78108","Les Breviaires",12.79990803992
"78113","Brueil-en-Vexin",7.68697204236422
"78117","Buc",6.53468157641863
"78118","Buchelay",5.0235468589189
"78120","Bullion",12.0537892626161
"78123","Carrieres-sous-Poissy",3.52924680453103
"78124","Carrieres-sur-Seine",2.34155984532316
"78125","La Celle-les-Bordes",13.3460712090939
"78126","La Celle-Saint-Cloud",5.39611358892284
"78128","Cernay-la-Ville",11.6310920340908
"78133","Chambourcy",6.41783061939275
"78138","Chanteloup-les-Vignes",5.11582631130741
"78140","Chapet",6.79232300506074
"78143","Chateaufort",7.23791500671123
"78146","Chatou",3.86669371713796
"78147","Chaufour-les-Bonnieres",11.1624138907408
"78152","Chavenay",8.05219461870438
"78158","Le Chesnay",5.36006005740749
"78160","Chevreuse",10.8322181262451
"78162","Choisel",11.4616421660962
"78163","Civry-la-Foret",15.4314035005562
"78164","Clairefontaine-en-Yvelines",11.8714312258614
"78165","Les Clayes-sous-Bois",6.32859495192552
"78168","Coignieres",6.81404182051148
"78171","Conde-sur-Vesgre",17.89470464812
"78172","Conflans-Sainte-Honorine",3.76579908527703
"78185","Courgent",10.9351406969286
"78188","Cravent",13.9771321210281
"78189","Crespieres",10.2489296579458
"78190","Croissy-sur-Seine",5.39127539484172
"78192","Dammartin-en-Serve",12.8894727019151
"78193","Dampierre-en-Yvelines",10.7133723547943
"78194","Dannemarie",17.6145829755205
"78196","Davron",10.1528170927405
"78202","Drocourt",7.81458372356966
"78206","Ecquevilly",6.52525750912576
"78208","Elancourt",5.32085138008353
"78209","Emance",20.2283045914777
"78217","Epone",5.63709262132582
"78220","Les Essarts-le-Roi",8.11553708094453
"78224","L'Etang-la-Ville",6.53208241757602
"78227","Evecquemont",5.65108402672237
"78230","La Falaise",6.32790184665387
"78231","Favrieux",7.26946580017828
"78233","Feucherolles",7.95930327050993
"78234","Flacourt",10.6254184775515
"78236","Flexanville",15.3709228619945
"78237","Flins-Neuve-Eglise",14.6321447637574
"78238","Flins-sur-Seine",5.19296339043996
"78239","Follainville-Dennemont",7.51629663725852
"78242","Fontenay-le-Fleury",5.56573628932149
"78245","Fontenay-Mauvoisin",7.25363379911048
"78246","Fontenay-Saint-Pere",7.15678589855399
"78251","Fourqueux",6.40768664305834
"78255","Freneuse",10.7796773992273
"78261","Gaillon-sur-Montcient",5.38644100475472
"78262","Galluis",10.9524639608274
"78263","Gambais",15.6201209063212
"78264","Gambaiseuil",16.1630178280667
"78265","Garancieres",13.96913445615
"78267","Gargenville",5.866023552419
"78269","Gazeran",15.3846488474566
"78276","Gommecourt",15.6060549291747
"78278","Goupillieres",13.6318874430114
"78281","Goussonville",10.8172384276685
"78283","Grandchamp",22.1735475196538
"78285","Gressey",17.2000477363556
"78289","Grosrouvre",15.202354023308
"78290","Guernes",11.3394584103889
"78291","Guerville",7.88948333985131
"78296","Guitrancourt",6.73762102063552
"78297","Guyancourt",5.90172376111706
"78299","Hardricourt",4.00344906701884
"78300","Hargeville",12.1982799918455
"78302","La Hauteville",22.670019106064
"78305","Herbeville",11.1756763600336
"78307","Hermeray",21.0293983744874
"78310","Houdan",15.8621447395537
"78311","Houilles",1.32263728258643
"78314","Issou",5.25857742008332
"78317","Jambville",10.4684672495767
"78320","Jeufosse",8.99636212752219
"78321","Jouars-Pontchartrain",7.39828372890278
"78322","Jouy-en-Josas",5.96875514903016
"78324","Jouy-Mauvoisin",6.61185512267866
"78325","Jumeauville",11.4360714865166
"78327","Juziers",6.0549992951609
"78329","Lainville-en-Vexin",10.683979644024
"78334","Levis-Saint-Nom",10.5037167991928
"78335","Limay",1.6007840895181
"78337","Limetz-Villez",13.4657081276444
"78343","Les Loges-en-Josas",6.81149407410557
"78344","Lommoye",15.4426982027368
"78346","Longnes",11.0206764690798
"78349","Longvilliers",10.7829228510084
"78350","Louveciennes",5.59216118538545
"78354","Magnanville",3.14943831420016
"78356","Magny-les-Hameaux",8.71085718507098
"78358","Maisons-Laffitte",5.02995750029661
