"ID","NAMES","total_AsTheCowRolls_POT_10"
"78417","Montchauvet",7727.11306833
"78418","Montesson",325665.29598142
"78420","Montfort-l'Amaury",17728.92027023
"78423","Montigny-le-Bretonneux",139115.84111226
"78431","Morainvilliers",50835.55014765
"78437","Mousseaux-sur-Seine",6776.22345682
"78439","Mulcent",9774.74124742
"78440","Les Mureaux",77854.61471382
"78442","Neauphle-le-Chateau",54120.81949082
"78443","Neauphle-le-Vieux",34574.31499657
"78444","Neauphlette",3799.88461937
"78451","Nezel",56805.0233533
"78455","Noisy-le-Roi",143763.82926894
"78460","Oinville-sur-Montcient",35991.79938676
"78464","Orcemont",8199.79567597
"78465","Orgerus",7483.56514305
"78466","Orgeval",63903.1483158
"78470","Orphin",8370.37345127
"78472","Orsonville",5157.96333576
"78474","Orvilliers",9250.04110593
"78475","Osmoy",7126.99782564
"78478","Paray-Douaville",5253.31401895
"78481","Le Pecq",217183.73757737
"78484","Perdreauville",31569.65743668
"78486","Le Perray-en-Yvelines",37722.29252693
"78490","Plaisir",79824.61179812
"78497","Poigny-la-Foret",9727.50910537
"78498","Poissy",142706.56557477
"78499","Ponthevrard",10478.70654249
"78501","Porcheville",57511.03607567
"78502","Le Port-Marly",267102.37840266
"78503","Port-Villez",6953.19396134
"78505","Prunay-le-Temple",5960.2437234
"78506","Prunay-en-Yvelines",3946.89989911
"78513","La Queue-les-Yvelines",14346.28012361
"78516","Raizeux",2649.02935195
"78517","Rambouillet",24838.64100144
"78518","Rennemoulin",104172.43212193
"78520","Richebourg",8441.25691415
"78522","Rochefort-en-Yvelines",18035.97300837
"78524","Rocquencourt",159950.4565322
"78528","Rolleboise",27209.04752194
"78530","Rosay",27036.26601536
"78531","Rosny-sur-Seine",39365.76452238
"78536","Sailly",32055.21068709
"78537","Saint-Arnoult-en-Yvelines",14264.26720778
"78545","Saint-Cyr-l'Ecole",207647.62748463
"78548","Saint-Forget",29152.06375504
"78550","Saint-Germain-de-la-Grange",42246.6527378
"78551","Saint-Germain-en-Laye",224471.35935401
"78557","Saint-Hilarion",7670.02955187
"78558","Saint-Illiers-la-Ville",4756.12675888
"78559","Saint-Illiers-le-Bois",3046.53280561
"78561","Saint-Lambert",61069.37016339
"78562","Saint-Leger-en-Yvelines",8585.08632571
"78564","Saint-Martin-de-Brethencourt",7477.88916567
"78565","Saint-Martin-des-Champs",6583.04407177
"78567","Saint-Martin-la-Garenne",27961.87900816
"78569","Sainte-Mesme",11508.54277401
"78571","Saint-Nom-la-Breteche",72808.2169411
"78575","Saint-Remy-les-Chevreuse",47684.68408779
"78576","Saint-Remy-l'Honore",34851.10075662
"78586","Sartrouville",335979.03132664
"78588","Saulx-Marchais",14581.66297997
"78590","Senlisse",22434.85525293
"78591","Septeuil",15634.28094241
"78597","Soindres",42989.11723615
"78601","Sonchamp",15153.50172285
"78605","Tacoignieres",7728.42834936
"78606","Le Tartre-Gaudran",1927.05427044
"78608","Le Tertre-Saint-Denis",13466.12383686
"78609","Tessancourt-sur-Aubette",54964.17128547
"78615","Thiverval-Grignon",33098.27169272
"78616","Thoiry",13942.33920321
"78618","Tilly",3837.06495886
"78620","Toussus-le-Noble",102151.82804718
"78621","Trappes",152276.48170031
"78623","Le Tremblay-sur-Mauldre",41477.91864218
"78624","Triel-sur-Seine",115175.26328942
"78638","Vaux-sur-Seine",96041.40530821
"78640","Velizy-Villacoublay",290827.61974258
"78642","Verneuil-sur-Seine",75848.70665524
"78643","Vernouillet",86082.39528415
"78644","La Verriere",77267.5108966
"78646","Versailles",285036.98723237
"78647","Vert",43218.97060138
"78650","Le Vesinet",323210.40927471
"78653","Vicq",19854.69091412
"78655","Vieille-Eglise-en-Yvelines",20262.8056169
"78668","La Villeneuve-en-Chevrie",9568.03033032
"78672","Villennes-sur-Seine",94153.13884607
"78674","Villepreux",96498.7669781
"78677","Villette",32476.49049534
"78681","Villiers-le-Mahieu",9415.97748862
"78683","Villiers-Saint-Frederic",51793.70949849
"78686","Viroflay",287965.76432753
"78688","Voisins-le-Bretonneux",124734.5434765
"91001","Abbeville-la-Riviere",8305.24959195
"91016","Angerville",5739.00646576
"91017","Angervilliers",25156.37920821
"91021","Arpajon",82623.02398209
"91022","Arrancourt",7392.87192598
"91027","Athis-Mons",326797.07239759
"91035","Authon-la-Plaine",9434.23072826
"91037","Auvernaux",54634.77116605
"91038","Auvers-Saint-Georges",21709.6656518
"91041","Avrainville",57472.99358193
"91044","Ballainvilliers",165186.9223168
"91045","Ballancourt-sur-Essonne",33453.64371867
"91047","Baulne",25921.74518022
"91064","Bievres",272194.06499798
"91067","Blandy",571.96513876
"91069","Boigneville",3281.29757564
"91075","Bois-Herpin",6333.52631006
"91079","Boissy-la-Riviere",12706.22100008
"91080","Boissy-le-Cutte",22878.4928104
"91081","Boissy-le-Sec",13786.86421167
"91085","Boissy-sous-Saint-Yon",46087.22012504
"91086","Bondoufle",120746.50582373
"91093","Boullay-les-Troux",27011.40542444
"91095","Bouray-sur-Juine",28900.86946445
"91097","Boussy-Saint-Antoine",108070.10544243
"91098","Boutervilliers",13762.79798651
"91099","Boutigny-sur-Essonne",14607.35623106
"91100","Bouville",17486.83979759
"91103","Bretigny-sur-Orge",112511.90259624
"91105","Breuillet",37257.31896146
"91106","Breux-Jouy",30651.94188212
"91109","Brieres-les-Scelles",19093.14304134
"91111","Briis-sous-Forges",37321.39953008
"91112","Brouy",720.8226092
"91114","Brunoy",137342.58736582
"91115","Bruyeres-le-Chatel",42289.52376168
"91121","Buno-Bonnevaux",4892.62719409
"91122","Bures-sur-Yvette",78134.56800449
"91129","Cerny",17616.28759879
"91130","Chalo-Saint-Mars",6961.75005754
"91131","Chalou-Moulineux",5559.3492332
"91132","Chamarande",27016.10643083
"91135","Champcueil",14786.63149696
"91136","Champlan",211931.60014303
"91137","Champmotteux",2924.01678877
"91145","Chatignonville",7540.74175488
"91148","Chauffour-les-Etrechy",24038.45422016
"91156","Cheptainville",40507.09458703
"91159","Chevannes",32551.43966426
"91161","Chilly-Mazarin",304176.93857273
"91174","Corbeil-Essonnes",143652.31368197
"91175","Corbreuse",10471.53552629
"91179","Le Coudray-Montceaux",96551.0724092
"91180","Courances",17860.04703136
"91182","Courcouronnes",201830.28753888
"91184","Courdimanche-sur-Essonne",11585.18864323
"91186","Courson-Monteloup",28822.46448563
"91191","Crosne",201700.81116193
"91195","Dannemois",17006.45182802
"91198","D'Huison-Longueville",16920.21365851
"91200","Dourdan",17362.32855954
"91201","Draveil",205730.96266646
"91204","Echarcon",60959.97515686
"91207","Egly",55840.9059753
"91215","Epinay-sous-Senart",123047.88710761
"91216","Epinay-sur-Orge",205841.22570167
"91222","Estouches",2932.02446294
"91223","Etampes",21438.61849848
"91225","Etiolles",115457.6345478
"91226","Etrechy",29406.38614747
"91228","Evry",174473.43914763
"91232","La Ferte-Alais",24056.99920618
"91235","Fleury-Merogis",167394.17845705
"91240","Fontaine-la-Riviere",11766.97458253
"91243","Fontenay-les-Briis",46240.47083085
"91244","Fontenay-le-Vicomte",42392.84100953
"91247","La Foret-le-Roi",15325.81790568
"91248","La Foret-Sainte-Croix",10479.85131703
"91249","Forges-les-Bains",20838.65077302
"91272","Gif-sur-Yvette",58778.5656574
"91273","Gironville-sur-Essonne",6650.83888094
"91274","Gometz-la-Ville",60906.17963374
"91275","Gometz-le-Chatel",58022.6304793
"91284","Les Granges-le-Roi",15095.07665348
"91286","Grigny",182497.24984317
"91292","Guibeville",55331.71011465
"91293","Guigneville-sur-Essonne",20165.61679698
"91294","Guillerval",9613.66504462
"91312","Igny",222425.60023125
"91315","Itteville",26603.36433675
"91318","Janville-sur-Juine",22249.30945265
"91319","Janvry",39506.49502395
"91326","Juvisy-sur-Orge",251271.22727839
"91330","Lardy",24505.22778948
"91332","Leudeville",43506.14235302
"91333","Leuville-sur-Orge",105561.58497167
"91338","Limours",28142.39334064
"91339","Linas",63687.81645451
"91340","Lisses",118999.17903968
"91345","Longjumeau",228233.56590898
"91347","Longpont-sur-Orge",142727.3674672
"91359","Maisse",9612.93362151
"91363","Marcoussis",88320.24910872
"91374","Marolles-en-Beauce",8800.31076523
"91376","Marolles-en-Hurepoix",52981.25062638
"91377","Massy",325448.52220226
"91378","Mauchamps",32843.06662317
"91386","Mennecy",64680.83433941
"91390","Mereville",5437.43288248
"91393","Merobert",5143.50507264
"91399","Mespuits",4199.07449316
"91405","Milly-la-Foret",11846.62948892
"91408","Moigny-sur-Ecole",11075.69242203
"91411","Les Molieres",34565.38528772
"91412","Mondeville",14620.15843165
"91414","Monnerville",9810.29740681
"91421","Montgeron",199559.19066936
"91425","Montlhery",154658.48796307
"91432","Morangis",239650.77928107
"91433","Morigny-Champigny",21243.6551209
"91434","Morsang-sur-Orge",242710.57123313
"91435","Morsang-sur-Seine",47677.36988262
"91441","Nainville-les-Roches",24675.09461472
"91457","La Norville",67366.84376849
"91458","Nozay",95229.32749225
"91461","Ollainville",59555.10383505
"91463","Oncy-sur-Ecole",8390.35343182
"91468","Ormoy",70268.82688424
"91469","Ormoy-la-Riviere",15749.66128315
"91471","Orsay",116814.09281473
"91473","Orveau",13696.03880905
"91477","Palaiseau",134961.28618258
"91479","Paray-Vieille-Poste",321408.69496824
"91482","Pecqueuse",24966.28848028
"91494","Le Plessis-Pate",113055.69510838
"91495","Plessis-Saint-Benoist",7346.54962219
"91507","Prunay-sur-Essonne",4928.04596095
"91508","Puiselet-le-Marais",7108.75724652
"91511","Pussay",6088.1254322
"91514","Quincy-sous-Senart",115114.31052514
"91519","Richarville",6808.50645678
"91521","Ris-Orangis",191338.35835846
"91525","Roinville",17305.13493875
"91526","Roinvilliers",3525.79596824
"91533","Saclas",10381.44694822
"91534","Saclay",151940.38272175
"91538","Saint-Aubin",86557.91195826
"91540","Saint-Cheron",24222.71040742
"91544","Saint-Cyr-la-Riviere",10495.00939081
"91546","Saint-Cyr-sous-Dourdan",20979.48339223
"91547","Saint-Escobille",6782.47986598
"91549","Sainte-Genevieve-des-Bois",191018.86523874
"91552","Saint-Germain-les-Arpajon",69717.45071403
"91553","Saint-Germain-les-Corbeil",144598.3246879
"91556","Saint-Hilaire",10933.38775975
"91560","Saint-Jean-de-Beauregard",58596.98824529
"91568","Saint-Maurice-Montcouronne",26467.22736952
"91570","Saint-Michel-sur-Orge",158412.40503443
"91573","Saint-Pierre-du-Perray",109691.68563428
"91577","Saintry-sur-Seine",88025.05966069
"91578","Saint-Sulpice-de-Favieres",26362.46021834
"91579","Saint-Vrain",35013.74939635
"91581","Saint-Yon",42717.89348371
"91587","Saulx-les-Chartreux",188649.60660426
"91589","Savigny-sur-Orge",280999.51912534
"91593","Sermaise",12624.49402675
"91599","Soisy-sur-Ecole",19429.58006594
"91600","Soisy-sur-Seine",146250.63937932
"91602","Souzy-la-Briche",23727.14837277
"91613","Congerville-Thionville",4386.67854281
"91617","Tigery",143757.83110539
"91619","Torfou",26597.93916076
"91629","Valpuiseaux",7142.52042299
"91630","Le Val-Saint-Germain",22028.64422311
"91631","Varennes-Jarcy",71850.59428845
"91634","Vaugrigneuse",27420.3551587
"91635","Vauhallan",176085.24458082
"91639","Vayres-sur-Essonne",14765.87292395
"91645","Verrieres-le-Buisson",303330.4516979
"91648","Vert-le-Grand",54199.16185576
"91649","Vert-le-Petit",37006.03400724
"91654","Videlles",16763.48553019
"91657","Vigneux-sur-Seine",228226.56131593
"91659","Villabe",86771.0064901
"91661","Villebon-sur-Yvette",110237.37589108
"91662","Villeconin",23292.52725842
"91665","La Ville-du-Bois",156689.61351808
"91666","Villejust",124869.44167962
"91667","Villemoisson-sur-Orge",213726.80796634
"91671","Villeneuve-sur-Auvers",18681.36573052
"91679","Villiers-le-Bacle",102984.89186397
"91685","Villiers-sur-Orge",143279.14603527
"91687","Viry-Chatillon",183021.0045132
"91689","Wissous",289899.13373022
"91691","Yerres",167395.94265954
"91692","Les Ulis",79669.2202449
"92002","Antony",351521.44787569
"92004","Asnieres-sur-Seine",1150774.9721685
"92007","Bagneux",795577.96555441
"92009","Bois-Colombes",733374.58984813
"92012","Boulogne-Billancourt",987228.07179969
"92014","Bourg-la-Reine",656144.49291024
"92019","Chatenay-Malabry",440393.75321046
"92020","Chatillon",850518.99365832
"92022","Chaville",407147.73564628
"92023","Clamart",688444.57005162
"92024","Clichy",1292943.73571445
"92025","Colombes",807947.31671858
"92026","Courbevoie",1071681.6285709
"92032","Fontenay-aux-Roses",684568.98159035
"92033","Garches",390701.98287929
"92035","La Garenne-Colombes",909471.22310955
"92036","Gennevilliers",1051349.76610634
"92040","Issy-les-Moulineaux",1000380.54709665
"92044","Levallois-Perret",1187225.4017811
"92046","Malakoff",1075324.48415302
"92047","Marnes-la-Coquette",409701.59853069
"92048","Meudon",675974.23268289
"92049","Montrouge",1132313.68578079
"92050","Nanterre",646772.08476522
"92051","Neuilly-sur-Seine",1154961.23107479
"92060","Le Plessis-Robinson",519010.37970558
"92062","Puteaux",869640.63410438
"92063","Rueil-Malmaison",446093.82614593
"92064","Saint-Cloud",621688.29639651
"92071","Sceaux",490980.19594722
"92072","Sevres",683909.10686878
"92073","Suresnes",839689.3226476
"92075","Vanves",1084967.71121215
"92076","Vaucresson",394062.92600701
"92077","Ville-d'Avray",382697.24267532
"92078","Villeneuve-la-Garenne",1064856.51685932
"93001","Aubervilliers",1198273.17021501
"93005","Aulnay-sous-Bois",465457.307703
"93006","Bagnolet",1204008.8592355
"93007","Le Blanc-Mesnil",571647.20676695
"93008","Bobigny",989781.83343887
"93010","Bondy",804119.56248598
"93013","Le Bourget",832599.32828565
"93014","Clichy-sous-Bois",351270.8477053
"93015","Coubron",228375.13650119
"93027","La Courneuve",1042663.46467324
"93029","Drancy",791068.00126734
"93030","Dugny",589357.04828736
"93031","Epinay-sur-Seine",743529.4392217
"93032","Gagny",441606.87635027
"93033","Gournay-sur-Marne",302420.58719447
"93039","L'Ile-Saint-Denis",1085242.45536629
"93045","Les Lilas",1297390.5872998
"93046","Livry-Gargan",491353.19984442
"93047","Montfermeil",320764.65244583
"93048","Montreuil",1042511.1785746
"93049","Neuilly-Plaisance",581403.2279753
"93050","Neuilly-sur-Marne",434018.34328052
"93051","Noisy-le-Grand",424641.53086065
"93053","Noisy-le-Sec",894232.31727703
"93055","Pantin",1369355.53197525
"93057","Les Pavillons-sous-Bois",676246.51869517
"93059","Pierrefitte-sur-Seine",559096.54795475
"93061","Le Pre-Saint-Gervais",1325294.98479375
"93062","Le Raincy",599732.34507445
"93063","Romainville",1112981.96254285
"93064","Rosny-sous-Bois",883055.75656436
"93066","Saint-Denis",1003885.22963004
"93070","Saint-Ouen",1356628.18534104
"93071","Sevran",309635.33943304
"93072","Stains",687197.64991521
"93073","Tremblay-en-France",130971.79378299
"93074","Vaujours",293404.66731089
"93077","Villemomble",747710.69379169
"93078","Villepinte",207934.37952693
"93079","Villetaneuse",574677.50899184
"94001","Ablon-sur-Seine",299675.01068587
"94002","Alfortville",603772.65703
"94003","Arcueil",970479.11537036
"94004","Boissy-Saint-Leger",282119.50293961
"94011","Bonneuil-sur-Marne",365470.00567628
"94015","Bry-sur-Marne",497870.16343556
"94016","Cachan",891730.43437452
"94017","Champigny-sur-Marne",497415.79846882
"94018","Charenton-le-Pont",1008903.95683365
"94019","Chennevieres-sur-Marne",261226.8657307
"94021","Chevilly-Larue",653951.28740063
"94022","Choisy-le-Roi",575868.34256007
"94028","Creteil",593675.87197166
"94033","Fontenay-sous-Bois",804089.95229882
"94034","Fresnes",544253.11709949
"94037","Gentilly",1194561.07729506
"94038","L'Hay-les-Roses",651287.39780633
"94041","Ivry-sur-Seine",1049406.4392805
"94042","Joinville-le-Pont",862075.84868001
"94043","Le Kremlin-Bicetre",1206642.94766436
"94044","Limeil-Brevannes",276359.57477753
"94046","Maisons-Alfort",883316.66605698
"94047","Mandres-les-Roses",103089.72537731
"94048","Marolles-en-Brie",88950.18458848
"94052","Nogent-sur-Marne",791784.28495406
"94053","Noiseau",206013.35638219
"94054","Orly",354070.89326344
"94055","Ormesson-sur-Marne",216424.22108638
"94056","Perigny",84308.97487137
"94058","Le Perreux-sur-Marne",629075.36740179
"94059","Le Plessis-Trevise",231892.95773246
"94060","La Queue-en-Brie",194299.11870365
"94065","Rungis",458041.32929972
"94067","Saint-Mande",1369638.896759
"94068","Saint-Maur-des-Fosses",500200.2748043
"94069","Saint-Maurice",473583.43897719
"94070","Santeny",57579.67874424
"94071","Sucy-en-Brie",250362.74206817
"94073","Thiais",599813.27566999
"94074","Valenton",302659.83705191
"94075","Villecresnes",144387.03330688
"94076","Villejuif",905063.89073917
"94077","Villeneuve-le-Roi",347582.13739185
"94078","Villeneuve-Saint-Georges",317611.9539416
"94079","Villiers-sur-Marne",484565.77806408
"94080","Vincennes",1108209.22270584
"94081","Vitry-sur-Seine",734545.10350474
"95002","Ableiges",57206.94486373
"95008","Aincourt",17632.83325331
"95011","Ambleville",4093.94194543
"95012","Amenucourt",2704.52339003
"95014","Andilly",201483.53422069
"95018","Argenteuil",648414.22354723
"95019","Arnouville",331890.07827827
"95023","Arronville",6129.0719627
"95024","Arthies",12592.71485386
"95026","Asnieres-sur-Oise",22237.70101656
"95028","Attainville",104480.60425012
"95039","Auvers-sur-Oise",107072.69155078
"95040","Avernes",22841.93851233
"95042","Baillet-en-France",95809.12320072
"95046","Banthelu",8419.25290237
"95051","Beauchamp",205645.94211457
"95052","Beaumont-sur-Oise",37123.65475628
"95054","Le Bellay-en-Vexin",8721.80984159
"95055","Bellefontaine",21469.02566948
"95056","Belloy-en-France",44432.41646963
"95058","Bernes-sur-Oise",24411.03728128
"95059","Berville",1490.93135991
"95060","Bessancourt",169806.18142394
"95061","Bethemont-la-Foret",78422.98408589
"95063","Bezons",598970.2817979
"95074","Boisemont",97774.3798439
"95078","Boissy-l'Aillerie",82664.55101564
"95088","Bonneuil-en-France",349471.0254643
"95091","Bouffemont",90508.24510756
"95094","Bouqueval",104299.76005564
"95101","Bray-et-Lu",3223.88110749
"95102","Breancon",15038.42889467
"95110","Brignancourt",9038.82533779
"95116","Bruyeres-sur-Oise",14325.71229103
"95119","Buhy",3458.45959202
"95120","Butry-sur-Oise",72553.85591579
"95127","Cergy",129081.67949074
"95134","Champagne-sur-Oise",33699.05494119
"95139","La Chapelle-en-Vexin",5743.00764293
"95141","Charmont",9524.9901347
"95142","Chars",6869.27640171
"95144","Chatenay-en-France",27115.14406206
"95149","Chaumontel",17632.84110222
"95150","Chaussy",3498.88198623
"95151","Chauvry",103921.10982785
"95154","Chennevieres-les-Louvres",93325.30521203
"95157","Cherence",3302.87555645
"95166","Clery-en-Vexin",14482.10574203
"95169","Commeny",19192.10481969
"95170","Condecourt",57123.54566135
"95176","Cormeilles-en-Parisis",319291.28796741
"95177","Cormeilles-en-Vexin",41429.21123052
"95181","Courcelles-sur-Viosne",82124.16570479
"95183","Courdimanche",102118.55510373
"95197","Deuil-la-Barre",415216.79678539
"95199","Domont",124491.91959812
"95203","Eaubonne",321005.88457047
"95205","Ecouen",169563.55769527
"95210","Enghien-les-Bains",565112.13289315
"95211","Ennery",92524.79486633
"95212","Epiais-les-Louvres",24690.89635023
"95213","Epiais-Rhus",28675.88848791
"95214","Epinay-Champlatreux",38144.15174604
"95218","Eragny",172135.91304907
"95219","Ermont",336929.02709997
"95229","Ezanville",170675.16940582
"95241","Fontenay-en-Parisis",71005.74231305
"95250","Fosses",19536.16328291
"95252","Franconville",342066.73060371
"95253","Fremainville",19735.32312174
"95254","Fremecourt",22478.68034345
"95256","Frepillon",174951.64010032
"95257","La Frette-sur-Seine",266400.46619944
"95258","Frouville",9073.41650306
"95259","Gadancourt",8382.37032384
"95268","Garges-les-Gonesse",386580.60454276
"95270","Genainville",4798.07895793
"95271","Genicourt",91234.84888418
"95277","Gonesse",284819.08602348
"95280","Goussainville",54299.19698795
"95282","Gouzangrez",21267.44440104
"95287","Grisy-les-Platres",27680.56007279
"95288","Groslay",314107.52383699
"95295","Guiry-en-Vexin",11893.01600377
"95298","Haravilliers",3419.48885643
"95301","Haute-Isle",6661.15532773
"95303","Le Heaulme",4378.45463401
"95304","Hedouville",8246.92243855
"95306","Herblay",212525.03874864
"95308","Herouville",77877.16512788
"95309","Hodent",8182.10498154
"95313","L'Isle-Adam",43702.41912021
"95316","Jagny-sous-Bois",28332.62502273
"95323","Jouy-le-Moutier",116207.75833119
"95328","Labbeville",21142.68005109
"95331","Lassy",22768.31966414
"95341","Livilliers",73408.31412254
"95348","Longuesse",40469.13944795
"95351","Louvres",52858.2626685
"95352","Luzarches",28695.92554378
"95353","Maffliers",90946.49118757
"95355","Magny-en-Vexin",10150.26188252
"95365","Mareil-en-France",44811.59582162
"95369","Margency",274233.31095933
"95370","Marines",13295.97451297
"95371","Marly-la-Ville",21900.75736516
"95379","Maudetour-en-Vexin",5238.20345224
"95387","Menouville",20637.3450929
"95388","Menucourt",83020.85531778
"95392","Meriel",91233.22582555
"95394","Mery-sur-Oise",130286.60138817
"95395","Le Mesnil-Aubry",79000.35278783
"95409","Moisselles",138776.98531455
"95422","Montgeroult",70166.57471771
"95424","Montigny-les-Cormeilles",335339.43064332
"95426","Montlignon",219224.21693442
"95427","Montmagny",458053.50900572
"95428","Montmorency",287815.74511801
"95429","Montreuil-sur-Epte",1962.30860858
"95430","Montsoult",97253.94484263
"95436","Mours",44440.97368133
"95438","Moussy",11046.78941438
"95445","Nerville-la-Foret",46805.61025105
"95446","Nesles-la-Vallee",46046.26242794
"95447","Neuilly-en-Vexin",5905.25850197
"95450","Neuville-sur-Oise",134374.00788805
"95452","Nointel",26538.14185498
"95456","Noisy-sur-Oise",20309.77362423
"95459","Nucourt",6590.06916604
"95462","Omerville",4545.31242999
"95476","Osny",91633.56818976
"95480","Parmain",44353.15192925
"95483","Le Perchay",22136.48117362
"95487","Persan",36124.96610905
"95488","Pierrelaye",141809.11417956
"95489","Piscop",202153.51337052
"95491","Le Plessis-Bouchard",267778.27403081
"95492","Le Plessis-Gassot",93642.24076508
"95493","Le Plessis-Luzarches",18633.51895123
"95500","Pontoise",154748.71953541
"95504","Presles",34699.65400916
"95509","Puiseux-en-France",28333.95901047
"95510","Puiseux-Pontoise",115187.79989583
"95523","La Roche-Guyon",4265.58534097
"95527","Roissy-en-France",108323.23419926
"95529","Ronquerolles",11688.27914087
"95535","Sagy",66186.29585705
"95539","Saint-Brice-sous-Foret",293754.55623056
"95541","Saint-Clair-sur-Epte",3071.25974569
"95543","Saint-Cyr-en-Arthies",16331.10282847
"95554","Saint-Gervais",5991.84992174
"95555","Saint-Gratien",558737.09750344
"95563","Saint-Leu-la-Foret",208623.07610899
"95566","Saint-Martin-du-Tertre",17155.71101051
"95572","Saint-Ouen-l'Aumone",157020.82410985
"95574","Saint-Prix",131496.6224864
"95580","Saint-Witz",26477.64382205
"95582","Sannois",459826.48360326
"95584","Santeuil",14858.17454241
"95585","Sarcelles",324295.28952713
"95592","Seraincourt",37361.36641923
"95594","Seugy",19892.48222072
"95598","Soisy-sous-Montmorency",350409.3341687
"95604","Survilliers",20114.02627564
"95607","Taverny",163280.99016907
"95610","Themericourt",34249.57479976
"95611","Theuville",4315.18799794
"95612","Le Thillay",140555.72195135
"95625","Us",32451.46979701
"95627","Vallangoujard",40835.43308189
"95628","Valmondois",52694.32409504
"95633","Vaudherland",159071.81296304
"95637","Vaureal",109418.45505093
"95641","Vemars",19756.49742311
"95651","Vetheuil",16115.54203117
"95652","Viarmes",24323.26089821
"95656","Vienne-en-Arthies",8863.4863873
"95658","Vigny",52312.15960611
"95660","Villaines-sous-Bois",73376.165194
"95675","Villeron",25040.86660896
"95676","Villers-en-Arthies",6227.4412636
"95678","Villiers-Adam",95817.7132218
"95680","Villiers-le-Bel",190823.17090218
"95682","Villiers-le-Sec",70314.12070826
"95690","Wy-dit-Joli-Village",8036.79754663
