"ID","NAMES","agriculteurs_AsTheCrowFlies_POT_2500"
"78520","Richebourg",10.14673116
"78522","Rochefort-en-Yvelines",0.23583652
"78524","Rocquencourt",31.72222278
"78528","Rolleboise",4.25537608
"78530","Rosay",10.11456994
"78531","Rosny-sur-Seine",4.474372
"78536","Sailly",4.5829097
"78537","Saint-Arnoult-en-Yvelines",4.97255104
"78545","Saint-Cyr-l'Ecole",5.3815451
"78548","Saint-Forget",8.68237415
"78550","Saint-Germain-de-la-Grange",1.00685431
"78551","Saint-Germain-en-Laye",18.12600831
"78557","Saint-Hilarion",4.63506772
"78558","Saint-Illiers-la-Ville",6.1844568
"78559","Saint-Illiers-le-Bois",5.26778736
"78561","Saint-Lambert",11.722363
"78562","Saint-Leger-en-Yvelines",12.64742188
"78564","Saint-Martin-de-Brethencourt",8.5489736
"78565","Saint-Martin-des-Champs",21.83450412
"78567","Saint-Martin-la-Garenne",0.31791522
"78569","Sainte-Mesme",4.64931096
"78571","Saint-Nom-la-Breteche",40.38329978
"78575","Saint-Remy-les-Chevreuse",12.14951186
"78576","Saint-Remy-l'Honore",6.2908792
"78586","Sartrouville",37.90445462
"78588","Saulx-Marchais",9.73998384
"78590","Senlisse",2.7941166
"78591","Septeuil",15.42975992
"78597","Soindres",15.98444569
"78601","Sonchamp",8.16625728
"78605","Tacoignieres",10.412911
"78606","Le Tartre-Gaudran",3.65420188
"78608","Le Tertre-Saint-Denis",21.42250388
"78609","Tessancourt-sur-Aubette",13.45772436
"78615","Thiverval-Grignon",4.18400284
"78616","Thoiry",12.652476
"78618","Tilly",11.39328996
"78620","Toussus-le-Noble",7.55109662
"78621","Trappes",9.94482362
"78623","Le Tremblay-sur-Mauldre",15.89138563
"78624","Triel-sur-Seine",11.7931571
"78638","Vaux-sur-Seine",6.71947713
"78640","Velizy-Villacoublay",13.43653757
"78642","Verneuil-sur-Seine",8.81858446
"78643","Vernouillet",13.65546458
"78644","La Verriere",3.50030747
"78646","Versailles",48.95236054
"78647","Vert",10.99881752
"78650","Le Vesinet",42.43444044
"78653","Vicq",5.25720924
"78655","Vieille-Eglise-en-Yvelines",6.01390028
"78668","La Villeneuve-en-Chevrie",15.17852784
"78672","Villennes-sur-Seine",15.3688687
"78674","Villepreux",15.40798113
"78677","Villette",11.93465042
"78681","Villiers-le-Mahieu",4.18191648
"78683","Villiers-Saint-Frederic",1.63706932
"78686","Viroflay",10.76305161
"78688","Voisins-le-Bretonneux",10.53104551
"91001","Abbeville-la-Riviere",21.44708852
"91016","Angerville",20.20216373
"91017","Angervilliers",6.54378692
"91021","Arpajon",5.84606144
"91022","Arrancourt",14.39083469
"91027","Athis-Mons",11.3004787
"91035","Authon-la-Plaine",6.14523812
"91037","Auvernaux",8.14954607
"91038","Auvers-Saint-Georges",11.47993948
"91041","Avrainville",11.88413984
"91044","Ballainvilliers",15.12689509
"91045","Ballancourt-sur-Essonne",7.55760784
"91047","Baulne",11.02526016
"91064","Bievres",10.91960465
"91067","Blandy",10.65853876
"91069","Boigneville",7.00963392
"91075","Bois-Herpin",12.75824664
"91079","Boissy-la-Riviere",8.84958774
"91080","Boissy-le-Cutte",19.80238212
"91081","Boissy-le-Sec",19.3159668
"91085","Boissy-sous-Saint-Yon",4.6885858
"91086","Bondoufle",9.86843111
"91093","Boullay-les-Troux",6.67271447
"91095","Bouray-sur-Juine",10.43139368
"91097","Boussy-Saint-Antoine",22.30529704
"91098","Boutervilliers",1.86218238
"91099","Boutigny-sur-Essonne",8.40476376
"91100","Bouville",19.69355632
"91103","Bretigny-sur-Orge",5.78589973
"91105","Breuillet",6.00228208
"91106","Breux-Jouy",7.16825576
"91109","Brieres-les-Scelles",1.34017524
"91111","Briis-sous-Forges",22.90132838
"91112","Brouy",18.83527728
"91114","Brunoy",20.33367962
"91115","Bruyeres-le-Chatel",4.81609906
"91121","Buno-Bonnevaux",6.19597008
"91122","Bures-sur-Yvette",10.33226836
"91129","Cerny",10.15040932
"91130","Chalo-Saint-Mars",0.64241298
"91131","Chalou-Moulineux",4.98744168
"91132","Chamarande",9.4122748
"91135","Champcueil",9.80915472
"91136","Champlan",18.35600758
"91137","Champmotteux",30.15620168
"91145","Chatignonville",7.54056528
"91148","Chauffour-les-Etrechy",10.84271676
"91156","Cheptainville",15.7796976
"91159","Chevannes",14.94721784
"91161","Chilly-Mazarin",7.86220153
"91174","Corbeil-Essonnes",15.27865008
"91175","Corbreuse",4.5677212
"91179","Le Coudray-Montceaux",4.45156107
"91180","Courances",10.67337236
"91182","Courcouronnes",12.17162143
"91184","Courdimanche-sur-Essonne",12.65162672
"91186","Courson-Monteloup",9.64311412
"91191","Crosne",15.26508251
"91195","Dannemois",9.80067308
"91198","D'Huison-Longueville",11.16056032
"91200","Dourdan",8.06057796
"91201","Draveil",8.0590806
"91204","Echarcon",9.78218208
"91207","Egly",3.92962748
"91215","Epinay-sous-Senart",15.62340605
"91216","Epinay-sur-Orge",14.22622055
"91222","Estouches",8.31967638
"91223","Etampes",37.7535712
"91225","Etiolles",6.20422098
"91226","Etrechy",9.374809
"91228","Evry",11.81677091
"91232","La Ferte-Alais",8.49521724
"91235","Fleury-Merogis",13.98865543
"91240","Fontaine-la-Riviere",11.98455604
"91243","Fontenay-les-Briis",6.1261676
"91244","Fontenay-le-Vicomte",12.96364094
"91247","La Foret-le-Roi",2.7625952
"91248","La Foret-Sainte-Croix",10.57982384
"91249","Forges-les-Bains",13.74387746
"91272","Gif-sur-Yvette",16.69592911
"91273","Gironville-sur-Essonne",24.46850752
"91274","Gometz-la-Ville",24.84638697
"91275","Gometz-le-Chatel",17.49913004
"91284","Les Granges-le-Roi",1.30122976
"91286","Grigny",14.58951002
"91292","Guibeville",11.37185392
"91293","Guigneville-sur-Essonne",8.834685
"91294","Guillerval",6.00549346
"91312","Igny",20.85968095
"91315","Itteville",6.04050732
"91318","Janville-sur-Juine",12.76530372
"91319","Janvry",16.56014342
"91326","Juvisy-sur-Orge",13.4580362
"91330","Lardy",15.32357176
"91332","Leudeville",7.70416315
"91333","Leuville-sur-Orge",10.25276189
"91338","Limours",12.9456399
"91339","Linas",13.30108741
"91340","Lisses",4.00292123
"91345","Longjumeau",12.94134844
"91347","Longpont-sur-Orge",13.60167866
"91359","Maisse",13.81074084
"91363","Marcoussis",13.89572007
"91374","Marolles-en-Beauce",10.7412601
"91376","Marolles-en-Hurepoix",8.78059895
"91377","Massy",19.8510385
"91378","Mauchamps",4.85892904
"91386","Mennecy",18.24112977
"91390","Mereville",41.27257476
"91393","Merobert",7.49965768
"91399","Mespuits",13.05487508
"91405","Milly-la-Foret",4.75791268
"91408","Moigny-sur-Ecole",15.29981552
"91411","Les Molieres",15.56822547
"91412","Mondeville",20.33306688
"91414","Monnerville",7.73439621
"91421","Montgeron",24.6610442
"91425","Montlhery",13.58200958
"91432","Morangis",11.22389019
"91433","Morigny-Champigny",12.30975804
"91434","Morsang-sur-Orge",21.87766723
"91435","Morsang-sur-Seine",8.28727794
"91441","Nainville-les-Roches",4.4084353
"91457","La Norville",5.70323791
"91458","Nozay",13.81746742
"91461","Ollainville",10.04588321
"91463","Oncy-sur-Ecole",2.8590438
"91468","Ormoy",11.32622953
"91469","Ormoy-la-Riviere",22.3921818
"91471","Orsay",8.06205478
"91473","Orveau",21.35347212
"91477","Palaiseau",24.44220253
"91479","Paray-Vieille-Poste",16.72428588
"91482","Pecqueuse",9.32006248
"91494","Le Plessis-Pate",7.2240649
"91495","Plessis-Saint-Benoist",5.6679124
"91507","Prunay-sur-Essonne",21.14261948
"91508","Puiselet-le-Marais",3.66318944
"91511","Pussay",5.79635242
"91514","Quincy-sous-Senart",4.5465701
"91519","Richarville",2.60255644
"91521","Ris-Orangis",10.83009054
"91525","Roinville",10.54029852
"91526","Roinvilliers",9.85615816
"91533","Saclas",8.22113886
"91534","Saclay",4.23985453
"91538","Saint-Aubin",8.4762491
"91540","Saint-Cheron",11.48608476
"91544","Saint-Cyr-la-Riviere",10.90175931
"91546","Saint-Cyr-sous-Dourdan",1.9236042
"91547","Saint-Escobille",10.11399388
"91549","Sainte-Genevieve-des-Bois",18.37389264
"91552","Saint-Germain-les-Arpajon",5.30361294
"91553","Saint-Germain-les-Corbeil",9.85772003
"91556","Saint-Hilaire",4.84420546
"91560","Saint-Jean-de-Beauregard",8.60577462
"91568","Saint-Maurice-Montcouronne",12.86660502
"91570","Saint-Michel-sur-Orge",12.12584701
"91573","Saint-Pierre-du-Perray",15.12627222
"91577","Saintry-sur-Seine",18.21706634
"91578","Saint-Sulpice-de-Favieres",1.32064556
"91579","Saint-Vrain",3.85582832
"91581","Saint-Yon",2.79156872
"91587","Saulx-les-Chartreux",22.71115276
"91589","Savigny-sur-Orge",16.81606647
"91593","Sermaise",12.21221548
"91599","Soisy-sur-Ecole",4.45927933
"91600","Soisy-sur-Seine",5.79360019
"91602","Souzy-la-Briche",5.05589036
"91613","Congerville-Thionville",2.70837788
"91617","Tigery",6.86673359
"91619","Torfou",12.02177808
"91629","Valpuiseaux",0.8423464
"91630","Le Val-Saint-Germain",8.12331478
"91631","Varennes-Jarcy",11.38180777
"91634","Vaugrigneuse",14.42263936
"91635","Vauhallan",10.61684988
"91639","Vayres-sur-Essonne",9.51629524
"91645","Verrieres-le-Buisson",25.28762897
"91648","Vert-le-Grand",14.09846282
"91649","Vert-le-Petit",8.66117614
"91654","Videlles",17.74228452
"91657","Vigneux-sur-Seine",10.7620846
"91659","Villabe",9.67342719
"91661","Villebon-sur-Yvette",28.04458685
"91662","Villeconin",19.92651504
"91665","La Ville-du-Bois",14.25361094
"91666","Villejust",15.94983981
"91667","Villemoisson-sur-Orge",20.45211793
"91671","Villeneuve-sur-Auvers",18.65483392
"91679","Villiers-le-Bacle",7.16684512
"91685","Villiers-sur-Orge",13.47199862
"91687","Viry-Chatillon",18.9230498
"91689","Wissous",12.23990502
"91691","Yerres",18.05977039
"91692","Les Ulis",6.20384935
"92002","Antony",16.41438741
"92004","Asnieres-sur-Seine",131.23090346
"92007","Bagneux",37.7189598
"92009","Bois-Colombes",146.44910943
"92012","Boulogne-Billancourt",145.35394489
"92014","Bourg-la-Reine",12.25324535
"92019","Chatenay-Malabry",26.53880258
"92020","Chatillon",55.43568791
"92022","Chaville",26.96901552
"92023","Clamart",46.40678024
"92024","Clichy",196.75171169
"92025","Colombes",87.76706094
"92026","Courbevoie",219.95836337
"92032","Fontenay-aux-Roses",30.69693449
"92033","Garches",75.07580762
"92035","La Garenne-Colombes",140.3465189
"92036","Gennevilliers",52.92667552
"92040","Issy-les-Moulineaux",116.84366594
"92044","Levallois-Perret",287.18620838
"92046","Malakoff",120.22706978
"92047","Marnes-la-Coquette",38.89841312
"92048","Meudon",50.92371984
"92049","Montrouge",105.9991924
"92050","Nanterre",42.42540764
"92051","Neuilly-sur-Seine",310.11535413
"92060","Le Plessis-Robinson",31.67203114
"92062","Puteaux",195.44760511
"92063","Rueil-Malmaison",60.47754862
"92064","Saint-Cloud",99.47472297
"92071","Sceaux",16.88814878
"92072","Sevres",75.60476052
"92073","Suresnes",100.04329846
"92075","Vanves",134.79360103
"92076","Vaucresson",53.72692617
"92077","Ville-d'Avray",31.29602146
"92078","Villeneuve-la-Garenne",29.29025751
"93001","Aubervilliers",53.01242469
"93005","Aulnay-sous-Bois",4.48948013
"93006","Bagnolet",69.50279367
"93007","Le Blanc-Mesnil",11.98160276
"93008","Bobigny",25.22008165
"93010","Bondy",18.16725226
"93013","Le Bourget",21.57907092
"93014","Clichy-sous-Bois",16.54935957
"93015","Coubron",8.30646269
"93027","La Courneuve",30.40691324
"93029","Drancy",21.78930159
"93030","Dugny",17.04639573
"93031","Epinay-sur-Seine",22.94621702
"93032","Gagny",17.23557896
"93033","Gournay-sur-Marne",14.85372928
"93039","L'Ile-Saint-Denis",26.91684369
"93045","Les Lilas",57.93886382
"93046","Livry-Gargan",11.52864813
"93047","Montfermeil",20.39194285
"93048","Montreuil",49.13321089
"93049","Neuilly-Plaisance",28.76447102
"93050","Neuilly-sur-Marne",18.59682149
"93051","Noisy-le-Grand",23.21227571
"93053","Noisy-le-Sec",26.1203324
"93055","Pantin",53.12636306
"93057","Les Pavillons-sous-Bois",14.97916411
"93059","Pierrefitte-sur-Seine",21.98299073
"93061","Le Pre-Saint-Gervais",79.28193346
"93062","Le Raincy",16.38997306
"93063","Romainville",35.94598175
"93064","Rosny-sous-Bois",23.53080332
"93066","Saint-Denis",27.53327087
"93070","Saint-Ouen",100.75546398
"93071","Sevran",7.67256898
"93072","Stains",24.30771588
"93073","Tremblay-en-France",4.70030204
"93074","Vaujours",2.94329269
"93077","Villemomble",16.12056502
"93078","Villepinte",5.62091185
"93079","Villetaneuse",21.56073533
"94001","Ablon-sur-Seine",2.6229699
"94002","Alfortville",17.77167833
"94003","Arcueil",56.6405835
"94004","Boissy-Saint-Leger",17.78245431
"94011","Bonneuil-sur-Marne",15.41519084
"94015","Bry-sur-Marne",50.57440654
"94016","Cachan",24.01446412
"94017","Champigny-sur-Marne",43.96260799
"94018","Charenton-le-Pont",60.82667486
"94019","Chennevieres-sur-Marne",11.42127903
"94021","Chevilly-Larue",10.91729262
"94022","Choisy-le-Roi",5.11146781
"94028","Creteil",15.69093095
"94033","Fontenay-sous-Bois",57.5119581
"94034","Fresnes",10.06462284
"94037","Gentilly",80.89759806
"94038","L'Hay-les-Roses",12.81844016
"94041","Ivry-sur-Seine",48.63902776
"94042","Joinville-le-Pont",45.54819361
"94043","Le Kremlin-Bicetre",61.35456544
"94044","Limeil-Brevannes",14.60615169
"94046","Maisons-Alfort",27.48976294
"94047","Mandres-les-Roses",32.11554602
"94048","Marolles-en-Brie",22.82113127
"94052","Nogent-sur-Marne",62.04235489
"94053","Noiseau",8.71048887
"94054","Orly",6.83640746
"94055","Ormesson-sur-Marne",10.12504812
"94056","Perigny",24.15854674
"94058","Le Perreux-sur-Marne",57.71558992
"94059","Le Plessis-Trevise",4.46893658
"94060","La Queue-en-Brie",2.99616995
"94065","Rungis",10.76552884
"94067","Saint-Mande",75.96450282
"94068","Saint-Maur-des-Fosses",33.51814367
"94069","Saint-Maurice",46.42569017
"94070","Santeny",20.63090457
"94071","Sucy-en-Brie",13.96567753
"94073","Thiais",7.69993921
"94074","Valenton",11.92109761
"94075","Villecresnes",28.97476513
"94076","Villejuif",25.82143308
"94077","Villeneuve-le-Roi",2.75194145
"94078","Villeneuve-Saint-Georges",9.23170729
"94079","Villiers-sur-Marne",33.12235793
"94080","Vincennes",68.1947224
"94081","Vitry-sur-Seine",17.43183281
"95002","Ableiges",18.73026963
"95008","Aincourt",5.37421348
"95011","Ambleville",0.17070164
"95012","Amenucourt",1.0386084
"95014","Andilly",17.54047892
"95018","Argenteuil",71.55193496
"95019","Arnouville",19.21154136
"95023","Arronville",4.91279396
"95024","Arthies",11.04538731
"95026","Asnieres-sur-Oise",6.99740532
"95028","Attainville",18.35546107
"95039","Auvers-sur-Oise",13.22040753
"95040","Avernes",11.6037573
"95042","Baillet-en-France",12.286271
"95046","Banthelu",4.67028014
"95051","Beauchamp",11.92336878
"95052","Beaumont-sur-Oise",24.19580908
"95054","Le Bellay-en-Vexin",5.27188296
"95055","Bellefontaine",15.42476348
"95056","Belloy-en-France",16.18370888
"95058","Bernes-sur-Oise",21.909134
"95059","Berville",9.47570752
"95060","Bessancourt",16.18403334
"95061","Bethemont-la-Foret",3.88127331
"95063","Bezons",47.70071266
"95074","Boisemont",9.74213927
"95078","Boissy-l'Aillerie",10.03864862
"95088","Bonneuil-en-France",11.09109163
"95091","Bouffemont",17.86461866
"95094","Bouqueval",10.52530699
"95101","Bray-et-Lu",0.00090572
"95102","Breancon",11.9136426
"95110","Brignancourt",7.35208458
"95116","Bruyeres-sur-Oise",10.65589276
"95119","Buhy",6.68748488
"95120","Butry-sur-Oise",29.7240969
"95127","Cergy",20.21641767
"95134","Champagne-sur-Oise",21.28349676
"95139","La Chapelle-en-Vexin",10.13509316
"95141","Charmont",7.20395786
"95142","Chars",4.40990727
"95144","Chatenay-en-France",14.37605809
"95149","Chaumontel",14.71288908
"95150","Chaussy",1.69757452
"95151","Chauvry",4.34283716
"95154","Chennevieres-les-Louvres",5.67275343
"95157","Cherence",4.00022096
"95166","Clery-en-Vexin",8.16341697
"95169","Commeny",9.58538734
"95170","Condecourt",19.03610426
"95176","Cormeilles-en-Parisis",17.57316605
"95177","Cormeilles-en-Vexin",25.74707475
"95181","Courcelles-sur-Viosne",9.09504339
"95183","Courdimanche",13.31030179
"95197","Deuil-la-Barre",23.08085709
"95199","Domont",24.02368344
"95203","Eaubonne",17.13753991
"95205","Ecouen",7.88442559
"95210","Enghien-les-Bains",21.8865617
"95211","Ennery",6.22263004
"95212","Epiais-les-Louvres",2.42281672
"95213","Epiais-Rhus",4.11127214
"95214","Epinay-Champlatreux",13.38608076
"95218","Eragny",15.29590758
"95219","Ermont",23.93974379
"95229","Ezanville",15.68596134
"95241","Fontenay-en-Parisis",13.35588269
"95250","Fosses",10.57593972
"95252","Franconville",23.64008396
"95253","Fremainville",10.27507277
"95254","Fremecourt",19.7733658
"95256","Frepillon",19.83793474
"95257","La Frette-sur-Seine",12.01475394
"95258","Frouville",2.9612124
"95259","Gadancourt",16.79066135
"95268","Garges-les-Gonesse",23.47431453
"95270","Genainville",5.64916518
"95271","Genicourt",14.23084464
"95277","Gonesse",14.62917788
"95280","Goussainville",14.69254257
"95282","Gouzangrez",12.86353148
"95287","Grisy-les-Platres",10.92305306
"95288","Groslay",20.46444094
"95295","Guiry-en-Vexin",12.71804848
"95298","Haravilliers",8.34046752
"95301","Haute-Isle",3.31056644
"95303","Le Heaulme",7.31948512
"95304","Hedouville",1.4908604
"95306","Herblay",16.11109891
"95308","Herouville",7.9194606
"95309","Hodent",10.72937359
"95313","L'Isle-Adam",12.46841283
"95316","Jagny-sous-Bois",12.95852737
"95323","Jouy-le-Moutier",16.84209405
"95328","Labbeville",6.42602436
"95331","Lassy",17.46834844
"95341","Livilliers",10.13667792
"95348","Longuesse",24.26574928
"95351","Louvres",19.07319225
"95352","Luzarches",19.0459928
"95353","Maffliers",4.22863816
"95355","Magny-en-Vexin",10.34448945
"95365","Mareil-en-France",12.69943234
"95369","Margency",13.51296254
"95370","Marines",7.3686942
"95371","Marly-la-Ville",16.01017553
"95379","Maudetour-en-Vexin",6.80667285
"95387","Menouville",3.6017444
"95388","Menucourt",13.61158053
"95392","Meriel",29.48588582
"95394","Mery-sur-Oise",20.46942935
"95395","Le Mesnil-Aubry",15.77475496
"95409","Moisselles",25.22668922
"95422","Montgeroult",15.84913627
"95424","Montigny-les-Cormeilles",10.98014221
"95426","Montlignon",10.22874267
"95427","Montmagny",19.50377415
"95428","Montmorency",19.15707171
"95429","Montreuil-sur-Epte",2.44114268
"95430","Montsoult",8.6498093
"95436","Mours",24.44565508
"95438","Moussy",8.63849238
"95445","Nerville-la-Foret",1.41900428
"95446","Nesles-la-Vallee",11.04927711
"95447","Neuilly-en-Vexin",2.0739238
"95450","Neuville-sur-Oise",22.58580257
"95452","Nointel",16.85866344
"95456","Noisy-sur-Oise",6.89165514
"95459","Nucourt",5.64773593
"95462","Omerville",2.60475596
"95476","Osny",11.88620607
"95480","Parmain",16.60432541
"95483","Le Perchay",15.79577165
"95487","Persan",33.79260282
"95488","Pierrelaye",14.22902962
"95489","Piscop",21.29943791
"95491","Le Plessis-Bouchard",24.08490089
"95492","Le Plessis-Gassot",12.29988108
"95493","Le Plessis-Luzarches",18.02359116
"95500","Pontoise",14.57826673
"95504","Presles",4.35658599
"95509","Puiseux-en-France",19.04917719
"95510","Puiseux-Pontoise",6.65769193
"95523","La Roche-Guyon",1.47209364
"95527","Roissy-en-France",2.22614169
"95529","Ronquerolles",4.07034706
"95535","Sagy",17.86410205
"95539","Saint-Brice-sous-Foret",18.53189457
"95541","Saint-Clair-sur-Epte",2.54762128
"95543","Saint-Cyr-en-Arthies",1.53663568
"95554","Saint-Gervais",15.67592608
"95555","Saint-Gratien",21.00260552
"95563","Saint-Leu-la-Foret",15.68079533
"95566","Saint-Martin-du-Tertre",4.02985154
"95572","Saint-Ouen-l'Aumone",16.64829024
"95574","Saint-Prix",5.82513757
"95580","Saint-Witz",4.67519552
"95582","Sannois",46.27530773
"95584","Santeuil",10.41227792
"95585","Sarcelles",20.91415913
"95592","Seraincourt",11.6051464
"95594","Seugy",10.14078432
"95598","Soisy-sous-Montmorency",17.63740984
"95604","Survilliers",1.16395936
"95607","Taverny",15.46567262
"95610","Themericourt",17.63029438
"95611","Theuville",3.23358432
"95612","Le Thillay",14.84410028
"95625","Us",23.00794191
"95627","Vallangoujard",3.28085176
"95628","Valmondois",17.91144787
"95633","Vaudherland",9.98694973
"95637","Vaureal",19.8870737
"95641","Vemars",8.63403696
"95651","Vetheuil",0.4083548
"95652","Viarmes",9.005574
"95656","Vienne-en-Arthies",0.53134948
"95658","Vigny",25.97198749
"95660","Villaines-sous-Bois",21.12299573
"95675","Villeron",11.07997485
"95676","Villers-en-Arthies",1.419974
"95678","Villiers-Adam",13.67917329
"95680","Villiers-le-Bel",12.5092084
"95682","Villiers-le-Sec",19.31809222
"95690","Wy-dit-Joli-Village",14.01287365
