"ID","NAMES","ouvrier_AsTheCrowFlies_POT_10000"
"78417","Montchauvet",5522.64222668
"78418","Montesson",88737.82138609
"78420","Montfort-l'Amaury",7238.63930991
"78423","Montigny-le-Bretonneux",26571.33379905
"78431","Morainvilliers",23328.13888225
"78437","Mousseaux-sur-Seine",11331.36080276
"78439","Mulcent",5117.29160219
"78440","Les Mureaux",23874.61957488
"78442","Neauphle-le-Chateau",16592.34797212
"78443","Neauphle-le-Vieux",11724.14522241
"78444","Neauphlette",4355.60527423
"78451","Nezel",17693.39446038
"78455","Noisy-le-Roi",36394.60603947
"78460","Oinville-sur-Montcient",17950.62615528
"78464","Orcemont",2991.33899971
"78465","Orgerus",3172.59809159
"78466","Orgeval",24010.01341215
"78470","Orphin",2211.67498743
"78472","Orsonville",1100.88272147
"78474","Orvilliers",3122.47463515
"78475","Osmoy",5217.67240899
"78478","Paray-Douaville",1250.19875067
"78481","Le Pecq",63110.48934274
"78484","Perdreauville",12128.27395705
"78486","Le Perray-en-Yvelines",6564.30961112
"78490","Plaisir",20797.33430384
"78497","Poigny-la-Foret",3214.18704449
"78498","Poissy",35415.41629394
"78499","Ponthevrard",3201.90013717
"78501","Porcheville",19437.84206209
"78502","Le Port-Marly",62932.08745474
"78503","Port-Villez",3204.00892649
"78505","Prunay-le-Temple",3949.01514417
"78506","Prunay-en-Yvelines",1511.41981952
"78513","La Queue-les-Yvelines",4375.68081341
"78516","Raizeux",1495.09585842
"78517","Rambouillet",4062.22341118
"78518","Rennemoulin",32664.73655248
"78520","Richebourg",2078.1289891
"78522","Rochefort-en-Yvelines",4287.43647257
"78524","Rocquencourt",49621.21760104
"78528","Rolleboise",10956.89132232
"78530","Rosay",10571.44592455
"78531","Rosny-sur-Seine",12166.73058012
"78536","Sailly",15166.43434004
"78537","Saint-Arnoult-en-Yvelines",3689.96173747
"78545","Saint-Cyr-l'Ecole",34038.59725473
"78548","Saint-Forget",16133.60988141
"78550","Saint-Germain-de-la-Grange",15581.73614193
"78551","Saint-Germain-en-Laye",65171.20130491
"78557","Saint-Hilarion",2099.5676956
"78558","Saint-Illiers-la-Ville",6409.12044502
"78559","Saint-Illiers-le-Bois",3778.55822892
"78561","Saint-Lambert",19911.90042103
"78562","Saint-Leger-en-Yvelines",3780.62429548
"78564","Saint-Martin-de-Brethencourt",2803.52599032
"78565","Saint-Martin-des-Champs",6794.36459144
"78567","Saint-Martin-la-Garenne",14079.38658404
"78569","Sainte-Mesme",3299.1651723
"78571","Saint-Nom-la-Breteche",29525.72398747
"78575","Saint-Remy-les-Chevreuse",17764.24974368
"78576","Saint-Remy-l'Honore",12831.64635238
"78586","Sartrouville",112367.01510779
"78588","Saulx-Marchais",8833.04285611
"78590","Senlisse",10731.58520591
"78591","Septeuil",7292.47658067
"78597","Soindres",14788.71586495
"78601","Sonchamp",3511.42940989
"78605","Tacoignieres",2603.57122259
"78606","Le Tartre-Gaudran",701.74630267
"78608","Le Tertre-Saint-Denis",9829.99493344
"78609","Tessancourt-sur-Aubette",22558.05930646
"78615","Thiverval-Grignon",18513.46557341
"78616","Thoiry",7812.32468433
"78618","Tilly",2649.75928102
"78620","Toussus-le-Noble",31787.10596542
"78621","Trappes",23563.56182821
"78623","Le Tremblay-sur-Mauldre",14268.69300258
"78624","Triel-sur-Seine",37589.6505577
"78638","Vaux-sur-Seine",31570.36737892
"78640","Velizy-Villacoublay",77524.89194271
"78642","Verneuil-sur-Seine",30265.45832749
"78643","Vernouillet",30814.2727998
"78644","La Verriere",19357.01596949
"78646","Versailles",46523.44610719
"78647","Vert",14204.63237963
"78650","Le Vesinet",79004.87055022
"78653","Vicq",8557.92326116
"78655","Vieille-Eglise-en-Yvelines",5928.06863327
"78668","La Villeneuve-en-Chevrie",5346.91342062
"78672","Villennes-sur-Seine",30501.81113422
"78674","Villepreux",28012.34338516
"78677","Villette",13039.44013287
"78681","Villiers-le-Mahieu",5643.02091139
"78683","Villiers-Saint-Frederic",14016.15346114
"78686","Viroflay",72128.94887406
"78688","Voisins-le-Bretonneux",25604.87933243
"91001","Abbeville-la-Riviere",2950.11618193
"91016","Angerville",1665.63753448
"91017","Angervilliers",6425.51184595
"91021","Arpajon",26615.8773971
"91022","Arrancourt",2665.59849534
"91027","Athis-Mons",108066.34996877
"91035","Authon-la-Plaine",2510.16557307
"91037","Auvernaux",22611.13213028
"91038","Auvers-Saint-Georges",7779.05014852
"91041","Avrainville",18434.29831405
"91044","Ballainvilliers",64099.04886959
"91045","Ballancourt-sur-Essonne",17378.79407295
"91047","Baulne",10462.85552649
"91064","Bievres",67327.90405117
"91067","Blandy",1324.31039894
"91069","Boigneville",1258.23977645
"91075","Bois-Herpin",3307.65964971
"91079","Boissy-la-Riviere",4573.91620906
"91080","Boissy-le-Cutte",7180.74513331
"91081","Boissy-le-Sec",6022.16932579
"91085","Boissy-sous-Saint-Yon",14322.85972572
"91086","Bondoufle",55898.31926305
"91093","Boullay-les-Troux",11261.92474312
"91095","Bouray-sur-Juine",12231.57913588
"91097","Boussy-Saint-Antoine",59172.25396631
"91098","Boutervilliers",4936.18441862
"91099","Boutigny-sur-Essonne",4517.52490225
"91100","Bouville",5247.9817492
"91103","Bretigny-sur-Orge",41489.58771655
"91105","Breuillet",13111.50299089
"91106","Breux-Jouy",11015.85799321
"91109","Brieres-les-Scelles",6422.95281399
"91111","Briis-sous-Forges",14421.97977134
"91112","Brouy",1184.77001384
"91114","Brunoy",73647.80011768
"91115","Bruyeres-le-Chatel",19625.51392155
"91121","Buno-Bonnevaux",1883.91399613
"91122","Bures-sur-Yvette",27027.07637278
"91129","Cerny",8497.04986205
"91130","Chalo-Saint-Mars",4603.14999043
"91131","Chalou-Moulineux",3531.03778598
"91132","Chamarande",10651.05320834
"91135","Champcueil",14866.16784481
"91136","Champlan",77492.8757889
"91137","Champmotteux",1511.47800074
"91145","Chatignonville",2316.56696044
"91148","Chauffour-les-Etrechy",8446.2905272
"91156","Cheptainville",18638.65924818
"91159","Chevannes",22615.05009313
"91161","Chilly-Mazarin",91028.74293392
"91174","Corbeil-Essonnes",47340.32509754
"91175","Corbreuse",3102.44029546
"91179","Le Coudray-Montceaux",31478.32064367
"91180","Courances",5069.39794982
"91182","Courcouronnes",59180.88216381
"91184","Courdimanche-sur-Essonne",3739.94992826
"91186","Courson-Monteloup",13307.05387678
"91191","Crosne",102225.15291076
"91195","Dannemois",6876.31358133
"91198","D'Huison-Longueville",5873.72960018
"91200","Dourdan",3937.92664798
"91201","Draveil",85767.7018009
"91204","Echarcon",39069.1400655
"91207","Egly",20139.25972153
"91215","Epinay-sous-Senart",65346.5996882
"91216","Epinay-sur-Orge",73170.48098207
"91222","Estouches",1994.76352472
"91223","Etampes",5363.28861654
"91225","Etiolles",62410.65776797
"91226","Etrechy",7993.50801998
"91228","Evry",60808.67487216
"91232","La Ferte-Alais",8144.17623071
"91235","Fleury-Merogis",63456.67521001
"91240","Fontaine-la-Riviere",3925.98326812
"91243","Fontenay-les-Briis",17767.59693365
"91244","Fontenay-le-Vicomte",26893.48443578
"91247","La Foret-le-Roi",4935.85711775
"91248","La Foret-Sainte-Croix",4008.13636428
"91249","Forges-les-Bains",8865.35184232
"91272","Gif-sur-Yvette",22158.51891889
"91273","Gironville-sur-Essonne",2019.83248932
"91274","Gometz-la-Ville",15495.89746486
"91275","Gometz-le-Chatel",20826.62929289
"91284","Les Granges-le-Roi",4066.60396442
"91286","Grigny",75482.78660562
"91292","Guibeville",24041.62135944
"91293","Guigneville-sur-Essonne",6364.93636543
"91294","Guillerval",4179.93168757
"91312","Igny",65616.65883169
"91315","Itteville",13980.4044834
"91318","Janville-sur-Juine",9901.41123485
"91319","Janvry",20104.28384652
"91326","Juvisy-sur-Orge",94918.08304916
"91330","Lardy",14089.60156021
"91332","Leudeville",32684.48391048
"91333","Leuville-sur-Orge",38610.9294519
"91338","Limours",10193.76331301
"91339","Linas",38352.6754402
"91340","Lisses",47902.34371119
"91345","Longjumeau",77282.83488555
"91347","Longpont-sur-Orge",51943.81424532
"91359","Maisse",2861.43652084
"91363","Marcoussis",31810.16903263
"91374","Marolles-en-Beauce",3808.51295654
"91376","Marolles-en-Hurepoix",26907.37440453
"91377","Massy",87731.3139226
"91378","Mauchamps",10780.19814801
"91386","Mennecy",31821.05694612
"91390","Mereville",2437.0844852
"91393","Merobert",3143.25439131
"91399","Mespuits",2266.26481641
"91405","Milly-la-Foret",2962.23083736
"91408","Moigny-sur-Ecole",4606.43491018
"91411","Les Molieres",12048.31409242
"91412","Mondeville",10561.1540168
"91414","Monnerville",2980.99907062
"91421","Montgeron",87332.90040394
"91425","Montlhery",47749.19936417
"91432","Morangis",95699.46813575
"91433","Morigny-Champigny",6092.09961918
"91434","Morsang-sur-Orge",71829.66158399
"91435","Morsang-sur-Seine",36420.58108764
"91441","Nainville-les-Roches",16357.36330192
"91457","La Norville",27493.19087891
"91458","Nozay",44133.25048737
"91461","Ollainville",26227.05372907
"91463","Oncy-sur-Ecole",2386.93606636
"91468","Ormoy",36961.8347117
"91469","Ormoy-la-Riviere",5009.34482131
"91471","Orsay",36715.81175294
"91473","Orveau",5792.97067882
"91477","Palaiseau",57548.06376529
"91479","Paray-Vieille-Poste",117755.54840028
"91482","Pecqueuse",7679.52084901
"91494","Le Plessis-Pate",49737.49280956
"91495","Plessis-Saint-Benoist",3596.05184921
"91507","Prunay-sur-Essonne",1684.41159481
"91508","Puiselet-le-Marais",4103.06956743
"91511","Pussay",2297.06421783
"91514","Quincy-sous-Senart",55411.94232887
"91519","Richarville",3645.60530499
"91521","Ris-Orangis",69918.52149064
"91525","Roinville",5183.09817421
"91526","Roinvilliers",2312.34787724
"91533","Saclas",4105.607501
"91534","Saclay",40816.88338407
"91538","Saint-Aubin",27822.16886668
"91540","Saint-Cheron",8554.78670004
"91544","Saint-Cyr-la-Riviere",3752.25321009
"91546","Saint-Cyr-sous-Dourdan",5196.60074659
"91547","Saint-Escobille",2161.7258113
"91549","Sainte-Genevieve-des-Bois",61852.56824301
"91552","Saint-Germain-les-Arpajon",32671.73726122
"91553","Saint-Germain-les-Corbeil",52281.2304013
"91556","Saint-Hilaire",5413.99368619
"91560","Saint-Jean-de-Beauregard",25768.93745651
"91568","Saint-Maurice-Montcouronne",9859.19394447
"91570","Saint-Michel-sur-Orge",54645.3147736
"91573","Saint-Pierre-du-Perray",42724.29312561
"91577","Saintry-sur-Seine",41558.9795148
"91578","Saint-Sulpice-de-Favieres",10669.39108386
"91579","Saint-Vrain",19668.95311868
"91581","Saint-Yon",14176.29289762
"91587","Saulx-les-Chartreux",61585.7446159
"91589","Savigny-sur-Orge",86470.1520732
"91593","Sermaise",6396.68504009
"91599","Soisy-sur-Ecole",10173.28621813
"91600","Soisy-sur-Seine",70770.42307775
"91602","Souzy-la-Briche",8840.70214856
"91613","Congerville-Thionville",2652.80986934
"91617","Tigery",51702.19936017
"91619","Torfou",13150.02510238
"91629","Valpuiseaux",3205.68812406
"91630","Le Val-Saint-Germain",6913.83885903
"91631","Varennes-Jarcy",46087.69186971
"91634","Vaugrigneuse",9896.84998705
"91635","Vauhallan",51254.16316611
"91639","Vayres-sur-Essonne",4449.11081348
"91645","Verrieres-le-Buisson",89568.3481042
"91648","Vert-le-Grand",41950.01438735
"91649","Vert-le-Petit",27918.72164749
"91654","Videlles",7181.02713141
"91657","Vigneux-sur-Seine",100644.56701656
"91659","Villabe",41962.12241337
"91661","Villebon-sur-Yvette",52979.29076904
"91662","Villeconin",7128.6865505
"91665","La Ville-du-Bois",52752.81904767
"91666","Villejust",43243.72316539
"91667","Villemoisson-sur-Orge",70730.44005878
"91671","Villeneuve-sur-Auvers",7171.32569488
"91679","Villiers-le-Bacle",28040.46651849
"91685","Villiers-sur-Orge",61944.37825082
"91687","Viry-Chatillon",81329.89697447
"91689","Wissous",113960.18737997
"91691","Yerres",88040.6977099
"91692","Les Ulis",31691.66217461
"92002","Antony",118127.98150082
"92004","Asnieres-sur-Seine",230207.14582536
"92007","Bagneux",176773.71764788
"92009","Bois-Colombes",210554.17914651
"92012","Boulogne-Billancourt",155808.84047489
"92014","Bourg-la-Reine",158193.28238873
"92019","Chatenay-Malabry",110457.79590387
"92020","Chatillon",166516.6694613
"92022","Chaville",89263.8085975
"92023","Clamart",130701.79294723
"92024","Clichy",250812.85328978
"92025","Colombes",185617.63786555
"92026","Courbevoie",203474.31285182
"92032","Fontenay-aux-Roses",149778.46589118
"92033","Garches",108324.54648905
"92035","La Garenne-Colombes",189512.57022484
"92036","Gennevilliers",219520.45925112
"92040","Issy-les-Moulineaux",168830.54706709
"92044","Levallois-Perret",236655.72775698
"92046","Malakoff",190827.80797873
"92047","Marnes-la-Coquette",83405.54545989
"92048","Meudon",113982.99313341
"92049","Montrouge",203655.07038406
"92050","Nanterre",147900.83493812
"92051","Neuilly-sur-Seine",215495.3173694
"92060","Le Plessis-Robinson",119838.56403987
"92062","Puteaux",182817.02288988
"92063","Rueil-Malmaison",111010.89373118
"92064","Saint-Cloud",128548.19818052
"92071","Sceaux",141301.12276737
"92072","Sevres",114306.24319288
"92073","Suresnes",156392.93368447
"92075","Vanves",188224.66581436
"92076","Vaucresson",84095.5874182
"92077","Ville-d'Avray",86924.2160232
"92078","Villeneuve-la-Garenne",236819.06061885
"93001","Aubervilliers",274559.068326
"93005","Aulnay-sous-Bois",177896.42844429
"93006","Bagnolet",274033.36089403
"93007","Le Blanc-Mesnil",212994.73398643
"93008","Bobigny",259864.04760166
"93010","Bondy",226603.40807127
"93013","Le Bourget",238041.18203051
"93014","Clichy-sous-Bois",156969.11967252
"93015","Coubron",121433.29949314
"93027","La Courneuve",253033.47044763
"93029","Drancy",243038.11373105
"93030","Dugny",219730.26054049
"93031","Epinay-sur-Seine",206725.2848547
"93032","Gagny",165498.26505152
"93033","Gournay-sur-Marne",130731.52338971
"93039","L'Ile-Saint-Denis",233061.24248254
"93045","Les Lilas",277453.40304524
"93046","Livry-Gargan",161703.53453643
"93047","Montfermeil",138701.66168214
"93048","Montreuil",258207.25857879
"93049","Neuilly-Plaisance",201845.17310714
"93050","Neuilly-sur-Marne",168563.43543119
"93051","Noisy-le-Grand",131434.28545961
"93053","Noisy-le-Sec",252746.41834206
"93055","Pantin",278106.64921041
"93057","Les Pavillons-sous-Bois",203613.02072485
"93059","Pierrefitte-sur-Seine",211478.53873528
"93061","Le Pre-Saint-Gervais",281907.25037255
"93062","Le Raincy",190772.37183032
"93063","Romainville",268581.38347813
"93064","Rosny-sous-Bois",229312.5092262
"93066","Saint-Denis",256748.45003923
"93070","Saint-Ouen",264740.77368318
"93071","Sevran",149566.51255706
"93072","Stains",218816.80805575
"93073","Tremblay-en-France",90323.55805009
"93074","Vaujours",108318.18047369
"93077","Villemomble",205550.59116182
"93078","Villepinte",124124.51603435
"93079","Villetaneuse",214713.73558665
"94001","Ablon-sur-Seine",116709.50445249
"94002","Alfortville",199346.22073756
"94003","Arcueil",201513.35804523
"94004","Boissy-Saint-Leger",93626.73547643
"94011","Bonneuil-sur-Marne",138729.00766647
"94015","Bry-sur-Marne",174418.51153792
"94016","Cachan",181238.53299973
"94017","Champigny-sur-Marne",162822.82584926
"94018","Charenton-le-Pont",239131.74594637
"94019","Chennevieres-sur-Marne",124245.94164647
"94021","Chevilly-Larue",159024.12148805
"94022","Choisy-le-Roi",158126.56036619
"94028","Creteil",169521.82471484
"94033","Fontenay-sous-Bois",231652.71624393
"94034","Fresnes",138232.61451157
"94037","Gentilly",216938.52744325
"94038","L'Hay-les-Roses",164800.24011794
"94041","Ivry-sur-Seine",227183.44766529
"94042","Joinville-le-Pont",204860.27821978
"94043","Le Kremlin-Bicetre",216357.69687622
"94044","Limeil-Brevannes",110515.70768563
"94046","Maisons-Alfort",207570.0282494
"94047","Mandres-les-Roses",59405.95494037
"94048","Marolles-en-Brie",73387.58989345
"94052","Nogent-sur-Marne",213610.89769874
"94053","Noiseau",96175.88363533
"94054","Orly",137432.85049259
"94055","Ormesson-sur-Marne",115844.63839012
"94056","Perigny",50708.72225196
"94058","Le Perreux-sur-Marne",196947.38705875
"94059","Le Plessis-Trevise",103209.68925029
"94060","La Queue-en-Brie",80681.21263873
"94065","Rungis",139918.397331
"94067","Saint-Mande",258209.8149386
"94068","Saint-Maur-des-Fosses",163553.07161788
"94069","Saint-Maurice",223881.09601119
"94070","Santeny",61145.12373548
"94071","Sucy-en-Brie",103618.86864207
"94073","Thiais",156983.8453934
"94074","Valenton",130737.89345091
"94075","Villecresnes",73814.88914684
"94076","Villejuif",194554.49233031
"94077","Villeneuve-le-Roi",125567.71795207
"94078","Villeneuve-Saint-Georges",124411.1283229
"94079","Villiers-sur-Marne",143382.87734058
"94080","Vincennes",254389.79978244
"94081","Vitry-sur-Seine",192512.86996871
"95002","Ableiges",17453.82362149
"95008","Aincourt",10003.53163503
"95011","Ambleville",1910.74565665
"95012","Amenucourt",4013.40820049
"95014","Andilly",115453.89489765
"95018","Argenteuil",159680.79914071
"95019","Arnouville",158112.23710741
"95023","Arronville",4874.5563519
"95024","Arthies",6367.60886789
"95026","Asnieres-sur-Oise",9928.99713317
"95028","Attainville",49044.79716466
"95039","Auvers-sur-Oise",31324.70867103
"95040","Avernes",8412.54067682
"95042","Baillet-en-France",50424.08738754
"95046","Banthelu",3343.85183824
"95051","Beauchamp",75613.32605895
"95052","Beaumont-sur-Oise",10911.9654041
"95054","Le Bellay-en-Vexin",2738.19361549
"95055","Bellefontaine",19849.77122867
"95056","Belloy-en-France",25671.11579365
"95058","Bernes-sur-Oise",7772.56039955
"95059","Berville",2294.23127071
"95060","Bessancourt",59085.50566502
"95061","Bethemont-la-Foret",51182.23197028
"95063","Bezons",148237.77097745
"95074","Boisemont",34905.23323021
"95078","Boissy-l'Aillerie",23261.11863414
"95088","Bonneuil-en-France",189938.9998355
"95091","Bouffemont",68414.32001722
"95094","Bouqueval",90326.67065802
"95101","Bray-et-Lu",2025.276888
"95102","Breancon",6470.95007053
"95110","Brignancourt",4911.90679434
"95116","Bruyeres-sur-Oise",7984.1607822
"95119","Buhy",1134.79057155
"95120","Butry-sur-Oise",30313.97656887
"95127","Cergy",36566.71768701
"95134","Champagne-sur-Oise",11076.58477018
"95139","La Chapelle-en-Vexin",1382.16253866
"95141","Charmont",2673.13072628
"95142","Chars",3035.42415402
"95144","Chatenay-en-France",36533.88689849
"95149","Chaumontel",10572.71685697
"95150","Chaussy",4368.34134664
"95151","Chauvry",53739.0090293
"95154","Chennevieres-les-Louvres",37833.34806909
"95157","Cherence",6839.65894955
"95166","Clery-en-Vexin",3231.60212665
"95169","Commeny",4379.12410256
"95170","Condecourt",23176.07085236
"95176","Cormeilles-en-Parisis",115650.0162182
"95177","Cormeilles-en-Vexin",14109.56924927
"95181","Courcelles-sur-Viosne",22766.03310844
"95183","Courdimanche",30623.73177774
"95197","Deuil-la-Barre",185530.83377474
"95199","Domont",86022.77286835
"95203","Eaubonne",134399.12411089
"95205","Ecouen",91189.11301784
"95210","Enghien-les-Bains",178925.63854261
"95211","Ennery",29963.86695458
"95212","Epiais-les-Louvres",46059.50885787
"95213","Epiais-Rhus",14207.478719
"95214","Epinay-Champlatreux",25493.88978732
"95218","Eragny",50724.11317174
"95219","Ermont",128362.86319599
"95229","Ezanville",74333.1036942
"95241","Fontenay-en-Parisis",52126.41822142
"95250","Fosses",14808.10378299
"95252","Franconville",111874.94787639
"95253","Fremainville",12265.28898769
"95254","Fremecourt",10046.62223559
"95256","Frepillon",50408.97132615
"95257","La Frette-sur-Seine",99465.29074977
"95258","Frouville",8113.20996308
"95259","Gadancourt",6565.46126772
"95268","Garges-les-Gonesse",191293.76587727
"95270","Genainville",4046.16623086
"95271","Genicourt",21883.83945087
"95277","Gonesse",141476.96797735
"95280","Goussainville",78403.7955824
"95282","Gouzangrez",6608.8678551
"95287","Grisy-les-Platres",10773.68280138
"95288","Groslay",165680.9868118
"95295","Guiry-en-Vexin",4539.50486728
"95298","Haravilliers",3323.08053852
"95301","Haute-Isle",7606.43939626
"95303","Le Heaulme",3520.70955426
"95304","Hedouville",8386.92853684
"95306","Herblay",72652.54164151
"95308","Herouville",21536.6620531
"95309","Hodent",2433.22111151
"95313","L'Isle-Adam",20215.81912118
"95316","Jagny-sous-Bois",27622.11946866
"95323","Jouy-le-Moutier",40491.56755372
"95328","Labbeville",13057.49664599
"95331","Lassy",21220.20733631
"95341","Livilliers",21958.19831674
"95348","Longuesse",17733.62273743
"95351","Louvres",48265.62882139
"95352","Luzarches",13784.5904544
"95353","Maffliers",31159.86165865
"95355","Magny-en-Vexin",2040.08384863
"95365","Mareil-en-France",37611.99285532
"95369","Margency",122582.78478449
"95370","Marines",5298.23563938
"95371","Marly-la-Ville",21030.2782977
"95379","Maudetour-en-Vexin",4690.85750475
"95387","Menouville",8158.45678693
"95388","Menucourt",29705.65872703
"95392","Meriel",33893.72421673
"95394","Mery-sur-Oise",44789.64784803
"95395","Le Mesnil-Aubry",54694.3997038
"95409","Moisselles",65220.89674158
"95422","Montgeroult",19157.02063395
"95424","Montigny-les-Cormeilles",93239.13424745
"95426","Montlignon",103487.42058839
"95427","Montmagny",193084.89908935
"95428","Montmorency",147737.04608975
"95429","Montreuil-sur-Epte",1354.0223779
"95430","Montsoult",39477.14448225
"95436","Mours",13112.73679329
"95438","Moussy",4232.36737895
"95445","Nerville-la-Foret",27118.78186049
"95446","Nesles-la-Vallee",15296.587914
"95447","Neuilly-en-Vexin",2634.65970671
"95450","Neuville-sur-Oise",44492.83694929
"95452","Nointel",13129.34993212
"95456","Noisy-sur-Oise",11667.22045176
"95459","Nucourt",2213.83105869
"95462","Omerville",2345.42974109
"95476","Osny",30055.61668374
"95480","Parmain",15887.5791848
"95483","Le Perchay",7265.1694838
"95487","Persan",9690.10000071
"95488","Pierrelaye",64556.07255043
"95489","Piscop",107502.99685499
"95491","Le Plessis-Bouchard",100253.3637011
"95492","Le Plessis-Gassot",73466.78807537
"95493","Le Plessis-Luzarches",19669.46205636
"95500","Pontoise",38311.17486294
"95504","Presles",17906.00290014
"95509","Puiseux-en-France",31608.13472552
"95510","Puiseux-Pontoise",27006.13032543
"95523","La Roche-Guyon",6099.00742781
"95527","Roissy-en-France",83108.56130032
"95529","Ronquerolles",7501.39972814
"95535","Sagy",24492.01003499
"95539","Saint-Brice-sous-Foret",133762.88939523
"95541","Saint-Clair-sur-Epte",882.69086325
"95543","Saint-Cyr-en-Arthies",12413.45139934
"95554","Saint-Gervais",1763.31533591
"95555","Saint-Gratien",170451.22899722
"95563","Saint-Leu-la-Foret",84935.57023548
"95566","Saint-Martin-du-Tertre",20609.78254958
"95572","Saint-Ouen-l'Aumone",45398.59465325
"95574","Saint-Prix",89922.86677037
"95580","Saint-Witz",15158.30095756
"95582","Sannois",146924.22757185
"95584","Santeuil",6905.0783584
"95585","Sarcelles",155857.23776872
"95592","Seraincourt",16859.23556356
"95594","Seugy",13339.65384851
"95598","Soisy-sous-Montmorency",147378.28614063
"95604","Survilliers",10432.30024995
"95607","Taverny",72141.99415147
"95610","Themericourt",10194.84295381
"95611","Theuville",6550.32774019
"95612","Le Thillay",106588.48953531
"95625","Us",11489.24972581
"95627","Vallangoujard",12457.17926174
"95628","Valmondois",24523.21306782
"95633","Vaudherland",104374.03282498
"95637","Vaureal",35864.27368971
"95641","Vemars",22019.8374579
"95651","Vetheuil",11623.43267351
"95652","Viarmes",13689.43059217
"95656","Vienne-en-Arthies",11129.25949428
"95658","Vigny",14279.21218973
"95660","Villaines-sous-Bois",36696.84080203
"95675","Villeron",28271.05272113
"95676","Villers-en-Arthies",8010.49815339
"95678","Villiers-Adam",38563.7277749
"95680","Villiers-le-Bel",118488.55788114
"95682","Villiers-le-Sec",36460.66913597
"95690","Wy-dit-Joli-Village",6322.26701733
