"ID","NAMES","population_AsTheCrowFlies_ACC_0.05"
"78354","Magnanville",23186.4641333521
"78356","Magny-les-Hameaux",11157.1370660381
"78358","Maisons-Laffitte",6697.72450389214
"78361","Mantes-la-Jolie",23364.5177364506
"78362","Mantes-la-Ville",22085.4981990138
"78364","Marcq",16900.3202067955
"78366","Mareil-le-Guyon",17029.8030333693
"78367","Mareil-Marly",8225.65597166278
"78368","Mareil-sur-Mauldre",14908.1846162831
"78372","Marly-le-Roi",7797.73433827825
"78380","Maule",16073.3097698406
"78381","Maulette",27301.5575460071
"78382","Maurecourt",10004.4009814034
"78383","Maurepas",14746.2933729355
"78384","Medan",11319.689574806
"78385","Menerville",27436.2020867548
"78389","Mere",18145.1631999359
"78391","Mericourt",27650.145048985
"78396","Le Mesnil-le-Roi",7127.482906982
"78397","Le Mesnil-Saint-Denis",13921.2989393193
"78398","Les Mesnuls",18574.0173798518
"78401","Meulan-en-Yvelines",14709.7019933793
"78402","Mezieres-sur-Seine",18567.5403472212
"78403","Mezy-sur-Seine",16065.29027379
"78404","Millemont",21827.888379056
"78406","Milon-la-Chapelle",11840.7543016952
"78407","Mittainville",29794.5846759125
"78410","Moisson",26699.7412082204
"78413","Mondreville",28890.520837648
"78415","Montainville",15693.1027203883
"78416","Montalet-le-Bois",18944.2893614251
"78417","Montchauvet",25514.9055234588
"78418","Montesson",6400.70720966908
"78420","Montfort-l'Amaury",19162.9941266276
"78423","Montigny-le-Bretonneux",10577.100856821
"78431","Morainvilliers",12654.0529659543
"78437","Mousseaux-sur-Seine",26773.7886215808
"78439","Mulcent",24319.0894936137
"78440","Les Mureaux",14260.8337407687
"78442","Neauphle-le-Chateau",14549.8546026036
"78443","Neauphle-le-Vieux",16203.1172114479
"78444","Neauphlette",29883.3488406654
"78451","Nezel",16222.1101740579
"78455","Noisy-le-Roi",8819.90555632928
"78460","Oinville-sur-Montcient",17600.6374828711
"78464","Orcemont",25420.9825488216
"78465","Orgerus",22666.6484129023
"78466","Orgeval",11740.2525799253
"78470","Orphin",27353.3355026784
"78472","Orsonville",30497.1793316693
"78474","Orvilliers",25013.245422586
"78475","Osmoy",21346.2036439805
"78478","Paray-Douaville",30327.9404031821
"78481","Le Pecq",7502.68525479934
"78484","Perdreauville",26705.1499237076
"78486","Le Perray-en-Yvelines",20162.7655827859
"78490","Plaisir",12922.2780966039
"78497","Poigny-la-Foret",24149.1197107998
"78498","Poissy",10073.9632360073
"78499","Ponthevrard",24130.6576779411
"78501","Porcheville",19565.4583481679
"78502","Le Port-Marly",7280.34135289409
"78503","Port-Villez",33208.4278133621
"78505","Prunay-le-Temple",23509.3603287681
"78506","Prunay-en-Yvelines",28741.1438785228
"78513","La Queue-les-Yvelines",20182.2925710314
"78516","Raizeux",28499.5612412142
"78517","Rambouillet",22481.3431085383
"78518","Rennemoulin",9271.183199741
"78520","Richebourg",25671.563481054
"78522","Rochefort-en-Yvelines",19846.359900026
"78524","Rocquencourt",7589.36403506116
"78528","Rolleboise",28186.73677365
"78530","Rosay",22792.9813042353
"78531","Rosny-sur-Seine",27473.9379216423
"78536","Sailly",20222.0827956455
"78537","Saint-Arnoult-en-Yvelines",22208.9207406326
"78545","Saint-Cyr-l'Ecole",8855.48461388492
"78548","Saint-Forget",13877.5053821551
"78550","Saint-Germain-de-la-Grange",14312.2562911643
"78551","Saint-Germain-en-Laye",7946.10631656864
"78557","Saint-Hilarion",27524.8782567064
"78558","Saint-Illiers-la-Ville",30235.2778730761
"78559","Saint-Illiers-le-Bois",31606.7130301
"78561","Saint-Lambert",12849.7574045564
"78562","Saint-Leger-en-Yvelines",22457.8674572424
"78564","Saint-Martin-de-Brethencourt",25699.2021777482
"78565","Saint-Martin-des-Champs",21149.3153765527
"78567","Saint-Martin-la-Garenne",25139.7349082712
"78569","Sainte-Mesme",23815.9452174375
"78571","Saint-Nom-la-Breteche",10067.8199074742
"78575","Saint-Remy-les-Chevreuse",12064.0432960818
"78576","Saint-Remy-l'Honore",17177.8165383925
"78586","Sartrouville",5835.58734706665
"78588","Saulx-Marchais",16609.2218354199
"78590","Senlisse",15794.3243358019
"78591","Septeuil",22767.6577178484
"78597","Soindres",23635.5458850666
"78601","Sonchamp",23614.1584636848
"78605","Tacoignieres",24104.579059705
"78606","Le Tartre-Gaudran",30100.9923814261
"78608","Le Tertre-Saint-Denis",26602.9955040968
"78609","Tessancourt-sur-Aubette",15097.1021418632
"78615","Thiverval-Grignon",13016.2710713772
"78616","Thoiry",17860.083224552
"78618","Tilly",28087.3052916377
"78620","Toussus-le-Noble",9373.0811666199
"78621","Trappes",11965.6798999298
"78623","Le Tremblay-sur-Mauldre",16104.667263649
"78624","Triel-sur-Seine",10846.4452860061
"78638","Vaux-sur-Seine",12760.7844224636
"78640","Velizy-Villacoublay",6218.38678655174
"78642","Verneuil-sur-Seine",12653.4508198002
"78643","Vernouillet",11855.8833681416
"78644","La Verriere",14025.8916930119
"78646","Versailles",7743.64441679108
"78647","Vert",22979.8122815589
"78650","Le Vesinet",6515.9922829755
"78653","Vicq",17362.9169760742
"78655","Vieille-Eglise-en-Yvelines",20009.1428640329
"78668","La Villeneuve-en-Chevrie",31521.5749918853
"78672","Villennes-sur-Seine",10966.2461910621
"78674","Villepreux",10273.7919855952
"78677","Villette",22428.7290566111
"78681","Villiers-le-Mahieu",18995.0348838981
"78683","Villiers-Saint-Frederic",15289.4390957388
"78686","Viroflay",6237.02885635954
"78688","Voisins-le-Bretonneux",10643.9350926244
"91001","Abbeville-la-Riviere",29926.9022385352
"91016","Angerville",35592.0214176369
"91017","Angervilliers",17685.0249267336
"91021","Arpajon",13055.8101357463
"91022","Arrancourt",31656.4403304927
"91027","Athis-Mons",6770.6794536526
"91035","Authon-la-Plaine",27938.6508177234
"91037","Auvernaux",15135.7816437469
"91038","Auvers-Saint-Georges",20312.5242184239
"91041","Avrainville",14991.6741970679
"91044","Ballainvilliers",8406.87025948184
"91045","Ballancourt-sur-Essonne",15403.3175848063
"91047","Baulne",17258.7570045737
"91064","Bievres",7059.30701115835
"91067","Blandy",30326.1877335466
"91069","Boigneville",28919.6503607923
"91075","Bois-Herpin",27194.3599918375
"91079","Boissy-la-Riviere",27657.4817176762
"91080","Boissy-le-Cutte",19889.7814811517
"91081","Boissy-le-Sec",22677.0036899202
"91085","Boissy-sous-Saint-Yon",15994.4640632467
"91086","Bondoufle",9882.34782247313
"91093","Boullay-les-Troux",14006.0262725716
"91095","Bouray-sur-Juine",16883.9967960087
"91097","Boussy-Saint-Antoine",9446.74680642403
"91098","Boutervilliers",25378.6077939476
"91099","Boutigny-sur-Essonne",21173.1635183463
"91100","Bouville",22561.2282985679
"91103","Bretigny-sur-Orge",11228.6532112488
"91105","Breuillet",15880.2314482357
"91106","Breux-Jouy",16952.0715990591
"91109","Brieres-les-Scelles",22814.3360948666
"91111","Briis-sous-Forges",14059.5560570301
"91112","Brouy",29783.7047206849
"91114","Brunoy",8526.14164240667
"91115","Bruyeres-le-Chatel",13900.2185653532
"91121","Buno-Bonnevaux",26659.3877952945
"91122","Bures-sur-Yvette",10616.0911010933
"91129","Cerny",18434.0757752679
"91130","Chalo-Saint-Mars",27795.5214056727
"91131","Chalou-Moulineux",30639.8665716749
"91132","Chamarande",17922.301978018
"91135","Champcueil",16305.5045548558
"91136","Champlan",7572.4856011036
"91137","Champmotteux",28239.78337874
"91145","Chatignonville",27763.5103234017
"91148","Chauffour-les-Etrechy",19498.4477025313
"91156","Cheptainville",15080.1151056158
"91159","Chevannes",14586.4825086284
"91161","Chilly-Mazarin",7103.94589203278
"91174","Corbeil-Essonnes",10891.580667058
"91175","Corbreuse",25474.2050636571
"91179","Le Coudray-Montceaux",13349.2884222531
"91180","Courances",20939.18851144
"91182","Courcouronnes",9554.14857364042
"91184","Courdimanche-sur-Essonne",22675.64092887
"91186","Courson-Monteloup",15232.9980238332
"91191","Crosne",7200.60277787662
"91195","Dannemois",19492.7310260755
"91198","D'Huison-Longueville",20355.7943208905
"91200","Dourdan",22286.1164653384
"91201","Draveil",7713.83347068421
"91204","Echarcon",11995.2929093564
"91207","Egly",14268.3365940783
"91215","Epinay-sous-Senart",9035.48743625055
"91216","Epinay-sur-Orge",7998.61604081834
"91222","Estouches",33303.6859992818
"91223","Etampes",25626.5355658241
"91225","Etiolles",9295.61024629687
"91226","Etrechy",20244.9884645622
"91228","Evry",9422.018440244
"91232","La Ferte-Alais",18241.8742167532
"91235","Fleury-Merogis",8959.7422934089
"91240","Fontaine-la-Riviere",29176.4874082483
"91243","Fontenay-les-Briis",13955.9832029402
"91244","Fontenay-le-Vicomte",13713.1942812015
"91247","La Foret-le-Roi",24245.0147081357
"91248","La Foret-Sainte-Croix",26495.5888757745
"91249","Forges-les-Bains",15627.5435778363
"91272","Gif-sur-Yvette",11055.659552634
"91273","Gironville-sur-Essonne",26373.6830605462
"91274","Gometz-la-Ville",12701.4236586572
"91275","Gometz-le-Chatel",11721.4452602064
"91284","Les Granges-le-Roi",23845.4606460092
"91286","Grigny",8072.74556202257
"91292","Guibeville",13803.1068903133
"91293","Guigneville-sur-Essonne",19423.8923520652
"91294","Guillerval",30357.304630412
"91312","Igny",7570.45284137745
"91315","Itteville",16165.1201165381
"91318","Janville-sur-Juine",18240.2555736017
"91319","Janvry",12680.1918533697
"91326","Juvisy-sur-Orge",7220.80628040907
"91330","Lardy",16295.052274436
"91332","Leudeville",12748.0467628878
"91333","Leuville-sur-Orge",11269.3515422025
"91338","Limours",14475.4354309632
"91339","Linas",11065.9926932976
"91340","Lisses",10826.5928347312
"91345","Longjumeau",7716.74690115193
"91347","Longpont-sur-Orge",9713.22826330656
"91359","Maisse",24126.0070889392
"91363","Marcoussis",11236.0609473542
"91374","Marolles-en-Beauce",27944.2699304978
"91376","Marolles-en-Hurepoix",13462.2970030266
"91377","Massy",6862.71027543712
"91378","Mauchamps",17735.3171509528
"91386","Mennecy",13023.5292160728
"91390","Mereville",33615.185663918
"91393","Merobert",29125.7966280684
"91399","Mespuits",27705.8105028984
"91405","Milly-la-Foret",23297.0886635613
"91408","Moigny-sur-Ecole",20983.8870318207
"91411","Les Molieres",13543.9254552268
"91412","Mondeville",17385.9196868624
"91414","Monnerville",32543.8124787363
"91421","Montgeron",7827.0493025375
"91425","Montlhery",10030.9885319419
"91432","Morangis",7036.7311072568
"91433","Morigny-Champigny",23033.5066517191
"91434","Morsang-sur-Orge",8206.15912233976
"91435","Morsang-sur-Seine",12609.7607434874
"91441","Nainville-les-Roches",16686.0673740293
"91457","La Norville",13106.4376745144
"91458","Nozay",9982.58262616131
"91461","Ollainville",12851.512668134
"91463","Oncy-sur-Ecole",24822.9850722514
"91468","Ormoy",12330.5864399195
"91469","Ormoy-la-Riviere",26481.996189866
"91471","Orsay",9704.51025850015
"91473","Orveau",21112.0667933392
"91477","Palaiseau",8169.65144778778
"91479","Paray-Vieille-Poste",6313.81853112787
"91482","Pecqueuse",15538.7468309689
"91494","Le Plessis-Pate",10446.9199357922
"91495","Plessis-Saint-Benoist",27219.8141917367
"91507","Prunay-sur-Essonne",27314.2288360168
"91508","Puiselet-le-Marais",25058.0802865881
"91511","Pussay",33194.7099753694
"91514","Quincy-sous-Senart",9856.07049997098
"91519","Richarville",25890.5734123206
"91521","Ris-Orangis",8504.82811050147
"91525","Roinville",21655.765155472
"91526","Roinvilliers",29113.0574099095
"91533","Saclas",30276.3526952011
"91534","Saclay",8679.98007118517
"91538","Saint-Aubin",10217.978669104
"91540","Saint-Cheron",18066.1772422574
"91544","Saint-Cyr-la-Riviere",30368.9770236893
"91546","Saint-Cyr-sous-Dourdan",19486.9293443394
"91547","Saint-Escobille",29764.8348779621
"91549","Sainte-Genevieve-des-Bois",8952.80704454468
"91552","Saint-Germain-les-Arpajon",12241.1272080818
"91553","Saint-Germain-les-Corbeil",10315.1189743326
"91556","Saint-Hilaire",25409.6184311336
"91560","Saint-Jean-de-Beauregard",11350.7358940888
"91568","Saint-Maurice-Montcouronne",16632.942279608
"91570","Saint-Michel-sur-Orge",9651.01446690101
"91573","Saint-Pierre-du-Perray",11515.9395797217
"91577","Saintry-sur-Seine",11706.5149282525
"91578","Saint-Sulpice-de-Favieres",17606.0201993968
"91579","Saint-Vrain",14959.8503750875
"91581","Saint-Yon",15834.1068208246
"91587","Saulx-les-Chartreux",8370.43675660109
"91589","Savigny-sur-Orge",7519.89384599039
"91593","Sermaise",20058.9803404395
"91599","Soisy-sur-Ecole",18276.96669754
"91600","Soisy-sur-Seine",8607.93541100475
"91602","Souzy-la-Briche",18633.0891149737
"91613","Congerville-Thionville",31288.6811899674
"91617","Tigery",10282.2583587161
"91619","Torfou",16634.6242300144
"91629","Valpuiseaux",25053.6923347635
"91630","Le Val-Saint-Germain",18199.1866359895
"91631","Varennes-Jarcy",10427.9368062608
"91634","Vaugrigneuse",15911.3861236433
"91635","Vauhallan",8182.86294546464
"91639","Vayres-sur-Essonne",21846.7447736269
"91645","Verrieres-le-Buisson",6279.3351757421
"91648","Vert-le-Grand",11558.8053963256
"91649","Vert-le-Petit",13531.024990719
"91654","Videlles",18882.8918309938
"91657","Vigneux-sur-Seine",7200.01444730893
"91659","Villabe",11588.2563552002
"91661","Villebon-sur-Yvette",8672.11442698881
"91662","Villeconin",20724.0106843838
"91665","La Ville-du-Bois",9256.2057440086
"91666","Villejust",9679.24815462531
"91667","Villemoisson-sur-Orge",8207.90567322467
"91671","Villeneuve-sur-Auvers",20506.642879538
"91679","Villiers-le-Bacle",10069.5298680324
"91685","Villiers-sur-Orge",8695.0734662986
"91687","Viry-Chatillon",7762.04831446459
"91689","Wissous",6221.36214697923
"91691","Yerres",7829.50343499017
"91692","Les Ulis",10481.3559697594
"92002","Antony",5671.03196107007
"92004","Asnieres-sur-Seine",3304.57698521453
"92007","Bagneux",3582.19790901042
"92009","Bois-Colombes",3395.00103990758
"92012","Boulogne-Billancourt",3694.16922178575
"92014","Bourg-la-Reine",4266.95958745656
"92019","Chatenay-Malabry",5416.08854468245
"92020","Chatillon",3595.08990404001
"92022","Chaville",5610.28746733811
"92023","Clamart",4389.68073292211
"92024","Clichy",2934.8165595686
"92025","Colombes",3866.6157514636
"92026","Courbevoie",3275.60915614391
"92032","Fontenay-aux-Roses",4067.57156987552
"92033","Garches",5101.4211572612
"92035","La Garenne-Colombes",3531.87613997456
"92036","Gennevilliers",3891.41002377466
"92040","Issy-les-Moulineaux",3395.35839926646
"92044","Levallois-Perret",2882.58230298962
"92046","Malakoff",3090.04317947614
"92047","Marnes-la-Coquette",5727.50077763254
"92048","Meudon",4944.96372123275
"92049","Montrouge",3051.51091759878
"92050","Nanterre",4282.35156405429
"92051","Neuilly-sur-Seine",3077.12665070557
"92060","Le Plessis-Robinson",5034.32677327296
"92062","Puteaux",3478.46938925197
"92063","Rueil-Malmaison",5177.65044951053
"92064","Saint-Cloud",4433.77950262736
"92071","Sceaux",4591.21390110801
"92072","Sevres",4856.70790178203
"92073","Suresnes",3923.338954504
"92075","Vanves",3070.67748870764
"92076","Vaucresson",5747.66701960513
"92077","Ville-d'Avray",5616.75810368636
"92078","Villeneuve-la-Garenne",3894.67556583773
"93001","Aubervilliers",3294.9341689998
"93005","Aulnay-sous-Bois",5734.67077763684
"93006","Bagnolet",2905.97760360032
"93007","Le Blanc-Mesnil",5207.93960097044
"93008","Bobigny",3824.742381301
"93010","Bondy",4524.60384493442
"93013","Le Bourget",4676.56363620596
"93014","Clichy-sous-Bois",5785.30856241601
"93015","Coubron",6875.27417304288
"93027","La Courneuve",4129.51373029122
"93029","Drancy",4418.19846161871
"93030","Dugny",5147.23434375291
"93031","Epinay-sur-Seine",4661.45109797307
"93032","Gagny",5493.95532363009
"93033","Gournay-sur-Marne",6116.6192367137
"93039","L'Ile-Saint-Denis",4015.56763784283
"93045","Les Lilas",3004.81236357399
"93046","Livry-Gargan",5726.06918861688
"93047","Montfermeil",6200.64191796112
"93048","Montreuil",3388.10145484092
"93049","Neuilly-Plaisance",4771.80306393575
"93050","Neuilly-sur-Marne",5306.71986618507
"93051","Noisy-le-Grand",5959.0396996953
"93053","Noisy-le-Sec",3857.89487413195
"93055","Pantin",3179.09919170523
"93057","Les Pavillons-sous-Bois",4995.71752786849
"93059","Pierrefitte-sur-Seine",5063.64042171946
"93061","Le Pre-Saint-Gervais",2803.38421737893
"93062","Le Raincy",5153.88869502805
"93063","Romainville",3397.51236239353
"93064","Rosny-sous-Bois",4263.0374645242
"93066","Saint-Denis",3721.92651361032
"93070","Saint-Ouen",3094.48905407993
"93071","Sevran",6196.15238026049
"93072","Stains",5053.20160084677
"93073","Tremblay-en-France",8623.94095155281
"93074","Vaujours",7542.91520482671
"93077","Villemomble",4874.61658426729
"93078","Villepinte",7316.36472216959
"93079","Villetaneuse",4841.15908027426
"94001","Ablon-sur-Seine",6547.67070998702
"94002","Alfortville",4052.77686870968
"94003","Arcueil",3278.76906000904
"94004","Boissy-Saint-Leger",7502.82484751844
"94011","Bonneuil-sur-Marne",5710.57284432478
"94015","Bry-sur-Marne",5109.6726922577
"94016","Cachan",3745.53712197045
"94017","Champigny-sur-Marne",5231.03054506087
"94018","Charenton-le-Pont",3268.86844004878
"94019","Chennevieres-sur-Marne",6095.4816731966
"94021","Chevilly-Larue",4965.01470057295
"94022","Choisy-le-Roi",5242.96738101402
"94028","Creteil",5023.15746659817
"94033","Fontenay-sous-Bois",3927.9198608663
"94034","Fresnes",5312.72517721101
"94037","Gentilly",3046.46861967103
"94038","L'Hay-les-Roses",4408.60075071746
"94041","Ivry-sur-Seine",3323.31881416261
"94042","Joinville-le-Pont",4251.21106131427
"94043","Le Kremlin-Bicetre",3201.36641922389
"94044","Limeil-Brevannes",6718.13360311716
"94046","Maisons-Alfort",3996.73607102667
"94047","Mandres-les-Roses",9332.12614236446
"94048","Marolles-en-Brie",8355.51185619952
"94052","Nogent-sur-Marne",4213.608400065
"94053","Noiseau",7270.07401190612
"94054","Orly",5822.75834474261
"94055","Ormesson-sur-Marne",6401.93177510345
"94056","Perigny",10048.1347158631
"94058","Le Perreux-sur-Marne",4654.04479627638
"94059","Le Plessis-Trevise",6846.17187349204
"94060","La Queue-en-Brie",7919.0038595156
"94065","Rungis",5533.65166222058
"94067","Saint-Mande",3028.72877992042
"94068","Saint-Maur-des-Fosses",5168.03148607598
"94069","Saint-Maurice",3690.87726637376
"94070","Santeny",9070.89202248954
"94071","Sucy-en-Brie",6950.80332433152
"94073","Thiais",5232.59379700701
"94074","Valenton",5972.01160589839
"94075","Villecresnes",8421.99680016432
"94076","Villejuif",3752.5850671091
"94077","Villeneuve-le-Roi",6227.58619567972
"94078","Villeneuve-Saint-Georges",6224.09941584137
"94079","Villiers-sur-Marne",5636.46998419079
"94080","Vincennes",3203.4894425451
"94081","Vitry-sur-Seine",4092.18875781148
"95002","Ableiges",16063.1140138396
"95008","Aincourt",22193.1363196807
"95011","Ambleville",28852.1296931642
"95012","Amenucourt",28892.1890957196
"95014","Andilly",7040.19233158159
"95018","Argenteuil",4930.59277060441
"95019","Arnouville",6445.36886342261
"95023","Arronville",19124.2483282291
"95024","Arthies",22260.5334023789
"95026","Asnieres-sur-Oise",16069.2668532631
"95028","Attainville",10420.949343239
"95039","Auvers-sur-Oise",12025.5850565417
"95040","Avernes",19342.7776873302
"95042","Baillet-en-France",10152.5020006038
"95046","Banthelu",23138.5432505521
"95051","Beauchamp",8054.85668372861
"95052","Beaumont-sur-Oise",15660.9944206178
"95054","Le Bellay-en-Vexin",22554.2655680908
"95055","Bellefontaine",13756.3656338721
"95056","Belloy-en-France",12693.4506107867
"95058","Bernes-sur-Oise",17591.4221583451
"95059","Berville",21044.5157636762
"95060","Bessancourt",9096.26186345861
"95061","Bethemont-la-Foret",9926.37178823749
"95063","Bezons",4644.64107375442
"95074","Boisemont",12083.786710609
"95078","Boissy-l'Aillerie",14451.4950297746
"95088","Bonneuil-en-France",5710.63250996566
"95091","Bouffemont",8977.98585202436
"95094","Bouqueval",8666.39758282631
"95101","Bray-et-Lu",29669.0025235777
"95102","Breancon",18902.8979018291
"95110","Brignancourt",20176.6274294973
"95116","Bruyeres-sur-Oise",17341.6379615851
"95119","Buhy",30678.6090948479
"95120","Butry-sur-Oise",11942.2969532759
"95127","Cergy",11601.3895282457
"95134","Champagne-sur-Oise",15876.4119566683
"95139","La Chapelle-en-Vexin",29308.8595761179
"95141","Charmont",24674.2963326096
"95142","Chars",21555.386823944
"95144","Chatenay-en-France",11859.9257444293
"95149","Chaumontel",15814.20875193
"95150","Chaussy",26770.5592473576
"95151","Chauvry",9791.03417735557
"95154","Chennevieres-les-Louvres",12036.388027156
"95157","Cherence",26798.1806567323
"95166","Clery-en-Vexin",22458.4192828008
"95169","Commeny",20843.6515611258
"95170","Condecourt",14974.1640209624
"95176","Cormeilles-en-Parisis",6047.12420622503
"95177","Cormeilles-en-Vexin",16613.0487035801
"95181","Courcelles-sur-Viosne",14870.1333716659
"95183","Courdimanche",13078.8226053126
"95197","Deuil-la-Barre",5278.57774566211
"95199","Domont",8282.90177331908
"95203","Eaubonne",6100.01567542719
"95205","Ecouen",8421.09903059682
"95210","Enghien-les-Bains",5241.92583491848
"95211","Ennery",12595.8568189375
"95212","Epiais-les-Louvres",11304.0378269122
"95213","Epiais-Rhus",16167.8652313388
"95214","Epinay-Champlatreux",12842.6486529368
"95218","Eragny",9552.5432339763
"95219","Ermont",6095.58326657272
"95229","Ezanville",9036.09404723921
"95241","Fontenay-en-Parisis",10640.4737117587
"95250","Fosses",14870.671179905
"95252","Franconville",6452.03193592399
"95253","Fremainville",18250.3763296708
"95254","Fremecourt",17906.4082073233
"95256","Frepillon",9850.32487447199
"95257","La Frette-sur-Seine",6678.27201857414
"95258","Frouville",17603.7142276019
"95259","Gadancourt",20259.5908016044
"95268","Garges-les-Gonesse",5613.32399960519
"95270","Genainville",24980.665680049
"95271","Genicourt",14543.1392828401
"95277","Gonesse",7042.06115344066
"95280","Goussainville",9337.77423979192
"95282","Gouzangrez",19552.8296746013
"95287","Grisy-les-Platres",17386.1023712624
"95288","Groslay",5815.82414692358
"95295","Guiry-en-Vexin",21221.2972249095
"95298","Haravilliers",20447.8091589507
"95301","Haute-Isle",27339.3732856623
"95303","Le Heaulme",20592.9342875191
"95304","Hedouville",17400.5529046173
"95306","Herblay",7993.47203241203
"95308","Herouville",13985.4095041368
"95309","Hodent",25880.6335591544
"95313","L'Isle-Adam",13310.6458073525
"95316","Jagny-sous-Bois",12738.1079797617
"95323","Jouy-le-Moutier",10825.8030414721
"95328","Labbeville",15927.4717700433
"95331","Lassy",13468.9900531626
"95341","Livilliers",14210.7990868647
"95348","Longuesse",16206.9584488762
"95351","Louvres",11063.060879851
"95352","Luzarches",15030.9771073716
"95353","Maffliers",11708.3498623639
"95355","Magny-en-Vexin",25184.3937743621
"95365","Mareil-en-France",11554.269961268
"95369","Margency",6624.89596928781
"95370","Marines",19737.5384023795
"95371","Marly-la-Ville",13694.1178469537
"95379","Maudetour-en-Vexin",23653.3213451358
"95387","Menouville",17747.3586734346
"95388","Menucourt",13288.374498671
"95392","Meriel",11345.791489976
"95394","Mery-sur-Oise",10291.925775511
"95395","Le Mesnil-Aubry",10299.9026447135
"95409","Moisselles",9393.46486103962
"95422","Montgeroult",15520.5112149493
"95424","Montigny-les-Cormeilles",7169.15977439618
"95426","Montlignon",7474.45881625402
"95427","Montmagny",5260.90112933149
"95428","Montmorency",6073.49116031615
"95429","Montreuil-sur-Epte",30225.1887911231
"95430","Montsoult",10874.2052317682
"95436","Mours",15030.5554028585
"95438","Moussy",20759.0203750745
"95445","Nerville-la-Foret",12163.897925814
"95446","Nesles-la-Vallee",15082.5171491422
"95447","Neuilly-en-Vexin",21477.3536616436
"95450","Neuville-sur-Oise",10276.7335886275
"95452","Nointel",14938.5389797001
"95456","Noisy-sur-Oise",15392.0473651931
"95459","Nucourt",23728.4184480016
"95462","Omerville",27486.7604565261
"95476","Osny",12828.7213613361
"95480","Parmain",14604.5179295357
"95483","Le Perchay",19133.8200835235
"95487","Persan",16305.6707683175
"95488","Pierrelaye",8538.43698271292
"95489","Piscop",7664.05203480228
"95491","Le Plessis-Bouchard",7142.05144272972
"95492","Le Plessis-Gassot",9382.25270709013
"95493","Le Plessis-Luzarches",13749.7712590139
"95500","Pontoise",11150.04611207
"95504","Presles",13586.8022655209
"95509","Puiseux-en-France",12517.5082121982
"95510","Puiseux-Pontoise",13734.5565981382
"95523","La Roche-Guyon",28694.8905974742
"95527","Roissy-en-France",9139.81131269514
"95529","Ronquerolles",17822.3374157597
"95535","Sagy",14588.1640920886
"95539","Saint-Brice-sous-Foret",6750.51527550673
"95541","Saint-Clair-sur-Epte",31823.1426033338
"95543","Saint-Cyr-en-Arthies",22959.104847265
"95554","Saint-Gervais",27290.4544833002
"95555","Saint-Gratien",5223.24022178373
"95563","Saint-Leu-la-Foret",7923.52453398159
"95566","Saint-Martin-du-Tertre",13189.3124656263
"95572","Saint-Ouen-l'Aumone",10232.237808345
"95574","Saint-Prix",7846.83696426052
"95580","Saint-Witz",15011.1753981412
"95582","Sannois",5472.4300001276
"95584","Santeuil",19119.012490054
"95585","Sarcelles",6305.89719944228
"95592","Seraincourt",16965.487926532
"95594","Seugy",15066.8145767009
"95598","Soisy-sous-Montmorency",5921.90007587123
"95604","Survilliers",16006.6803319058
"95607","Taverny",8385.93138444593
"95610","Themericourt",18298.6935006707
"95611","Theuville",18538.5582808709
"95612","Le Thillay",8165.10414374392
"95625","Us",17693.5696332877
"95627","Vallangoujard",16361.2384819396
"95628","Valmondois",12950.9025978757
"95633","Vaudherland",8239.27286119767
"95637","Vaureal",11847.1544039119
"95641","Vemars",13755.6941477993
"95651","Vetheuil",24619.0012130678
"95652","Viarmes",14929.8855965348
"95656","Vienne-en-Arthies",24053.7949941352
"95658","Vigny",17075.0005613906
"95660","Villaines-sous-Bois",11338.2681607697
"95675","Villeron",12935.2423943966
"95676","Villers-en-Arthies",24526.4319901619
"95678","Villiers-Adam",10825.6517116831
"95680","Villiers-le-Bel",7681.68248465243
"95682","Villiers-le-Sec",11513.3343004855
"95690","Wy-dit-Joli-Village",21208.4187898041
