"ID","NAMES","employe_AsTheCrowFlies_POT_5000"
"78443","Neauphle-le-Vieux",4289.49202563
"78444","Neauphlette",957.469328
"78451","Nezel",5850.36949448
"78455","Noisy-le-Roi",15294.42102313
"78460","Oinville-sur-Montcient",4738.9380837
"78464","Orcemont",1235.32504247
"78465","Orgerus",1330.9912081
"78466","Orgeval",7264.1441297
"78470","Orphin",462.85736145
"78472","Orsonville",314.34666688
"78474","Orvilliers",1096.26564187
"78475","Osmoy",1193.9632708
"78478","Paray-Douaville",213.37328472
"78481","Le Pecq",23329.40170873
"78484","Perdreauville",3755.10605122
"78486","Le Perray-en-Yvelines",3603.90314511
"78490","Plaisir",17688.53980541
"78497","Poigny-la-Foret",1405.66870392
"78498","Poissy",13787.20730414
"78499","Ponthevrard",1571.37280526
"78501","Porcheville",10680.10127352
"78502","Le Port-Marly",24025.4343319
"78503","Port-Villez",1135.90654903
"78505","Prunay-le-Temple",1174.58065051
"78506","Prunay-en-Yvelines",577.46951504
"78513","La Queue-les-Yvelines",1406.05024923
"78516","Raizeux",346.76893958
"78517","Rambouillet",4259.16883841
"78518","Rennemoulin",17522.37807753
"78520","Richebourg",1327.16360385
"78522","Rochefort-en-Yvelines",1515.5327249
"78524","Rocquencourt",26131.35428054
"78528","Rolleboise",3699.91990118
"78530","Rosay",1673.29828457
"78531","Rosny-sur-Seine",4313.34985764
"78536","Sailly",2414.91057
"78537","Saint-Arnoult-en-Yvelines",1624.17587994
"78545","Saint-Cyr-l'Ecole",26235.65319286
"78548","Saint-Forget",4393.74721305
"78550","Saint-Germain-de-la-Grange",7593.13454113
"78551","Saint-Germain-en-Laye",23181.90292307
"78557","Saint-Hilarion",628.7633773
"78558","Saint-Illiers-la-Ville",1582.70830771
"78559","Saint-Illiers-le-Bois",866.4182572
"78561","Saint-Lambert",10958.45151317
"78562","Saint-Leger-en-Yvelines",626.56703341
"78564","Saint-Martin-de-Brethencourt",1273.55637117
"78565","Saint-Martin-des-Champs",1103.07375828
"78567","Saint-Martin-la-Garenne",6265.74897479
"78569","Sainte-Mesme",2121.01389121
"78571","Saint-Nom-la-Breteche",8662.05218721
"78575","Saint-Remy-les-Chevreuse",4935.47969047
"78576","Saint-Remy-l'Honore",5322.27924385
"78586","Sartrouville",55736.79392862
"78588","Saulx-Marchais",2634.59319111
"78590","Senlisse",1360.4507739
"78591","Septeuil",1054.29574191
"78597","Soindres",7645.80199612
"78601","Sonchamp",1001.55097092
"78605","Tacoignieres",1327.78048911
"78606","Le Tartre-Gaudran",172.44640883
"78608","Le Tertre-Saint-Denis",1776.46234296
"78609","Tessancourt-sur-Aubette",8481.80888044
"78615","Thiverval-Grignon",8394.29408638
"78616","Thoiry",1783.95593964
"78618","Tilly",595.08015315
"78620","Toussus-le-Noble",10782.83921237
"78621","Trappes",24172.45609731
"78623","Le Tremblay-sur-Mauldre",7376.09600108
"78624","Triel-sur-Seine",18033.3012828
"78638","Vaux-sur-Seine",16057.84810403
"78640","Velizy-Villacoublay",34229.92908932
"78642","Verneuil-sur-Seine",14268.45494062
"78643","Vernouillet",13776.51860752
"78644","La Verriere",15612.48417401
"78646","Versailles",26192.47631389
"78647","Vert",5572.23885345
"78650","Le Vesinet",34969.12122579
"78653","Vicq",2535.46732789
"78655","Vieille-Eglise-en-Yvelines",3831.23056616
"78668","La Villeneuve-en-Chevrie",1840.93289265
"78672","Villennes-sur-Seine",12813.40632518
"78674","Villepreux",16573.63801155
"78677","Villette",3377.20033844
"78681","Villiers-le-Mahieu",1477.07692008
"78683","Villiers-Saint-Frederic",6683.56990182
"78686","Viroflay",34826.31301818
"78688","Voisins-le-Bretonneux",18586.72645854
"91001","Abbeville-la-Riviere",387.33745797
"91016","Angerville",1092.81650726
"91017","Angervilliers",1816.75959145
"91021","Arpajon",11498.6671662
"91022","Arrancourt",532.04341914
"91027","Athis-Mons",44588.72439372
"91035","Authon-la-Plaine",463.2662657
"91037","Auvernaux",5069.53674962
"91038","Auvers-Saint-Georges",1992.90323204
"91041","Avrainville",7194.11156867
"91044","Ballainvilliers",29002.00804722
"91045","Ballancourt-sur-Essonne",4673.58099367
"91047","Baulne",3866.12358019
"91064","Bievres",24588.23570822
"91067","Blandy",163.89996238
"91069","Boigneville",309.66525405
"91075","Bois-Herpin",359.652771
"91079","Boissy-la-Riviere",2584.26380747
"91080","Boissy-le-Cutte",2115.83139492
"91081","Boissy-le-Sec",1140.88819625
"91085","Boissy-sous-Saint-Yon",5258.57476563
"91086","Bondoufle",28470.22292004
"91093","Boullay-les-Troux",2621.04660107
"91095","Bouray-sur-Juine",3843.43343357
"91097","Boussy-Saint-Antoine",20461.2171533
"91098","Boutervilliers",917.88503996
"91099","Boutigny-sur-Essonne",1684.35718038
"91100","Bouville",1001.71278589
"91103","Bretigny-sur-Orge",18186.43605782
"91105","Breuillet",4694.00980663
"91106","Breux-Jouy",3842.63363749
"91109","Brieres-les-Scelles",3309.2214903
"91111","Briis-sous-Forges",3646.92473734
"91112","Brouy",213.52820178
"91114","Brunoy",26441.06516441
"91115","Bruyeres-le-Chatel",6609.62962663
"91121","Buno-Bonnevaux",696.68609615
"91122","Bures-sur-Yvette",10891.02951899
"91129","Cerny",3222.32211417
"91130","Chalo-Saint-Mars",1323.79405463
"91131","Chalou-Moulineux",658.91714458
"91132","Chamarande",2861.78428696
"91135","Champcueil",3209.57698338
"91136","Champlan",30393.40759758
"91137","Champmotteux",377.09250584
"91145","Chatignonville",506.66319297
"91148","Chauffour-les-Etrechy",2076.43778022
"91156","Cheptainville",5994.7647216
"91159","Chevannes",5401.1328225
"91161","Chilly-Mazarin",36214.95892186
"91174","Corbeil-Essonnes",23404.15037438
"91175","Corbreuse",1304.29010882
"91179","Le Coudray-Montceaux",10748.7873675
"91180","Courances",1253.99783473
"91182","Courcouronnes",32486.11653078
"91184","Courdimanche-sur-Essonne",1378.67120378
"91186","Courson-Monteloup",3830.21034947
"91191","Crosne",42582.61478074
"91195","Dannemois",1373.99545047
"91198","D'Huison-Longueville",2102.09395866
"91200","Dourdan",2270.86665979
"91201","Draveil",40767.31618011
"91204","Echarcon",11842.53745515
"91207","Egly",8444.94908654
"91215","Epinay-sous-Senart",22454.21975157
"91216","Epinay-sur-Orge",37002.83121272
"91222","Estouches",505.04347358
"91223","Etampes",4518.53646693
"91225","Etiolles",25321.81723104
"91226","Etrechy",1879.35564854
"91228","Evry",31701.28940175
"91232","La Ferte-Alais",3406.40731144
"91235","Fleury-Merogis",37147.83462817
"91240","Fontaine-la-Riviere",1110.11293154
"91243","Fontenay-les-Briis",4915.74635827
"91244","Fontenay-le-Vicomte",6078.1287781
"91247","La Foret-le-Roi",796.67702954
"91248","La Foret-Sainte-Croix",651.51097247
"91249","Forges-les-Bains",2399.13675833
"91272","Gif-sur-Yvette",7750.48086219
"91273","Gironville-sur-Essonne",703.74019677
"91274","Gometz-la-Ville",5782.34380013
"91275","Gometz-le-Chatel",8773.68874368
"91284","Les Granges-le-Roi",1600.87869093
"91286","Grigny",43782.41275759
"91292","Guibeville",9330.3878672
"91293","Guigneville-sur-Essonne",2575.1182944
"91294","Guillerval",1197.70515678
"91312","Igny",24357.08108857
"91315","Itteville",4561.9612476
"91318","Janville-sur-Juine",2725.84714121
"91319","Janvry",6749.16729512
"91326","Juvisy-sur-Orge",44167.38980749
"91330","Lardy",3988.7374481
"91332","Leudeville",8856.06739122
"91333","Leuville-sur-Orge",17653.35149024
"91338","Limours",2806.17636155
"91339","Linas",16054.87393961
"91340","Lisses",23225.96197077
"91345","Longjumeau",33131.08757104
"91347","Longpont-sur-Orge",24626.72134964
"91359","Maisse",1113.48805817
"91363","Marcoussis",10636.45487649
"91374","Marolles-en-Beauce",753.7102949
"91376","Marolles-en-Hurepoix",8697.83889887
"91377","Massy",34938.08930527
"91378","Mauchamps",3206.45629977
"91386","Mennecy",9609.97713846
"91390","Mereville",1112.55743007
"91393","Merobert",418.60090445
"91399","Mespuits",334.51261617
"91405","Milly-la-Foret",1263.31309442
"91408","Moigny-sur-Ecole",1496.23968324
"91411","Les Molieres",3415.92184131
"91412","Mondeville",2981.66077389
"91414","Monnerville",1197.94897293
"91421","Montgeron",34513.11978963
"91425","Montlhery",20561.57636629
"91432","Morangis",39945.88790159
"91433","Morigny-Champigny",2602.67353629
"91434","Morsang-sur-Orge",41901.99828239
"91435","Morsang-sur-Seine",15477.03882294
"91441","Nainville-les-Roches",3098.62888954
"91457","La Norville",11662.21483436
"91458","Nozay",16163.63372427
"91461","Ollainville",10003.50974442
"91463","Oncy-sur-Ecole",1141.81366039
"91468","Ormoy",14933.55757026
"91469","Ormoy-la-Riviere",3973.91950712
"91471","Orsay",14327.48292765
"91473","Orveau",1511.44106275
"91477","Palaiseau",21741.84626061
"91479","Paray-Vieille-Poste",46784.00571544
"91482","Pecqueuse",1883.24842279
"91494","Le Plessis-Pate",21777.9117055
"91495","Plessis-Saint-Benoist",532.88859513
"91507","Prunay-sur-Essonne",574.36700917
"91508","Puiselet-le-Marais",524.59623213
"91511","Pussay",893.11930721
"91514","Quincy-sous-Senart",18767.61975029
"91519","Richarville",751.73450976
"91521","Ris-Orangis",39735.06316208
"91525","Roinville",1632.75639824
"91526","Roinvilliers",244.2867276
"91533","Saclas",1286.28813591
"91534","Saclay",10659.74324643
"91538","Saint-Aubin",8418.75372259
"91540","Saint-Cheron",2704.60841232
"91544","Saint-Cyr-la-Riviere",965.186302
"91546","Saint-Cyr-sous-Dourdan",1904.56319783
"91547","Saint-Escobille",304.53224524
"91549","Sainte-Genevieve-des-Bois",34395.21891491
"91552","Saint-Germain-les-Arpajon",14567.319996
"91553","Saint-Germain-les-Corbeil",23280.49112358
"91556","Saint-Hilaire",2915.4990615
"91560","Saint-Jean-de-Beauregard",10133.80189306
"91568","Saint-Maurice-Montcouronne",3182.06517227
"91570","Saint-Michel-sur-Orge",27952.20318939
"91573","Saint-Pierre-du-Perray",19274.73663537
"91577","Saintry-sur-Seine",19273.3594675
"91578","Saint-Sulpice-de-Favieres",3481.14758929
"91579","Saint-Vrain",5066.92121733
"91581","Saint-Yon",5428.49964
"91587","Saulx-les-Chartreux",24887.9960541
"91589","Savigny-sur-Orge",42386.14388427
"91593","Sermaise",1676.90291906
"91599","Soisy-sur-Ecole",1607.9459451
"91600","Soisy-sur-Seine",30467.1354488
"91602","Souzy-la-Briche",2648.99406416
"91613","Congerville-Thionville",489.4342393
"91617","Tigery",18931.00578314
"91619","Torfou",3961.37271524
"91629","Valpuiseaux",652.97228003
"91630","Le Val-Saint-Germain",2088.57494218
"91631","Varennes-Jarcy",16321.16157035
"91634","Vaugrigneuse",2777.7148753
"91635","Vauhallan",16595.46065511
"91639","Vayres-sur-Essonne",1538.53026416
"91645","Verrieres-le-Buisson",39931.46811911
"91648","Vert-le-Grand",11956.75268309
"91649","Vert-le-Petit",5741.854987
"91654","Videlles",2135.77917428
"91657","Vigneux-sur-Seine",41987.40098351
"91659","Villabe",19409.20159523
"91661","Villebon-sur-Yvette",20926.8448292
"91662","Villeconin",1589.00118089
"91665","La Ville-du-Bois",21513.7933314
"91666","Villejust",16651.8700862
"91667","Villemoisson-sur-Orge",39216.55539761
"91671","Villeneuve-sur-Auvers",1797.62872233
"91679","Villiers-le-Bacle",7624.73375539
"91685","Villiers-sur-Orge",30738.7458786
"91687","Viry-Chatillon",44974.96328987
"91689","Wissous",45488.65313549
"91691","Yerres",34418.89849693
"91692","Les Ulis",12691.44878446
"92002","Antony",54580.0681003
"92004","Asnieres-sur-Seine",153077.71108376
"92007","Bagneux",130124.98163835
"92009","Bois-Colombes",139512.0991648
"92012","Boulogne-Billancourt",102499.82499019
"92014","Bourg-la-Reine",101647.56078965
"92019","Chatenay-Malabry",58978.79486171
"92020","Chatillon",123255.01979643
"92022","Chaville",45983.32728646
"92023","Clamart",85870.8548426
"92024","Clichy",176249.42087463
"92025","Colombes",120519.93954472
"92026","Courbevoie",139006.61833906
"92032","Fontenay-aux-Roses",102813.08756333
"92033","Garches",59285.37621882
"92035","La Garenne-Colombes",127487.48667245
"92036","Gennevilliers",132765.30474927
"92040","Issy-les-Moulineaux",121472.19121922
"92044","Levallois-Perret",166691.33569268
"92046","Malakoff",145475.08530603
"92047","Marnes-la-Coquette",42794.63328152
"92048","Meudon",68068.48990427
"92049","Montrouge",156538.29479965
"92050","Nanterre",94001.03441365
"92051","Neuilly-sur-Seine",151381.67714819
"92060","Le Plessis-Robinson",71131.54230642
"92062","Puteaux",123451.74264476
"92063","Rueil-Malmaison",60601.32749647
"92064","Saint-Cloud",76111.07883066
"92071","Sceaux",87260.37154988
"92072","Sevres",66434.40355202
"92073","Suresnes",99523.16646103
"92075","Vanves",141780.08661626
"92076","Vaucresson",42400.03918158
"92077","Ville-d'Avray",45192.98684019
"92078","Villeneuve-la-Garenne",137215.65060431
"93001","Aubervilliers",182255.51944306
"93005","Aulnay-sous-Bois",71252.00382826
"93006","Bagnolet",192359.57433962
"93007","Le Blanc-Mesnil",88189.00199959
"93008","Bobigny",147055.96352254
"93010","Bondy",110623.92713323
"93013","Le Bourget",109789.16791049
"93014","Clichy-sous-Bois",67660.45406217
"93015","Coubron",48282.04702068
"93027","La Courneuve",133429.71282354
"93029","Drancy",117611.39989406
"93030","Dugny",92210.71211373
"93031","Epinay-sur-Seine",103271.64596119
"93032","Gagny",73020.34666157
"93033","Gournay-sur-Marne",60571.30259004
"93039","L'Ile-Saint-Denis",130806.05626423
"93045","Les Lilas",194979.26215638
"93046","Livry-Gargan",71119.79057046
"93047","Montfermeil",57320.02934485
"93048","Montreuil",158117.82745592
"93049","Neuilly-Plaisance",94886.6549377
"93050","Neuilly-sur-Marne",77890.87085298
"93051","Noisy-le-Grand",62207.89636618
"93053","Noisy-le-Sec",141230.66510164
"93055","Pantin",190763.76611322
"93057","Les Pavillons-sous-Bois",94936.53774293
"93059","Pierrefitte-sur-Seine",94968.86179512
"93061","Le Pre-Saint-Gervais",206653.91132308
"93062","Le Raincy",86312.45346889
"93063","Romainville",172209.60463077
"93064","Rosny-sous-Bois",114449.51600748
"93066","Saint-Denis",152029.27597372
"93070","Saint-Ouen",185931.99726328
"93071","Sevran",62900.12016348
"93072","Stains",96894.30083729
"93073","Tremblay-en-France",28001.59107002
"93074","Vaujours",41922.52866212
"93077","Villemomble",95049.35933792
"93078","Villepinte",46668.85640924
"93079","Villetaneuse",101196.92442405
"94001","Ablon-sur-Seine",48620.64214973
"94002","Alfortville",119145.74992308
"94003","Arcueil",151016.31838723
"94004","Boissy-Saint-Leger",33448.88225354
"94011","Bonneuil-sur-Marne",65218.8181197
"94015","Bry-sur-Marne",81579.74518634
"94016","Cachan",127288.818418
"94017","Champigny-sur-Marne",75397.61877589
"94018","Charenton-le-Pont",165713.80495473
"94019","Chennevieres-sur-Marne",55738.4855331
"94021","Chevilly-Larue",87383.88736538
"94022","Choisy-le-Roi",83680.80309467
"94028","Creteil",88456.88106052
"94033","Fontenay-sous-Bois",122620.69928706
"94034","Fresnes",68427.50522846
"94037","Gentilly",164724.01413762
"94038","L'Hay-les-Roses",101075.11772531
"94041","Ivry-sur-Seine",161238.87919486
"94042","Joinville-le-Pont",108535.06279661
"94043","Le Kremlin-Bicetre",160234.16136495
"94044","Limeil-Brevannes",46977.08800847
"94046","Maisons-Alfort",120723.39174109
"94047","Mandres-les-Roses",20041.54783436
"94048","Marolles-en-Brie",21766.42116452
"94052","Nogent-sur-Marne",109525.20458031
"94053","Noiseau",36155.30021574
"94054","Orly",61145.82429247
"94055","Ormesson-sur-Marne",49516.13861268
"94056","Perigny",17014.83649793
"94058","Le Perreux-sur-Marne",94632.1378059
"94059","Le Plessis-Trevise",47627.66982924
"94060","La Queue-en-Brie",29100.64333883
"94065","Rungis",63989.21060521
"94067","Saint-Mande",179000.29905131
"94068","Saint-Maur-des-Fosses",78420.14218429
"94069","Saint-Maurice",135312.14395524
"94070","Santeny",16174.11526369
"94071","Sucy-en-Brie",39436.48874398
"94073","Thiais",81160.96322039
"94074","Valenton",61973.52275817
"94075","Villecresnes",25558.53857163
"94076","Villejuif",132797.43088242
"94077","Villeneuve-le-Roi",53137.41002078
"94078","Villeneuve-Saint-Georges",56800.06958839
"94079","Villiers-sur-Marne",66624.81999943
"94080","Vincennes",161652.56039948
"94081","Vitry-sur-Seine",120156.3973723
"95002","Ableiges",3585.16481751
"95008","Aincourt",908.62518125
"95011","Ambleville",513.29858038
"95012","Amenucourt",492.71367584
"95014","Andilly",39990.48570195
"95018","Argenteuil",89376.93075751
"95019","Arnouville",54237.61372134
"95023","Arronville",412.05064852
"95024","Arthies",762.25428266
"95026","Asnieres-sur-Oise",3185.8272115
"95028","Attainville",8718.62279233
"95039","Auvers-sur-Oise",10013.93762742
"95040","Avernes",753.15050266
"95042","Baillet-en-France",9164.16753369
"95046","Banthelu",1101.19390914
"95051","Beauchamp",29709.89853933
"95052","Beaumont-sur-Oise",6495.91589454
"95054","Le Bellay-en-Vexin",1008.32384014
"95055","Bellefontaine",4986.08922812
"95056","Belloy-en-France",3921.10450919
"95058","Bernes-sur-Oise",4975.05303765
"95059","Berville",244.11040778
"95060","Bessancourt",20765.06803982
"95061","Bethemont-la-Foret",12429.52010399
"95063","Bezons",92253.50527448
"95074","Boisemont",21132.42718626
"95078","Boissy-l'Aillerie",11561.02457001
"95088","Bonneuil-en-France",70189.23182328
"95091","Bouffemont",15617.0254169
"95094","Bouqueval",25919.53951294
"95101","Bray-et-Lu",382.89813413
"95102","Breancon",1046.8554156
"95110","Brignancourt",1235.02670229
"95116","Bruyeres-sur-Oise",4526.66939944
"95119","Buhy",394.294442
"95120","Butry-sur-Oise",7657.58031106
"95127","Cergy",28346.07819753
"95134","Champagne-sur-Oise",5617.03160844
"95139","La Chapelle-en-Vexin",592.77203383
"95141","Charmont",1180.63360782
"95142","Chars",969.79236804
"95144","Chatenay-en-France",8225.79220693
"95149","Chaumontel",2565.42293772
"95150","Chaussy",575.43565994
"95151","Chauvry",12104.74369644
"95154","Chennevieres-les-Louvres",6399.44187171
"95157","Cherence",726.81512201
"95166","Clery-en-Vexin",1069.62067617
"95169","Commeny",915.51582486
"95170","Condecourt",7362.83269944
"95176","Cormeilles-en-Parisis",55994.93356377
"95177","Cormeilles-en-Vexin",2485.43085513
"95181","Courcelles-sur-Viosne",9598.93090273
"95183","Courdimanche",18099.89364247
"95197","Deuil-la-Barre",81549.11011722
"95199","Domont",22902.32807296
"95203","Eaubonne",55676.08546695
"95205","Ecouen",27341.67945259
"95210","Enghien-les-Bains",81232.13295446
"95211","Ennery",14511.0148084
"95212","Epiais-les-Louvres",7793.19872817
"95213","Epiais-Rhus",1868.31618574
"95214","Epinay-Champlatreux",3597.67664958
"95218","Eragny",31112.92791501
"95219","Ermont",56458.57561008
"95229","Ezanville",18584.69031596
"95241","Fontenay-en-Parisis",11766.897647
"95250","Fosses",4687.23527328
"95252","Franconville",50524.68437181
"95253","Fremainville",1259.05795681
"95254","Fremecourt",1577.20680192
"95256","Frepillon",15601.43477079
"95257","La Frette-sur-Seine",43075.67813791
"95258","Frouville",1112.62266419
"95259","Gadancourt",710.18351713
"95268","Garges-les-Gonesse",73900.62260883
"95270","Genainville",776.15128057
"95271","Genicourt",8537.36863483
"95277","Gonesse",42798.61158472
"95280","Goussainville",18109.82731231
"95282","Gouzangrez",945.37257467
"95287","Grisy-les-Platres",1291.29750643
"95288","Groslay",66950.4224959
"95295","Guiry-en-Vexin",841.57037675
"95298","Haravilliers",562.47648608
"95301","Haute-Isle",954.354993
"95303","Le Heaulme",893.57871678
"95304","Hedouville",2024.61866353
"95306","Herblay",28385.61633568
"95308","Herouville",4856.56750439
"95309","Hodent",1066.53335454
"95313","L'Isle-Adam",6151.849628
"95316","Jagny-sous-Bois",5211.69502404
"95323","Jouy-le-Moutier",26990.32662483
"95328","Labbeville",1680.57339783
"95331","Lassy",3938.06090911
"95341","Livilliers",6642.65364919
"95348","Longuesse",2776.01210601
"95351","Louvres",10118.09806812
"95352","Luzarches",3174.12509438
"95353","Maffliers",5529.01117658
"95355","Magny-en-Vexin",1182.13751386
"95365","Mareil-en-France",6118.86586027
"95369","Margency",45990.48996756
"95370","Marines",1218.89732109
"95371","Marly-la-Ville",6029.19871873
"95379","Maudetour-en-Vexin",822.04376681
"95387","Menouville",683.3299415
"95388","Menucourt",14525.63792315
"95392","Meriel",8239.84039877
"95394","Mery-sur-Oise",16017.26506486
"95395","Le Mesnil-Aubry",11073.35727954
"95409","Moisselles",13836.63791116
"95422","Montgeroult",6017.51681754
"95424","Montigny-les-Cormeilles",39178.44633461
"95426","Montlignon",34676.86696614
"95427","Montmagny",84253.76687298
"95428","Montmorency",57850.1908997
"95429","Montreuil-sur-Epte",439.93304332
"95430","Montsoult",6694.16553873
"95436","Mours",7121.9033362
"95438","Moussy",1020.80861355
"95445","Nerville-la-Foret",5924.57678227
"95446","Nesles-la-Vallee",3441.92944349
"95447","Neuilly-en-Vexin",828.52195158
"95450","Neuville-sur-Oise",31783.54182516
"95452","Nointel",6842.72386951
"95456","Noisy-sur-Oise",5731.84639903
"95459","Nucourt",1087.39191124
"95462","Omerville",697.33322111
"95476","Osny",20883.01495207
"95480","Parmain",4928.4026004
"95483","Le Perchay",1125.15230125
"95487","Persan",6352.45148179
"95488","Pierrelaye",26710.97576462
"95489","Piscop",34792.62782157
"95491","Le Plessis-Bouchard",41568.97283388
"95492","Le Plessis-Gassot",19704.48595364
"95493","Le Plessis-Luzarches",4387.35909065
"95500","Pontoise",26579.28891115
"95504","Presles",6572.16171124
"95509","Puiseux-en-France",7926.67029527
"95510","Puiseux-Pontoise",16501.94683803
"95523","La Roche-Guyon",972.88468526
"95527","Roissy-en-France",19115.47796313
"95529","Ronquerolles",2974.60065849
"95535","Sagy",8776.23675138
"95539","Saint-Brice-sous-Foret",49218.45365078
"95541","Saint-Clair-sur-Epte",252.57965446
"95543","Saint-Cyr-en-Arthies",1826.10232155
"95554","Saint-Gervais",1039.0902328
"95555","Saint-Gratien",80906.9200616
"95563","Saint-Leu-la-Foret",30307.53076278
"95566","Saint-Martin-du-Tertre",4860.33555001
"95572","Saint-Ouen-l'Aumone",24248.58969625
"95574","Saint-Prix",29795.44984269
"95580","Saint-Witz",4340.15236441
"95582","Sannois",71730.37426456
"95584","Santeuil",1369.13414477
"95585","Sarcelles",57775.98201756
"95592","Seraincourt",3687.98115377
"95594","Seugy",2999.84794895
"95598","Soisy-sous-Montmorency",59679.2448081
"95604","Survilliers",3557.55862075
"95607","Taverny",25573.28991562
"95610","Themericourt",920.65462857
"95611","Theuville",650.94918089
"95612","Le Thillay",26794.89246653
"95625","Us",1486.11345929
"95627","Vallangoujard",1189.74419656
"95628","Valmondois",5904.4718345
"95633","Vaudherland",26019.02233785
"95637","Vaureal",24997.52489766
"95641","Vemars",4101.06541229
"95651","Vetheuil",1934.85414759
"95652","Viarmes",3462.79334165
"95656","Vienne-en-Arthies",1446.24452475
"95658","Vigny",1526.05970688
"95660","Villaines-sous-Bois",5797.43971653
"95675","Villeron",6260.88588511
"95676","Villers-en-Arthies",770.32766293
"95678","Villiers-Adam",8752.56240219
"95680","Villiers-le-Bel",38937.50778975
"95682","Villiers-le-Sec",5312.37785823
"95690","Wy-dit-Joli-Village",749.91770337
