"ID","NAMES","agriculteurs_AsTheCrowFlies_ACC_0.05"
"78350","Louveciennes",7616.98414414982
"78354","Magnanville",16104.0042811629
"78356","Magny-les-Hameaux",12543.3203253794
"78358","Maisons-Laffitte",8321.20891803881
"78361","Mantes-la-Jolie",16480.698308043
"78362","Mantes-la-Ville",15614.4939577366
"78364","Marcq",14009.8271517604
"78366","Mareil-le-Guyon",15029.4353585332
"78367","Mareil-Marly",8641.45932318971
"78368","Mareil-sur-Mauldre",13218.5403932586
"78372","Marly-le-Roi",8188.18123909904
"78380","Maule",13626.3238229388
"78381","Maulette",20880.7315535003
"78382","Maurecourt",11617.901642107
"78383","Maurepas",14298.5679094053
"78384","Medan",11773.9782839125
"78385","Menerville",19184.7917487092
"78389","Mere",15373.9820610097
"78391","Mericourt",19968.5514368683
"78396","Le Mesnil-le-Roi",8220.37264958502
"78397","Le Mesnil-Saint-Denis",14291.8934588711
"78398","Les Mesnuls",16244.377086249
"78401","Meulan-en-Yvelines",13501.4969514974
"78402","Mezieres-sur-Seine",14379.6938030186
"78403","Mezy-sur-Seine",14010.296156734
"78404","Millemont",16778.3897300129
"78406","Milon-la-Chapelle",12999.5075196049
"78407","Mittainville",24767.9010208565
"78410","Moisson",19823.2917109495
"78413","Mondreville",20800.8867274444
"78415","Montainville",13536.729745394
"78416","Montalet-le-Bois",15574.9011801746
"78417","Montchauvet",17887.9763967532
"78418","Montesson",7560.04022516662
"78420","Montfort-l'Amaury",16200.5320930911
"78423","Montigny-le-Bretonneux",11769.8410916784
"78431","Morainvilliers",12291.9550240316
"78437","Mousseaux-sur-Seine",19526.5661972481
"78439","Mulcent",17167.729852512
"78440","Les Mureaux",13238.6377354154
"78442","Neauphle-le-Chateau",13602.8763760343
"78443","Neauphle-le-Vieux",14306.7433076266
"78444","Neauphlette",21595.2383888897
"78451","Nezel",13730.2928888377
"78455","Noisy-le-Roi",9511.61451343633
"78460","Oinville-sur-Montcient",14748.8119254391
"78464","Orcemont",21388.8097019714
"78465","Orgerus",16684.4732891501
"78466","Orgeval",11681.8049493234
"78470","Orphin",22859.7980290309
"78472","Orsonville",24161.6394529445
"78474","Orvilliers",17920.3964712285
"78475","Osmoy",15641.7852977879
"78478","Paray-Douaville",23339.2625871999
"78481","Le Pecq",7994.6466018238
"78484","Perdreauville",18621.5559454891
"78486","Le Perray-en-Yvelines",17779.7530985768
"78490","Plaisir",12878.4360092733
"78497","Poigny-la-Foret",20315.3086454088
"78498","Poissy",10569.8809774409
"78499","Ponthevrard",19825.7045660174
"78501","Porcheville",14790.0162507268
"78502","Le Port-Marly",7757.91741156254
"78503","Port-Villez",25634.217893112
"78505","Prunay-le-Temple",16901.2385094039
"78506","Prunay-en-Yvelines",23533.040601945
"78513","La Queue-les-Yvelines",16049.6969198262
"78516","Raizeux",23905.518544478
"78517","Rambouillet",19321.9128719621
"78518","Rennemoulin",10155.6499458576
"78520","Richebourg",18926.3747851333
"78522","Rochefort-en-Yvelines",17494.1874604585
"78524","Rocquencourt",8190.99999985754
"78528","Rolleboise",20276.4277678959
"78530","Rosay",15857.1458409295
"78531","Rosny-sur-Seine",19365.799374467
"78536","Sailly",15885.411108241
"78537","Saint-Arnoult-en-Yvelines",18671.6390923122
"78545","Saint-Cyr-l'Ecole",10108.8947142099
"78548","Saint-Forget",14489.0294844628
"78550","Saint-Germain-de-la-Grange",13291.6391594361
"78551","Saint-Germain-en-Laye",9237.04281584597
"78557","Saint-Hilarion",23087.9819230296
"78558","Saint-Illiers-la-Ville",21998.2049535625
"78559","Saint-Illiers-le-Bois",23456.033766019
"78561","Saint-Lambert",13636.5386322496
"78562","Saint-Leger-en-Yvelines",18536.2283713661
"78564","Saint-Martin-de-Brethencourt",20278.7168066014
"78565","Saint-Martin-des-Champs",15388.2661124757
"78567","Saint-Martin-la-Garenne",18046.2838656492
"78569","Sainte-Mesme",19186.2577665088
"78571","Saint-Nom-la-Breteche",10439.9096375897
"78575","Saint-Remy-les-Chevreuse",13155.1987277533
"78576","Saint-Remy-l'Honore",15704.1195894962
"78586","Sartrouville",7302.2367748994
"78588","Saulx-Marchais",14072.7158494223
"78590","Senlisse",15666.4691463801
"78591","Septeuil",16040.9051439654
"78597","Soindres",16301.1372537241
"78601","Sonchamp",20033.045966951
"78605","Tacoignieres",17700.6984496425
"78606","Le Tartre-Gaudran",24628.6054217362
"78608","Le Tertre-Saint-Denis",18508.1950489978
"78609","Tessancourt-sur-Aubette",13791.3287278412
"78615","Thiverval-Grignon",12646.4522956803
"78616","Thoiry",14249.6932643282
"78618","Tilly",20240.371450807
"78620","Toussus-le-Noble",10788.8702868135
"78621","Trappes",12796.4533331964
"78623","Le Tremblay-sur-Mauldre",14785.4061160612
"78624","Triel-sur-Seine",11828.6873692664
"78638","Vaux-sur-Seine",12839.8730409344
"78640","Velizy-Villacoublay",7641.46049809305
"78642","Verneuil-sur-Seine",12632.3120617907
"78643","Vernouillet",12139.2035571293
"78644","La Verriere",14177.9629418307
"78646","Versailles",8688.06929405592
"78647","Vert",15885.3315390182
"78650","Le Vesinet",7252.11161236949
"78653","Vicq",14641.5895588185
"78655","Vieille-Eglise-en-Yvelines",17848.3927563803
"78668","La Villeneuve-en-Chevrie",23550.1660832296
"78672","Villennes-sur-Seine",11365.5491165079
"78674","Villepreux",10934.1539529608
"78677","Villette",15589.1851006156
"78681","Villiers-le-Mahieu",14841.9885478514
"78683","Villiers-Saint-Frederic",13829.4123031735
"78686","Viroflay",7323.97679583622
"78688","Voisins-le-Bretonneux",11975.084047059
"91001","Abbeville-la-Riviere",18003.9416638481
"91016","Angerville",24635.7207360928
"91017","Angervilliers",16198.5979486153
"91021","Arpajon",14237.5125371799
"91022","Arrancourt",19631.5393458224
"91027","Athis-Mons",10925.9462954154
"91035","Authon-la-Plaine",20139.9013584639
"91037","Auvernaux",15352.5166228374
"91038","Auvers-Saint-Georges",14953.5280205588
"91041","Avrainville",14562.2082534614
"91044","Ballainvilliers",12297.7885884246
"91045","Ballancourt-sur-Essonne",14946.3201618085
"91047","Baulne",14982.8258984448
"91064","Bievres",8762.92189987111
"91067","Blandy",18103.5851331137
"91069","Boigneville",17180.1625881903
"91075","Bois-Herpin",16296.0109182118
"91079","Boissy-la-Riviere",16650.4844165784
"91080","Boissy-le-Cutte",14806.7342685294
"91081","Boissy-le-Sec",16369.7117660456
"91085","Boissy-sous-Saint-Yon",14784.6877641511
"91086","Bondoufle",13955.7601415511
"91093","Boullay-les-Troux",14672.1545701803
"91095","Bouray-sur-Juine",14718.8665052696
"91097","Boussy-Saint-Antoine",13152.5853776122
"91098","Boutervilliers",17344.113351878
"91099","Boutigny-sur-Essonne",15169.5357214562
"91100","Bouville",14992.0151919096
"91103","Bretigny-sur-Orge",13991.9508648747
"91105","Breuillet",15070.3833382093
"91106","Breux-Jouy",15234.1330712012
"91109","Brieres-les-Scelles",15701.7246391962
"91111","Briis-sous-Forges",14693.2710801649
"91112","Brouy",17721.349107197
"91114","Brunoy",12677.3347947187
"91115","Bruyeres-le-Chatel",14504.5109431502
"91121","Buno-Bonnevaux",16299.4821750957
"91122","Bures-sur-Yvette",12264.584365197
"91129","Cerny",14790.4886051783
"91130","Chalo-Saint-Mars",18027.0989008741
"91131","Chalou-Moulineux",20131.8354428789
"91132","Chamarande",14911.0593431064
"91135","Champcueil",15251.2775656599
"91136","Champlan",10675.8587835433
"91137","Champmotteux",16929.1353761508
"91145","Chatignonville",20623.0405081734
"91148","Chauffour-les-Etrechy",15336.7411889728
"91156","Cheptainville",14569.5496902013
"91159","Chevannes",15103.5352028631
"91161","Chilly-Mazarin",10694.8809626649
"91174","Corbeil-Essonnes",14473.6988770302
"91175","Corbreuse",19276.4685296356
"91179","Le Coudray-Montceaux",15102.2957983781
"91180","Courances",15682.4279589672
"91182","Courcouronnes",13911.7281892803
"91184","Courdimanche-sur-Essonne",15223.5799352962
"91186","Courson-Monteloup",15085.2042523444
"91191","Crosne",11242.723943845
"91195","Dannemois",15466.8226104192
"91198","D'Huison-Longueville",14887.3245656183
"91200","Dourdan",17916.2141274202
"91201","Draveil",12524.525691752
"91204","Echarcon",14626.6270719352
"91207","Egly",14501.8459645544
"91215","Epinay-sous-Senart",13016.7593190167
"91216","Epinay-sur-Orge",12256.4393131192
"91222","Estouches",21162.0838959703
"91223","Etampes",16127.9742552229
"91225","Etiolles",13608.0321807695
"91226","Etrechy",15263.2262011494
"91228","Evry",13849.7823975575
"91232","La Ferte-Alais",14945.3822344285
"91235","Fleury-Merogis",13489.8993075746
"91240","Fontaine-la-Riviere",17657.8159853688
"91243","Fontenay-les-Briis",14579.8769779606
"91244","Fontenay-le-Vicomte",14872.3393454787
"91247","La Foret-le-Roi",17261.8627602358
"91248","La Foret-Sainte-Croix",15985.2729087023
"91249","Forges-les-Bains",15458.4729225692
"91272","Gif-sur-Yvette",12546.4831754148
"91273","Gironville-sur-Essonne",16172.9505905218
"91274","Gometz-la-Ville",13661.6133499067
"91275","Gometz-le-Chatel",13106.3288524661
"91284","Les Granges-le-Roi",17907.8279885941
"91286","Grigny",12948.7886928733
"91292","Guibeville",14422.416177112
"91293","Guigneville-sur-Essonne",14986.4253399769
"91294","Guillerval",19218.4657600956
"91312","Igny",9654.05869347765
"91315","Itteville",14807.9775695356
"91318","Janville-sur-Juine",14791.6887238218
"91319","Janvry",13818.4585852485
"91326","Juvisy-sur-Orge",11570.6788799001
"91330","Lardy",14673.6260233646
"91332","Leudeville",14438.8821141356
"91333","Leuville-sur-Orge",13794.8506839948
"91338","Limours",14985.9419852871
"91339","Linas",13597.6287223924
"91340","Lisses",14420.8884430248
"91345","Longjumeau",11434.2207690405
"91347","Longpont-sur-Orge",13196.4770660171
"91359","Maisse",15539.9852832982
"91363","Marcoussis",13307.33179421
"91374","Marolles-en-Beauce",16713.0961087979
"91376","Marolles-en-Hurepoix",14440.6219784016
"91377","Massy",9825.91068996715
"91378","Mauchamps",15026.5500486005
"91386","Mennecy",14920.2086987141
"91390","Mereville",22053.2890406079
"91393","Merobert",19754.0011819472
"91399","Mespuits",16600.7801196386
"91405","Milly-la-Foret",15725.4222323115
"91408","Moigny-sur-Ecole",15370.317261175
"91411","Les Molieres",14329.6148779559
"91412","Mondeville",15150.6859038239
"91414","Monnerville",21419.7874335049
"91421","Montgeron",12228.218973646
"91425","Montlhery",13167.2652512609
"91432","Morangis",10952.9415218438
"91433","Morigny-Champigny",15176.9077698053
"91434","Morsang-sur-Orge",12859.7663622456
"91435","Morsang-sur-Seine",14971.2080749098
"91441","Nainville-les-Roches",15557.2162804889
"91457","La Norville",14291.1169074236
"91458","Nozay",12757.9092994723
"91461","Ollainville",14131.7483263395
"91463","Oncy-sur-Ecole",15908.4434437834
"91468","Ormoy",14843.3568800947
"91469","Ormoy-la-Riviere",16180.9306619564
"91471","Orsay",11511.9176964082
"91473","Orveau",14878.039366988
"91477","Palaiseau",10594.4257861314
"91479","Paray-Vieille-Poste",10180.7862218918
"91482","Pecqueuse",15526.4130128903
"91494","Le Plessis-Pate",13979.1569599465
"91495","Plessis-Saint-Benoist",18778.7132751771
"91507","Prunay-sur-Essonne",16516.6734119949
"91508","Puiselet-le-Marais",15475.2970927116
"91511","Pussay",22608.7640887915
"91514","Quincy-sous-Senart",13515.1255523153
"91519","Richarville",18535.6143277575
"91521","Ris-Orangis",13331.0583724074
"91525","Roinville",16897.0779152539
"91526","Roinvilliers",17416.3809171343
"91533","Saclas",18770.0589436827
"91534","Saclay",10389.7661452147
"91538","Saint-Aubin",11593.064289122
"91540","Saint-Cheron",15653.9776425602
"91544","Saint-Cyr-la-Riviere",18655.6083790756
"91546","Saint-Cyr-sous-Dourdan",16809.7869697662
"91547","Saint-Escobille",20884.5631358211
"91549","Sainte-Genevieve-des-Bois",13208.8015730629
"91552","Saint-Germain-les-Arpajon",14074.3145165989
"91553","Saint-Germain-les-Corbeil",14177.0153393528
"91556","Saint-Hilaire",16731.003041957
"91560","Saint-Jean-de-Beauregard",13052.6139832675
"91568","Saint-Maurice-Montcouronne",15512.5122365738
"91570","Saint-Michel-sur-Orge",13406.4231195482
"91573","Saint-Pierre-du-Perray",14643.9449569524
"91577","Saintry-sur-Seine",14728.9704188381
"91578","Saint-Sulpice-de-Favieres",15137.5664174755
"91579","Saint-Vrain",14662.0397847528
"91581","Saint-Yon",14881.6399738161
"91587","Saulx-les-Chartreux",11688.2723813215
"91589","Savigny-sur-Orge",11795.548154994
"91593","Sermaise",16249.5828836223
"91599","Soisy-sur-Ecole",15557.5716512984
"91600","Soisy-sur-Seine",13236.6651536923
"91602","Souzy-la-Briche",15428.7770737445
"91613","Congerville-Thionville",21185.1529411451
"91617","Tigery",13978.0966606649
"91619","Torfou",14755.7465332101
"91629","Valpuiseaux",15579.5584972561
"91630","Le Val-Saint-Germain",16125.3273633655
"91631","Varennes-Jarcy",13641.9886596069
"91634","Vaugrigneuse",15455.3644584013
"91635","Vauhallan",10193.5293038121
"91639","Vayres-sur-Essonne",15061.1075393933
"91645","Verrieres-le-Buisson",8625.08722466464
"91648","Vert-le-Grand",14413.1482794199
"91649","Vert-le-Petit",14707.4193079604
"91654","Videlles",15183.5654645239
"91657","Vigneux-sur-Seine",11480.2579455765
"91659","Villabe",14670.1667348604
"91661","Villebon-sur-Yvette",11333.7568283544
"91662","Villeconin",15804.2161361116
"91665","La Ville-du-Bois",12684.7461017861
"91666","Villejust",12223.1755369387
"91667","Villemoisson-sur-Orge",12687.357226061
"91671","Villeneuve-sur-Auvers",14860.4155110733
"91679","Villiers-le-Bacle",11360.3012670797
"91685","Villiers-sur-Orge",12736.5301978645
"91687","Viry-Chatillon",12552.3501796367
"91689","Wissous",9748.70889191007
"91691","Yerres",11846.2505133634
"91692","Les Ulis",12481.4443295033
"92002","Antony",8471.08327826803
"92004","Asnieres-sur-Seine",4046.76808790798
"92007","Bagneux",5548.97464866585
"92009","Bois-Colombes",4110.54232556402
"92012","Boulogne-Billancourt",3977.83967791452
"92014","Bourg-la-Reine",6715.01747975739
"92019","Chatenay-Malabry",7646.90306662008
"92020","Chatillon",5242.53605629078
"92022","Chaville",6454.05764511221
"92023","Clamart",5881.54592947388
"92024","Clichy",3482.01826482658
"92025","Colombes",4863.94696926456
"92026","Courbevoie",3488.58821083125
"92032","Fontenay-aux-Roses",6047.6036408086
"92033","Garches",5401.88361258743
"92035","La Garenne-Colombes",4087.27165309918
"92036","Gennevilliers",5275.97338629131
"92040","Issy-les-Moulineaux",4106.43154236707
"92044","Levallois-Perret",3017.46317966663
"92046","Malakoff",4245.21294423717
"92047","Marnes-la-Coquette",6283.57521039026
"92048","Meudon",5911.36645873345
"92049","Montrouge",4434.40074844263
"92050","Nanterre",4896.38579802573
"92051","Neuilly-sur-Seine",2905.26748170705
"92060","Le Plessis-Robinson",6805.16729367943
"92062","Puteaux",3552.30102154144
"92063","Rueil-Malmaison",5486.85971985199
"92064","Saint-Cloud",4736.4238032668
"92071","Sceaux",6879.89483606865
"92072","Sevres",5452.01814005462
"92073","Suresnes",4051.56961310661
"92075","Vanves",3995.11619988664
"92076","Vaucresson",6211.7771077631
"92077","Ville-d'Avray",6248.80770429359
"92078","Villeneuve-la-Garenne",5615.23864728799
"93001","Aubervilliers",5457.93858179918
"93005","Aulnay-sous-Bois",10210.572327965
"93006","Bagnolet",5334.60036851429
"93007","Le Blanc-Mesnil",8890.96770729127
"93008","Bobigny",6912.87645864665
"93010","Bondy",8286.81447912796
"93013","Le Bourget",7870.27923587782
"93014","Clichy-sous-Bois",10745.4251378023
"93015","Coubron",11988.9166284655
"93027","La Courneuve",6817.47083635873
"93029","Drancy",7815.45852196667
"93030","Dugny",8341.18985933658
"93031","Epinay-sur-Seine",6540.24958206912
"93032","Gagny",10262.6674552533
"93033","Gournay-sur-Marne",11116.5540307652
"93039","L'Ile-Saint-Denis",5804.27367672421
"93045","Les Lilas",5437.79518696078
"93046","Livry-Gargan",10662.3016292401
"93047","Montfermeil",11269.7279410269
"93048","Montreuil",6140.47158294093
"93049","Neuilly-Plaisance",8542.88613814045
"93050","Neuilly-sur-Marne",9882.52167823195
"93051","Noisy-le-Grand",10715.1217138138
"93053","Noisy-le-Sec",7088.70258070477
"93055","Pantin",5563.27904979105
"93057","Les Pavillons-sous-Bois",9161.15537885149
"93059","Pierrefitte-sur-Seine",7632.67879679268
"93061","Le Pre-Saint-Gervais",5043.45998609126
"93062","Le Raincy",9515.57771592719
"93063","Romainville",6119.88798166914
"93064","Rosny-sous-Bois",7751.75578765775
"93066","Saint-Denis",5752.13550269634
"93070","Saint-Ouen",4134.24622851742
"93071","Sevran",11054.1106340845
"93072","Stains",7817.39658443111
"93073","Tremblay-en-France",12942.5592732432
"93074","Vaujours",12517.4217446131
"93077","Villemomble",8767.89927117198
"93078","Villepinte",11831.9747470137
"93079","Villetaneuse",7055.27614662178
"94001","Ablon-sur-Seine",10630.5710691852
"94002","Alfortville",7281.99048034623
"94003","Arcueil",5256.03502420518
"94004","Boissy-Saint-Leger",11337.9366083057
"94011","Bonneuil-sur-Marne",9690.88735867655
"94015","Bry-sur-Marne",9128.94286549427
"94016","Cachan",6066.65819128314
"94017","Champigny-sur-Marne",9212.85783786299
"94018","Charenton-le-Pont",5643.53361473274
"94019","Chennevieres-sur-Marne",10437.3244442996
"94021","Chevilly-Larue",7887.07698013505
"94022","Choisy-le-Roi",8714.58227283462
"94028","Creteil",8480.71079299786
"94033","Fontenay-sous-Bois",7118.2878427032
"94034","Fresnes",8194.29816868895
"94037","Gentilly",4917.58536841263
"94038","L'Hay-les-Roses",7149.37909438112
"94041","Ivry-sur-Seine",5663.20079181984
"94042","Joinville-le-Pont",7651.20611186709
"94043","Le Kremlin-Bicetre",5323.83618006072
"94044","Limeil-Brevannes",10726.2928307493
"94046","Maisons-Alfort",7156.27546790246
"94047","Mandres-les-Roses",12965.4301709381
"94048","Marolles-en-Brie",12244.947213925
"94052","Nogent-sur-Marne",7632.60811209862
"94053","Noiseau",11281.6773584566
"94054","Orly",9502.16228806989
"94055","Ormesson-sur-Marne",10613.4909853032
"94056","Perigny",13323.0774663507
"94058","Le Perreux-sur-Marne",8332.6513895929
"94059","Le Plessis-Trevise",11322.1322466287
"94060","La Queue-en-Brie",12005.1706160341
"94065","Rungis",8755.32356296631
"94067","Saint-Mande",5354.57014184591
"94068","Saint-Maur-des-Fosses",8899.82724502386
"94069","Saint-Maurice",6571.66567237985
"94070","Santeny",12741.2508835419
"94071","Sucy-en-Brie",10949.995522479
"94073","Thiais",8495.48375218202
"94074","Valenton",10025.0872502018
"94075","Villecresnes",12369.0962789495
"94076","Villejuif",6313.67376545502
"94077","Villeneuve-le-Roi",10218.2241288375
"94078","Villeneuve-Saint-Georges",10275.0955826918
"94079","Villiers-sur-Marne",10173.3168070306
"94080","Vincennes",5842.42114227118
"94081","Vitry-sur-Seine",7178.98398215197
"95002","Ableiges",14999.4412406834
"95008","Aincourt",17368.3153042986
"95011","Ambleville",23543.7743221545
"95012","Amenucourt",22509.6233675657
"95014","Andilly",9482.66685328425
"95018","Argenteuil",6430.36904594505
"95019","Arnouville",9905.04835124336
"95023","Arronville",18381.0859774074
"95024","Arthies",17987.8767119278
"95026","Asnieres-sur-Oise",17250.1939448525
"95028","Attainville",12289.3747454278
"95039","Auvers-sur-Oise",13066.7016269019
"95040","Avernes",16508.3409954833
"95042","Baillet-en-France",11746.8705458289
"95046","Banthelu",19328.4732408071
"95051","Beauchamp",10273.4512707063
"95052","Beaumont-sur-Oise",16309.1859651251
"95054","Le Bellay-en-Vexin",19621.7318317155
"95055","Bellefontaine",15854.0824736183
"95056","Belloy-en-France",14079.1397119884
"95058","Bernes-sur-Oise",18053.5321677684
"95059","Berville",19958.1529406205
"95060","Bessancourt",11047.6290886918
"95061","Bethemont-la-Foret",11486.2464743179
"95063","Bezons",5708.11142530451
"95074","Boisemont",12703.3069776635
"95078","Boissy-l'Aillerie",14146.3131635742
"95088","Bonneuil-en-France",9282.84341824008
"95091","Bouffemont",10955.7779405427
"95094","Bouqueval",11652.9999425053
"95101","Bray-et-Lu",23877.5954130819
"95102","Breancon",17580.0260397025
"95110","Brignancourt",17987.2437539687
"95116","Bruyeres-sur-Oise",17985.9951702882
"95119","Buhy",26024.4363756169
"95120","Butry-sur-Oise",13046.6294238423
"95127","Cergy",12698.7217751693
"95134","Champagne-sur-Oise",16189.2072793756
"95139","La Chapelle-en-Vexin",24840.9212323251
"95141","Charmont",20491.5383874157
"95142","Chars",19230.8940253115
"95144","Chatenay-en-France",14304.9218433317
"95149","Chaumontel",17427.9645217645
"95150","Chaussy",21021.8522804636
"95151","Chauvry",11403.512124979
"95154","Chennevieres-les-Louvres",15170.7277833666
"95157","Cherence",20436.1948640096
"95166","Clery-en-Vexin",19088.1550994011
"95169","Commeny",18122.7780973358
"95170","Condecourt",13852.1191709884
"95176","Cormeilles-en-Parisis",8025.30004271664
"95177","Cormeilles-en-Vexin",15601.83070074
"95181","Courcelles-sur-Viosne",14189.2975662743
"95183","Courdimanche",13200.8220116436
"95197","Deuil-la-Barre",7685.69857399047
"95199","Domont",10591.1445689438
"95203","Eaubonne",8488.28514913765
"95205","Ecouen",11038.7705558548
"95210","Enghien-les-Bains",7496.6192800611
"95211","Ennery",13276.3391276113
"95212","Epiais-les-Louvres",14687.2518196312
"95213","Epiais-Rhus",15607.5009414923
"95214","Epinay-Champlatreux",14570.2316407431
"95218","Eragny",11532.9347334839
"95219","Ermont",8403.89664422085
"95229","Ezanville",11309.7301967986
"95241","Fontenay-en-Parisis",13236.2320230253
"95250","Fosses",16906.7398762857
"95252","Franconville",8636.86338855562
"95253","Fremainville",15615.6828244756
"95254","Fremecourt",16401.3233107619
"95256","Frepillon",11528.4913117034
"95257","La Frette-sur-Seine",8635.5235791298
"95258","Frouville",17234.1586098666
"95259","Gadancourt",17173.3380473555
"95268","Garges-les-Gonesse",8800.77689039862
"95270","Genainville",20033.5697237586
"95271","Genicourt",14349.3098620298
"95277","Gonesse",10734.044493003
"95280","Goussainville",12608.6615198996
"95282","Gouzangrez",17154.4352870462
"95287","Grisy-les-Platres",16316.8558318491
"95288","Groslay",8600.66918701946
"95295","Guiry-en-Vexin",18076.5767065906
"95298","Haravilliers",18997.6635552376
"95301","Haute-Isle",20569.2411503055
"95303","Le Heaulme",18848.4986927204
"95304","Hedouville",17246.2453102823
"95306","Herblay",10274.7183035471
"95308","Herouville",14299.9945071123
"95309","Hodent",21362.5584560992
"95313","L'Isle-Adam",14093.2211626692
"95316","Jagny-sous-Bois",14846.3626784077
"95323","Jouy-le-Moutier",12194.8348612808
"95328","Labbeville",15773.8091490012
"95331","Lassy",15402.9455554663
"95341","Livilliers",14304.3744175582
"95348","Longuesse",14718.5197541492
"95351","Louvres",14101.610912428
"95352","Luzarches",16560.0951605963
"95353","Maffliers",13021.3010837808
"95355","Magny-en-Vexin",21406.6405995058
"95365","Mareil-en-France",13640.3171404543
"95369","Margency",9045.27247037248
"95370","Marines",17919.2003654794
"95371","Marly-la-Ville",16097.0151729291
"95379","Maudetour-en-Vexin",19118.0487012407
"95387","Menouville",17106.9316844298
"95388","Menucourt",13174.1524455112
"95392","Meriel",12709.459239354
"95394","Mery-sur-Oise",11971.6929302689
"95395","Le Mesnil-Aubry",12547.465818103
"95409","Moisselles",11382.0574873882
"95422","Montgeroult",14776.9280367536
"95424","Montigny-les-Cormeilles",9273.9770956988
"95426","Montlignon",9779.23499480206
"95427","Montmagny",7823.02906539266
"95428","Montmorency",8672.15683703027
"95429","Montreuil-sur-Epte",25099.1764364085
"95430","Montsoult",12451.530215408
"95436","Mours",15537.0603225341
"95438","Moussy",18250.1503366842
"95445","Nerville-la-Foret",13211.7239533988
"95446","Nesles-la-Vallee",15263.000051167
"95447","Neuilly-en-Vexin",19597.5058428536
"95450","Neuville-sur-Oise",11938.5656306618
"95452","Nointel",15576.3600471478
"95456","Noisy-sur-Oise",16172.7684791987
"95459","Nucourt",20613.9980534082
"95462","Omerville",22345.6508557782
"95476","Osny",13297.8183278201
"95480","Parmain",15074.0036458954
"95483","Le Perchay",16980.8135048089
"95487","Persan",16801.8558492724
"95488","Pierrelaye",10748.7544669939
"95489","Piscop",10205.1370124182
"95491","Le Plessis-Bouchard",9309.05980121194
"95492","Le Plessis-Gassot",12047.3183414455
"95493","Le Plessis-Luzarches",15736.4289847427
"95500","Pontoise",12587.5318317001
"95504","Presles",14502.7147141035
"95509","Puiseux-en-France",15052.1737300019
"95510","Puiseux-Pontoise",13648.1182969528
"95523","La Roche-Guyon",21798.6769426035
"95527","Roissy-en-France",12914.6462580109
"95529","Ronquerolles",17850.4504032131
"95535","Sagy",13864.2870334517
"95539","Saint-Brice-sous-Foret",9512.78189999301
"95541","Saint-Clair-sur-Epte",27499.5752861938
"95543","Saint-Cyr-en-Arthies",17368.7626054098
"95554","Saint-Gervais",22960.483412539
"95555","Saint-Gratien",7343.3085461116
"95563","Saint-Leu-la-Foret",10127.6650536062
"95566","Saint-Martin-du-Tertre",14335.7066799247
"95572","Saint-Ouen-l'Aumone",11987.1183507497
"95574","Saint-Prix",10106.3579068877
"95580","Saint-Witz",17400.2105919753
"95582","Sannois",7640.76993962847
"95584","Santeuil",17247.8594078875
"95585","Sarcelles",9340.44665846122
"95592","Seraincourt",14757.7137149706
"95594","Seugy",16239.6609894323
"95598","Soisy-sous-Montmorency",8388.51512102868
"95604","Survilliers",18196.8752027548
"95607","Taverny",10487.5032625733
"95610","Themericourt",16048.1125543977
"95611","Theuville",17607.0788991437
"95612","Le Thillay",11721.7998677155
"95625","Us",15951.2280303643
"95627","Vallangoujard",15931.7821598225
"95628","Valmondois",13690.8896889881
"95633","Vaudherland",12013.357373909
"95637","Vaureal",12712.8431183283
"95641","Vemars",16507.0377809315
"95651","Vetheuil",18286.8789514309
"95652","Viarmes",16001.9367503224
"95656","Vienne-en-Arthies",18105.7302380683
"95658","Vigny",15324.1809696696
"95660","Villaines-sous-Bois",13009.7249531269
"95675","Villeron",15679.5740595312
"95676","Villers-en-Arthies",18865.4746016849
"95678","Villiers-Adam",12322.2861330925
"95680","Villiers-le-Bel",10589.6258362509
"95682","Villiers-le-Sec",13346.1083950387
"95690","Wy-dit-Joli-Village",17585.5926029015
