"ID","NAMES","intermediaires_AsTheCrowFlies_ACC_0.05"
"78350","Louveciennes",7324.12892860899
"78354","Magnanville",22871.0921352733
"78356","Magny-les-Hameaux",11075.6628609556
"78358","Maisons-Laffitte",6672.28211471359
"78361","Mantes-la-Jolie",23021.5077443431
"78362","Mantes-la-Ville",21705.2078615731
"78364","Marcq",16646.473617591
"78366","Mareil-le-Guyon",16732.7989076699
"78367","Mareil-Marly",8343.16138638256
"78368","Mareil-sur-Mauldre",14690.2921534104
"78372","Marly-le-Roi",7930.24036286196
"78380","Maule",15858.4399539049
"78381","Maulette",26986.2774477953
"78382","Maurecourt",9585.69003159042
"78383","Maurepas",14457.5524942853
"78384","Medan",11154.8558280892
"78385","Menerville",27060.819056391
"78389","Mere",17897.2631460146
"78391","Mericourt",27272.8316532247
"78396","Le Mesnil-le-Roi",7186.41926184606
"78397","Le Mesnil-Saint-Denis",13690.1884685444
"78398","Les Mesnuls",18299.5435483164
"78401","Meulan-en-Yvelines",14295.4021356203
"78402","Mezieres-sur-Seine",18281.5448543525
"78403","Mezy-sur-Seine",15726.686373028
"78404","Millemont",21523.4354388318
"78406","Milon-la-Chapelle",11719.9432080292
"78407","Mittainville",29486.25633397
"78410","Moisson",26295.4245322549
"78413","Mondreville",28587.8955232153
"78415","Montainville",15496.895741878
"78416","Montalet-le-Bois",18514.277370869
"78417","Montchauvet",25239.9293681339
"78418","Montesson",6492.49768707146
"78420","Montfort-l'Amaury",18863.1862332096
"78423","Montigny-le-Bretonneux",10500.3809756948
"78431","Morainvilliers",12521.6965691161
"78437","Mousseaux-sur-Seine",26374.4424350792
"78439","Mulcent",24002.0766859018
"78440","Les Mureaux",13922.3647651051
"78442","Neauphle-le-Chateau",14304.6178445668
"78443","Neauphle-le-Vieux",15961.2082127685
"78444","Neauphlette",29533.4180101821
"78451","Nezel",15978.7112340627
"78455","Noisy-le-Roi",8904.68404158307
"78460","Oinville-sur-Montcient",17177.7156242394
"78464","Orcemont",25148.1761394753
"78465","Orgerus",22387.128131783
"78466","Orgeval",11651.1472036852
"78470","Orphin",26997.0032527443
"78472","Orsonville",30186.1510557812
"78474","Orvilliers",24678.8487705544
"78475","Osmoy",21060.0876289999
"78478","Paray-Douaville",30008.3200695133
"78481","Le Pecq",7606.34377720463
"78484","Perdreauville",26353.4186577041
"78486","Le Perray-en-Yvelines",19879.4421967595
"78490","Plaisir",12773.5910358211
"78497","Poigny-la-Foret",23844.4134290756
"78498","Poissy",10062.2286687144
"78499","Ponthevrard",23770.9419864739
"78501","Porcheville",19201.7511587709
"78502","Le Port-Marly",7487.12131443799
"78503","Port-Villez",32903.5749112406
"78505","Prunay-le-Temple",23227.9498065325
"78506","Prunay-en-Yvelines",28418.9460206345
"78513","La Queue-les-Yvelines",19917.1647827468
"78516","Raizeux",28229.8415489776
"78517","Rambouillet",22120.2320698451
"78518","Rennemoulin",9307.40934056922
"78520","Richebourg",25406.3938545907
"78522","Rochefort-en-Yvelines",19468.7104081898
"78524","Rocquencourt",7711.12412022368
"78528","Rolleboise",27861.2130219804
"78530","Rosay",22521.7861995231
"78531","Rosny-sur-Seine",27073.9877141848
"78536","Sailly",19814.3557947729
"78537","Saint-Arnoult-en-Yvelines",21825.5888292807
"78545","Saint-Cyr-l'Ecole",8888.89782513301
"78548","Saint-Forget",13674.6998529667
"78550","Saint-Germain-de-la-Grange",14098.3738476744
"78551","Saint-Germain-en-Laye",7931.58188483702
"78557","Saint-Hilarion",27191.683690797
"78558","Saint-Illiers-la-Ville",29934.4945664206
"78559","Saint-Illiers-le-Bois",31287.870780501
"78561","Saint-Lambert",12708.7271302344
"78562","Saint-Leger-en-Yvelines",22116.1721960441
"78564","Saint-Martin-de-Brethencourt",25365.203048698
"78565","Saint-Martin-des-Champs",20869.0047790736
"78567","Saint-Martin-la-Garenne",24738.2492031494
"78569","Sainte-Mesme",23456.5861091606
"78571","Saint-Nom-la-Breteche",10086.7708562572
"78575","Saint-Remy-les-Chevreuse",11935.8887814676
"78576","Saint-Remy-l'Honore",16854.392729493
"78586","Sartrouville",5870.41609674562
"78588","Saulx-Marchais",16362.3583626475
"78590","Senlisse",15568.2988631514
"78591","Septeuil",22505.0236067477
"78597","Soindres",23311.7841638309
"78601","Sonchamp",23301.5469595871
"78605","Tacoignieres",23805.4950647681
"78606","Le Tartre-Gaudran",29822.5206960125
"78608","Le Tertre-Saint-Denis",26269.7734001031
"78609","Tessancourt-sur-Aubette",14643.4765072998
"78615","Thiverval-Grignon",12883.882871654
"78616","Thoiry",17635.2944463801
"78618","Tilly",27817.0161329227
"78620","Toussus-le-Noble",9379.05371076418
"78621","Trappes",11775.4671298236
"78623","Le Tremblay-sur-Mauldre",15854.1526232545
"78624","Triel-sur-Seine",10604.7819773967
"78638","Vaux-sur-Seine",12379.4472725874
"78640","Velizy-Villacoublay",6281.79703732071
"78642","Verneuil-sur-Seine",12337.2778055832
"78643","Vernouillet",11614.0271432737
"78644","La Verriere",13781.9731807624
"78646","Versailles",7825.39792528403
"78647","Vert",22688.7331007085
"78650","Le Vesinet",6669.36468757085
"78653","Vicq",17067.6145325246
"78655","Vieille-Eglise-en-Yvelines",19652.0148018806
"78668","La Villeneuve-en-Chevrie",31187.4562555194
"78672","Villennes-sur-Seine",10881.9636351062
"78674","Villepreux",10241.7279066231
"78677","Villette",22069.1565403037
"78681","Villiers-le-Mahieu",18722.3985896265
"78683","Villiers-Saint-Frederic",15097.2142100669
"78686","Viroflay",6379.58300224974
"78688","Voisins-le-Bretonneux",10582.9090149323
"91001","Abbeville-la-Riviere",29392.1864117207
"91016","Angerville",35218.1873500335
"91017","Angervilliers",17361.3466040328
"91021","Arpajon",12605.7555332967
"91022","Arrancourt",31187.6980514839
"91027","Athis-Mons",6660.4394389337
"91035","Authon-la-Plaine",27581.413608787
"91037","Auvernaux",14601.6981305491
"91038","Auvers-Saint-Georges",19766.1254949233
"91041","Avrainville",14377.9284482733
"91044","Ballainvilliers",8114.36071715547
"91045","Ballancourt-sur-Essonne",14866.5585296773
"91047","Baulne",16656.4920055172
"91064","Bievres",7057.47468091571
"91067","Blandy",29879.8031849317
"91069","Boigneville",28452.9564993714
"91075","Bois-Herpin",26641.1304393989
"91079","Boissy-la-Riviere",27136.2203168211
"91080","Boissy-le-Cutte",19256.1065214551
"91081","Boissy-le-Sec",22195.6005369028
"91085","Boissy-sous-Saint-Yon",15498.4752795938
"91086","Bondoufle",9461.71521876046
"91093","Boullay-les-Troux",13813.7102153175
"91095","Bouray-sur-Juine",16275.5931868776
"91097","Boussy-Saint-Antoine",9208.60571335243
"91098","Boutervilliers",24979.7699750495
"91099","Boutigny-sur-Essonne",20637.0839099716
"91100","Bouville",21952.9497873967
"91103","Bretigny-sur-Orge",10744.996711695
"91105","Breuillet",15469.5834326875
"91106","Breux-Jouy",16452.9791505776
"91109","Brieres-les-Scelles",22329.286618306
"91111","Briis-sous-Forges",13755.9337890159
"91112","Brouy",29266.9970877064
"91114","Brunoy",8369.9543249368
"91115","Bruyeres-le-Chatel",13478.5716752899
"91121","Buno-Bonnevaux",26163.4568410242
"91122","Bures-sur-Yvette",10507.09168974
"91129","Cerny",17883.0607542049
"91130","Chalo-Saint-Mars",27364.2777343584
"91131","Chalou-Moulineux",30242.5718381436
"91132","Chamarande",17419.6939900758
"91135","Champcueil",15768.5724371598
"91136","Champlan",7373.42026293603
"91137","Champmotteux",27786.013789238
"91145","Chatignonville",27397.5478418294
"91148","Chauffour-les-Etrechy",18945.3468278269
"91156","Cheptainville",14465.2653096009
"91159","Chevannes",14043.5650827579
"91161","Chilly-Mazarin",6889.16175248067
"91174","Corbeil-Essonnes",10536.357398728
"91175","Corbreuse",25127.4897676963
"91179","Le Coudray-Montceaux",12897.9168494761
"91180","Courances",20423.219640259
"91182","Courcouronnes",9215.51252217444
"91184","Courdimanche-sur-Essonne",22114.6427780902
"91186","Courson-Monteloup",14887.7297497308
"91191","Crosne",7095.82199386867
"91195","Dannemois",18921.6572382647
"91198","D'Huison-Longueville",19803.4999913484
"91200","Dourdan",21857.0739336975
"91201","Draveil",7596.9793901828
"91204","Echarcon",11497.4311837023
"91207","Egly",13742.2776906851
"91215","Epinay-sous-Senart",8830.46270154651
"91216","Epinay-sur-Orge",7744.56536441301
"91222","Estouches",32892.3341095944
"91223","Etampes",25176.0293426079
"91225","Etiolles",9033.62229904526
"91226","Etrechy",19715.3420549676
"91228","Evry",9127.89323431293
"91232","La Ferte-Alais",17705.7847497962
"91235","Fleury-Merogis",8614.63625514904
"91240","Fontaine-la-Riviere",28681.0832599747
"91243","Fontenay-les-Briis",13582.4676194981
"91244","Fontenay-le-Vicomte",13193.5667810572
"91247","La Foret-le-Roi",23783.3839299223
"91248","La Foret-Sainte-Croix",25977.0405060515
"91249","Forges-les-Bains",15371.7072156907
"91272","Gif-sur-Yvette",10959.7024908414
"91273","Gironville-sur-Essonne",25872.2163536857
"91274","Gometz-la-Ville",12557.4004359527
"91275","Gometz-le-Chatel",11535.6055036227
"91284","Les Granges-le-Roi",23437.856840715
"91286","Grigny",7862.40267441785
"91292","Guibeville",13256.2397398003
"91293","Guigneville-sur-Essonne",18836.4659024926
"91294","Guillerval",29942.1367221529
"91312","Igny",7519.46417923244
"91315","Itteville",15601.9979853852
"91318","Janville-sur-Juine",17713.1916585099
"91319","Janvry",12439.9317870669
"91326","Juvisy-sur-Orge",7040.99492627223
"91330","Lardy",15728.0108092331
"91332","Leudeville",12197.457521075
"91333","Leuville-sur-Orge",10810.3310769507
"91338","Limours",14219.7383387992
"91339","Linas",10652.9261167456
"91340","Lisses",10449.6508967269
"91345","Longjumeau",7513.63298800356
"91347","Longpont-sur-Orge",9272.70421798568
"91359","Maisse",23590.6891176393
"91363","Marcoussis",10920.508146305
"91374","Marolles-en-Beauce",27499.92051165
"91376","Marolles-en-Hurepoix",12925.6320859977
"91377","Massy",6710.33189172033
"91378","Mauchamps",17205.2898920732
"91386","Mennecy",12568.8532834101
"91390","Mereville",33198.076326556
"91393","Merobert",28687.9233469086
"91399","Mespuits",27195.8733271729
"91405","Milly-la-Foret",22809.4854412487
"91408","Moigny-sur-Ecole",20462.0063605362
"91411","Les Molieres",13373.5698931638
"91412","Mondeville",16792.832812776
"91414","Monnerville",32064.0112346276
"91421","Montgeron",7728.34573210818
"91425","Montlhery",9591.78260942204
"91432","Morangis",6835.74658490583
"91433","Morigny-Champigny",22550.9346056778
"91434","Morsang-sur-Orge",7935.65997088564
"91435","Morsang-sur-Seine",12154.1654222118
"91441","Nainville-les-Roches",16136.3596980272
"91457","La Norville",12621.7877344369
"91458","Nozay",9611.75502736833
"91461","Ollainville",12454.9283963123
"91463","Oncy-sur-Ecole",24286.329183874
"91468","Ormoy",11861.0708264151
"91469","Ormoy-la-Riviere",25975.2726844254
"91471","Orsay",9554.6799522771
"91473","Orveau",20564.7909215214
"91477","Palaiseau",8067.92228274421
"91479","Paray-Vieille-Poste",6217.30232909263
"91482","Pecqueuse",15325.1644421674
"91494","Le Plessis-Pate",10034.2188044451
"91495","Plessis-Saint-Benoist",26744.6988621178
"91507","Prunay-sur-Essonne",26781.7845349962
"91508","Puiselet-le-Marais",24474.465701003
"91511","Pussay",32809.8099019485
"91514","Quincy-sous-Senart",9568.4354575453
"91519","Richarville",25499.6402100186
"91521","Ris-Orangis",8271.83783734346
"91525","Roinville",21222.0552881384
"91526","Roinvilliers",28617.801031894
"91533","Saclas",29825.9009408213
"91534","Saclay",8671.86476394664
"91538","Saint-Aubin",10168.2803593564
"91540","Saint-Cheron",17681.8561928271
"91544","Saint-Cyr-la-Riviere",29940.2616608019
"91546","Saint-Cyr-sous-Dourdan",19092.7879097225
"91547","Saint-Escobille",29308.7816779293
"91549","Sainte-Genevieve-des-Bois",8579.64628016767
"91552","Saint-Germain-les-Arpajon",11694.771816699
"91553","Saint-Germain-les-Corbeil",10022.3179980619
"91556","Saint-Hilaire",24993.5042378751
"91560","Saint-Jean-de-Beauregard",11132.9042342584
"91568","Saint-Maurice-Montcouronne",16234.2138281011
"91570","Saint-Michel-sur-Orge",9205.32189033322
"91573","Saint-Pierre-du-Perray",11120.9096201617
"91577","Saintry-sur-Seine",11292.8440189315
"91578","Saint-Sulpice-de-Favieres",17060.8534314759
"91579","Saint-Vrain",14326.3725191273
"91581","Saint-Yon",15381.886786409
"91587","Saulx-les-Chartreux",8133.47900603815
"91589","Savigny-sur-Orge",7271.63395360838
"91593","Sermaise",19580.1726849273
"91599","Soisy-sur-Ecole",17758.2428272076
"91600","Soisy-sur-Seine",8417.65258802003
"91602","Souzy-la-Briche",18167.1308599779
"91613","Congerville-Thionville",30873.4216025882
"91617","Tigery",10018.7287709721
"91619","Torfou",16065.8539037297
"91629","Valpuiseaux",24476.3720260928
"91630","Le Val-Saint-Germain",17859.6893626945
"91631","Varennes-Jarcy",10204.3290537284
"91634","Vaugrigneuse",15602.9729628117
"91635","Vauhallan",8147.48485188924
"91639","Vayres-sur-Essonne",21271.373001822
"91645","Verrieres-le-Buisson",6216.62428605347
"91648","Vert-le-Grand",11060.9398995011
"91649","Vert-le-Petit",13000.3521092742
"91654","Videlles",18330.8110222799
"91657","Vigneux-sur-Seine",7091.62884790808
"91659","Villabe",11169.2359330601
"91661","Villebon-sur-Yvette",8493.96057762963
"91662","Villeconin",20287.2627915242
"91665","La Ville-du-Bois",8899.66489840825
"91666","Villejust",9406.38503582847
"91667","Villemoisson-sur-Orge",7926.04606009265
"91671","Villeneuve-sur-Auvers",19998.1006088129
"91679","Villiers-le-Bacle",10045.5163954503
"91685","Villiers-sur-Orge",8354.34525494198
"91687","Viry-Chatillon",7579.24539900486
"91689","Wissous",6114.39891614205
"91691","Yerres",7732.91322568902
"91692","Les Ulis",10325.3271200969
"92002","Antony",5608.56254226994
"92004","Asnieres-sur-Seine",3380.27606953119
"92007","Bagneux",3563.26617586251
"92009","Bois-Colombes",3470.21626005564
"92012","Boulogne-Billancourt",3855.10936549525
"92014","Bourg-la-Reine",4234.62489687058
"92019","Chatenay-Malabry",5373.63433973783
"92020","Chatillon",3571.31163304819
"92022","Chaville",5716.24490670997
"92023","Clamart",4363.96215208627
"92024","Clichy",2996.11621359455
"92025","Colombes",3950.50649925185
"92026","Courbevoie",3384.11418054628
"92032","Fontenay-aux-Roses",4027.61924170304
"92033","Garches",5256.80428918231
"92035","La Garenne-Colombes",3631.8804719852
"92036","Gennevilliers",4024.53010272847
"92040","Issy-les-Moulineaux",3445.32023236229
"92044","Levallois-Perret",2975.60943389889
"92046","Malakoff",3085.6424207072
"92047","Marnes-la-Coquette",5903.61706727613
"92048","Meudon",4979.88371235622
"92049","Montrouge",3055.98773373683
"92050","Nanterre",4426.68023004825
"92051","Neuilly-sur-Seine",3227.64152541057
"92060","Le Plessis-Robinson",4981.69171137576
"92062","Puteaux",3651.71482183503
"92063","Rueil-Malmaison",5326.93261443391
"92064","Saint-Cloud",4668.38211418089
"92071","Sceaux",4528.57869921763
"92072","Sevres",5013.94693115185
"92073","Suresnes",4128.36255059375
"92075","Vanves",3079.6419629291
"92076","Vaucresson",5931.99860335669
"92077","Ville-d'Avray",5768.95749226417
"92078","Villeneuve-la-Garenne",4127.94099445737
"93001","Aubervilliers",3495.17101558839
"93005","Aulnay-sous-Bois",6229.06230214386
"93006","Bagnolet",2881.40334052319
"93007","Le Blanc-Mesnil",5621.48450774838
"93008","Bobigny",4097.26929913254
"93010","Bondy",4832.09166844186
"93013","Le Bourget",5210.54339741806
"93014","Clichy-sous-Bois",5953.90978108332
"93015","Coubron",7029.07211787397
"93027","La Courneuve",4634.05714638428
"93029","Drancy",4993.07328183308
"93030","Dugny",5608.66863059243
"93031","Epinay-sur-Seine",4963.77261990488
"93032","Gagny",5516.44947327159
"93033","Gournay-sur-Marne",6008.12607950995
"93039","L'Ile-Saint-Denis",4277.82934038131
"93045","Les Lilas",3032.30151512698
"93046","Livry-Gargan",6009.78264837714
"93047","Montfermeil",6267.21931140305
"93048","Montreuil",3373.23963777815
"93049","Neuilly-Plaisance",4744.42491372835
"93050","Neuilly-sur-Marne",5258.81434466359
"93051","Noisy-le-Grand",5820.70737943736
"93053","Noisy-le-Sec",4009.08738063671
"93055","Pantin",3298.48307210534
"93057","Les Pavillons-sous-Bois",5230.53068078419
"93059","Pierrefitte-sur-Seine",5430.76446811486
"93061","Le Pre-Saint-Gervais",2813.11966581578
"93062","Le Raincy",5292.24902007848
"93063","Romainville",3476.17287348912
"93064","Rosny-sous-Bois",4305.85107403114
"93066","Saint-Denis",4024.20229482433
"93070","Saint-Ouen",3174.41621446469
"93071","Sevran",6632.20426984848
"93072","Stains",5471.15566936998
"93073","Tremblay-en-France",9032.2444109159
"93074","Vaujours",7694.10874748992
"93077","Villemomble",5005.32485604705
"93078","Villepinte",7739.30583128747
"93079","Villetaneuse",5207.11601006631
"94001","Ablon-sur-Seine",6482.1020530031
"94002","Alfortville",3990.67537313771
"94003","Arcueil",3279.7389180126
"94004","Boissy-Saint-Leger",7350.42553934484
"94011","Bonneuil-sur-Marne",5653.88763806369
"94015","Bry-sur-Marne",5027.41819378297
"94016","Cachan",3739.08934234008
"94017","Champigny-sur-Marne",5144.72876649447
"94018","Charenton-le-Pont",3207.47569639874
"94019","Chennevieres-sur-Marne",5972.2887860122
"94021","Chevilly-Larue",4943.28993796693
"94022","Choisy-le-Roi",5235.38573871468
"94028","Creteil",4973.42630535059
"94033","Fontenay-sous-Bois",3862.34936677271
"94034","Fresnes",5275.54446866381
"94037","Gentilly",3060.43064411273
"94038","L'Hay-les-Roses",4385.76307182675
"94041","Ivry-sur-Seine",3304.18736631672
"94042","Joinville-le-Pont",4152.21923923564
"94043","Le Kremlin-Bicetre",3211.91218021047
"94044","Limeil-Brevannes",6624.56201288075
"94046","Maisons-Alfort",3905.96241237745
"94047","Mandres-les-Roses",9104.04199150314
"94048","Marolles-en-Brie",8190.66116251703
"94052","Nogent-sur-Marne",4118.9251410446
"94053","Noiseau",7090.23387989829
"94054","Orly",5795.06019652507
"94055","Ormesson-sur-Marne",6275.46154602273
"94056","Perigny",9783.73694590357
"94058","Le Perreux-sur-Marne",4550.06907033193
"94059","Le Plessis-Trevise",6638.8614557013
"94060","La Queue-en-Brie",7751.59864438044
"94065","Rungis",5500.89167306463
"94067","Saint-Mande",2952.50625332328
"94068","Saint-Maur-des-Fosses",5104.66169112338
"94069","Saint-Maurice",3590.31964163843
"94070","Santeny",8845.2629482266
"94071","Sucy-en-Brie",6814.04714324506
"94073","Thiais",5226.70587058864
"94074","Valenton",5924.205931976
"94075","Villecresnes",8268.05180662476
"94076","Villejuif",3754.95299630357
"94077","Villeneuve-le-Roi",6180.17432899277
"94078","Villeneuve-Saint-Georges",6173.09287336032
"94079","Villiers-sur-Marne",5521.01423903575
"94080","Vincennes",3140.1295421636
"94081","Vitry-sur-Seine",4072.19230261339
"95002","Ableiges",15550.3462830412
"95008","Aincourt",21717.2136041737
"95011","Ambleville",28465.0018067118
"95012","Amenucourt",28510.143781051
"95014","Andilly",7137.35281840203
"95018","Argenteuil",4966.70301554654
"95019","Arnouville",7182.74024257056
"95023","Arronville",18695.5408088816
"95024","Arthies",21767.2719330269
"95026","Asnieres-sur-Oise",16101.1432276258
"95028","Attainville",10527.1894578019
"95039","Auvers-sur-Oise",11520.9446151008
"95040","Avernes",18844.9678494181
"95042","Baillet-en-France",10112.0799075641
"95046","Banthelu",22731.2560995153
"95051","Beauchamp",7840.04793852461
"95052","Beaumont-sur-Oise",15546.187021317
"95054","Le Bellay-en-Vexin",22047.6958149369
"95055","Bellefontaine",14003.5012676134
"95056","Belloy-en-France",12773.0499998658
"95058","Bernes-sur-Oise",17477.838155937
"95059","Berville",20649.1658788601
"95060","Bessancourt",8786.15854694382
"95061","Bethemont-la-Foret",9663.6908764375
"95063","Bezons",4714.5086355475
"95074","Boisemont",11576.4360784321
"95078","Boissy-l'Aillerie",13841.4475663199
"95088","Bonneuil-en-France",6298.93632101483
"95091","Bouffemont",8954.03091898507
"95094","Bouqueval",9188.95907493276
"95101","Bray-et-Lu",29250.6790747082
"95102","Breancon",18406.1811880976
"95110","Brignancourt",19665.5971022813
"95116","Bruyeres-sur-Oise",17251.1962152792
"95119","Buhy",30335.4185241492
"95120","Butry-sur-Oise",11526.0845288343
"95127","Cergy",11064.5781738078
"95134","Champagne-sur-Oise",15614.4681767187
"95139","La Chapelle-en-Vexin",28905.3283359875
"95141","Charmont",24200.0537938756
"95142","Chars",21078.5180873187
"95144","Chatenay-en-France",12252.5038347401
"95149","Chaumontel",15935.2824659568
"95150","Chaussy",26346.8454401383
"95151","Chauvry",9601.87429986606
"95154","Chennevieres-les-Louvres",12453.800875043
"95157","Cherence",26380.1326608043
"95166","Clery-en-Vexin",21940.8978202819
"95169","Commeny",20398.8359952629
"95170","Condecourt",14442.3466707042
"95176","Cormeilles-en-Parisis",6004.93292089357
"95177","Cormeilles-en-Vexin",16055.3283700389
"95181","Courcelles-sur-Viosne",14241.3069490186
"95183","Courdimanche",12625.7797407818
"95197","Deuil-la-Barre",5516.26394258187
"95199","Domont",8393.04672117403
"95203","Eaubonne",6112.48840583299
"95205","Ecouen",8800.27506642439
"95210","Enghien-les-Bains",5385.62398472101
"95211","Ennery",12000.5059530183
"95212","Epiais-les-Louvres",11680.1427996483
"95213","Epiais-Rhus",15659.7243843048
"95214","Epinay-Champlatreux",12993.9854969062
"95218","Eragny",9088.30917557052
"95219","Ermont",6053.39339991433
"95229","Ezanville",9322.42796323407
"95241","Fontenay-en-Parisis",10982.0921707448
"95250","Fosses",15104.2619062417
"95252","Franconville",6341.84009811773
"95253","Fremainville",17826.1755101928
"95254","Fremecourt",17421.4235465765
"95256","Frepillon",9475.58272750559
"95257","La Frette-sur-Seine",6583.04896268597
"95258","Frouville",17158.3572490911
"95259","Gadancourt",19800.238507806
"95268","Garges-les-Gonesse",6163.51577506094
"95270","Genainville",24494.4862290214
"95271","Genicourt",13930.750833049
"95277","Gonesse",7725.56180652629
"95280","Goussainville",9957.44068154057
"95282","Gouzangrez",19023.0752290268
"95287","Grisy-les-Platres",16790.3216357314
"95288","Groslay",6209.51133613545
"95295","Guiry-en-Vexin",20766.4630250631
"95298","Haravilliers",20041.7394886988
"95301","Haute-Isle",26899.8098234581
"95303","Le Heaulme",20165.3448744998
"95304","Hedouville",16978.8734311096
"95306","Herblay",7780.60797939857
"95308","Herouville",13481.4016910485
"95309","Hodent",25486.5573882294
"95313","L'Isle-Adam",13047.8604605537
"95316","Jagny-sous-Bois",12952.63302095
"95323","Jouy-le-Moutier",10433.3382750742
"95328","Labbeville",15500.6243880643
"95331","Lassy",13670.4041746148
"95341","Livilliers",13649.2851988231
"95348","Longuesse",15729.1078138456
"95351","Louvres",11465.2651637245
"95352","Luzarches",15164.3691085051
"95353","Maffliers",11648.2302942949
"95355","Magny-en-Vexin",24747.9026167433
"95365","Mareil-en-France",11844.3482573817
"95369","Margency",6658.22877246783
"95370","Marines",19187.195289804
"95371","Marly-la-Ville",13971.0466555787
"95379","Maudetour-en-Vexin",23231.7461998316
"95387","Menouville",17293.3602731374
"95388","Menucourt",12862.7207952271
"95392","Meriel",11018.0741398212
"95394","Mery-sur-Oise",9925.75860124525
"95395","Le Mesnil-Aubry",10531.0237030265
"95409","Moisselles",9545.67472084497
"95422","Montgeroult",15027.6082118683
"95424","Montigny-les-Cormeilles",6977.83407394174
"95426","Montlignon",7467.30584642572
"95427","Montmagny",5588.97438151458
"95428","Montmorency",6297.50868053726
"95429","Montreuil-sur-Epte",29857.6232276232
"95430","Montsoult",10812.7716049361
"95436","Mours",14784.7152147259
"95438","Moussy",20314.6694497884
"95445","Nerville-la-Foret",11961.7653474564
"95446","Nesles-la-Vallee",14625.383111891
"95447","Neuilly-en-Vexin",21013.6243324717
"95450","Neuville-sur-Oise",9856.2655758743
"95452","Nointel",14765.6509624514
"95456","Noisy-sur-Oise",15336.7399721779
"95459","Nucourt",23295.027517758
"95462","Omerville",27025.2972638315
"95476","Osny",12281.0231109091
"95480","Parmain",14209.2711486609
"95483","Le Perchay",18621.1090865133
"95487","Persan",16116.2266234359
"95488","Pierrelaye",8244.80609654651
"95489","Piscop",7874.8573594873
"95491","Le Plessis-Bouchard",6961.60319426644
"95492","Le Plessis-Gassot",9895.47725365561
"95493","Le Plessis-Luzarches",13977.9819405405
"95500","Pontoise",10647.0986656881
"95504","Presles",13439.3673921377
"95509","Puiseux-en-France",12780.7518630968
"95510","Puiseux-Pontoise",13194.3631144009
"95523","La Roche-Guyon",28326.3889442797
"95527","Roissy-en-France",9729.01860261345
"95529","Ronquerolles",17571.4243615661
"95535","Sagy",14023.6133815072
"95539","Saint-Brice-sous-Foret",7198.51344726708
"95541","Saint-Clair-sur-Epte",31447.700419215
"95543","Saint-Cyr-en-Arthies",22590.5839342252
"95554","Saint-Gervais",26838.5740901431
"95555","Saint-Gratien",5300.94562247468
"95563","Saint-Leu-la-Foret",7780.90429418322
"95566","Saint-Martin-du-Tertre",13169.8561683798
"95572","Saint-Ouen-l'Aumone",9764.22974060766
"95574","Saint-Prix",7763.13320666251
"95580","Saint-Witz",15202.168198586
"95582","Sannois",5476.74389303767
"95584","Santeuil",18601.0419658805
"95585","Sarcelles",6905.26719011872
"95592","Seraincourt",16499.3741125656
"95594","Seugy",15134.8292903075
"95598","Soisy-sous-Montmorency",6033.67286677776
"95604","Survilliers",16201.4853297387
"95607","Taverny",8172.31765809958
"95610","Themericourt",17842.1793840918
"95611","Theuville",18085.7424072428
"95612","Le Thillay",8716.44025299976
"95625","Us",17151.9642357162
"95627","Vallangoujard",15875.1775366877
"95628","Valmondois",12586.4609478536
"95633","Vaudherland",8792.86042082456
"95637","Vaureal",11317.8275026426
"95641","Vemars",14016.464918573
"95651","Vetheuil",24175.1149142712
"95652","Viarmes",14997.5428497245
"95656","Vienne-en-Arthies",23634.9006606759
"95658","Vigny",16526.687270854
"95660","Villaines-sous-Bois",11443.2326717802
"95675","Villeron",13203.6411153798
"95676","Villers-en-Arthies",24074.3825022492
"95678","Villiers-Adam",10583.7551499906
"95680","Villiers-le-Bel",8106.13477585579
"95682","Villiers-le-Sec",11715.0614814514
"95690","Wy-dit-Joli-Village",20765.4177925094
