"ID","NAMES","employe_AsTheCowRolls_POT_0"
"91458","Nozay",559
"91461","Ollainville",737
"91463","Oncy-sur-Ecole",155
"91468","Ormoy",220
"91469","Ormoy-la-Riviere",84
"91471","Orsay",1216
"91473","Orveau",20
"91477","Palaiseau",3433
"91479","Paray-Vieille-Poste",1078
"91482","Pecqueuse",64
"91494","Le Plessis-Pate",542
"91495","Plessis-Saint-Benoist",24
"91507","Prunay-sur-Essonne",28
"91508","Puiselet-le-Marais",38
"91511","Pussay",246
"91514","Quincy-sous-Senart",1436
"91519","Richarville",52
"91521","Ris-Orangis",4377
"91525","Roinville",136
"91526","Roinvilliers",20
"91533","Saclas",261
"91534","Saclay",280
"91538","Saint-Aubin",36
"91540","Saint-Cheron",629
"91544","Saint-Cyr-la-Riviere",60
"91546","Saint-Cyr-sous-Dourdan",92
"91547","Saint-Escobille",47
"91549","Sainte-Genevieve-des-Bois",5356
"91552","Saint-Germain-les-Arpajon",1356
"91553","Saint-Germain-les-Corbeil",840
"91556","Saint-Hilaire",44
"91560","Saint-Jean-de-Beauregard",28
"91568","Saint-Maurice-Montcouronne",147
"91570","Saint-Michel-sur-Orge",3359
"91573","Saint-Pierre-du-Perray",1316
"91577","Saintry-sur-Seine",625
"91578","Saint-Sulpice-de-Favieres",36
"91579","Saint-Vrain",314
"91581","Saint-Yon",78
"91587","Saulx-les-Chartreux",699
"91589","Savigny-sur-Orge",5023
"91593","Sermaise",202
"91599","Soisy-sur-Ecole",188
"91600","Soisy-sur-Seine",572
"91602","Souzy-la-Briche",39
"91613","Congerville-Thionville",27
"91617","Tigery",436
"91619","Torfou",16
"91629","Valpuiseaux",64
"91630","Le Val-Saint-Germain",117
"91631","Varennes-Jarcy",235
"91634","Vaugrigneuse",191
"91635","Vauhallan",158
"91639","Vayres-sur-Essonne",120
"91645","Verrieres-le-Buisson",1138
"91648","Vert-le-Grand",524
"91649","Vert-le-Petit",416
"91654","Videlles",59
"91657","Vigneux-sur-Seine",4801
"91659","Villabe",791
"91661","Villebon-sur-Yvette",1194
"91662","Villeconin",88
"91665","La Ville-du-Bois",960
"91666","Villejust",349
"91667","Villemoisson-sur-Orge",713
"91671","Villeneuve-sur-Auvers",48
"91679","Villiers-le-Bacle",112
"91685","Villiers-sur-Orge",516
"91687","Viry-Chatillon",5470
"91689","Wissous",693
"91691","Yerres",4025
"91692","Les Ulis",4462
"92002","Antony",6206
"92004","Asnieres-sur-Seine",10949
"92007","Bagneux",6707
"92009","Bois-Colombes",3516
"92012","Boulogne-Billancourt",12455
"92014","Bourg-la-Reine",1715
"92019","Chatenay-Malabry",4200
"92020","Chatillon",4253
"92022","Chaville",1958
"92023","Clamart",6803
"92024","Clichy",10377
"92025","Colombes",12559
"92026","Courbevoie",10148
"92032","Fontenay-aux-Roses",3027
"92033","Garches",1722
"92035","La Garenne-Colombes",3432
"92036","Gennevilliers",7187
"92040","Issy-les-Moulineaux",7791
"92044","Levallois-Perret",6758
"92046","Malakoff",5014
"92047","Marnes-la-Coquette",121
"92048","Meudon",5083
"92049","Montrouge",6142
"92050","Nanterre",15532
"92051","Neuilly-sur-Seine",4818
"92060","Le Plessis-Robinson",3728
"92062","Puteaux",5200
"92063","Rueil-Malmaison",8397
"92064","Saint-Cloud",2252
"92071","Sceaux",1680
"92072","Sevres",2309
"92073","Suresnes",5816
"92075","Vanves",3294
"92076","Vaucresson",636
"92077","Ville-d'Avray",864
"92078","Villeneuve-la-Garenne",4572
"93001","Aubervilliers",13214
"93005","Aulnay-sous-Bois",12714
"93006","Bagnolet",5489
"93007","Le Blanc-Mesnil",8794
"93008","Bobigny",8543
"93010","Bondy",8983
"93013","Le Bourget",2360
"93014","Clichy-sous-Bois",4501
"93015","Coubron",682
"93027","La Courneuve",6977
"93029","Drancy",11319
"93030","Dugny",2316
"93031","Epinay-sur-Seine",9488
"93032","Gagny",6083
"93033","Gournay-sur-Marne",744
"93039","L'Ile-Saint-Denis",1180
"93045","Les Lilas",3059
"93046","Livry-Gargan",6404
"93047","Montfermeil",3739
"93048","Montreuil",15407
"93049","Neuilly-Plaisance",2901
"93050","Neuilly-sur-Marne",6232
"93051","Noisy-le-Grand",10485
"93053","Noisy-le-Sec",7217
"93055","Pantin",8863
"93057","Les Pavillons-sous-Bois",3418
"93059","Pierrefitte-sur-Seine",4883
"93061","Le Pre-Saint-Gervais",3049
"93062","Le Raincy",1677
"93063","Romainville",4147
"93064","Rosny-sous-Bois",7145
"93066","Saint-Denis",18876
"93070","Saint-Ouen",8333
"93071","Sevran",8390
"93072","Stains",5879
"93073","Tremblay-en-France",5766
"93074","Vaujours",1070
"93077","Villemomble",4170
"93078","Villepinte",6009
"93079","Villetaneuse",2561
"94001","Ablon-sur-Seine",777
"94002","Alfortville",7172
"94003","Arcueil",3193
"94004","Boissy-Saint-Leger",3018
"94011","Bonneuil-sur-Marne",2892
"94015","Bry-sur-Marne",1796
"94016","Cachan",3634
"94017","Champigny-sur-Marne",12538
"94018","Charenton-le-Pont",3716
"94019","Chennevieres-sur-Marne",2625
"94021","Chevilly-Larue",3305
"94022","Choisy-le-Roi",6830
"94028","Creteil",15607
"94033","Fontenay-sous-Bois",7761
"94034","Fresnes",4174
"94037","Gentilly",2849
"94038","L'Hay-les-Roses",4096
"94041","Ivry-sur-Seine",9815
"94042","Joinville-le-Pont",2421
"94043","Le Kremlin-Bicetre",4586
"94044","Limeil-Brevannes",3543
"94046","Maisons-Alfort",7765
"94047","Mandres-les-Roses",533
"94048","Marolles-en-Brie",519
"94052","Nogent-sur-Marne",3366
"94053","Noiseau",661
"94054","Orly",3730
"94055","Ormesson-sur-Marne",1191
"94056","Perigny",272
"94058","Le Perreux-sur-Marne",3711
"94059","Le Plessis-Trevise",2853
"94060","La Queue-en-Brie",1638
"94065","Rungis",924
"94067","Saint-Mande",2234
"94068","Saint-Maur-des-Fosses",8164
"94069","Saint-Maurice",2116
"94070","Santeny",368
"94071","Sucy-en-Brie",3179
"94073","Thiais",4493
"94074","Valenton",2282
"94075","Villecresnes",1406
"94076","Villejuif",9445
"94077","Villeneuve-le-Roi",2842
"94078","Villeneuve-Saint-Georges",6380
"94079","Villiers-sur-Marne",4071
"94080","Vincennes",4916
"94081","Vitry-sur-Seine",14339
"95002","Ableiges",111
"95008","Aincourt",172
"95011","Ambleville",57
"95012","Amenucourt",32
"95014","Andilly",248
"95018","Argenteuil",16895
"95019","Arnouville",2021
"95023","Arronville",83
"95024","Arthies",42
"95026","Asnieres-sur-Oise",304
"95028","Attainville",217
"95039","Auvers-sur-Oise",842
"95040","Avernes",74
"95042","Baillet-en-France",215
"95046","Banthelu",8
"95051","Beauchamp",1056
"95052","Beaumont-sur-Oise",1577
"95054","Le Bellay-en-Vexin",24
"95055","Bellefontaine",48
"95056","Belloy-en-France",282
"95058","Bernes-sur-Oise",358
"95059","Berville",43
"95060","Bessancourt",948
"95061","Bethemont-la-Foret",40
"95063","Bezons",5060
"95074","Boisemont",96
"95078","Boissy-l'Aillerie",192
"95088","Bonneuil-en-France",132
"95091","Bouffemont",842
"95094","Bouqueval",63
"95101","Bray-et-Lu",113
"95102","Breancon",39
"95110","Brignancourt",16
"95116","Bruyeres-sur-Oise",680
"95119","Buhy",36
"95120","Butry-sur-Oise",240
"95127","Cergy",10100
"95134","Champagne-sur-Oise",748
"95139","La Chapelle-en-Vexin",69
"95141","Charmont",12
"95142","Chars",280
"95144","Chatenay-en-France",8
"95149","Chaumontel",435
"95150","Chaussy",84
"95151","Chauvry",36
"95154","Chennevieres-les-Louvres",67
"95157","Cherence",4
"95166","Clery-en-Vexin",51
"95169","Commeny",47
"95170","Condecourt",63
"95176","Cormeilles-en-Parisis",2969
"95177","Cormeilles-en-Vexin",159
"95181","Courcelles-sur-Viosne",40
"95183","Courdimanche",1042
"95197","Deuil-la-Barre",3098
"95199","Domont",2319
"95203","Eaubonne",3426
"95205","Ecouen",1230
"95210","Enghien-les-Bains",1179
"95211","Ennery",269
"95212","Epiais-les-Louvres",15
"95213","Epiais-Rhus",52
"95214","Epinay-Champlatreux",4
"95218","Eragny",2648
"95219","Ermont",3991
"95229","Ezanville",1647
"95241","Fontenay-en-Parisis",264
"95250","Fosses",1489
"95252","Franconville",5488
"95253","Fremainville",20
"95254","Fremecourt",95
"95256","Frepillon",339
"95257","La Frette-sur-Seine",516
"95258","Frouville",51
"95259","Gadancourt",13
"95268","Garges-les-Gonesse",6792
"95270","Genainville",88
"95271","Genicourt",84
"95277","Gonesse",4801
"95280","Goussainville",5009
"95282","Gouzangrez",28
"95287","Grisy-les-Platres",80
"95288","Groslay",1199
"95295","Guiry-en-Vexin",26
"95298","Haravilliers",41
"95301","Haute-Isle",20
"95303","Le Heaulme",19
"95304","Hedouville",20
"95306","Herblay",3568
"95308","Herouville",68
"95309","Hodent",24
"95313","L'Isle-Adam",1436
"95316","Jagny-sous-Bois",40
"95323","Jouy-le-Moutier",2757
"95328","Labbeville",64
"95331","Lassy",12
"95341","Livilliers",20
"95348","Longuesse",56
"95351","Louvres",1677
"95352","Luzarches",476
"95353","Maffliers",231
"95355","Magny-en-Vexin",867
"95365","Mareil-en-France",91
"95369","Margency",250
"95370","Marines",457
"95371","Marly-la-Ville",842
"95379","Maudetour-en-Vexin",8
"95387","Menouville",12
"95388","Menucourt",780
"95392","Meriel",604
"95394","Mery-sur-Oise",1200
"95395","Le Mesnil-Aubry",124
"95409","Moisselles",150
"95422","Montgeroult",51
"95424","Montigny-les-Cormeilles",3315
"95426","Montlignon",193
"95427","Montmagny",2294
"95428","Montmorency",2481
"95429","Montreuil-sur-Epte",32
"95430","Montsoult",560
"95436","Mours",198
"95438","Moussy",27
"95445","Nerville-la-Foret",47
"95446","Nesles-la-Vallee",209
"95447","Neuilly-en-Vexin",17
"95450","Neuville-sur-Oise",92
"95452","Nointel",130
"95456","Noisy-sur-Oise",112
"95459","Nucourt",76
"95462","Omerville",43
"95476","Osny",2201
"95480","Parmain",679
"95483","Le Perchay",51
"95487","Persan",1825
"95488","Pierrelaye",1329
"95489","Piscop",106
"95491","Le Plessis-Bouchard",1008
"95492","Le Plessis-Gassot",16
"95493","Le Plessis-Luzarches",11
"95500","Pontoise",4765
"95504","Presles",482
"95509","Puiseux-en-France",501
"95510","Puiseux-Pontoise",78
"95523","La Roche-Guyon",52
"95527","Roissy-en-France",796
"95529","Ronquerolles",80
"95535","Sagy",152
"95539","Saint-Brice-sous-Foret",2174
"95541","Saint-Clair-sur-Epte",112
"95543","Saint-Cyr-en-Arthies",50
"95554","Saint-Gervais",104
"95555","Saint-Gratien",3157
"95563","Saint-Leu-la-Foret",1760
"95566","Saint-Martin-du-Tertre",406
"95572","Saint-Ouen-l'Aumone",3899
"95574","Saint-Prix",692
"95580","Saint-Witz",249
"95582","Sannois",4128
"95584","Santeuil",66
"95585","Sarcelles",10311
"95592","Seraincourt",130
"95594","Seugy",131
"95598","Soisy-sous-Montmorency",2381
"95604","Survilliers",700
"95607","Taverny",3942
"95610","Themericourt",39
"95611","Theuville",4
"95612","Le Thillay",691
"95625","Us",169
"95627","Vallangoujard",88
"95628","Valmondois",120
"95633","Vaudherland",12
"95637","Vaureal",2720
"95641","Vemars",348
"95651","Vetheuil",85
"95652","Viarmes",644
"95656","Vienne-en-Arthies",45
"95658","Vigny",84
"95660","Villaines-sous-Bois",78
"95675","Villeron",148
"95676","Villers-en-Arthies",45
"95678","Villiers-Adam",92
"95680","Villiers-le-Bel",4727
"95682","Villiers-le-Sec",37
"95690","Wy-dit-Joli-Village",28
