"ID","NAMES","agriculteurs_AsTheCowRolls_POT_15"
"78517","Rambouillet",144.21574127
"78518","Rennemoulin",512.7455507
"78520","Richebourg",122.38906074
"78522","Rochefort-en-Yvelines",173.67700269
"78524","Rocquencourt",698.34571236
"78528","Rolleboise",123.90468779
"78530","Rosay",196.29151886
"78531","Rosny-sur-Seine",159.75255606
"78536","Sailly",162.17638515
"78537","Saint-Arnoult-en-Yvelines",147.15114231
"78545","Saint-Cyr-l'Ecole",616.61047601
"78548","Saint-Forget",134.50525839
"78550","Saint-Germain-de-la-Grange",235.46583622
"78551","Saint-Germain-en-Laye",766.05362115
"78557","Saint-Hilarion",60.60604457
"78558","Saint-Illiers-la-Ville",106.20272928
"78559","Saint-Illiers-le-Bois",87.54390319
"78561","Saint-Lambert",186.18352104
"78562","Saint-Leger-en-Yvelines",113.62861941
"78564","Saint-Martin-de-Brethencourt",120.31341157
"78565","Saint-Martin-des-Champs",140.59300724
"78567","Saint-Martin-la-Garenne",90.0900641
"78569","Sainte-Mesme",145.3918447
"78571","Saint-Nom-la-Breteche",414.15657928
"78575","Saint-Remy-les-Chevreuse",208.50308798
"78576","Saint-Remy-l'Honore",149.61648806
"78586","Sartrouville",876.19862991
"78588","Saulx-Marchais",152.87508683
"78590","Senlisse",149.2174912
"78591","Septeuil",181.11842711
"78597","Soindres",209.77038007
"78601","Sonchamp",126.92798749
"78605","Tacoignieres",119.56424374
"78606","Le Tartre-Gaudran",46.31642324
"78608","Le Tertre-Saint-Denis",139.75364359
"78609","Tessancourt-sur-Aubette",249.8099583
"78615","Thiverval-Grignon",206.24072554
"78616","Thoiry",190.53461933
"78618","Tilly",110.5972589
"78620","Toussus-le-Noble",334.58149533
"78621","Trappes",481.0773468
"78623","Le Tremblay-sur-Mauldre",205.67768663
"78624","Triel-sur-Seine",311.02590382
"78638","Vaux-sur-Seine",262.6524567
"78640","Velizy-Villacoublay",811.06981028
"78642","Verneuil-sur-Seine",230.51612202
"78643","Vernouillet",248.73240736
"78644","La Verriere",227.02528804
"78646","Versailles",862.67320389
"78647","Vert",215.3735094
"78650","Le Vesinet",980.66010765
"78653","Vicq",170.27260166
"78655","Vieille-Eglise-en-Yvelines",124.13599058
"78668","La Villeneuve-en-Chevrie",101.9903293
"78672","Villennes-sur-Seine",475.18850578
"78674","Villepreux",389.61861353
"78677","Villette",190.7224318
"78681","Villiers-le-Mahieu",155.55708223
"78683","Villiers-Saint-Frederic",270.81107023
"78686","Viroflay",868.10564852
"78688","Voisins-le-Bretonneux",350.69870515
"91001","Abbeville-la-Riviere",187.5874551
"91016","Angerville",140.1205145
"91017","Angervilliers",184.61354748
"91021","Arpajon",273.577063
"91022","Arrancourt",179.18780986
"91027","Athis-Mons",496.04296589
"91035","Authon-la-Plaine",190.20512112
"91037","Auvernaux",235.84742973
"91038","Auvers-Saint-Georges",219.46177295
"91041","Avrainville",247.57033251
"91044","Ballainvilliers",335.2560144
"91045","Ballancourt-sur-Essonne",199.44234138
"91047","Baulne",232.67160194
"91064","Bievres",732.04268905
"91067","Blandy",104.71261504
"91069","Boigneville",145.27956046
"91075","Bois-Herpin",193.76655386
"91079","Boissy-la-Riviere",211.20501253
"91080","Boissy-le-Cutte",249.5895551
"91081","Boissy-le-Sec",197.36875174
"91085","Boissy-sous-Saint-Yon",223.40381432
"91086","Bondoufle",229.37747933
"91093","Boullay-les-Troux",169.13994788
"91095","Bouray-sur-Juine",203.4419841
"91097","Boussy-Saint-Antoine",215.54084881
"91098","Boutervilliers",207.43353387
"91099","Boutigny-sur-Essonne",247.59778517
"91100","Bouville",262.25669663
"91103","Bretigny-sur-Orge",231.57410419
"91105","Breuillet",210.18419463
"91106","Breux-Jouy",200.9590389
"91109","Brieres-les-Scelles",234.32455893
"91111","Briis-sous-Forges",229.71040104
"91112","Brouy",113.62640547
"91114","Brunoy",219.23498151
"91115","Bruyeres-le-Chatel",205.05976672
"91121","Buno-Bonnevaux",163.1448459
"91122","Bures-sur-Yvette",298.54820593
"91129","Cerny",203.31077921
"91130","Chalo-Saint-Mars",131.85511271
"91131","Chalou-Moulineux",153.52837182
"91132","Chamarande",218.04415215
"91135","Champcueil",135.94204358
"91136","Champlan",459.79276321
"91137","Champmotteux",165.68165147
"91145","Chatignonville",158.45164008
"91148","Chauffour-les-Etrechy",235.09362873
"91156","Cheptainville",188.78577751
"91159","Chevannes",182.18751708
"91161","Chilly-Mazarin",543.35233553
"91174","Corbeil-Essonnes",267.02639042
"91175","Corbreuse",151.6132318
"91179","Le Coudray-Montceaux",262.18468182
"91180","Courances",269.0420495
"91182","Courcouronnes",349.63337577
"91184","Courdimanche-sur-Essonne",228.77304792
"91186","Courson-Monteloup",184.61127603
"91191","Crosne",282.40474271
"91195","Dannemois",249.92387207
"91198","D'Huison-Longueville",225.52132939
"91200","Dourdan",197.47098977
"91201","Draveil",260.43761733
"91204","Echarcon",188.03425437
"91207","Egly",226.58050938
"91215","Epinay-sous-Senart",204.79776303
"91216","Epinay-sur-Orge",368.89162687
"91222","Estouches",122.20501155
"91223","Etampes",283.45112222
"91225","Etiolles",206.80197089
"91226","Etrechy",260.20455979
"91228","Evry",279.78749259
"91232","La Ferte-Alais",247.04810098
"91235","Fleury-Merogis",280.57294362
"91240","Fontaine-la-Riviere",215.68518987
"91243","Fontenay-les-Briis",240.59940406
"91244","Fontenay-le-Vicomte",195.01347909
"91247","La Foret-le-Roi",196.45817136
"91248","La Foret-Sainte-Croix",230.22495132
"91249","Forges-les-Bains",168.34478369
"91272","Gif-sur-Yvette",256.71202913
"91273","Gironville-sur-Essonne",198.59150664
"91274","Gometz-la-Ville",254.51088465
"91275","Gometz-le-Chatel",242.76744949
"91284","Les Granges-le-Roi",199.75155407
"91286","Grigny",283.48088215
"91292","Guibeville",225.89550364
"91293","Guigneville-sur-Essonne",227.3421233
"91294","Guillerval",177.5714509
"91312","Igny",582.42598168
"91315","Itteville",206.98101315
"91318","Janville-sur-Juine",188.03720612
"91319","Janvry",207.77585066
"91326","Juvisy-sur-Orge",387.11037848
"91330","Lardy",167.30181262
"91332","Leudeville",170.28596062
"91333","Leuville-sur-Orge",272.84574238
"91338","Limours",182.84039213
"91339","Linas",197.24773851
"91340","Lisses",259.89898137
"91345","Longjumeau",456.51379987
"91347","Longpont-sur-Orge",291.21714497
"91359","Maisse",229.61685448
"91363","Marcoussis",268.21826552
"91374","Marolles-en-Beauce",212.31613312
"91376","Marolles-en-Hurepoix",197.58997031
"91377","Massy",621.26726346
"91378","Mauchamps",227.19487312
"91386","Mennecy",220.98636204
"91390","Mereville",144.21539399
"91393","Merobert",143.60208196
"91399","Mespuits",188.60486125
"91405","Milly-la-Foret",249.3495886
"91408","Moigny-sur-Ecole",225.26271177
"91411","Les Molieres",193.47978137
"91412","Mondeville",189.72421239
"91414","Monnerville",177.92947367
"91421","Montgeron",275.0041181
"91425","Montlhery",345.29191792
"91432","Morangis",424.51032811
"91433","Morigny-Champigny",268.42556087
"91434","Morsang-sur-Orge",392.74175146
"91435","Morsang-sur-Seine",109.13137071
"91441","Nainville-les-Roches",187.76037645
"91457","La Norville",236.99351841
"91458","Nozay",278.00155233
"91461","Ollainville",234.15108507
"91463","Oncy-sur-Ecole",204.67262275
"91468","Ormoy",213.04562704
"91469","Ormoy-la-Riviere",213.7415307
"91471","Orsay",413.95645953
"91473","Orveau",216.76917166
"91477","Palaiseau",367.48493086
"91479","Paray-Vieille-Poste",540.57985182
"91482","Pecqueuse",175.69085325
"91494","Le Plessis-Pate",212.63313179
"91495","Plessis-Saint-Benoist",167.91239743
"91507","Prunay-sur-Essonne",166.50212561
"91508","Puiselet-le-Marais",206.65487404
"91511","Pussay",156.88720396
"91514","Quincy-sous-Senart",216.31509686
"91519","Richarville",143.94019385
"91521","Ris-Orangis",284.98275968
"91525","Roinville",186.89513656
"91526","Roinvilliers",177.45673579
"91533","Saclas",186.08564164
"91534","Saclay",516.33892744
"91538","Saint-Aubin",375.33932904
"91540","Saint-Cheron",181.2745927
"91544","Saint-Cyr-la-Riviere",205.56870167
"91546","Saint-Cyr-sous-Dourdan",187.78016852
"91547","Saint-Escobille",169.93358676
"91549","Sainte-Genevieve-des-Bois",318.2608117
"91552","Saint-Germain-les-Arpajon",211.08696382
"91553","Saint-Germain-les-Corbeil",270.58713864
"91556","Saint-Hilaire",180.7442916
"91560","Saint-Jean-de-Beauregard",241.76608763
"91568","Saint-Maurice-Montcouronne",180.46435294
"91570","Saint-Michel-sur-Orge",275.39205103
"91573","Saint-Pierre-du-Perray",217.64715761
"91577","Saintry-sur-Seine",167.19655333
"91578","Saint-Sulpice-de-Favieres",202.10800273
"91579","Saint-Vrain",187.90880664
"91581","Saint-Yon",224.87685219
"91587","Saulx-les-Chartreux",421.31256913
"91589","Savigny-sur-Orge",459.71226926
"91593","Sermaise",143.43711699
"91599","Soisy-sur-Ecole",234.43141727
"91600","Soisy-sur-Seine",222.00427228
"91602","Souzy-la-Briche",208.59037988
"91613","Congerville-Thionville",137.18458736
"91617","Tigery",262.78495364
"91619","Torfou",197.02836312
"91629","Valpuiseaux",199.15798187
"91630","Le Val-Saint-Germain",180.08777788
"91631","Varennes-Jarcy",183.80724512
"91634","Vaugrigneuse",194.81143196
"91635","Vauhallan",522.64043684
"91639","Vayres-sur-Essonne",241.130393
"91645","Verrieres-le-Buisson",625.97994752
"91648","Vert-le-Grand",175.77107462
"91649","Vert-le-Petit",170.71934038
"91654","Videlles",235.59973135
"91657","Vigneux-sur-Seine",291.81794313
"91659","Villabe",213.20118181
"91661","Villebon-sur-Yvette",300.5107123
"91662","Villeconin",222.17444854
"91665","La Ville-du-Bois",367.64297796
"91666","Villejust",322.31760251
"91667","Villemoisson-sur-Orge",374.00745138
"91671","Villeneuve-sur-Auvers",223.53768322
"91679","Villiers-le-Bacle",380.36437621
"91685","Villiers-sur-Orge",280.75279107
"91687","Viry-Chatillon",268.83310353
"91689","Wissous",510.96730618
"91691","Yerres",246.02405643
"91692","Les Ulis",296.70809831
"92002","Antony",660.59266276
"92004","Asnieres-sur-Seine",1663.87055281
"92007","Bagneux",1216.98386751
"92009","Bois-Colombes",1376.09189909
"92012","Boulogne-Billancourt",1648.13321593
"92014","Bourg-la-Reine",1000.86913957
"92019","Chatenay-Malabry",808.83718846
"92020","Chatillon",1301.60260024
"92022","Chaville",1067.4670138
"92023","Clamart",1207.59261101
"92024","Clichy",1724.85053618
"92025","Colombes",1430.19969221
"92026","Courbevoie",1678.78294021
"92032","Fontenay-aux-Roses",1120.32959858
"92033","Garches",1099.53058618
"92035","La Garenne-Colombes",1556.32814952
"92036","Gennevilliers",1582.52103422
"92040","Issy-les-Moulineaux",1552.7314449
"92044","Levallois-Perret",1697.99460714
"92046","Malakoff",1507.76132119
"92047","Marnes-la-Coquette",1120.48807815
"92048","Meudon",1332.54080935
"92049","Montrouge",1494.82829514
"92050","Nanterre",1402.71299832
"92051","Neuilly-sur-Seine",1721.23900155
"92060","Le Plessis-Robinson",968.87568376
"92062","Puteaux",1582.52470761
"92063","Rueil-Malmaison",1167.75669253
"92064","Saint-Cloud",1384.70502727
"92071","Sceaux",851.50457406
"92072","Sevres",1403.15739555
"92073","Suresnes",1577.22810938
"92075","Vanves",1544.20717764
"92076","Vaucresson",1147.96172249
"92077","Ville-d'Avray",1040.48074954
"92078","Villeneuve-la-Garenne",1509.42798489
"93001","Aubervilliers",1478.3541466
"93005","Aulnay-sous-Bois",616.11321903
"93006","Bagnolet",1286.73891387
"93007","Le Blanc-Mesnil",825.33248709
"93008","Bobigny",1166.00223548
"93010","Bondy",951.99099441
"93013","Le Bourget",1154.30651903
"93014","Clichy-sous-Bois",452.99842668
"93015","Coubron",294.67663554
"93027","La Courneuve",1354.5777601
"93029","Drancy",1034.83114719
"93030","Dugny",923.41636482
"93031","Epinay-sur-Seine",1223.3605682
"93032","Gagny",523.06288557
"93033","Gournay-sur-Marne",379.6216793
"93039","L'Ile-Saint-Denis",1509.27335432
"93045","Les Lilas",1376.62441814
"93046","Livry-Gargan",627.75131485
"93047","Montfermeil",383.89661246
"93048","Montreuil",1128.1226352
"93049","Neuilly-Plaisance",654.18148918
"93050","Neuilly-sur-Marne",509.1364976
"93051","Noisy-le-Grand",547.88210688
"93053","Noisy-le-Sec",1039.12677984
"93055","Pantin",1510.83756026
"93057","Les Pavillons-sous-Bois",823.51042243
"93059","Pierrefitte-sur-Seine",994.00542719
"93061","Le Pre-Saint-Gervais",1443.86310591
"93062","Le Raincy",698.99216872
"93063","Romainville",1207.47212825
"93064","Rosny-sous-Bois",941.06051433
"93066","Saint-Denis",1395.00103127
"93070","Saint-Ouen",1686.64665288
"93071","Sevran",431.22815413
"93072","Stains",1078.11614925
"93073","Tremblay-en-France",262.56078274
"93074","Vaujours",409.10954849
"93077","Villemomble",817.7119015
"93078","Villepinte",332.41736071
"93079","Villetaneuse",1038.91496371
"94001","Ablon-sur-Seine",404.22216587
"94002","Alfortville",856.63422451
"94003","Arcueil",1320.68460437
"94004","Boissy-Saint-Leger",429.29664019
"94011","Bonneuil-sur-Marne",543.97869222
"94015","Bry-sur-Marne",631.49406462
"94016","Cachan",1217.8591296
"94017","Champigny-sur-Marne",685.77536629
"94018","Charenton-le-Pont",1196.71005231
"94019","Chennevieres-sur-Marne",411.02887516
"94021","Chevilly-Larue",901.79639953
"94022","Choisy-le-Roi",763.96789144
"94028","Creteil",836.99184969
"94033","Fontenay-sous-Bois",899.86308018
"94034","Fresnes",849.12320316
"94037","Gentilly",1452.27635526
"94038","L'Hay-les-Roses",947.94033281
"94041","Ivry-sur-Seine",1255.84758002
"94042","Joinville-le-Pont",1035.89427214
"94043","Le Kremlin-Bicetre",1412.47444684
"94044","Limeil-Brevannes",423.86995542
"94046","Maisons-Alfort",1101.57634085
"94047","Mandres-les-Roses",232.57685294
"94048","Marolles-en-Brie",218.41849072
"94052","Nogent-sur-Marne",931.94059183
"94053","Noiseau",315.81568706
"94054","Orly",548.97456384
"94055","Ormesson-sur-Marne",340.68983418
"94056","Perigny",208.02539228
"94058","Le Perreux-sur-Marne",738.50949954
"94059","Le Plessis-Trevise",354.32792347
"94060","La Queue-en-Brie",337.0864992
"94065","Rungis",775.68126495
"94067","Saint-Mande",1402.64198806
"94068","Saint-Maur-des-Fosses",720.06314754
"94069","Saint-Maurice",730.52116595
"94070","Santeny",193.0839296
"94071","Sucy-en-Brie",359.62793866
"94073","Thiais",818.30964854
"94074","Valenton",447.21498778
"94075","Villecresnes",278.63995288
"94076","Villejuif",1176.13185118
"94077","Villeneuve-le-Roi",476.11874604
"94078","Villeneuve-Saint-Georges",417.86384828
"94079","Villiers-sur-Marne",645.68500646
"94080","Vincennes",1217.56761649
"94081","Vitry-sur-Seine",973.97501735
"95002","Ableiges",265.90475975
"95008","Aincourt",127.47888468
"95011","Ambleville",66.47000477
"95012","Amenucourt",39.51398595
"95014","Andilly",494.42130394
"95018","Argenteuil",1212.23313145
"95019","Arnouville",626.38124444
"95023","Arronville",112.72532619
"95024","Arthies",144.88974918
"95026","Asnieres-sur-Oise",156.9583297
"95028","Attainville",371.88774985
"95039","Auvers-sur-Oise",384.90313451
"95040","Avernes",211.15039255
"95042","Baillet-en-France",365.08170093
"95046","Banthelu",146.44942503
"95051","Beauchamp",564.54624388
"95052","Beaumont-sur-Oise",205.66292636
"95054","Le Bellay-en-Vexin",154.6046284
"95055","Bellefontaine",143.31360866
"95056","Belloy-en-France",248.64929363
"95058","Bernes-sur-Oise",148.57595995
"95059","Berville",69.85526807
"95060","Bessancourt",527.28493029
"95061","Bethemont-la-Foret",319.59692654
"95063","Bezons",1266.03843006
"95074","Boisemont",256.24763671
"95078","Boissy-l'Aillerie",282.37645278
"95088","Bonneuil-en-France",652.54530146
"95091","Bouffemont",323.51874114
"95094","Bouqueval",303.79957271
"95101","Bray-et-Lu",49.32405243
"95102","Breancon",168.50481929
"95110","Brignancourt",158.918411
"95116","Bruyeres-sur-Oise",99.15078323
"95119","Buhy",66.35189013
"95120","Butry-sur-Oise",312.90645732
"95127","Cergy",380.08178819
"95134","Champagne-sur-Oise",197.69925068
"95139","La Chapelle-en-Vexin",106.18393411
"95141","Charmont",150.3326035
"95142","Chars",140.17818175
"95144","Chatenay-en-France",159.35534864
"95149","Chaumontel",145.81146437
"95150","Chaussy",53.7227349
"95151","Chauvry",400.05686032
"95154","Chennevieres-les-Louvres",374.27903488
"95157","Cherence",42.77219752
"95166","Clery-en-Vexin",176.84429664
"95169","Commeny",197.44684427
"95170","Condecourt",261.4511196
"95176","Cormeilles-en-Parisis",757.39097845
"95177","Cormeilles-en-Vexin",228.05340632
"95181","Courcelles-sur-Viosne",288.8425286
"95183","Courdimanche",287.35746624
"95197","Deuil-la-Barre",833.92119811
"95199","Domont",347.92946473
"95203","Eaubonne",752.50554015
"95205","Ecouen",452.36071113
"95210","Enghien-les-Bains",1052.88236818
"95211","Ennery",303.61086875
"95212","Epiais-les-Louvres",174.86338236
"95213","Epiais-Rhus",185.31569411
"95214","Epinay-Champlatreux",210.52696254
"95218","Eragny",480.00398139
"95219","Ermont",796.94241526
"95229","Ezanville",470.48605738
"95241","Fontenay-en-Parisis",257.95631747
"95250","Fosses",120.85088313
"95252","Franconville",827.10491412
"95253","Fremainville",187.80272025
"95254","Fremecourt",192.42968736
"95256","Frepillon",545.09148864
"95257","La Frette-sur-Seine",678.90978775
"95258","Frouville",113.00027319
"95259","Gadancourt",154.87201909
"95268","Garges-les-Gonesse",714.61012676
"95270","Genainville",84.12568095
"95271","Genicourt",307.27952463
"95277","Gonesse",538.34952471
"95280","Goussainville",202.63824238
"95282","Gouzangrez",203.70412269
"95287","Grisy-les-Platres",188.72181089
"95288","Groslay",674.95385772
"95295","Guiry-en-Vexin",171.78878316
"95298","Haravilliers",93.21183742
"95301","Haute-Isle",50.80882119
"95303","Le Heaulme",98.36557976
"95304","Hedouville",104.18346572
"95306","Herblay",569.47062307
"95308","Herouville",284.43843309
"95309","Hodent",135.70791847
"95313","L'Isle-Adam",235.86101588
"95316","Jagny-sous-Bois",166.29910665
"95323","Jouy-le-Moutier",271.06609681
"95328","Labbeville",167.10442452
"95331","Lassy",152.55071524
"95341","Livilliers",272.26936574
"95348","Longuesse",238.97899606
"95351","Louvres",238.47687551
"95352","Luzarches",185.78837341
"95353","Maffliers",353.98606449
"95355","Magny-en-Vexin",153.61786012
"95365","Mareil-en-France",219.68640056
"95369","Margency",625.37991822
"95370","Marines",173.86292852
"95371","Marly-la-Ville",124.00704747
"95379","Maudetour-en-Vexin",98.67951253
"95387","Menouville",166.12972208
"95388","Menucourt",244.92830153
"95392","Meriel",367.84399021
"95394","Mery-sur-Oise",443.01312205
"95395","Le Mesnil-Aubry",301.28307678
"95409","Moisselles",428.86923805
"95422","Montgeroult",276.54610307
"95424","Montigny-les-Cormeilles",815.23996939
"95426","Montlignon",565.76383279
"95427","Montmagny",894.63261223
"95428","Montmorency",642.66518134
"95429","Montreuil-sur-Epte",38.02137743
"95430","Montsoult",366.99874658
"95436","Mours",238.82147731
"95438","Moussy",170.75657991
"95445","Nerville-la-Foret",259.73368125
"95446","Nesles-la-Vallee",221.43276224
"95447","Neuilly-en-Vexin",121.81666613
"95450","Neuville-sur-Oise",325.55369466
"95452","Nointel",165.28345232
"95456","Noisy-sur-Oise",136.39636086
"95459","Nucourt",130.41153802
"95462","Omerville",76.99542054
"95476","Osny",288.70163377
"95480","Parmain",230.76147836
"95483","Le Perchay",201.46138952
"95487","Persan",205.53364756
"95488","Pierrelaye",414.96543687
"95489","Piscop",507.20401456
"95491","Le Plessis-Bouchard",706.91493913
"95492","Le Plessis-Gassot",290.54112645
"95493","Le Plessis-Luzarches",136.2287966
"95500","Pontoise",452.05038557
"95504","Presles",212.03188754
"95509","Puiseux-en-France",162.45212402
"95510","Puiseux-Pontoise",352.46348543
"95523","La Roche-Guyon",48.00139801
"95527","Roissy-en-France",345.60187709
"95529","Ronquerolles",112.62541036
"95535","Sagy",275.85651708
"95539","Saint-Brice-sous-Foret",652.42925922
"95541","Saint-Clair-sur-Epte",59.32177348
"95543","Saint-Cyr-en-Arthies",92.33186219
"95554","Saint-Gervais",110.22484472
"95555","Saint-Gratien",1082.53458195
"95563","Saint-Leu-la-Foret",617.88530335
"95566","Saint-Martin-du-Tertre",155.82592902
"95572","Saint-Ouen-l'Aumone",459.40014809
"95574","Saint-Prix",415.23261106
"95580","Saint-Witz",177.79233012
"95582","Sannois",961.42775307
"95584","Santeuil",183.85215181
"95585","Sarcelles",683.44303439
"95592","Seraincourt",208.02614102
"95594","Seugy",159.51346649
"95598","Soisy-sous-Montmorency",755.07835817
"95604","Survilliers",138.68041273
"95607","Taverny",491.30731993
"95610","Themericourt",233.24450608
"95611","Theuville",101.51418014
"95612","Le Thillay",366.52156537
"95625","Us",227.14371336
"95627","Vallangoujard",215.33111445
"95628","Valmondois",261.11278083
"95633","Vaudherland",426.11740342
"95637","Vaureal",277.78364426
"95641","Vemars",141.97322593
"95651","Vetheuil",78.03475534
"95652","Viarmes",180.5507928
"95656","Vienne-en-Arthies",71.05588575
"95658","Vigny",266.4526547
"95660","Villaines-sous-Bois",319.32695657
"95675","Villeron",150.69149761
"95676","Villers-en-Arthies",70.49926136
"95678","Villiers-Adam",373.74663885
"95680","Villiers-le-Bel",449.90114752
"95682","Villiers-le-Sec",298.27084771
"95690","Wy-dit-Joli-Village",150.14714269
