"ID","NAMES","intermediaires_AsTheCowRolls_POT_15"
"78417","Montchauvet",9074.56652272
"78418","Montesson",241293.28397412
"78420","Montfort-l'Amaury",26282.81605741
"78423","Montigny-le-Bretonneux",116844.9681088
"78431","Morainvilliers",62162.88192457
"78437","Mousseaux-sur-Seine",6887.80711431
"78439","Mulcent",10412.92840496
"78440","Les Mureaux",61698.41780791
"78442","Neauphle-le-Chateau",53849.8458035
"78443","Neauphle-le-Vieux",37134.52417601
"78444","Neauphlette",4309.87061432
"78451","Nezel",39763.13991122
"78455","Noisy-le-Roi",145037.72946959
"78460","Oinville-sur-Montcient",30467.43682603
"78464","Orcemont",7445.40133935
"78465","Orgerus",6069.72072792
"78466","Orgeval",81294.934484
"78470","Orphin",7084.10792811
"78472","Orsonville",5886.85286294
"78474","Orvilliers",9212.30181326
"78475","Osmoy",7745.39914598
"78478","Paray-Douaville",6379.79428563
"78481","Le Pecq",186757.50502753
"78484","Perdreauville",18265.29289433
"78486","Le Perray-en-Yvelines",30260.18766423
"78490","Plaisir",71293.10509385
"78497","Poigny-la-Foret",7947.84674393
"78498","Poissy",133824.90972512
"78499","Ponthevrard",8759.01961369
"78501","Porcheville",32967.18023677
"78502","Le Port-Marly",217490.22095905
"78503","Port-Villez",8500.31981296
"78505","Prunay-le-Temple",6797.4404629
"78506","Prunay-en-Yvelines",4890.10700366
"78513","La Queue-les-Yvelines",20011.50172957
"78516","Raizeux",2701.87040038
"78517","Rambouillet",18391.02139868
"78518","Rennemoulin",112086.22870804
"78520","Richebourg",7200.20765778
"78522","Rochefort-en-Yvelines",19524.94972198
"78524","Rocquencourt",160588.72004637
"78528","Rolleboise",15676.21347997
"78530","Rosay",17785.13113357
"78531","Rosny-sur-Seine",20077.39242488
"78536","Sailly",24505.05541163
"78537","Saint-Arnoult-en-Yvelines",13488.85334849
"78545","Saint-Cyr-l'Ecole",167729.57934061
"78548","Saint-Forget",32919.14628377
"78550","Saint-Germain-de-la-Grange",41190.23094161
"78551","Saint-Germain-en-Laye",188367.73334503
"78557","Saint-Hilarion",5645.21575624
"78558","Saint-Illiers-la-Ville",5465.82850197
"78559","Saint-Illiers-le-Bois",3369.18843665
"78561","Saint-Lambert",54608.90627214
"78562","Saint-Leger-en-Yvelines",9641.63363293
"78564","Saint-Martin-de-Brethencourt",5933.19130027
"78565","Saint-Martin-des-Champs",8921.35372005
"78567","Saint-Martin-la-Garenne",15666.42533785
"78569","Sainte-Mesme",8829.05144687
"78571","Saint-Nom-la-Breteche",85239.02595269
"78575","Saint-Remy-les-Chevreuse",52177.03136707
"78576","Saint-Remy-l'Honore",31881.05683587
"78586","Sartrouville",250408.72889278
"78588","Saulx-Marchais",16717.03872646
"78590","Senlisse",26304.70986843
"78591","Septeuil",13991.02375155
"78597","Soindres",22883.96400742
"78601","Sonchamp",11570.6325813
"78605","Tacoignieres",6067.28588846
"78606","Le Tartre-Gaudran",1596.27894595
"78608","Le Tertre-Saint-Denis",11489.63951573
"78609","Tessancourt-sur-Aubette",44922.04684815
"78615","Thiverval-Grignon",34987.37882773
"78616","Thoiry",15497.26888978
"78618","Tilly",5026.60147211
"78620","Toussus-le-Noble",110923.59898787
"78621","Trappes",124456.85889805
"78623","Le Tremblay-sur-Mauldre",43190.75528402
"78624","Triel-sur-Seine",81500.5234637
"78638","Vaux-sur-Seine",62797.42962982
"78640","Velizy-Villacoublay",255634.8299112
"78642","Verneuil-sur-Seine",54121.98736341
"78643","Vernouillet",63612.27451314
"78644","La Verriere",62362.69934388
"78646","Versailles",237617.02640527
"78647","Vert",23053.71812504
"78650","Le Vesinet",246298.31543747
"78653","Vicq",23683.45956864
"78655","Vieille-Eglise-en-Yvelines",15872.79784459
"78668","La Villeneuve-en-Chevrie",10129.98980839
"78672","Villennes-sur-Seine",110096.43472771
"78674","Villepreux",87654.51709246
"78677","Villette",19268.42023669
"78681","Villiers-le-Mahieu",10334.14246744
"78683","Villiers-Saint-Frederic",51556.01140934
"78686","Viroflay",247497.38157373
"78688","Voisins-le-Bretonneux",104028.05280772
"91001","Abbeville-la-Riviere",5441.95943555
"91016","Angerville",3969.60972215
"91017","Angervilliers",21851.30989551
"91021","Arpajon",74651.17992289
"91022","Arrancourt",5050.12634113
"91027","Athis-Mons",267834.85183732
"91035","Authon-la-Plaine",7840.92388237
"91037","Auvernaux",59214.71751438
"91038","Auvers-Saint-Georges",18330.26872138
"91041","Avrainville",53895.84555294
"91044","Ballainvilliers",158875.97799133
"91045","Ballancourt-sur-Essonne",32859.04526571
"91047","Baulne",22933.84273276
"91064","Bievres",253063.91669781
"91067","Blandy",1383.95089356
"91069","Boigneville",2709.64273808
"91075","Bois-Herpin",5453.37260372
"91079","Boissy-la-Riviere",7268.95887857
"91080","Boissy-le-Cutte",17594.26813932
"91081","Boissy-le-Sec",11148.29385
"91085","Boissy-sous-Saint-Yon",46856.71125643
"91086","Bondoufle",98538.30578919
"91093","Boullay-les-Troux",30945.70106
"91095","Bouray-sur-Juine",26948.72290404
"91097","Boussy-Saint-Antoine",91662.10458183
"91098","Boutervilliers",9295.50252277
"91099","Boutigny-sur-Essonne",12610.40441098
"91100","Bouville",11528.99979139
"91103","Bretigny-sur-Orge",88577.5527054
"91105","Breuillet",37316.78273545
"91106","Breux-Jouy",29750.96867125
"91109","Brieres-les-Scelles",13649.55887255
"91111","Briis-sous-Forges",48185.3118983
"91112","Brouy",1596.11963368
"91114","Brunoy",111969.54046674
"91115","Bruyeres-le-Chatel",43733.29595445
"91121","Buno-Bonnevaux",3947.48454301
"91122","Bures-sur-Yvette",96372.8757131
"91129","Cerny",15663.45276542
"91130","Chalo-Saint-Mars",5315.20825443
"91131","Chalou-Moulineux",4464.44629025
"91132","Chamarande",26825.59150092
"91135","Champcueil",18531.85515284
"91136","Champlan",209953.27435366
"91137","Champmotteux",3196.35302108
"91145","Chatignonville",6764.44396524
"91148","Chauffour-les-Etrechy",21834.94200837
"91156","Cheptainville",42037.33682103
"91159","Chevannes",33394.64019206
"91161","Chilly-Mazarin",259778.07527236
"91174","Corbeil-Essonnes",105048.04145462
"91175","Corbreuse",7984.28731876
"91179","Le Coudray-Montceaux",84179.30997879
"91180","Courances",26875.32829573
"91182","Courcouronnes",146406.86157
"91184","Courdimanche-sur-Essonne",9504.26402555
"91186","Courson-Monteloup",31851.27085763
"91191","Crosne",174100.01716246
"91195","Dannemois",23146.05992516
"91198","D'Huison-Longueville",14209.10978999
"91200","Dourdan",14847.8273406
"91201","Draveil",149764.88717445
"91204","Echarcon",64237.43138484
"91207","Egly",52353.58402847
"91215","Epinay-sous-Senart",100786.68128323
"91216","Epinay-sur-Orge",184988.46313162
"91222","Estouches",2421.39143366
"91223","Etampes",14011.12142508
"91225","Etiolles",89774.844819
"91226","Etrechy",27068.0226076
"91228","Evry",128795.48387186
"91232","La Ferte-Alais",20337.73423703
"91235","Fleury-Merogis",128130.3629408
"91240","Fontaine-la-Riviere",6685.12343232
"91243","Fontenay-les-Briis",51392.12495925
"91244","Fontenay-le-Vicomte",42246.50477116
"91247","La Foret-le-Roi",10271.21369453
"91248","La Foret-Sainte-Croix",7342.68086898
"91249","Forges-les-Bains",26505.65506711
"91272","Gif-sur-Yvette",74211.1576826
"91273","Gironville-sur-Essonne",5396.14003819
"91274","Gometz-la-Ville",68602.77582153
"91275","Gometz-le-Chatel",68256.70636881
"91284","Les Granges-le-Roi",11613.86494877
"91286","Grigny",147236.47786564
"91292","Guibeville",52985.90013637
"91293","Guigneville-sur-Essonne",17040.35555843
"91294","Guillerval",5403.48212298
"91312","Igny",228355.71428032
"91315","Itteville",24667.29079939
"91318","Janville-sur-Juine",20457.1275544
"91319","Janvry",47695.34312787
"91326","Juvisy-sur-Orge",213447.26892869
"91330","Lardy",26250.04621757
"91332","Leudeville",46381.24858522
"91333","Leuville-sur-Orge",97435.88135023
"91338","Limours",30364.56560697
"91339","Linas",73949.42393762
"91340","Lisses",97584.07453845
"91345","Longjumeau",216207.71020988
"91347","Longpont-sur-Orge",122736.27511343
"91359","Maisse",7996.32708219
"91363","Marcoussis",95517.48145846
"91374","Marolles-en-Beauce",6176.56753971
"91376","Marolles-en-Hurepoix",51888.25462046
"91377","Massy",281500.14799794
"91378","Mauchamps",33413.74483692
"91386","Mennecy",58819.57495998
"91390","Mereville",3413.90219845
"91393","Merobert",4947.21845396
"91399","Mespuits",4617.74110188
"91405","Milly-la-Foret",13775.90459471
"91408","Moigny-sur-Ecole",12551.11169869
"91411","Les Molieres",37837.24224394
"91412","Mondeville",15457.39508188
"91414","Monnerville",5556.32269134
"91421","Montgeron",164568.99261049
"91425","Montlhery",142345.49013461
"91432","Morangis",219731.94369165
"91433","Morigny-Champigny",15311.83951693
"91434","Morsang-sur-Orge",200137.62866188
"91435","Morsang-sur-Seine",45088.75336486
"91441","Nainville-les-Roches",34498.27078193
"91457","La Norville",62646.40638977
"91458","Nozay",106179.61859256
"91461","Ollainville",56786.9426423
"91463","Oncy-sur-Ecole",8284.88731366
"91468","Ormoy",63843.45911483
"91469","Ormoy-la-Riviere",8568.20059473
"91471","Orsay",139651.85650145
"91473","Orveau",11734.56066446
"91477","Palaiseau",157900.45362862
"91479","Paray-Vieille-Poste",277941.58527637
"91482","Pecqueuse",28055.64878289
"91494","Le Plessis-Pate",87956.00310543
"91495","Plessis-Saint-Benoist",6570.82932343
"91507","Prunay-sur-Essonne",3974.12378352
"91508","Puiselet-le-Marais",7216.67567809
"91511","Pussay",4538.81431068
"91514","Quincy-sous-Senart",91566.48146404
"91519","Richarville",6479.52229641
"91521","Ris-Orangis",139565.89060034
"91525","Roinville",13659.87799383
"91526","Roinvilliers",4111.17609177
"91533","Saclas",5657.59359186
"91534","Saclay",178620.49792102
"91538","Saint-Aubin",121001.19924986
"91540","Saint-Cheron",22471.80056813
"91544","Saint-Cyr-la-Riviere",6162.40439145
"91546","Saint-Cyr-sous-Dourdan",19106.52853942
"91547","Saint-Escobille",6243.58287941
"91549","Sainte-Genevieve-des-Bois",152424.44393364
"91552","Saint-Germain-les-Arpajon",62543.08889702
"91553","Saint-Germain-les-Corbeil",108474.50760873
"91556","Saint-Hilaire",7459.04525337
"91560","Saint-Jean-de-Beauregard",77452.61363175
"91568","Saint-Maurice-Montcouronne",26911.91026087
"91570","Saint-Michel-sur-Orge",114980.7136847
"91573","Saint-Pierre-du-Perray",85238.84516997
"91577","Saintry-sur-Seine",70308.12363736
"91578","Saint-Sulpice-de-Favieres",26285.32224975
"91579","Saint-Vrain",36572.52423455
"91581","Saint-Yon",42372.71119285
"91587","Saulx-les-Chartreux",192268.19403223
"91589","Savigny-sur-Orge",232734.62183644
"91593","Sermaise",11752.48223663
"91599","Soisy-sur-Ecole",25953.56380637
"91600","Soisy-sur-Seine",108347.98302971
"91602","Souzy-la-Briche",23015.32261014
"91613","Congerville-Thionville",3887.02364992
"91617","Tigery",108736.13831602
"91619","Torfou",28304.06918721
"91629","Valpuiseaux",6962.01607936
"91630","Le Val-Saint-Germain",18700.50775823
"91631","Varennes-Jarcy",70008.53197468
"91634","Vaugrigneuse",31832.38162246
"91635","Vauhallan",195716.87052444
"91639","Vayres-sur-Essonne",11756.08272017
"91645","Verrieres-le-Buisson",259785.88276945
"91648","Vert-le-Grand",58226.89985568
"91649","Vert-le-Petit",42188.85449545
"91654","Videlles",18641.06700168
"91657","Vigneux-sur-Seine",181573.94434798
"91659","Villabe",79023.93603365
"91661","Villebon-sur-Yvette",122887.10831401
"91662","Villeconin",20267.25693981
"91665","La Ville-du-Bois",169945.92745899
"91666","Villejust",130451.35296158
"91667","Villemoisson-sur-Orge",187654.97342579
"91671","Villeneuve-sur-Auvers",16559.83114243
"91679","Villiers-le-Bacle",125764.90953712
"91685","Villiers-sur-Orge",137488.92981075
"91687","Viry-Chatillon",151367.45627431
"91689","Wissous",256183.18071884
"91691","Yerres",141212.07937066
"91692","Les Ulis",99153.12754424
"92002","Antony",285863.75878292
"92004","Asnieres-sur-Seine",534904.92452335
"92007","Bagneux",445456.53982113
"92009","Bois-Colombes",409083.73218834
"92012","Boulogne-Billancourt",508703.70996711
"92014","Bourg-la-Reine",406266.87544218
"92019","Chatenay-Malabry",327025.5991811
"92020","Chatillon",461372.76325576
"92022","Chaville",308993.63531024
"92023","Clamart",404876.75588236
"92024","Clichy",567145.95050426
"92025","Colombes",435056.55489134
"92026","Courbevoie",509790.27377574
"92032","Fontenay-aux-Roses",407452.52610151
"92033","Garches",291173.40674863
"92035","La Garenne-Colombes",459151.60219021
"92036","Gennevilliers",511764.97697639
"92040","Issy-les-Moulineaux",501194.66220022
"92044","Levallois-Perret",540440.76591865
"92046","Malakoff",527086.22623395
"92047","Marnes-la-Coquette",305441.92721928
"92048","Meudon",405126.89794063
"92049","Montrouge",545464.57613476
"92050","Nanterre",385318.24813579
"92051","Neuilly-sur-Seine",532338.37184416
"92060","Le Plessis-Robinson",350740.10731713
"92062","Puteaux",456457.39306119
"92063","Rueil-Malmaison",306519.94067082
"92064","Saint-Cloud",387243.48291121
"92071","Sceaux",336875.91348341
"92072","Sevres",414482.25044213
"92073","Suresnes",452599.89412794
"92075","Vanves",530196.73451687
"92076","Vaucresson",299766.8448181
"92077","Ville-d'Avray",287878.41291003
"92078","Villeneuve-la-Garenne",521851.72910721
"93001","Aubervilliers",558343.67065127
"93005","Aulnay-sous-Bois",324762.67450504
"93006","Bagnolet",559164.25948138
"93007","Le Blanc-Mesnil",378741.1005862
"93008","Bobigny",508384.0162437
"93010","Bondy",455607.36458744
"93013","Le Bourget",466912.40365215
"93014","Clichy-sous-Bois",262211.62511519
"93015","Coubron",184597.90470608
"93027","La Courneuve",523894.86250911
"93029","Drancy",451401.70260174
"93030","Dugny",378924.11868449
"93031","Epinay-sur-Seine",426703.1695551
"93032","Gagny",307840.68471734
"93033","Gournay-sur-Marne",236519.43605619
"93039","L'Ile-Saint-Denis",525153.8243414
"93045","Les Lilas",577921.87245389
"93046","Livry-Gargan",330239.20212663
"93047","Montfermeil",237894.83829425
"93048","Montreuil",520426.49175335
"93049","Neuilly-Plaisance",375445.11317623
"93050","Neuilly-sur-Marne",309878.11977784
"93051","Noisy-le-Grand",313534.04543413
"93053","Noisy-le-Sec",479107.86843591
"93055","Pantin",593340.8979739
"93057","Les Pavillons-sous-Bois",410082.46629885
"93059","Pierrefitte-sur-Seine",366233.80794215
"93061","Le Pre-Saint-Gervais",579586.42134851
"93062","Le Raincy",373630.91127254
"93063","Romainville",530397.13206475
"93064","Rosny-sous-Bois",480133.56646548
"93066","Saint-Denis",509017.06655781
"93070","Saint-Ouen",585601.72408097
"93071","Sevran",243501.65393219
"93072","Stains",414200.94912454
"93073","Tremblay-en-France",142432.77196199
"93074","Vaujours",229317.70439474
"93077","Villemomble",431038.96969006
"93078","Villepinte",185918.13681058
"93079","Villetaneuse",368442.64885313
"94001","Ablon-sur-Seine",241730.16046153
"94002","Alfortville",414625.55766008
"94003","Arcueil",507811.96864367
"94004","Boissy-Saint-Leger",234286.26159595
"94011","Bonneuil-sur-Marne",292192.41503119
"94015","Bry-sur-Marne",353997.9794997
"94016","Cachan",483058.25257266
"94017","Champigny-sur-Marne",366146.0524815
"94018","Charenton-le-Pont",528266.8033373
"94019","Chennevieres-sur-Marne",229687.49567846
"94021","Chevilly-Larue",421713.91137863
"94022","Choisy-le-Roi",392599.26512897
"94028","Creteil",417246.1865026
"94033","Fontenay-sous-Bois",457279.10637438
"94034","Fresnes",385429.9376459
"94037","Gentilly",571675.03260204
"94038","L'Hay-les-Roses",407743.50192176
"94041","Ivry-sur-Seine",538200.5423171
"94042","Joinville-le-Pont",492079.15288914
"94043","Le Kremlin-Bicetre",575401.71754686
"94044","Limeil-Brevannes",236707.86561532
"94046","Maisons-Alfort",505429.68383466
"94047","Mandres-les-Roses",102590.45710244
"94048","Marolles-en-Brie",104292.93069224
"94052","Nogent-sur-Marne",460407.65853618
"94053","Noiseau",174586.83826058
"94054","Orly",293488.47790218
"94055","Ormesson-sur-Marne",192524.25701381
"94056","Perigny",82601.35924739
"94058","Le Perreux-sur-Marne",407844.3535243
"94059","Le Plessis-Trevise",201276.85171554
"94060","La Queue-en-Brie",170302.55179628
"94065","Rungis",357970.82464803
"94067","Saint-Mande",604054.02146663
"94068","Saint-Maur-des-Fosses",366349.69382498
"94069","Saint-Maurice",370427.46255752
"94070","Santeny",80639.72306129
"94071","Sucy-en-Brie",208307.95067201
"94073","Thiais",406082.12342947
"94074","Valenton",255791.84375487
"94075","Villecresnes",139670.56727041
"94076","Villejuif",494759.38960007
"94077","Villeneuve-le-Roi",274882.77114378
"94078","Villeneuve-Saint-Georges",249014.76138859
"94079","Villiers-sur-Marne",351139.39727988
"94080","Vincennes",542102.34322581
"94081","Vitry-sur-Seine",448674.44061142
"95002","Ableiges",48871.720761
"95008","Aincourt",16296.84635334
"95011","Ambleville",3678.60835311
"95012","Amenucourt",3308.34545968
"95014","Andilly",178977.21125631
"95018","Argenteuil",384674.35652139
"95019","Arnouville",264776.2573001
"95023","Arronville",16104.74410258
"95024","Arthies",15563.04646567
"95026","Asnieres-sur-Oise",24018.15510844
"95028","Attainville",115286.91372674
"95039","Auvers-sur-Oise",105864.96980678
"95040","Avernes",28728.25509702
"95042","Baillet-en-France",107450.13904362
"95046","Banthelu",14624.38708213
"95051","Beauchamp",186983.90630111
"95052","Beaumont-sur-Oise",40219.75573968
"95054","Le Bellay-en-Vexin",14226.88026151
"95055","Bellefontaine",26015.92237429
"95056","Belloy-en-France",63146.7192285
"95058","Bernes-sur-Oise",24023.29386465
"95059","Berville",5179.28943216
"95060","Bessancourt",164484.99474568
"95061","Bethemont-la-Foret",92772.77966486
"95063","Bezons",366345.80041603
"95074","Boisemont",64476.97031759
"95078","Boissy-l'Aillerie",64655.06303676
"95088","Bonneuil-en-France",278177.22332773
"95091","Bouffemont",102831.57252035
"95094","Bouqueval",108173.56006033
"95101","Bray-et-Lu",2771.82488951
"95102","Breancon",21689.03807002
"95110","Brignancourt",14273.48529943
"95116","Bruyeres-sur-Oise",12695.51895157
"95119","Buhy",3484.50207274
"95120","Butry-sur-Oise",79903.45154127
"95127","Cergy",99411.33840352
"95134","Champagne-sur-Oise",36983.76189296
"95139","La Chapelle-en-Vexin",7781.57644051
"95141","Charmont",15173.96070256
"95142","Chars",10611.13628901
"95144","Chatenay-en-France",32911.30699901
"95149","Chaumontel",27548.49644066
"95150","Chaussy",3805.50580284
"95151","Chauvry",115248.63965241
"95154","Chennevieres-les-Louvres",153868.28422021
"95157","Cherence",5888.53706614
"95166","Clery-en-Vexin",20149.40237459
"95169","Commeny",24315.0914795
"95170","Condecourt",46862.59078159
"95176","Cormeilles-en-Parisis",235634.35229001
"95177","Cormeilles-en-Vexin",41338.38834732
"95181","Courcelles-sur-Viosne",66620.43186959
"95183","Courdimanche",69869.60461398
"95197","Deuil-la-Barre",302195.66651986
"95199","Domont",121286.06139614
"95203","Eaubonne",253433.54004033
"95205","Ecouen",160644.30061699
"95210","Enghien-les-Bains",358071.50285477
"95211","Ennery",74611.56770321
"95212","Epiais-les-Louvres",52094.29246957
"95213","Epiais-Rhus",32714.257883
"95214","Epinay-Champlatreux",52741.89378034
"95218","Eragny",141803.60538904
"95219","Ermont",262754.05073979
"95229","Ezanville",162232.37508412
"95241","Fontenay-en-Parisis",76066.19549285
"95250","Fosses",24953.32465172
"95252","Franconville",271041.54147241
"95253","Fremainville",24829.91774098
"95254","Fremecourt",28402.20989756
"95256","Frepillon",161254.1927229
"95257","La Frette-sur-Seine",209769.99569138
"95258","Frouville",16647.69461767
"95259","Gadancourt",16793.0664901
"95268","Garges-les-Gonesse",291018.98335271
"95270","Genainville",5679.64298135
"95271","Genicourt",75900.59132351
"95277","Gonesse",243808.78581336
"95280","Goussainville",73999.29752802
"95282","Gouzangrez",25291.58358542
"95287","Grisy-les-Platres",31717.96364228
"95288","Groslay",249463.60447797
"95295","Guiry-en-Vexin",19636.42250023
"95298","Haravilliers",9122.12632546
"95301","Haute-Isle",8727.17625734
"95303","Le Heaulme",6187.50284697
"95304","Hedouville",15917.78554872
"95306","Herblay",190336.4555308
"95308","Herouville",65350.55214418
"95309","Hodent",12151.32780952
"95313","L'Isle-Adam",50536.84027856
"95316","Jagny-sous-Bois",36200.45852979
"95323","Jouy-le-Moutier",80063.41622823
"95328","Labbeville",27619.25281519
"95331","Lassy",28710.88736696
"95341","Livilliers",62641.67941316
"95348","Longuesse",38383.28394818
"95351","Louvres",82965.72144433
"95352","Luzarches",38522.5206257
"95353","Maffliers",100897.46684265
"95355","Magny-en-Vexin",15447.65950329
"95365","Mareil-en-France",55227.226775
"95369","Margency",216892.4416358
"95370","Marines",19815.31390564
"95371","Marly-la-Ville",25832.78815078
"95379","Maudetour-en-Vexin",8389.29837608
"95387","Menouville",29214.60727866
"95388","Menucourt",57857.70791698
"95392","Meriel",99844.44581087
"95394","Mery-sur-Oise",127474.21768796
"95395","Le Mesnil-Aubry",91653.23424583
"95409","Moisselles",138710.91913884
"95422","Montgeroult",58552.03202821
"95424","Montigny-les-Cormeilles",265807.01552841
"95426","Montlignon",190810.08715442
"95427","Montmagny",319052.67884349
"95428","Montmorency",233436.23740819
"95429","Montreuil-sur-Epte",1727.45377347
"95430","Montsoult",107372.832247
"95436","Mours",53002.00379746
"95438","Moussy",16794.90931861
"95445","Nerville-la-Foret",65706.32186211
"95446","Nesles-la-Vallee",43902.85850257
"95447","Neuilly-en-Vexin",9724.06588699
"95450","Neuville-sur-Oise",97867.05949762
"95452","Nointel",30367.82215123
"95456","Noisy-sur-Oise",18397.09833217
"95459","Nucourt",10568.4986715
"95462","Omerville",4649.64268308
"95476","Osny",73557.19572493
"95480","Parmain",47960.63617422
"95483","Le Perchay",25964.00580589
"95487","Persan",41415.68483935
"95488","Pierrelaye",135191.00375716
"95489","Piscop",182470.63303004
"95491","Le Plessis-Bouchard",233270.94663089
"95492","Le Plessis-Gassot",98590.40403311
"95493","Le Plessis-Luzarches",24232.35246642
"95500","Pontoise",125189.21818761
"95504","Presles",48241.03333424
"95509","Puiseux-en-France",49066.76987887
"95510","Puiseux-Pontoise",87859.97478429
"95523","La Roche-Guyon",6277.2045557
"95527","Roissy-en-France",149207.97921824
"95529","Ronquerolles",16614.65670806
"95535","Sagy",51897.87028736
"95539","Saint-Brice-sous-Foret",237077.59446009
"95541","Saint-Clair-sur-Epte",2929.9418516
"95543","Saint-Cyr-en-Arthies",13795.14026063
"95554","Saint-Gervais",8229.71815889
"95555","Saint-Gratien",358266.00291476
"95563","Saint-Leu-la-Foret",197874.05412965
"95566","Saint-Martin-du-Tertre",31268.76252423
"95572","Saint-Ouen-l'Aumone",130125.47354391
"95574","Saint-Prix",137223.19131886
"95580","Saint-Witz",60788.26651073
"95582","Sannois",316581.72453458
"95584","Santeuil",19880.97841378
"95585","Sarcelles",255738.01028313
"95592","Seraincourt",32448.49273441
"95594","Seugy",27463.0559287
"95598","Soisy-sous-Montmorency",262159.7339346
"95604","Survilliers",41773.51808464
"95607","Taverny",161760.14014267
"95610","Themericourt",35242.75371122
"95611","Theuville",11828.53723837
"95612","Le Thillay",160228.03956027
"95625","Us",34529.91096715
"95627","Vallangoujard",42442.53406141
"95628","Valmondois",59762.90978713
"95633","Vaudherland",181778.08610256
"95637","Vaureal",73477.38340024
"95641","Vemars",42280.89559573
"95651","Vetheuil",12941.83338071
"95652","Viarmes",34177.54452311
"95656","Vienne-en-Arthies",10519.69814249
"95658","Vigny",45623.64153941
"95660","Villaines-sous-Bois",91029.21470947
"95675","Villeron",40928.66838825
"95676","Villers-en-Arthies",8835.30351193
"95678","Villiers-Adam",106299.0635553
"95680","Villiers-le-Bel",179501.2718226
"95682","Villiers-le-Sec",82824.79031205
"95690","Wy-dit-Joli-Village",16083.355011
