"ID","NAMES","cadres_AsTheCowRolls_POT_5"
"78498","Poissy",10122.12054714
"78499","Ponthevrard",564.68107787
"78501","Porcheville",1351.8034702
"78502","Le Port-Marly",16521.75290229
"78503","Port-Villez",33.33355392
"78505","Prunay-le-Temple",172.50478177
"78506","Prunay-en-Yvelines",225.16038291
"78513","La Queue-les-Yvelines",783.38485798
"78516","Raizeux",261.4084048
"78517","Rambouillet",3603.46279579
"78518","Rennemoulin",3432.33336742
"78520","Richebourg",651.29268562
"78522","Rochefort-en-Yvelines",871.98198365
"78524","Rocquencourt",5027.89743837
"78528","Rolleboise",502.57112861
"78530","Rosay",623.22478686
"78531","Rosny-sur-Seine",980.65348346
"78536","Sailly",404.16070292
"78537","Saint-Arnoult-en-Yvelines",1003.68468221
"78545","Saint-Cyr-l'Ecole",16988.60817755
"78548","Saint-Forget",1447.58603159
"78550","Saint-Germain-de-la-Grange",3064.60001273
"78551","Saint-Germain-en-Laye",19154.90913137
"78557","Saint-Hilarion",207.80194228
"78558","Saint-Illiers-la-Ville",153.04740262
"78559","Saint-Illiers-le-Bois",143.46856039
"78561","Saint-Lambert",1924.88186832
"78562","Saint-Leger-en-Yvelines",305.50936299
"78564","Saint-Martin-de-Brethencourt",319.33686606
"78565","Saint-Martin-des-Champs",260.50475615
"78567","Saint-Martin-la-Garenne",344.86406263
"78569","Sainte-Mesme",671.83440555
"78571","Saint-Nom-la-Breteche",2563.06062794
"78575","Saint-Remy-les-Chevreuse",4535.37746774
"78576","Saint-Remy-l'Honore",795.51094135
"78586","Sartrouville",16252.00742007
"78588","Saulx-Marchais",571.07204437
"78590","Senlisse",1076.50023289
"78591","Septeuil",497.33535111
"78597","Soindres",1338.10342153
"78601","Sonchamp",593.31473705
"78605","Tacoignieres",517.32742026
"78606","Le Tartre-Gaudran",62.80004867
"78608","Le Tertre-Saint-Denis",154.18443174
"78609","Tessancourt-sur-Aubette",1429.46422518
"78615","Thiverval-Grignon",1048.53514958
"78616","Thoiry",644.03748864
"78618","Tilly",150.79510724
"78620","Toussus-le-Noble",2523.45305771
"78621","Trappes",9381.64125986
"78623","Le Tremblay-sur-Mauldre",1451.1671907
"78624","Triel-sur-Seine",7569.62417313
"78638","Vaux-sur-Seine",3773.14032247
"78640","Velizy-Villacoublay",9870.28576422
"78642","Verneuil-sur-Seine",5229.72481327
"78643","Vernouillet",5768.48044382
"78644","La Verriere",4985.25582806
"78646","Versailles",26898.7850592
"78647","Vert",1361.46057678
"78650","Le Vesinet",22442.97199028
"78653","Vicq",676.8766665
"78655","Vieille-Eglise-en-Yvelines",933.71158971
"78668","La Villeneuve-en-Chevrie",116.70670985
"78672","Villennes-sur-Seine",4795.2315534
"78674","Villepreux",4590.98521471
"78677","Villette",628.60967071
"78681","Villiers-le-Mahieu",426.17168613
"78683","Villiers-Saint-Frederic",3031.95757371
"78686","Viroflay",21662.66782516
"78688","Voisins-le-Bretonneux",9274.70104993
"91001","Abbeville-la-Riviere",138.64766618
"91016","Angerville",212.99395949
"91017","Angervilliers",1017.37979818
"91021","Arpajon",3447.98118031
"91022","Arrancourt",139.1090525
"91027","Athis-Mons",7743.93163128
"91035","Authon-la-Plaine",147.35178578
"91037","Auvernaux",921.55912889
"91038","Auvers-Saint-Georges",731.87450054
"91041","Avrainville",1703.4094775
"91044","Ballainvilliers",5070.00768342
"91045","Ballancourt-sur-Essonne",1590.8084606
"91047","Baulne",1269.70438967
"91064","Bievres",4608.40403814
"91067","Blandy",13.30648923
"91069","Boigneville",138.34173962
"91075","Bois-Herpin",41.62571094
"91079","Boissy-la-Riviere",291.53411137
"91080","Boissy-le-Cutte",694.97903641
"91081","Boissy-le-Sec",140.52675582
"91085","Boissy-sous-Saint-Yon",1190.1226602
"91086","Bondoufle",1826.57278225
"91093","Boullay-les-Troux",1873.44192337
"91095","Bouray-sur-Juine",1145.48837151
"91097","Boussy-Saint-Antoine",5106.45816444
"91098","Boutervilliers",205.81101844
"91099","Boutigny-sur-Essonne",675.18624813
"91100","Bouville",289.06312873
"91103","Bretigny-sur-Orge",4732.31150592
"91105","Breuillet",2328.78888542
"91106","Breux-Jouy",1875.88563763
"91109","Brieres-les-Scelles",519.86205004
"91111","Briis-sous-Forges",1614.30164236
"91112","Brouy",19.11717133
"91114","Brunoy",6903.14144828
"91115","Bruyeres-le-Chatel",1916.87370747
"91121","Buno-Bonnevaux",252.78505465
"91122","Bures-sur-Yvette",9500.72904279
"91129","Cerny",703.63702073
"91130","Chalo-Saint-Mars",189.36494882
"91131","Chalou-Moulineux",79.40710587
"91132","Chamarande",812.24921758
"91135","Champcueil",374.49743835
"91136","Champlan",8991.15077528
"91137","Champmotteux",54.94459647
"91145","Chatignonville",145.46416606
"91148","Chauffour-les-Etrechy",751.77150482
"91156","Cheptainville",1011.47782845
"91159","Chevannes",1273.80330658
"91161","Chilly-Mazarin",10235.35392604
"91174","Corbeil-Essonnes",5828.34246626
"91175","Corbreuse",573.3948245
"91179","Le Coudray-Montceaux",2847.17457195
"91180","Courances",782.93259199
"91182","Courcouronnes",5879.04683169
"91184","Courdimanche-sur-Essonne",603.86859885
"91186","Courson-Monteloup",1133.98293804
"91191","Crosne",7871.62240216
"91195","Dannemois",602.11813394
"91198","D'Huison-Longueville",681.55009654
"91200","Dourdan",1321.40319032
"91201","Draveil",5590.97627452
"91204","Echarcon",1477.30940514
"91207","Egly",2513.22232034
"91215","Epinay-sous-Senart",4877.12888768
"91216","Epinay-sur-Orge",8274.60146268
"91222","Estouches",49.81030785
"91223","Etampes",1566.69769145
"91225","Etiolles",3061.71314369
"91226","Etrechy",942.56611123
"91228","Evry",5414.64595349
"91232","La Ferte-Alais",1206.58087351
"91235","Fleury-Merogis",3425.06540749
"91240","Fontaine-la-Riviere",294.36891042
"91243","Fontenay-les-Briis",1264.91884029
"91244","Fontenay-le-Vicomte",2003.07763075
"91247","La Foret-le-Roi",258.87383485
"91248","La Foret-Sainte-Croix",81.83711889
"91249","Forges-les-Bains",1638.03661006
"91272","Gif-sur-Yvette",7366.04651917
"91273","Gironville-sur-Essonne",343.70352189
"91274","Gometz-la-Ville",3993.80217043
"91275","Gometz-le-Chatel",3671.25358327
"91284","Les Granges-le-Roi",852.66628133
"91286","Grigny",3982.90453807
"91292","Guibeville",1805.72139941
"91293","Guigneville-sur-Essonne",879.45448954
"91294","Guillerval",253.33290213
"91312","Igny",8541.52904909
"91315","Itteville",1373.50722469
"91318","Janville-sur-Juine",1018.72304273
"91319","Janvry",894.10314505
"91326","Juvisy-sur-Orge",9221.24769491
"91330","Lardy",1030.77013727
"91332","Leudeville",1009.32844724
"91333","Leuville-sur-Orge",2971.89807724
"91338","Limours",1776.98501415
"91339","Linas",1175.23402216
"91340","Lisses",2928.5360386
"91345","Longjumeau",5774.5023379
"91347","Longpont-sur-Orge",5283.18136088
"91359","Maisse",480.1335861
"91363","Marcoussis",2532.23462424
"91374","Marolles-en-Beauce",98.44319304
"91376","Marolles-en-Hurepoix",1105.89785849
"91377","Massy",16618.88375413
"91378","Mauchamps",686.88421044
"91386","Mennecy",2662.90569603
"91390","Mereville",189.61988786
"91393","Merobert",123.44296278
"91399","Mespuits",46.79408811
"91405","Milly-la-Foret",739.33366662
"91408","Moigny-sur-Ecole",595.25921924
"91411","Les Molieres",1968.87060299
"91412","Mondeville",239.51183105
"91414","Monnerville",247.11038754
"91421","Montgeron",9696.71973076
"91425","Montlhery",5458.15333794
"91432","Morangis",7091.94948252
"91433","Morigny-Champigny",1205.2720075
"91434","Morsang-sur-Orge",10993.33627194
"91435","Morsang-sur-Seine",642.30695145
"91441","Nainville-les-Roches",221.68149164
"91457","La Norville",2741.44315433
"91458","Nozay",2791.43284735
"91461","Ollainville",2841.19794358
"91463","Oncy-sur-Ecole",557.34030734
"91468","Ormoy",2492.00398718
"91469","Ormoy-la-Riviere",729.6624505
"91471","Orsay",8755.33025141
"91473","Orveau",315.60345312
"91477","Palaiseau",7718.56964166
"91479","Paray-Vieille-Poste",6432.44233314
"91482","Pecqueuse",1266.01745397
"91494","Le Plessis-Pate",3433.80629685
"91495","Plessis-Saint-Benoist",144.77478789
"91507","Prunay-sur-Essonne",274.89569921
"91508","Puiselet-le-Marais",104.57797688
"91511","Pussay",210.85073503
"91514","Quincy-sous-Senart",4165.93839843
"91519","Richarville",100.87647625
"91521","Ris-Orangis",4509.5341663
"91525","Roinville",1016.62756117
"91526","Roinvilliers",30.23475008
"91533","Saclas",303.46560909
"91534","Saclay",4497.990173
"91538","Saint-Aubin",4063.31469059
"91540","Saint-Cheron",1347.37282816
"91544","Saint-Cyr-la-Riviere",299.18223743
"91546","Saint-Cyr-sous-Dourdan",1085.55235792
"91547","Saint-Escobille",116.71409996
"91549","Sainte-Genevieve-des-Bois",7906.1205102
"91552","Saint-Germain-les-Arpajon",2919.04722983
"91553","Saint-Germain-les-Corbeil",5221.01704005
"91556","Saint-Hilaire",204.71601537
"91560","Saint-Jean-de-Beauregard",1500.77099189
"91568","Saint-Maurice-Montcouronne",1172.94227071
"91570","Saint-Michel-sur-Orge",6117.81138934
"91573","Saint-Pierre-du-Perray",4439.69420592
"91577","Saintry-sur-Seine",2968.74631272
"91578","Saint-Sulpice-de-Favieres",793.70248876
"91579","Saint-Vrain",1417.8365937
"91581","Saint-Yon",1847.48362503
"91587","Saulx-les-Chartreux",4283.37444143
"91589","Savigny-sur-Orge",11488.77500273
"91593","Sermaise",367.95671543
"91599","Soisy-sur-Ecole",407.68303739
"91600","Soisy-sur-Seine",3707.98814834
"91602","Souzy-la-Briche",602.87229901
"91613","Congerville-Thionville",109.48253928
"91617","Tigery",3645.1506907
"91619","Torfou",707.56274233
"91629","Valpuiseaux",122.1611626
"91630","Le Val-Saint-Germain",887.4440728
"91631","Varennes-Jarcy",3255.58286763
"91634","Vaugrigneuse",1394.59628578
"91635","Vauhallan",5373.99261043
"91639","Vayres-sur-Essonne",615.13057838
"91645","Verrieres-le-Buisson",19144.76505872
"91648","Vert-le-Grand",719.55069544
"91649","Vert-le-Petit",991.72606233
"91654","Videlles",510.5371176
"91657","Vigneux-sur-Seine",6309.34097042
"91659","Villabe",1672.72817298
"91661","Villebon-sur-Yvette",6473.8023379
"91662","Villeconin",523.55482068
"91665","La Ville-du-Bois",3810.85647829
"91666","Villejust",3623.59138286
"91667","Villemoisson-sur-Orge",9205.82318262
"91671","Villeneuve-sur-Auvers",419.00262714
"91679","Villiers-le-Bacle",3133.89350982
"91685","Villiers-sur-Orge",4186.00962631
"91687","Viry-Chatillon",6311.24735111
"91689","Wissous",8394.52362515
"91691","Yerres",8897.05162526
"91692","Les Ulis",6101.57567726
"92002","Antony",25527.56241695
"92004","Asnieres-sur-Seine",100878.14876303
"92007","Bagneux",56039.16563492
"92009","Bois-Colombes",57499.91486057
"92012","Boulogne-Billancourt",85064.39457942
"92014","Bourg-la-Reine",36461.70091093
"92019","Chatenay-Malabry",29637.84575859
"92020","Chatillon",67335.33034853
"92022","Chaville",26317.82290271
"92023","Clamart",46850.71124023
"92024","Clichy",117776.56928414
"92025","Colombes",54040.12261684
"92026","Courbevoie",106419.16382154
"92032","Fontenay-aux-Roses",47465.12732373
"92033","Garches",23612.20941249
"92035","La Garenne-Colombes",81170.62737779
"92036","Gennevilliers",64494.48381043
"92040","Issy-les-Moulineaux",108058.24579294
"92044","Levallois-Perret",110870.70962053
"92046","Malakoff",111343.96156311
"92047","Marnes-la-Coquette",26790.33386797
"92048","Meudon",45084.28453292
"92049","Montrouge",104845.99443161
"92050","Nanterre",42190.87599049
"92051","Neuilly-sur-Seine",103405.86125305
"92060","Le Plessis-Robinson",27287.33199998
"92062","Puteaux",70057.4569505
"92063","Rueil-Malmaison",27790.37585955
"92064","Saint-Cloud",46139.31384264
"92071","Sceaux",32295.32444041
"92072","Sevres",49028.48382987
"92073","Suresnes",58412.39921368
"92075","Vanves",122381.82667867
"92076","Vaucresson",24130.38500194
"92077","Ville-d'Avray",26176.61840381
"92078","Villeneuve-la-Garenne",30524.92640357
"93001","Aubervilliers",48096.18237893
"93005","Aulnay-sous-Bois",9652.01311666
"93006","Bagnolet",94631.86926746
"93007","Le Blanc-Mesnil",7860.86577936
"93008","Bobigny",22654.76296569
"93010","Bondy",16196.70221211
"93013","Le Bourget",10777.11379467
"93014","Clichy-sous-Bois",7790.76580145
"93015","Coubron",4303.97639733
"93027","La Courneuve",22271.65111505
"93029","Drancy",13341.11012876
"93030","Dugny",5749.26966865
"93031","Epinay-sur-Seine",13894.466018
"93032","Gagny",12213.1211207
"93033","Gournay-sur-Marne",13778.25905432
"93039","L'Ile-Saint-Denis",31289.14846694
"93045","Les Lilas",104542.36264906
"93046","Livry-Gargan",14144.85579957
"93047","Montfermeil",9106.36698127
"93048","Montreuil",65923.99086602
"93049","Neuilly-Plaisance",23763.24459837
"93050","Neuilly-sur-Marne",17011.73398182
"93051","Noisy-le-Grand",18935.6070376
"93053","Noisy-le-Sec",21482.25717216
"93055","Pantin",94705.03074768
"93057","Les Pavillons-sous-Bois",14289.33044865
"93059","Pierrefitte-sur-Seine",7593.1862058
"93061","Le Pre-Saint-Gervais",109375.13097975
"93062","Le Raincy",15714.45337209
"93063","Romainville",58082.75092313
"93064","Rosny-sous-Bois",32742.19078885
"93066","Saint-Denis",21248.2084346
"93070","Saint-Ouen",96801.14320122
"93071","Sevran",7463.2316726
"93072","Stains",9053.48368707
"93073","Tremblay-en-France",2740.93043384
"93074","Vaujours",6888.63494573
"93077","Villemomble",23445.68369952
"93078","Villepinte",4090.13158036
"93079","Villetaneuse",7734.51941118
"94001","Ablon-sur-Seine",5514.44699495
"94002","Alfortville",21986.96526395
"94003","Arcueil",62647.6786762
"94004","Boissy-Saint-Leger",7300.2520308
"94011","Bonneuil-sur-Marne",15335.9041636
"94015","Bry-sur-Marne",23654.34314041
"94016","Cachan",51123.93155168
"94017","Champigny-sur-Marne",23823.98124721
"94018","Charenton-le-Pont",52792.46492318
"94019","Chennevieres-sur-Marne",10166.53094123
"94021","Chevilly-Larue",20461.29759891
"94022","Choisy-le-Roi",19996.29698603
"94028","Creteil",20243.45216027
"94033","Fontenay-sous-Bois",38941.9275832
"94034","Fresnes",20477.08004385
"94037","Gentilly",92599.90162338
"94038","L'Hay-les-Roses",28183.6087055
"94041","Ivry-sur-Seine",53452.11341303
"94042","Joinville-le-Pont",35337.91419892
"94043","Le Kremlin-Bicetre",87274.26615086
"94044","Limeil-Brevannes",5646.55498801
"94046","Maisons-Alfort",37625.07521924
"94047","Mandres-les-Roses",3505.15061894
"94048","Marolles-en-Brie",1827.06541173
"94052","Nogent-sur-Marne",33821.24629358
"94053","Noiseau",6068.05825403
"94054","Orly",4949.23875708
"94055","Ormesson-sur-Marne",7462.48659138
"94056","Perigny",3243.44924899
"94058","Le Perreux-sur-Marne",27771.54823664
"94059","Le Plessis-Trevise",7157.66744766
"94060","La Queue-en-Brie",6055.28882945
"94065","Rungis",6979.97471556
"94067","Saint-Mande",126748.09383123
"94068","Saint-Maur-des-Fosses",22229.07307106
"94069","Saint-Maurice",13778.42024072
"94070","Santeny",1229.41633625
"94071","Sucy-en-Brie",8977.54359637
"94073","Thiais",17938.01897316
"94074","Valenton",5354.80770165
"94075","Villecresnes",3671.17772497
"94076","Villejuif",42160.74424818
"94077","Villeneuve-le-Roi",6601.39313147
"94078","Villeneuve-Saint-Georges",10137.21221751
"94079","Villiers-sur-Marne",20467.92644644
"94080","Vincennes",76786.78358511
"94081","Vitry-sur-Seine",26949.21668133
"95002","Ableiges",951.9888836
"95008","Aincourt",184.87982222
"95011","Ambleville",103.28713247
"95012","Amenucourt",83.82658419
"95014","Andilly",7005.05734469
"95018","Argenteuil",22724.13982177
"95019","Arnouville",3854.30358569
"95023","Arronville",121.70883968
"95024","Arthies",275.21205933
"95026","Asnieres-sur-Oise",962.53532577
"95028","Attainville",1598.75281512
"95039","Auvers-sur-Oise",3376.58999733
"95040","Avernes",362.05743241
"95042","Baillet-en-France",1261.16287269
"95046","Banthelu",273.09285978
"95051","Beauchamp",6703.8901012
"95052","Beaumont-sur-Oise",1614.85491198
"95054","Le Bellay-en-Vexin",204.07768652
"95055","Bellefontaine",729.44438151
"95056","Belloy-en-France",570.9561219
"95058","Bernes-sur-Oise",782.46191462
"95059","Berville",75.88120923
"95060","Bessancourt",5389.7602461
"95061","Bethemont-la-Foret",1525.88390093
"95063","Bezons",28209.3505781
"95074","Boisemont",5131.27416352
"95078","Boissy-l'Aillerie",3189.45776197
"95088","Bonneuil-en-France",2933.09273168
"95091","Bouffemont",2043.99031442
"95094","Bouqueval",1142.63307281
"95101","Bray-et-Lu",126.04147059
"95102","Breancon",499.3527401
"95110","Brignancourt",373.72077607
"95116","Bruyeres-sur-Oise",299.72109923
"95119","Buhy",77.59413161
"95120","Butry-sur-Oise",3145.80850389
"95127","Cergy",9246.24744345
"95134","Champagne-sur-Oise",1232.26064919
"95139","La Chapelle-en-Vexin",329.87263759
"95141","Charmont",524.2677588
"95142","Chars",418.35335462
"95144","Chatenay-en-France",263.19017741
"95149","Chaumontel",758.36805763
"95150","Chaussy",134.08684423
"95151","Chauvry",2151.80714588
"95154","Chennevieres-les-Louvres",232.35149915
"95157","Cherence",83.73688205
"95166","Clery-en-Vexin",361.1879079
"95169","Commeny",228.34399531
"95170","Condecourt",825.43385664
"95176","Cormeilles-en-Parisis",8281.44576731
"95177","Cormeilles-en-Vexin",569.79209534
"95181","Courcelles-sur-Viosne",2724.87865942
"95183","Courdimanche",6571.86402246
"95197","Deuil-la-Barre",9455.10550035
"95199","Domont",3141.16397847
"95203","Eaubonne",10556.95419518
"95205","Ecouen",3335.92264685
"95210","Enghien-les-Bains",14144.45081798
"95211","Ennery",3270.91731923
"95212","Epiais-les-Louvres",81.27986353
"95213","Epiais-Rhus",368.58368929
"95214","Epinay-Champlatreux",412.05928539
"95218","Eragny",6774.26839514
"95219","Ermont",12776.63548537
"95229","Ezanville",3893.38496994
"95241","Fontenay-en-Parisis",796.11123567
"95250","Fosses",1020.11337439
"95252","Franconville",10698.90056925
"95253","Fremainville",365.11400917
"95254","Fremecourt",441.80572135
"95256","Frepillon",4496.62619394
"95257","La Frette-sur-Seine",5837.24537637
"95258","Frouville",222.96482864
"95259","Gadancourt",179.20851018
"95268","Garges-les-Gonesse",4262.7046302
"95270","Genainville",157.44376161
"95271","Genicourt",3075.0602581
"95277","Gonesse",2373.95017219
"95280","Goussainville",1124.71215571
"95282","Gouzangrez",309.08080871
"95287","Grisy-les-Platres",425.24887457
"95288","Groslay",7164.00266828
"95295","Guiry-en-Vexin",177.73078823
"95298","Haravilliers",113.28181684
"95301","Haute-Isle",156.51031971
"95303","Le Heaulme",179.73146214
"95304","Hedouville",144.49093339
"95306","Herblay",6649.19314831
"95308","Herouville",1637.93410617
"95309","Hodent",523.93525996
"95313","L'Isle-Adam",2522.5776996
"95316","Jagny-sous-Bois",273.00829356
"95323","Jouy-le-Moutier",4903.34178833
"95328","Labbeville",473.53004778
"95331","Lassy",628.23296216
"95341","Livilliers",1391.6391153
"95348","Longuesse",447.26539351
"95351","Louvres",845.02166267
"95352","Luzarches",965.33389966
"95353","Maffliers",1419.16794778
"95355","Magny-en-Vexin",577.34950908
"95365","Mareil-en-France",329.95835834
"95369","Margency",12129.07559551
"95370","Marines",673.62142322
"95371","Marly-la-Ville",1031.32960559
"95379","Maudetour-en-Vexin",88.44508863
"95387","Menouville",225.68174915
"95388","Menucourt",3456.3426442
"95392","Meriel",3162.45641835
"95394","Mery-sur-Oise",3838.43733017
"95395","Le Mesnil-Aubry",501.03868713
"95409","Moisselles",2891.79282176
"95422","Montgeroult",1655.17270724
"95424","Montigny-les-Cormeilles",8819.67176459
"95426","Montlignon",8792.54254452
"95427","Montmagny",9958.04466553
"95428","Montmorency",9613.37624345
"95429","Montreuil-sur-Epte",36.48716905
"95430","Montsoult",1439.54743689
"95436","Mours",1629.86775104
"95438","Moussy",145.36461306
"95445","Nerville-la-Foret",640.67775913
"95446","Nesles-la-Vallee",1010.47626107
"95447","Neuilly-en-Vexin",372.34712137
"95450","Neuville-sur-Oise",4846.4237867
"95452","Nointel",1006.85998098
"95456","Noisy-sur-Oise",634.41861934
"95459","Nucourt",157.27562917
"95462","Omerville",154.0070362
"95476","Osny",4692.74529792
"95480","Parmain",2632.68338507
"95483","Le Perchay",335.02633244
"95487","Persan",1307.24003218
"95488","Pierrelaye",2108.25632882
"95489","Piscop",4477.71455192
"95491","Le Plessis-Bouchard",9044.43803394
"95492","Le Plessis-Gassot",848.34391031
"95493","Le Plessis-Luzarches",429.16697703
"95500","Pontoise",7462.11785043
"95504","Presles",976.12027775
"95509","Puiseux-en-France",877.52353473
"95510","Puiseux-Pontoise",7883.41094473
"95523","La Roche-Guyon",109.09344252
"95527","Roissy-en-France",470.94858619
"95529","Ronquerolles",113.73709065
"95535","Sagy",955.85586892
"95539","Saint-Brice-sous-Foret",7334.98273136
"95541","Saint-Clair-sur-Epte",63.94819233
"95543","Saint-Cyr-en-Arthies",154.21836756
"95554","Saint-Gervais",461.9292814
"95555","Saint-Gratien",13418.37003082
"95563","Saint-Leu-la-Foret",6827.83331387
"95566","Saint-Martin-du-Tertre",322.13144986
"95572","Saint-Ouen-l'Aumone",6931.23486059
"95574","Saint-Prix",3816.9040726
"95580","Saint-Witz",879.11904335
"95582","Sannois",15876.5792607
"95584","Santeuil",456.99960048
"95585","Sarcelles",6596.03257044
"95592","Seraincourt",1047.87700036
"95594","Seugy",1101.74031709
"95598","Soisy-sous-Montmorency",12392.90584147
"95604","Survilliers",832.7532632
"95607","Taverny",5862.83039979
"95610","Themericourt",439.79191751
"95611","Theuville",55.86689638
"95612","Le Thillay",1409.33981886
"95625","Us",578.97511658
"95627","Vallangoujard",497.34729361
"95628","Valmondois",1850.45374485
"95633","Vaudherland",1096.99426865
"95637","Vaureal",7707.02336585
"95641","Vemars",741.02076827
"95651","Vetheuil",278.47193866
"95652","Viarmes",1036.32984092
"95656","Vienne-en-Arthies",196.7247254
"95658","Vigny",675.17848547
"95660","Villaines-sous-Bois",802.58586341
"95675","Villeron",512.1141127
"95676","Villers-en-Arthies",148.07840795
"95678","Villiers-Adam",1183.84885315
"95680","Villiers-le-Bel",3209.44986909
"95682","Villiers-le-Sec",576.21114395
"95690","Wy-dit-Joli-Village",143.52247053
