"ID","NAMES","ouvrier_AsTheCrowFlies_POT_2500"
"78501","Porcheville",1829.95222812
"78502","Le Port-Marly",2034.11375202
"78503","Port-Villez",177.73188024
"78505","Prunay-le-Temple",155.24535373
"78506","Prunay-en-Yvelines",133.19827131
"78513","La Queue-les-Yvelines",249.45408614
"78516","Raizeux",90.75185621
"78517","Rambouillet",1841.26162595
"78518","Rennemoulin",1345.21054098
"78520","Richebourg",172.30275491
"78522","Rochefort-en-Yvelines",104.07033257
"78524","Rocquencourt",1727.74611247
"78528","Rolleboise",800.36913023
"78530","Rosay",174.91083978
"78531","Rosny-sur-Seine",774.4767401
"78536","Sailly",186.20191347
"78537","Saint-Arnoult-en-Yvelines",438.98096005
"78545","Saint-Cyr-l'Ecole",2146.1985722
"78548","Saint-Forget",161.57960735
"78550","Saint-Germain-de-la-Grange",462.0825683
"78551","Saint-Germain-en-Laye",2058.53987322
"78557","Saint-Hilarion",97.10597821
"78558","Saint-Illiers-la-Ville",162.42236458
"78559","Saint-Illiers-le-Bois",152.17462502
"78561","Saint-Lambert",282.70817941
"78562","Saint-Leger-en-Yvelines",97.7598613
"78564","Saint-Martin-de-Brethencourt",94.41487361
"78565","Saint-Martin-des-Champs",123.29209516
"78567","Saint-Martin-la-Garenne",338.03313393
"78569","Sainte-Mesme",205.82070711
"78571","Saint-Nom-la-Breteche",261.43282637
"78575","Saint-Remy-les-Chevreuse",388.43847676
"78576","Saint-Remy-l'Honore",270.85129113
"78586","Sartrouville",8227.41168279
"78588","Saulx-Marchais",344.13333283
"78590","Senlisse",74.1193503
"78591","Septeuil",184.11829532
"78597","Soindres",870.57645325
"78601","Sonchamp",107.68534631
"78605","Tacoignieres",237.75433485
"78606","Le Tartre-Gaudran",14.8588401
"78608","Le Tertre-Saint-Denis",129.99323362
"78609","Tessancourt-sur-Aubette",1125.39097766
"78615","Thiverval-Grignon",376.92718923
"78616","Thoiry",158.37532253
"78618","Tilly",67.91118522
"78620","Toussus-le-Noble",279.80406235
"78621","Trappes",6034.64261921
"78623","Le Tremblay-sur-Mauldre",423.92302325
"78624","Triel-sur-Seine",2320.15038642
"78638","Vaux-sur-Seine",1166.26821881
"78640","Velizy-Villacoublay",2203.81733295
"78642","Verneuil-sur-Seine",2017.21910067
"78643","Vernouillet",1488.09355689
"78644","La Verriere",2720.43224036
"78646","Versailles",2955.0392084
"78647","Vert",414.13218609
"78650","Le Vesinet",2686.46628478
"78653","Vicq",151.70003983
"78655","Vieille-Eglise-en-Yvelines",227.71924057
"78668","La Villeneuve-en-Chevrie",312.534969
"78672","Villennes-sur-Seine",2302.69825312
"78674","Villepreux",1666.57056629
"78677","Villette",188.94566499
"78681","Villiers-le-Mahieu",136.49212976
"78683","Villiers-Saint-Frederic",366.59689359
"78686","Viroflay",2007.54089043
"78688","Voisins-le-Bretonneux",2197.48946399
"91001","Abbeville-la-Riviere",46.4550355
"91016","Angerville",557.51990826
"91017","Angervilliers",215.25474405
"91021","Arpajon",2949.91754493
"91022","Arrancourt",53.44347575
"91027","Athis-Mons",6493.46424932
"91035","Authon-la-Plaine",73.81906922
"91037","Auvernaux",543.27389038
"91038","Auvers-Saint-Georges",217.13539598
"91041","Avrainville",872.10004301
"91044","Ballainvilliers",3134.62476183
"91045","Ballancourt-sur-Essonne",972.16855122
"91047","Baulne",753.04768007
"91064","Bievres",839.27677471
"91067","Blandy",37.9209666
"91069","Boigneville",64.74061124
"91075","Bois-Herpin",50.56263901
"91079","Boissy-la-Riviere",133.82622197
"91080","Boissy-le-Cutte",345.56745347
"91081","Boissy-le-Sec",121.11365289
"91085","Boissy-sous-Saint-Yon",642.60880383
"91086","Bondoufle",2002.04084362
"91093","Boullay-les-Troux",201.58655876
"91095","Bouray-sur-Juine",562.78052231
"91097","Boussy-Saint-Antoine",3556.67095481
"91098","Boutervilliers",73.56869121
"91099","Boutigny-sur-Essonne",307.6161141
"91100","Bouville",65.07481335
"91103","Bretigny-sur-Orge",3246.90034529
"91105","Breuillet",904.81734952
"91106","Breux-Jouy",854.27574357
"91109","Brieres-les-Scelles",153.20090057
"91111","Briis-sous-Forges",312.44938325
"91112","Brouy",46.55405684
"91114","Brunoy",5006.79458721
"91115","Bruyeres-le-Chatel",704.99314405
"91121","Buno-Bonnevaux",65.62835614
"91122","Bures-sur-Yvette",2190.68506729
"91129","Cerny",440.81097017
"91130","Chalo-Saint-Mars",60.52040189
"91131","Chalou-Moulineux",109.77283845
"91132","Chamarande",201.72536308
"91135","Champcueil",273.63689183
"91136","Champlan",4628.24023254
"91137","Champmotteux",72.07713976
"91145","Chatignonville",70.22128997
"91148","Chauffour-les-Etrechy",399.87863615
"91156","Cheptainville",704.37864233
"91159","Chevannes",540.45462846
"91161","Chilly-Mazarin",5245.96226435
"91174","Corbeil-Essonnes",7621.28455881
"91175","Corbreuse",139.34205198
"91179","Le Coudray-Montceaux",833.55003072
"91180","Courances",108.76096614
"91182","Courcouronnes",7083.96964557
"91184","Courdimanche-sur-Essonne",295.16604952
"91186","Courson-Monteloup",377.51813154
"91191","Crosne",6199.63249515
"91195","Dannemois",187.07417456
"91198","D'Huison-Longueville",206.58085385
"91200","Dourdan",1120.02519999
"91201","Draveil",4835.80670905
"91204","Echarcon",554.85112039
"91207","Egly",1791.64080669
"91215","Epinay-sous-Senart",4215.35424625
"91216","Epinay-sur-Orge",5446.24659615
"91222","Estouches",50.2615961
"91223","Etampes",3075.79338655
"91225","Etiolles",992.52034886
"91226","Etrechy",511.1361025
"91228","Evry",8490.45595317
"91232","La Ferte-Alais",578.82044803
"91235","Fleury-Merogis",4976.38875688
"91240","Fontaine-la-Riviere",104.7552474
"91243","Fontenay-les-Briis",383.48447855
"91244","Fontenay-le-Vicomte",709.58569931
"91247","La Foret-le-Roi",99.8350218
"91248","La Foret-Sainte-Croix",46.20406489
"91249","Forges-les-Bains",516.75741817
"91272","Gif-sur-Yvette",805.0555386
"91273","Gironville-sur-Essonne",119.50610191
"91274","Gometz-la-Ville",383.23477494
"91275","Gometz-le-Chatel",1067.82966157
"91284","Les Granges-le-Roi",153.59059141
"91286","Grigny",9924.11122877
"91292","Guibeville",1134.44780113
"91293","Guigneville-sur-Essonne",426.39219562
"91294","Guillerval",139.67960104
"91312","Igny",1923.64019431
"91315","Itteville",899.74627213
"91318","Janville-sur-Juine",281.65506987
"91319","Janvry",256.02680563
"91326","Juvisy-sur-Orge",7966.89467689
"91330","Lardy",657.11841673
"91332","Leudeville",531.653605
"91333","Leuville-sur-Orge",3091.49884418
"91338","Limours",627.19559892
"91339","Linas",1810.56014025
"91340","Lisses",3091.03534635
"91345","Longjumeau",5115.20648753
"91347","Longpont-sur-Orge",3616.93033975
"91359","Maisse",323.95263595
"91363","Marcoussis",838.82880286
"91374","Marolles-en-Beauce",60.23222822
"91376","Marolles-en-Hurepoix",718.87697269
"91377","Massy",4751.95960925
"91378","Mauchamps",244.14654543
"91386","Mennecy",1118.95610878
"91390","Mereville",295.01086372
"91393","Merobert",113.93586473
"91399","Mespuits",44.07887949
"91405","Milly-la-Foret",364.95414969
"91408","Moigny-sur-Ecole",176.7571139
"91411","Les Molieres",345.51441954
"91412","Mondeville",269.36751209
"91414","Monnerville",189.4323471
"91421","Montgeron",4515.52895199
"91425","Montlhery",2348.83850055
"91432","Morangis",6192.97105405
"91433","Morigny-Champigny",326.22807443
"91434","Morsang-sur-Orge",9034.40506394
"91435","Morsang-sur-Seine",1398.27829561
"91441","Nainville-les-Roches",142.47885467
"91457","La Norville",2544.66258232
"91458","Nozay",1462.72492452
"91461","Ollainville",1585.70527163
"91463","Oncy-sur-Ecole",273.55112783
"91468","Ormoy",2338.74624646
"91469","Ormoy-la-Riviere",1039.40171587
"91471","Orsay",2532.54157318
"91473","Orveau",180.5063986
"91477","Palaiseau",2738.48331125
"91479","Paray-Vieille-Poste",3870.06313861
"91482","Pecqueuse",177.10514216
"91494","Le Plessis-Pate",1749.56057753
"91495","Plessis-Saint-Benoist",72.15435327
"91507","Prunay-sur-Essonne",109.91246228
"91508","Puiselet-le-Marais",44.06916553
"91511","Pussay",316.25624898
"91514","Quincy-sous-Senart",2475.90654324
"91519","Richarville",93.77938356
"91521","Ris-Orangis",8917.05593885
"91525","Roinville",140.83904821
"91526","Roinvilliers",34.74833855
"91533","Saclas",195.31785132
"91534","Saclay",284.71009379
"91538","Saint-Aubin",612.53003013
"91540","Saint-Cheron",533.35984852
"91544","Saint-Cyr-la-Riviere",167.02058673
"91546","Saint-Cyr-sous-Dourdan",135.8933295
"91547","Saint-Escobille",92.456761
"91549","Sainte-Genevieve-des-Bois",6705.91646135
"91552","Saint-Germain-les-Arpajon",3470.4760281
"91553","Saint-Germain-les-Corbeil",3062.82356147
"91556","Saint-Hilaire",103.44536528
"91560","Saint-Jean-de-Beauregard",2032.83986709
"91568","Saint-Maurice-Montcouronne",348.77163082
"91570","Saint-Michel-sur-Orge",5593.0779436
"91573","Saint-Pierre-du-Perray",2131.40548049
"91577","Saintry-sur-Seine",4794.40569413
"91578","Saint-Sulpice-de-Favieres",293.6212137
"91579","Saint-Vrain",545.15763091
"91581","Saint-Yon",1002.33843545
"91587","Saulx-les-Chartreux",2348.04174848
"91589","Savigny-sur-Orge",8020.45784147
"91593","Sermaise",216.90929125
"91599","Soisy-sur-Ecole",188.99293616
"91600","Soisy-sur-Seine",1405.58607225
"91602","Souzy-la-Briche",179.6871071
"91613","Congerville-Thionville",91.67855626
"91617","Tigery",872.31510424
"91619","Torfou",473.18693886
"91629","Valpuiseaux",57.62458617
"91630","Le Val-Saint-Germain",179.59799671
"91631","Varennes-Jarcy",1931.82859128
"91634","Vaugrigneuse",330.24861475
"91635","Vauhallan",1209.92384318
"91639","Vayres-sur-Essonne",154.57320969
"91645","Verrieres-le-Buisson",3461.94599945
"91648","Vert-le-Grand",361.42046676
"91649","Vert-le-Petit",422.75164759
"91654","Videlles",156.33971085
"91657","Vigneux-sur-Seine",6290.8018226
"91659","Villabe",4730.50698784
"91661","Villebon-sur-Yvette",2267.35301463
"91662","Villeconin",105.39653787
"91665","La Ville-du-Bois",1994.71620933
"91666","Villejust",2015.0722714
"91667","Villemoisson-sur-Orge",7063.89474754
"91671","Villeneuve-sur-Auvers",238.73551884
"91679","Villiers-le-Bacle",269.04642042
"91685","Villiers-sur-Orge",3888.86069075
"91687","Viry-Chatillon",10266.28261716
"91689","Wissous",3303.17838855
"91691","Yerres",4563.38723976
"91692","Les Ulis",3028.31932471
"92002","Antony",5587.51659807
"92004","Asnieres-sur-Seine",19981.60652841
"92007","Bagneux",13600.35476643
"92009","Bois-Colombes",18708.65323587
"92012","Boulogne-Billancourt",7613.9484246
"92014","Bourg-la-Reine",9992.88030929
"92019","Chatenay-Malabry",5369.1519139
"92020","Chatillon",12660.35767285
"92022","Chaville",3378.80770617
"92023","Clamart",8338.46131303
"92024","Clichy",24052.87610633
"92025","Colombes",16297.37711007
"92026","Courbevoie",14730.56672737
"92032","Fontenay-aux-Roses",10232.21890923
"92033","Garches",3290.86877987
"92035","La Garenne-Colombes",15935.25975642
"92036","Gennevilliers",15349.78904697
"92040","Issy-les-Moulineaux",11248.85188207
"92044","Levallois-Perret",19626.31877623
"92046","Malakoff",16218.92731082
"92047","Marnes-la-Coquette",2114.0003886
"92048","Meudon",6010.79454865
"92049","Montrouge",17717.5011083
"92050","Nanterre",11495.30441503
"92051","Neuilly-sur-Seine",12319.88168786
"92060","Le Plessis-Robinson",7277.58887444
"92062","Puteaux",11209.48080286
"92063","Rueil-Malmaison",5012.50692636
"92064","Saint-Cloud",4800.06855955
"92071","Sceaux",8074.63664829
"92072","Sevres",5100.64620977
"92073","Suresnes",7680.06651727
"92075","Vanves",15265.73984407
"92076","Vaucresson",2602.8591238
"92077","Ville-d'Avray",2320.21561884
"92078","Villeneuve-la-Garenne",20126.63685525
"93001","Aubervilliers",30687.28813031
"93005","Aulnay-sous-Bois",17071.77410174
"93006","Bagnolet",31323.28226612
"93007","Le Blanc-Mesnil",19397.41721553
"93008","Bobigny",23160.63390567
"93010","Bondy",15723.31854808
"93013","Le Bourget",18744.69840219
"93014","Clichy-sous-Bois",13091.98821653
"93015","Coubron",6996.55428063
"93027","La Courneuve",21023.64532787
"93029","Drancy",21913.98925525
"93030","Dugny",12897.90414385
"93031","Epinay-sur-Seine",14706.09186945
"93032","Gagny",10914.87751885
"93033","Gournay-sur-Marne",7626.60849677
"93039","L'Ile-Saint-Denis",19680.39507082
"93045","Les Lilas",30912.92977571
"93046","Livry-Gargan",14272.62533594
"93047","Montfermeil",10952.13987167
"93048","Montreuil",22839.96465718
"93049","Neuilly-Plaisance",10775.55179823
"93050","Neuilly-sur-Marne",8920.09833224
"93051","Noisy-le-Grand",9773.03421808
"93053","Noisy-le-Sec",20530.50994479
"93055","Pantin",29067.25961743
"93057","Les Pavillons-sous-Bois",13427.56921389
"93059","Pierrefitte-sur-Seine",15846.60169167
"93061","Le Pre-Saint-Gervais",34110.88927718
"93062","Le Raincy",13963.49280329
"93063","Romainville",24847.2987316
"93064","Rosny-sous-Bois",14961.22061743
"93066","Saint-Denis",25999.28572382
"93070","Saint-Ouen",27478.52544209
"93071","Sevran",15691.01934287
"93072","Stains",16661.80441823
"93073","Tremblay-en-France",5872.47956189
"93074","Vaujours",4000.35935723
"93077","Villemomble",13056.57880506
"93078","Villepinte",11495.61291993
"93079","Villetaneuse",17136.18933155
"94001","Ablon-sur-Seine",8238.70485968
"94002","Alfortville",18158.8882106
"94003","Arcueil",17612.15449003
"94004","Boissy-Saint-Leger",4107.91185598
"94011","Bonneuil-sur-Marne",7107.5600449
"94015","Bry-sur-Marne",11728.04043385
"94016","Cachan",14170.92730087
"94017","Champigny-sur-Marne",12757.47593694
"94018","Charenton-le-Pont",15672.54781549
"94019","Chennevieres-sur-Marne",7224.00734942
"94021","Chevilly-Larue",8811.47105814
"94022","Choisy-le-Roi",11514.49400862
"94028","Creteil",12122.00463579
"94033","Fontenay-sous-Bois",14638.38318592
"94034","Fresnes",6569.56666603
"94037","Gentilly",19841.65345911
"94038","L'Hay-les-Roses",10530.42806296
"94041","Ivry-sur-Seine",19091.03221581
"94042","Joinville-le-Pont",7436.97091358
"94043","Le Kremlin-Bicetre",20182.15169684
"94044","Limeil-Brevannes",6040.00255418
"94046","Maisons-Alfort",13011.8737202
"94047","Mandres-les-Roses",1837.19095874
"94048","Marolles-en-Brie",2036.34615041
"94052","Nogent-sur-Marne",9357.31192403
"94053","Noiseau",3766.10337908
"94054","Orly",8226.7803578
"94055","Ormesson-sur-Marne",4912.76760995
"94056","Perigny",1294.71795508
"94058","Le Perreux-sur-Marne",10086.50310364
"94059","Le Plessis-Trevise",4823.21320966
"94060","La Queue-en-Brie",3964.30273763
"94065","Rungis",5332.85465437
"94067","Saint-Mande",19284.45970204
"94068","Saint-Maur-des-Fosses",9393.01612969
"94069","Saint-Maurice",11651.495831
"94070","Santeny",768.90962186
"94071","Sucy-en-Brie",4136.49794758
"94073","Thiais",10270.71575927
"94074","Valenton",9146.40324773
"94075","Villecresnes",2572.96474899
"94076","Villejuif",17075.9646361
"94077","Villeneuve-le-Roi",8315.90251043
"94078","Villeneuve-Saint-Georges",8855.47802109
"94079","Villiers-sur-Marne",12749.83886458
"94080","Vincennes",20678.11617411
"94081","Vitry-sur-Seine",18787.25520459
"95002","Ableiges",177.74948912
"95008","Aincourt",198.59380106
"95011","Ambleville",140.1769381
"95012","Amenucourt",59.58429439
"95014","Andilly",3404.9965951
"95018","Argenteuil",15706.70550845
"95019","Arnouville",11257.40985762
"95023","Arronville",55.76013172
"95024","Arthies",83.02644868
"95026","Asnieres-sur-Oise",539.5398935
"95028","Attainville",812.16036904
"95039","Auvers-sur-Oise",792.40515751
"95040","Avernes",102.34183888
"95042","Baillet-en-France",834.55360518
"95046","Banthelu",107.62008762
"95051","Beauchamp",4411.33295625
"95052","Beaumont-sur-Oise",2436.17754445
"95054","Le Bellay-en-Vexin",119.51033715
"95055","Bellefontaine",940.23733081
"95056","Belloy-en-France",387.08333633
"95058","Bernes-sur-Oise",1669.32581093
"95059","Berville",54.47420071
"95060","Bessancourt",2981.81851183
"95061","Bethemont-la-Foret",472.68061975
"95063","Bezons",12825.38159733
"95074","Boisemont",2639.81612356
"95078","Boissy-l'Aillerie",685.97047411
"95088","Bonneuil-en-France",8202.13815534
"95091","Bouffemont",1456.6072754
"95094","Bouqueval",4341.65669759
"95101","Bray-et-Lu",129.70211744
"95102","Breancon",180.84131119
"95110","Brignancourt",297.05992051
"95116","Bruyeres-sur-Oise",1069.17230032
"95119","Buhy",164.18825517
"95120","Butry-sur-Oise",825.2353434
"95127","Cergy",7164.07298611
"95134","Champagne-sur-Oise",1023.99612218
"95139","La Chapelle-en-Vexin",93.51860574
"95141","Charmont",262.10938202
"95142","Chars",217.76739125
"95144","Chatenay-en-France",597.43764021
"95149","Chaumontel",574.53065646
"95150","Chaussy",59.55404693
"95151","Chauvry",482.6816574
"95154","Chennevieres-les-Louvres",481.16923505
"95157","Cherence",80.63671477
"95166","Clery-en-Vexin",128.17419472
"95169","Commeny",103.68571924
"95170","Condecourt",367.4080933
"95176","Cormeilles-en-Parisis",5797.11302346
"95177","Cormeilles-en-Vexin",146.99138226
"95181","Courcelles-sur-Viosne",213.91049467
"95183","Courdimanche",2124.35016901
"95197","Deuil-la-Barre",11998.3314793
"95199","Domont",2077.79307142
"95203","Eaubonne",6916.65043499
"95205","Ecouen",3638.83149329
"95210","Enghien-les-Bains",10920.17659231
"95211","Ennery",1202.61946572
"95212","Epiais-les-Louvres",307.07843927
"95213","Epiais-Rhus",106.36941269
"95214","Epinay-Champlatreux",204.41711703
"95218","Eragny",4492.39233245
"95219","Ermont",8315.37843904
"95229","Ezanville",1829.63403958
"95241","Fontenay-en-Parisis",1356.6053174
"95250","Fosses",1443.44388323
"95252","Franconville",7653.50888662
"95253","Fremainville",143.26928529
"95254","Fremecourt",277.19824987
"95256","Frepillon",1969.16621119
"95257","La Frette-sur-Seine",3689.89770606
"95258","Frouville",85.05922165
"95259","Gadancourt",99.02866624
"95268","Garges-les-Gonesse",13630.81812746
"95270","Genainville",55.32675587
"95271","Genicourt",511.79597191
"95277","Gonesse",4663.13282865
"95280","Goussainville",5470.89227374
"95282","Gouzangrez",111.07245336
"95287","Grisy-les-Platres",95.85939454
"95288","Groslay",10389.63345914
"95295","Guiry-en-Vexin",90.4004341
"95298","Haravilliers",56.39602479
"95301","Haute-Isle",115.90809337
"95303","Le Heaulme",225.70735941
"95304","Hedouville",82.45093394
"95306","Herblay",3316.42647062
"95308","Herouville",183.24858236
"95309","Hodent",96.57611578
"95313","L'Isle-Adam",1044.67115811
"95316","Jagny-sous-Bois",222.89796444
"95323","Jouy-le-Moutier",3669.19637269
"95328","Labbeville",174.88890431
"95331","Lassy",335.81975134
"95341","Livilliers",173.348151
"95348","Longuesse",112.84888585
"95351","Louvres",2009.6522957
"95352","Luzarches",614.35358277
"95353","Maffliers",483.32212541
"95355","Magny-en-Vexin",690.85437736
"95365","Mareil-en-France",203.00388556
"95369","Margency",4692.79547383
"95370","Marines",408.1698369
"95371","Marly-la-Ville",1372.29428469
"95379","Maudetour-en-Vexin",56.18249464
"95387","Menouville",98.47614085
"95388","Menucourt",1100.49324199
"95392","Meriel",709.53360983
"95394","Mery-sur-Oise",1804.98414024
"95395","Le Mesnil-Aubry",723.97064934
"95409","Moisselles",1799.10671747
"95422","Montgeroult",205.86176294
"95424","Montigny-les-Cormeilles",5570.76783662
"95426","Montlignon",2810.99480685
"95427","Montmagny",13017.93437535
"95428","Montmorency",5607.35065412
"95429","Montreuil-sur-Epte",105.08787771
"95430","Montsoult",523.93095733
"95436","Mours",2015.84381395
"95438","Moussy",146.77963486
"95445","Nerville-la-Foret",390.38700335
"95446","Nesles-la-Vallee",410.80745017
"95447","Neuilly-en-Vexin",152.96798944
"95450","Neuville-sur-Oise",4825.5809829
"95452","Nointel",1944.03868064
"95456","Noisy-sur-Oise",1131.07360151
"95459","Nucourt",220.20347946
"95462","Omerville",74.74370837
"95476","Osny",3511.79207979
"95480","Parmain",827.49914689
"95483","Le Perchay",171.96515853
"95487","Persan",2609.41728574
"95488","Pierrelaye",3278.14093946
"95489","Piscop",2976.32969
"95491","Le Plessis-Bouchard",6422.74272186
"95492","Le Plessis-Gassot",1752.93392367
"95493","Le Plessis-Luzarches",542.64739613
"95500","Pontoise",5699.61093257
"95504","Presles",736.0858307
"95509","Puiseux-en-France",1052.85155612
"95510","Puiseux-Pontoise",1175.91006246
"95523","La Roche-Guyon",104.75395522
"95527","Roissy-en-France",876.69492624
"95529","Ronquerolles",180.20809539
"95535","Sagy",444.3748391
"95539","Saint-Brice-sous-Foret",6150.77668954
"95541","Saint-Clair-sur-Epte",186.4609006
"95543","Saint-Cyr-en-Arthies",186.68713254
"95554","Saint-Gervais",150.34476164
"95555","Saint-Gratien",9890.49912672
"95563","Saint-Leu-la-Foret",3557.5788336
"95566","Saint-Martin-du-Tertre",434.86800395
"95572","Saint-Ouen-l'Aumone",4842.49896242
"95574","Saint-Prix",2362.2390721
"95580","Saint-Witz",535.88330986
"95582","Sannois",12834.58633146
"95584","Santeuil",315.06814603
"95585","Sarcelles",13239.58207173
"95592","Seraincourt",274.99548152
"95594","Seugy",690.42289342
"95598","Soisy-sous-Montmorency",6572.79371925
"95604","Survilliers",681.53605768
"95607","Taverny",3759.79729013
"95610","Themericourt",111.07194824
"95611","Theuville",45.15931826
"95612","Le Thillay",5712.31007265
"95625","Us",237.26650544
"95627","Vallangoujard",127.70822029
"95628","Valmondois",605.35278457
"95633","Vaudherland",3516.25220321
"95637","Vaureal",5802.88884475
"95641","Vemars",391.73706746
"95651","Vetheuil",131.48157687
"95652","Viarmes",664.39241555
"95656","Vienne-en-Arthies",138.19602769
"95658","Vigny",131.29258779
"95660","Villaines-sous-Bois",439.29079395
"95675","Villeron",700.70746079
"95676","Villers-en-Arthies",101.51158571
"95678","Villiers-Adam",371.08155839
"95680","Villiers-le-Bel",8020.95584939
"95682","Villiers-le-Sec",329.63387363
"95690","Wy-dit-Joli-Village",63.20215199
