"ID","NAMES","total_AsTheCowRolls_POT_15"
"78416","Montalet-le-Bois",74577.30118399
"78417","Montchauvet",32139.19890376
"78418","Montesson",972856.73726729
"78420","Montfort-l'Amaury",93014.01055634
"78423","Montigny-le-Bretonneux",446305.13857717
"78431","Morainvilliers",235256.00775021
"78437","Mousseaux-sur-Seine",25431.54854559
"78439","Mulcent",36979.48982355
"78440","Les Mureaux",225221.88423334
"78442","Neauphle-le-Chateau",196635.99694787
"78443","Neauphle-le-Vieux",132574.55349735
"78444","Neauphlette",15194.70310335
"78451","Nezel",144616.06086993
"78455","Noisy-le-Roi",574730.87430459
"78460","Oinville-sur-Montcient",108746.94797618
"78464","Orcemont",25288.00180461
"78465","Orgerus",20700.64157129
"78466","Orgeval",311011.46763102
"78470","Orphin",24055.16962801
"78472","Orsonville",20353.67181332
"78474","Orvilliers",32627.53192297
"78475","Osmoy",26501.63564273
"78478","Paray-Douaville",22281.34849489
"78481","Le Pecq",738952.16322686
"78484","Perdreauville",66452.39545944
"78486","Le Perray-en-Yvelines",106771.14111352
"78490","Plaisir",265047.92069358
"78497","Poigny-la-Foret",27292.0718298
"78498","Poissy",513202.74239939
"78499","Ponthevrard",29907.84234756
"78501","Porcheville",120280.37316418
"78502","Le Port-Marly",863035.31973429
"78503","Port-Villez",31132.01614616
"78505","Prunay-le-Temple",23730.2701579
"78506","Prunay-en-Yvelines",16598.10215601
"78513","La Queue-les-Yvelines",70814.63422452
"78516","Raizeux",9239.99165244
"78517","Rambouillet",63647.04560303
"78518","Rennemoulin",440626.07442883
"78520","Richebourg",25127.16522233
"78522","Rochefort-en-Yvelines",67988.20637523
"78524","Rocquencourt",638965.96212212
"78528","Rolleboise",57432.03951066
"78530","Rosay",63913.13312018
"78531","Rosny-sur-Seine",73229.75289268
"78536","Sailly",88013.27963096
"78537","Saint-Arnoult-en-Yvelines",46495.0987259
"78545","Saint-Cyr-l'Ecole",647923.03341576
"78548","Saint-Forget",118632.20421409
"78550","Saint-Germain-de-la-Grange",148422.16168488
"78551","Saint-Germain-en-Laye",741013.55946353
"78557","Saint-Hilarion",19251.91586377
"78558","Saint-Illiers-la-Ville",19623.73251208
"78559","Saint-Illiers-le-Bois",11756.97396122
"78561","Saint-Lambert",201814.47046345
"78562","Saint-Leger-en-Yvelines",33195.47857525
"78564","Saint-Martin-de-Brethencourt",20299.13647192
"78565","Saint-Martin-des-Champs",30676.99862969
"78567","Saint-Martin-la-Garenne",57054.07540437
"78569","Sainte-Mesme",30252.56547669
"78571","Saint-Nom-la-Breteche",328809.1397455
"78575","Saint-Remy-les-Chevreuse",191974.0960059
"78576","Saint-Remy-l'Honore",112042.96703696
"78586","Sartrouville",1002472.90588802
"78588","Saulx-Marchais",57768.82866696
"78590","Senlisse",92977.30961729
"78591","Septeuil",49783.37803008
"78597","Soindres",83045.76802052
"78601","Sonchamp",39463.24641793
"78605","Tacoignieres",20916.12416923
"78606","Le Tartre-Gaudran",5754.20162876
"78608","Le Tertre-Saint-Denis",41762.5840037
"78609","Tessancourt-sur-Aubette",159140.75388766
"78615","Thiverval-Grignon",125746.85362486
"78616","Thoiry",53324.60333674
"78618","Tilly",17687.5383745
"78620","Toussus-le-Noble",416976.75506949
"78621","Trappes",475990.13952045
"78623","Le Tremblay-sur-Mauldre",154857.92477619
"78624","Triel-sur-Seine",297597.82370828
"78638","Vaux-sur-Seine",224802.55708994
"78640","Velizy-Villacoublay",1008580.90381279
"78642","Verneuil-sur-Seine",195633.41138983
"78643","Vernouillet",232004.84407134
"78644","La Verriere",230272.82891996
"78646","Versailles",937424.53241595
"78647","Vert",83363.65318115
"78650","Le Vesinet",992753.53776986
"78653","Vicq",83344.06540721
"78655","Vieille-Eglise-en-Yvelines",55120.89450084
"78668","La Villeneuve-en-Chevrie",36979.82173229
"78672","Villennes-sur-Seine",423825.91244583
"78674","Villepreux",332632.08182303
"78677","Villette",69548.9986387
"78681","Villiers-le-Mahieu",35044.86792749
"78683","Villiers-Saint-Frederic",187705.61301094
"78686","Viroflay",987467.0397492
"78688","Voisins-le-Bretonneux",391925.23129458
"91001","Abbeville-la-Riviere",19788.74067117
"91016","Angerville",14570.39066446
"91017","Angervilliers",75990.00979577
"91021","Arpajon",259132.15954162
"91022","Arrancourt",18427.85585774
"91027","Athis-Mons",1008341.07880821
"91035","Authon-la-Plaine",27797.68795153
"91037","Auvernaux",206309.6336918
"91038","Auvers-Saint-Georges",61236.63910576
"91041","Avrainville",184354.40225188
"91044","Ballainvilliers",583559.3646047
"91045","Ballancourt-sur-Essonne",110824.64708649
"91047","Baulne",76249.11968725
"91064","Bievres",982994.28192506
"91067","Blandy",5117.57283831
"91069","Boigneville",9523.64168188
"91075","Bois-Herpin",19765.70233236
"91079","Boissy-la-Riviere",26032.82155848
"91080","Boissy-le-Cutte",58398.72708814
"91081","Boissy-le-Sec",38731.73755744
"91085","Boissy-sous-Saint-Yon",159818.20278902
"91086","Bondoufle",346524.95387572
"91093","Boullay-les-Troux",111306.98614719
"91095","Bouray-sur-Juine",89004.92980161
"91097","Boussy-Saint-Antoine",324661.0634979
"91098","Boutervilliers",32929.09339672
"91099","Boutigny-sur-Essonne",42643.50804016
"91100","Bouville",39771.02874355
"91103","Bretigny-sur-Orge",309964.90839304
"91105","Breuillet",126398.63726337
"91106","Breux-Jouy",99999.36812123
"91109","Brieres-les-Scelles",46935.62474869
"91111","Briis-sous-Forges",170131.89226939
"91112","Brouy",5907.83820179
"91114","Brunoy",401187.32151122
"91115","Bruyeres-le-Chatel",149871.86975826
"91121","Buno-Bonnevaux",13758.19670754
"91122","Bures-sur-Yvette",355232.40201504
"91129","Cerny",51511.09770691
"91130","Chalo-Saint-Mars",19376.04052679
"91131","Chalou-Moulineux",16215.54602813
"91132","Chamarande",90210.16001492
"91135","Champcueil",62302.89864923
"91136","Champlan",787646.29086768
"91137","Champmotteux",11568.76004541
"91145","Chatignonville",23810.65852492
"91148","Chauffour-les-Etrechy",73550.88142485
"91156","Cheptainville",142455.01240324
"91159","Chevannes",113833.66003045
"91161","Chilly-Mazarin",980427.7519213
"91174","Corbeil-Essonnes",368162.64959606
"91175","Corbreuse",27417.20918027
"91179","Le Coudray-Montceaux",294758.13470325
"91180","Courances",94807.89251699
"91182","Courcouronnes",521541.41595129
"91184","Courdimanche-sur-Essonne",32414.80814896
"91186","Courson-Monteloup",109669.60092522
"91191","Crosne",639354.44660907
"91195","Dannemois",80520.95814337
"91198","D'Huison-Longueville",47063.12521291
"91200","Dourdan",51062.83829984
"91201","Draveil",539171.67776819
"91204","Echarcon",223100.76663988
"91207","Egly",179208.29672124
"91215","Epinay-sous-Senart",359719.312542
"91216","Epinay-sur-Orge",683700.51853747
"91222","Estouches",8848.43210248
"91223","Etampes",48522.77751866
"91225","Etiolles",316121.02387519
"91226","Etrechy",91431.91927732
"91228","Evry",458037.44534858
"91232","La Ferte-Alais",67347.28093526
"91235","Fleury-Merogis",457802.39752246
"91240","Fontaine-la-Riviere",24096.31277451
"91243","Fontenay-les-Briis",179785.71597466
"91244","Fontenay-le-Vicomte",144130.18439768
"91247","La Foret-le-Roi",36113.21695706
"91248","La Foret-Sainte-Croix",26192.13893137
"91249","Forges-les-Bains",92578.91434248
"91272","Gif-sur-Yvette",275384.56089381
"91273","Gironville-sur-Essonne",18766.89661268
"91274","Gometz-la-Ville",247694.01967696
"91275","Gometz-le-Chatel",247069.54451151
"91284","Les Granges-le-Roi",40373.87665457
"91286","Grigny",533127.7515663
"91292","Guibeville",180996.64194041
"91293","Guigneville-sur-Essonne",56176.03464988
"91294","Guillerval",19862.08611546
"91312","Igny",872750.45948484
"91315","Itteville",81420.31532518
"91318","Janville-sur-Juine",67413.33082985
"91319","Janvry",168601.27827914
"91326","Juvisy-sur-Orge",794000.92498519
"91330","Lardy",87305.48322755
"91332","Leudeville",157417.68301274
"91333","Leuville-sur-Orge",344631.53549706
"91338","Limours",107771.8160276
"91339","Linas",260896.32117942
"91340","Lisses",342308.82417027
"91345","Longjumeau",808682.11207634
"91347","Longpont-sur-Orge",439178.11946496
"91359","Maisse",27698.26997687
"91363","Marcoussis",341854.29984265
"91374","Marolles-en-Beauce",22276.35574696
"91376","Marolles-en-Hurepoix",176862.15182383
"91377","Massy",1070782.51322087
"91378","Mauchamps",112923.04022181
"91386","Mennecy",203414.42441311
"91390","Mereville",12502.9745318
"91393","Merobert",17975.05390325
"91399","Mespuits",16799.30027491
"91405","Milly-la-Foret",48461.92085859
"91408","Moigny-sur-Ecole",43504.56607081
"91411","Les Molieres",135633.74877269
"91412","Mondeville",51536.10692259
"91414","Monnerville",20256.10239902
"91421","Montgeron",599557.66964511
"91425","Montlhery",515077.57501014
"91432","Morangis",821358.65430547
"91433","Morigny-Champigny",52496.76641187
"91434","Morsang-sur-Orge",740032.51993394
"91435","Morsang-sur-Seine",157519.18929106
"91441","Nainville-les-Roches",119573.45913307
"91457","La Norville",215896.23181393
"91458","Nozay",384281.82461717
"91461","Ollainville",195329.17698446
"91463","Oncy-sur-Ecole",29204.04336899
"91468","Ormoy",221738.57375562
"91469","Ormoy-la-Riviere",30473.36349221
"91471","Orsay",520524.92589996
"91473","Orveau",39376.41884288
"91477","Palaiseau",593385.44969493
"91479","Paray-Vieille-Poste",1055189.07396925
"91482","Pecqueuse",99590.30469302
"91494","Le Plessis-Pate",307732.35880064
"91495","Plessis-Saint-Benoist",23570.35703235
"91507","Prunay-sur-Essonne",13856.16943723
"91508","Puiselet-le-Marais",25209.66938159
"91511","Pussay",16507.2745294
"91514","Quincy-sous-Senart",323547.0189438
"91519","Richarville",23016.55980444
"91521","Ris-Orangis",499230.60704846
"91525","Roinville",46225.1704439
"91526","Roinvilliers",15043.3230123
"91533","Saclas",20750.57251767
"91534","Saclay",677779.59250467
"91538","Saint-Aubin",456622.32068203
"91540","Saint-Cheron",75301.90191551
"91544","Saint-Cyr-la-Riviere",22307.32970656
"91546","Saint-Cyr-sous-Dourdan",65941.47533375
"91547","Saint-Escobille",22237.9535058
"91549","Sainte-Genevieve-des-Bois",552387.34110235
"91552","Saint-Germain-les-Arpajon",215798.0832677
"91553","Saint-Germain-les-Corbeil",381048.76171671
"91556","Saint-Hilaire",26753.42430644
"91560","Saint-Jean-de-Beauregard",281229.78845981
"91568","Saint-Maurice-Montcouronne",91522.33982678
"91570","Saint-Michel-sur-Orge",407040.52381972
"91573","Saint-Pierre-du-Perray",298318.00118117
"91577","Saintry-sur-Seine",246130.5979417
"91578","Saint-Sulpice-de-Favieres",88258.96590579
"91579","Saint-Vrain",122464.32909453
"91581","Saint-Yon",143941.65495714
"91587","Saulx-les-Chartreux",717186.90403748
"91589","Savigny-sur-Orge",867097.73201599
"91593","Sermaise",39440.76582361
"91599","Soisy-sur-Ecole",89702.159986
"91600","Soisy-sur-Seine",384589.32432717
"91602","Souzy-la-Briche",77398.2137908
"91613","Congerville-Thionville",13985.449413
"91617","Tigery",382979.89640922
"91619","Torfou",94877.8163907
"91629","Valpuiseaux",24378.08786451
"91630","Le Val-Saint-Germain",63628.34984344
"91631","Varennes-Jarcy",246456.58192411
"91634","Vaugrigneuse",110691.01016325
"91635","Vauhallan",745531.7680832
"91639","Vayres-sur-Essonne",39569.75451319
"91645","Verrieres-le-Buisson",996294.73861081
"91648","Vert-le-Grand",200255.14798226
"91649","Vert-le-Petit",142876.78234878
"91654","Videlles",63053.01934871
"91657","Vigneux-sur-Seine",663263.30611268
"91659","Villabe",276738.27098161
"91661","Villebon-sur-Yvette",455241.93886287
"91662","Villeconin",68439.7744726
"91665","La Ville-du-Bois",629429.77440063
"91666","Villejust",478679.01343319
"91667","Villemoisson-sur-Orge",692629.68451847
"91671","Villeneuve-sur-Auvers",55178.86870116
"91679","Villiers-le-Bacle",474446.36920072
"91685","Villiers-sur-Orge",499928.44355432
"91687","Viry-Chatillon",551027.68977951
"91689","Wissous",970322.3213863
"91691","Yerres",513156.19154866
"91692","Les Ulis",363374.64138306
"92002","Antony",1100411.44052921
"92004","Asnieres-sur-Seine",2200656.63510608
"92007","Bagneux",1780017.46830772
"92009","Bois-Colombes",1687242.39675761
"92012","Boulogne-Billancourt",2068751.26193495
"92014","Bourg-la-Reine",1600540.48005274
"92019","Chatenay-Malabry",1272352.03315786
"92020","Chatillon",1849775.42499689
"92022","Chaville",1244680.61798651
"92023","Clamart",1629251.11041676
"92024","Clichy",2332572.8227392
"92025","Colombes",1783261.37665371
"92026","Courbevoie",2098728.09878912
"92032","Fontenay-aux-Roses",1625323.97663016
"92033","Garches",1183788.44305422
"92035","La Garenne-Colombes",1887797.483412
"92036","Gennevilliers",2101099.41162928
"92040","Issy-les-Moulineaux",2034533.32940772
"92044","Levallois-Perret",2228286.21562014
"92046","Malakoff",2123519.62094556
"92047","Marnes-la-Coquette",1232839.90360467
"92048","Meudon",1647971.49839872
"92049","Montrouge",2192077.89504421
"92050","Nanterre",1581870.20055865
"92051","Neuilly-sur-Seine",2193398.20972888
"92060","Le Plessis-Robinson",1390344.17461528
"92062","Puteaux",1880130.80605931
"92063","Rueil-Malmaison",1252006.05395612
"92064","Saint-Cloud",1573296.88678372
"92071","Sceaux",1326292.68137081
"92072","Sevres",1683118.36647045
"92073","Suresnes",1856234.16943756
"92075","Vanves",2137868.93701972
"92076","Vaucresson",1213601.85555044
"92077","Ville-d'Avray",1164258.13307397
"92078","Villeneuve-la-Garenne",2139207.73333168
"93001","Aubervilliers",2291658.8071329
"93005","Aulnay-sous-Bois",1313535.20787882
"93006","Bagnolet",2265633.5408288
"93007","Le Blanc-Mesnil",1550470.37807746
"93008","Bobigny",2070402.65332515
"93010","Bondy",1840197.75392449
"93013","Le Bourget",1915582.15431681
"93014","Clichy-sous-Bois",1045257.29444381
"93015","Coubron",723758.41667645
"93027","La Courneuve",2147351.70131469
"93029","Drancy",1845622.62411015
"93030","Dugny",1563023.47287279
"93031","Epinay-sur-Seine",1744657.01348146
"93032","Gagny",1211602.88286691
"93033","Gournay-sur-Marne",897426.20045056
"93039","L'Ile-Saint-Denis",2154224.09735819
"93045","Les Lilas",2348949.93404566
"93046","Livry-Gargan",1324712.37043288
"93047","Montfermeil",935263.66306799
"93048","Montreuil",2093847.66061658
"93049","Neuilly-Plaisance",1475360.89377484
"93050","Neuilly-sur-Marne",1203747.33210912
"93051","Noisy-le-Grand",1201822.13085196
"93053","Noisy-le-Sec",1938776.12534537
"93055","Pantin",2429104.22814851
"93057","Les Pavillons-sous-Bois",1652305.27819687
"93059","Pierrefitte-sur-Seine",1511838.38793481
"93061","Le Pre-Saint-Gervais",2368259.22275961
"93062","Le Raincy",1493633.55859634
"93063","Romainville",2151645.74566899
"93064","Rosny-sous-Bois",1918999.94845077
"93066","Saint-Denis",2094530.76019941
"93070","Saint-Ouen",2408117.56453886
"93071","Sevran",980020.72003316
"93072","Stains",1704408.83300976
"93073","Tremblay-en-France",573047.59010726
"93074","Vaujours",909220.93488956
"93077","Villemomble",1717795.03943743
"93078","Villepinte",749503.66674091
"93079","Villetaneuse",1520579.64181995
"94001","Ablon-sur-Seine",902102.89394575
"94002","Alfortville",1619446.10687113
"94003","Arcueil",2025198.80242383
"94004","Boissy-Saint-Leger",874384.48924949
"94011","Bonneuil-sur-Marne",1113161.34833092
"94015","Bry-sur-Marne",1371938.28842008
"94016","Cachan",1919847.74117579
"94017","Champigny-sur-Marne",1423467.81264555
"94018","Charenton-le-Pont",2103016.45850552
"94019","Chennevieres-sur-Marne",867194.32411389
"94021","Chevilly-Larue",1643431.94288559
"94022","Choisy-le-Roi",1507134.23503958
"94028","Creteil",1619556.92986515
"94033","Fontenay-sous-Bois",1819749.31425242
"94034","Fresnes",1488903.82642162
"94037","Gentilly",2283795.99047442
"94038","L'Hay-les-Roses",1601059.80868165
"94041","Ivry-sur-Seine",2142877.69108016
"94042","Joinville-le-Pont",1941425.90913615
"94043","Le Kremlin-Bicetre",2297613.84317197
"94044","Limeil-Brevannes",887692.38636178
"94046","Maisons-Alfort",1990399.19369688
"94047","Mandres-les-Roses",366471.93612354
"94048","Marolles-en-Brie",376338.36833212
"94052","Nogent-sur-Marne",1820897.13302498
"94053","Noiseau",640656.01035357
"94054","Orly",1117404.92606727
"94055","Ormesson-sur-Marne",717269.70803857
"94056","Perigny",292439.06543045
"94058","Le Perreux-sur-Marne",1600061.64300507
"94059","Le Plessis-Trevise",753151.40310251
"94060","La Queue-en-Brie",625857.14904131
"94065","Rungis",1384693.1960811
"94067","Saint-Mande",2431358.01791506
"94068","Saint-Maur-des-Fosses",1421940.78336902
"94069","Saint-Maurice",1438743.61741487
"94070","Santeny",286584.81893037
"94071","Sucy-en-Brie",774338.559961
"94073","Thiais",1567570.65981108
"94074","Valenton",961362.23358445
"94075","Villecresnes",509237.67180529
"94076","Villejuif",1958589.66364304
"94077","Villeneuve-le-Roi",1035607.63740106
"94078","Villeneuve-Saint-Georges",925060.6298902
"94079","Villiers-sur-Marne",1352153.26142403
"94080","Vincennes",2175022.46573308
"94081","Vitry-sur-Seine",1760656.79742555
"95002","Ableiges",170346.64999623
"95008","Aincourt",58696.97615564
"95011","Ambleville",12177.02203971
"95012","Amenucourt",11355.60660718
"95014","Andilly",710695.38684066
"95018","Argenteuil",1560395.29668794
"95019","Arnouville",1091801.47320219
"95023","Arronville",54764.81360373
"95024","Arthies",55377.74916507
"95026","Asnieres-sur-Oise",84210.0994844
"95028","Attainville",449104.66103057
"95039","Auvers-sur-Oise",384118.63996613
"95040","Avernes",100025.47714134
"95042","Baillet-en-France",406571.29075556
"95046","Banthelu",50574.18529783
"95051","Beauchamp",717311.6842093
"95052","Beaumont-sur-Oise",139772.61543671
"95054","Le Bellay-en-Vexin",48583.39131585
"95055","Bellefontaine",96114.46091823
"95056","Belloy-en-France",237917.86359138
"95058","Bernes-sur-Oise",81931.30773845
"95059","Berville",17633.82221835
"95060","Bessancourt",623012.31712441
"95061","Bethemont-la-Foret",336184.69293938
"95063","Bezons",1492955.55907458
"95074","Boisemont",227066.03018535
"95078","Boissy-l'Aillerie",226915.67744351
"95088","Bonneuil-en-France",1149897.74131662
"95091","Bouffemont",391986.46213967
"95094","Bouqueval",441206.63834558
"95101","Bray-et-Lu",9124.94122685
"95102","Breancon",74493.91321294
"95110","Brignancourt",48709.81256071
"95116","Bruyeres-sur-Oise",42940.34809253
"95119","Buhy",11689.31428909
"95120","Butry-sur-Oise",285204.9725333
"95127","Cergy",357133.2130029
"95134","Champagne-sur-Oise",128108.48711632
"95139","La Chapelle-en-Vexin",26430.9786146
"95141","Charmont",52575.38558809
"95142","Chars",36050.90100668
"95144","Chatenay-en-France",125283.02983567
"95149","Chaumontel",103320.72937706
"95150","Chaussy",12821.69343186
"95151","Chauvry",429122.71594567
"95154","Chennevieres-les-Louvres",629581.31867948
"95157","Cherence",21041.50762704
"95166","Clery-en-Vexin",69292.58770209
"95169","Commeny",83755.43093849
"95170","Condecourt",164661.90053527
"95176","Cormeilles-en-Parisis",924819.70300575
"95177","Cormeilles-en-Vexin",143481.69338336
"95181","Courcelles-sur-Viosne",234650.51686144
"95183","Courdimanche",246016.90086112
"95197","Deuil-la-Barre",1233672.66745939
"95199","Domont",474873.08832774
"95203","Eaubonne",1016241.8668565
"95205","Ecouen",657029.37353006
"95210","Enghien-les-Bains",1455485.15143842
"95211","Ennery",263012.38497398
"95212","Epiais-les-Louvres",205911.23901446
"95213","Epiais-Rhus",112440.93637515
"95214","Epinay-Champlatreux",204410.82827632
"95218","Eragny",523092.34030305
"95219","Ermont",1043680.53486641
"95229","Ezanville",655270.67909129
"95241","Fontenay-en-Parisis",299252.36478669
"95250","Fosses",94175.88186414
"95252","Franconville",1075430.28189121
"95253","Fremainville",87104.32775224
"95254","Fremecourt",97982.0250125
"95256","Frepillon",604395.71496466
"95257","La Frette-sur-Seine",814516.04982442
"95258","Frouville",56224.62557946
"95259","Gadancourt",58392.02846003
"95268","Garges-les-Gonesse",1203635.84367235
"95270","Genainville",19156.0008651
"95271","Genicourt",269064.17731711
"95277","Gonesse",1002414.79301344
"95280","Goussainville",303949.27086501
"95282","Gouzangrez",87014.41805197
"95287","Grisy-les-Platres",109350.32959964
"95288","Groslay",1020839.29466516
"95295","Guiry-en-Vexin",67954.981971
"95298","Haravilliers",31305.98735227
"95301","Haute-Isle",31700.78273136
"95303","Le Heaulme",20808.06312788
"95304","Hedouville",53900.48427433
"95306","Herblay",729105.86372796
"95308","Herouville",226799.78168314
"95309","Hodent",41542.95094359
"95313","L'Isle-Adam",176730.81186286
"95316","Jagny-sous-Bois",137870.29604126
"95323","Jouy-le-Moutier",283954.02052381
"95328","Labbeville",93821.38177198
"95331","Lassy",107483.31481862
"95341","Livilliers",219061.35021645
"95348","Longuesse",133969.80644854
"95351","Louvres",334459.54438645
"95352","Luzarches",146445.15213136
"95353","Maffliers",387971.49131132
"95355","Magny-en-Vexin",53163.0801492
"95365","Mareil-en-France",212238.12725143
"95369","Margency",863959.08240765
"95370","Marines",68025.67314023
"95371","Marly-la-Ville",98433.30070348
"95379","Maudetour-en-Vexin",29528.63390143
"95387","Menouville",99355.77051963
"95388","Menucourt",203190.45232051
"95392","Meriel",362255.62799519
"95394","Mery-sur-Oise",469888.55459409
"95395","Le Mesnil-Aubry",366325.91272065
"95409","Moisselles",545930.76130325
"95422","Montgeroult",205192.73220976
"95424","Montigny-les-Cormeilles",1049462.60172697
"95426","Montlignon",752246.2200684
"95427","Montmagny",1307066.27041124
"95428","Montmorency",944066.96113081
"95429","Montreuil-sur-Epte",5717.96539374
"95430","Montsoult",412521.71788239
"95436","Mours",187671.82130565
"95438","Moussy",57491.25298449
"95445","Nerville-la-Foret",238188.66488923
"95446","Nesles-la-Vallee",150423.61002977
"95447","Neuilly-en-Vexin",33067.74602024
"95450","Neuville-sur-Oise",350825.31846294
"95452","Nointel",105134.3302488
"95456","Noisy-sur-Oise",62249.81345886
"95459","Nucourt",35942.64292803
"95462","Omerville",15473.07064668
"95476","Osny",260657.47755407
"95480","Parmain",166333.10030286
"95483","Le Perchay",89407.84344488
"95487","Persan",144709.00906268
"95488","Pierrelaye",502922.51228382
"95489","Piscop",741110.23036679
"95491","Le Plessis-Bouchard",920787.2673779
"95492","Le Plessis-Gassot",401342.09753993
"95493","Le Plessis-Luzarches",89880.18751528
"95500","Pontoise",456522.11445283
"95504","Presles",172307.61246747
"95509","Puiseux-en-France",196294.42446899
"95510","Puiseux-Pontoise",312948.68628806
"95523","La Roche-Guyon",22476.9712029
"95527","Roissy-en-France",610607.85677764
"95529","Ronquerolles",56695.918917
"95535","Sagy",181632.16217479
"95539","Saint-Brice-sous-Foret",965798.27561503
"95541","Saint-Clair-sur-Epte",9814.29513628
"95543","Saint-Cyr-en-Arthies",50019.51062993
"95554","Saint-Gervais",27985.45396668
"95555","Saint-Gratien",1452507.11833705
"95563","Saint-Leu-la-Foret",772556.09348014
"95566","Saint-Martin-du-Tertre",113279.46145693
"95572","Saint-Ouen-l'Aumone",476615.87275134
"95574","Saint-Prix",525778.65761472
"95580","Saint-Witz",245239.13450048
"95582","Sannois",1268645.74173771
"95584","Santeuil",68129.26957883
"95585","Sarcelles",1050606.68057692
"95592","Seraincourt",115496.08013361
"95594","Seugy",99355.99092582
"95598","Soisy-sous-Montmorency",1056571.25661304
"95604","Survilliers",166250.65259591
"95607","Taverny",615368.24268311
"95610","Themericourt",122085.97662588
"95611","Theuville",39726.59992234
"95612","Le Thillay",659464.0427636
"95625","Us",119561.7430201
"95627","Vallangoujard",145125.99578263
"95628","Valmondois",209081.91549165
"95633","Vaudherland",744993.78122924
"95637","Vaureal",259147.01171168
"95641","Vemars",166851.25656487
"95651","Vetheuil",46902.02909478
"95652","Viarmes",123413.745222
"95656","Vienne-en-Arthies",38024.12423698
"95658","Vigny",158876.00369805
"95660","Villaines-sous-Bois",347747.89267113
"95675","Villeron",161197.57727965
"95676","Villers-en-Arthies",31577.76751112
"95678","Villiers-Adam",387093.36832476
"95680","Villiers-le-Bel",736564.28281991
"95682","Villiers-le-Sec",316670.01732576
"95690","Wy-dit-Joli-Village",55994.54822352
