"ID","NAMES","agriculteurs_AsTheCrowFlies_POT_10000"
"78517","Rambouillet",98.43693925
"78518","Rennemoulin",372.54447292
"78520","Richebourg",123.16520392
"78522","Rochefort-en-Yvelines",101.07114102
"78524","Rocquencourt",599.13015009
"78528","Rolleboise",128.16292623
"78530","Rosay",199.18931927
"78531","Rosny-sur-Seine",148.95630116
"78536","Sailly",142.86790033
"78537","Saint-Arnoult-en-Yvelines",88.98890319
"78545","Saint-Cyr-l'Ecole",376.3416375
"78548","Saint-Forget",144.99353515
"78550","Saint-Germain-de-la-Grange",205.00354302
"78551","Saint-Germain-en-Laye",467.13736931
"78557","Saint-Hilarion",70.49617592
"78558","Saint-Illiers-la-Ville",134.61509386
"78559","Saint-Illiers-le-Bois",114.30031603
"78561","Saint-Lambert",164.06953967
"78562","Saint-Leger-en-Yvelines",119.51608807
"78564","Saint-Martin-de-Brethencourt",97.65834205
"78565","Saint-Martin-des-Champs",193.03501075
"78567","Saint-Martin-la-Garenne",115.10068567
"78569","Sainte-Mesme",97.850527
"78571","Saint-Nom-la-Breteche",347.65822516
"78575","Saint-Remy-les-Chevreuse",188.86636802
"78576","Saint-Remy-l'Honore",133.31107515
"78586","Sartrouville",809.02881419
"78588","Saulx-Marchais",192.92231069
"78590","Senlisse",122.27906253
"78591","Septeuil",191.52261496
"78597","Soindres",184.73773254
"78601","Sonchamp",81.39070439
"78605","Tacoignieres",143.88990378
"78606","Le Tartre-Gaudran",46.99219215
"78608","Le Tertre-Saint-Denis",172.39582868
"78609","Tessancourt-sur-Aubette",209.09199773
"78615","Thiverval-Grignon",232.45029512
"78616","Thoiry",200.04912721
"78618","Tilly",130.67685855
"78620","Toussus-le-Noble",302.06877975
"78621","Trappes",202.10261968
"78623","Le Tremblay-sur-Mauldre",153.63584797
"78624","Triel-sur-Seine",248.39371879
"78638","Vaux-sur-Seine",223.73547151
"78640","Velizy-Villacoublay",766.05856507
"78642","Verneuil-sur-Seine",228.48506908
"78643","Vernouillet",243.76840257
"78644","La Verriere",154.69222231
"78646","Versailles",538.27109251
"78647","Vert",193.73361198
"78650","Le Vesinet",800.89766962
"78653","Vicq",172.93865679
"78655","Vieille-Eglise-en-Yvelines",100.94374561
"78668","La Villeneuve-en-Chevrie",106.17590189
"78672","Villennes-sur-Seine",280.238361
"78674","Villepreux",309.39278796
"78677","Villette",200.39292435
"78681","Villiers-le-Mahieu",186.65342286
"78683","Villiers-Saint-Frederic",185.26251282
"78686","Viroflay",807.24211659
"78688","Voisins-le-Bretonneux",230.69584128
"91001","Abbeville-la-Riviere",162.51741953
"91016","Angerville",89.71834602
"91017","Angervilliers",136.83419689
"91021","Arpajon",181.55221055
"91022","Arrancourt",147.03279462
"91027","Athis-Mons",282.48448813
"91035","Authon-la-Plaine",97.2365833
"91037","Auvernaux",164.1335288
"91038","Auvers-Saint-Georges",186.04778478
"91041","Avrainville",171.83160437
"91044","Ballainvilliers",229.67989217
"91045","Ballancourt-sur-Essonne",174.78947222
"91047","Baulne",177.28709054
"91064","Bievres",545.29403783
"91067","Blandy",132.13134435
"91069","Boigneville",140.42151057
"91075","Bois-Herpin",182.95205746
"91079","Boissy-la-Riviere",184.45974154
"91080","Boissy-le-Cutte",186.08118302
"91081","Boissy-le-Sec",149.5989596
"91085","Boissy-sous-Saint-Yon",172.09235484
"91086","Bondoufle",186.37438976
"91093","Boullay-les-Troux",154.77249899
"91095","Bouray-sur-Juine",176.66922057
"91097","Boussy-Saint-Antoine",210.61469204
"91098","Boutervilliers",137.065807
"91099","Boutigny-sur-Essonne",176.48931826
"91100","Bouville",196.21868742
"91103","Bretigny-sur-Orge",185.27529543
"91105","Breuillet",171.38003646
"91106","Breux-Jouy",167.53189775
"91109","Brieres-les-Scelles",173.61716477
"91111","Briis-sous-Forges",178.2681973
"91112","Brouy",132.26948109
"91114","Brunoy",220.24624965
"91115","Bruyeres-le-Chatel",183.95360895
"91121","Buno-Bonnevaux",161.91466751
"91122","Bures-sur-Yvette",234.08253421
"91129","Cerny",182.43318185
"91130","Chalo-Saint-Mars",142.2593411
"91131","Chalou-Moulineux",129.07281723
"91132","Chamarande",175.65081598
"91135","Champcueil",167.98446924
"91136","Champlan",307.4926976
"91137","Champmotteux",149.2353971
"91145","Chatignonville",95.42658096
"91148","Chauffour-les-Etrechy",173.29417749
"91156","Cheptainville",171.16012043
"91159","Chevannes",167.17457226
"91161","Chilly-Mazarin",304.18158427
"91174","Corbeil-Essonnes",171.46774304
"91175","Corbreuse",106.18939864
"91179","Le Coudray-Montceaux",160.73166951
"91180","Courances",160.52752549
"91182","Courcouronnes",186.17921738
"91184","Courdimanche-sur-Essonne",183.9650569
"91186","Courson-Monteloup",172.28529666
"91191","Crosne",269.75336346
"91195","Dannemois",164.05107642
"91198","D'Huison-Longueville",187.30621481
"91200","Dourdan",109.81600275
"91201","Draveil",216.43918896
"91204","Echarcon",173.68784737
"91207","Egly",177.08065414
"91215","Epinay-sous-Senart",211.99928937
"91216","Epinay-sur-Orge",227.4077008
"91222","Estouches",125.7041241
"91223","Etampes",176.57482051
"91225","Etiolles",194.65444925
"91226","Etrechy",179.05677308
"91228","Evry",186.96614987
"91232","La Ferte-Alais",179.97725489
"91235","Fleury-Merogis",195.12205414
"91240","Fontaine-la-Riviere",174.67556259
"91243","Fontenay-les-Briis",183.79803533
"91244","Fontenay-le-Vicomte",171.84016202
"91247","La Foret-le-Roi",133.53183798
"91248","La Foret-Sainte-Croix",191.18105358
"91249","Forges-les-Bains",154.23497948
"91272","Gif-sur-Yvette",220.8308693
"91273","Gironville-sur-Essonne",166.95314565
"91274","Gometz-la-Ville",188.32866208
"91275","Gometz-le-Chatel",208.72355924
"91284","Les Granges-le-Roi",119.18988087
"91286","Grigny",205.07226983
"91292","Guibeville",173.13683005
"91293","Guigneville-sur-Essonne",180.26688988
"91294","Guillerval",156.21110778
"91312","Igny",422.94482634
"91315","Itteville",178.66435835
"91318","Janville-sur-Juine",178.37667112
"91319","Janvry",197.2294327
"91326","Juvisy-sur-Orge",244.28247546
"91330","Lardy",172.70921401
"91332","Leudeville",176.04620539
"91333","Leuville-sur-Orge",192.4473027
"91338","Limours",161.60963348
"91339","Linas",199.79038738
"91340","Lisses",175.51023934
"91345","Longjumeau",255.55745347
"91347","Longpont-sur-Orge",206.44513081
"91359","Maisse",179.12225552
"91363","Marcoussis",211.12227155
"91374","Marolles-en-Beauce",182.2766634
"91376","Marolles-en-Hurepoix",173.72949614
"91377","Massy",405.04092763
"91378","Mauchamps",173.31947844
"91386","Mennecy",166.7499792
"91390","Mereville",124.05164522
"91393","Merobert",108.24684399
"91399","Mespuits",166.8822477
"91405","Milly-la-Foret",164.85731005
"91408","Moigny-sur-Ecole",167.26853922
"91411","Les Molieres",166.68054971
"91412","Mondeville",170.89104833
"91414","Monnerville",127.18362538
"91421","Montgeron",227.54142733
"91425","Montlhery",209.1309394
"91432","Morangis",281.41652559
"91433","Morigny-Champigny",192.77983769
"91434","Morsang-sur-Orge",208.99463398
"91435","Morsang-sur-Seine",159.84693812
"91441","Nainville-les-Roches",165.36087208
"91457","La Norville",177.16325483
"91458","Nozay",223.10227053
"91461","Ollainville",189.24746549
"91463","Oncy-sur-Ecole",165.08810144
"91468","Ormoy",164.92797094
"91469","Ormoy-la-Riviere",185.41620022
"91471","Orsay",260.10419183
"91473","Orveau",191.10332324
"91477","Palaiseau",317.6493989
"91479","Paray-Vieille-Poste",362.63658197
"91482","Pecqueuse",139.71993517
"91494","Le Plessis-Pate",186.19044528
"91495","Plessis-Saint-Benoist",114.08619289
"91507","Prunay-sur-Essonne",157.32843557
"91508","Puiselet-le-Marais",196.35581092
"91511","Pussay",103.40887926
"91514","Quincy-sous-Senart",202.58562004
"91519","Richarville",115.00091073
"91521","Ris-Orangis",197.08578911
"91525","Roinville",130.26451248
"91526","Roinvilliers",158.85244962
"91533","Saclas",165.51447809
"91534","Saclay",340.61704709
"91538","Saint-Aubin",253.26841647
"91540","Saint-Cheron",157.15768864
"91544","Saint-Cyr-la-Riviere",165.46619145
"91546","Saint-Cyr-sous-Dourdan",124.32001374
"91547","Saint-Escobille",88.75816185
"91549","Sainte-Genevieve-des-Bois",202.56233018
"91552","Saint-Germain-les-Arpajon",184.27089773
"91553","Saint-Germain-les-Corbeil",180.4085574
"91556","Saint-Hilaire",154.70181562
"91560","Saint-Jean-de-Beauregard",215.18386429
"91568","Saint-Maurice-Montcouronne",160.0943902
"91570","Saint-Michel-sur-Orge",199.32328901
"91573","Saint-Pierre-du-Perray",167.50988041
"91577","Saintry-sur-Seine",164.28760751
"91578","Saint-Sulpice-de-Favieres",170.65433966
"91579","Saint-Vrain",175.09156917
"91581","Saint-Yon",172.66839744
"91587","Saulx-les-Chartreux",248.83343126
"91589","Savigny-sur-Orge",237.22865202
"91593","Sermaise",142.23508197
"91599","Soisy-sur-Ecole",164.26006652
"91600","Soisy-sur-Seine",201.13169479
"91602","Souzy-la-Briche",166.34822027
"91613","Congerville-Thionville",104.40951709
"91617","Tigery",189.86882338
"91619","Torfou",172.35938259
"91629","Valpuiseaux",188.29451204
"91630","Le Val-Saint-Germain",142.50097359
"91631","Varennes-Jarcy",203.54557687
"91634","Vaugrigneuse",159.45303536
"91635","Vauhallan",363.08281445
"91639","Vayres-sur-Essonne",187.53610281
"91645","Verrieres-le-Buisson",572.32727084
"91648","Vert-le-Grand",178.16908804
"91649","Vert-le-Petit",175.02386148
"91654","Videlles",170.28690214
"91657","Vigneux-sur-Seine",250.59996343
"91659","Villabe",168.18031562
"91661","Villebon-sur-Yvette",265.95568459
"91662","Villeconin",161.35111171
"91665","La Ville-du-Bois",222.46161328
"91666","Villejust",237.58588356
"91667","Villemoisson-sur-Orge",215.22099459
"91671","Villeneuve-sur-Auvers",188.02920702
"91679","Villiers-le-Bacle",262.49548804
"91685","Villiers-sur-Orge",217.09374981
"91687","Viry-Chatillon",215.81606953
"91689","Wissous",413.96271031
"91691","Yerres",245.73899459
"91692","Les Ulis",232.12824367
"92002","Antony",606.18776768
"92004","Asnieres-sur-Seine",1469.45643152
"92007","Bagneux",1214.36769181
"92009","Bois-Colombes",1440.64459517
"92012","Boulogne-Billancourt",1458.39268014
"92014","Bourg-la-Reine",968.75828618
"92019","Chatenay-Malabry",785.04324074
"92020","Chatillon",1272.81585545
"92022","Chaville",969.52265224
"92023","Clamart",1123.94361479
"92024","Clichy",1565.64236736
"92025","Colombes",1312.91424082
"92026","Courbevoie",1539.44630405
"92032","Fontenay-aux-Roses",1098.47574021
"92033","Garches",1197.58460418
"92035","La Garenne-Colombes",1445.83530459
"92036","Gennevilliers",1264.50730987
"92040","Issy-les-Moulineaux",1444.24367538
"92044","Levallois-Perret",1616.87805729
"92046","Malakoff",1427.99781441
"92047","Marnes-la-Coquette",976.23282671
"92048","Meudon",1107.7212484
"92049","Montrouge",1403.11730642
"92050","Nanterre",1325.45632219
"92051","Neuilly-sur-Seine",1628.13322251
"92060","Le Plessis-Robinson",935.76019026
"92062","Puteaux",1542.59902813
"92063","Rueil-Malmaison",1186.45209216
"92064","Saint-Cloud",1334.26341136
"92071","Sceaux",930.84936823
"92072","Sevres",1197.58668997
"92073","Suresnes",1471.17333246
"92075","Vanves",1466.00739045
"92076","Vaucresson",987.8526642
"92077","Ville-d'Avray",994.12547463
"92078","Villeneuve-la-Garenne",1213.34593372
"93001","Aubervilliers",1217.85507329
"93005","Aulnay-sous-Bois",359.77016962
"93006","Bagnolet",1144.93885574
"93007","Le Blanc-Mesnil",527.60007618
"93008","Bobigny",879.95732941
"93010","Bondy",605.40341521
"93013","Le Bourget",731.06260453
"93014","Clichy-sous-Bois",307.17667899
"93015","Coubron",218.1809607
"93027","La Courneuve",937.56518378
"93029","Drancy",730.10742497
"93030","Dugny",633.39107983
"93031","Epinay-sur-Seine",989.06745498
"93032","Gagny",359.44252292
"93033","Gournay-sur-Marne",288.85380847
"93039","L'Ile-Saint-Denis",1169.18063252
"93045","Les Lilas",1144.94604965
"93046","Livry-Gargan",312.00239253
"93047","Montfermeil",268.20158564
"93048","Montreuil",950.96102386
"93049","Neuilly-Plaisance",532.88037841
"93050","Neuilly-sur-Marne",397.56094978
"93051","Noisy-le-Grand",321.29396074
"93053","Noisy-le-Sec",813.75170435
"93055","Pantin",1154.36456524
"93057","Les Pavillons-sous-Bois",476.73853838
"93059","Pierrefitte-sur-Seine",795.0319753
"93061","Le Pre-Saint-Gervais",1241.23417341
"93062","Le Raincy",432.86814815
"93063","Romainville",996.74985533
"93064","Rosny-sous-Bois",667.08270506
"93066","Saint-Denis",1181.23831674
"93070","Saint-Ouen",1472.19763839
"93071","Sevran",270.79980146
"93072","Stains",754.06833532
"93073","Tremblay-en-France",165.68309745
"93074","Vaujours",189.3983565
"93077","Villemomble",514.27253404
"93078","Villepinte",213.69197082
"93079","Villetaneuse",897.93094857
"94001","Ablon-sur-Seine",311.58397099
"94002","Alfortville",815.14817005
"94003","Arcueil",1274.11526842
"94004","Boissy-Saint-Leger",277.5723045
"94011","Bonneuil-sur-Marne",415.05744753
"94015","Bry-sur-Marne",462.34991855
"94016","Cachan",1104.50393628
"94017","Champigny-sur-Marne",455.51967662
"94018","Charenton-le-Pont",1104.25061371
"94019","Chennevieres-sur-Marne",345.35151308
"94021","Chevilly-Larue",750.53233095
"94022","Choisy-le-Roi",560.22012929
"94028","Creteil",574.13122991
"94033","Fontenay-sous-Bois",753.81464889
"94034","Fresnes",673.01451475
"94037","Gentilly",1325.78532549
"94038","L'Hay-les-Roses",895.85851229
"94041","Ivry-sur-Seine",1139.8279468
"94042","Joinville-le-Pont",687.59864817
"94043","Le Kremlin-Bicetre",1244.39877477
"94044","Limeil-Brevannes",313.6305103
"94046","Maisons-Alfort",803.08364749
"94047","Mandres-les-Roses",215.95121294
"94048","Marolles-en-Brie",240.81229093
"94052","Nogent-sur-Marne",676.99103462
"94053","Noiseau",284.82320894
"94054","Orly",445.07605719
"94055","Ormesson-sur-Marne",330.10058864
"94056","Perigny",208.60637687
"94058","Le Perreux-sur-Marne",558.57632609
"94059","Le Plessis-Trevise",281.87496893
"94060","La Queue-en-Brie",249.3486738
"94065","Rungis",562.68824114
"94067","Saint-Mande",1130.17932402
"94068","Saint-Maur-des-Fosses",494.91154684
"94069","Saint-Maurice",885.20244659
"94070","Santeny",222.96815077
"94071","Sucy-en-Brie",303.75508474
"94073","Thiais",613.39311649
"94074","Valenton",385.63621386
"94075","Villecresnes",234.25101543
"94076","Villejuif",1048.20309159
"94077","Villeneuve-le-Roi",358.56222132
"94078","Villeneuve-Saint-Georges",353.84609044
"94079","Villiers-sur-Marne",370.52045854
"94080","Vincennes",1007.70306151
"94081","Vitry-sur-Seine",867.63334533
"95002","Ableiges",203.41565832
"95008","Aincourt",119.14319472
"95011","Ambleville",53.24239742
"95012","Amenucourt",56.0614409
"95014","Andilly",439.58640422
"95018","Argenteuil",968.96453388
"95019","Arnouville",397.79517293
"95023","Arronville",101.55478643
"95024","Arthies",123.11561084
"95026","Asnieres-sur-Oise",126.72951545
"95028","Attainville",235.29106569
"95039","Auvers-sur-Oise",216.84689828
"95040","Avernes",167.82894798
"95042","Baillet-en-France",256.95168893
"95046","Banthelu",116.43747249
"95051","Beauchamp",356.23142585
"95052","Beaumont-sur-Oise",146.46573574
"95054","Le Bellay-en-Vexin",122.67180675
"95055","Bellefontaine",143.30119428
"95056","Belloy-en-France",189.3019391
"95058","Bernes-sur-Oise",111.17485773
"95059","Berville",72.81356118
"95060","Bessancourt",291.6257601
"95061","Bethemont-la-Foret",269.56364882
"95063","Bezons",1124.93748119
"95074","Boisemont",226.39019402
"95078","Boissy-l'Aillerie",211.08919118
"95088","Bonneuil-en-France",470.88094609
"95091","Bouffemont",294.65767396
"95094","Bouqueval",244.47621172
"95101","Bray-et-Lu",47.62992591
"95102","Breancon",134.3764761
"95110","Brignancourt",147.69642444
"95116","Bruyeres-sur-Oise",113.3661587
"95119","Buhy",37.87268167
"95120","Butry-sur-Oise",216.07167634
"95127","Cergy",229.13518006
"95134","Champagne-sur-Oise",146.50799339
"95139","La Chapelle-en-Vexin",47.74832392
"95141","Charmont",96.03804128
"95142","Chars",122.96954459
"95144","Chatenay-en-France",171.61821397
"95149","Chaumontel",117.70264761
"95150","Chaussy",71.61190014
"95151","Chauvry",272.75419404
"95154","Chennevieres-les-Louvres",138.24370277
"95157","Cherence",74.13509709
"95166","Clery-en-Vexin",128.36659952
"95169","Commeny",149.84784366
"95170","Condecourt",211.87931811
"95176","Cormeilles-en-Parisis",659.92865929
"95177","Cormeilles-en-Vexin",182.31485697
"95181","Courcelles-sur-Viosne",213.47255685
"95183","Courdimanche",222.51056075
"95197","Deuil-la-Barre",768.36523349
"95199","Domont",321.01616705
"95203","Eaubonne",581.99129833
"95205","Ecouen",282.27195004
"95210","Enghien-les-Bains",805.53938317
"95211","Ennery",217.01198113
"95212","Epiais-les-Louvres",142.38614015
"95213","Epiais-Rhus",171.86049105
"95214","Epinay-Champlatreux",175.63393286
"95218","Eragny",261.4305806
"95219","Ermont",594.09073741
"95229","Ezanville",268.38104105
"95241","Fontenay-en-Parisis",195.22203902
"95250","Fosses",122.73502849
"95252","Franconville",548.75110386
"95253","Fremainville",176.44380914
"95254","Fremecourt",169.57298578
"95256","Frepillon",266.73040405
"95257","La Frette-sur-Seine",547.59161275
"95258","Frouville",129.06677133
"95259","Gadancourt",156.89232736
"95268","Garges-les-Gonesse",545.53617233
"95270","Genainville",90.64296119
"95271","Genicourt",203.62163619
"95277","Gonesse",297.90548273
"95280","Goussainville",205.3928391
"95282","Gouzangrez",167.85617782
"95287","Grisy-les-Platres",157.7194589
"95288","Groslay",574.72459232
"95295","Guiry-en-Vexin",144.72988898
"95298","Haravilliers",96.40827884
"95301","Haute-Isle",74.31947008
"95303","Le Heaulme",110.24064215
"95304","Hedouville",128.53374009
"95306","Herblay",355.5729696
"95308","Herouville",194.44249717
"95309","Hodent",80.81932557
"95313","L'Isle-Adam",192.63251146
"95316","Jagny-sous-Bois",166.56364084
"95323","Jouy-le-Moutier",235.76821697
"95328","Labbeville",160.86804195
"95331","Lassy",155.79783871
"95341","Livilliers",199.29136932
"95348","Longuesse",202.85855147
"95351","Louvres",162.46471828
"95352","Luzarches",132.10199552
"95353","Maffliers",220.13642448
"95355","Magny-en-Vexin",88.50428653
"95365","Mareil-en-France",191.3711541
"95369","Margency",493.61667819
"95370","Marines",137.72405366
"95371","Marly-la-Ville",133.86461319
"95379","Maudetour-en-Vexin",105.29708669
"95387","Menouville",132.04622611
"95388","Menucourt",220.95128839
"95392","Meriel",227.31654195
"95394","Mery-sur-Oise",248.74362424
"95395","Le Mesnil-Aubry",223.69653072
"95409","Moisselles",267.32655979
"95422","Montgeroult",203.63811371
"95424","Montigny-les-Cormeilles",459.18019034
"95426","Montlignon",408.66296184
"95427","Montmagny",743.19338561
"95428","Montmorency",556.35187015
"95429","Montreuil-sur-Epte",42.45462889
"95430","Montsoult",237.41117413
"95436","Mours",162.2913002
"95438","Moussy",147.36926889
"95445","Nerville-la-Foret",216.33579455
"95446","Nesles-la-Vallee",169.82180819
"95447","Neuilly-en-Vexin",101.1563903
"95450","Neuville-sur-Oise",243.98723953
"95452","Nointel",163.16845059
"95456","Noisy-sur-Oise",150.14065666
"95459","Nucourt",104.00634
"95462","Omerville",65.7261178
"95476","Osny",221.22574341
"95480","Parmain",172.5263378
"95483","Le Perchay",170.51078999
"95487","Persan",134.97476721
"95488","Pierrelaye",311.4691275
"95489","Piscop",361.80562752
"95491","Le Plessis-Bouchard",456.27774546
"95492","Le Plessis-Gassot",233.79520909
"95493","Le Plessis-Luzarches",147.03119099
"95500","Pontoise",232.45730204
"95504","Presles",187.61110186
"95509","Puiseux-en-France",155.45819619
"95510","Puiseux-Pontoise",219.20196487
"95523","La Roche-Guyon",65.40204213
"95527","Roissy-en-France",178.28712247
"95529","Ronquerolles",115.44049655
"95535","Sagy",216.08602905
"95539","Saint-Brice-sous-Foret",437.52906702
"95541","Saint-Clair-sur-Epte",29.45398896
"95543","Saint-Cyr-en-Arthies",111.62728708
"95554","Saint-Gervais",65.79968547
"95555","Saint-Gratien",822.52706525
"95563","Saint-Leu-la-Foret",372.75076926
"95566","Saint-Martin-du-Tertre",189.6555878
"95572","Saint-Ouen-l'Aumone",247.43599042
"95574","Saint-Prix",375.16237228
"95580","Saint-Witz",109.96883076
"95582","Sannois",756.42308253
"95584","Santeuil",160.99845159
"95585","Sarcelles",460.01230626
"95592","Seraincourt",188.65323754
"95594","Seugy",143.27917294
"95598","Soisy-sous-Montmorency",605.05574561
"95604","Survilliers",97.72809541
"95607","Taverny",334.51603737
"95610","Themericourt",182.90704495
"95611","Theuville",123.6501774
"95612","Le Thillay",230.87337831
"95625","Us",186.29370935
"95627","Vallangoujard",159.56397153
"95628","Valmondois",200.68337143
"95633","Vaudherland",214.46411371
"95637","Vaureal",227.45449078
"95641","Vemars",118.20362407
"95651","Vetheuil",98.80059355
"95652","Viarmes",150.20366022
"95656","Vienne-en-Arthies",100.62529177
"95658","Vigny",196.54355991
"95660","Villaines-sous-Bois",214.55870692
"95675","Villeron",134.49250922
"95676","Villers-en-Arthies",93.39975372
"95678","Villiers-Adam",241.2536316
"95680","Villiers-le-Bel",317.09502636
"95682","Villiers-le-Sec",201.98106598
"95690","Wy-dit-Joli-Village",139.1862147
