"ID","NAMES","cadres_AsTheCrowFlies_POT_7500"
"78443","Neauphle-le-Vieux",12637.08184306
"78444","Neauphlette",1306.73755443
"78451","Nezel",9039.2283023
"78455","Noisy-le-Roi",69402.10243651
"78460","Oinville-sur-Montcient",7237.47517798
"78464","Orcemont",3525.81744568
"78465","Orgerus",3180.89048857
"78466","Orgeval",23988.80490524
"78470","Orphin",2033.58498474
"78472","Orsonville",551.30872063
"78474","Orvilliers",2366.25806869
"78475","Osmoy",3448.76835689
"78478","Paray-Douaville",515.35011297
"78481","Le Pecq",104151.3241246
"78484","Perdreauville",4501.94066766
"78486","Le Perray-en-Yvelines",7225.92635194
"78490","Plaisir",29544.90458209
"78497","Poigny-la-Foret",4126.68348908
"78498","Poissy",42167.02417786
"78499","Ponthevrard",2659.57171115
"78501","Porcheville",8410.14842791
"78502","Le Port-Marly",114614.4245463
"78503","Port-Villez",945.98221031
"78505","Prunay-le-Temple",2738.55378114
"78506","Prunay-en-Yvelines",992.14222091
"78513","La Queue-les-Yvelines",4618.47832069
"78516","Raizeux",1477.73396725
"78517","Rambouillet",5694.17395666
"78518","Rennemoulin",63362.09892343
"78520","Richebourg",2324.61232785
"78522","Rochefort-en-Yvelines",3949.90433186
"78524","Rocquencourt",110152.91434305
"78528","Rolleboise",3765.62945707
"78530","Rosay",4049.43100475
"78531","Rosny-sur-Seine",4466.41904681
"78536","Sailly",4870.59136681
"78537","Saint-Arnoult-en-Yvelines",3200.77458788
"78545","Saint-Cyr-l'Ecole",72975.97423094
"78548","Saint-Forget",20631.31931985
"78550","Saint-Germain-de-la-Grange",17415.99424286
"78551","Saint-Germain-en-Laye",74041.65731565
"78557","Saint-Hilarion",2469.70674071
"78558","Saint-Illiers-la-Ville",1925.95326226
"78559","Saint-Illiers-le-Bois",1158.15889517
"78561","Saint-Lambert",30260.85586052
"78562","Saint-Leger-en-Yvelines",3655.47450551
"78564","Saint-Martin-de-Brethencourt",2094.68567138
"78565","Saint-Martin-des-Champs",3602.11656957
"78567","Saint-Martin-la-Garenne",5191.28829847
"78569","Sainte-Mesme",2725.10995943
"78571","Saint-Nom-la-Breteche",45100.81240266
"78575","Saint-Remy-les-Chevreuse",27502.97816445
"78576","Saint-Remy-l'Honore",13247.12689066
"78586","Sartrouville",144485.83515138
"78588","Saulx-Marchais",8285.66153776
"78590","Senlisse",10297.03928593
"78591","Septeuil",3147.39067151
"78597","Soindres",6054.84552069
"78601","Sonchamp",3552.57548472
"78605","Tacoignieres",2765.48292663
"78606","Le Tartre-Gaudran",700.52814596
"78608","Le Tertre-Saint-Denis",3384.91182142
"78609","Tessancourt-sur-Aubette",13846.62818785
"78615","Thiverval-Grignon",21630.0313522
"78616","Thoiry",5647.19475992
"78618","Tilly",1295.50940047
"78620","Toussus-le-Noble",58960.65894792
"78621","Trappes",41276.93549186
"78623","Le Tremblay-sur-Mauldre",16190.62399552
"78624","Triel-sur-Seine",36145.94022932
"78638","Vaux-sur-Seine",26001.85145119
"78640","Velizy-Villacoublay",179118.45358414
"78642","Verneuil-sur-Seine",25232.41458672
"78643","Vernouillet",28122.88711972
"78644","La Verriere",26968.04605099
"78646","Versailles",103998.50648891
"78647","Vert",5746.74483526
"78650","Le Vesinet",138637.19228901
"78653","Vicq",8761.56120292
"78655","Vieille-Eglise-en-Yvelines",6851.43263062
"78668","La Villeneuve-en-Chevrie",1619.64543273
"78672","Villennes-sur-Seine",31710.24435918
"78674","Villepreux",49209.10784789
"78677","Villette",5180.15140326
"78681","Villiers-le-Mahieu",4885.7181177
"78683","Villiers-Saint-Frederic",15660.32651429
"78686","Viroflay",176105.46337933
"78688","Voisins-le-Bretonneux",48660.37039089
"91001","Abbeville-la-Riviere",850.54737285
"91016","Angerville",467.84524062
"91017","Angervilliers",5647.68603658
"91021","Arpajon",17211.59243008
"91022","Arrancourt",731.08039058
"91027","Athis-Mons",69109.52984665
"91035","Authon-la-Plaine",917.61229338
"91037","Auvernaux",9691.93198685
"91038","Auvers-Saint-Georges",3954.40298372
"91041","Avrainville",11530.11017212
"91044","Ballainvilliers",52204.6621325
"91045","Ballancourt-sur-Essonne",7706.58062644
"91047","Baulne",5301.91026884
"91064","Bievres",125460.11538877
"91067","Blandy",298.00580298
"91069","Boigneville",507.45169114
"91075","Bois-Herpin",1039.54985939
"91079","Boissy-la-Riviere",1908.78284052
"91080","Boissy-le-Cutte",3887.49483054
"91081","Boissy-le-Sec",2702.26832142
"91085","Boissy-sous-Saint-Yon",9239.09195491
"91086","Bondoufle",31094.84143271
"91093","Boullay-les-Troux",15177.59659378
"91095","Bouray-sur-Juine",6619.97260979
"91097","Boussy-Saint-Antoine",29629.19841645
"91098","Boutervilliers",1834.72040315
"91099","Boutigny-sur-Essonne",2638.94440077
"91100","Bouville",2381.87868436
"91103","Bretigny-sur-Orge",24649.82968608
"91105","Breuillet",8789.22682458
"91106","Breux-Jouy",7173.1951605
"91109","Brieres-les-Scelles",3072.66314866
"91111","Briis-sous-Forges",14484.51373363
"91112","Brouy",322.8407685
"91114","Brunoy",36666.33286283
"91115","Bruyeres-le-Chatel",14108.72420839
"91121","Buno-Bonnevaux",1136.0230178
"91122","Bures-sur-Yvette",35745.19927613
"91129","Cerny",4736.59426538
"91130","Chalo-Saint-Mars",1631.57579707
"91131","Chalou-Moulineux",1053.1859494
"91132","Chamarande",6190.85674028
"91135","Champcueil",6549.50770748
"91136","Champlan",78832.27741763
"91137","Champmotteux",510.18030422
"91145","Chatignonville",1080.53423926
"91148","Chauffour-les-Etrechy",4561.14459777
"91156","Cheptainville",10731.57806853
"91159","Chevannes",9693.37161643
"91161","Chilly-Mazarin",80584.89135124
"91174","Corbeil-Essonnes",22720.89657526
"91175","Corbreuse",1893.98253425
"91179","Le Coudray-Montceaux",14334.94843013
"91180","Courances",2615.19253451
"91182","Courcouronnes",31653.48811274
"91184","Courdimanche-sur-Essonne",2098.26170449
"91186","Courson-Monteloup",10126.22093521
"91191","Crosne",57231.15754313
"91195","Dannemois",3319.26335775
"91198","D'Huison-Longueville",3302.1451335
"91200","Dourdan",3041.20168807
"91201","Draveil",45908.45851202
"91204","Echarcon",18280.00486675
"91207","Egly",13233.30061216
"91215","Epinay-sous-Senart",32502.92113617
"91216","Epinay-sur-Orge",53320.6568955
"91222","Estouches",516.51765673
"91223","Etampes",2496.07792232
"91225","Etiolles",31983.66317499
"91226","Etrechy",4089.23794149
"91228","Evry",31573.15078053
"91232","La Ferte-Alais",4475.25607143
"91235","Fleury-Merogis",37520.65453637
"91240","Fontaine-la-Riviere",1413.22246285
"91243","Fontenay-les-Briis",14142.97005165
"91244","Fontenay-le-Vicomte",11614.2877836
"91247","La Foret-le-Roi",2004.65045717
"91248","La Foret-Sainte-Croix",1443.39768369
"91249","Forges-les-Bains",9059.28271764
"91272","Gif-sur-Yvette",32423.22497854
"91273","Gironville-sur-Essonne",913.44665311
"91274","Gometz-la-Ville",22001.38042697
"91275","Gometz-le-Chatel",27248.91209866
"91284","Les Granges-le-Roi",2168.76476663
"91286","Grigny",43606.54847418
"91292","Guibeville",14179.61141112
"91293","Guigneville-sur-Essonne",3642.81792707
"91294","Guillerval",1480.63755317
"91312","Igny",98196.23424358
"91315","Itteville",6845.30627216
"91318","Janville-sur-Juine",5467.00874474
"91319","Janvry",21874.23113747
"91326","Juvisy-sur-Orge",58798.63936355
"91330","Lardy",8037.34194486
"91332","Leudeville",16797.54165178
"91333","Leuville-sur-Orge",25517.31159907
"91338","Limours",13244.48812077
"91339","Linas",27663.82932823
"91340","Lisses",23404.18066177
"91345","Longjumeau",64684.90545206
"91347","Longpont-sur-Orge",37041.22233441
"91359","Maisse",1625.46236929
"91363","Marcoussis",29154.70525097
"91374","Marolles-en-Beauce",1342.80557782
"91376","Marolles-en-Hurepoix",14649.43371827
"91377","Massy",104879.41979939
"91378","Mauchamps",6525.13620094
"91386","Mennecy",14046.90314123
"91390","Mereville",697.8361366
"91393","Merobert",839.08832712
"91399","Mespuits",647.34659895
"91405","Milly-la-Foret",1996.71309529
"91408","Moigny-sur-Ecole",2625.99360451
"91411","Les Molieres",17205.42390063
"91412","Mondeville",5138.64521259
"91414","Monnerville",877.14866303
"91421","Montgeron",44193.28970153
"91425","Montlhery",36120.31422992
"91432","Morangis",73359.43616167
"91433","Morigny-Champigny",2912.9636624
"91434","Morsang-sur-Orge",45065.8595595
"91435","Morsang-sur-Seine",17067.53456688
"91441","Nainville-les-Roches",6710.43694582
"91457","La Norville",16732.20580387
"91458","Nozay",40238.5158263
"91461","Ollainville",18452.25859123
"91463","Oncy-sur-Ecole",1700.3294565
"91468","Ormoy",16930.89980908
"91469","Ormoy-la-Riviere",2262.39281145
"91471","Orsay",46431.30972719
"91473","Orveau",2991.69397658
"91477","Palaiseau",71506.78086087
"91479","Paray-Vieille-Poste",95986.1569084
"91482","Pecqueuse",9251.09791537
"91494","Le Plessis-Pate",28474.86474298
"91495","Plessis-Saint-Benoist",1136.38325143
"91507","Prunay-sur-Essonne",780.16691637
"91508","Puiselet-le-Marais",1510.37897818
"91511","Pussay",619.06975988
"91514","Quincy-sous-Senart",27959.68694162
"91519","Richarville",1463.30347547
"91521","Ris-Orangis",38994.75983614
"91525","Roinville",2972.24740065
"91526","Roinvilliers",582.00405407
"91533","Saclas",1469.77644191
"91534","Saclay",66928.54666191
"91538","Saint-Aubin",42535.79652745
"91540","Saint-Cheron",5555.38072956
"91544","Saint-Cyr-la-Riviere",1267.64191613
"91546","Saint-Cyr-sous-Dourdan",4400.07809023
"91547","Saint-Escobille",565.05587257
"91549","Sainte-Genevieve-des-Bois",39687.37690997
"91552","Saint-Germain-les-Arpajon",20604.3584565
"91553","Saint-Germain-les-Corbeil",25999.27094761
"91556","Saint-Hilaire",2253.02086791
"91560","Saint-Jean-de-Beauregard",29518.50996591
"91568","Saint-Maurice-Montcouronne",7081.87378966
"91570","Saint-Michel-sur-Orge",35470.77076385
"91573","Saint-Pierre-du-Perray",20478.66508563
"91577","Saintry-sur-Seine",19719.70216807
"91578","Saint-Sulpice-de-Favieres",6638.67112817
"91579","Saint-Vrain",9750.89810203
"91581","Saint-Yon",9335.42870841
"91587","Saulx-les-Chartreux",58093.3063902
"91589","Savigny-sur-Orge",57755.64112321
"91593","Sermaise",3925.20502429
"91599","Soisy-sur-Ecole",4342.48827069
"91600","Soisy-sur-Seine",36597.61653654
"91602","Souzy-la-Briche",5197.59556814
"91613","Congerville-Thionville",674.59167641
"91617","Tigery",26156.04323075
"91619","Torfou",8013.40565895
"91629","Valpuiseaux",1236.05634957
"91630","Le Val-Saint-Germain",5292.66468237
"91631","Varennes-Jarcy",23169.3281257
"91634","Vaugrigneuse",8260.79164704
"91635","Vauhallan",76962.30700351
"91639","Vayres-sur-Essonne",2429.21680134
"91645","Verrieres-le-Buisson",146831.09617826
"91648","Vert-le-Grand",21203.0603781
"91649","Vert-le-Petit",12660.38296764
"91654","Videlles",3787.48845327
"91657","Vigneux-sur-Seine",54923.83383411
"91659","Villabe",19600.89059612
"91661","Villebon-sur-Yvette",57991.14467733
"91662","Villeconin",3598.49325015
"91665","La Ville-du-Bois",44493.54998064
"91666","Villejust",44871.57179721
"91667","Villemoisson-sur-Orge",47497.04124793
"91671","Villeneuve-sur-Auvers",3665.32663747
"91679","Villiers-le-Bacle",47540.78337205
"91685","Villiers-sur-Orge",45932.72904641
"91687","Viry-Chatillon",48545.28962987
"91689","Wissous",112657.26131376
"91691","Yerres",46749.38252945
"91692","Les Ulis",36898.9770726
"92002","Antony",169815.90882924
"92004","Asnieres-sur-Seine",413947.66600982
"92007","Bagneux",419975.60991745
"92009","Bois-Colombes",383437.71273145
"92012","Boulogne-Billancourt",440336.08035544
"92014","Bourg-la-Reine",314122.45303158
"92019","Chatenay-Malabry",217303.71901418
"92020","Chatillon",423969.16236058
"92022","Chaville",230304.65485536
"92023","Clamart",330525.34296858
"92024","Clichy",498396.72913036
"92025","Colombes",313001.43275713
"92026","Courbevoie",437141.71029204
"92032","Fontenay-aux-Roses",347920.56332173
"92033","Garches",284526.88901882
"92035","La Garenne-Colombes",376149.35267846
"92036","Gennevilliers",310727.68833677
"92040","Issy-les-Moulineaux",472149.3606274
"92044","Levallois-Perret",518423.11252984
"92046","Malakoff",509820.50041749
"92047","Marnes-la-Coquette",212513.78418853
"92048","Meudon",300113.150617
"92049","Montrouge",523234.07661996
"92050","Nanterre",311355.91647284
"92051","Neuilly-sur-Seine",513770.53986045
"92060","Le Plessis-Robinson",267465.37904224
"92062","Puteaux",437645.10009926
"92063","Rueil-Malmaison",262349.50265599
"92064","Saint-Cloud",351789.63885231
"92071","Sceaux",286051.86490753
"92072","Sevres",312732.79425324
"92073","Suresnes",399174.31292543
"92075","Vanves",515532.98518034
"92076","Vaucresson",209215.31184954
"92077","Ville-d'Avray",225605.81233842
"92078","Villeneuve-la-Garenne",305269.02716882
"93001","Aubervilliers",383359.76179785
"93005","Aulnay-sous-Bois",63956.23859596
"93006","Bagnolet",444611.83907104
"93007","Le Blanc-Mesnil",109237.46617983
"93008","Bobigny",273036.29030443
"93010","Bondy",178680.05850536
"93013","Le Bourget",171349.33515094
"93014","Clichy-sous-Bois",75666.75085049
"93015","Coubron",48666.19068169
"93027","La Courneuve",241350.73216306
"93029","Drancy",192487.5976271
"93030","Dugny",123273.63320664
"93031","Epinay-sur-Seine",204709.99343696
"93032","Gagny",104592.00247682
"93033","Gournay-sur-Marne",83864.25378369
"93039","L'Ile-Saint-Denis",284761.49987931
"93045","Les Lilas",424747.9315552
"93046","Livry-Gargan",70420.44482993
"93047","Montfermeil",68283.33566724
"93048","Montreuil",367021.87430247
"93049","Neuilly-Plaisance",183346.78027315
"93050","Neuilly-sur-Marne",127237.2664627
"93051","Noisy-le-Grand",98385.38647817
"93053","Noisy-le-Sec",274612.17895444
"93055","Pantin",395390.8233516
"93057","Les Pavillons-sous-Bois",126939.60717115
"93059","Pierrefitte-sur-Seine",149042.52887093
"93061","Le Pre-Saint-Gervais",458841.99893397
"93062","Le Raincy",121707.27456354
"93063","Romainville",358443.14432335
"93064","Rosny-sous-Bois",233199.09231457
"93066","Saint-Denis",321267.72098744
"93070","Saint-Ouen",466774.45600309
"93071","Sevran",51341.20811033
"93072","Stains",144651.977508
"93073","Tremblay-en-France",20733.28197409
"93074","Vaujours",37686.30480008
"93077","Villemomble",161265.61788307
"93078","Villepinte",33290.59614131
"93079","Villetaneuse",180105.53165998
"94001","Ablon-sur-Seine",73902.22651221
"94002","Alfortville",300122.3742046
"94003","Arcueil",475354.19034926
"94004","Boissy-Saint-Leger",59688.94133071
"94011","Bonneuil-sur-Marne",120822.83225905
"94015","Bry-sur-Marne",160871.95002295
"94016","Cachan",387308.20699467
"94017","Champigny-sur-Marne",156115.43698284
"94018","Charenton-le-Pont",448022.92835265
"94019","Chennevieres-sur-Marne",101217.101115
"94021","Chevilly-Larue",237606.16771904
"94022","Choisy-le-Roi",169671.50608943
"94028","Creteil",189599.92375695
"94033","Fontenay-sous-Bois",288105.98596473
"94034","Fresnes",199348.96581063
"94037","Gentilly",515293.85292461
"94038","L'Hay-les-Roses",294503.07962127
"94041","Ivry-sur-Seine",454329.69657737
"94042","Joinville-le-Pont",260249.02580874
"94043","Le Kremlin-Bicetre",483911.83555431
"94044","Limeil-Brevannes",73702.00956076
"94046","Maisons-Alfort",304283.69314874
"94047","Mandres-les-Roses",30466.42873022
"94048","Marolles-en-Brie",42772.53950631
"94052","Nogent-sur-Marne",257584.62016653
"94053","Noiseau",67688.73214371
"94054","Orly",120820.30955474
"94055","Ormesson-sur-Marne",90550.63022714
"94056","Perigny",25727.84034797
"94058","Le Perreux-sur-Marne",203382.98862903
"94059","Le Plessis-Trevise",75706.98851657
"94060","La Queue-en-Brie",53300.22752111
"94065","Rungis",162896.63602893
"94067","Saint-Mande",460953.3278513
"94068","Saint-Maur-des-Fosses",166630.63693707
"94069","Saint-Maurice",348289.15742885
"94070","Santeny",33950.47435532
"94071","Sucy-en-Brie",73736.87295048
"94073","Thiais",186776.47415612
"94074","Valenton",101250.14418269
"94075","Villecresnes",39823.97879758
"94076","Villejuif",382464.32538919
"94077","Villeneuve-le-Roi",89977.03748689
"94078","Villeneuve-Saint-Georges",87485.46377749
"94079","Villiers-sur-Marne",119412.51205949
"94080","Vincennes",403752.98315932
"94081","Vitry-sur-Seine",311665.94006357
"95002","Ableiges",10681.11656113
"95008","Aincourt",2735.86519774
"95011","Ambleville",731.13833735
"95012","Amenucourt",997.84102607
"95014","Andilly",57196.06425396
"95018","Argenteuil",190214.82717623
"95019","Arnouville",46506.82614153
"95023","Arronville",1806.36873478
"95024","Arthies",1930.93768138
"95026","Asnieres-sur-Oise",3862.81924784
"95028","Attainville",16886.27258329
"95039","Auvers-sur-Oise",19353.81976262
"95040","Avernes",2921.49140273
"95042","Baillet-en-France",22909.89389241
"95046","Banthelu",1515.39671389
"95051","Beauchamp",51645.08379277
"95052","Beaumont-sur-Oise",5603.89703516
"95054","Le Bellay-en-Vexin",1474.6642085
"95055","Bellefontaine",5174.12191628
"95056","Belloy-en-France",8082.46290822
"95058","Bernes-sur-Oise",3829.35467091
"95059","Berville",883.82733905
"95060","Bessancourt",37189.8714553
"95061","Bethemont-la-Foret",27963.23596709
"95063","Bezons",235426.97041519
"95074","Boisemont",30309.1038596
"95078","Boissy-l'Aillerie",16947.53806509
"95088","Bonneuil-en-France",71244.29278212
"95091","Bouffemont",32150.06875331
"95094","Bouqueval",18646.66836152
"95101","Bray-et-Lu",628.3392742
"95102","Breancon",2712.36885227
"95110","Brignancourt",2134.06814288
"95116","Bruyeres-sur-Oise",3729.75141456
"95119","Buhy",448.84244086
"95120","Butry-sur-Oise",16957.5858616
"95127","Cergy",30984.07585659
"95134","Champagne-sur-Oise",5849.37781041
"95139","La Chapelle-en-Vexin",646.12146602
"95141","Charmont",1292.33923325
"95142","Chars",1507.86080095
"95144","Chatenay-en-France",7453.09167712
"95149","Chaumontel",3588.20107223
"95150","Chaussy",1201.65344729
"95151","Chauvry",28046.44967758
"95154","Chennevieres-les-Louvres",6943.72453531
"95157","Cherence",1717.04972205
"95166","Clery-en-Vexin",1585.21954273
"95169","Commeny",1936.61243289
"95170","Condecourt",14963.80567926
"95176","Cormeilles-en-Parisis",111786.84043245
"95177","Cormeilles-en-Vexin",8061.60055946
"95181","Courcelles-sur-Viosne",16253.73491645
"95183","Courdimanche",24855.52520558
"95197","Deuil-la-Barre",131990.6727581
"95199","Domont",35838.45450372
"95203","Eaubonne",87091.13033983
"95205","Ecouen",25284.667159
"95210","Enghien-les-Bains",142092.98742012
"95211","Ennery",21021.41203944
"95212","Epiais-les-Louvres",8335.87531862
"95213","Epiais-Rhus",7440.9897227
"95214","Epinay-Champlatreux",7021.72373901
"95218","Eragny",41826.37925361
"95219","Ermont",91982.40751963
"95229","Ezanville",23933.87268024
"95241","Fontenay-en-Parisis",10323.14793319
"95250","Fosses",4254.91182009
"95252","Franconville",85896.86429618
"95253","Fremainville",4446.48559019
"95254","Fremecourt",4915.00645142
"95256","Frepillon",30399.02013764
"95257","La Frette-sur-Seine",89651.18220622
"95258","Frouville",3490.42882159
"95259","Gadancourt",2321.78307539
"95268","Garges-les-Gonesse",82126.01290315
"95270","Genainville",1388.54995565
"95271","Genicourt",14948.06089702
"95277","Gonesse",32352.22381393
"95280","Goussainville",13850.47865421
"95282","Gouzangrez",2637.6903745
"95287","Grisy-les-Platres",5137.61897552
"95288","Groslay",80615.34607127
"95295","Guiry-en-Vexin",1883.66103168
"95298","Haravilliers",1366.96329865
"95301","Haute-Isle",1977.89321641
"95303","Le Heaulme",1544.19662869
"95304","Hedouville",3955.82283462
"95306","Herblay",56815.83365453
"95308","Herouville",12378.75081924
"95309","Hodent",1154.82841122
"95313","L'Isle-Adam",10356.75961834
"95316","Jagny-sous-Bois",6669.85281807
"95323","Jouy-le-Moutier",36852.67950363
"95328","Labbeville",6117.55018593
"95331","Lassy",5708.21636179
"95341","Livilliers",13874.5542853
"95348","Longuesse",9524.40177868
"95351","Louvres",8255.42717154
"95352","Luzarches",4290.4516256
"95353","Maffliers",13135.51193235
"95355","Magny-en-Vexin",1101.62156478
"95365","Mareil-en-France",9159.34209477
"95369","Margency",68208.9736546
"95370","Marines",2262.88481498
"95371","Marly-la-Ville",4915.1981798
"95379","Maudetour-en-Vexin",1579.41255787
"95387","Menouville",3285.67673363
"95388","Menucourt",23392.08837353
"95392","Meriel",18779.76811036
"95394","Mery-sur-Oise",28669.34623712
"95395","Le Mesnil-Aubry",14538.55550855
"95409","Moisselles",24673.08162397
"95422","Montgeroult",12794.48270181
"95424","Montigny-les-Cormeilles",71304.85290358
"95426","Montlignon",53151.35747754
"95427","Montmagny",126732.88295544
"95428","Montmorency",77596.27414896
"95429","Montreuil-sur-Epte",525.96116056
"95430","Montsoult",17520.40943222
"95436","Mours",6898.26795935
"95438","Moussy",1917.37839117
"95445","Nerville-la-Foret",13207.10259125
"95446","Nesles-la-Vallee",7526.27755273
"95447","Neuilly-en-Vexin",1265.57136918
"95450","Neuville-sur-Oise",39328.73903419
"95452","Nointel",6619.86995988
"95456","Noisy-sur-Oise",5428.49249713
"95459","Nucourt",1236.73127892
"95462","Omerville",967.70693862
"95476","Osny",23507.14189628
"95480","Parmain",7993.16632432
"95483","Le Perchay",2998.08430152
"95487","Persan",5236.91062044
"95488","Pierrelaye",46525.75438274
"95489","Piscop",40802.02369569
"95491","Le Plessis-Bouchard",66394.67018592
"95492","Le Plessis-Gassot",16477.92500406
"95493","Le Plessis-Luzarches",5284.57800207
"95500","Pontoise",30229.55376487
"95504","Presles",8685.6049485
"95509","Puiseux-en-France",6306.2774864
"95510","Puiseux-Pontoise",20953.74217795
"95523","La Roche-Guyon",1540.46982
"95527","Roissy-en-France",15177.32496726
"95529","Ronquerolles",3762.98869342
"95535","Sagy",17329.84724345
"95539","Saint-Brice-sous-Foret",52401.75809352
"95541","Saint-Clair-sur-Epte",282.51525674
"95543","Saint-Cyr-en-Arthies",3775.63939431
"95554","Saint-Gervais",921.04928714
"95555","Saint-Gratien",147098.64162329
"95563","Saint-Leu-la-Foret",49774.95279699
"95566","Saint-Martin-du-Tertre",8105.17322369
"95572","Saint-Ouen-l'Aumone",33757.33420517
"95574","Saint-Prix",48727.85050901
"95580","Saint-Witz",4039.90898748
"95582","Sannois",130916.44089498
"95584","Santeuil",2982.84976931
"95585","Sarcelles",56006.57211137
"95592","Seraincourt",7428.15124606
"95594","Seugy",4545.25083598
"95598","Soisy-sous-Montmorency",89948.30220499
"95604","Survilliers",3384.52033189
"95607","Taverny",44298.38989344
"95610","Themericourt",4052.29560622
"95611","Theuville",2549.5186449
"95612","Le Thillay",20109.33222847
"95625","Us",5626.9926739
"95627","Vallangoujard",5806.70196389
"95628","Valmondois",13253.07460064
"95633","Vaudherland",19612.34112014
"95637","Vaureal",31078.24218652
"95641","Vemars",4876.9202554
"95651","Vetheuil",3558.51494788
"95652","Viarmes",4923.96384815
"95656","Vienne-en-Arthies",3260.06060747
"95658","Vigny",6961.59679961
"95660","Villaines-sous-Bois",12092.61944632
"95675","Villeron",5593.53088156
"95676","Villers-en-Arthies",2096.55329645
"95678","Villiers-Adam",20947.81434377
"95680","Villiers-le-Bel",30239.80676214
"95682","Villiers-le-Sec",10255.57372633
"95690","Wy-dit-Joli-Village",2065.31674049
