"ID","NAMES","artisans_AsTheCrowFlies_POT_5000"
"78499","Ponthevrard",350.62815406
"78501","Porcheville",1366.65375474
"78502","Le Port-Marly",5537.62527438
"78503","Port-Villez",188.83658748
"78505","Prunay-le-Temple",387.37703708
"78506","Prunay-en-Yvelines",103.24557381
"78513","La Queue-les-Yvelines",472.79216488
"78516","Raizeux",139.6563098
"78517","Rambouillet",571.1686045
"78518","Rennemoulin",2830.30492911
"78520","Richebourg",402.58998209
"78522","Rochefort-en-Yvelines",408.06927513
"78524","Rocquencourt",5184.23105723
"78528","Rolleboise",510.01926508
"78530","Rosay",411.75127815
"78531","Rosny-sur-Seine",556.88192681
"78536","Sailly",434.71140778
"78537","Saint-Arnoult-en-Yvelines",423.88110276
"78545","Saint-Cyr-l'Ecole",3627.84167036
"78548","Saint-Forget",789.69214306
"78550","Saint-Germain-de-la-Grange",1161.64493467
"78551","Saint-Germain-en-Laye",3977.00509607
"78557","Saint-Hilarion",147.78928528
"78558","Saint-Illiers-la-Ville",265.32441527
"78559","Saint-Illiers-le-Bois",173.31447701
"78561","Saint-Lambert",1331.12977706
"78562","Saint-Leger-en-Yvelines",236.84492694
"78564","Saint-Martin-de-Brethencourt",216.1835636
"78565","Saint-Martin-des-Champs",349.31598171
"78567","Saint-Martin-la-Garenne",829.59323647
"78569","Sainte-Mesme",383.69195416
"78571","Saint-Nom-la-Breteche",1930.68882896
"78575","Saint-Remy-les-Chevreuse",1100.17961948
"78576","Saint-Remy-l'Honore",859.26082099
"78586","Sartrouville",8738.75233053
"78588","Saulx-Marchais",603.72566269
"78590","Senlisse",431.86355321
"78591","Septeuil",340.94865752
"78597","Soindres",952.7909557
"78601","Sonchamp",258.89126312
"78605","Tacoignieres",437.70992613
"78606","Le Tartre-Gaudran",114.90993658
"78608","Le Tertre-Saint-Denis",328.51899311
"78609","Tessancourt-sur-Aubette",1303.12649921
"78615","Thiverval-Grignon",1240.27658711
"78616","Thoiry",446.61650645
"78618","Tilly",146.94105036
"78620","Toussus-le-Noble",1745.97730892
"78621","Trappes",2452.21648976
"78623","Le Tremblay-sur-Mauldre",1163.810698
"78624","Triel-sur-Seine",2603.32192497
"78638","Vaux-sur-Seine",2147.62687242
"78640","Velizy-Villacoublay",6365.2721067
"78642","Verneuil-sur-Seine",2147.89747539
"78643","Vernouillet",2246.58382233
"78644","La Verriere",1688.03436888
"78646","Versailles",4489.45863529
"78647","Vert",787.61853584
"78650","Le Vesinet",6972.61937751
"78653","Vicq",654.33883557
"78655","Vieille-Eglise-en-Yvelines",603.97960986
"78668","La Villeneuve-en-Chevrie",294.62631204
"78672","Villennes-sur-Seine",2204.57841427
"78674","Villepreux",2300.56648712
"78677","Villette",597.04600009
"78681","Villiers-le-Mahieu",405.5484513
"78683","Villiers-Saint-Frederic",1102.62826946
"78686","Viroflay",7028.66280774
"78688","Voisins-le-Bretonneux",2056.31314201
"91001","Abbeville-la-Riviere",89.46571435
"91016","Angerville",183.68384065
"91017","Angervilliers",487.81171935
"91021","Arpajon",1817.16133797
"91022","Arrancourt",118.91084278
"91027","Athis-Mons",5860.36700533
"91035","Authon-la-Plaine",79.00478515
"91037","Auvernaux",1036.91894281
"91038","Auvers-Saint-Georges",407.83416354
"91041","Avrainville",1180.28353165
"91044","Ballainvilliers",4372.93291971
"91045","Ballancourt-sur-Essonne",728.63752894
"91047","Baulne",638.24757249
"91064","Bievres",4031.32354813
"91067","Blandy",21.9965031
"91069","Boigneville",75.20432854
"91075","Bois-Herpin",81.63513399
"91079","Boissy-la-Riviere",305.15947173
"91080","Boissy-le-Cutte",422.91992204
"91081","Boissy-le-Sec",209.78191799
"91085","Boissy-sous-Saint-Yon",956.0082119
"91086","Bondoufle",3015.97709086
"91093","Boullay-les-Troux",732.60682221
"91095","Bouray-sur-Juine",664.18086812
"91097","Boussy-Saint-Antoine",2866.71746813
"91098","Boutervilliers",142.21076055
"91099","Boutigny-sur-Essonne",426.42136956
"91100","Bouville",216.80630195
"91103","Bretigny-sur-Orge",2475.39764636
"91105","Breuillet",914.6387571
"91106","Breux-Jouy",780.31596597
"91109","Brieres-les-Scelles",396.34870984
"91111","Briis-sous-Forges",833.6918306
"91112","Brouy",33.31814202
"91114","Brunoy",3613.4399761
"91115","Bruyeres-le-Chatel",1226.55722206
"91121","Buno-Bonnevaux",178.72066789
"91122","Bures-sur-Yvette",1782.90087546
"91129","Cerny",580.22590255
"91130","Chalo-Saint-Mars",165.96402573
"91131","Chalou-Moulineux",133.55843179
"91132","Chamarande",608.34540859
"91135","Champcueil",623.33590685
"91136","Champlan",4318.99812705
"91137","Champmotteux",76.23140632
"91145","Chatignonville",88.07436305
"91148","Chauffour-les-Etrechy",445.94730576
"91156","Cheptainville",958.52626802
"91159","Chevannes",948.75739438
"91161","Chilly-Mazarin",5095.90019453
"91174","Corbeil-Essonnes",2627.26927197
"91175","Corbreuse",198.06072319
"91179","Le Coudray-Montceaux",1668.91142891
"91180","Courances",424.14068092
"91182","Courcouronnes",3331.40547009
"91184","Courdimanche-sur-Essonne",323.71920952
"91186","Courson-Monteloup",835.41528901
"91191","Crosne",5472.08787992
"91195","Dannemois",424.20396396
"91198","D'Huison-Longueville",428.0355752
"91200","Dourdan",378.38048855
"91201","Draveil",4927.95060282
"91204","Echarcon",1441.43088282
"91207","Egly",1422.52183291
"91215","Epinay-sous-Senart",3078.77208074
"91216","Epinay-sur-Orge",5267.93763424
"91222","Estouches",104.79257678
"91223","Etampes",444.79624882
"91225","Etiolles",2835.41618286
"91226","Etrechy",382.90182521
"91228","Evry",3314.59149241
"91232","La Ferte-Alais",606.18717885
"91235","Fleury-Merogis",4255.16759952
"91240","Fontaine-la-Riviere",187.69160964
"91243","Fontenay-les-Briis",989.53801029
"91244","Fontenay-le-Vicomte",929.0563489
"91247","La Foret-le-Roi",154.04841926
"91248","La Foret-Sainte-Croix",128.10427297
"91249","Forges-les-Bains",652.95985908
"91272","Gif-sur-Yvette",1446.79508097
"91273","Gironville-sur-Essonne",153.69797561
"91274","Gometz-la-Ville",1211.66172437
"91275","Gometz-le-Chatel",1508.32172112
"91284","Les Granges-le-Roi",243.39580005
"91286","Grigny",5159.41742897
"91292","Guibeville",1384.92190256
"91293","Guigneville-sur-Essonne",527.88606432
"91294","Guillerval",213.20886103
"91312","Igny",3620.33019775
"91315","Itteville",699.01211295
"91318","Janville-sur-Juine",539.35127449
"91319","Janvry",1194.82668402
"91326","Juvisy-sur-Orge",5862.11392223
"91330","Lardy",720.71338182
"91332","Leudeville",1146.43683296
"91333","Leuville-sur-Orge",2674.63723205
"91338","Limours",754.20753839
"91339","Linas",2611.50093289
"91340","Lisses",2498.45260938
"91345","Longjumeau",4809.31765337
"91347","Longpont-sur-Orge",3704.4984689
"91359","Maisse",259.13076026
"91363","Marcoussis",1825.0187524
"91374","Marolles-en-Beauce",132.21662127
"91376","Marolles-en-Hurepoix",1214.74979545
"91377","Massy",4933.33147469
"91378","Mauchamps",671.67477843
"91386","Mennecy",1403.41674551
"91390","Mereville",211.6781146
"91393","Merobert",86.18197574
"91399","Mespuits",71.62331131
"91405","Milly-la-Foret",410.53296584
"91408","Moigny-sur-Ecole",432.98226853
"91411","Les Molieres",893.64906952
"91412","Mondeville",554.47221528
"91414","Monnerville",223.28983989
"91421","Montgeron",4395.45851334
"91425","Montlhery",3260.89936776
"91432","Morangis",5537.2035158
"91433","Morigny-Champigny",361.84121622
"91434","Morsang-sur-Orge",5357.64670379
"91435","Morsang-sur-Seine",2059.01555091
"91441","Nainville-les-Roches",768.12529212
"91457","La Norville",1726.71674439
"91458","Nozay",2637.16927805
"91461","Ollainville",1734.39822303
"91463","Oncy-sur-Ecole",370.50446891
"91468","Ormoy",1979.08000517
"91469","Ormoy-la-Riviere",418.33492372
"91471","Orsay",2228.4111513
"91473","Orveau",314.50796502
"91477","Palaiseau",3143.43389063
"91479","Paray-Vieille-Poste",6248.27942915
"91482","Pecqueuse",554.97095781
"91494","Le Plessis-Pate",2602.93211435
"91495","Plessis-Saint-Benoist",98.93930273
"91507","Prunay-sur-Essonne",128.29793567
"91508","Puiselet-le-Marais",121.42748782
"91511","Pussay",156.46150307
"91514","Quincy-sous-Senart",2406.11488981
"91519","Richarville",129.78047035
"91521","Ris-Orangis",4321.37975439
"91525","Roinville",299.03494742
"91526","Roinvilliers",47.05946524
"91533","Saclas",228.03607085
"91534","Saclay",1964.40321649
"91538","Saint-Aubin",1582.57072113
"91540","Saint-Cheron",596.46977434
"91544","Saint-Cyr-la-Riviere",190.90084076
"91546","Saint-Cyr-sous-Dourdan",397.99322073
"91547","Saint-Escobille",52.46596678
"91549","Sainte-Genevieve-des-Bois",4524.59068849
"91552","Saint-Germain-les-Arpajon",2174.79868474
"91553","Saint-Germain-les-Corbeil",2545.81830429
"91556","Saint-Hilaire",291.60809315
"91560","Saint-Jean-de-Beauregard",1654.84517389
"91568","Saint-Maurice-Montcouronne",707.98096926
"91570","Saint-Michel-sur-Orge",3858.81126722
"91573","Saint-Pierre-du-Perray",2194.87997929
"91577","Saintry-sur-Seine",2323.19005482
"91578","Saint-Sulpice-de-Favieres",714.70160137
"91579","Saint-Vrain",740.16027383
"91581","Saint-Yon",998.93566011
"91587","Saulx-les-Chartreux",3676.20954157
"91589","Savigny-sur-Orge",5766.97206312
"91593","Sermaise",373.67773264
"91599","Soisy-sur-Ecole",494.52911613
"91600","Soisy-sur-Seine",3459.09866046
"91602","Souzy-la-Briche",569.70860264
"91613","Congerville-Thionville",92.58657784
"91617","Tigery",2135.560513
"91619","Torfou",765.83140058
"91629","Valpuiseaux",143.66496632
"91630","Le Val-Saint-Germain",484.94290696
"91631","Varennes-Jarcy",2209.96272142
"91634","Vaugrigneuse",697.60020364
"91635","Vauhallan",2640.48330614
"91639","Vayres-sur-Essonne",344.08195976
"91645","Verrieres-le-Buisson",5825.5145392
"91648","Vert-le-Grand",1369.72837856
"91649","Vert-le-Petit",809.31262091
"91654","Videlles",488.05065313
"91657","Vigneux-sur-Seine",5324.91791743
"91659","Villabe",2317.00009743
"91661","Villebon-sur-Yvette",3011.69846432
"91662","Villeconin",323.24891779
"91665","La Ville-du-Bois",3411.9351635
"91666","Villejust",2546.57092263
"91667","Villemoisson-sur-Orge",5329.31190862
"91671","Villeneuve-sur-Auvers",377.85935176
"91679","Villiers-le-Bacle",1452.75924252
"91685","Villiers-sur-Orge",4535.5294884
"91687","Viry-Chatillon",5693.82958845
"91689","Wissous",6170.62948499
"91691","Yerres",4638.24675763
"91692","Les Ulis",2012.28732957
"92002","Antony",7510.63857425
"92004","Asnieres-sur-Seine",29801.79339312
"92007","Bagneux",21572.49092545
"92009","Bois-Colombes",26906.17007038
"92012","Boulogne-Billancourt",25136.24607518
"92014","Bourg-la-Reine",14776.41286122
"92019","Chatenay-Malabry",8887.45637008
"92020","Chatillon",22206.07759407
"92022","Chaville",9636.96380187
"92023","Clamart",15535.66000702
"92024","Clichy",37344.49718627
"92025","Colombes",21295.41091904
"92026","Courbevoie",30371.12962435
"92032","Fontenay-aux-Roses",16635.26365184
"92033","Garches",14004.26854787
"92035","La Garenne-Colombes",25562.1016657
"92036","Gennevilliers",21921.77020129
"92040","Issy-les-Moulineaux",27050.2790703
"92044","Levallois-Perret",38188.66300792
"92046","Malakoff",29092.9061379
"92047","Marnes-la-Coquette",9549.51692654
"92048","Meudon",13575.67355205
"92049","Montrouge",29677.92132438
"92050","Nanterre",18823.02349992
"92051","Neuilly-sur-Seine",36490.01208353
"92060","Le Plessis-Robinson",11419.60085194
"92062","Puteaux",28960.03085604
"92063","Rueil-Malmaison",13171.79277742
"92064","Saint-Cloud",18651.23860337
"92071","Sceaux",12879.13194618
"92072","Sevres",15048.533031
"92073","Suresnes",24110.41595671
"92075","Vanves",30052.88740121
"92076","Vaucresson",9548.22261379
"92077","Ville-d'Avray",9979.13700674
"92078","Villeneuve-la-Garenne",21469.88217658
"93001","Aubervilliers",29548.89611455
"93005","Aulnay-sous-Bois",9394.77070472
"93006","Bagnolet",33463.1898811
"93007","Le Blanc-Mesnil",11413.57698288
"93008","Bobigny",21393.61183082
"93010","Bondy",15822.02372076
"93013","Le Bourget",14320.47007959
"93014","Clichy-sous-Bois",10059.40325741
"93015","Coubron",7217.53383259
"93027","La Courneuve",18339.97578518
"93029","Drancy",15964.0319653
"93030","Dugny",11500.25380598
"93031","Epinay-sur-Seine",14662.47789358
"93032","Gagny",11095.11210597
"93033","Gournay-sur-Marne",8816.36559214
"93039","L'Ile-Saint-Denis",19909.08303537
"93045","Les Lilas",32974.42052695
"93046","Livry-Gargan",10293.53941336
"93047","Montfermeil",8683.14759965
"93048","Montreuil",26316.74686174
"93049","Neuilly-Plaisance",14844.9039461
"93050","Neuilly-sur-Marne",11991.25842934
"93051","Noisy-le-Grand",9486.26528867
"93053","Noisy-le-Sec",21205.61125226
"93055","Pantin",31112.79626986
"93057","Les Pavillons-sous-Bois",13502.10846405
"93059","Pierrefitte-sur-Seine",12210.37052969
"93061","Le Pre-Saint-Gervais",36145.31285497
"93062","Le Raincy",12688.46162834
"93063","Romainville",27447.69888513
"93064","Rosny-sous-Bois",17714.84909262
"93066","Saint-Denis",23261.1652488
"93070","Saint-Ouen",35504.61805125
"93071","Sevran",8779.15048385
"93072","Stains",12199.8054993
"93073","Tremblay-en-France",3441.96159858
"93074","Vaujours",6058.18127098
"93077","Villemomble",14251.35801372
"93078","Villepinte",6131.67639777
"93079","Villetaneuse",13507.90651885
"94001","Ablon-sur-Seine",6152.8602892
"94002","Alfortville",18234.8625858
"94003","Arcueil",25677.47514472
"94004","Boissy-Saint-Leger",5414.06475786
"94011","Bonneuil-sur-Marne",10202.55712939
"94015","Bry-sur-Marne",13319.57985378
"94016","Cachan",19463.63079066
"94017","Champigny-sur-Marne",12954.22575681
"94018","Charenton-le-Pont",28496.07445831
"94019","Chennevieres-sur-Marne",9595.19496611
"94021","Chevilly-Larue",11753.73773124
"94022","Choisy-le-Roi",11225.29385237
"94028","Creteil",13526.3424378
"94033","Fontenay-sous-Bois",20323.72353384
"94034","Fresnes",9228.86980935
"94037","Gentilly",29274.89130741
"94038","L'Hay-les-Roses",14137.75894505
"94041","Ivry-sur-Seine",26983.18037321
"94042","Joinville-le-Pont",18562.80221972
"94043","Le Kremlin-Bicetre",27155.58856868
"94044","Limeil-Brevannes",6691.90583788
"94046","Maisons-Alfort",19620.88133513
"94047","Mandres-les-Roses",3043.34917841
"94048","Marolles-en-Brie",3840.86303301
"94052","Nogent-sur-Marne",18540.89788415
"94053","Noiseau",6422.44455156
"94054","Orly",7879.1922795
"94055","Ormesson-sur-Marne",8575.04364092
"94056","Perigny",2535.03600605
"94058","Le Perreux-sur-Marne",15585.88488949
"94059","Le Plessis-Trevise",7589.08200184
"94060","La Queue-en-Brie",5114.20481835
"94065","Rungis",8466.52987608
"94067","Saint-Mande",31799.54490069
"94068","Saint-Maur-des-Fosses",13229.58214032
"94069","Saint-Maurice",22716.90653677
"94070","Santeny",3027.99394168
"94071","Sucy-en-Brie",6777.90036828
"94073","Thiais",10676.14890651
"94074","Valenton",8505.06218177
"94075","Villecresnes",3888.82063108
"94076","Villejuif",19917.75513908
"94077","Villeneuve-le-Roi",6756.82152407
"94078","Villeneuve-Saint-Georges",7383.37102649
"94079","Villiers-sur-Marne",10900.38967569
"94080","Vincennes",27907.63084967
"94081","Vitry-sur-Seine",17353.48110249
"95002","Ableiges",509.74290745
"95008","Aincourt",201.17493475
"95011","Ambleville",136.88342912
"95012","Amenucourt",172.9037936
"95014","Andilly",6381.0996344
"95018","Argenteuil",13362.18232283
"95019","Arnouville",6487.07943521
"95023","Arronville",150.88593381
"95024","Arthies",145.40456439
"95026","Asnieres-sur-Oise",594.81302258
"95028","Attainville",1323.31392945
"95039","Auvers-sur-Oise",1635.98855124
"95040","Avernes",222.88142278
"95042","Baillet-en-France",1630.03775684
"95046","Banthelu",168.68127948
"95051","Beauchamp",4573.36504192
"95052","Beaumont-sur-Oise",966.96868309
"95054","Le Bellay-en-Vexin",173.48972139
"95055","Bellefontaine",682.63700856
"95056","Belloy-en-France",718.1206936
"95058","Bernes-sur-Oise",634.0951886
"95059","Berville",103.37722139
"95060","Bessancourt",3308.0922891
"95061","Bethemont-la-Foret",2244.30710815
"95063","Bezons",15059.17348336
"95074","Boisemont",2450.69504676
"95078","Boissy-l'Aillerie",1220.30010196
"95088","Bonneuil-en-France",8508.0885517
"95091","Bouffemont",2743.69002841
"95094","Bouqueval",3040.70110835
"95101","Bray-et-Lu",115.71463117
"95102","Breancon",278.24193711
"95110","Brignancourt",249.72917986
"95116","Bruyeres-sur-Oise",627.83317525
"95119","Buhy",109.27783676
"95120","Butry-sur-Oise",1575.30719813
"95127","Cergy",2917.43864733
"95134","Champagne-sur-Oise",1035.18529051
"95139","La Chapelle-en-Vexin",134.73884473
"95141","Charmont",180.61248156
"95142","Chars",191.47632747
"95144","Chatenay-en-France",980.97565976
"95149","Chaumontel",498.00010781
"95150","Chaussy",181.60918025
"95151","Chauvry",2184.90601519
"95154","Chennevieres-les-Louvres",710.02861974
"95157","Cherence",246.54703657
"95166","Clery-en-Vexin",173.41905065
"95169","Commeny",195.02130237
"95170","Condecourt",1147.35487642
"95176","Cormeilles-en-Parisis",8266.54453208
"95177","Cormeilles-en-Vexin",434.27988598
"95181","Courcelles-sur-Viosne",1032.61991742
"95183","Courdimanche",1928.24619074
"95197","Deuil-la-Barre",11109.10544561
"95199","Domont",3780.49712223
"95203","Eaubonne",8417.13952261
"95205","Ecouen",3600.58516156
"95210","Enghien-les-Bains",11427.36135879
"95211","Ennery",1782.78245584
"95212","Epiais-les-Louvres",850.49656274
"95213","Epiais-Rhus",397.14308348
"95214","Epinay-Champlatreux",627.89894593
"95218","Eragny",3656.62630158
"95219","Ermont",8476.41688149
"95229","Ezanville",2658.58192422
"95241","Fontenay-en-Parisis",1363.77653906
"95250","Fosses",633.53916978
"95252","Franconville",7545.59144104
"95253","Fremainville",352.20804675
"95254","Fremecourt",336.83016265
"95256","Frepillon",2614.83412779
"95257","La Frette-sur-Seine",6518.30204991
"95258","Frouville",318.88539819
"95259","Gadancourt",183.56451397
"95268","Garges-les-Gonesse",8989.68603997
"95270","Genainville",146.56510786
"95271","Genicourt",1024.12964745
"95277","Gonesse",5059.7101495
"95280","Goussainville",2011.67383778
"95282","Gouzangrez",222.9823054
"95287","Grisy-les-Platres",322.36084476
"95288","Groslay",8983.06204795
"95295","Guiry-en-Vexin",169.19271777
"95298","Haravilliers",176.19695315
"95301","Haute-Isle",280.02098732
"95303","Le Heaulme",222.19857455
"95304","Hedouville",466.26606153
"95306","Herblay",4225.11964966
"95308","Herouville",886.21551057
"95309","Hodent",178.54086472
"95313","L'Isle-Adam",1319.96905178
"95316","Jagny-sous-Bois",714.9756885
"95323","Jouy-le-Moutier",3042.91861911
"95328","Labbeville",465.03146549
"95331","Lassy",626.84628127
"95341","Livilliers",940.66708429
"95348","Longuesse",559.1048864
"95351","Louvres",1125.03764253
"95352","Luzarches",564.36610803
"95353","Maffliers",1006.60962867
"95355","Magny-en-Vexin",173.1902171
"95365","Mareil-en-France",815.84955574
"95369","Margency",7197.89558824
"95370","Marines",278.99078119
"95371","Marly-la-Ville",750.56810048
"95379","Maudetour-en-Vexin",140.41915007
"95387","Menouville",229.62552348
"95388","Menucourt",1815.13038812
"95392","Meriel",1681.17591848
"95394","Mery-sur-Oise",2498.17446794
"95395","Le Mesnil-Aubry",1433.37522311
"95409","Moisselles",2199.93841557
"95422","Montgeroult",728.80229258
"95424","Montigny-les-Cormeilles",5924.20856285
"95426","Montlignon",5676.38333027
"95427","Montmagny",11087.00128515
"95428","Montmorency",8396.42132069
"95429","Montreuil-sur-Epte",118.8612591
"95430","Montsoult",1211.82405303
"95436","Mours",1224.51377861
"95438","Moussy",210.49784241
"95445","Nerville-la-Foret",1186.41997557
"95446","Nesles-la-Vallee",862.81689274
"95447","Neuilly-en-Vexin",188.95682248
"95450","Neuville-sur-Oise",3474.48024838
"95452","Nointel",1093.13923582
"95456","Noisy-sur-Oise",897.35675812
"95459","Nucourt",161.04600058
"95462","Omerville",160.76644561
"95476","Osny",2120.66997186
"95480","Parmain",1126.562881
"95483","Le Perchay",247.95283174
"95487","Persan",956.81733403
"95488","Pierrelaye",3949.57566031
"95489","Piscop",5237.7059415
"95491","Le Plessis-Bouchard",6384.81495451
"95492","Le Plessis-Gassot",2376.64935934
"95493","Le Plessis-Luzarches",645.76187168
"95500","Pontoise",2920.26681223
"95504","Presles",1169.12955494
"95509","Puiseux-en-France",936.64510956
"95510","Puiseux-Pontoise",1643.72441638
"95523","La Roche-Guyon",251.0698699
"95527","Roissy-en-France",2150.39281284
"95529","Ronquerolles",502.39522545
"95535","Sagy",1085.68616938
"95539","Saint-Brice-sous-Foret",6939.63896527
"95541","Saint-Clair-sur-Epte",73.92267682
"95543","Saint-Cyr-en-Arthies",345.72273854
"95554","Saint-Gervais",168.91061513
"95555","Saint-Gratien",11626.79089195
"95563","Saint-Leu-la-Foret",4840.54226355
"95566","Saint-Martin-du-Tertre",882.07444988
"95572","Saint-Ouen-l'Aumone",3095.53694539
"95574","Saint-Prix",4893.09751722
"95580","Saint-Witz",568.49935831
"95582","Sannois",10471.45190111
"95584","Santeuil",286.3853916
"95585","Sarcelles",7365.95010164
"95592","Seraincourt",712.12936355
"95594","Seugy",614.76500107
"95598","Soisy-sous-Montmorency",8812.0323089
"95604","Survilliers",483.35312939
"95607","Taverny",4067.83125675
"95610","Themericourt",258.42342536
"95611","Theuville",221.051594
"95612","Le Thillay",3063.24191343
"95625","Us",310.49161201
"95627","Vallangoujard",327.79807992
"95628","Valmondois",1321.50653477
"95633","Vaudherland",2993.16285813
"95637","Vaureal",2654.09575405
"95641","Vemars",509.9358029
"95651","Vetheuil",395.72807075
"95652","Viarmes",674.94973621
"95656","Vienne-en-Arthies",323.62163003
"95658","Vigny",346.99371566
"95660","Villaines-sous-Bois",921.14862364
"95675","Villeron",735.08489391
"95676","Villers-en-Arthies",212.23030887
"95678","Villiers-Adam",1729.95932563
"95680","Villiers-le-Bel",4813.99357014
"95682","Villiers-le-Sec",793.32938353
"95690","Wy-dit-Joli-Village",157.89848106
