"ID","NAMES","total_AsTheCrowFlies_ACC_0.005"
"78361","Mantes-la-Jolie",3336.64884896028
"78362","Mantes-la-Ville",3565.46518219455
"78364","Marcq",7882.10698490776
"78366","Mareil-le-Guyon",6131.305601361
"78367","Mareil-Marly",3087.13359359885
"78368","Mareil-sur-Mauldre",7011.32571140123
"78372","Marly-le-Roi",2857.18354661007
"78380","Maule",7100.79492819363
"78381","Maulette",14401.0608212181
"78382","Maurecourt",2834.55482249484
"78383","Maurepas",3346.8544526944
"78384","Medan",3607.05628839153
"78385","Menerville",8265.89765732336
"78389","Mere",7504.0577920413
"78391","Mericourt",7480.45697617247
"78396","Le Mesnil-le-Roi",2618.02436531239
"78397","Le Mesnil-Saint-Denis",4065.85354481866
"78398","Les Mesnuls",7180.43105621773
"78401","Meulan-en-Yvelines",4172.61773357973
"78402","Mezieres-sur-Seine",5436.37931542365
"78403","Mezy-sur-Seine",4928.21903914827
"78404","Millemont",10484.6353094856
"78406","Milon-la-Chapelle",4355.32261494748
"78407","Mittainville",16178.899201371
"78410","Moisson",8663.07860829429
"78413","Mondreville",11973.0588839295
"78415","Montainville",7535.85575384032
"78416","Montalet-le-Bois",7563.95670044052
"78417","Montchauvet",10220.8295513001
"78418","Montesson",2299.92456656473
"78420","Montfort-l'Amaury",7952.27250622843
"78423","Montigny-le-Bretonneux",1888.47998216205
"78431","Morainvilliers",5041.7009223041
"78437","Mousseaux-sur-Seine",7658.28556523611
"78439","Mulcent",10221.2816090888
"78440","Les Mureaux",3787.09707512043
"78442","Neauphle-le-Chateau",4257.58676301491
"78443","Neauphle-le-Vieux",6011.95849843446
"78444","Neauphlette",11500.9493611757
"78451","Nezel",5785.60187848985
"78455","Noisy-le-Roi",3369.29402753986
"78460","Oinville-sur-Montcient",6165.53410676584
"78464","Orcemont",12100.2438372211
"78465","Orgerus",10701.6474044223
"78466","Orgeval",4915.74127065333
"78470","Orphin",13805.3625426613
"78472","Orsonville",17258.4245988142
"78474","Orvilliers",11365.8391679294
"78475","Osmoy",9617.13952102353
"78478","Paray-Douaville",16815.7911093455
"78481","Le Pecq",2693.68515937203
"78484","Perdreauville",7028.7529791107
"78486","Le Perray-en-Yvelines",7844.27542642697
"78490","Plaisir",3050.45135530982
"78497","Poigny-la-Foret",10756.9453466469
"78498","Poissy",2885.60239697285
"78499","Ponthevrard",12071.2075188756
"78501","Porcheville",4557.74744644135
"78502","Le Port-Marly",2529.81924441993
"78503","Port-Villez",13438.5187296049
"78505","Prunay-le-Temple",10572.0533518738
"78506","Prunay-en-Yvelines",15592.5537809189
"78513","La Queue-les-Yvelines",9206.14524974904
"78516","Raizeux",14983.2679370611
"78517","Rambouillet",9665.49818289935
"78518","Rennemoulin",3174.34502976591
"78520","Richebourg",12780.9882860255
"78522","Rochefort-en-Yvelines",9911.77646703435
"78524","Rocquencourt",2624.37265858578
"78528","Rolleboise",7602.51059771851
"78530","Rosay",8018.96647778591
"78531","Rosny-sur-Seine",6929.58048940896
"78536","Sailly",7132.53170688346
"78537","Saint-Arnoult-en-Yvelines",10802.4260591661
"78545","Saint-Cyr-l'Ecole",2755.22157267682
"78548","Saint-Forget",5559.33208469063
"78550","Saint-Germain-de-la-Grange",5128.57897214561
"78551","Saint-Germain-en-Laye",2719.94600724371
"78557","Saint-Hilarion",13765.355927704
"78558","Saint-Illiers-la-Ville",10346.5271963149
"78559","Saint-Illiers-le-Bois",12333.2966289374
"78561","Saint-Lambert",4198.30855832665
"78562","Saint-Leger-en-Yvelines",9911.81465399897
"78564","Saint-Martin-de-Brethencourt",13241.2702600684
"78565","Saint-Martin-des-Champs",9047.4767763773
"78567","Saint-Martin-la-Garenne",6156.0726588411
"78569","Sainte-Mesme",12032.9602767942
"78571","Saint-Nom-la-Breteche",4339.1913137991
"78575","Saint-Remy-les-Chevreuse",5187.5040555959
"78576","Saint-Remy-l'Honore",5758.27732971185
"78586","Sartrouville",329.365866713821
"78588","Saulx-Marchais",7524.96646461515
"78590","Senlisse",7174.47449494533
"78591","Septeuil",9110.67123908536
"78597","Soindres",5607.08168857249
"78601","Sonchamp",11022.0734457465
"78605","Tacoignieres",11571.4149407263
"78606","Le Tartre-Gaudran",16668.1501631293
"78608","Le Tertre-Saint-Denis",8334.57893169084
"78609","Tessancourt-sur-Aubette",5030.14202167701
"78615","Thiverval-Grignon",4942.42276828001
"78616","Thoiry",8200.26347812265
"78618","Tilly",12475.6846944131
"78620","Toussus-le-Noble",3921.58978481902
"78621","Trappes",2403.03408274242
"78623","Le Tremblay-sur-Mauldre",5143.50166317729
"78624","Triel-sur-Seine",3225.3656176584
"78638","Vaux-sur-Seine",3593.84387613075
"78640","Velizy-Villacoublay",2569.72589690063
"78642","Verneuil-sur-Seine",3552.92970627703
"78643","Vernouillet",3625.64060119942
"78644","La Verriere",3356.29872153418
"78646","Versailles",0
"78647","Vert",6238.71045793108
"78650","Le Vesinet",1945.3948366762
"78653","Vicq",7299.96409360722
"78655","Vieille-Eglise-en-Yvelines",8131.33658587427
"78668","La Villeneuve-en-Chevrie",11258.7681337991
"78672","Villennes-sur-Seine",3517.45337236613
"78674","Villepreux",3290.69874779904
"78677","Villette",6958.4292916186
"78681","Villiers-le-Mahieu",8807.56891528532
"78683","Villiers-Saint-Frederic",5323.30559479438
"78686","Viroflay",2513.27940807726
"78688","Voisins-le-Bretonneux",2751.99473237681
"91001","Abbeville-la-Riviere",15065.5220761889
"91016","Angerville",20385.7254155523
"91017","Angervilliers",8370.31466433888
"91021","Arpajon",3960.53948967854
"91022","Arrancourt",16442.970943872
"91027","Athis-Mons",2250.88788410973
"91035","Authon-la-Plaine",14047.4599765414
"91037","Auvernaux",5746.57865248447
"91038","Auvers-Saint-Georges",8507.21715656781
"91041","Avrainville",5277.3185450141
"91044","Ballainvilliers",2790.13725092844
"91045","Ballancourt-sur-Essonne",6358.68633183416
"91047","Baulne",7640.24453998707
"91064","Bievres",3013.49077548518
"91067","Blandy",16161.3599730401
"91069","Boigneville",15845.4661457397
"91075","Bois-Herpin",13175.4572307696
"91079","Boissy-la-Riviere",12768.3439180473
"91080","Boissy-le-Cutte",8640.53801869521
"91081","Boissy-le-Sec",9840.54737131163
"91085","Boissy-sous-Saint-Yon",5982.79833165467
"91086","Bondoufle",3097.90882674056
"91093","Boullay-les-Troux",6464.07989177813
"91095","Bouray-sur-Juine",6943.3750000435
"91097","Boussy-Saint-Antoine",2912.79048472691
"91098","Boutervilliers",11296.7499606288
"91099","Boutigny-sur-Essonne",10271.9885172324
"91100","Bouville",10206.3064241077
"91103","Bretigny-sur-Orge",3171.56851852498
"91105","Breuillet",6311.24475286516
"91106","Breux-Jouy",6999.75767153577
"91109","Brieres-les-Scelles",9539.16039476506
"91111","Briis-sous-Forges",6027.70317936434
"91112","Brouy",15997.0747658459
"91114","Brunoy",2123.0321399726
"91115","Bruyeres-le-Chatel",5336.72733271696
"91121","Buno-Bonnevaux",14224.4453463096
"91122","Bures-sur-Yvette",3284.28718067228
"91129","Cerny",7994.62269470743
"91130","Chalo-Saint-Mars",12660.2915234635
"91131","Chalou-Moulineux",15168.4909321857
"91132","Chamarande",7350.85549334233
"91135","Champcueil",6957.86154955437
"91136","Champlan",2516.06782947896
"91137","Champmotteux",15090.2141399632
"91145","Chatignonville",14336.4000135136
"91148","Chauffour-les-Etrechy",8190.452488698
"91156","Cheptainville",5575.23335820898
"91159","Chevannes",5720.00206279596
"91161","Chilly-Mazarin",2489.14020127372
"91174","Corbeil-Essonnes",2476.2327813081
"91175","Corbreuse",12810.0964796119
"91179","Le Coudray-Montceaux",4437.05136058514
"91180","Courances",9988.21738118582
"91182","Courcouronnes",2220.64442585826
"91184","Courdimanche-sur-Essonne",11088.3471658998
"91186","Courson-Monteloup",6361.07873145409
"91191","Crosne",2220.63430652311
"91195","Dannemois",8914.16492348552
"91198","D'Huison-Longueville",9307.97935157537
"91200","Dourdan",10883.7349760001
"91201","Draveil",2598.8187785711
"91204","Echarcon",4358.7942260296
"91207","Egly",4924.66704874189
"91215","Epinay-sous-Senart",2699.02151977347
"91216","Epinay-sur-Orge",2166.33509549596
"91222","Estouches",18108.9394092819
"91223","Etampes",11122.9453270016
"91225","Etiolles",3252.07808919252
"91226","Etrechy",8413.11858733521
"91228","Evry",965.84196083626
"91232","La Ferte-Alais",8099.21398653646
"91235","Fleury-Merogis",2657.68357457634
"91240","Fontaine-la-Riviere",14054.3663612706
"91243","Fontenay-les-Briis",5688.6251280349
"91244","Fontenay-le-Vicomte",5465.82184738534
"91247","La Foret-le-Roi",10909.5950597959
"91248","La Foret-Sainte-Croix",12534.8259151395
"91249","Forges-les-Bains",7485.13524405272
"91272","Gif-sur-Yvette",4194.81239751654
"91273","Gironville-sur-Essonne",13784.6064780939
"91274","Gometz-la-Ville",5124.84597769877
"91275","Gometz-le-Chatel",4211.91685098274
"91284","Les Granges-le-Roi",11342.6338355058
"91286","Grigny",1473.1013472395
"91292","Guibeville",4671.23794513148
"91293","Guigneville-sur-Essonne",8862.66987338217
"91294","Guillerval",14771.7199267449
"91312","Igny",2790.10375996668
"91315","Itteville",6756.0601675695
"91318","Janville-sur-Juine",7667.26229809471
"91319","Janvry",5141.9177689228
"91326","Juvisy-sur-Orge",1547.18151566859
"91330","Lardy",6400.5833537583
"91332","Leudeville",4933.82720383976
"91333","Leuville-sur-Orge",3211.59471332393
"91338","Limours",6631.87727699021
"91339","Linas",3516.51746938256
"91340","Lisses",3169.68408253644
"91345","Longjumeau",2511.51470854769
"91347","Longpont-sur-Orge",2786.70551784478
"91359","Maisse",12397.1251428302
"91363","Marcoussis",4261.18910645483
"91374","Marolles-en-Beauce",13326.3433209181
"91376","Marolles-en-Hurepoix",4897.68562147215
"91377","Massy",1235.3616597598
"91378","Mauchamps",7204.63318742358
"91386","Mennecy",4672.06231412819
"91390","Mereville",18232.4710314706
"91393","Merobert",14162.1886884297
"91399","Mespuits",14057.8044671252
"91405","Milly-la-Foret",11569.9918049298
"91408","Moigny-sur-Ecole",10179.0443409793
"91411","Les Molieres",6020.78988680587
"91412","Mondeville",7712.27956718911
"91414","Monnerville",16979.9213020005
"91421","Montgeron",2572.4688126592
"91425","Montlhery",3119.42925658386
"91432","Morangis",2032.86487744942
"91433","Morigny-Champigny",9852.7724698721
"91434","Morsang-sur-Orge",1334.50790540684
"91435","Morsang-sur-Seine",3788.63258519056
"91441","Nainville-les-Roches",6806.11445532187
"91457","La Norville",4001.13707490245
"91458","Nozay",3473.63935952003
"91461","Ollainville",4420.31238951925
"91463","Oncy-sur-Ecole",12742.6690461933
"91468","Ormoy",3665.77136426008
"91469","Ormoy-la-Riviere",11843.3081924264
"91471","Orsay",3038.23729320824
"91473","Orveau",9573.49199075269
"91477","Palaiseau",2669.66217929937
"91479","Paray-Vieille-Poste",2675.75320382179
"91482","Pecqueuse",7736.85832434128
"91494","Le Plessis-Pate",3296.27667048064
"91495","Plessis-Saint-Benoist",12888.237212767
"91507","Prunay-sur-Essonne",14664.1878078812
"91508","Puiselet-le-Marais",11699.5425043369
"91511","Pussay",17850.1244204698
"91514","Quincy-sous-Senart",3307.06955894475
"91519","Richarville",12414.1675795336
"91521","Ris-Orangis",1806.06108464263
"91525","Roinville",10065.8623627182
"91526","Roinvilliers",14908.3113136115
"91533","Saclas",14799.3054986892
"91534","Saclay",3894.95480204463
"91538","Saint-Aubin",4069.60096759603
"91540","Saint-Cheron",7927.53333179044
"91544","Saint-Cyr-la-Riviere",15064.0254357622
"91546","Saint-Cyr-sous-Dourdan",9326.34833465552
"91547","Saint-Escobille",15160.5047799805
"91549","Sainte-Genevieve-des-Bois",1532.39477287305
"91552","Saint-Germain-les-Arpajon",3394.80092331532
"91553","Saint-Germain-les-Corbeil",3121.89077689014
"91556","Saint-Hilaire",10991.1639011921
"91560","Saint-Jean-de-Beauregard",3983.83539495872
"91568","Saint-Maurice-Montcouronne",7460.59342400972
"91570","Saint-Michel-sur-Orge",2262.1173943193
"91573","Saint-Pierre-du-Perray",3403.48495457927
"91577","Saintry-sur-Seine",3071.1459407128
"91578","Saint-Sulpice-de-Favieres",7192.23867663008
"91579","Saint-Vrain",5877.8201324828
"91581","Saint-Yon",5972.1026290191
"91587","Saulx-les-Chartreux",2967.01454560005
"91589","Savigny-sur-Orge",1013.04010400316
"91593","Sermaise",9000.63737553533
"91599","Soisy-sur-Ecole",8056.75326853918
"91600","Soisy-sur-Seine",3083.93816453325
"91602","Souzy-la-Briche",7953.90932511492
"91613","Congerville-Thionville",15975.1650521961
"91617","Tigery",3576.26055282034
"91619","Torfou",6453.55458046058
"91629","Valpuiseaux",12307.4259398046
"91630","Le Val-Saint-Germain",8343.13956592683
"91631","Varennes-Jarcy",3561.46957299548
"91634","Vaugrigneuse",7301.36875177191
"91635","Vauhallan",3204.93789754697
"91639","Vayres-sur-Essonne",10449.4582361333
"91645","Verrieres-le-Buisson",2119.8700053996
"91648","Vert-le-Grand",4383.38344078961
"91649","Vert-le-Petit",5484.97651397788
"91654","Videlles",8588.01539451142
"91657","Vigneux-sur-Seine",2330.23300617362
"91659","Villabe",3082.8116391301
"91661","Villebon-sur-Yvette",2908.09674796106
"91662","Villeconin",8872.23357590285
"91665","La Ville-du-Bois",3118.23802758288
"91666","Villejust",3274.10999065552
"91667","Villemoisson-sur-Orge",1726.44659732149
"91671","Villeneuve-sur-Auvers",8782.68308159267
"91679","Villiers-le-Bacle",4374.52923688788
"91685","Villiers-sur-Orge",2644.61138055673
"91687","Viry-Chatillon",1026.85440632843
"91689","Wissous",2593.39502206628
"91691","Yerres",2107.88451242865
"91692","Les Ulis",3211.0245537995
"92002","Antony",0
"92004","Asnieres-sur-Seine",0
"92007","Bagneux",246.458582619941
"92009","Bois-Colombes",231.891424565696
"92012","Boulogne-Billancourt",0
"92014","Bourg-la-Reine",654.399589070238
"92019","Chatenay-Malabry",906.285679667434
"92020","Chatillon",247.287808570678
"92022","Chaville",1442.58855884924
"92023","Clamart",150.737821642957
"92024","Clichy",0
"92025","Colombes",0
"92026","Courbevoie",0
"92032","Fontenay-aux-Roses",518.951389745556
"92033","Garches",1216.08547153161
"92035","La Garenne-Colombes",250.192804313912
"92036","Gennevilliers",400.216018250675
"92040","Issy-les-Moulineaux",0
"92044","Levallois-Perret",0
"92046","Malakoff",174.042304909023
"92047","Marnes-la-Coquette",2232.43954275732
"92048","Meudon",430.137501932236
"92049","Montrouge",33.4970789981332
"92050","Nanterre",0
"92051","Neuilly-sur-Seine",29.2171303124531
"92060","Le Plessis-Robinson",646.008419808133
"92062","Puteaux",101.968010857851
"92063","Rueil-Malmaison",0
"92064","Saint-Cloud",620.915322303019
"92071","Sceaux",729.058357156469
"92072","Sevres",721.372140406152
"92073","Suresnes",166.008905085782
"92075","Vanves",195.000728405878
"92076","Vaucresson",1931.14687794593
"92077","Ville-d'Avray",1993.03300147226
"92078","Villeneuve-la-Garenne",612.945562205702
"93001","Aubervilliers",0
"93005","Aulnay-sous-Bois",0
"93006","Bagnolet",151.622566712756
"93007","Le Blanc-Mesnil",334.438498654402
"93008","Bobigny",311.841094492447
"93010","Bondy",296.909181099043
"93013","Le Bourget",950.728040825119
"93014","Clichy-sous-Bois",985.085333792093
"93015","Coubron",2500.1302883958
"93027","La Courneuve",576.849213326752
"93029","Drancy",0
"93030","Dugny",1522.20457791543
"93031","Epinay-sur-Seine",334.724242736317
"93032","Gagny",735.569405792215
"93033","Gournay-sur-Marne",1574.36447035552
"93039","L'Ile-Saint-Denis",850.685661227652
"93045","Les Lilas",244.878601825661
"93046","Livry-Gargan",604.233075133194
"93047","Montfermeil",1245.41703761094
"93048","Montreuil",0
"93049","Neuilly-Plaisance",803.682011423269
"93050","Neuilly-sur-Marne",861.898493403389
"93051","Noisy-le-Grand",0
"93053","Noisy-le-Sec",369.802276302887
"93055","Pantin",61.3744132437195
"93057","Les Pavillons-sous-Bois",912.076719216511
"93059","Pierrefitte-sur-Seine",911.598776652385
"93061","Le Pre-Saint-Gervais",215.840668488425
"93062","Le Raincy",911.927677267662
"93063","Romainville",385.733472075878
"93064","Rosny-sous-Bois",361.98349026164
"93066","Saint-Denis",0
"93070","Saint-Ouen",77.5574169199206
"93071","Sevran",470.190607390336
"93072","Stains",899.961375931438
"93073","Tremblay-en-France",2714.2450861199
"93074","Vaujours",2756.90812916681
"93077","Villemomble",683.463276008164
"93078","Villepinte",1187.01014670233
"93079","Villetaneuse",924.126286386306
"94001","Ablon-sur-Seine",2135.93896159263
"94002","Alfortville",189.45640812822
"94003","Arcueil",316.880034318432
"94004","Boissy-Saint-Leger",2638.36233321264
"94011","Bonneuil-sur-Marne",1463.58195197243
"94015","Bry-sur-Marne",786.024903644356
"94016","Cachan",408.749389769544
"94017","Champigny-sur-Marne",0
"94018","Charenton-le-Pont",245.273691293694
"94019","Chennevieres-sur-Marne",1563.45871269609
"94021","Chevilly-Larue",1011.91843648331
"94022","Choisy-le-Roi",590.94081511491
"94028","Creteil",0
"94033","Fontenay-sous-Bois",94.9549990583073
"94034","Fresnes",921.258099897305
"94037","Gentilly",273.157961798965
"94038","L'Hay-les-Roses",593.709281015821
"94041","Ivry-sur-Seine",7.9431469361535
"94042","Joinville-le-Pont",856.767663330908
"94043","Le Kremlin-Bicetre",247.669069758373
"94044","Limeil-Brevannes",2506.58392856346
"94046","Maisons-Alfort",62.6133981770034
"94047","Mandres-les-Roses",3248.94111778032
"94048","Marolles-en-Brie",3176.84085577219
"94052","Nogent-sur-Marne",509.313210018678
"94053","Noiseau",2640.97302828455
"94054","Orly",1694.79319854837
"94055","Ormesson-sur-Marne",2323.26905518692
"94056","Perigny",3560.1017757516
"94058","Le Perreux-sur-Marne",528.143541081696
"94059","Le Plessis-Trevise",2519.21280312146
"94060","La Queue-en-Brie",2765.26061286868
"94065","Rungis",2049.57849866432
"94067","Saint-Mande",228.556602568161
"94068","Saint-Maur-des-Fosses",0
"94069","Saint-Maurice",471.228806211578
"94070","Santeny",3684.06694165673
"94071","Sucy-en-Brie",2580.97371873567
"94073","Thiais",964.962818372554
"94074","Valenton",1800.54738634133
"94075","Villecresnes",2923.16383177472
"94076","Villejuif",77.3763070329898
"94077","Villeneuve-le-Roi",1989.12590562821
"94078","Villeneuve-Saint-Georges",1794.56427077145
"94079","Villiers-sur-Marne",681.383164876541
"94080","Vincennes",37.0335578985855
"94081","Vitry-sur-Seine",0
"95002","Ableiges",6099.59317555154
"95008","Aincourt",8680.82378920002
"95011","Ambleville",14007.2868786606
"95012","Amenucourt",11872.7889912501
"95014","Andilly",2564.79633466579
"95018","Argenteuil",0
"95019","Arnouville",1744.69981809469
"95023","Arronville",10073.7399374857
"95024","Arthies",9962.28966155203
"95026","Asnieres-sur-Oise",7974.85104628627
"95028","Attainville",5034.51932547105
"95039","Auvers-sur-Oise",4521.86704397571
"95040","Avernes",8745.01201964339
"95042","Baillet-en-France",4691.55324844647
"95046","Banthelu",11270.6017514192
"95051","Beauchamp",2650.62679703445
"95052","Beaumont-sur-Oise",6654.15413363472
"95054","Le Bellay-en-Vexin",11618.8471868454
"95055","Bellefontaine",6447.17062049318
"95056","Belloy-en-France",6085.80105259205
"95058","Bernes-sur-Oise",8159.14851377437
"95059","Berville",11506.9440686407
"95060","Bessancourt",2993.9929836749
"95061","Bethemont-la-Foret",4047.21320015092
"95063","Bezons",630.817934402146
"95074","Boisemont",3050.44684662879
"95078","Boissy-l'Aillerie",4410.71415533746
"95088","Bonneuil-en-France",2504.01650353234
"95091","Bouffemont",3561.77256974458
"95094","Bouqueval",3187.99806466393
"95101","Bray-et-Lu",13855.1943030416
"95102","Breancon",9107.82898316114
"95110","Brignancourt",10008.9518958797
"95116","Bruyeres-sur-Oise",8182.51410842742
"95119","Buhy",16726.6352737847
"95120","Butry-sur-Oise",5035.89094701247
"95127","Cergy",0
"95134","Champagne-sur-Oise",6868.43212403678
"95139","La Chapelle-en-Vexin",15789.1134410349
"95141","Charmont",12312.2969902229
"95142","Chars",11113.3189288163
"95144","Chatenay-en-France",5285.31689106359
"95149","Chaumontel",8104.64503399126
"95150","Chaussy",11348.8377883148
"95151","Chauvry",4089.2483960854
"95154","Chennevieres-les-Louvres",5582.18562304265
"95157","Cherence",10096.7474822076
"95166","Clery-en-Vexin",11164.4647207528
"95169","Commeny",10321.10681051
"95170","Condecourt",5200.89713195725
"95176","Cormeilles-en-Parisis",1993.10802926004
"95177","Cormeilles-en-Vexin",6714.82905764293
"95181","Courcelles-sur-Viosne",4836.3605453417
"95183","Courdimanche",3333.94431659654
"95197","Deuil-la-Barre",869.409582354275
"95199","Domont",3131.04361406221
"95203","Eaubonne",1192.70755633639
"95205","Ecouen",3051.80344591829
"95210","Enghien-les-Bains",1036.66822339105
"95211","Ennery",3889.4706462287
"95212","Epiais-les-Louvres",5310.71972973078
"95213","Epiais-Rhus",6929.50434138916
"95214","Epinay-Champlatreux",6167.9146986449
"95218","Eragny",2625.47734589098
"95219","Ermont",1019.88109313178
"95229","Ezanville",3526.56444128069
"95241","Fontenay-en-Parisis",4645.42734827265
"95250","Fosses",7305.23194609281
"95252","Franconville",1125.87037061603
"95253","Fremainville",7875.98530431595
"95254","Fremecourt",7926.84430121581
"95256","Frepillon",3478.38922244236
"95257","La Frette-sur-Seine",2590.01397812334
"95258","Frouville",8577.72329293343
"95259","Gadancourt",9441.97371569927
"95268","Garges-les-Gonesse",1089.80679437633
"95270","Genainville",11237.0871067125
"95271","Genicourt",5080.0341864218
"95277","Gonesse",2821.32666355275
"95280","Goussainville",3475.53473995954
"95282","Gouzangrez",9152.74770672536
"95287","Grisy-les-Platres",7820.87409177879
"95288","Groslay",1355.03376912759
"95295","Guiry-en-Vexin",10353.4828483128
"95298","Haravilliers",10729.4814331178
"95301","Haute-Isle",9714.39596918537
"95303","Le Heaulme",10646.2964192382
"95304","Hedouville",8337.27268049935
"95306","Herblay",2785.17173262878
"95308","Herouville",5665.99333001048
"95309","Hodent",12835.0042316773
"95313","L'Isle-Adam",5563.8068236825
"95316","Jagny-sous-Bois",5881.48147163988
"95323","Jouy-le-Moutier",2726.37799089685
"95328","Labbeville",7476.3300896427
"95331","Lassy",6438.52614227066
"95341","Livilliers",5370.05842374206
"95348","Longuesse",6312.31726863149
"95351","Louvres",5018.61178685621
"95352","Luzarches",7591.14555980541
"95353","Maffliers",5510.31183564758
"95355","Magny-en-Vexin",13227.2945356119
"95365","Mareil-en-France",5492.48741921885
"95369","Margency",2026.71045487236
"95370","Marines",9711.76007662384
"95371","Marly-la-Ville",6276.71161187058
"95379","Maudetour-en-Vexin",10715.812712461
"95387","Menouville",8609.83630266904
"95388","Menucourt",3793.28251609448
"95392","Meriel",4865.81300687928
"95394","Mery-sur-Oise",3565.78049380804
"95395","Le Mesnil-Aubry",4716.67258835707
"95409","Moisselles",3832.50444019191
"95422","Montgeroult",5561.55098806293
"95424","Montigny-les-Cormeilles",2253.45874162072
"95426","Montlignon",2699.10690535085
"95427","Montmagny",1088.65934652079
"95428","Montmorency",1529.72701446427
"95429","Montreuil-sur-Epte",15543.5712353318
"95430","Montsoult",5214.67866088628
"95436","Mours",5943.15147771736
"95438","Moussy",10350.8082446654
"95445","Nerville-la-Foret",5449.88317334904
"95446","Nesles-la-Vallee",6628.75744471271
"95447","Neuilly-en-Vexin",11353.2703371944
"95450","Neuville-sur-Oise",2496.83789707759
"95452","Nointel",6111.69273113802
"95456","Noisy-sur-Oise",6849.91209679801
"95459","Nucourt",12711.7441896108
"95462","Omerville",13173.6370977078
"95476","Osny",3012.95497616314
"95480","Parmain",6191.79562587698
"95483","Le Perchay",8847.30033639799
"95487","Persan",7018.18805838566
"95488","Pierrelaye",2891.49281007984
"95489","Piscop",2801.65481334599
"95491","Le Plessis-Bouchard",1717.65296708879
"95492","Le Plessis-Gassot",3688.25715312193
"95493","Le Plessis-Luzarches",6535.38854359312
"95500","Pontoise",2517.52604854967
"95504","Presles",5723.60503436097
"95509","Puiseux-en-France",5423.90355867025
"95510","Puiseux-Pontoise",3709.72812193349
"95523","La Roche-Guyon",10594.9624503292
"95527","Roissy-en-France",3813.02552929574
"95529","Ronquerolles",8506.29274788738
"95535","Sagy",4978.4200256353
"95539","Saint-Brice-sous-Foret",2255.64111332763
"95541","Saint-Clair-sur-Epte",18152.8509602559
"95543","Saint-Cyr-en-Arthies",7763.19215087806
"95554","Saint-Gervais",14321.2612530194
"95555","Saint-Gratien",1020.24660180535
"95563","Saint-Leu-la-Foret",2609.07886197729
"95566","Saint-Martin-du-Tertre",6089.43862695857
"95572","Saint-Ouen-l'Aumone",2825.19599342115
"95574","Saint-Prix",2820.72079165071
"95580","Saint-Witz",7366.86973805907
"95582","Sannois",746.499652842639
"95584","Santeuil",8917.71107414098
"95585","Sarcelles",461.161485126559
"95592","Seraincourt",6488.72362687238
"95594","Seugy",7573.16640354317
"95598","Soisy-sous-Montmorency",1280.45083685565
"95604","Survilliers",8121.17590494249
"95607","Taverny",2641.00042953325
"95610","Themericourt",8165.17122711058
"95611","Theuville",9135.50469203402
"95612","Le Thillay",3000.26430503054
"95625","Us",7684.24594874347
"95627","Vallangoujard",7595.8039339977
"95628","Valmondois",5388.49398490443
"95633","Vaudherland",3237.64777896601
"95637","Vaureal",1909.03867130079
"95641","Vemars",6532.87330341944
"95651","Vetheuil",7879.42206797904
"95652","Viarmes",7369.06898712169
"95656","Vienne-en-Arthies",8179.47729703917
"95658","Vigny",7143.78814818493
"95660","Villaines-sous-Bois",5470.82508474107
"95675","Villeron",5863.87118867033
"95676","Villers-en-Arthies",9442.66218934608
"95678","Villiers-Adam",4735.31096970732
"95680","Villiers-le-Bel",2489.56331996388
"95682","Villiers-le-Sec",5571.0932278831
"95690","Wy-dit-Joli-Village",9801.91882833961
