"ID","NAMES","population_AsTheCrowFlies_POT_2500"
"78439","Mulcent",2168.2480016
"78440","Les Mureaux",40999.95288488
"78442","Neauphle-le-Chateau",17435.32081003
"78443","Neauphle-le-Vieux",4673.3730514
"78444","Neauphlette",2606.30935455
"78451","Nezel",15090.24610304
"78455","Noisy-le-Roi",22355.87886089
"78460","Oinville-sur-Montcient",4879.2184669
"78464","Orcemont",1150.43504819
"78465","Orgerus",3656.10838314
"78466","Orgeval",10032.81396183
"78470","Orphin",1207.29551039
"78472","Orsonville",429.55950438
"78474","Orvilliers",2012.27286484
"78475","Osmoy",2003.86452591
"78478","Paray-Douaville",424.60039384
"78481","Le Pecq",49386.6033067
"78484","Perdreauville",3538.68941874
"78486","Le Perray-en-Yvelines",7285.15389653
"78490","Plaisir",41074.69558897
"78497","Poigny-la-Foret",1020.46667824
"78498","Poissy",50070.94348171
"78499","Ponthevrard",2458.59067827
"78501","Porcheville",15462.31514918
"78502","Le Port-Marly",61167.77938021
"78503","Port-Villez",1596.45771657
"78505","Prunay-le-Temple",2513.80347889
"78506","Prunay-en-Yvelines",1396.97393935
"78513","La Queue-les-Yvelines",5149.4621792
"78516","Raizeux",1720.34714971
"78517","Rambouillet",25983.32572245
"78518","Rennemoulin",29964.04285782
"78520","Richebourg",3108.14788645
"78522","Rochefort-en-Yvelines",1834.82428215
"78524","Rocquencourt",54404.99458144
"78528","Rolleboise",6937.4996838
"78530","Rosay",2832.18724329
"78531","Rosny-sur-Seine",6736.0985082
"78536","Sailly",2008.48860973
"78537","Saint-Arnoult-en-Yvelines",6403.9602504
"78545","Saint-Cyr-l'Ecole",41904.94131017
"78548","Saint-Forget",3884.99349251
"78550","Saint-Germain-de-la-Grange",9404.86740977
"78551","Saint-Germain-en-Laye",49143.33674251
"78557","Saint-Hilarion",1334.22897645
"78558","Saint-Illiers-la-Ville",1910.5348739
"78559","Saint-Illiers-le-Bois",1823.55299054
"78561","Saint-Lambert",5683.86518214
"78562","Saint-Leger-en-Yvelines",1538.69054505
"78564","Saint-Martin-de-Brethencourt",1129.89088947
"78565","Saint-Martin-des-Champs",2032.74970211
"78567","Saint-Martin-la-Garenne",3470.0268054
"78569","Sainte-Mesme",2261.38750549
"78571","Saint-Nom-la-Breteche",11597.06663229
"78575","Saint-Remy-les-Chevreuse",12422.69567757
"78576","Saint-Remy-l'Honore",4576.24272671
"78586","Sartrouville",109079.06467846
"78588","Saulx-Marchais",6065.97862739
"78590","Senlisse",2644.71896144
"78591","Septeuil",3120.94159844
"78597","Soindres",9032.11113804
"78601","Sonchamp",1649.19549124
"78605","Tacoignieres",4090.27771827
"78606","Le Tartre-Gaudran",317.13775614
"78608","Le Tertre-Saint-Denis",1351.4000068
"78609","Tessancourt-sur-Aubette",11469.57859642
"78615","Thiverval-Grignon",6333.65399821
"78616","Thoiry",2806.69292089
"78618","Tilly",1007.36090656
"78620","Toussus-le-Noble",7629.15680972
"78621","Trappes",59686.39148833
"78623","Le Tremblay-sur-Mauldre",7287.57355206
"78624","Triel-sur-Seine",31023.71438614
"78638","Vaux-sur-Seine",18348.27359494
"78640","Velizy-Villacoublay",52422.03620767
"78642","Verneuil-sur-Seine",28664.93987479
"78643","Vernouillet",24245.87979718
"78644","La Verriere",34586.93861581
"78646","Versailles",100910.23071828
"78647","Vert",4936.6773922
"78650","Le Vesinet",75937.66099036
"78653","Vicq",3065.93146307
"78655","Vieille-Eglise-en-Yvelines",3944.10455101
"78668","La Villeneuve-en-Chevrie",2838.7595753
"78672","Villennes-sur-Seine",31924.27861655
"78674","Villepreux",29768.93284883
"78677","Villette",2807.71923547
"78681","Villiers-le-Mahieu",2550.85857604
"78683","Villiers-Saint-Frederic",8274.38610602
"78686","Viroflay",59730.40454602
"78688","Voisins-le-Bretonneux",45807.69734369
"91001","Abbeville-la-Riviere",503.57566114
"91016","Angerville",3975.59198991
"91017","Angervilliers",3066.30661088
"91021","Arpajon",28840.14381545
"91022","Arrancourt",498.07374629
"91027","Athis-Mons",63845.08625729
"91035","Authon-la-Plaine",600.69648926
"91037","Auvernaux",6163.72336225
"91038","Auvers-Saint-Georges",2627.50795476
"91041","Avrainville",9130.5339419
"91044","Ballainvilliers",39748.03483566
"91045","Ballancourt-sur-Essonne",9971.18193272
"91047","Baulne",7859.60632696
"91064","Bievres",21110.14379493
"91067","Blandy",237.75688533
"91069","Boigneville",587.83726271
"91075","Bois-Herpin",422.50784061
"91079","Boissy-la-Riviere",1536.26105071
"91080","Boissy-le-Cutte",3671.89841651
"91081","Boissy-le-Sec",951.90519169
"91085","Boissy-sous-Saint-Yon",7034.45314859
"91086","Bondoufle",25805.14502468
"91093","Boullay-les-Troux",4206.18987304
"91095","Bouray-sur-Juine",7385.78245641
"91097","Boussy-Saint-Antoine",45506.30867363
"91098","Boutervilliers",877.33826652
"91099","Boutigny-sur-Essonne",3678.13195942
"91100","Bouville",872.84513005
"91103","Bretigny-sur-Orge",35903.29360919
"91105","Breuillet",11463.41133073
"91106","Breux-Jouy",10710.0817836
"91109","Brieres-les-Scelles",1566.24784038
"91111","Briis-sous-Forges",5254.55801305
"91112","Brouy",377.67569583
"91114","Brunoy",67894.36301622
"91115","Bruyeres-le-Chatel",9454.56834026
"91121","Buno-Bonnevaux",599.27895582
"91122","Bures-sur-Yvette",45748.28428295
"91129","Cerny",5188.47517575
"91130","Chalo-Saint-Mars",1233.78219293
"91131","Chalou-Moulineux",767.24420958
"91132","Chamarande",3170.93139339
"91135","Champcueil",3836.89441787
"91136","Champlan",56672.93146411
"91137","Champmotteux",686.98661274
"91145","Chatignonville",665.09818404
"91148","Chauffour-les-Etrechy",5510.0535907
"91156","Cheptainville",8874.9082182
"91159","Chevannes",8336.5807552
"91161","Chilly-Mazarin",58325.96688737
"91174","Corbeil-Essonnes",62352.40123194
"91175","Corbreuse",1925.29114149
"91179","Le Coudray-Montceaux",10065.0036241
"91180","Courances",1264.74347639
"91182","Courcouronnes",67830.14924282
"91184","Courdimanche-sur-Essonne",3051.39127404
"91186","Courson-Monteloup",5749.41553895
"91191","Crosne",66914.62128688
"91195","Dannemois",2184.91787261
"91198","D'Huison-Longueville",2782.59451771
"91200","Dourdan",10162.26802268
"91201","Draveil",54724.66956679
"91204","Echarcon",8146.70845237
"91207","Egly",17079.9177865
"91215","Epinay-sous-Senart",53520.68667632
"91216","Epinay-sur-Orge",67806.65522209
"91222","Estouches",317.74866568
"91223","Etampes",24323.73655521
"91225","Etiolles",16605.68846677
"91226","Etrechy",6717.36546017
"91228","Evry",77367.42165568
"91232","La Ferte-Alais",6277.33083553
"91235","Fleury-Merogis",53035.51338879
"91240","Fontaine-la-Riviere",1138.44894296
"91243","Fontenay-les-Briis",6152.51342242
"91244","Fontenay-le-Vicomte",9437.42043943
"91247","La Foret-le-Roi",1011.93108976
"91248","La Foret-Sainte-Croix",425.16292569
"91249","Forges-les-Bains",7094.46873393
"91272","Gif-sur-Yvette",29597.88727824
"91273","Gironville-sur-Essonne",1401.97819445
"91274","Gometz-la-Ville",9700.77953087
"91275","Gometz-le-Chatel",22336.4279744
"91284","Les Granges-le-Roi",1730.44981878
"91286","Grigny",91185.85459358
"91292","Guibeville",13347.52415168
"91293","Guigneville-sur-Essonne",4789.28394109
"91294","Guillerval",1414.54230297
"91312","Igny",41896.17978995
"91315","Itteville",9799.6487687
"91318","Janville-sur-Juine",4409.65030577
"91319","Janvry",4136.20231243
"91326","Juvisy-sur-Orge",86009.3353345
"91330","Lardy",8656.14308584
"91332","Leudeville",7297.77134513
"91333","Leuville-sur-Orge",33971.17896421
"91338","Limours",8846.14953354
"91339","Linas",21670.86830692
"91340","Lisses",28838.28840035
"91345","Longjumeau",58170.22392728
"91347","Longpont-sur-Orge",44273.76070134
"91359","Maisse",2957.52395356
"91363","Marcoussis",11860.06153514
"91374","Marolles-en-Beauce",663.39822412
"91376","Marolles-en-Hurepoix",9747.68293815
"91377","Massy",74544.20619224
"91378","Mauchamps",3492.31009238
"91386","Mennecy",17629.76589542
"91390","Mereville",3222.49961675
"91393","Merobert",856.23935256
"91399","Mespuits",379.65728572
"91405","Milly-la-Foret",5391.77685011
"91408","Moigny-sur-Ecole",2476.82188698
"91411","Les Molieres",6504.74760657
"91412","Mondeville",3152.92716505
"91414","Monnerville",1289.8648856
"91421","Montgeron",57514.11371145
"91425","Montlhery",30094.49829495
"91432","Morangis",69518.73495655
"91433","Morigny-Champigny",4367.87354501
"91434","Morsang-sur-Orge",96985.31181862
"91435","Morsang-sur-Seine",14898.55757913
"91441","Nainville-les-Roches",2199.079815
"91457","La Norville",25951.88858297
"91458","Nozay",19123.12941733
"91461","Ollainville",16656.69252931
"91463","Oncy-sur-Ecole",3628.81403522
"91468","Ormoy",25394.87457948
"91469","Ormoy-la-Riviere",8663.29801262
"91471","Orsay",44317.98180415
"91473","Orveau",2210.33726576
"91477","Palaiseau",51094.87993225
"91479","Paray-Vieille-Poste",41078.2468538
"91482","Pecqueuse",2830.71205041
"91494","Le Plessis-Pate",22288.34653372
"91495","Plessis-Saint-Benoist",723.13091147
"91507","Prunay-sur-Essonne",1217.01664213
"91508","Puiselet-le-Marais",565.15536463
"91511","Pussay",2217.7262563
"91514","Quincy-sous-Senart",29330.48695648
"91519","Richarville",946.42520446
"91521","Ris-Orangis",78518.80656193
"91525","Roinville",1890.2937953
"91526","Roinvilliers",279.1890131
"91533","Saclas",2424.87736365
"91534","Saclay",8160.55553277
"91538","Saint-Aubin",22323.89172163
"91540","Saint-Cheron",6858.97501603
"91544","Saint-Cyr-la-Riviere",1968.48117497
"91546","Saint-Cyr-sous-Dourdan",1995.23885005
"91547","Saint-Escobille",707.08696966
"91549","Sainte-Genevieve-des-Bois",76689.08765426
"91552","Saint-Germain-les-Arpajon",35957.92220863
"91553","Saint-Germain-les-Corbeil",32080.75096513
"91556","Saint-Hilaire",1123.52954163
"91560","Saint-Jean-de-Beauregard",25049.67892121
"91568","Saint-Maurice-Montcouronne",5223.46411586
"91570","Saint-Michel-sur-Orge",63362.0695499
"91573","Saint-Pierre-du-Perray",24812.39962819
"91577","Saintry-sur-Seine",42128.04065962
"91578","Saint-Sulpice-de-Favieres",3850.83050667
"91579","Saint-Vrain",6876.8332234
"91581","Saint-Yon",11413.15867131
"91587","Saulx-les-Chartreux",28958.19730746
"91589","Savigny-sur-Orge",92631.58181519
"91593","Sermaise",2903.9182998
"91599","Soisy-sur-Ecole",2444.944277
"91600","Soisy-sur-Seine",20195.70522841
"91602","Souzy-la-Briche",2569.0666461
"91613","Congerville-Thionville",701.17612894
"91617","Tigery",13152.4838494
"91619","Torfou",6074.58472844
"91629","Valpuiseaux",748.85340685
"91630","Le Val-Saint-Germain",2980.50959979
"91631","Varennes-Jarcy",24208.81485551
"91634","Vaugrigneuse",4745.52731049
"91635","Vauhallan",26778.7497106
"91639","Vayres-sur-Essonne",1948.32854724
"91645","Verrieres-le-Buisson",70241.21779639
"91648","Vert-le-Grand",5935.84874869
"91649","Vert-le-Petit",5203.29891465
"91654","Videlles",1768.324014
"91657","Vigneux-sur-Seine",65191.34088311
"91659","Villabe",40724.90025938
"91661","Villebon-sur-Yvette",38068.64587632
"91662","Villeconin",1485.21543577
"91665","La Ville-du-Bois",26525.16436123
"91666","Villejust",26754.94471955
"91667","Villemoisson-sur-Orge",84228.01242075
"91671","Villeneuve-sur-Auvers",2364.78367872
"91679","Villiers-le-Bacle",8291.7925916
"91685","Villiers-sur-Orge",50104.69732106
"91687","Viry-Chatillon",102453.09130882
"91689","Wissous",49010.47325359
"91691","Yerres",66260.87180643
"91692","Les Ulis",42480.431598
"92002","Antony",114257.56027605
"92004","Asnieres-sur-Seine",322046.65875289
"92007","Bagneux",247872.0690397
"92009","Bois-Colombes",330669.81941695
"92012","Boulogne-Billancourt",247091.58645107
"92014","Bourg-la-Reine",176482.66378897
"92019","Chatenay-Malabry",111553.45870276
"92020","Chatillon",247556.1685736
"92022","Chaville",90299.82257113
"92023","Clamart",167669.99651253
"92024","Clichy",422905.08383983
"92025","Colombes",237978.02748071
"92026","Courbevoie",346115.85012918
"92032","Fontenay-aux-Roses",194258.43072548
"92033","Garches",106780.43186297
"92035","La Garenne-Colombes",304751.59688304
"92036","Gennevilliers",175071.24311268
"92040","Issy-les-Moulineaux",304975.12255288
"92044","Levallois-Perret",447784.46964226
"92046","Malakoff",385358.17529507
"92047","Marnes-la-Coquette",70933.50729944
"92048","Meudon",132761.75105863
"92049","Montrouge",387260.56835623
"92050","Nanterre",171718.69357731
"92051","Neuilly-sur-Seine",373877.89246216
"92060","Le Plessis-Robinson",141710.73801364
"92062","Puteaux",283461.91645555
"92063","Rueil-Malmaison",125319.82258572
"92064","Saint-Cloud",153403.27687614
"92071","Sceaux",161995.28879714
"92072","Sevres",146635.58462644
"92073","Suresnes",184892.37607045
"92075","Vanves",394625.5055026
"92076","Vaucresson",79302.98279151
"92077","Ville-d'Avray",75304.30604675
"92078","Villeneuve-la-Garenne",179612.6239055
"93001","Aubervilliers",291343.00526203
"93005","Aulnay-sous-Bois",135990.47485127
"93006","Bagnolet",431838.85154004
"93007","Le Blanc-Mesnil",154007.31999318
"93008","Bobigny",198006.48694193
"93010","Bondy",148277.5729495
"93013","Le Bourget",145932.6678109
"93014","Clichy-sous-Bois",126302.89067693
"93015","Coubron",65113.20014205
"93027","La Courneuve",157750.8313555
"93029","Drancy",174388.72585121
"93030","Dugny",101290.96216393
"93031","Epinay-sur-Seine",148377.44197022
"93032","Gagny",118700.19949993
"93033","Gournay-sur-Marne",89348.86270626
"93039","L'Ile-Saint-Denis",174062.85855265
"93045","Les Lilas",389017.3294514
"93046","Livry-Gargan",129652.52047241
"93047","Montfermeil",107483.57136906
"93048","Montreuil",289408.06805534
"93049","Neuilly-Plaisance",139512.80632101
"93050","Neuilly-sur-Marne",106223.43001795
"93051","Noisy-le-Grand",116075.79146904
"93053","Noisy-le-Sec",190661.82840811
"93055","Pantin",322947.40428852
"93057","Les Pavillons-sous-Bois",132337.47260957
"93059","Pierrefitte-sur-Seine",133807.62861515
"93061","Le Pre-Saint-Gervais",467028.76328429
"93062","Le Raincy",146709.02012577
"93063","Romainville",258761.36189698
"93064","Rosny-sous-Bois",168305.77931693
"93066","Saint-Denis",204273.18113246
"93070","Saint-Ouen",345730.81142286
"93071","Sevran",133241.92300106
"93072","Stains",130925.55613412
"93073","Tremblay-en-France",52928.68488363
"93074","Vaujours",38203.48415493
"93077","Villemomble",147023.38016471
"93078","Villepinte",95566.15115872
"93079","Villetaneuse",153658.83432549
"94001","Ablon-sur-Seine",71609.24231085
"94002","Alfortville",216684.76172381
"94003","Arcueil",317243.51907088
"94004","Boissy-Saint-Leger",50879.53796136
"94011","Bonneuil-sur-Marne",94879.00741669
"94015","Bry-sur-Marne",153428.73278365
"94016","Cachan",222833.55097435
"94017","Champigny-sur-Marne",164032.75878673
"94018","Charenton-le-Pont",297345.23798888
"94019","Chennevieres-sur-Marne",87432.68539947
"94021","Chevilly-Larue",121734.64135656
"94022","Choisy-le-Roi",115768.10741499
"94028","Creteil",160070.20595219
"94033","Fontenay-sous-Bois",209617.33823855
"94034","Fresnes",120297.37954862
"94037","Gentilly",387993.09148975
"94038","L'Hay-les-Roses",161706.78450474
"94041","Ivry-sur-Seine",284943.11937715
"94042","Joinville-le-Pont",135370.59089185
"94043","Le Kremlin-Bicetre",337087.69217506
"94044","Limeil-Brevannes",59447.56662671
"94046","Maisons-Alfort",194223.28644873
"94047","Mandres-les-Roses",27916.35544811
"94048","Marolles-en-Brie",27811.57567457
"94052","Nogent-sur-Marne",157304.05767825
"94053","Noiseau",50234.5903986
"94054","Orly",80481.16702157
"94055","Ormesson-sur-Marne",65705.75819502
"94056","Perigny",19450.27215379
"94058","Le Perreux-sur-Marne",153450.39949937
"94059","Le Plessis-Trevise",57102.17596828
"94060","La Queue-en-Brie",43327.5292344
"94065","Rungis",71558.76506193
"94067","Saint-Mande",383894.10515118
"94068","Saint-Maur-des-Fosses",145197.36144461
"94069","Saint-Maurice",228492.48912169
"94070","Santeny",13735.55059211
"94071","Sucy-en-Brie",54509.45738433
"94073","Thiais",108907.81526625
"94074","Valenton",79931.85300715
"94075","Villecresnes",37906.29742116
"94076","Villejuif",218399.88705479
"94077","Villeneuve-le-Roi",73061.04874628
"94078","Villeneuve-Saint-Georges",71287.26073502
"94079","Villiers-sur-Marne",147942.5658404
"94080","Vincennes",350992.14402379
"94081","Vitry-sur-Seine",197042.00321266
"95002","Ableiges",2507.84366144
"95008","Aincourt",1762.00474157
"95011","Ambleville",1476.99465508
"95012","Amenucourt",642.76297266
"95014","Andilly",55929.58513477
"95018","Argenteuil",150921.77687567
"95019","Arnouville",91875.24012761
"95023","Arronville",864.97473102
"95024","Arthies",1063.50583483
"95026","Asnieres-sur-Oise",7041.05754326
"95028","Attainville",9793.07158402
"95039","Auvers-sur-Oise",11614.7672524
"95040","Avernes",1434.48354802
"95042","Baillet-en-France",12927.08816083
"95046","Banthelu",1164.7000321
"95051","Beauchamp",50722.22300548
"95052","Beaumont-sur-Oise",19126.83984046
"95054","Le Bellay-en-Vexin",1270.06894785
"95055","Bellefontaine",9579.87504863
"95056","Belloy-en-France",4503.6424571
"95058","Bernes-sur-Oise",12179.13300249
"95059","Berville",550.85869939
"95060","Bessancourt",38354.87813839
"95061","Bethemont-la-Foret",7489.68307136
"95063","Bezons",151757.4208183
"95074","Boisemont",33701.29290057
"95078","Boissy-l'Aillerie",9194.06472436
"95088","Bonneuil-en-France",66288.67529971
"95091","Bouffemont",21225.43413696
"95094","Bouqueval",31879.32950933
"95101","Bray-et-Lu",1343.29773769
"95102","Breancon",2206.79432605
"95110","Brignancourt",3214.0601894
"95116","Bruyeres-sur-Oise",8274.48383983
"95119","Buhy",1254.68937195
"95120","Butry-sur-Oise",11963.43628941
"95127","Cergy",81561.75934641
"95134","Champagne-sur-Oise",10647.34406152
"95139","La Chapelle-en-Vexin",990.94512641
"95141","Charmont",2618.93333673
"95142","Chars",2353.40953629
"95144","Chatenay-en-France",5942.57715999
"95149","Chaumontel",7485.23472848
"95150","Chaussy",905.94687414
"95151","Chauvry",8112.01433662
"95154","Chennevieres-les-Louvres",4477.92570919
"95157","Cherence",1249.56915968
"95166","Clery-en-Vexin",1298.23425322
"95169","Commeny",1159.2364078
"95170","Condecourt",5198.91997501
"95176","Cormeilles-en-Parisis",68731.45423479
"95177","Cormeilles-en-Vexin",2275.80443633
"95181","Courcelles-sur-Viosne",3488.04097488
"95183","Courdimanche",27606.81626346
"95197","Deuil-la-Barre",137149.77761569
"95199","Domont",27855.50725297
"95203","Eaubonne",101758.60114267
"95205","Ecouen",34030.72281459
"95210","Enghien-les-Bains",134527.41098596
"95211","Ennery",14295.92752254
"95212","Epiais-les-Louvres",2618.89112407
"95213","Epiais-Rhus",1667.56788768
"95214","Epinay-Champlatreux",2526.72835424
"95218","Eragny",51746.32625006
"95219","Ermont",109090.29367265
"95229","Ezanville",21603.10033337
"95241","Fontenay-en-Parisis",9849.18621698
"95250","Fosses",14544.52832478
"95252","Franconville",91308.83654779
"95253","Fremainville",2030.24248236
"95254","Fremecourt",3141.17556232
"95256","Frepillon",25888.69183802
"95257","La Frette-sur-Seine",50748.74473743
"95258","Frouville",1105.66444782
"95259","Gadancourt",1296.0848783
"95268","Garges-les-Gonesse",110724.93796988
"95270","Genainville",958.90246349
"95271","Genicourt",6826.94762909
"95277","Gonesse",37255.44601043
"95280","Goussainville",37112.95220094
"95282","Gouzangrez",1449.63873793
"95287","Grisy-les-Platres",1644.69783877
"95288","Groslay",110128.45436271
"95295","Guiry-en-Vexin",1047.15280924
"95298","Haravilliers",843.57181542
"95301","Haute-Isle",1713.01223928
"95303","Le Heaulme",2497.77784968
"95304","Hedouville",1420.48947745
"95306","Herblay",41762.17095199
"95308","Herouville",2867.30713731
"95309","Hodent",1341.04569399
"95313","L'Isle-Adam",15250.56656035
"95316","Jagny-sous-Bois",2566.81596036
"95323","Jouy-le-Moutier",45071.90529215
"95328","Labbeville",1967.25362684
"95331","Lassy",4147.05443034
"95341","Livilliers",2675.15431803
"95348","Longuesse",1956.94873301
"95351","Louvres",16880.15400734
"95352","Luzarches",7801.07712424
"95353","Maffliers",7466.68895173
"95355","Magny-en-Vexin",6160.50979187
"95365","Mareil-en-France",2181.61119083
"95369","Margency",75383.11417099
"95370","Marines",4250.11760213
"95371","Marly-la-Ville",15209.89578116
"95379","Maudetour-en-Vexin",963.77852087
"95387","Menouville",1228.02983049
"95388","Menucourt",16199.15360616
"95392","Meriel",10459.42497441
"95394","Mery-sur-Oise",20562.57067167
"95395","Le Mesnil-Aubry",7907.27272765
"95409","Moisselles",22682.10647561
"95422","Montgeroult",3230.53096069
"95424","Montigny-les-Cormeilles",64213.24158581
"95426","Montlignon",45730.59120706
"95427","Montmagny",128916.0006291
"95428","Montmorency",87015.49322896
"95429","Montreuil-sur-Epte",1052.15100084
"95430","Montsoult",8646.3265688
"95436","Mours",17335.57597335
"95438","Moussy",1672.59864167
"95445","Nerville-la-Foret",6234.24293743
"95446","Nesles-la-Vallee",6028.77804695
"95447","Neuilly-en-Vexin",1627.06919223
"95450","Neuville-sur-Oise",57807.6114058
"95452","Nointel",16945.20223368
"95456","Noisy-sur-Oise",9865.83377804
"95459","Nucourt",2110.0949106
"95462","Omerville",931.04408957
"95476","Osny",40887.9870248
"95480","Parmain",12247.46543771
"95483","Le Perchay",2012.35316245
"95487","Persan",18845.61293725
"95488","Pierrelaye",36702.84807085
"95489","Piscop",38651.71421233
"95491","Le Plessis-Bouchard",83780.66793395
"95492","Le Plessis-Gassot",14899.81622619
"95493","Le Plessis-Luzarches",5971.04943468
"95500","Pontoise",58511.60279556
"95504","Presles",8952.21078151
"95509","Puiseux-en-France",11359.31084506
"95510","Puiseux-Pontoise",14802.55532528
"95523","La Roche-Guyon",1217.27347849
"95527","Roissy-en-France",7234.94156838
"95529","Ronquerolles",2594.03100587
"95535","Sagy",6826.11632821
"95539","Saint-Brice-sous-Foret",68854.33053799
"95541","Saint-Clair-sur-Epte",1159.54658493
"95543","Saint-Cyr-en-Arthies",1997.31566184
"95554","Saint-Gervais",1832.527041
"95555","Saint-Gratien",121787.93467223
"95563","Saint-Leu-la-Foret",53423.94365306
"95566","Saint-Martin-du-Tertre",5278.19453446
"95572","Saint-Ouen-l'Aumone",43718.21263716
"95574","Saint-Prix",38873.61392479
"95580","Saint-Witz",7648.39693703
"95582","Sannois",139163.36803838
"95584","Santeuil",3322.90781796
"95585","Sarcelles",114065.13032523
"95592","Seraincourt",3463.28225852
"95594","Seugy",8994.02250948
"95598","Soisy-sous-Montmorency",103433.80439273
"95604","Survilliers",7765.99284839
"95607","Taverny",52728.78521361
"95610","Themericourt",1752.84209194
"95611","Theuville",684.89652731
"95612","Le Thillay",41157.96542135
"95625","Us",2703.13257241
"95627","Vallangoujard",1525.05817735
"95628","Valmondois",9005.94057343
"95633","Vaudherland",26011.19089092
"95637","Vaureal",68375.76397863
"95641","Vemars",4759.24132978
"95651","Vetheuil",1959.90382124
"95652","Viarmes",8581.48714877
"95656","Vienne-en-Arthies",1918.27057054
"95658","Vigny",2126.99234071
"95660","Villaines-sous-Bois",5266.29711536
"95675","Villeron",7972.73023543
"95676","Villers-en-Arthies",1308.27868422
"95678","Villiers-Adam",6017.94626719
"95680","Villiers-le-Bel",67083.78542847
"95682","Villiers-le-Sec",3565.7319667
"95690","Wy-dit-Joli-Village",918.91357831
