"ID","NAMES","population_AsTheCowRolls_POT_5"
"78423","Montigny-le-Bretonneux",66101.51478322
"78431","Morainvilliers",8495.13178717
"78437","Mousseaux-sur-Seine",2429.83800877
"78439","Mulcent",3128.92378227
"78440","Les Mureaux",57594.07527326
"78442","Neauphle-le-Chateau",17018.00915592
"78443","Neauphle-le-Vieux",11226.17136757
"78444","Neauphlette",2835.56996087
"78451","Nezel",25907.92575228
"78455","Noisy-le-Roi",28126.46574801
"78460","Oinville-sur-Montcient",9413.26494806
"78464","Orcemont",1319.81604027
"78465","Orgerus",4542.2506385
"78466","Orgeval",12509.67456602
"78470","Orphin",1427.60799511
"78472","Orsonville",2200.87659392
"78474","Orvilliers",3536.71673654
"78475","Osmoy",2631.02567742
"78478","Paray-Douaville",1718.55691283
"78481","Le Pecq",95249.69019421
"78484","Perdreauville",8445.71806914
"78486","Le Perray-en-Yvelines",11866.67427365
"78490","Plaisir",35473.52355208
"78497","Poigny-la-Foret",1295.93703572
"78498","Poissy",73836.87659504
"78499","Ponthevrard",4659.54892112
"78501","Porcheville",22870.12195916
"78502","Le Port-Marly",88686.08754097
"78503","Port-Villez",620.8077477
"78505","Prunay-le-Temple",1545.37592295
"78506","Prunay-en-Yvelines",2053.93726196
"78513","La Queue-les-Yvelines",5869.71970105
"78516","Raizeux",1905.94297075
"78517","Rambouillet",29191.81725607
"78518","Rennemoulin",20205.93292904
"78520","Richebourg",5639.87953836
"78522","Rochefort-en-Yvelines",6080.48990376
"78524","Rocquencourt",27201.18963755
"78528","Rolleboise",8308.15533543
"78530","Rosay",5593.27077591
"78531","Rosny-sur-Seine",17405.27951684
"78536","Sailly",3777.10305236
"78537","Saint-Arnoult-en-Yvelines",8286.67973305
"78545","Saint-Cyr-l'Ecole",99969.58906557
"78548","Saint-Forget",7631.30507815
"78550","Saint-Germain-de-la-Grange",22200.25853461
"78551","Saint-Germain-en-Laye",104375.09797769
"78557","Saint-Hilarion",1732.95585745
"78558","Saint-Illiers-la-Ville",1494.35692221
"78559","Saint-Illiers-le-Bois",1555.54193791
"78561","Saint-Lambert",9127.23490429
"78562","Saint-Leger-en-Yvelines",2077.37271824
"78564","Saint-Martin-de-Brethencourt",3108.69043689
"78565","Saint-Martin-des-Champs",1988.0614591
"78567","Saint-Martin-la-Garenne",4676.7376348
"78569","Sainte-Mesme",7241.67782273
"78571","Saint-Nom-la-Breteche",12821.49953594
"78575","Saint-Remy-les-Chevreuse",22014.1034873
"78576","Saint-Remy-l'Honore",5262.55788208
"78586","Sartrouville",126247.60110803
"78588","Saulx-Marchais",3819.16359134
"78590","Senlisse",5518.24316895
"78591","Septeuil",4187.77413168
"78597","Soindres",22237.79726507
"78601","Sonchamp",4533.1882895
"78605","Tacoignieres",4355.8085287
"78606","Le Tartre-Gaudran",561.97506183
"78608","Le Tertre-Saint-Denis",1708.28813837
"78609","Tessancourt-sur-Aubette",22941.09428524
"78615","Thiverval-Grignon",7482.79700559
"78616","Thoiry",4450.12936861
"78618","Tilly",1572.09051713
"78620","Toussus-le-Noble",11234.16503215
"78621","Trappes",76267.95738749
"78623","Le Tremblay-sur-Mauldre",8351.37459492
"78624","Triel-sur-Seine",58460.84720377
"78638","Vaux-sur-Seine",37523.61161853
"78640","Velizy-Villacoublay",52332.08721507
"78642","Verneuil-sur-Seine",45439.05132137
"78643","Vernouillet",41065.52755145
"78644","La Verriere",42743.51970747
"78646","Versailles",138153.16899995
"78647","Vert",21227.16975759
"78650","Le Vesinet",116763.5342103
"78653","Vicq",4034.30969817
"78655","Vieille-Eglise-en-Yvelines",6895.28795642
"78668","La Villeneuve-en-Chevrie",1113.37915959
"78672","Villennes-sur-Seine",31681.11699412
"78674","Villepreux",32497.98757127
"78677","Villette",7155.61980362
"78681","Villiers-le-Mahieu",3132.1086738
"78683","Villiers-Saint-Frederic",19400.94107826
"78686","Viroflay",106894.09851019
"78688","Voisins-le-Bretonneux",47841.33880432
"91001","Abbeville-la-Riviere",1501.70642053
"91016","Angerville",5643.47167503
"91017","Angervilliers",7616.47086442
"91021","Arpajon",37660.60297783
"91022","Arrancourt",1529.90348467
"91027","Athis-Mons",93125.29927374
"91035","Authon-la-Plaine",1871.1888645
"91037","Auvernaux",9716.55569371
"91038","Auvers-Saint-Georges",7554.01374154
"91041","Avrainville",17019.95454757
"91044","Ballainvilliers",45363.07961778
"91045","Ballancourt-sur-Essonne",17663.17035788
"91047","Baulne",15206.47960615
"91064","Bievres",25418.64494268
"91067","Blandy",231.11588021
"91069","Boigneville",1570.57778606
"91075","Bois-Herpin",582.26241105
"91079","Boissy-la-Riviere",3532.61538128
"91080","Boissy-le-Cutte",7675.81514686
"91081","Boissy-le-Sec",1770.46819208
"91085","Boissy-sous-Saint-Yon",12425.6792244
"91086","Bondoufle",19429.87280735
"91093","Boullay-les-Troux",9923.05085165
"91095","Bouray-sur-Juine",11497.90900885
"91097","Boussy-Saint-Antoine",51975.14208038
"91098","Boutervilliers",2347.21548054
"91099","Boutigny-sur-Essonne",6958.44557789
"91100","Bouville",2906.26550528
"91103","Bretigny-sur-Orge",48884.48412589
"91105","Breuillet",21233.48885234
"91106","Breux-Jouy",17462.38837616
"91109","Brieres-les-Scelles",7828.56343377
"91111","Briis-sous-Forges",11157.56483111
"91112","Brouy",279.74723744
"91114","Brunoy",66166.99085367
"91115","Bruyeres-le-Chatel",17312.08505964
"91121","Buno-Bonnevaux",2896.52264193
"91122","Bures-sur-Yvette",50989.11206398
"91129","Cerny",7883.13542249
"91130","Chalo-Saint-Mars",1548.00457897
"91131","Chalou-Moulineux",1227.241728
"91132","Chamarande",8234.47105477
"91135","Champcueil",4308.45855393
"91136","Champlan",67068.92961933
"91137","Champmotteux",880.1766679
"91145","Chatignonville",1878.45112324
"91148","Chauffour-les-Etrechy",8163.71485083
"91156","Cheptainville",9471.32763753
"91159","Chevannes",12296.71715487
"91161","Chilly-Mazarin",91828.55245808
"91174","Corbeil-Essonnes",80515.23995518
"91175","Corbreuse",6489.51080996
"91179","Le Coudray-Montceaux",33757.64261916
"91180","Courances",7320.1457601
"91182","Courcouronnes",86516.83027254
"91184","Courdimanche-sur-Essonne",6691.29826412
"91186","Courson-Monteloup",8202.38083465
"91191","Crosne",101442.7248495
"91195","Dannemois",5637.0595202
"91198","D'Huison-Longueville",7343.61230143
"91200","Dourdan",14360.51164398
"91201","Draveil",65999.17783451
"91204","Echarcon",13381.09830215
"91207","Egly",27087.7610208
"91215","Epinay-sous-Senart",53551.50414659
"91216","Epinay-sur-Orge",79555.22439216
"91222","Estouches",1017.81916387
"91223","Etampes",27735.90541841
"91225","Etiolles",38466.90996245
"91226","Etrechy",10218.33026391
"91228","Evry",84526.60862526
"91232","La Ferte-Alais",13865.33261452
"91235","Fleury-Merogis",48719.14420102
"91240","Fontaine-la-Riviere",3358.94322834
"91243","Fontenay-les-Briis",9235.79497009
"91244","Fontenay-le-Vicomte",18812.90913483
"91247","La Foret-le-Roi",3338.31607757
"91248","La Foret-Sainte-Croix",997.4488073
"91249","Forges-les-Bains",11313.76296221
"91272","Gif-sur-Yvette",32794.17785323
"91273","Gironville-sur-Essonne",4447.1879386
"91274","Gometz-la-Ville",22131.27315056
"91275","Gometz-le-Chatel",19722.06048701
"91284","Les Granges-le-Roi",9895.11414735
"91286","Grigny",73249.09737718
"91292","Guibeville",18132.80683464
"91293","Guigneville-sur-Essonne",9911.28609611
"91294","Guillerval",2957.76114483
"91312","Igny",49114.74377406
"91315","Itteville",15494.32703591
"91318","Janville-sur-Juine",9492.66069657
"91319","Janvry",6094.49524051
"91326","Juvisy-sur-Orge",105539.75154986
"91330","Lardy",9390.41694543
"91332","Leudeville",9254.81031256
"91333","Leuville-sur-Orge",30529.52726422
"91338","Limours",12260.9624231
"91339","Linas",10934.8241233
"91340","Lisses",35599.46616382
"91345","Longjumeau",51613.09597552
"91347","Longpont-sur-Orge",52343.0989444
"91359","Maisse",5937.26283385
"91363","Marcoussis",19367.51558253
"91374","Marolles-en-Beauce",1137.8493753
"91376","Marolles-en-Hurepoix",10328.38123718
"91377","Massy",110667.43989458
"91378","Mauchamps",6609.54494192
"91386","Mennecy",23205.20294128
"91390","Mereville",3688.64751542
"91393","Merobert",1266.7317113
"91399","Mespuits",746.37627274
"91405","Milly-la-Foret",7779.92889214
"91408","Moigny-sur-Ecole",5490.28235405
"91411","Les Molieres",11258.26132775
"91412","Mondeville",2941.34004128
"91414","Monnerville",5157.79077108
"91421","Montgeron",114705.85169098
"91425","Montlhery",51169.75404885
"91432","Morangis",75295.30188044
"91433","Morigny-Champigny",19035.12654007
"91434","Morsang-sur-Orge",119175.27772947
"91435","Morsang-sur-Seine",7635.14498349
"91441","Nainville-les-Roches",2594.45917674
"91457","La Norville",30018.14874199
"91458","Nozay",21038.75228781
"91461","Ollainville",29489.54583401
"91463","Oncy-sur-Ecole",6175.72972008
"91468","Ormoy",23142.83589273
"91469","Ormoy-la-Riviere",12698.51680017
"91471","Orsay",49052.52655633
"91473","Orveau",3011.80970974
"91477","Palaiseau",45279.3947001
"91479","Paray-Vieille-Poste",73453.07102054
"91482","Pecqueuse",8788.16328669
"91494","Le Plessis-Pate",35787.02826234
"91495","Plessis-Saint-Benoist",1516.62794257
"91507","Prunay-sur-Essonne",3305.7603227
"91508","Puiselet-le-Marais",879.70169489
"91511","Pussay",5160.6005176
"91514","Quincy-sous-Senart",48917.44888888
"91519","Richarville",1099.77571915
"91521","Ris-Orangis",72143.77944095
"91525","Roinville",11032.03379813
"91526","Roinvilliers",466.59353329
"91533","Saclas",3518.76835306
"91534","Saclay",21841.58679169
"91538","Saint-Aubin",18075.89689739
"91540","Saint-Cheron",12724.10720798
"91544","Saint-Cyr-la-Riviere",3410.39283881
"91546","Saint-Cyr-sous-Dourdan",9980.61667894
"91547","Saint-Escobille",1503.59222643
"91549","Sainte-Genevieve-des-Bois",88756.47270793
"91552","Saint-Germain-les-Arpajon",32443.17368126
"91553","Saint-Germain-les-Corbeil",70536.7232777
"91556","Saint-Hilaire",1852.57710224
"91560","Saint-Jean-de-Beauregard",12922.56130982
"91568","Saint-Maurice-Montcouronne",9243.24365201
"91570","Saint-Michel-sur-Orge",69522.22938606
"91573","Saint-Pierre-du-Perray",59858.1872244
"91577","Saintry-sur-Seine",42889.79930229
"91578","Saint-Sulpice-de-Favieres",7340.36375401
"91579","Saint-Vrain",14221.68454846
"91581","Saint-Yon",18490.95726673
"91587","Saulx-les-Chartreux",37182.02857034
"91589","Savigny-sur-Orge",118610.74414553
"91593","Sermaise",3609.79830644
"91599","Soisy-sur-Ecole",4332.66364905
"91600","Soisy-sur-Seine",43049.92433338
"91602","Souzy-la-Briche",5765.97368581
"91613","Congerville-Thionville",1759.10681036
"91617","Tigery",45917.09470557
"91619","Torfou",6600.26308942
"91629","Valpuiseaux",1367.30104955
"91630","Le Val-Saint-Germain",7446.84403795
"91631","Varennes-Jarcy",34111.66688361
"91634","Vaugrigneuse",9839.79062034
"91635","Vauhallan",28969.86087264
"91639","Vayres-sur-Essonne",6419.62720435
"91645","Verrieres-le-Buisson",109710.97354807
"91648","Vert-le-Grand",6406.55703047
"91649","Vert-le-Petit",9681.37937011
"91654","Videlles",5790.86294394
"91657","Vigneux-sur-Seine",93585.80097541
"91659","Villabe",22027.10016212
"91661","Villebon-sur-Yvette",36136.7131411
"91662","Villeconin",5461.3198754
"91665","La Ville-du-Bois",32757.37573685
"91666","Villejust",26507.45007334
"91667","Villemoisson-sur-Orge",93303.42796142
"91671","Villeneuve-sur-Auvers",4589.96432103
"91679","Villiers-le-Bacle",13774.49401967
"91685","Villiers-sur-Orge",37810.54644995
"91687","Viry-Chatillon",79206.40346682
"91689","Wissous",59621.8890579
"91691","Yerres",92919.67604166
"91692","Les Ulis",44013.58709003
"92002","Antony",144720.20289484
"92004","Asnieres-sur-Seine",577320.07298102
"92007","Bagneux",324650.15885953
"92009","Bois-Colombes",336128.57950184
"92012","Boulogne-Billancourt",370707.77699914
"92014","Bourg-la-Reine",231456.11294139
"92019","Chatenay-Malabry",169966.70251609
"92020","Chatillon",368737.43947281
"92022","Chaville",125374.88104985
"92023","Clamart",252326.04372567
"92024","Clichy",627026.53936326
"92025","Colombes",382818.84301976
"92026","Courbevoie",543169.09683033
"92032","Fontenay-aux-Roses",275653.34819627
"92033","Garches",106638.90677692
"92035","La Garenne-Colombes",458296.80949782
"92036","Gennevilliers",447721.31224862
"92040","Issy-les-Moulineaux",484978.4629317
"92044","Levallois-Perret",534334.11238028
"92046","Malakoff",521060.96398497
"92047","Marnes-la-Coquette",123935.71815565
"92048","Meudon",210152.40012563
"92049","Montrouge",521298.71266004
"92050","Nanterre",247598.5173174
"92051","Neuilly-sur-Seine",476472.13369032
"92060","Le Plessis-Robinson",157891.64592071
"92062","Puteaux",353372.62748301
"92063","Rueil-Malmaison",143211.8144015
"92064","Saint-Cloud",205585.72061116
"92071","Sceaux",189816.03145765
"92072","Sevres",219804.85941679
"92073","Suresnes",286938.27763868
"92075","Vanves",561768.42322122
"92076","Vaucresson",115061.13220148
"92077","Ville-d'Avray",122229.49065821
"92078","Villeneuve-la-Garenne",323614.15092197
"93001","Aubervilliers",461054.62935839
"93005","Aulnay-sous-Bois",203543.46450963
"93006","Bagnolet",557641.15273217
"93007","Le Blanc-Mesnil",188225.69685993
"93008","Bobigny",340938.55592405
"93010","Bondy",264281.36927496
"93013","Le Bourget",237720.42728655
"93014","Clichy-sous-Bois",133666.9590787
"93015","Coubron",78064.21335245
"93027","La Courneuve",359622.72877735
"93029","Drancy",275043.31877591
"93030","Dugny",169393.20288204
"93031","Epinay-sur-Seine",209410.04459219
"93032","Gagny",144796.98669828
"93033","Gournay-sur-Marne",144384.67116894
"93039","L'Ile-Saint-Denis",345314.12769849
"93045","Les Lilas",684765.79670411
"93046","Livry-Gargan",246540.95949803
"93047","Montfermeil",139267.93107313
"93048","Montreuil",436376.18891396
"93049","Neuilly-Plaisance",208517.80357518
"93050","Neuilly-sur-Marne",165368.02910187
"93051","Noisy-le-Grand",174821.46062108
"93053","Noisy-le-Sec",269747.43505852
"93055","Pantin",685637.5194679
"93057","Les Pavillons-sous-Bois",230779.15632218
"93059","Pierrefitte-sur-Seine",178742.00879319
"93061","Le Pre-Saint-Gervais",693096.73458432
"93062","Le Raincy",222357.08937445
"93063","Romainville",488214.97797574
"93064","Rosny-sous-Bois",314800.29182984
"93066","Saint-Denis",309274.07090235
"93070","Saint-Ouen",596199.73997705
"93071","Sevran",154560.89481761
"93072","Stains",240854.14725316
"93073","Tremblay-en-France",57423.56719693
"93074","Vaujours",125529.4492532
"93077","Villemomble",269013.201287
"93078","Villepinte",90312.25203339
"93079","Villetaneuse",148703.26203587
"94001","Ablon-sur-Seine",93091.09085339
"94002","Alfortville",215461.00886975
"94003","Arcueil",370702.53989055
"94004","Boissy-Saint-Leger",88721.5408947
"94011","Bonneuil-sur-Marne",140226.49046707
"94015","Bry-sur-Marne",197247.02756688
"94016","Cachan",331264.97329082
"94017","Champigny-sur-Marne",193626.0983366
"94018","Charenton-le-Pont",290921.81148845
"94019","Chennevieres-sur-Marne",96003.46533187
"94021","Chevilly-Larue",196813.52176296
"94022","Choisy-le-Roi",235238.61363554
"94028","Creteil",201180.39413912
"94033","Fontenay-sous-Bois",261723.80647142
"94034","Fresnes",144862.31062024
"94037","Gentilly",508926.91018055
"94038","L'Hay-les-Roses",207166.61462023
"94041","Ivry-sur-Seine",341111.83512303
"94042","Joinville-le-Pont",224100.49545767
"94043","Le Kremlin-Bicetre",496987.90214594
"94044","Limeil-Brevannes",83537.67313757
"94046","Maisons-Alfort",320042.58506166
"94047","Mandres-les-Roses",32559.3314244
"94048","Marolles-en-Brie",16173.37135694
"94052","Nogent-sur-Marne",201876.05158955
"94053","Noiseau",60758.13982259
"94054","Orly",72559.63073074
"94055","Ormesson-sur-Marne",71207.13319863
"94056","Perigny",31024.71935425
"94058","Le Perreux-sur-Marne",214079.01725078
"94059","Le Plessis-Trevise",76154.33881895
"94060","La Queue-en-Brie",63916.50755156
"94065","Rungis",60040.08959773
"94067","Saint-Mande",620377.04085904
"94068","Saint-Maur-des-Fosses",173375.58194563
"94069","Saint-Maurice",119074.56548425
"94070","Santeny",9689.16245901
"94071","Sucy-en-Brie",84285.44971035
"94073","Thiais",207280.53557178
"94074","Valenton",86874.88152361
"94075","Villecresnes",36975.03241642
"94076","Villejuif",327027.2990679
"94077","Villeneuve-le-Roi",106599.20795376
"94078","Villeneuve-Saint-Georges",148170.46719786
"94079","Villiers-sur-Marne",190386.41247323
"94080","Vincennes",398946.83320418
"94081","Vitry-sur-Seine",271561.67471388
"95002","Ableiges",8505.5937488
"95008","Aincourt",2152.30898317
"95011","Ambleville",1650.98095924
"95012","Amenucourt",1109.39533686
"95014","Andilly",56654.40844438
"95018","Argenteuil",241820.62221598
"95019","Arnouville",119597.90252788
"95023","Arronville",1128.82684385
"95024","Arthies",2865.01161121
"95026","Asnieres-sur-Oise",10301.5951951
"95028","Attainville",16899.77854296
"95039","Auvers-sur-Oise",33170.25162657
"95040","Avernes",2718.48817343
"95042","Baillet-en-France",11863.3706287
"95046","Banthelu",3323.41809682
"95051","Beauchamp",70930.15203802
"95052","Beaumont-sur-Oise",27119.72550293
"95054","Le Bellay-en-Vexin",2216.78866696
"95055","Bellefontaine",10494.74917099
"95056","Belloy-en-France",6533.89317959
"95058","Bernes-sur-Oise",18214.19724124
"95059","Berville",788.97698471
"95060","Bessancourt",52115.27234942
"95061","Bethemont-la-Foret",14255.48938169
"95063","Bezons",217465.2116131
"95074","Boisemont",45338.79066951
"95078","Boissy-l'Aillerie",30569.1979515
"95088","Bonneuil-en-France",91006.88646552
"95091","Bouffemont",21139.77933104
"95094","Bouqueval",29961.83010085
"95101","Bray-et-Lu",1786.82372846
"95102","Breancon",4364.72043023
"95110","Brignancourt",3881.92769402
"95116","Bruyeres-sur-Oise",6685.09250938
"95119","Buhy",1763.52481593
"95120","Butry-sur-Oise",29625.64330606
"95127","Cergy",91872.14674248
"95134","Champagne-sur-Oise",16888.47541784
"95139","La Chapelle-en-Vexin",4897.66828434
"95141","Charmont",6815.67430889
"95142","Chars",4577.86532402
"95144","Chatenay-en-France",2399.93377739
"95149","Chaumontel",7962.11090751
"95150","Chaussy",1379.67736911
"95151","Chauvry",17773.32484048
"95154","Chennevieres-les-Louvres",4298.66211804
"95157","Cherence",778.77539271
"95166","Clery-en-Vexin",4410.88061862
"95169","Commeny",2073.32186307
"95170","Condecourt",10540.02137677
"95176","Cormeilles-en-Parisis",83272.79725054
"95177","Cormeilles-en-Vexin",4869.54793063
"95181","Courcelles-sur-Viosne",25987.45400006
"95183","Courdimanche",59972.75010759
"95197","Deuil-la-Barre",108156.9730991
"95199","Domont",32950.16082749
"95203","Eaubonne",94946.65140431
"95205","Ecouen",72070.22797442
"95210","Enghien-les-Bains",169173.36468219
"95211","Ennery",35524.21793385
"95212","Epiais-les-Louvres",1436.45546197
"95213","Epiais-Rhus",2583.33106924
"95214","Epinay-Champlatreux",4412.96378722
"95218","Eragny",68360.63026773
"95219","Ermont",120890.43723035
"95229","Ezanville",52550.5640599
"95241","Fontenay-en-Parisis",19153.17296054
"95250","Fosses",15977.94144195
"95252","Franconville",113833.01075844
"95253","Fremainville",2857.25553599
"95254","Fremecourt",4218.28005417
"95256","Frepillon",44818.14323331
"95257","La Frette-sur-Seine",52189.44254021
"95258","Frouville",1571.79842439
"95259","Gadancourt",1409.39673997
"95268","Garges-les-Gonesse",144248.05417735
"95270","Genainville",1836.02156022
"95271","Genicourt",32053.07689849
"95277","Gonesse",67335.56877703
"95280","Goussainville",35752.74843803
"95282","Gouzangrez",2853.15939382
"95287","Grisy-les-Platres",3244.79944605
"95288","Groslay",110890.75008696
"95295","Guiry-en-Vexin",1646.98034597
"95298","Haravilliers",1057.674723
"95301","Haute-Isle",1655.22426467
"95303","Le Heaulme",1744.03315638
"95304","Hedouville",1020.86501645
"95306","Herblay",61349.58427525
"95308","Herouville",15423.77627759
"95309","Hodent",6975.71948953
"95313","L'Isle-Adam",23914.71298087
"95316","Jagny-sous-Bois",2486.31396565
"95323","Jouy-le-Moutier",45182.18903108
"95328","Labbeville",3660.40520567
"95331","Lassy",7640.60895206
"95341","Livilliers",13492.83551624
"95348","Longuesse",3561.24833626
"95351","Louvres",14102.35039005
"95352","Luzarches",10019.30629261
"95353","Maffliers",13409.78480186
"95355","Magny-en-Vexin",7607.68241917
"95365","Mareil-en-France",3384.91956433
"95369","Margency",100323.61273144
"95370","Marines",6841.90153034
"95371","Marly-la-Ville",14763.44633718
"95379","Maudetour-en-Vexin",789.87086733
"95387","Menouville",1779.21997742
"95388","Menucourt",29310.58824591
"95392","Meriel",30304.23376718
"95394","Mery-sur-Oise",37756.39090678
"95395","Le Mesnil-Aubry",7642.39830227
"95409","Moisselles",31722.38207595
"95422","Montgeroult",15467.3225692
"95424","Montigny-les-Cormeilles",94724.73362019
"95426","Montlignon",72705.39926632
"95427","Montmagny",148268.78423654
"95428","Montmorency",83938.96779383
"95429","Montreuil-sur-Epte",1068.09797962
"95430","Montsoult",13940.23938338
"95436","Mours",21845.80646251
"95438","Moussy",1431.26072734
"95445","Nerville-la-Foret",5454.31856573
"95446","Nesles-la-Vallee",8383.2105418
"95447","Neuilly-en-Vexin",3860.95223457
"95450","Neuville-sur-Oise",43645.63926297
"95452","Nointel",15011.572354
"95456","Noisy-sur-Oise",8088.19056052
"95459","Nucourt",1741.95982872
"95462","Omerville",1958.03389842
"95476","Osny",48310.79002037
"95480","Parmain",25035.40449674
"95483","Le Perchay",3130.7298647
"95487","Persan",25419.51046741
"95488","Pierrelaye",24804.07540844
"95489","Piscop",62809.08969097
"95491","Le Plessis-Bouchard",90417.91071248
"95492","Le Plessis-Gassot",19090.32439837
"95493","Le Plessis-Luzarches",5173.40674159
"95500","Pontoise",84007.84720116
"95504","Presles",11919.26827824
"95509","Puiseux-en-France",13228.89658574
"95510","Puiseux-Pontoise",75960.81602314
"95523","La Roche-Guyon",1364.15799093
"95527","Roissy-en-France",10032.96355788
"95529","Ronquerolles",997.83599706
"95535","Sagy",9070.75708031
"95539","Saint-Brice-sous-Foret",114461.64947567
"95541","Saint-Clair-sur-Epte",1656.26886775
"95543","Saint-Cyr-en-Arthies",1571.8651727
"95554","Saint-Gervais",6251.38524474
"95555","Saint-Gratien",161941.06357572
"95563","Saint-Leu-la-Foret",60006.41641103
"95566","Saint-Martin-du-Tertre",4293.19132619
"95572","Saint-Ouen-l'Aumone",79168.56721882
"95574","Saint-Prix",30156.73989481
"95580","Saint-Witz",9347.01832705
"95582","Sannois",178965.03471918
"95584","Santeuil",4636.66097463
"95585","Sarcelles",156723.10395994
"95592","Seraincourt",14730.33683472
"95594","Seugy",11144.75223652
"95598","Soisy-sous-Montmorency",108151.613135
"95604","Survilliers",11102.59589491
"95607","Taverny",55438.51201313
"95610","Themericourt",3365.80733587
"95611","Theuville",349.07856679
"95612","Le Thillay",39611.52919989
"95625","Us",5023.71818926
"95627","Vallangoujard",3840.6025258
"95628","Valmondois",17173.19858132
"95633","Vaudherland",27779.56789852
"95637","Vaureal",71421.11572038
"95641","Vemars",7540.88888079
"95651","Vetheuil",2662.4358635
"95652","Viarmes",10626.31457133
"95656","Vienne-en-Arthies",1959.21524151
"95658","Vigny",5701.26920443
"95660","Villaines-sous-Bois",8466.52232932
"95675","Villeron",7740.28179844
"95676","Villers-en-Arthies",1534.26869326
"95678","Villiers-Adam",11293.72944757
"95680","Villiers-le-Bel",91190.88646954
"95682","Villiers-le-Sec",6192.15758371
"95690","Wy-dit-Joli-Village",1248.81005772
